lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_gamma,optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0419,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.5455828422932427,0.0,0.0,3.141592653589793,0.0,1.7813811715200218,1.9638182749545712,3.1332119357311425,1.9169679759739071,0.45155807745357157,0.5584612954345586,4.605082117599584,-0.6487097246752436,12.576361158230936,0.5567275836570295,-10.453674763192728,0.007919363926070034,0.002598066181498873,10.893276355536415,0.936552556223927,2.1556043304613017,123.50703043555619,2.838846482314401,3.9001896798330216,2.838846482314401,3.9001896798330216,False,,gradient,586003599,2.969459380305997,1.6784358600651923,0.9999999999999999,5.849166251140479e-05,0.11389612814505735,0.9999999999999999,0.403311946454478,1.8784217974687767e-05,0.00013850468466808374,0.8725829611554019,0.8725829585536997,0.007720030828984074,0.9999699047490738,0.0077228588413018155,0.9999998756066952,0.010933780436856505,0.9999998969745305,0.9897012980032958,1.4053356679659739,0.01262505205529194,3.41933533709593e-07,3.0612995824786467e-07,3.409965173083282e-07,0.15702297762327072,0.3112177020397922,0.3137205469693025,0.46824067966306293,0.07960020713777105,-2.8901612983085805,0.33999697418451486,0.15702297762327072,0.060186698792477206,0.07579251865878182,0.07579251865878182,0.13031908153453303,0.45596680167815545,0.45596680167815534,0.060186698792477206,3.0095250926231998e-05,586,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,3656,432,0.05074242874174745,0.9688510493495135,0.0004993155674734018,3.0095250926231998e-05,144,130,False,1e-05,3.0095382450134878e-05,True,0.03114895065048648,0.9995006844325266,0.9999699047490738,0.8392371027735386,0.6143330875515121,0.42116376280379186,0.4469893122997874,0.46902811177685677,0.23268167891874406,0.5425717174367172,0.5010469866038406,1.0,0.6251027715864377,0.610189858250226,0.7248154925035758,0.4986661673261372,0.07186770011980885,0.9452082773725915,0.5342627275841442,419,3.009520767205398e-05,True,2,649,0.034262727584144184,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0424,gradient,gradient,gradient,0.00051099895,4.643081567680961,2.1547810950722956,0.8732295807373454,0.842572295837287,0.0,0.0,3.141592653589793,0.0,0.8633568457705569,0.2711659441506091,3.5652481013220263,2.89472951840635,0.384715163625978,0.5895971289426373,0.9281698758857748,-0.9996550821359875,0.09773417631164238,0.026207387588121658,-0.05428218342447837,0.8740994771924666,1.5126145211743642,4.511370360741649,0.990971398628382,2.3318295301509995,133.60399062162602,0.022855832753804872,0.04458182919737773,0.022855832753804872,0.04458182919737773,False,,gradient,897004336,0.7328714100652386,1.6038377203651453,1.0,381933.5688791378,0.9889055553787567,0.9999999999999998,0.34897098937054316,6.20826530071672e-05,5.6632972864401054e-05,0.9999395378027277,0.9999395342868025,0.0028600105616356382,0.9999482040790995,0.0029082081957746645,0.9999731892213218,0.007643690804381641,0.9999733282303948,0.996138118466005,1.4079556802031141,0.008825873400705172,4.17886600325712e-05,4.178867379035013e-05,4.178865624649622e-05,0.26373973108898274,0.23625670349955932,0.3128909584156288,0.49999643458854204,0.06289274112135779,1.3505282274294426,0.2515727584062218,0.26373973108898274,0.0024170629434856804,0.008017876362094648,0.008017876362094644,0.16593035681726157,0.4919856890493632,0.4919856890493632,0.0024170629434856804,5.1795920900543635e-05,897,latin_hypercube,nan,True,False,2,ABNORMAL: ,7,4418,1017,7.616638667866617,0.8092985680552123,0.0538283039894798,5.1795920900543635e-05,152,138,False,1e-05,5.1795865143478004e-05,True,0.19070143194478767,0.9461716960105202,0.9999482040790995,0.4520903527063462,0.11730974746419194,0.9983450723814772,0.6811739991560674,0.5707820348015241,0.08455979222713153,0.0413203409356089,0.29870007194810866,0.2912756419016529,0.08631480081950052,0.9214210235367846,0.9883651320159242,0.567426858674395,0.06122931997348174,0.2332802151252203,0.5105174022266997,424,5.179587764636562e-05,True,2,649,0.010517402226699701,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0427,gradient,gradient,gradient,0.00051099895,18.30087204795869,4.27795185199164,2.0361411679227617,0.44415946915664883,0.0,0.0,3.141592653589793,0.0,1.6658172990149076,1.2409658102773435,0.0005819159335960157,3.131172201366162,3.1415849337890345,0.25877796326962527,3.142199975501091,-0.33372368187382223,12.608442011562913,0.7613794409903187,-2.30779410601148,0.09266682080089296,0.0760572740141507,4.831399977302188,0.9505752583309601,2.8723942399928615,164.57606704927866,0.00018425797504795227,5.150508210750054,0.00018425797504795227,5.150508210750054,False,,gradient,1300002590,0.05649242622669737,1.5298502512697392,1.0,30.398001612545503,0.012636252146701428,1.0,0.1852291007808775,7.948733268803299e-05,7.614846762393768e-05,0.9459856294697222,0.9459856234168836,0.008357181134073941,0.9999445203928771,0.00835749448510573,0.9999999633253628,0.013443634599445548,0.9999999662584175,0.9888460308384255,1.403290296589575,0.015523020864306661,4.104031047824641e-05,4.104112066711537e-05,4.1040939026592025e-05,0.011376933516537735,0.47424784002127446,0.47424846367349105,0.4856247735378122,0.23143607690458493,-3.1392711422947746,0.9531477367538567,0.011376933516537735,0.05796943972629241,0.1871001967583929,0.18710019675839282,0.1035551590021322,0.32727502970379496,0.32727502970379485,0.05796943972629241,5.547960712293243e-05,1300,sobol_screened,0.40671583312013404,True,False,2,ABNORMAL: ,13,2657,945,88945.25771190572,0.40671583312013404,0.08898919001963579,5.547960712293243e-05,76,62,False,1e-05,5.5479616361986395e-05,True,0.593284166879866,0.9110108099803642,0.9999445203928771,0.8043127944692969,0.4719336684793234,0.9291013143956661,0.6599615206941962,0.9252180708572268,0.11411672364920378,0.03565606568008661,0.49887100141495466,0.8201427983881863,0.3950116858273568,0.9966830670387123,0.8086005139821614,9.261479729574103e-05,0.4999987713555496,0.01798209776246623,0.4869664593599142,427,5.547956386875441e-05,True,2,649,0.013033540640085746,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0428,gradient,gradient,gradient,0.00051099895,24.999176192000125,4.9999176185213425,2.4119729315622696,1.6982822045189105,0.0,0.0,3.141592653589793,0.0,2.0309373400275446,1.6507531957218506,0.01966999138856432,1.9145308056019217,2.8367163337027486,0.6483752055354475,4.925519811481713,-0.8625838847058936,8.919268924947751,0.392055507614972,-8.936421988545298,0.010664862862954323,0.003913941113700428,14.710590702194379,0.9432274364952483,2.1533293298904623,123.37668250445724,3.247722569218892,3.239146037419938,3.247722569218892,3.239146037419938,False,,gradient,1637004278,0.2792893088686238,1.43100428576119,1.0,0.00032907723452812207,0.28090034500172556,1.0,0.3364511523130635,5.376386049016357e-05,0.00017337369408820802,0.9515568686508985,0.9515568593296594,0.010630851331898021,0.9999426091060649,0.010641290667126555,0.9999991854081507,0.01504487953979154,0.9999992974990134,0.9858119185555435,1.4020233957806587,0.01737182579401779,1.3431107948047583e-07,9.633326364543349e-08,1.3642561343101412e-07,0.1485166209557431,0.3394223890429292,0.3427413066989489,0.4879390099986723,0.09877180169961279,2.881624348491293,0.4048530643199918,0.1485166209557431,0.01697841178668101,0.044045319342663446,0.04404531934266344,0.14978393572344598,0.4680156706586642,0.4680156706586643,0.01697841178668101,5.739089393508312e-05,1637,sobol_screened,0.5293548074265919,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,4318,297,1.1129748831545005,0.5293548074265919,0.03341562913237606,5.739089393508312e-05,185,171,False,1e-05,5.7404446649145235e-05,True,0.47064519257340814,0.9665843708676239,0.9999426091060649,0.7769177732989192,0.4258524011820555,0.41271141543984413,0.803298206999898,0.9539818353950977,0.507291978225112,0.20523440837860107,0.636954608373344,0.9999794793432307,0.525451061847751,0.6094140828265088,0.8337448137954301,0.003130576360065026,0.451477426658311,0.08890054811832121,0.4555028113291611,428,5.73908506809051e-05,True,2,649,0.04449718867083893,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0431,gradient,gradient,gradient,0.00051099895,24.9989749599425,4.9998974949435215,2.411962515647952,1.6709303151037538,0.0,0.0,3.141592653589793,0.0,2.0066516183339855,1.6791182282118056,6.2638639858654495,1.918743703574269,3.463482372420295,0.6385016273303268,1.3689502842542427,-0.8438249497641919,9.367524326556582,0.41236662242151756,-9.02976987272941,0.01045965244615124,0.003810674986562502,14.228814698060571,0.9418455129365878,2.157957490934227,123.64185659917183,3.1896898237864693,3.3585670507006036,3.1896898237864693,3.3585670507006036,False,,gradient,169004058,0.2664619114233663,1.4345872930679653,0.9999999999999999,0.0002816081702417745,0.2581177092072578,1.0,0.3416943078019501,-1.895962680081853e-05,3.50462031158405e-05,0.9452891424145764,0.9452891430790393,0.01099132679030753,0.9999391499490634,0.010998329566798606,0.9999995817492576,0.015549631316128295,0.9999996593399318,0.9853332774805186,1.4016180678488879,0.01795461815569691,5.063322339182719e-08,1.851619626932154e-08,5.182586429287677e-08,0.14868896723625463,0.3377445676396474,0.3408322263108441,0.486433534875902,0.09761545887289308,-2.889406176289924,0.40135168270335864,0.14868896723625463,0.017258462312892735,0.046632693868529605,0.0466326938685296,0.14928740511425914,0.46693377125556856,0.46693377125556856,0.017258462312892735,6.085005093658946e-05,169,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,4150,855,0.06199481982731385,0.9492163956123255,0.0005892926901426288,6.085005093658946e-05,151,137,False,1e-05,6.0857900644140095e-05,True,0.05078360438767444,0.9994107073098574,0.9999391499490634,0.8813447719596225,0.4337464581782575,0.3255487234203575,0.44570573788734735,0.35123926268135647,0.5692468431689858,0.42368470291764276,0.47722408152589874,0.9999744666991252,0.5344799321112281,0.6107550899005906,0.8231494055893744,0.9969249162057883,0.5512303398823347,0.08481746069748704,0.4566433179771764,431,6.0850007682411444e-05,True,2,649,0.0433566820228236,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0437,gradient,gradient,gradient,0.00051099895,24.99998974013087,4.999998974012982,2.412015040935315,1.6760604530825787,0.0,0.0,3.141592653589793,0.0,2.0309928682453404,1.634177004310165,6.26127793244901,1.9400662604090548,3.451524319290449,0.6426166506591382,1.3598490831952699,-0.8570820726989419,9.105538412079847,0.40037624681574185,-8.693817496085863,0.011225738339107208,0.004199984110064072,14.516759678285629,0.9428821277282794,2.1737392914116875,124.54608715964785,3.130643960316302,3.33650441831285,3.130643960316302,3.33650441831285,False,,gradient,396005280,2.861968291623847,1.430747904581642,1.0,0.0003802529648563248,0.28146684904603314,0.9999999999999999,0.3333436119986679,-4.294261791204512e-05,0.00016405844680006387,0.9513721760814713,0.9513721831265705,0.011861511166875427,0.9999269490811469,0.011880544373956555,0.9999976263823205,0.01680728096576446,0.9999978516517628,0.9841631335562254,1.4006066792066454,0.019406647198874232,6.538243826348378e-07,6.419116786870885e-07,6.524747889858707e-07,0.34188840043233526,0.14604538286422356,0.3447049202780966,0.4879337832965588,0.10073802862981725,0.23702370006768758,0.4129168017398385,0.34188840043233526,0.00033015006974489354,0.04496431092622669,0.04496431092622668,0.16857499978911053,0.46710190577721455,0.4671019057772145,0.00033015006974489354,7.305091885312365e-05,396,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,5343,837,84079.64367862257,0.893298597055684,0.06085542024776913,7.305091885312365e-05,208,194,False,1e-05,7.305138553770352e-05,True,0.10670140294431597,0.9391445797522309,0.9999269490811469,0.8617374270745546,0.6439379324722316,0.5465713254996887,0.6089054957301634,0.13482733142275602,0.836034083140467,0.968538956149028,0.3283200582708653,0.9999997444337273,0.5201746962461367,0.6175422705398187,0.8337535722473124,0.9965133330214623,0.5493271566169642,0.9109928011684046,0.4554212026650795,437,7.305087559894563e-05,True,2,649,0.04457879733492051,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0438,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.6539704461524707,0.0,0.0,3.141592653589793,0.0,2.015139495159466,1.653008203000575,0.021976088706777936,1.9452867025802936,2.8205596657276266,0.6338728134906733,4.9190596647346965,-0.8434789549381133,9.437642740182039,0.415324076250624,-8.737303771126209,0.011122167331180197,0.004146745223005465,14.16576408666205,0.9420985118356939,2.180112011310834,124.91121711388797,3.0825679479381316,3.432737432466115,3.0825679479381316,3.432737432466115,False,,gradient,267002603,0.270356673390398,1.4333252604653437,1.0000000000000002,0.00034430884107914224,0.2649849592761074,1.0000000000000007,0.33517772403843865,7.413894002566979e-05,0.00012467046037784035,0.9475012331718196,0.9475012239288838,0.012326953231846505,0.999923438966107,0.012334969018501073,0.9999996621998326,0.017452247048512993,0.999999760194929,0.9835499516590572,1.4000908448410692,0.0201513459838272,4.868299933180609e-07,4.756903748181292e-07,4.851354221530578e-07,0.14590332647935422,0.3410577701874218,0.3436380900364587,0.486961096666776,0.10015754170307067,2.914110800989391,0.4113574673157423,0.14590332647935422,0.017325835874923264,0.04660354169925641,0.0466035416992564,0.14872397684235567,0.4664353616339676,0.46643536163396737,0.017325835874923264,7.656103389297453e-05,267,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2664,468,0.12571076576365658,0.530923902887168,0.0004209855618479974,7.656103389297453e-05,101,87,False,1e-05,7.657564761831548e-05,True,0.469076097112832,0.999579014438152,0.999923438966107,0.9207153770392182,0.6176452216031916,0.47175381549807244,0.5505209210670946,0.826625308243295,0.2614846227111556,0.06469602306576595,0.3952990414083823,1.0,0.5261688529579854,0.6192039888931747,0.826834498877327,0.0034976031475096865,0.4489060130861758,0.08605720193592585,0.45624160052307566,438,7.656099063879651e-05,True,2,649,0.04375839947692431,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0439,gradient,gradient,gradient,0.00051099895,24.99959854526656,4.999959854365489,2.411994792721907,1.6663116970698422,0.0,0.0,3.141592653589793,0.0,2.03096697234551,1.6282381305180569,6.260291935659117,1.9501070892190466,3.453499328786921,0.6399576963513688,1.3593479978092045,-0.8546378375623047,9.187295633867585,0.40403211849307824,-8.59910927482467,0.011456138914396966,0.004319055352386618,14.43157136295136,0.9427551677740265,2.182484266880523,125.04713734595757,3.084796466274333,3.378889645795347,3.084796466274333,3.378889645795347,False,,gradient,915007881,2.862232254670501,1.430765401194145,0.9999999999999999,0.00040135213342498217,0.28100395369031755,0.9999999999999999,0.33188362821989764,4.104909966939907e-06,0.00013329467842881915,0.9512943827329098,0.9512943821857471,0.012409257103336128,0.9999208355108941,0.012426910567224446,0.9999979590293826,0.017568793433566578,0.9999981782328611,0.9834331484557728,1.3999963803790731,0.02028587331936494,2.5111226964469324e-07,2.4473460883935516e-07,2.510739906887063e-07,0.3428910447860438,0.14503031359381996,0.3454943461537279,0.4879213583798638,0.10153366696379602,0.22693658392622432,0.4161886550772739,0.3428910447860438,0.0003171168644108052,0.045338432478497656,0.04533843247849765,0.16850430133549862,0.46674020914163866,0.4667402091416384,0.0003171168644108052,7.916448910594287e-05,915,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,7924,945,82728.37966086788,0.9973749806668565,0.09324436777381107,7.916448910594287e-05,327,313,False,1e-05,7.918699612963209e-05,True,0.002625019333143481,0.9067556322261889,0.9999208355108941,0.894868616423667,0.5528026153520116,0.47395067041655803,0.33897794515666607,0.5887495253828854,0.6442325623742882,0.508751139175347,0.6928304707355899,0.99999,0.5182842940053108,0.6207383656155181,0.8337497120154846,0.996356406758478,0.5496414891409812,0.9110768232157417,0.4554267720098139,439,7.916444585176485e-05,True,2,649,0.044573227990186065,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0440,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.6587612024795817,0.0,0.0,3.141592653589793,0.0,2.027014713145666,1.6339758241815625,6.260245436762003,1.9515403395856683,3.4563422603402683,0.6370905455502306,1.3575215161517642,-0.8507452467069989,9.288050495072625,0.4085459229045455,-8.608887808819482,0.011432028726956965,0.004306564222345596,14.326203455807551,0.9425482238588466,2.185793771289694,125.23675798088301,3.07231249469697,3.4118938378238086,3.07231249469697,3.4118938378238086,False,,gradient,1699005862,2.865233172764566,1.4315929838438612,1.0000000000000002,0.00038906176544878585,0.27564649078030035,1.0000000000000002,0.33209188934061384,9.579704560047642e-05,9.979036818608122e-05,0.9501792881129504,0.950179278553328,0.012588827980762048,0.9999203224179422,0.012594748847194909,0.9999998221667064,0.017821359348370966,0.999999895972077,0.9832018571034413,1.3997950438609232,0.020577513355574537,5.145591137623029e-07,4.945605706342627e-07,5.13061239392382e-07,0.34269607275982383,0.14493808282846038,0.3452123574352372,0.4876341555882842,0.10139527964109511,0.22324835741418977,0.41586619181247203,0.34269607275982383,0.0003183815632140758,0.045819407937573546,0.04581940793757354,0.16857197756786302,0.4665464364741422,0.46654643647414196,0.0003183815632140758,7.967758205784659e-05,1699,sobol_screened,0.5488215781622026,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,5917,2664,0.3224546260809931,0.5488215781622026,0.0018595842066574386,7.967758205784659e-05,152,138,False,1e-05,7.967910831829794e-05,True,0.45117842183779744,0.9981404157933426,0.9999203224179422,0.877648102119565,0.48287828732281923,0.5593665605410933,0.3920340333133936,0.008999728597700596,0.6576040545478463,0.8472038116306067,0.49011098593473434,1.0,0.5201106586222988,0.6211945833765903,0.8320171932112086,0.996349006229154,0.5500939557505683,0.9120320451127105,0.4556901997488528,440,7.967753880366857e-05,True,2,649,0.04430980025114723,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0442,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.5371755816431687,0.0,0.0,3.141592653589793,0.0,1.8789547485282725,1.8237241159830682,3.1589313446924665,1.9633374184633543,5.873422545630685,0.581287622251651,1.7151365188722392,-0.7184611389677115,11.692069725057449,0.5171327056600268,-9.416635687746252,0.009666500693477673,0.003418690790791594,11.797192702915746,0.9373661875461414,2.197722780762321,125.92023987743612,2.798382372526669,3.9360993911826396,2.798382372526669,3.9360993911826396,False,,gradient,190005354,0.20579142881539297,1.68932477123186,1.0,0.0001381013568681261,0.16008414085107228,1.0000000000000004,0.3717858379510049,0.00015019900473067782,7.571897164326824e-05,0.9064777100195534,0.9064776986466392,0.013084245529968118,0.9999141774323419,0.013086462861165223,0.999999967563679,0.018513965010850817,0.9999999958462686,0.9825431122637156,1.3992403155252027,0.021377168992279035,3.754160736724188e-07,3.139091178609569e-07,3.7395212373799716e-07,0.32759477879489046,0.14917695542521547,0.32948595898603333,0.47677173422010594,0.09110009187598038,-0.20411561407158726,0.38215391281532307,0.32759477879489046,0.012529935558813703,0.06307291174560438,0.06307291174560435,0.16004134130822803,0.4601553540342898,0.46015535403428964,0.012529935558813703,8.582256765810037e-05,190,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,5417,9,0.0,1000.0,1000.0,8.582256765810037e-05,240,226,False,1e-05,8.58226509078408e-05,True,nan,nan,0.9999141774323419,0.919665946039509,0.707328384636513,0.8917903296026111,0.8694952325266708,0.6357676310452278,0.6572493391497193,0.47321283286374366,0.38070327575209956,1.0,0.5805094157892047,0.6249497102114477,0.7673994707753756,0.502759538395734,0.9347842310045068,0.0655054462838274,0.5377287756582716,442,8.582252440392235e-05,True,2,649,0.03772877565827158,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
electron,gradient_local_minimum_0443,gradient,gradient,gradient,0.00051099895,9.523051574884462,3.0859441950373085,1.4004153533466777,1.306034427271872,0.0,0.0,3.141592653589793,0.0,1.388760803523065,0.25301624578814286,2.631119161998645,2.8668836906293413,5.7266294983244705,0.6271331744709193,2.293232071837317,-0.9996926341989171,0.45218832052431,0.052919796668806626,-0.11935611447901771,0.7605010193354518,1.25881270398737,8.972441354943916,0.988612833786878,2.7701626711085168,158.71862961920476,0.07292355943389683,0.23933966245649013,0.07292355943389683,0.23933966245649013,False,,gradient,1209004964,2.448272740749531,1.6346997984732623,1.0,39921.697979209406,0.9665938856819174,0.9999999999999998,0.37072222782010467,0.00010602192148662093,0.00011499740860143604,0.9998464915006258,0.9998464793083796,0.01161750876397496,0.9999113201884438,0.011682602447057546,0.9999789381992266,0.01648356638501668,0.9999796949974803,0.9844518895057858,1.400853757541986,0.01903254280853576,2.620911750961241e-07,2.582509522218901e-07,2.589663211472284e-07,0.26710214438768415,0.2331418758669011,0.3538959288392092,0.5002440202545853,0.10377391871191653,1.4064310229671828,0.41489319016388715,0.26710214438768415,0.006847094378102874,0.022251088387583853,0.022251088387583842,0.1599939900678,0.4775048913578309,0.47750489135783086,0.006847094378102874,8.867981155624705e-05,1209,sobol_screened,0.3601632201524575,True,False,2,ABNORMAL: ,23,5008,1989,4.179210420309897,0.3601632201524575,0.009301374093024006,8.867981155624705e-05,140,126,False,1e-05,8.86848547702046e-05,True,0.6398367798475425,0.990698625906976,0.9999113201884438,0.5214784620329738,0.26569679472595453,0.94188410975039,0.6451730094850063,0.550643446855247,0.8384605580940843,0.7805461976677179,0.38010658137500286,0.5232219322783294,0.08053757239947376,0.9125574212663914,0.991356607222437,0.4187556204958897,0.9114213919142004,0.7793094174548605,0.5203411067966897,443,8.867976830206903e-05,True,2,649,0.02034110679668969,False,alpha_p~pi/2,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
