detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_152,C_e_gamma,polarization_cluster_02_local_minimum_152,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,6.7960323754024032e-01,4.1850364771614379e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.1568406246792967e+05,5.7390804880014744e+04,1.2913754989877956e+05,2.6810703151054471e+00,1.6676506793859777e+10,4.0125498517218544e-01,1,9.9998128419235133e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_152,C_e_gamma,polarization_cluster_02_local_minimum_152,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,6.7960323754024032e-01,4.1850364771614379e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,1.1568945023597086e+05,5.7379052695480284e+04,1.2913715415840586e+05,4.6042227232951549e-01,1.6676404584131880e+10,4.0125252589439070e-01,2,9.9998128419235133e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_152,C_e_gamma,polarization_cluster_02_local_minimum_152,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,6.7960323754024032e-01,4.1850364771614379e-01,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-5.7392062714680280e+04,2.8469942194780862e+04,6.4065485803355601e+04,2.6811015121915434e+00,4.1043864712199583e+09,9.8756025647809345e-02,3,9.9998128419235133e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_152,C_e_gamma,polarization_cluster_02_local_minimum_152,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,6.7960323754024032e-01,4.1850364771614379e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,5.7383463552338137e+04,2.8459334283628166e+04,6.4053068600417675e+04,4.6040244048930784e-01,4.1027955971298127e+09,9.8717747477965814e-02,4,9.9998128419235133e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_386,C_e_gamma,polarization_cluster_02_local_minimum_386,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,6.6113583757256456e-01,4.3404026526236161e-01,p_gamma_lepton,|+1+1-1>,3,-1,1,1,3.6276453367011265e+04,-4.2368217855283729e+04,5.5776759973323351e+04,-8.6270314337736709e-01,3.1110469531217260e+09,4.8847373620271234e-01,1,9.7691912328187602e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_386,C_e_gamma,polarization_cluster_02_local_minimum_386,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,6.6113583757256456e-01,4.3404026526236161e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-3.6063965412064259e+04,-4.2547112695982374e+04,5.5775141416290389e+04,-2.2739095403941465e+00,3.1108664000071917e+09,4.8844538707916368e-01,2,9.7691912328187602e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_436,C_e_gamma,polarization_cluster_02_local_minimum_436,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5540473402737125e+00,1.0464089089749444e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,2.8162776731706814e+04,-9.5120482802168112e+01,2.8162937367153580e+04,-3.3775121682643838e-03,7.9315104114621520e+08,2.8873215479244163e-01,1,9.8947597152072975e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_436,C_e_gamma,polarization_cluster_02_local_minimum_436,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5540473402737125e+00,1.0464089089749444e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,2.8128713305579317e+04,6.5404640707230058e+01,2.8128789344628771e+04,2.3251871540193674e-03,7.9122878999450088e+08,2.8803239435805494e-01,2,9.8947597152072975e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_436,C_e_gamma,polarization_cluster_02_local_minimum_436,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5540473402737125e+00,1.0464089089749444e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,2.3833114749464941e+04,5.4959283581602442e+01,2.3833178117574145e+04,2.3060009881795507e-03,5.6802037918401527e+08,2.0677744785004509e-01,3,9.8947597152072975e-01
max_c_e_gamma_mixing_angles_polarization_02_local_minimum_436,C_e_gamma,polarization_cluster_02_local_minimum_436,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.5540473402737125e+00,1.0464089089749444e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-2.3784357527718559e+04,8.7657314350790401e+01,2.3784519057805261e+04,3.1379071675567647e+00,5.6570334681110168e+08,2.0593397452018805e-01,4,9.8947597152072975e-01
