detail_id,polarization,polarization_label,energy_group,initial_component,ensemble_weight,h_e,h_p,h_gamma,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase_rad,weighted_abs2,fraction,decomposition_rank
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,-1,1,1,-3.8569152807905906,13.017497584648385,13.576856736723803,1.858843225954921,92.16551942476126,0.18270284524968738,3
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,-1,-1,1,3.568978853528422,-12.046183603460944,12.56376334802691,-1.2827607774450418,78.92407473261218,0.1564538788729835,4
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=+1, proton L",0.5,1,1,-1,-2.679908148689753,-6.590339720412669,7.114385800324768,-1.9570153185721189,25.307242657931344,0.05016740824428218,5
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,-1,1,-1,1.76137261927661,-5.945413838155292,6.200836976639992,-1.2827766722457925,19.225189605432895,0.03811074752575674,6
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=+1, proton L",0.5,1,-1,-1,0.6124449395816288,1.5060448241530109,1.625810510599934,1.1845636391382404,1.3216299081886091,0.0026199119377855935,7
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,-1,-1,-1,-0.4522830484032306,1.5267317767660296,1.592315883881109,1.8588024449843221,1.2677349370300386,0.0025130741025867257,8
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,1,1,1,0.0001954052446962736,0.0006595695876496185,0.0006879064257637795,1.2827726320897734,2.3660762530354917e-07,4.690353466300377e-10,9
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,1,-1,-1,-0.0001789808894949525,-0.0006041020542319438,0.0006300582915347268,-1.8588330382913505,1.9848672536582938e-07,3.934669895527935e-10,10
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=+1, proton L",0.5,-1,1,1,0.00011762642715951375,-0.0006120386797742694,0.0006232393776921858,-1.3809235638016417,1.9421366095307152e-07,3.849963485688476e-10,11
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,1,-1,1,-0.00017226336627629854,-0.0005814347104883681,0.0006064165152117269,-1.85883029479211,1.8387049496076733e-07,3.6449273867787913e-10,12
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=+1, proton L",0.5,-1,1,-1,-6.577060807808745e-05,0.0003422607792300631,0.000348522902957799,1.7606471920321098,6.07341069430657e-08,1.2039528677810238e-10,13
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=+1, proton L",0.5,-1,-1,1,-3.604058456143657e-05,0.00018752914763185328,0.0001909610037339024,1.7606678140525476,1.823305247352974e-08,3.614400032997333e-11,14
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=-1, proton L",0.5,1,1,-1,-3.9254944740918465e-05,-0.00013246235537121753,0.00013815652817403628,-1.85889923919341,9.543613138551641e-09,1.8918629062781963e-11,15
L_proton_mid_Egamma_W_3,L_proton,L proton,mid_Egamma,"electron h=+1, proton L",0.5,-1,-1,-1,6.0371380200531814e-06,-3.1423633006797384e-05,3.1998308499341925e-05,-1.380988133876477,5.119458734095289e-10,1.0148477247189288e-12,16
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,1,397.24164183660764,-1926.6469238507073,1967.1729184777928,-1.3674628051026472,1934884.6455962183,0.5758107723400674,1
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,1,-239.36772243298122,-1138.3965517804288,1163.2899963673387,-1.77804464605127,676621.8078241615,0.2013588389530629,2
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,-1,-239.2486774400405,1138.4211035210114,1163.289533434736,1.7779401583163292,676621.269299403,0.20135867869112797,3
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,1,-76.41827301455953,-370.54759861406194,378.34544438802976,-1.7741756573141247,71572.63764458786,0.021299613831938128,4
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,1,-22.967634107248468,-4.750966635993815,23.45386749473889,-2.9376146588973353,275.04195023038477,8.185093522165772e-05,5
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,-1,-22.349748239252076,4.623569138557362,22.822984860376422,2.9375968440956997,260.4443189684857,7.75067623789095e-05,6
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,-1,1.10260324728548,-5.327832405351246,5.440729000826574,-1.3667255940146312,14.800766030217662,4.404624605648337e-06,7
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,1,-1.1003425108675646,-5.328298585581497,5.440727842700103,-1.774442796411774,14.80075972916606,4.404622730490871e-06,8
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,-1,-0.7498241100998251,3.6363401894304546,3.712843407599371,1.774149094349693,6.892603084677055,2.0511998555854285e-06,9
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,1,0.7037776233766064,3.41288699500808,3.484695192389272,1.3674350647804199,6.0715502919304525,1.806859169023357e-06,10
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,-1,-0.13678090423119132,0.6479109129436812,0.6621914880710992,1.7788520373049594,0.21924878343690835,6.52472030375355e-08,11
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,1,-0.027246973740712884,0.13468024381246627,0.1374087539111408,1.7704107210838147,0.009440582825706225,2.809464275083553e-09,12
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,-1,0.02726043137919904,0.1346774694253071,0.13740870383561787,1.3710819348462684,0.009440575944892273,2.809462227392077e-09,13
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,1,-0.00902391266598906,0.043769962085717644,0.044690497656532734,1.774114401300019,0.000998620290394279,2.9718377371753123e-10,14
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,-1,-0.0020955510172015277,-0.010162986305741414,0.01037678296565857,-1.7741408981036053,5.383881235819093e-05,1.6022127312033736e-11,15
L_proton_high_Egamma_W_0,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,-1,-0.00037306536490772926,-0.001807602461201637,0.0018456988985844772,-1.774325471073005,1.7033022121179763e-06,5.068931445192063e-13,16
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,1,-68.25841059787201,-94.7192442397513,116.75164173020158,-2.1952402925402614,6815.472923348674,0.9092465299765163,1
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,1,14.665874511276646,-20.350706892550328,25.08463964674417,-0.9463408736639107,314.6195731035047,0.041973133533703515,2
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,1,-11.177899633253057,15.508274793860071,19.116799609059946,2.195326324790678,182.72601364647724,0.024377324319684816,3
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,-1,-11.177487599696885,-15.508571729715507,19.116799578828793,-2.195299757558608,182.72601306855435,0.024377324242584607,4
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,-1,0.36074556891159787,0.5005025330373254,0.61696041288411,0.9462685050294154,0.1903200755330657,2.539044175063411e-05,5
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,-1,-0.03068140273274088,-0.04257480001700542,0.052478205668035606,-2.1952453682380884,0.0013769810350683222,1.8370188570336008e-07,6
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,1,0.01396426984379091,-0.019377333854247017,0.023884762916327133,-0.9463455205025694,0.0002852409497845779,3.8053756021879046e-08,7
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,-1,-0.01295342983255968,-0.017970953878632998,0.022152799546219917,-2.195344815393757,0.00024537326386750067,3.273504146076456e-08,8
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,1,0.012952205617805468,-0.01797183610637292,0.02215279944838216,-0.9463159551979818,0.00024537326170012046,3.2735041171616186e-08,9
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,1,-0.005504718623320261,0.003980249056172901,0.006792960302481841,2.515556384108031,2.307215483554709e-05,3.0780368375368367e-09,10
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,1,-0.0037187513463440604,-0.005160387600844107,0.006360716293538123,-2.1952368740390025,2.022935588344068e-05,2.698781412169579e-09,11
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,1,0.0028337555536792004,0.003932887213651463,0.004847450089821543,0.9464255937100278,1.1748886186655443e-05,1.567409058248704e-09,12
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,-1,-0.0028338526969873723,0.003932817209183813,0.004847450083195799,2.195191761337215,1.1748886154537479e-05,1.5674090539638733e-09,13
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,-1,-0.00363300472545208,-0.0026314184484387214,0.004485876323076773,-2.5147374617828793,1.0061543192970397e-05,1.3423020437915906e-09,14
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,-1,-0.00017613225323116007,0.00024439117703983917,0.00030124677266852754,2.195278977857125,4.537480902160176e-08,6.053415238420111e-12,15
L_proton_high_Egamma_W_1,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,-1,1.4988612609677406e-05,-2.0798918266244642e-05,2.563695592321572e-05,-0.9463493690303824,3.286267545044528e-10,4.384181986358861e-14,16
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,1,29.686748096958606,-32.18131751599508,43.78287575796692,-0.8256971261855461,958.4701048187837,0.9178263124074768,1
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,1,-7.233869940774185,-7.841609378237895,10.668632150416698,-2.3159031983974385,56.90985598045241,0.05449660139796943,2
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,1,-3.637349575501491,-3.942710826525803,5.364259557106148,-2.3159314568188067,14.387640298002326,0.013777534398381053,3
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,-1,-3.637278742050053,3.9427761703756583,5.364259555339522,2.315913491599011,14.38764028852568,0.013777534389306264,4
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,-1,-0.34216482836390427,0.37089557930882705,0.5046189656762124,2.3159241035160045,0.12732015026006524,0.00012192115687369887,5
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,-1,-0.00832961043005193,0.009029479416624601,0.012284702212576309,2.3158991661718216,7.545695422583862e-05,7.225721250397833e-08,6
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,-1,0.0027759935903287447,-0.003008982888166403,0.004093912362865686,-0.8256512995036849,8.380059217412254e-06,8.024703963748542e-09,7
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,1,-0.0027758993883747075,-0.0030090697886043577,0.004093912359476024,-2.315910048392831,8.380059203535274e-06,8.024703950460015e-09,8
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,1,0.0017457175811071068,0.0018923941747262855,0.0025746233871237222,0.8256930223220843,3.314342792762214e-06,3.1737985444109233e-09,9
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,1,-0.0016993913831039266,0.0018421980489039158,0.0025063169640636576,2.315893561383058,3.140812362176635e-06,3.0076266477663676e-09,10
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,1,-0.0008544411945654554,0.000926291771771611,0.0012601929223028641,2.3158674872510345,7.940431007111162e-07,7.603718126983984e-10,11
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,-1,0.0008544562005243869,0.0009262779291067584,0.0012601929219626955,0.8257089659339171,7.940431002824382e-07,7.603718122878984e-10,12
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,1,-0.0004720455693012066,-0.00043699205481796314,0.0006432643900224277,-2.394736520402845,2.06894537735463e-07,1.9812120343898712e-10,13
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,-1,-0.00019447939106330078,0.00018094171727178437,0.00026563534892332124,2.3922388422256216,3.528106929880731e-08,3.378498042819953e-11,14
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,-1,-9.445810882710883e-05,-0.00010239144022329148,0.00013930664504679526,-2.315914791906937,9.703170677096903e-09,9.291709064732926e-12,15
L_proton_high_Egamma_W_2,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,-1,-2.3001133077518793e-06,-2.4933808686824313e-06,3.392266113501246e-06,-2.315897593891156,5.753734692404424e-12,5.509748367476706e-15,16
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,1,0.07153682135824715,0.17648186607538738,0.19042942488883574,1.185686907578627,0.018131682931746367,0.5972125111156825,1
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,1,0.07558154653416045,0.07444300516367404,0.10608643265891383,0.7778092754397409,0.00562716559714713,0.18534483033850055,2
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,1,-0.028973050062463764,-0.07147643341914699,0.07712534061022865,-1.955907182123611,0.002974159082121892,0.09796139832015316,3
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,1,-1,-0.03482986306212508,-0.0343052024680787,0.048887281344970064,-2.3637832661388702,0.001194983138651129,0.03935977061043852,4
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,-1,0.0338295699601642,0.03331988159524145,0.047483200326121175,0.7778079513385316,0.001127327156605277,0.03713135093854714,5
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,-1,-1,1,-0.030397847695263575,-0.029939856155078645,0.042666428618894754,-2.3637848145749434,0.0009102120655456207,0.029980120177401315,6
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,-1,-1,0.00887877551387053,0.021903899650788407,0.023635005278982178,1.1856852379234248,0.0002793067372687577,0.009199668809768724,7
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,1,1,-1,-0.005714129458867789,-0.014096700085598638,0.015210793167222323,-1.955908202054742,0.00011568411438800865,0.0038103468227371124,8
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,1,-9.47236270806376e-06,4.008069680475387e-06,1.0285440089595733e-05,2.741304395583694,5.289513891833153e-11,1.7422342348552782e-09,9
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,1,3.2166056262691952e-06,-3.1681285629952123e-06,4.5148189716325005e-06,-0.7778056575345361,1.0191795173306374e-11,3.3569236849878834e-10,10
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,1,-1,3.048660841157267e-06,-3.0027177497569785e-06,4.279094157542148e-06,-0.7778061398602008,9.155323404555672e-12,3.015535679226798e-10,11
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,1,3.906121389872927e-06,-1.652816125064725e-06,4.2414131437171715e-06,-0.4002897964737202,8.99479272784839e-12,2.9626608694761835e-10,12
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,-1,-2.1256371882415393e-06,2.0936151436860596e-06,2.9835478588262998e-06,2.3637838513463585,4.450778912953499e-12,1.4659758065655043e-10,13
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=-1, proton L",0.5,1,-1,1,-1.0783826401397548e-06,1.0621305468170514e-06,1.5136150161242047e-06,2.3637869596680523,1.1455152085183383e-12,3.773042010362081e-11,14
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,-1,-1,4.422880042333606e-07,-1.8715306368262144e-07,4.802550863182196e-07,-0.4003005182889841,1.1532247396726028e-13,3.798435287298893e-12,15
L_proton_high_Egamma_W_3,L_proton,L proton,high_Egamma,"electron h=+1, proton L",0.5,-1,1,-1,3.86347477989867e-07,-1.6346761306918244e-07,4.195068941884826e-07,-0.4002690009383937,8.799301713583337e-14,2.8982709945984525e-12,16
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,-1,1,-66.77711150896505,-1596.2946486330936,1597.6907672876291,-1.6126045229810182,1276307.8939380664,0.3481904279260541,1
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,-1,-1,-92.61048965283338,-1265.712084745448,1269.0956560734126,-1.6438348569370993,805301.8921322027,0.2196949590008406,2
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,1,-1,-91.95633466964074,-1265.7394614549146,1269.075392468884,-1.643319199055376,805276.175885026,0.2196879433338909,3
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,1,-1,-52.09208701858132,-1244.7997762895686,1245.8892681857853,-1.612619687804937,776120.0342902559,0.21173383643948643,4
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,1,1,-50.72886480704453,2.1290299339464225,50.77352157444903,3.0996484616461837,1288.9752465355205,0.00035164621703661785,5
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,-1,1,-49.89005598388057,2.093940403054286,49.933979137319724,3.0996461751436772,1246.7011362431408,0.00034011338814571453,6
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,-1,1,0.08260273991292351,-1.9629488124599583,1.964686044379377,-1.5287401950598989,1.9299956264895417,5.265234245392953e-07,7
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,1,1,0.08232173174689095,-1.962960574123894,1.9646860011418148,-1.5288833498416858,1.9299955415413075,5.265234013645094e-07,8
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,1,1,-0.011381398788249621,0.2718572096557548,0.27209534850891914,1.6126372489601353,0.037017939340095084,1.0098889304835624e-08,9
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,-1,1,0.011001613715506026,-0.2629148539411905,0.263144933311023,-1.5289759462934427,0.03462262796363137,9.445422772858257e-09,10
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,-1,-1,0.007108670286207666,0.08863820986107293,0.08892280607703301,1.4907688956338763,0.003953632720306809,1.078593241712629e-09,11
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,-1,-1,-9.274213096002513e-05,0.00780612142664005,0.00780667232758644,1.582676460694573,3.0472066415151945e-05,8.313105243081538e-12,12
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,1,-1,-9.66004164456206e-05,0.007805959994034351,0.007806557696508893,1.5831709079679364,3.0471171534461115e-05,8.312861110069307e-12,13
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,1,-1,-0.00032040789975698467,0.00765752017278876,0.007664220535637886,1.612614187070505,2.937013820944674e-05,8.01248745695751e-12,14
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,1,1,-4.559491034283485e-05,-0.0010901186370101093,0.001091071738524076,-1.6125976032762404,5.952187693029748e-07,1.6238203883057623e-13,15
L_electron_low_Egamma_W_0,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,-1,-1,-1.319388104975348e-05,0.00031501721226606254,0.00031529339117881386,1.6126549103558085,4.970496126051827e-08,1.3560044416827542e-14,16
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,-1,1,66.7771115089658,-1596.294648633102,1597.6907672876373,-1.5289881306087747,1276307.8939380797,0.34819042790918997,1
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,-1,-1,-92.61048965826431,1265.7120848151133,1269.0956561432886,1.6438348569373615,805301.8922208821,0.2196949590143904,2
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,1,-1,-91.9563346750738,1265.739461524642,1269.0753925388217,1.6433191990556648,805276.1759737822,0.219687943347462,3
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,1,-1,52.09208701858111,-1244.799776289577,1245.8892681857938,-1.5289729657848568,776120.0342902663,0.21173383642923208,4
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,1,1,-50.72886480421333,-2.129030023823706,50.77352157538904,-3.099648459875242,1288.9752465832482,0.00035164621703260337,5
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,-1,1,-49.89005598104597,-2.093940493007551,49.93397913825972,-3.0996461733414375,1246.7011362900787,0.00034011338814204326,6
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,-1,1,-0.08260273999388476,-1.9629488175594627,1.964686049477776,-1.6128524584619381,1.9299956365062951,5.265234272464658e-07,7
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,1,1,-0.08232173182785013,-1.9629605792233975,1.964686006240232,-1.6127093036805216,1.9299955515580967,5.265234040716897e-07,8
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,1,1,-0.011381398788155903,-0.27185720965566784,0.2720953485088284,-1.6126372489598044,0.03701793934007039,1.0098889304339657e-08,9
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,-1,1,0.011001613715667468,0.26291485394553255,0.263144933315368,1.5289759462935195,0.03462262796477473,9.445422772712604e-09,10
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,-1,-1,-0.007108670285719909,0.08863820985786272,0.08892280607379409,1.6508237579533354,0.003953632720018796,1.0785932415818045e-09,11
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,-1,-1,9.274212674329683e-05,0.007806122063841262,0.007806672964692592,1.5589161944049912,3.047207138883111e-05,8.313106599551628e-12,12
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,1,-1,9.66004122271798e-05,0.0078059606312351065,0.007806558333608661,1.558421747172221,3.047117650801742e-05,8.31286246650589e-12,13
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,1,-1,-0.0003204078997325181,-0.0076575201729317316,0.00766422053577971,-1.6126141870665358,2.937013821053371e-05,8.01248745686589e-12,14
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,1,1,4.559490939845481e-05,-0.0010901186010337269,0.0010910717025396557,-1.528995049800419,5.952187300413914e-07,1.6238202811173045e-13,15
L_electron_low_Egamma_W_1,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,-1,-1,-1.3193881054483104e-05,-0.0003150172152312561,0.00031529339414160804,-1.6126549099772498,4.97049621946677e-08,1.3560044671016585e-14,16
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,-1,1,-22.968521854127502,-233.06935268467114,234.1983692449953,-1.6690271637707677,27424.438078507577,0.5483643477303763,1
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,1,-1,-18.522975645485655,-187.9483954689079,188.85894203373124,-1.6690326150984713,17833.849993050128,0.3565960947299928,2
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,-1,-1,-6.8995536404641316,-68.59608621552347,68.94219959157941,-1.6710415025449359,2376.513442262586,0.047519487542758566,3
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,1,-1,-6.885033377372328,-68.59751725260189,68.94217183863985,-1.6708298674810322,2376.5115289142727,0.0475194492844724,4
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,1,1,-0.17045802669807666,0.016853343877076522,0.1712891533800118,3.0430420152429405,0.014669987032820605,2.933331887215655e-07,5
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,1,-1,1,-0.1524593069456046,0.015079605788380225,0.15320324665315363,3.043004262144736,0.011735617392533515,2.3465910799147036e-07,6
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,1,-1,-1,0.007834560852479295,0.07764761962572704,0.07804186810483711,1.4702377353242273,0.003045266588646396,6.089151660164354e-08,7
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=-1",0.5,-1,-1,1,0.0037564778781171582,-0.03808358924867886,0.0382684059781809,-1.4724766614204328,0.0007322354480554359,1.464138709819757e-08,8
L_electron_low_Egamma_W_2,L_electron,L electron,low_Egamma,"electron L, proton h=+1",0.5,-1,1,1,0.0037547886072177394,-0.03808375573885671,0.038268405880854166,-1.4725210179973318,0.0007322354443308969,1.4641387023723687e-08,9
