selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_s_regime,best_theta_in_regime,best_qOut_regime,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
C_e_p,C_{ep},Tx_proton,enhanced_region_0,0,13,2.6862179147713050e-11,high_s_high_theta_in_high_Egamma,2.4036880344160938e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,1.5707963267948966e+00,3.1415926535897931e+00,5.0000000000000000e-01,1.8000000000000000e+00,1.5707963267948966e+00,3.1415926535897931e+00,1.4217835765286654e+01,1.9560209902863694e+01,8.1739564938994025e-01,9.8778842619224094e-01,-1.5163506342209406e+01,-3.0855129786056068e+00,1.1216578749052240e+00,4.4925205645656821e+00,8.2820885472185091e-01,9.6515104292341547e-01,1.3208635219504842e+02,1.8000000000000000e+02,1.7664104955690076e+00,3.1415926535897931e+00,9.7888364081200052e-13,3.5247360585799470e-12,1.8053051958964761e+00,6.8243505355684739e+00,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2702732738462480e-01,1.5707949999999999e+00,2.3561944901923439e+00,5.4977871437821380e+00,1.8000000000000000e+00,2.3561944901923448e+00,1.6824503594550137e+01,8.4508007067631530e-01,-3.2101058544489636e+00,3.9641090279136835e+00,9.6475909199766585e-01,1.7727882036186142e+02,3.5247360585799470e-12,6.8071988700530097e+00,3.5247360585799470e-12,6.8071988700530097e+00
C_e_p,C_{ep},Tx_proton,enhanced_region_1,1,44,1.8937518220241145e-11,high_s_high_theta_in_high_Egamma,2.2265940544321561e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,1.2762720155208536e+00,5.0000000000000000e-01,1.8000000000000000e+00,0.0000000000000000e+00,2.8470683423157501e+00,7.0283215316488326e+00,1.8942175613127979e+01,8.1739564938994025e-01,9.7587149935103801e-01,-1.2452400490479196e+01,-3.0855129786056068e+00,1.1216578749052220e+00,4.4925205645656821e+00,4.1422606067032003e-01,9.6511074334945424e-01,1.1517705280025964e+02,1.8000000000000000e+02,1.7664104955690076e+00,3.1415926535897931e+00,9.7899466311446304e-13,2.1765263001146580e+00,1.4521262706116160e+00,6.8225870372146691e+00,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.5148244614515521e-01,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,1.8000000000000000e+00,5.8904862254808621e-01,1.6783335469543925e+01,8.4334496726124963e-01,-3.2022509992767221e+00,3.9974222977458207e+00,9.6437845354185658e-01,1.7617555799211513e+02,3.5242919693700969e-12,6.7905422351365807e+00,3.5242919693700969e-12,6.7905422351365807e+00
C_e_p,C_{ep},Tx_proton,enhanced_region_2,2,11,1.7279122577207318e-11,high_s_high_theta_in_high_Egamma,1.5556182035522306e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.2397674240144743e+00,4.3196898986859651e+00,5.0000000000000000e-01,1.8000000000000000e+00,3.2397674240144743e+00,4.3196898986859651e+00,1.3268617227217725e+00,1.4200779646068733e+01,1.3258808199529884e-01,8.1113180227144910e-01,-7.8577333938580871e+00,-7.3036325059881124e-01,3.2399883725166703e+00,1.0920348221555944e+01,3.3005713043342993e-01,9.4050026962050493e-01,3.9774467825621848e+01,1.5682731650207432e+02,1.5556182035522306e+00,2.9636801366115408e+00,9.7877261850953801e-13,3.5247360585799470e-12,2.9824923606343146e-01,5.7456394251003058e+00,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.2534721255220367e+00,1.5707949999999999e+00,3.9269908169872414e+00,7.8539816339744828e-01,1.8000000000000000e+00,3.9269908169872414e+00,9.7278240629245758e+00,5.2427742594282800e-01,-1.8560633780392635e+00,9.7067460831242656e+00,8.9914354264629048e-01,1.3586964240273417e+02,3.5242919693700969e-12,3.9358803424464703e+00,3.5242919693700969e-12,3.9358803424464703e+00
C_e_p,C_{ep},Tx_proton,enhanced_region_3,3,12,1.2872203303260221e-11,high_s_high_theta_in_high_Egamma,1.5825368686575314e+00,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,0.0000000000000000e+00,6.1850105367549055e+00,5.0000000000000000e-01,1.8000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,9.6079250010037565e-01,1.4200779646068730e+01,1.7847500079217088e-01,8.5239898962134930e-01,-8.5985097179095469e+00,-7.4482754741561563e-01,2.8159906146948419e+00,1.0920348221555953e+01,2.6087153435605476e-01,9.4050026962050526e-01,2.8785467074696140e+01,1.5682731650207432e+02,1.5415096947694176e+00,3.0318905581106490e+00,9.7877261850953801e-13,5.3555894631778234e-03,1.0798247634337227e-01,5.7456394251003040e+00,high_s,high_theta_in,high_Egamma,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,7.0835539877577414e-01,1.5707949999999999e+00,5.8904862254808616e+00,2.7488935718910685e+00,1.8000000000000000e+00,5.8904862254808616e+00,1.4200779646068730e+01,7.3169105357763053e-01,-2.7095007958727066e+00,6.0872279178200053e+00,9.4050026962050526e-01,1.5682731650207432e+02,3.5247360585799470e-12,5.7456394251003040e+00,3.5247360585799470e-12,5.7456394251003040e+00
