detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
ghz_purity_TxTx_region_0,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_0,0,7.6938419051176177e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,7,1,1,1,-7.0123725342204235e-02,-1.3134581867901289e+02,1.3134583739805763e+02,-1.5713302129846887e+00,1.7251729001796994e+04,1.7251729001796994e+04,3.8469209525589954e-01,1,9.9999963874351039e-01
ghz_purity_TxTx_region_0,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_0,0,7.6938419051176177e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,0,-1,-1,-1,-7.0123725340473952e-02,-1.3134581867900656e+02,1.3134583739805126e+02,-1.5713302129846753e+00,1.7251729001795320e+04,1.7251729001795320e+04,3.8469209525586223e-01,2,9.9999963874351039e-01
ghz_purity_TxTx_region_0,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_0,0,7.6938419051176177e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,3,-1,1,1,-3.8893234927424310e-02,-7.1909922244797755e+01,7.1909932762703804e+01,-1.5713371872202846e+00,5.1710384299365815e+03,5.1710384299365815e+03,1.1530772411587693e-01,3,9.9999963874351039e-01
ghz_purity_TxTx_region_0,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_0,0,7.6938419051176177e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,4,1,-1,-1,-3.8893234929195733e-02,-7.1909922244796121e+01,7.1909932762702169e+01,-1.5713371872203092e+00,5.1710384299363468e+03,5.1710384299363468e+03,1.1530772411587170e-01,4,9.9999963874351039e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,7,1,1,1,1.3869947213131895e-02,5.5499607325987816e-03,1.4939126474745891e-02,3.8062955024925743e-01,2.2317749982845358e-04,2.2317749982845358e-04,4.1693875613353859e-01,1,9.8871676711671974e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,0,-1,-1,-1,1.1781373880476844e-02,7.7300739050525002e-04,1.1806706184933957e-02,6.5518757272403375e-02,1.3939831093735775e-04,1.3939831093735775e-04,2.6042301940837598e-01,2,9.8871676711671974e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,6,1,1,-1,-6.5475732455319308e-03,-3.3956486798610683e-03,7.3757132104392293e-03,-2.6631667171417850e+00,5.4401145362647764e-05,5.4401145362647764e-05,1.0163186655095949e-01,3,9.8871676711671974e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,4,1,-1,-1,-1.5311092049610864e-03,6.0766250356023947e-03,6.2665514615956337e-03,1.8176254602584752e+00,3.9269667220826373e-05,3.9269667220826373e-05,7.3363337332009532e-02,4,9.8871676711671974e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,3,-1,1,1,4.6047780310209318e-03,-3.2286759025562791e-03,5.6239068981199019e-03,-6.1150256968528782e-01,3.1628328798720614e-05,3.1628328798720614e-05,5.9087838505483110e-02,5,9.8871676711671974e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-5.2051672141388838e-03,-6.6836684456938534e-04,5.2479024348844354e-03,-3.0138869617656971e+00,2.7540479966065987e-05,2.7540479966065987e-05,5.1450945857886288e-02,6,9.8871676711671974e-01
ghz_purity_TxTx_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_1,1,6.5197169768172736e-01,1.0000000000000002e+00,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,2,-1,1,-1,-2.9811798819605350e-03,2.2212477727938194e-03,3.7177110103863279e-03,2.5012412598416010e+00,1.3821375156747731e-05,1.3821375156747731e-05,2.5821003328466766e-02,7,9.8871676711671974e-01
ghz_purity_TxTx_region_2,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_2,2,6.5197169768172725e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,0,-1,-1,-1,1.3869947213131896e-02,5.5499607325987877e-03,1.4939126474745896e-02,3.8062955024925776e-01,2.2317749982845374e-04,2.2317749982845374e-04,4.1693875613353865e-01,1,9.8871676711671941e-01
ghz_purity_TxTx_region_2,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_2,2,6.5197169768172725e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,7,1,1,1,1.1781373880476849e-02,7.7300739050524276e-04,1.1806706184933961e-02,6.5518757272402736e-02,1.3939831093735783e-04,1.3939831093735783e-04,2.6042301940837598e-01,2,9.8871676711671941e-01
ghz_purity_TxTx_region_2,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},TxTx,enhanced_region_2,2,6.5197169768172725e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{x,p}\rangle$","auxiliary lepton Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-6.5475732455319326e-03,-3.3956486798610683e-03,7.3757132104392310e-03,-2.6631667171417850e+00,5.4401145362647791e-05,5.4401145362647791e-05,1.0163186655095949e-01,3,9.8871676711671941e-01
