Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,0,-1,-1,-1,1.6623124609321205e-01,-2.0642629970998964e-18,1.6623124609321205e-01,-1.2418020351856036e-17
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,1,-1,-1,1,1.1107941546402700e-01,-5.9510443318268602e-02,1.2601638545747446e-01,-4.9183445302521894e-01
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,2,-1,1,-1,-2.9588363170112066e-03,-8.0879253501650022e-03,8.6121570364634040e-03,-1.9215067445260128e+00
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,3,-1,1,1,9.0244259409053658e-05,1.6917557452135145e-04,1.9174045314152648e-04,1.0807594521476718e+00
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,4,1,-1,-1,6.9151092921368558e-18,3.8662437285359045e-18,7.9225360264653067e-18,5.0980359359237415e-01
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,5,1,-1,1,3.0014336250974875e-18,4.5849027126145813e-18,5.4799577270273161e-18,9.9117029150977964e-01
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,6,1,1,-1,3.1285899421297699e-19,-3.2227304322237338e-19,4.4915550163363834e-19,-8.0021927008310034e-01
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,0,-1,-1,-1,7,1,1,1,1.6572521641045012e-19,-5.7344813556606476e-19,5.9691507900076229e-19,-1.2894636593222510e+00
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,1,-1,-1,1,0,-1,-1,-1,1.1107941546402700e-01,5.9510443318268602e-02,1.2601638545747446e-01,4.9183445302521894e-01
1.0000000000000000e+00,-4.0000000000000002e-01,2.0943951023931953e+00,4.3024990039403101e+03,1.0000000000000000e+00,True,1,1,7.3119889311315124e-18,2.7571358536445830e-17,6.1815449509436675e-02,0.0000000000000000e+00,6.1815450423292631e-02,6.1815450423296225e-02,0.0000000000000000e+00,-8.1364499367423408e-34,1.1298083432351169e-10,1.1298127841272154e-10,1,-1,-1,1,1,-1,-1,1,9.5717602330823937e-02,2.3802747096592041e-20,9.5717602330823937e-02,2.4867680047316485e-19
