Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,0,-1,-1,-1,2.6500440449831297e-01,6.4131351388612870e-18,2.6500440449831297e-01,2.4200107734066410e-17
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,1,-1,-1,1,2.2210563848155528e-02,4.0698150308409536e-02,4.6364302916995191e-02,1.0712304778179027e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,2,-1,1,-1,1.1664649211015229e-01,-1.0059521620110937e-01,1.5403182023254727e-01,-7.1164546623769420e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,3,-1,1,1,-3.8239518019621949e-03,1.9107000332869628e-03,4.2747376528779772e-03,2.6782120015028315e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,4,1,-1,-1,-4.2282848650172583e-18,-1.3573583751592873e-17,1.4216911365034253e-17,-1.8727775279338750e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,5,1,-1,1,3.8489190661845282e-18,4.5465676225272808e-18,5.9569669399999320e-18,8.6830572812358187e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,6,1,1,-1,-2.9845484091647314e-18,-5.5409237305368184e-18,6.2935971426739558e-18,-2.0648739708006372e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,0,-1,-1,-1,7,1,1,1,1.6570626918724429e-17,-3.2862851354626535e-18,1.6893352138374358e-17,-1.9577956196323817e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,0,-1,-1,-1,2.2210563848155528e-02,-4.0698150308409536e-02,4.6364302916995191e-02,-1.0712304778179027e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,1,-1,-1,1,3.2666394538077202e-02,9.0645456082720705e-19,3.2666394538077202e-02,2.7748840165712467e-17
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,2,-1,1,-1,3.7384230484130553e-02,-1.5782828118762918e-02,4.0579284768425990e-02,-3.9947860812605401e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,3,-1,1,1,-9.9316085786817273e-03,2.7289928901138780e-02,2.9040955018548444e-02,1.9198261556444329e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,4,1,-1,-1,2.7095737472677613e-18,-6.6422351710920580e-18,7.1736377076051865e-18,-1.1834716191707486e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,5,1,-1,1,6.6990862221634077e-18,2.2412936261389318e-18,7.0640748389686947e-18,3.2286050305161140e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,6,1,1,-1,-4.7626193448759542e-18,-7.0913542542360816e-18,8.5422390614673655e-18,-2.1622129401632888e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,1,-1,-1,1,7,1,1,1,6.1033814098978998e-18,1.7610078743751786e-18,6.3523549466555044e-18,2.8090081039737524e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,0,-1,-1,-1,1.1664649211015229e-01,1.0059521620110938e-01,1.5403182023254727e-01,7.1164546623769420e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,1,-1,-1,1,3.7384230484130553e-02,1.5782828118762918e-02,4.0579284768425990e-02,3.9947860812605401e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,2,-1,1,-1,1.6957373586414751e-01,2.9577453561173050e-18,1.6957373586414751e-01,1.7442237390387368e-17
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,3,-1,1,1,-8.3588145597185502e-03,5.0192506603461182e-02,5.0883764601120630e-02,1.7358169994549757e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,4,1,-1,-1,2.4862906486209451e-18,-8.3629510370905343e-18,8.7247115275058580e-18,-1.2818200480085129e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,5,1,-1,1,-5.1812828587702346e-18,-1.2998388585406825e-18,5.3418417349036655e-18,-2.8957934412819100e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,6,1,1,-1,-2.6125864603021661e-18,-3.9550848038472232e-18,4.7400742418423606e-18,-2.1545620676765176e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,2,-1,1,-1,7,1,1,1,9.8302893665894666e-18,3.9818713978550649e-18,1.0606125063374381e-17,3.8486207801132644e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,0,-1,-1,-1,-3.8239518019621949e-03,-1.9107000332869628e-03,4.2747376528779772e-03,-2.6782120015028315e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,1,-1,-1,1,-9.9316085786817273e-03,-2.7289928901138780e-02,2.9040955018548444e-02,-1.9198261556444329e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,2,-1,1,-1,-8.3588145597185502e-03,-5.0192506603461189e-02,5.0883764601120637e-02,-1.7358169994549757e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,3,-1,1,1,3.2755465099462457e-02,-1.3093423831033471e-19,3.2755465099462457e-02,-3.9973249628039461e-18
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,4,1,-1,-1,-1.2288979293359144e-18,-3.0101181403363135e-18,3.2513076353227242e-18,-1.9583993761024772e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,5,1,-1,1,3.2375264407658653e-18,-5.6863085901216577e-18,6.5433693795130843e-18,-1.0532149998949736e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,6,1,1,-1,-9.9860934156319094e-19,1.0362665174515388e-18,1.4391208817359334e-18,2.3376907186647276e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,3,-1,1,1,7,1,1,1,9.5088799882397965e-18,9.8739863512367766e-18,1.3708187520425792e-17,8.0423248769052191e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,0,-1,-1,-1,-4.2282848650172583e-18,1.3573583751592873e-17,1.4216911365034253e-17,1.8727775279338750e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,1,-1,-1,1,2.7095737472677613e-18,6.6422351710920580e-18,7.1736377076051865e-18,1.1834716191707486e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,2,-1,1,-1,2.4862906486209451e-18,8.3629510370905328e-18,8.7247115275058565e-18,1.2818200480085129e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,3,-1,1,1,-1.2288979293359144e-18,3.0101181403363135e-18,3.2513076353227242e-18,1.9583993761024772e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,4,1,-1,-1,3.2755465099462443e-02,2.6913247048988874e-19,3.2755465099462443e-02,8.2164142585875090e-18
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,5,1,-1,1,-8.3588145597185640e-03,5.0192506603461175e-02,5.0883764601120630e-02,1.7358169994549761e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,6,1,1,-1,9.9316085786817412e-03,-2.7289928901138766e-02,2.9040955018548437e-02,-1.2217664979453597e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,4,1,-1,-1,7,1,1,1,3.8239518019621884e-03,-1.9107000332869472e-03,4.2747376528779642e-03,-4.6338065208695911e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,0,-1,-1,-1,3.8489190661845282e-18,-4.5465676225272816e-18,5.9569669399999328e-18,-8.6830572812358198e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,1,-1,-1,1,6.6990862221634077e-18,-2.2412936261389310e-18,7.0640748389686947e-18,-3.2286050305161135e-01
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,2,-1,1,-1,-5.1812828587702346e-18,1.2998388585406829e-18,5.3418417349036655e-18,2.8957934412819100e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,3,-1,1,1,3.2375264407658653e-18,5.6863085901216577e-18,6.5433693795130843e-18,1.0532149998949736e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,4,1,-1,-1,-8.3588145597185640e-03,-5.0192506603461175e-02,5.0883764601120630e-02,-1.7358169994549761e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,5,1,-1,1,1.6957373586414748e-01,4.2656664676851432e-18,1.6957373586414748e-01,2.5155230825972630e-17
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,6,1,1,-1,-3.7384230484130511e-02,1.5782828118762887e-02,4.0579284768425941e-02,2.7421140454637394e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,5,1,-1,1,7,1,1,1,-1.1664649211015227e-01,1.0059521620110938e-01,1.5403182023254725e-01,2.4299471873520990e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,6,1,1,-1,0,-1,-1,-1,-2.9845484091647317e-18,5.5409237305368192e-18,6.2935971426739566e-18,2.0648739708006372e+00
4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829882e-01,2.6976845926324154e+02,1.0000000000000002e+00,True,1,1,7.8143905806137771e-17,1.8153315075275444e-17,1.7509362594720920e-01,2.1073424255447017e-08,1.7509362800232564e-01,1.7509362800232628e-01,4.2606398048179567e-09,4.4408920985006271e-16,7.1967558301633261e-10,7.1967580506093753e-10,6,1,1,-1,1,-1,-1,1,-4.7626193448759542e-18,7.0913542542360816e-18,8.5422390614673655e-18,2.1622129401632888e+00
