Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,0,-1,-1,-1,3.2209301247119260e-01,6.1884144570570709e-18,3.2209301247119260e-01,1.9213128560528928e-17
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,1,-1,-1,1,1.9617257187070317e-02,-1.8565382410790986e-02,2.7009446562315364e-02,-7.5785662064206105e-01
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,2,-1,1,-1,1.0654727364417550e-01,8.6742380890843837e-02,1.3739200181822464e-01,6.8329223940046335e-01
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,3,-1,1,1,-5.8667476340488710e-03,-1.3816385634471244e-03,6.0272425636954631e-03,-2.9103037649272996e+00
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,4,1,-1,-1,4.2321868428568128e-17,1.9026721348413042e-17,4.6402119267929869e-17,4.2249783223768467e-01
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,5,1,-1,1,1.5664112138114904e-17,1.9968650731490448e-17,2.5379350289392608e-17,9.0561844739824782e-01
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,6,1,1,-1,-6.2191365597790014e-18,-2.0421018663392030e-18,6.5458261191148250e-18,-2.8243267624283503e+00
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,0,-1,-1,-1,7,1,1,1,1.1402895001860626e-17,-7.7487040229214944e-20,1.1403158275883990e-17,-6.7952785268370532e-03
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,1,-1,-1,1,0,-1,-1,-1,1.9617257187070317e-02,1.8565382410790986e-02,2.7009446562315364e-02,7.5785662064206105e-01
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,1,-1,-1,1,1,-1,-1,1,6.3138936482368515e-03,-4.8286768242091192e-21,6.3138936482368515e-03,-7.6477006000212283e-19
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,1,-1,-1,1,2,-1,1,-1,2.1912508085142682e-02,1.6146830779875117e-02,2.7219077038271630e-02,6.3504957439872234e-01
6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145834e+02,9.9999999999999978e-01,True,1,1,1.2630719617675447e-16,1.1791485565625989e-16,9.1091166433538567e-02,0.0000000000000000e+00,9.1091166433536111e-02,9.1091166433536111e-02,0.0000000000000000e+00,-2.9857420990469744e-32,-4.4755865680201623e-16,-4.4755865680201623e-16,1,-1,-1,1,3,-1,1,1,-1.0622188902832502e-04,-4.6172861064360717e-03,4.6185077761541470e-03,-1.5937975343208928e+00
