Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,0,-1,-1,-1,2.6821289628395328e-01,2.1451778092749368e-18,2.6821289628395328e-01,7.9980412537802311e-18
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,1,-1,-1,1,-3.1608268886588457e-02,9.9822102710981311e-02,1.0470689973277109e-01,1.8774538570453574e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,2,-1,1,-1,-3.4943161324789404e-02,1.7792776638045980e-02,3.9212337648521452e-02,2.6706185498772790e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,3,-1,1,1,1.0423175664615464e-03,-1.0342871750522438e-03,1.4683922738259934e-03,-7.8153110520407632e-01
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,4,1,-1,-1,-9.2342662176149258e-18,-2.6693669717463151e-18,9.6123458431141750e-18,-2.8601915367253272e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,5,1,-1,1,1.4745977537452474e-17,2.5945011891898422e-18,1.4972484428302486e-17,1.7416376528248195e-01
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,6,1,1,-1,-3.7987294909889842e-19,2.2873508993398250e-18,2.3186801405471609e-18,1.7353697619868682e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,0,-1,-1,-1,7,1,1,1,-1.6509785195751223e-18,-4.3004986194935102e-18,4.6065191249319756e-18,-1.9373502808472454e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,1,-1,-1,1,0,-1,-1,-1,-3.1608268886588457e-02,-9.9822102710981298e-02,1.0470689973277109e-01,-1.8774538570453574e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.6651914291880918e+00,3.0254068240167408e+03,1.0000000000000000e+00,True,1,1,2.5342612734272784e-17,1.4632076067098937e-16,1.0129639375100989e-01,0.0000000000000000e+00,1.0129639375100638e-01,1.0129639375100857e-01,0.0000000000000000e+00,-2.2052013023536274e-32,-7.1123662515049091e-16,-2.6714741530042829e-16,1,-1,-1,1,1,-1,-1,1,4.1130188218244546e-02,-3.7137010010905994e-22,4.1130188218244546e-02,-9.0291368991189650e-21
