Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,0,-1,-1,-1,2.6583494046739869e-01,-2.2085855643970777e-18,2.6583494046739869e-01,-8.3081086350570725e-18
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,1,-1,-1,1,-1.0605432022005405e-01,-1.1941722105902901e-16,1.0605432022005405e-01,-3.1415926535897922e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,2,-1,1,-1,-3.5213912664928015e-02,1.1190991000592626e-18,3.5213912664928015e-02,3.1415926535897931e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,3,-1,1,1,1.3039866781188892e-03,1.6502706700475302e-18,1.3039866781188892e-03,1.2655579215181744e-15
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,4,1,-1,-1,8.6068601822014802e-18,-2.3899433836269999e-18,8.9325176502992577e-18,-2.7085504407078614e-01
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,5,1,-1,1,-2.6636029661185098e-17,9.8484767832670253e-18,2.8398425503222565e-17,2.7874390950652517e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,6,1,1,-1,-2.0916342087390935e-19,-1.4899103753722956e-19,2.5680277626633299e-19,-2.5226467940189776e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,0,-1,-1,-1,7,1,1,1,4.4973332240077435e-19,6.4423243658977995e-19,7.8568154721365554e-19,9.6135224340350334e-01
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,1,-1,-1,1,0,-1,-1,-1,-1.0605432022005405e-01,1.2141143235664721e-16,1.0605432022005405e-01,3.1415926535897922e+00
4.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.8048803025087436e+03,1.0000000000000000e+00,True,1,1,4.0538425462661444e-17,6.0822067635614723e-17,8.9863110242843131e-02,0.0000000000000000e+00,8.9863110572114366e-02,8.9863110572114366e-02,0.0000000000000000e+00,-5.3426878504630495e-33,5.9178675848592377e-11,5.9178675848592377e-11,1,-1,-1,1,1,-1,-1,1,4.2463259526721212e-02,9.7304797984523785e-20,4.2463259526721212e-02,2.2915056231915493e-18
