spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,7.6875000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.9786628460238329e+00,7.6875000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4054250304649798e+01,8.0674318526940758e-01,-9.7460616690216550e+00,4.2465655253836445e+00,6.9853859083039860e-01,2.7777592429306060e+03,1.3888796214653025e+03,4.9999999999999983e-01,True,1,1,1.0240650213779702e-01,2.5331852899943064e-01,1.0602382509808201e-02,2.7612934437831965e-01,1.1040627780521446e-01,2.5665683997643579e-01,3.2703420685302347e-02,1.5900460122666576e-03,1.5900439838192784e-03,1.5900458573700981e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.5491407679999998e+01,qOut,9.2500000000000004e-01,1.5491407679999998e+01,3.9359125600043505e+00,1.8561849961402406e+00,1.1826581443681112e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,8.8826832040686483e+00,7.6081520445598338e-01,-4.5189186327444020e+00,3.6723785781786979e+00,7.9903958521757257e-01,1.6900951924083759e+03,8.4504759620418804e+02,4.9999999999999989e-01,True,1,1,1.5223671855065832e-01,3.6595889190970454e-01,3.1176059544200715e-02,4.1197554243748558e-01,1.9175474193811498e-01,3.8408303253400389e-01,8.4626582993367561e-02,1.2621918523809311e-02,1.2621915891977172e-02,1.2621918624034325e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,9.2500000000000004e-01,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.2833883306609357e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.6009416648592740e+00,7.6551784846354054e-01,-5.0938516952248305e+00,3.8206630323330661e+00,7.8866526668798786e-01,1.7096363212257902e+03,8.5481816061289487e+02,4.9999999999999983e-01,True,1,1,1.4443120848301624e-01,3.5674801168964437e-01,2.7345528350568627e-02,3.9752599661421478e-01,1.7749802382055360e-01,3.7136817504594910e-01,7.5829778663044745e-02,9.8974001557455837e-03,9.8973965555655616e-03,9.8973996716723196e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,9.2500000000000004e-01,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,1.3777877910150782e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0316174476455814e+01,7.6988039339591818e-01,-5.6711868119501636e+00,3.9633801343723105e+00,7.7934905163107515e-01,1.7272558665876904e+03,8.6362793329384522e+02,4.9999999999999983e-01,True,1,1,1.3752808467369620e-01,3.4735228207558660e-01,2.4314746983274654e-02,3.8406129708225312e-01,1.6565226352499901e-01,3.5941662716444778e-01,6.8546923833246162e-02,7.9354979793694602e-03,7.9354914160796996e-03,7.9354970982891248e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,9.2500000000000004e-01,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,1.4669781632248080e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1028727736324281e+01,7.7394600483466591e-01,-6.2506956070773132e+00,4.1011126037696153e+00,7.7091949502011292e-01,1.7434415575637586e+03,8.7172077878187906e+02,4.9999999999999983e-01,True,1,1,1.3138361891775757e-01,3.3813615795908519e-01,2.1858736890418059e-02,3.7159120052353589e-01,1.5563341118768484e-01,3.4827599604735210e-01,6.2441182203471168e-02,6.4823036672647105e-03,6.4822989795439165e-03,6.4823037249992785e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,9.2500000000000004e-01,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.5517781215577959e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1738886527272506e+01,7.7775012394699050e-01,-6.8321835309652235e+00,4.2343482236013568e+00,7.6324203393736323e-01,1.7584830195835257e+03,8.7924150979176284e+02,4.9999999999999989e-01,True,1,1,1.2588031334942695e-01,3.2927157301391724e-01,1.9829916072872045e-02,3.6006311172398836e-01,1.4703367372372911e-01,3.3792427589235891e-01,5.7262174626700128e-02,5.3798223403519752e-03,5.3798223482889630e-03,5.3798218708585102e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,9.2500000000000004e-01,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,1.6328077331208772e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2446888934022974e+01,7.8132222514628769e-01,-7.4154832785151372e+00,4.3635001515113956e+00,7.5620931633562216e-01,1.7725678214574896e+03,8.8628391072874456e+02,4.9999999999999989e-01,True,1,1,1.2092241649950285e-01,3.2083254016532875e-01,1.8127242665365813e-02,3.4940208898268493e-01,1.3955965709731605e-01,3.2831111112183836e-01,5.2822506950256587e-02,4.5260701444475582e-03,4.5260701503921398e-03,4.5260699304697557e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,9.2500000000000004e-01,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.7105505720063889e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3152936185606775e+01,7.8468709448134766e-01,-8.0004497577083349e+00,4.4889219702401872e+00,7.4973447183795072e-01,1.7858270143810664e+03,8.9291350719053298e+02,4.9999999999999989e-01,True,1,1,1.1643164977495235e-01,3.1284208721414763e-01,1.6679142305852369e-02,3.3952846866656633e-01,1.3299474134577219e-01,3.1937665149374311e-01,4.8980268759604720e-02,3.8530804332420066e-03,3.8530783682528100e-03,3.8530801987926200e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,9.2500000000000004e-01,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.7853927997451962e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3857200153922323e+01,7.8786577947772585e-01,-8.5869561869038744e+00,4.6109190509079028e+00,7.4374631889095455e-01,1.7983581438575611e+03,8.9917907192878044e+02,4.9999999999999983e-01,True,1,1,1.1234368795781348e-01,3.0529658776428376e-01,1.5433473659499663e-02,3.3036554495191711e-01,1.2717537669057619e-01,3.1106025328963804e-01,4.5626577155266961e-02,3.3142825668995846e-03,3.3142801032289121e-03,3.3142825669002902e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,9.2500000000000004e-01,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.8576488778874476e+00,9.2500000000000004e-01,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4559829003033167e+01,7.9087630792979280e-01,-9.1748910277007845e+00,4.7297572753076125e+00,7.3818588045086653e-01,1.8102375679409888e+03,9.0511878397049418e+02,4.9999999999999989e-01,True,1,1,1.0860531991215383e-01,2.9817880296783705e-01,1.4351339019924809e-02,3.2184266305310977e-01,1.2197566213572508e-01,3.0330437711902863e-01,4.2676792360618152e-02,2.8769857085640671e-03,2.8769857085624625e-03,2.8769857085649310e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.5491407679999998e+01,qOut,1.0812500000000000e+00,1.5491407679999998e+01,3.9359125600043505e+00,1.8561849961402406e+00,1.0076550243527989e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.3545881392329662e+00,7.5858482380149372e-01,-3.9664975477699302e+00,3.8568868738346946e+00,8.4396381408150978e-01,1.1734673724118188e+03,5.8673368620590941e+02,4.9999999999999994e-01,True,1,1,1.5857343846081562e-01,3.8040121209150879e-01,4.3749565026432902e-02,4.3927815316283758e-01,2.2399606394457686e-01,4.1198760325062245e-01,1.0541843917238117e-01,2.3114678300178271e-02,2.3114676837374806e-02,2.3114678631501153e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,1.0812500000000000e+00,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,1.1184602683181741e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0083117634803971e+01,7.6157782371751570e-01,-4.5337714279105912e+00,4.0364995318894925e+00,8.3255848102223073e-01,1.1878946620461343e+03,5.9394733102306702e+02,4.9999999999999983e-01,True,1,1,1.5104064928748254e-01,3.7944624562528190e-01,3.7816437716232082e-02,4.2979498160401608e-01,2.0536395808999769e-01,4.0415409355510862e-01,9.5083917412362523e-02,1.7930995155690438e-02,1.7930994583660369e-02,1.7930995056684065e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,1.0812500000000000e+00,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,1.2206013935507534e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0808348720393452e+01,7.6452855837580014e-01,-5.1032550210171701e+00,4.2087679844420718e+00,8.2224686750026243e-01,1.2004060035823545e+03,6.0020300179117726e+02,5.0000000000000000e-01,True,1,1,1.4419550115467047e-01,3.7544302432495147e-01,3.3250240113997229e-02,4.1949478624568598e-01,1.9006311398789313e-01,3.9533417691133971e-01,8.6241832857932757e-02,1.4226068619801080e-02,1.4226066277889809e-02,1.4226068452261856e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.0812500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,1.3159614119354948e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1530642742235631e+01,7.6741319948943465e-01,-5.6748040796810351e+00,4.3745393023888894e+00,8.1286519248271638e-01,1.2117446888252045e+03,6.0587234441260216e+02,4.9999999999999989e-01,True,1,1,1.3798871288210501e-01,3.6984508061437316e-01,2.9624678362750803e-02,4.0906416087183339e-01,1.7727302202880596e-01,3.8622561328894256e-01,7.8687645218242799e-02,1.1507219172264993e-02,1.1507217888269073e-02,1.1507219137671183e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.0812500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.4058151221497455e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2250299940054999e+01,7.7021868018001627e-01,-6.2482820158363426e+00,4.5345074882428520e+00,8.0428161153984568e-01,1.2222756346258079e+03,6.1113781731290385e+02,4.9999999999999989e-01,True,1,1,1.3235515380512089e-01,3.6344233917820284e-01,2.6676450261768438e-02,3.9883876372121196e-01,1.6641410967195647e-01,3.7718179398342450e-01,7.2205583312004204e-02,9.4641388005637095e-03,9.4641361605641450e-03,9.4641388066620553e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,1.0812500000000000e+00,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,1.4910742573534139e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2967572924401388e+01,7.7293850400411646e-01,-6.8235619955569948e+00,4.6892499131444296e+00,7.9638880080996044e-01,1.2321921202387903e+03,6.1609606011939513e+02,5.0000000000000000e-01,True,1,1,1.2722952226019460e-01,3.5668274733180522e-01,2.4233089546596032e-02,3.8898128455861042e-01,1.5707035604706576e-01,3.6838340196459690e-01,6.6607840504254182e-02,7.8965061581448837e-03,7.8965027852213130e-03,7.8965059698720332e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,1.0812500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.5724184600512077e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3682676576349337e+01,7.7557023107485701e-01,-7.4005274360616822e+00,4.8392532440239080e+00,7.8909848015153383e-01,1.2416047746412105e+03,6.2080238732060525e+02,4.9999999999999989e-01,True,1,1,1.2255180309616032e-01,3.4982690149033918e-01,2.2176444142145993e-02,3.7956458974101087e-01,1.4893693265189201e-01,3.5991961269169481e-01,6.1740107779671705e-02,6.6714723368103968e-03,6.6714707908444460e-03,6.6714719190184221e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,1.0812500000000000e+00,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.6503710307641957e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4395795460648310e+01,7.7811393231949200e-01,-7.9790717248264142e+00,4.9849323594571340e+00,7.8233732854337978e-01,1.2505823385713670e+03,6.2529116928568351e+02,4.9999999999999994e-01,True,1,1,1.1826880800249158e-01,3.4302799962878455e-01,2.0422660820571401e-02,3.7061350125407772e-01,1.4178587887393179e-01,3.5182942043712007e-01,5.7477976225581970e-02,5.6986478361506221e-03,5.6986394267309406e-03,5.6986474808022793e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,1.0812500000000000e+00,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.7253455012265762e+00,1.0812500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.5107089472449843e+01,7.8057122018688319e-01,-8.5590975825856859e+00,5.1266444504106561e+00,7.7604390419220792e-01,1.2591712951118725e+03,6.2958564755593602e+02,4.9999999999999983e-01,True,1,1,1.1433416672902844e-01,3.3637563701185386e-01,1.8910484841867168e-02,3.6212690430652500e-01,1.3544346472993896e-01,3.4412381439179779e-01,5.3721553451449133e-02,4.9150239658753703e-03,4.9150240194744572e-03,4.9150240194755310e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.5491407679999998e+01,qOut,1.2375000000000000e+00,1.5491407679999998e+01,3.9359125600043505e+00,1.8561849961402406e+00,7.9328957693511026e-01,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.8835918411940042e+00,7.6474304165555951e-01,-3.3501012235674184e+00,3.9203211634711952e+00,8.8450964508031349e-01,8.6200721177212290e+02,4.3100360588606139e+02,5.0000000000000000e-01,True,1,1,1.5990218269115841e-01,3.4946934871468555e-01,6.1590417964881822e-02,4.3242866398484725e-01,2.6202881569810277e-01,4.0647167284869296e-01,1.1996822377110755e-01,3.9297015715256858e-02,3.9297012641664866e-02,3.9297015552259534e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,1.2375000000000000e+00,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,9.2250253770573365e-01,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0620410872921164e+01,7.6534845030729748e-01,-3.9124749074805116e+00,4.1360025101577822e+00,8.7260222527370468e-01,8.7426261286658416e+02,4.3713130643329191e+02,4.9999999999999972e-01,True,1,1,1.5396315199201371e-01,3.6854652696485690e-01,5.2013996151680474e-02,4.3606095535696954e-01,2.3880549744094295e-01,4.1127844616206261e-01,1.1148557563000601e-01,3.0617962077659044e-02,3.0617957641033266e-02,3.0617961943955604e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,1.2375000000000000e+00,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,1.0376726523813047e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1353944679440483e+01,7.6633277490206508e-01,-4.4764339986016806e+00,4.3418448879293603e+00,8.6171958949744143e-01,8.8332745434452556e+02,4.4166372717226267e+02,4.9999999999999989e-01,True,1,1,1.4803495136226316e-01,3.7732693101455367e-01,4.5002204366943445e-02,4.3416009333243105e-01,2.1941871426896914e-01,4.1061641250135361e-01,1.0274800049147621e-01,2.4205026948735886e-02,2.4205026948735754e-02,2.4205026948735889e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.2375000000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,1.1428475161499776e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2084509582505412e+01,7.6757347405014142e-01,-5.0420149830114287e+00,4.5391165973826801e+00,8.5173275263774595e-01,8.9092010063597945e+02,4.4546005031798973e+02,5.0000000000000000e-01,True,1,1,1.4236531315732159e-01,3.8037665382471891e-01,3.9617940251676864e-02,4.2943297932242613e-01,2.0321383035896076e-01,4.0708031428284031e-01,9.4626674523521220e-02,1.9458402564462962e-02,1.9458397268992799e-02,1.9458402311940529e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.2375000000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.2404179726469606e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2812376778551149e+01,7.6898724675262897e-01,-5.6092088488892671e+00,4.7288316753546651e+00,8.4253127106210379e-01,8.9777057018551091e+02,4.4888528509275534e+02,4.9999999999999989e-01,True,1,1,1.3703887888418897e-01,3.8005726244372073e-01,3.5342896330911200e-02,4.2322125383327452e-01,1.8953054049686172e-01,4.0197723235611849e-01,8.7329974208529199e-02,1.5893052634158356e-02,1.5893051134139590e-02,1.5893052275412125e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,1.2375000000000000e+00,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,1.3319372285381950e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3537780218369468e+01,7.7051627059149097e-01,-6.1779806838504623e+00,4.9118163424390406e+00,8.3402108972778877e-01,9.0420475987929194e+02,4.5210237993964586e+02,5.0000000000000000e-01,True,1,1,1.3207468315820986e-01,3.7769483700948309e-01,3.1862816112421290e-02,4.1625178068936208e-01,1.7784092373179688e-01,3.9602659270061424e-01,8.0850445104560659e-02,1.3168433092103249e-02,1.3168433171823301e-02,1.3168433171824241e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,1.2375000000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.4184830518871481e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4260923009584898e+01,7.7211973226713815e-01,-6.7482812752842083e+00,5.0887546361778293e+00,8.2612213810298118e-01,9.1037239705391551e+02,4.5518619852695758e+02,4.9999999999999989e-01,True,1,1,1.2746359483242606e-01,3.7407813659908679e-01,2.8974174296110825e-02,4.0894056454434152e-01,1.6774216567985326e-01,3.8964717358047346e-01,7.5112809908105260e-02,1.1050965040794863e-02,1.1050963363221060e-02,1.1050964821665189e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,1.2375000000000000e+00,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.5008404516571705e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4981982583852012e+01,7.7376844319789939e-01,-7.3200540907349474e+00,5.2602206795125390e+00,8.1876609613299289e-01,9.1634307315322962e+02,4.5817153657661470e+02,4.9999999999999978e-01,True,1,1,1.2318458637641161e-01,3.6969619477415711e-01,2.6538468398673784e-02,4.0153362080851390e-01,1.5892847781876590e-01,3.8309149864191777e-01,7.0026506845310144e-02,9.3795298883762868e-03,9.3795284361149461e-03,9.3795295962715748e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,1.2375000000000000e+00,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.5796028702084461e+00,1.2375000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.5701114867259808e+01,7.7544131993961052e-01,-7.8932395159698912e+00,5.4267020786267679e+00,8.1189445840258223e-01,9.2214905179097661e+02,4.6107452589548825e+02,4.9999999999999994e-01,True,1,1,1.1921228589851954e-01,3.6486150375171500e-01,2.4457758761549975e-02,3.9417874379712425e-01,1.5116594349340418e-01,3.7651493301232442e-01,6.5504440423166110e-02,8.0413960323658384e-03,8.0413913994625275e-03,8.0413958976742455e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.5491407679999998e+01,qOut,1.3937500000000000e+00,1.5491407679999998e+01,3.9359125600043505e+00,1.8561849961402406e+00,4.9813947415992171e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0480222766067119e+01,7.7973581771722689e-01,-2.6579332495374404e+00,3.8403565803599156e+00,9.1986974431931812e-01,6.5467279252632989e+02,3.2733639626316494e+02,4.9999999999999989e-01,True,1,1,1.5124067996466584e-01,2.2501211121197320e-01,9.0628540784403508e-02,3.5545791581260078e-01,2.8971263769571071e-01,3.3420071716934135e-01,1.0440203528475696e-01,5.2846136445594119e-02,5.2846136759721371e-02,5.2846136759722412e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,1.3937500000000000e+00,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,6.7367752112574220e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1222380161568578e+01,7.7709065139300992e-01,-3.2193456273472560e+00,4.0989966781990557e+00,9.0812890019567949e-01,6.7304681707565521e+02,3.3652340853782744e+02,4.9999999999999989e-01,True,1,1,1.5041016631565129e-01,2.9757368378637877e-01,7.2860257111451152e-02,3.9749256652337028e-01,2.7342066371046270e-01,3.7508097636884946e-01,1.1368110176832565e-01,4.6827025028038330e-02,4.6827024146421280e-02,4.6827024485266898e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,1.3937500000000000e+00,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,8.1531709575196998e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1961725692522926e+01,7.7542280670980712e-01,-3.7810635102307355e+00,4.3441872714242011e+00,8.9720536260930173e-01,6.8218163531957316e+02,3.4109081765978669e+02,5.0000000000000000e-01,True,1,1,1.4717508609619270e-01,3.3615848046224994e-01,6.1237349527566182e-02,4.1597693439788963e-01,2.5255553671521258e-01,3.9386078327813534e-01,1.1176476407393900e-01,3.8373779996955584e-02,3.8373780180926048e-02,3.8373779640616112e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.3937500000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,9.3816336410222778e-01,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2698427550993587e+01,7.7446160824276034e-01,-4.3434579828776476e+00,4.5778748606842905e+00,8.8704229370810517e-01,6.8775564265744765e+02,3.4387782132872388e+02,4.9999999999999994e-01,True,1,1,1.4313512813415519e-01,3.5793554387856907e-01,5.2890433885257930e-02,4.2400053193784898e-01,2.3335808010049913e-01,4.0259928481381280e-01,1.0638693236997533e-01,3.1170932605950830e-02,3.1170930645639104e-02,3.1170932564375663e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.3937500000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,1.0485812405024570e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3432653729946704e+01,7.7402066227744659e-01,-4.9067566995857588e+00,4.8015767672083154e+00,8.7757598451208385e-01,6.9190827946212005e+02,3.4595413973106002e+02,5.0000000000000000e-01,True,1,1,1.3886100263083193e-01,3.7029485844567017e-01,4.6544369452611936e-02,4.2648800212976640e-01,2.1665665856049654e-01,4.0592612140475071e-01,1.0008153068263514e-01,2.5491355717700809e-02,2.5491351319218432e-02,2.5491355519664263e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,1.3937500000000000e+00,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,1.1499655763005365e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4164564778824598e+01,7.7396820560346102e-01,-5.4710961567687253e+00,5.0165022898678941e+00,8.6874336757306492e-01,6.9550644957692623e+02,3.4775322478846306e+02,4.9999999999999989e-01,True,1,1,1.3459806188349560e-01,3.7695450628214933e-01,4.1530901979087730e-02,4.2577094550666550e-01,2.0226470900399077e-01,4.0606535835645680e-01,9.3776197080255738e-02,2.1069559968427659e-02,2.1069558426479156e-02,2.1069559631542136e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,1.3937500000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.2443819376364686e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4894310717595781e+01,7.7420902254759039e-01,-6.0365537995327951e+00,5.2236334385932821e+00,8.6048530478867158e-01,6.9891235561584904e+02,3.4945617780792446e+02,4.9999999999999989e-01,True,1,1,1.3046013947118038e-01,3.7998646059830138e-01,3.7459188093602519e-02,4.2310801200075454e-01,1.8982588735677425e-01,4.0423227546897339e-01,8.7816876361874241e-02,1.7610831590366388e-02,1.7610828747315017e-02,1.7610831520167663e-02
