lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
electron,gradient_local_minimum_0113,gradient,gradient,gradient_local_minimum,0.00051099895,1.3297293460555129,1.1531389101298737,0.1950693275691023,0.049362645228479385,0.0,0.0,3.141592653589793,0.0,0.11862029874449488,0.11892406027724474,2.2973579949353446,2.141297080997679,5.559185178696869,1.412102940667035,2.425063841439701,-0.6353725720060973,0.043019402607189304,0.15740739858719038,-0.021014112670970135,0.9460385265997342,1.675918623248675,1.1101243469173556,0.6074879089705216,2.7297273407320493,156.40185584541604,0.010642863586822655,0.02164550855493022,0.010642863586822655,0.02164550855493022,False,,gradient,819002069,2.360514145608632,3.009653034568853,0.9999999999999999,17783.758606547075,1.0033879400171757,0.9999999999999999,0.9288803022636074,0.3334074728177921,0.3334578957416016,-0.31941930891577924,-0.43059666322612544,0.6664950189049158,0.6665185338660179,0.6664894839171052,0.9425838140096847,0.9425632066636548,0.9425798358208162,0.00028774990440357776,1.1597907006352826,0.8884487969763649,1.6802210737743017e-06,1.5561589183921143e-06,1.5587370015279767e-06,0.005545068003262237,0.005493723964204065,0.006755004166156651,0.011038791967466302,0.0012356081824234997,-1.5500180030067372,0.22386655823664459,0.005545068003262237,0.0029417727933865254,0.028333351927835985,0.028333351927835985,0.28890365508224997,0.9606278561046979,0.9606278561046978,0.0029417727933865254,819,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,2117,1701,1.8122082697340514,0.9967228551799449,0.0003035537695710862,0.00028774990440357776,20,6,False,1e-05,0.0002880011728953248,True,0.06153288116657187,0.15427008802019354,0.7512591643739026,0.3937266428712739,0.3142297971713749,0.6547901988688162,0.8777038091697155,0.9702528533906674,0.04177349873155408,0.03785470409136404,0.6815960301380545,0.5888323725416887,0.3656358809456456,0.8847718007528083,0.7513749890239116,0.9580023148863118,113,0.00027131706522070934,True,4,76,0.046504522613173525,True,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3605141, alpha_p=3.009653",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.00028774990440357776,0.9999999999999999,nan,2.2973579949353446,5.559185178696869,0,0,polarization_cluster_05_local_minimum_113,dw_mixing_angles_polarization_05_local_minimum_113,polarization_cluster_member
electron,gradient_local_minimum_0171,gradient,gradient,gradient_local_minimum,0.00051099895,1.2602804267557015,1.1226221210878136,0.1694403444804606,0.03598413785885547,0.0,0.0,3.141592653589793,0.0,0.08675592433938863,0.2374528103383739,1.7440128918827138,1.2449343151520682,5.204682223537354,2.2727548335990924,2.0988814800167086,0.09954226907094793,0.011666952690578943,0.06708257429211187,-0.017942738199573784,0.9534065554678159,1.6922978212678248,1.0420963223774147,0.45715757537757934,2.764236753743904,158.37909956446916,0.019405851364581093,0.016267958610084083,0.019405851364581093,0.016267958610084083,False,,gradient,330002853,2.3461051940210527,2.866505589565885,0.9999999999999999,9358.892567801682,0.9941833620058417,0.9999999999999998,1.1590828062076748,0.29751973055628606,0.29050651636404823,-0.2985843008502518,-0.38501572132372874,0.6664030139396984,0.6665047635692575,0.6664189257854133,0.9425094671119595,0.9424487908050605,0.9425207772479558,0.00039635958122980364,1.1597043583504054,0.8882930741470543,2.518747244162345e-06,2.561657022615016e-06,2.631038594713697e-06,0.009306588327480231,0.02429943364595116,0.025574976163300123,0.03360602197343139,0.008771965176584429,-2.59555470524575,0.5220472201987765,0.009306588327480231,0.010592400392103218,0.13098951794191388,0.13098951794191382,0.3869244271380723,0.8354044600846549,0.8354044600846549,0.010592400392103218,330,latin_hypercube,nan,True,False,2,ABNORMAL: ,58,2888,2646,2.727940448305092,0.875954901030357,0.0004037679657100204,0.00039635958122980364,19,5,False,1e-05,0.0003965436667318476,True,0.16954479543286435,0.05199861750803689,0.2593267033360537,0.17328761413010152,0.21505415780954046,0.868639711820049,0.7219608313166349,0.6802214661020404,0.0341719775664871,0.07558357703282903,0.39627490016235023,0.4876914439965014,0.27756827255912514,0.8283509030984869,0.7467884772840414,0.9124370679599166,171,0.00037992674204693523,True,4,76,0.09210544463758297,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3461052, alpha_p=2.8665056",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.00039635958122980364,0.9999999999999998,nan,1.7440128918827138,5.204682223537354,1,1,polarization_cluster_05_local_minimum_171,dw_mixing_angles_polarization_05_local_minimum_171,polarization_cluster_member
electron,gradient_local_minimum_0296,gradient,gradient,gradient_local_minimum,0.00051099895,1.2607130534019249,1.1228147903380703,0.1696039227184085,0.01755891535493664,0.0,0.0,3.141592653589793,0.0,0.09882438452793262,0.5146086799149114,4.130617132056203,1.9599819700088008,0.8380405353198085,1.309001393879098,3.963952120642733,-0.7804991699768996,0.03664719544372892,0.16303370329688108,-0.023662713993144083,0.9398029384777734,1.661976949453293,1.067979746381466,0.590184720775873,3.0133399980541857,172.65166412646454,0.010401366678225023,0.016893607403513797,0.010401366678225023,0.016893607403513797,False,,gradient,301002089,2.360673065308285,2.9825229426361375,1.0,16278.464834020822,1.0038993277679158,1.0,1.0938830079927615,0.3322133557110094,0.33409074098684877,-0.3085603566257662,-0.4195497628009849,0.6662037652974223,0.666224299877591,0.6662232717812979,0.9421700624388569,0.942169279760066,0.9421838044743769,0.0007788228797977493,1.1593742631918622,0.8876925663865174,2.1519121902180416e-06,2.0469641614506706e-06,2.0558034474205122e-06,0.02813893457878861,0.02852683923873882,0.0357830888362031,0.05666577381752743,0.00745020192743938,1.596832432432402,0.2629524464425452,0.02813893457878861,0.024988392974773854,0.10581526956645959,0.10581526956645959,0.2816021798146368,0.8375189566160128,0.837518956616013,0.024988392974773854,301,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,2158,531,4.264534757039249,1.0052003973728,0.8829624128604958,0.0007788228797977493,73,59,False,1e-05,0.0007790254018811189,True,0.26130578781070324,0.8866232892230062,0.8288705517162345,0.4697068322146227,0.5327604524517566,0.9047486219432445,0.12458034742414881,0.5226493106353259,0.03421997014465988,0.16380503033290622,0.6238816377957832,0.5622594336162204,0.657408134586813,0.13337829370752563,0.7514255747354204,0.9493665384110535,296,0.0007623900406148809,True,4,76,0.05513839947316714,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3606731, alpha_p=2.9825229",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0007788228797977493,1.0,nan,4.130617132056203,0.8380405353198085,2,2,polarization_cluster_05_local_minimum_296,dw_mixing_angles_polarization_05_local_minimum_296,polarization_cluster_member
electron,gradient_local_minimum_0305,gradient,gradient,gradient_local_minimum,0.00051099895,1.2332804304165166,1.1105315981170985,0.15912868658107243,0.0058858335634405295,0.0,0.0,3.141592653589793,0.0,0.0890826168295699,1.462428078938568,2.333983371018978,1.859767155824693,5.684015764000971,1.2696170340081478,2.557621107085743,-0.9631097707428641,0.0344285162962636,0.16996636490207273,-0.024974861126341667,0.9367523221854684,1.6551321872284228,1.047976245158509,0.5731183705898296,3.12260613838259,178.91215281096632,0.010136110668868992,0.014862938253817454,0.010136110668868992,0.014862938253817454,False,,gradient,1536001201,2.36585331629808,3.000565566651568,0.9999999999999999,16396.235933954362,1.006903458657777,0.9999999999999999,0.9559950734385055,0.33384870773515907,0.325271701262408,-0.3251676018734059,-0.4337591390026775,0.6661412540015117,0.6662808778888157,0.6661979336873889,0.9421659050609594,0.9421074093113494,0.9422060769336773,0.0008028711326754028,1.159358960802938,0.8876650783517255,2.214136339329098e-06,2.51354728930675e-06,2.396321113040667e-06,0.09978154763726897,0.08611722193876488,0.11297770259620779,0.18589876957603385,0.02002831780819087,-1.222682747092686,0.21547552847033935,0.09978154763726897,0.06952919034529438,0.38420730869411185,0.3842073086941118,0.09283420040922236,0.4298939217298544,0.4298939217298545,0.06952919034529438,1536,sobol_screened,0.5913224284200352,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,1267,495,1.2010772355899764,0.5913224284200352,0.0008211778199907308,0.0008028711326754028,34,20,False,1e-05,0.0008031777271731655,True,0.08769450057297945,0.46519587002694607,0.24561976734548807,0.5749238329008222,0.4025708930566907,0.8186461189761758,0.5950862467288971,0.8922997629269958,0.03116031188527963,0.4655053153589152,0.5919822716989102,0.5382483662482551,0.37146499059195554,0.9046392054530106,0.7530744998383857,0.955109684007862,305,0.0007864382934925344,True,4,76,0.04947244793610484,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3658533, alpha_p=3.0005656",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0008028711326754028,0.9999999999999999,nan,2.333983371018978,5.684015764000971,3,3,polarization_cluster_05_local_minimum_305,dw_mixing_angles_polarization_05_local_minimum_305,polarization_cluster_member
electron,gradient_local_minimum_0445,gradient,gradient,gradient_local_minimum,0.00051099895,3.2482434295204397,1.8022883868905217,0.6570532750527724,0.6112462231963334,0.0,0.0,3.141592653589793,0.0,0.19330998612599753,0.0014270641498076529,4.828436123820764,2.3813835387519906,1.9560941779213283,2.8677171538103243,5.09943984976424,-0.725639114661872,0.02396904598495371,0.03814873071232457,-0.0014410798561473473,0.9959949323637384,1.7844326776900086,1.4841801567674442,0.2652868701928825,1.0340842814013906,59.24866498511825,0.03496828161641255,0.04623226468082281,0.03496828161641255,0.04623226468082281,False,,gradient,837001369,2.3030449279417593,0.44114052113154995,0.9999999999999999,82774.91958837704,0.9724568861379761,0.9999999999999997,1.183766777826982,0.1517580211049997,0.24505661468605733,-0.2827609631503193,-0.31995027005376575,0.6653213478652112,0.6658394887135477,0.665811106464433,0.9412774582899046,0.941257381197379,0.9416236532081304,0.0017961317611248529,1.1585541891294484,0.8862078253898736,8.532829203100611e-06,8.532241974168464e-06,8.450059314268898e-06,0.014336878165031682,0.0015838947170235384,0.014515420194747273,0.01592077288205522,0.006555033753719663,0.23393137809930678,0.8234567256603526,0.014336878165031682,0.10511257986640281,0.25546546157977745,0.25546546157977745,0.40356520897471027,0.7286137655381675,0.7286137655381674,0.10511257986640281,837,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,1405,549,62.38682792217592,0.9042261190762205,0.0024020467726660866,0.0017961317611248529,38,24,False,1e-05,0.0017961515111741982,True,0.18864870306106668,0.007096018849101711,0.8568716514094263,0.36054780582345436,0.8537835322896284,0.4165965276739714,0.6348566874572311,0.2803522156201621,0.2034721453384163,0.000454248627102242,0.7580179231800989,0.2571861489839765,0.7684694765095454,0.3113220575694568,0.7330819688892979,0.14041938907244178,445,0.0017796989219419845,True,4,76,0.13698163549152134,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3030449, alpha_p=0.44114052",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0017961317611248529,0.9999999999999997,nan,4.828436123820764,1.9560941779213283,4,4,polarization_cluster_05_local_minimum_445,dw_mixing_angles_polarization_05_local_minimum_445,polarization_cluster_member
electron,gradient_local_minimum_0552,gradient,gradient,gradient_local_minimum,0.00051099895,1.216263395259481,1.1028433230787957,0.15252292019721894,0.01169762559473562,0.0,0.0,3.141592653589793,0.0,0.0874994117292079,0.9691205500521194,1.789920256901339,2.059500843610868,5.47094282920346,1.1085601745249334,2.4010318857122606,-0.8902667940215079,0.03408215815926172,0.17035435455326314,-0.021230343213581967,0.9455254672283596,1.674774134051773,1.0458280993111662,0.5946934557754258,3.0725899505321634,176.04643633980336,0.007080184869678923,0.013506092342528822,0.007080184869678923,0.013506092342528822,False,,gradient,1458001343,2.3682579723462243,2.9327138324827806,0.9999999999999998,24393.492622754107,1.0089731064288123,0.9999999999999997,0.9148650407452796,0.31285781307140526,0.32101864141060543,-0.3012731283815152,-0.4017063184883909,0.6647925640115965,0.6647010543406239,0.664886517249161,0.940094471440818,0.940225767532722,0.940161266082148,0.0032472795578264756,1.1572940537675622,0.8839017603088276,9.704269414156919e-07,1.2599476647556784e-06,1.6337799315091495e-06,0.051363545131788924,0.0856699931438181,0.09575365323095188,0.13703353827560702,0.027236884093148363,-2.252065297123617,0.3975214306787951,0.051363545131788924,0.06130685710355631,0.2359334232068607,0.23593342320686073,0.18371276413920293,0.6270330385175323,0.6270330385175322,0.06130685710355631,1458,sobol_screened,0.5792564199044976,True,False,2,ABNORMAL: ,24,1386,936,2.196029843378758,0.5792564199044976,0.003258467522461519,0.0032472795578264756,24,10,False,1e-05,0.0032474217185835042,True,0.06594005692750216,0.32745732460170984,0.7567688813433051,0.5981180416420102,0.3376689227297902,0.8246668456122279,0.8529569450765848,0.8464730959385633,0.02924521572801469,0.30848065198546276,0.6555594791251963,0.552966333029586,0.2848746566261633,0.8707275946408896,0.7538399256313816,0.9335118062272224,552,0.003230846718643607,True,4,76,0.07107849917227699,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.368258, alpha_p=2.9327138",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0032472795578264756,0.9999999999999997,nan,1.789920256901339,5.47094282920346,5,5,polarization_cluster_05_local_minimum_552,dw_mixing_angles_polarization_05_local_minimum_552,polarization_cluster_member
electron,gradient_local_minimum_0559,gradient,gradient,gradient_local_minimum,0.00051099895,1.2074181585505614,1.0988258090118568,0.14905569747084424,0.016830040918884515,0.0,0.0,3.141592653589793,0.0,0.08349501925965722,2.8884687300024168,3.115120253354828,1.3437525151969996,6.264220671569077,1.603205340389511,3.1230382326961714,-0.4619210725461417,0.0222622698300112,0.12352669197151202,-0.027223219381179924,0.9315821630766983,1.6434985709668832,1.0378040730069955,0.550173088425551,2.9469574319457914,168.84822325520537,0.015246920357829947,0.012766445582254269,0.015246920357829947,0.012766445582254269,False,,gradient,2048002861,2.3556828946831443,3.023346304968871,1.0,10520.668272787125,0.9995562510652459,0.9999999999999998,0.6047535956110094,0.3236682432546446,0.334026167377217,-0.3342074600328655,-0.4423211228289312,0.6647238936735385,0.6647193128696322,0.6647907468853995,0.9400592088182418,0.940109689831563,0.940106431067068,0.0033295087834997587,1.157223045807609,0.8837725467825845,1.6963615931397946e-06,1.6369502405799707e-06,1.599687336761857e-06,0.19176075881526528,0.14013886827998928,0.19177947266583742,0.33189962709525456,0.025829659118210137,-0.03806829828241823,0.1556474127088855,0.19176075881526528,0.00017073236302791507,0.6665168215293804,0.6665168215293804,0.0014423582762339235,0.0015835513753649367,0.0015835513753649367,0.00017073236302791507,2048,physics_anchor:epcm_low_energy_W,nan,True,False,2,ABNORMAL: ,41,2927,1026,0.2439878853187959,0.01415063288037265,0.004068384013983341,0.0033295087834997587,88,74,False,1e-05,0.003329522231935222,True,0.022799524032239667,0.9085154002757818,0.4131662322665603,0.5521699284933156,0.5,0.0,0.7516593036694001,0.9727550121776644,0.02824448075000962,0.9194281526925077,0.4277297101715394,0.5387390502559728,0.49578678664709824,0.9969816844986508,0.7498371540916943,0.9623610182288255,559,0.0033130759443168903,True,4,76,0.04212580258504168,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3556829, alpha_p=3.0233463",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0033295087834997587,0.9999999999999998,nan,3.115120253354828,6.264220671569077,6,6,polarization_cluster_05_local_minimum_559,dw_mixing_angles_polarization_05_local_minimum_559,polarization_cluster_member
electron,gradient_local_minimum_0568,gradient,gradient,gradient_local_minimum,0.00051099895,1.2584086665481595,1.121788155824512,0.16873203273367066,0.006935598246158829,0.0,0.0,3.141592653589793,0.0,0.09413193081754742,1.384565898843119,4.438127359064873,1.702940355570774,0.4509558549013885,1.4464243423172893,3.5351667949499266,-0.6705424659307865,0.03399885799315654,0.16077335158644476,-0.02785934922877838,0.9301320600816304,1.6402286969501911,1.057315871811689,0.5586122909934697,3.084154288733876,176.70902411162342,0.013790394787450842,0.01686014916964831,0.013790394787450842,0.01686014916964831,False,,gradient,1026000871,2.3612194176652577,2.944648968021394,1.0,11629.000606464695,1.0036145245444719,1.0,0.9005445022040856,0.31784598368238015,0.31651307791505046,-0.3165220057622319,-0.4171244163604789,0.6646525243223655,0.6646078773672576,0.6646871494009187,0.939932663235764,0.9399887230839697,0.9399571125939741,0.00349483495574,1.157083534866537,0.883523859379628,6.802670771632879e-06,6.814858220016706e-06,6.7362786699831645e-06,0.06759874642751254,0.10879812634784133,0.12074945359323491,0.17639687277535387,0.03255101720555798,2.2560161120289672,0.3690656947984851,0.06759874642751254,0.026163504981710786,0.3381975141507369,0.33819751415073684,0.09183434810916363,0.48540561307390917,0.48540561307390917,0.026163504981710786,1026,sobol_screened,0.19907068607958808,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,939,423,1.9073131832381112,0.19907068607958808,0.003515185935511071,0.00349483495574,22,8,False,1e-05,0.003495077144986242,True,0.05150754936039448,0.44035056326538324,0.530850563198328,0.5667141377925873,0.7777366060763597,0.10266939457505941,0.7687692986801267,0.8631749488413334,0.03396424258522219,0.44072101367471106,0.5420627507595172,0.536098195477358,0.7063499072665536,0.0717718534237875,0.7515994840919847,0.9373108778621067,568,0.003478402116557132,True,4,76,0.0671946677389768,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3612194, alpha_p=2.944649",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.00349483495574,1.0,nan,4.438127359064873,0.4509558549013885,7,7,polarization_cluster_05_local_minimum_568,dw_mixing_angles_polarization_05_local_minimum_568,polarization_cluster_member
electron,gradient_local_minimum_0569,gradient,gradient,gradient_local_minimum,0.00051099895,1.1479256746199045,1.071412933756124,0.1251056857050965,0.029087132588052227,0.0,0.0,3.141592653589793,0.0,0.07346306419393779,3.014467376386535,0.9549042828307461,0.9997602373676638,3.6528153540383066,1.7542651560123634,0.4841581613238469,-0.6324824706942951,0.012170962782584114,0.07967535460627727,-0.023654989579808872,0.9398209706877688,1.662017358721863,1.0204299699317787,0.5698154553873083,2.753224599203475,157.74814958595675,0.01415830556343797,0.008416292164825806,0.01415830556343797,0.008416292164825806,False,,gradient,1716002176,2.343143199149534,0.1384522280486863,1.0,11562.414312138897,0.9912565230108245,1.0000000000000002,0.8149390459147979,0.31418089285184775,0.3352469611674544,-0.3319551766348963,-0.4372833662203559,0.664523475425853,0.6647199376071916,0.6647082602629631,0.939917286299569,0.939909055407406,0.9400480617139703,0.0034954797049577594,1.157086171277033,0.8835212823981777,4.6024018307555536e-07,5.117829728340517e-07,6.916178685867358e-07,0.1666220835415927,0.16739000478259597,0.206133719976243,0.33401208832418866,0.03912767581414866,-1.58060950314767,0.23428898044056265,0.1666220835415927,0.10687580477969208,0.6609555952012072,0.6609555952012072,0.000908886416685193,0.005032316474604312,0.005032316474604313,0.10687580477969208,1716,sobol_screened,0.6145059621837714,True,False,2,ABNORMAL: ,0,2223,189,3.8459346881163214,0.6145059621837714,0.6145059621837714,0.0034954797049577594,90,76,False,1e-05,0.0034958786136124447,True,0.07445732690393925,0.9718055753037333,0.197419423609972,0.5577710242941976,0.8037922885268927,0.699348277412355,0.7117508528754115,0.8659729035571218,0.021416123049447074,0.9595347674823481,0.3182335673675806,0.5676970253105743,0.15197773679213453,0.5813636197971682,0.7458456450336114,0.04407071295206956,569,0.003479046865774891,True,4,76,0.039801609274110514,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3431432, alpha_p=0.13845223",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.0034954797049577594,1.0000000000000002,nan,0.9549042828307461,3.6528153540383066,8,8,polarization_cluster_05_local_minimum_569,dw_mixing_angles_polarization_05_local_minimum_569,polarization_cluster_member
electron,gradient_local_minimum_0594,gradient,gradient,gradient_local_minimum,0.00051099895,1.1322101008852767,1.06405361748611,0.11858613836904387,0.0066123290357777325,0.0,0.0,3.141592653589793,0.0,0.06298836197848019,0.7809709904989319,4.288427176840711,0.8348163490344368,1.1139858365975581,2.411724213586396,4.251941378558658,-0.044694360456081716,0.0038087730138093414,0.03121558570102116,-0.012937169173881572,0.9657558948836723,1.7194894058711925,0.9980503334874518,0.48348503353191896,3.0366135456775263,173.98514017957868,0.012484025759168287,0.007919827679131134,0.012484025759168287,0.007919827679131134,False,,gradient,1050002606,2.3510222244605643,2.8929763130508044,0.9999999999999999,13835.16862476722,0.9973581451702503,0.9999999999999996,1.1071009423498694,0.3027717944737681,0.31758128419643633,-0.308434840947544,-0.40458949625498275,0.6636174637359882,0.6654308251621185,0.664392272202135,0.939782640878649,0.9390476670505779,0.9403299586821431,0.003999726605296144,1.1568385072440632,0.8830730175304559,5.090845524358123e-06,5.291455831502034e-06,5.156757307167581e-06,0.0369174487531627,0.05341911351981405,0.06512217478904249,0.09033656227297675,0.019953893652554115,1.9970854237036355,0.44176783243661505,0.0369174487531627,0.05986148155577603,0.2216468636405889,0.22164686364058886,0.30406781870783833,0.6880165740864344,0.6880165740864342,0.05986148155577603,1050,sobol_screened,0.38591176809593947,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,2644,378,3.889154210152271,0.38591176809593947,0.10445054978192413,0.003999726605296144,101,87,False,1e-05,0.003999749625126483,True,0.008376294746994972,0.13241961132735014,0.2900569699704647,0.4493801509961486,0.6224395493045449,0.05254887975752354,0.8758216202259064,0.11588087864220142,0.019582968247025632,0.2485907870985573,0.26573029704551926,0.5086139711812633,0.6825243832838208,0.17729635242886177,0.7483536166836047,0.920862960939604,594,0.003983293766113276,True,4,76,0.08363975057227381,False,"alpha_e~3pi/4,alpha_p~0",D_W,D_W,mixing_angles,"alpha_e=2.3510222, alpha_p=2.8929763",lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,0.003999726605296144,0.9999999999999996,nan,4.288427176840711,1.1139858365975581,9,9,polarization_cluster_05_local_minimum_594,dw_mixing_angles_polarization_05_local_minimum_594,polarization_cluster_member
