local_minimum_id,contour_point_count,original_contour_cut,target_covariance_cut,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,requested_samples,attempted_samples,accepted_samples,rejected_samples,rejection_fraction
51,715,0.05,0.02,8,0.00010384896595755402,0.000970764302649313,2000,6800,2000,4800,0.7058823529411765
52,698,0.05,0.02,8,1.355358920913257e-05,0.001078610548873142,2000,5908,2000,3908,0.6614759647935003
53,745,0.05,0.02,8,7.952069432616756e-05,0.0010560611415400634,2000,5980,2000,3980,0.6655518394648829
54,889,0.05,0.02,8,7.008870079023408e-05,0.0007040740195616427,2000,5592,2000,3592,0.642346208869814
55,613,0.05,0.02,8,0.0001066792132511578,0.00104967785130407,2000,5900,2000,3900,0.6610169491525424
56,779,0.05,0.02,8,6.199907084214335e-05,0.000822005002436984,2000,6021,2000,4021,0.6678292642418203
57,728,0.05,0.02,8,3.3052115559276254e-05,0.0010962767843729036,2000,5803,2000,3803,0.6553506806824057
58,671,0.05,0.02,8,5.68239842151141e-05,0.0009199984071697716,2000,5597,2000,3597,0.6426657137752367
59,397,0.05,0.02,8,0.0001458972625208702,0.002514744526755944,2000,9280,2000,7280,0.7844827586206896
60,571,0.05,0.02,8,0.00011282139845893763,0.001627476558033768,2000,6517,2000,4517,0.693110326837502
61,421,0.05,0.02,8,5.1885497177761035e-06,0.0019476966384706462,2000,5603,2000,3603,0.6430483669462788
62,865,0.05,0.02,8,1.5713982909349855e-06,0.0005217638995064481,2000,4970,2000,2970,0.5975855130784709
63,845,0.05,0.02,8,5.4759355709644054e-05,0.0009503503799481817,2000,6551,2000,4551,0.6947030987635475
64,453,0.05,0.02,8,7.250775317205658e-06,0.0012707548545485487,2000,5980,2000,3980,0.6655518394648829
65,384,0.05,0.02,8,8.149081444943154e-06,0.00198942315843841,2000,5794,2000,3794,0.6548153261995168
66,650,0.05,0.02,8,0.00010669100557940267,0.0014604118721168102,2000,6383,2000,4383,0.6866677111076296
67,413,0.05,0.02,8,4.161242977814477e-06,0.0013199229195663363,2000,5333,2000,3333,0.6249765610350647
68,737,0.05,0.02,8,8.238076700836522e-05,0.0010317253324292463,2000,6377,2000,4377,0.6863729026187863
69,470,0.05,0.02,8,5.839689074059946e-06,0.0016830913260291905,2000,5534,2000,3534,0.6385977593061077
70,782,0.05,0.02,8,2.655480098945152e-07,0.00014279054306698695,2000,3919,2000,1919,0.48966573105384026
71,661,0.05,0.02,8,1.8157422883998126e-05,0.0005813160453310535,2000,6102,2000,4102,0.6722386102917076
72,402,0.05,0.02,8,1.2466274826694155e-05,0.0016226541233452475,2000,5837,2000,3837,0.657358231968477
73,378,0.05,0.02,8,6.922425533921052e-06,0.0017112982343103315,2000,5834,2000,3834,0.6571820363387042
74,383,0.05,0.02,8,4.855150123665043e-06,0.0014993978039507738,2000,6387,2000,4387,0.6868639423829654
75,376,0.05,0.02,8,6.638414715087193e-05,0.002117574671345976,2000,9774,2000,7774,0.7953754859832208
76,387,0.05,0.02,8,1.2152228112386061e-05,0.0014979146896488386,2000,6156,2000,4156,0.6751137102014295
77,600,0.05,0.02,8,0.00011594318990791997,0.0016972943084048754,2000,6527,2000,4527,0.6935805117205455
78,1483,0.05,0.02,8,1.9391045402636936e-05,0.0004693868768657404,2000,3125,2000,1125,0.36
79,601,0.05,0.02,8,5.414851402444366e-05,0.0008372134156912009,2000,7047,2000,5047,0.7161912870725131
80,570,0.05,0.02,8,2.409020504263306e-06,0.001285384131078121,2000,5646,2000,3646,0.6457669146298264
81,681,0.05,0.02,8,1.2578969523490096e-05,0.0006255100402727364,2000,4541,2000,2541,0.5595683770094693
82,677,0.05,0.02,8,7.762519154381236e-06,0.001014916320262686,2000,4225,2000,2225,0.5266272189349113
83,1097,0.05,0.02,8,1.0565071856055458e-06,0.00045052624333114384,2000,5472,2000,3472,0.6345029239766082
84,570,0.05,0.02,8,7.946811249353935e-05,0.001613344920327854,2000,6862,2000,4862,0.7085397843194404
85,406,0.05,0.02,8,1.138092873977004e-05,0.0018433109602550759,2000,5677,2000,3677,0.6477012506605602
86,631,0.05,0.02,8,9.166544156369312e-05,0.001318758964852526,2000,6659,2000,4659,0.6996546027932122
87,650,0.05,0.02,8,9.306365071880048e-06,0.0013780457940580618,2000,4602,2000,2602,0.565406345067362
88,1038,0.05,0.02,8,6.720158944282813e-05,0.0007352402263589652,2000,5771,2000,3771,0.6534396118523653
89,656,0.05,0.02,8,7.209855631602382e-05,0.0012179076903365944,2000,7648,2000,5648,0.7384937238493724
90,692,0.05,0.02,8,1.9805301987890008e-05,0.0011777305799795384,2000,4119,2000,2119,0.5144452537023549
91,595,0.05,0.02,8,5.834059826058818e-06,0.0007401603851775778,2000,5752,2000,3752,0.6522948539638387
92,582,0.05,0.02,8,8.144292009608245e-05,0.0010297807864673534,2000,6350,2000,4350,0.6850393700787402
93,985,0.05,0.02,8,4.7656458978888966e-05,0.0004511557159983753,2000,5640,2000,3640,0.6453900709219859
94,547,0.05,0.02,8,0.00010124149362306034,0.001341282954848468,2000,6354,2000,4354,0.6852376455775889
95,571,0.05,0.02,8,8.845536916910986e-06,0.0010130154731131864,2000,4851,2000,2851,0.5877138734281592
96,608,0.05,0.02,8,6.528714842010695e-06,0.0008925588109698582,2000,5603,2000,3603,0.6430483669462788
97,383,0.05,0.02,8,1.3411506825499889e-05,0.002048385505908866,2000,5866,2000,3866,0.6590521650187521
98,561,0.05,0.02,8,8.529711225937064e-05,0.0011812052788983769,2000,6101,2000,4101,0.6721848877233241
99,665,0.05,0.02,8,1.6556243353497014e-05,0.0007877238068784225,2000,4291,2000,2291,0.5339081799114426
100,463,0.05,0.02,8,0.00011971311964691496,0.0017935326712677799,2000,9025,2000,7025,0.778393351800554
101,394,0.05,0.02,8,1.744364916387338e-05,0.002009591380318134,2000,5571,2000,3571,0.6409980254891402
102,413,0.05,0.02,8,1.2645585807853623e-05,0.0017982768612643085,2000,5965,2000,3965,0.6647108130762783
103,516,0.05,0.02,8,1.319333942069393e-05,0.002056588279268137,2000,5460,2000,3460,0.6336996336996337
104,383,0.05,0.02,8,1.6820329691084405e-05,0.0016913248641315134,2000,6054,2000,4054,0.6696399074991741
105,728,0.05,0.02,8,1.022213842469884e-05,0.0009774406140945868,2000,4062,2000,2062,0.5076317085179715
106,639,0.05,0.02,8,0.00010437559856286356,0.0013833495953563756,2000,6819,2000,4819,0.7067018624431735
107,594,0.05,0.02,8,5.6749323462193e-05,0.0014966072947430618,2000,7947,2000,5947,0.7483327041650938
108,422,0.05,0.02,8,6.907157052065272e-06,0.0014882598869029292,2000,5914,2000,3914,0.6618194115657762
109,642,0.05,0.02,8,8.368466604793806e-06,0.0009986791823391548,2000,4856,2000,2856,0.5881383855024712
110,377,0.05,0.02,8,3.2974989688722854e-06,0.0016763270296147735,2000,6092,2000,4092,0.6717005909389363
111,419,0.05,0.02,8,1.4396014501912879e-05,0.001521424797097981,2000,5836,2000,3836,0.6572995202193284
112,625,0.05,0.02,8,5.420183213836437e-06,0.0009565836464415294,2000,5225,2000,3225,0.6172248803827751
113,1031,0.05,0.02,8,4.6401476418096344e-05,0.0009533990721594165,2000,5090,2000,3090,0.6070726915520629
114,379,0.05,0.02,8,9.745682611791648e-06,0.0016449311880075118,2000,5935,2000,3935,0.6630160067396799
115,375,0.05,0.02,8,1.5828754215836264e-05,0.001485800721546384,2000,6688,2000,4688,0.7009569377990431
116,416,0.05,0.02,8,1.982309285606614e-05,0.0018659678292522657,2000,6321,2000,4321,0.68359436797975
117,480,0.05,0.02,8,1.8853293500043914e-05,0.0016657040673737056,2000,5419,2000,3419,0.6309282155379221
118,375,0.05,0.02,8,1.722628703367424e-05,0.0011418104815950287,2000,5945,2000,3945,0.663582842724979
119,427,0.05,0.02,8,2.131524545687651e-05,0.0018483424389200104,2000,5803,2000,3803,0.6553506806824057
120,367,0.05,0.02,8,1.7198858685747138e-05,0.0022943967524765557,2000,6165,2000,4165,0.67558799675588
121,389,0.05,0.02,8,2.052782449376449e-05,0.001592380899660983,2000,5970,2000,3970,0.6649916247906198
122,506,0.05,0.02,8,1.2844799288538707e-05,0.0012635592037585027,2000,5480,2000,3480,0.635036496350365
123,369,0.05,0.02,8,2.640758217925566e-05,0.0018069201642019928,2000,5719,2000,3719,0.6502885119776185
124,382,0.05,0.02,8,2.4850494963483167e-11,2.0088860721269643e-05,2000,8853,2000,6853,0.774087879814752
125,653,0.05,0.02,8,1.76008076232514e-06,0.0007027163835567167,2000,4806,2000,2806,0.583853516437786
126,403,0.05,0.02,8,8.549234600241391e-06,0.001720402740051035,2000,5679,2000,3679,0.6478253213593943
127,396,0.05,0.02,8,1.8947374040323383e-05,0.0015461636961927993,2000,5450,2000,3450,0.6330275229357798
128,605,0.05,0.02,8,2.2370058760628407e-05,0.001276876198988172,2000,4778,2000,2778,0.5814148179154458
129,588,0.05,0.02,8,3.824438753955671e-05,0.0007198748810909973,2000,5962,2000,3962,0.6645420999664542
130,411,0.05,0.02,8,1.0773764623356689e-05,0.002107067928771061,2000,5570,2000,3570,0.6409335727109515
131,387,0.05,0.02,8,9.26289554281754e-06,0.0012527809745019312,2000,6399,2000,4399,0.6874511642444132
132,377,0.05,0.02,8,2.4545452990288807e-05,0.002990504200531761,2000,5818,2000,3818,0.6562392574767961
133,372,0.05,0.02,8,2.1204784299004887e-05,0.001463086878240574,2000,5531,2000,3531,0.6384017356716688
134,608,0.05,0.02,8,1.384861121902301e-05,0.0012994883466021102,2000,4890,2000,2890,0.591002044989775
135,387,0.05,0.02,8,2.374850559699784e-05,0.0018724525738002694,2000,6282,2000,4282,0.6816300541228908
136,688,0.05,0.02,8,1.579341021047404e-05,0.0010798126557403768,2000,4541,2000,2541,0.5595683770094693
137,398,0.05,0.02,8,1.2640246973559192e-05,0.002181153747059077,2000,5589,2000,3589,0.6421542315262122
138,439,0.05,0.02,8,2.5452845768656312e-05,0.0028235085216808983,2000,5910,2000,3910,0.6615905245346869
139,450,0.05,0.02,8,1.4176113456605838e-05,0.0023436901817045245,2000,5882,2000,3882,0.6599795987759266
140,455,0.05,0.02,8,0.0001219020949319361,0.0017030248129981799,2000,6954,2000,4954,0.7123957434570032
141,488,0.05,0.02,8,4.509667809124737e-06,0.0008844006475841978,2000,6009,2000,4009,0.6671659177899817
142,489,0.05,0.02,8,2.1582519793638603e-05,0.0014215311688744127,2000,5643,2000,3643,0.645578592947014
143,431,0.05,0.02,8,9.172920385096875e-06,0.0015398933212445883,2000,5621,2000,3621,0.6441914250133428
144,394,0.05,0.02,8,1.2891179492453269e-05,0.002412861395424018,2000,5696,2000,3696,0.648876404494382
145,368,0.05,0.02,8,2.5834303287802564e-05,0.0016936280997283926,2000,6254,2000,4254,0.6802046690118324
146,563,0.05,0.02,8,2.650249000719316e-05,0.0015755898613847383,2000,5152,2000,3152,0.6118012422360248
147,363,0.05,0.02,8,2.12651609023153e-05,0.0015449170591878825,2000,6220,2000,4220,0.6784565916398714
148,1061,0.05,0.02,8,6.818407943171303e-06,0.0007239756389255564,2000,3400,2000,1400,0.4117647058823529
149,484,0.05,0.02,8,2.472190174611831e-05,0.0014163439151716377,2000,5423,2000,3423,0.6312004425594689
150,403,0.05,0.02,8,2.2871386164841218e-11,6.4754676985354075e-09,2000,8437,2000,6437,0.7629489154912884
151,469,0.05,0.02,8,1.1546234034302894e-05,0.0013257167149889055,2000,5726,2000,3726,0.650716032134125
152,1429,0.05,0.02,8,8.642333318340103e-07,0.00019019930327960507,2000,2587,2000,587,0.22690374951681486
153,447,0.05,0.02,8,1.5108819950719635e-05,0.0012581759208449763,2000,6121,2000,4121,0.673256003920928
154,424,0.05,0.02,8,1.0058532348661566e-05,0.0017637966974854676,2000,5330,2000,3330,0.624765478424015
155,401,0.05,0.02,8,1.6145249425360457e-05,0.0017132471723021348,2000,5657,2000,3657,0.646455718578752
156,387,0.05,0.02,8,7.269645714522147e-06,0.0012108846398221765,2000,5670,2000,3670,0.6472663139329806
157,625,0.05,0.02,8,8.341636850855993e-06,0.0011624196861402204,2000,5205,2000,3205,0.6157540826128722
158,516,0.05,0.02,8,2.5262037905888226e-05,0.0012477517114237076,2000,5910,2000,3910,0.6615905245346869
159,410,0.05,0.02,8,1.032840384444999e-05,0.0016462299304175862,2000,5776,2000,3776,0.6537396121883656
160,397,0.05,0.02,8,1.831573028002316e-05,0.0019073926268617144,2000,5958,2000,3958,0.6643168848606915
161,604,0.05,0.02,8,9.648971441599432e-06,0.0009410077613670669,2000,4997,2000,2997,0.5997598559135481
162,442,0.05,0.02,8,2.7430557695299656e-06,0.001132768525627334,2000,6047,2000,4047,0.669257483049446
163,613,0.05,0.02,8,3.007984035011499e-06,0.0008830021194421763,2000,5284,2000,3284,0.6214988644965935
164,354,0.05,0.02,8,2.6622762675113687e-05,0.0013754739249075272,2000,5977,2000,3977,0.6653839718922536
165,370,0.05,0.02,8,1.6009985277993133e-05,0.0020548156175258926,2000,6272,2000,4272,0.6811224489795918
166,502,0.05,0.02,8,2.212674530436755e-05,0.0016720888719015592,2000,5377,2000,3377,0.6280453784638275
167,475,0.05,0.02,8,1.629330949347674e-05,0.0022715608368254784,2000,5625,2000,3625,0.6444444444444445
168,447,0.05,0.02,8,2.1461229033573133e-05,0.0024469446480190516,2000,5683,2000,3683,0.6480732007742389
169,733,0.05,0.02,8,7.000422626109752e-05,0.0009148959392700502,2000,5940,2000,3940,0.6632996632996633
170,538,0.05,0.02,8,2.5103060098759885e-05,0.0013709462498256932,2000,5110,2000,3110,0.6086105675146771
171,356,0.05,0.02,8,8.92159765686249e-06,0.0015788155490667707,2000,5880,2000,3880,0.6598639455782312
172,371,0.05,0.02,8,2.062281722493298e-05,0.0017339770272969555,2000,5634,2000,3634,0.6450124245651402
173,689,0.05,0.02,8,2.0423427592627376e-05,0.0009567187178377441,2000,4427,2000,2427,0.548226790151344
174,452,0.05,0.02,8,1.9230591503563673e-05,0.0016019831737468441,2000,6033,2000,4033,0.6684899718216476
175,525,0.05,0.02,8,5.8946662385908514e-06,0.0015334501768652065,2000,5352,2000,3352,0.6263079222720478
176,470,0.05,0.02,8,1.8564043107951833e-05,0.0016933916679388347,2000,5178,2000,3178,0.6137504828118965
177,405,0.05,0.02,8,2.961282724005134e-05,0.0017345347636079252,2000,5610,2000,3610,0.64349376114082
178,414,0.05,0.02,8,2.0198079710431007e-05,0.0014085735834342768,2000,6025,2000,4025,0.6680497925311203
179,737,0.05,0.02,8,2.958128748718253e-06,0.000517558551473372,2000,3996,2000,1996,0.4994994994994995
180,385,0.05,0.02,8,2.6802145642165352e-05,0.002260540344189913,2000,6279,2000,4279,0.6814779423475076
181,407,0.05,0.02,8,8.978730350471254e-06,0.0015963115693089043,2000,5944,2000,3944,0.6635262449528937
182,624,0.05,0.02,8,1.2834772142122201e-05,0.0014703932377808592,2000,5109,2000,3109,0.6085339596789978
183,470,0.05,0.02,8,1.8489919313111695e-05,0.0009941018973928678,2000,5524,2000,3524,0.6379435191889935
184,374,0.05,0.02,8,2.3772560871035215e-05,0.0018755397112290525,2000,5822,2000,3822,0.6564754379938166
185,628,0.05,0.02,8,2.774072930016782e-05,0.0008314604943005415,2000,4635,2000,2635,0.5685005393743258
186,443,0.05,0.02,8,1.9450244517355374e-05,0.0017240137308251015,2000,5495,2000,3495,0.6360327570518653
187,399,0.05,0.02,8,2.568686504254221e-05,0.0017547942458356728,2000,6064,2000,4064,0.6701846965699209
188,384,0.05,0.02,8,3.2413120464214046e-05,0.0019070656148086013,2000,5825,2000,3825,0.6566523605150214
189,383,0.05,0.02,8,2.4162802952740424e-05,0.0018814292442008995,2000,6220,2000,4220,0.6784565916398714
190,390,0.05,0.02,8,2.943012112303031e-05,0.00215344681886848,2000,5941,2000,3941,0.66335633731695
191,357,0.05,0.02,8,3.314154119192015e-05,0.002441380327163532,2000,6365,2000,4365,0.6857816182246661
192,452,0.05,0.02,8,9.034272980755024e-06,0.0010033717759352332,2000,5947,2000,3947,0.6636959811669749
193,392,0.05,0.02,8,2.6021376705254278e-05,0.0015292746191156107,2000,6291,2000,4291,0.6820855189953903
194,727,0.05,0.02,8,7.95941334070081e-06,0.000495932060681395,2000,4131,2000,2131,0.5158557250060518
195,409,0.05,0.02,8,0.0001090319123065468,0.0021235381150143022,2000,6904,2000,4904,0.7103128621089224
196,442,0.05,0.02,8,2.324674099724871e-05,0.001546473178334455,2000,5947,2000,3947,0.6636959811669749
197,384,0.05,0.02,8,3.152916510529399e-05,0.0015815829673545372,2000,6377,2000,4377,0.6863729026187863
198,355,0.05,0.02,8,4.9290930507672925e-05,0.0014969179738268685,2000,5259,2000,3259,0.6196995626544971
199,342,0.05,0.02,8,2.492750953296541e-05,0.0014884565163815664,2000,6141,2000,4141,0.6743201432991369
200,395,0.05,0.02,8,2.389895759750262e-05,0.002450005358315782,2000,5730,2000,3730,0.6509598603839442
201,718,0.05,0.02,8,5.468964173039128e-06,0.0009586570822329277,2000,4632,2000,2632,0.5682210708117443
202,408,0.05,0.02,8,2.3798612136386025e-05,0.0017048669670218877,2000,5886,2000,3886,0.6602106693849813
203,622,0.05,0.02,8,2.1226801206023266e-05,0.0012875309511496335,2000,4600,2000,2600,0.5652173913043478
204,331,0.05,0.02,8,0.00014171009399507057,0.0014397073485741593,2000,7431,2000,5431,0.7308572197550801
205,649,0.05,0.02,8,1.672228212376528e-05,0.0013320284813939578,2000,4312,2000,2312,0.536178107606679
206,1201,0.05,0.02,8,1.5118725412210735e-05,0.0008584305308380709,2000,2950,2000,950,0.3220338983050847
207,425,0.05,0.02,8,2.6587434758825964e-05,0.0017944436478848965,2000,5909,2000,3909,0.6615332543577593
208,653,0.05,0.02,8,3.963490788680745e-05,0.0012653973014963844,2000,4196,2000,2196,0.5233555767397522
209,405,0.05,0.02,8,3.3586730070905315e-05,0.0018749308438876931,2000,5953,2000,3953,0.6640349403662019
210,1026,0.05,0.02,8,4.508212869335843e-06,0.0006358924809034185,2000,4054,2000,2054,0.506660088801184
211,715,0.05,0.02,8,1.0847021461001746e-05,0.0008657069591934085,2000,4271,2000,2271,0.5317255911964411
212,381,0.05,0.02,8,2.7368153435886947e-05,0.002277834938320237,2000,6024,2000,4024,0.6679946879150066
213,540,0.05,0.02,8,3.4937508888750774e-05,0.001651652435579339,2000,5336,2000,3336,0.6251874062968515
214,421,0.05,0.02,8,2.9580578719261496e-05,0.001067973622842581,2000,5948,2000,3948,0.6637525218560861
215,579,0.05,0.02,8,4.158635385552503e-05,0.0011355279295292412,2000,4816,2000,2816,0.584717607973422
216,1377,0.05,0.02,8,5.09637412476142e-06,0.00037044711519077514,2000,2477,2000,477,0.1925716592652402
217,678,0.05,0.02,8,3.2629850432679254e-06,0.0008883494889097059,2000,4324,2000,2324,0.5374653098982424
218,392,0.05,0.02,8,3.7962339509977166e-05,0.0015413304892276014,2000,5885,2000,3885,0.6601529311809685
219,560,0.05,0.02,8,3.9134510188320906e-05,0.0012344240162050157,2000,5113,2000,3113,0.608840211226286
220,380,0.05,0.02,8,3.261655356586771e-05,0.00254275171784284,2000,6009,2000,4009,0.6671659177899817
221,1063,0.05,0.02,8,1.1235863326626176e-05,0.0007171372887914886,2000,3636,2000,1636,0.44994499449944997
222,1300,0.05,0.02,8,9.229788891868354e-06,0.00035954760647184057,2000,2473,2000,473,0.19126566922765872
223,382,0.05,0.02,8,3.402576860514627e-05,0.0015840900883834779,2000,5868,2000,3868,0.6591683708248125
224,398,0.05,0.02,8,3.709626007051511e-05,0.0019927175781845464,2000,5600,2000,3600,0.6428571428571429
225,394,0.05,0.02,8,4.091688987657348e-05,0.0011714507323176467,2000,6271,2000,4271,0.6810715994259289
226,467,0.05,0.02,8,3.6302914927257626e-05,0.0022629967793691267,2000,5767,2000,3767,0.6531992370383215
227,405,0.05,0.02,8,4.2704953796592864e-05,0.0014541965184158758,2000,6313,2000,4313,0.6831934104229368
228,472,0.05,0.02,8,3.5240165421975544e-05,0.0018585623659377448,2000,5752,2000,3752,0.6522948539638387
229,470,0.05,0.02,8,3.4761374542833896e-05,0.00179652912315787,2000,5458,2000,3458,0.6335654085745694
230,408,0.05,0.02,8,3.621402701320375e-05,0.0019281248030039576,2000,5776,2000,3776,0.6537396121883656
231,489,0.05,0.02,8,3.312027723461225e-05,0.0013495634322413146,2000,5533,2000,3533,0.6385324417133562
232,506,0.05,0.02,8,3.7313734582143676e-05,0.0015432732831805003,2000,5672,2000,3672,0.6473906911142454
233,406,0.05,0.02,8,4.8773523283854726e-05,0.001303593209349715,2000,6983,2000,4983,0.7135901475010741
234,637,0.05,0.02,8,4.5678738345116586e-05,0.0012400869194760867,2000,4501,2000,2501,0.5556542990446568
235,635,0.05,0.02,8,2.6484300757177663e-05,0.001229825630839126,2000,4454,2000,2454,0.550965424337674
236,609,0.05,0.02,8,4.989688429755196e-05,0.0016616670156609434,2000,4588,2000,2588,0.5640802092414996
237,831,0.05,0.02,8,4.1995537288590865e-06,0.00010699680666169476,2000,3664,2000,1664,0.45414847161572053
238,507,0.05,0.02,8,3.866504313773962e-05,0.001375816978487251,2000,5571,2000,3571,0.6409980254891402
239,601,0.05,0.02,8,4.8483163147140196e-05,0.0009489727495844378,2000,4660,2000,2660,0.5708154506437768
240,521,0.05,0.02,8,3.6004530885163056e-05,0.0011475483891712109,2000,5253,2000,3253,0.6192651818008756
241,726,0.05,0.02,8,3.2842011426542715e-06,0.0013360052394310786,2000,4318,2000,2318,0.5368226030569708
242,611,0.05,0.02,8,4.871151625438387e-05,0.0010610007386263952,2000,4437,2000,2437,0.5492449853504621
243,473,0.05,0.02,8,3.5811177604453666e-05,0.001320034033713616,2000,5424,2000,3424,0.6312684365781711
244,393,0.05,0.02,8,3.8319223813368016e-05,0.0019303515726591663,2000,5924,2000,3924,0.662390276839973
245,651,0.05,0.02,8,5.281582731938788e-05,0.0013525864740975883,2000,4193,2000,2193,0.5230145480562843
