detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_low_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-2.3722259312491268e-02,2.8390372019237536e-02,3.6996740535887543e-02,2.2668555612733536e+00,1.3687588102797845e-03,6.8437940513989227e-04,4.0766577977214676e-02,7,9.9999999999999989e-01
f3_low_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,2.4960542201020657e-02,-2.7308060042977245e-02,3.6996740535887529e-02,-8.3028058276255290e-01,1.3687588102797835e-03,6.8437940513989173e-04,4.0766577977214641e-02,8,9.9999999999999989e-01
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,0,-1,-1,-1,5.4678738883497356e-02,1.9802239824452610e-02,5.8154047047087126e-02,3.4746301248174560e-01,3.3818931879548231e-03,1.6909465939774116e-03,2.4217786781464176e-01,1,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,7,1,1,1,5.7712645175825340e-02,7.1514875909915922e-03,5.8154047047087126e-02,1.2328697401073842e-01,3.3818931879548231e-03,1.6909465939774116e-03,2.4217786781464176e-01,2,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,6,1,1,-1,-4.3351682179502415e-02,-8.2871381913882970e-03,4.4136662846161738e-02,-2.9527106810514567e+00,1.9480450071957540e-03,9.7402250359787700e-04,1.3949978903234608e-01,3,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,1,-1,-1,1,-4.0424716243643952e-02,-1.7716856343940861e-02,4.4136659163228120e-02,-2.7285378437266106e+00,1.9480446820909689e-03,9.7402234104548445e-04,1.3949976575154469e-01,4,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,3,-1,1,1,1.6808474051296905e-02,-2.7749700461475846e-02,3.2443345629493178e-02,-1.0261835201542864e+00,1.0525706756347542e-03,5.2628533781737708e-04,7.5374740650397759e-02,5,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,4,1,-1,-1,-1.0219203308740793e-02,3.0791853169503697e-02,3.2443340424155677e-02,1.8912384014701427e+00,1.0525703378776539e-03,5.2628516893882694e-04,7.5374716463562211e-02,6,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-1.7137342839761750e-02,1.7494389659160867e-02,2.4489634320546478e-02,2.3458850385998899e+00,5.9974218915408791e-04,2.9987109457704395e-04,4.2947626236432994e-02,7,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,1.2819523943759471e-02,-2.0866288481890243e-02,2.4489634320546474e-02,-1.0198809998711176e+00,5.9974218915408780e-04,2.9987109457704390e-04,4.2947626236432987e-02,8,1.0000000000000002e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,0,-1,-1,-1,1.0746588775785443e-01,3.7416443008803410e-02,1.1379326534999688e-01,3.3504397289567661e-01,1.2948907239014802e-02,6.4744536195074009e-03,2.4606644316138279e-01,1,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,7,1,1,1,1.1199687366385874e-01,2.0139700309003049e-02,1.1379326534999686e-01,1.7792223588273742e-01,1.2948907239014795e-02,6.4744536195073974e-03,2.4606644316138265e-01,2,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,6,1,1,-1,-8.5940419996025766e-02,-1.7208975901999515e-02,8.7646475346638469e-02,-2.9439633570578145e+00,7.6819046406889054e-03,3.8409523203444527e-03,1.4597826030786029e-01,3,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,1,-1,-1,1,-8.2189026568477527e-02,-3.0444505207196208e-02,8.7646471609443014e-02,-2.7868428673378984e+00,7.6819039855849005e-03,3.8409519927924502e-03,1.4597824785900190e-01,4,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,2.5430066616952365e-02,-4.8789504263430886e-02,5.5019124078941641e-02,-1.0903171675428900e+00,3.0271040144139757e-03,1.5135520072069879e-03,5.7523673940772048e-02,5,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-3.2751084416089940e-02,4.4209393617014522e-02,5.5019124078941620e-02,2.2083945694700491e+00,3.0271040144139736e-03,1.5135520072069868e-03,5.7523673940772006e-02,6,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,3,-1,1,1,2.7591390073978116e-02,-4.3504142938707663e-02,5.1515970912387223e-02,-1.0055911994371549e+00,2.6538952590459265e-03,1.3269476295229633e-03,5.0431635261754558e-02,7,1.0000000000000000e+00
f3_low_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,low_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,4,1,-1,-1,-2.0444319606778352e-02,4.7285562027928107e-02,5.1515964326421554e-02,1.9788832316013973e+00,2.6538945804811379e-03,1.3269472902405690e-03,5.0431622367073881e-02,8,1.0000000000000000e+00
f3_mid_egamma_tx_proton_region_0,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,7,1,1,1,3.2918397416052088e+04,-6.0173933669038925e+04,6.8589526763544898e+04,-1.0702176527235059e+00,4.7045231816470423e+09,2.3522615908235211e+09,3.3602574200855317e-01,1,9.7109037314966584e-01
f3_mid_egamma_tx_proton_region_0,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,0,-1,-1,-1,5.1727453126354285e+03,6.8394194837582152e+04,6.8589526762841429e+04,1.4953086898440158e+00,4.7045231815505409e+09,2.3522615907752705e+09,3.3602574200166047e-01,2,9.7109037314966584e-01
f3_mid_egamma_tx_proton_region_0,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,1,-1,-1,1,2.8473556939607242e+03,3.7647182473245324e+04,3.7754705436829470e+04,1.4953074103177635e+00,1.4254177826217608e+09,7.1270889131088042e+08,1.0181203271485953e-01,3,9.7109037314966584e-01
f3_mid_egamma_tx_proton_region_0,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,6,1,1,-1,1.8119779743116138e+04,-3.3122363069719184e+04,3.7754699750644810e+04,-1.0702163731816747e+00,1.4254173532613392e+09,7.1270867663066959e+08,1.0181200204731923e-01,4,9.7109037314966584e-01
f3_mid_egamma_tx_proton_region_0,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-2.2525261673437963e+04,-1.2670425405210593e+04,2.5844285507745408e+04,-2.6292043495472179e+00,6.6792709340585935e+08,3.3396354670292968e+08,4.7707427193661722e-02,5,9.7109037314966584e-01
f3_mid_egamma_tx_proton_region_0,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,-1.1987940143369609e+04,-2.2895772194537196e+04,2.5844285505023257e+04,-2.0531353850553193e+00,6.6792709326515520e+08,3.3396354663257760e+08,4.7707427183611775e-02,6,9.7109037314966584e-01
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,0,-1,-1,-1,1.0142078163927525e-01,1.3211042537852611e-02,1.0227759575419487e-01,1.2953039845864475e-01,1.0460706593258502e-02,5.2303532966292508e-03,3.1406560825439717e-01,1,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,7,1,1,1,9.9801797314211280e-02,2.2367562364093041e-02,1.0227759575419487e-01,2.2047653104937801e-01,1.0460706593258502e-02,5.2303532966292508e-03,3.1406560825439717e-01,2,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,1,-1,-1,1,-5.2101012456880931e-02,-1.4386795093718218e-02,5.4050859124538407e-02,-2.8721736527549635e+00,2.9214953721006967e-03,1.4607476860503483e-03,8.7713120798410454e-02,3,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,6,1,1,-1,-5.0578956648117644e-02,-1.9059490251484772e-02,5.4050855906808790e-02,-2.7812216471674320e+00,2.9214950242586065e-03,1.4607475121293032e-03,8.7713110355020552e-02,4,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,4,1,-1,-1,-2.0358523163101386e-02,3.9498505394623101e-02,4.4436487190051444e-02,2.0467077704540366e+00,1.9746013937916060e-03,9.8730069689580298e-04,5.9284177629148428e-02,5,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,3,-1,1,1,1.6686737018965728e-02,-4.1184388247326717e-02,4.4436483070183046e-02,-1.1858397951771822e+00,1.9746010276466643e-03,9.8730051382333217e-04,5.9284166636245340e-02,6,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-3.0567338341781207e-02,1.9040253335558810e-02,3.6012406478645467e-02,2.5845082163030360e+00,1.2968934203831861e-03,6.4844671019159304e-04,3.8937104036190572e-02,7,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_1,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,3.2170305402395565e-02,-1.6185328872154063e-02,3.6012406478645453e-02,-4.6613565110623068e-01,1.2968934203831850e-03,6.4844671019159250e-04,3.8937104036190537e-02,8,1.0000000000000002e+00
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,0,-1,-1,-1,4.8282535356155155e-02,2.2715086422993729e-02,5.3358957744903963e-02,4.3973903050230506e-01,2.8471783716224465e-03,1.4235891858112232e-03,2.7651710477123309e-01,1,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,7,1,1,1,5.3303004080247206e-02,-2.4429751622960030e-03,5.3358957744903956e-02,-4.5799797212616289e-02,2.8471783716224460e-03,1.4235891858112230e-03,2.7651710477123304e-01,2,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,3,-1,1,1,1.8028037541780062e-02,-2.8920562693012974e-02,3.4079452520372519e-02,-1.0133743285126224e+00,1.1614090840883248e-03,5.8070454204416241e-04,1.1279569997720522e-01,3,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,4,1,-1,-1,-2.4477915021516731e-03,3.3991423668977970e-02,3.4079444923325285e-02,1.6426842666743233e+00,1.1614085662819615e-03,5.8070428314098074e-04,1.1279564968800737e-01,4,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,6,1,1,-1,-2.7339317928335275e-02,-4.9297802167840559e-03,2.7780227460774867e-02,-2.9631913904010978e+00,7.7174103777238998e-04,3.8587051888619499e-04,7.4951256839016975e-02,5,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,1,-1,-1,1,-2.1878931014346761e-02,-1.7118787172487666e-02,2.7780217720303649e-02,-2.4776557566769983e+00,7.7174049658747289e-04,3.8587024829373645e-04,7.4951204279301048e-02,6,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-1.7495918289663317e-02,7.8645436983372334e-03,1.9182236688708418e-02,2.7191484991093007e+00,3.6795820438163129e-04,1.8397910219081565e-04,3.5735989837001540e-02,7,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_2,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,1.1803579008707505e-02,-1.5120639105766357e-02,1.9182236688708418e-02,-9.0798032860562017e-01,3.6795820438163129e-04,1.8397910219081565e-04,3.5735989837001540e-02,8,9.9999999999999967e-01
f3_mid_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,0,-1,-1,-1,4.8957432097434035e-02,2.4322252035261525e-02,5.4666279383561923e-02,4.6108760633583468e-01,2.9884021016416476e-03,1.4942010508208238e-03,2.9667853501594876e-01,1,9.9999999999999989e-01
f3_mid_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,7,1,1,1,5.4620744016972748e-02,2.2307901456621124e-03,5.4666279383561923e-02,4.0818760138279418e-02,2.9884021016416476e-03,1.4942010508208238e-03,2.9667853501594876e-01,2,9.9999999999999989e-01
f3_mid_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,6,1,1,-1,-2.9377775051191293e-02,-2.9904645453364435e-03,2.9529587622506886e-02,-3.0401486430181697e+00,8.7199654515531183e-04,4.3599827257765592e-04,8.6568891587089608e-02,3,9.9999999999999989e-01
f3_mid_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,1,-1,-1,1,-2.5601187668914931e-02,-1.4716503815553478e-02,2.9529583380268034e-02,-2.6198810603353335e+00,8.7199629461220214e-04,4.3599814730610107e-04,8.6568866714010220e-02,4,9.9999999999999989e-01
f3_mid_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Tx",5.0000000000000000e-01,2,-1,1,-1,-1.8133304800464080e-02,1.7817512691299598e-02,2.5422047547181480e-02,2.3649782678512157e+00,6.4628050149115595e-04,3.2314025074557797e-04,6.4160560015146501e-02,5,9.9999999999999989e-01
f3_mid_egamma_tx_proton_region_3,egamma_region_max,F3,F_3,Tx_proton,mid_Egamma_Tx_proton_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{x,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Tx",5.0000000000000000e-01,5,1,-1,1,9.2857437675155051e-03,-2.3665490997974308e-02,2.5422047547181484e-02,-1.1968805783463394e+00,6.4628050149115606e-04,3.2314025074557803e-04,6.4160560015146501e-02,6,9.9999999999999989e-01
