lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0173,gradient,gradient,gradient,0.1056583755,3.8929795236211993,1.97306348697177,0.7590786609494432,0.18919620189560427,0.0,0.0,3.141592653589793,0.0,0.5581945135826925,1.7178531928194078,6.283174805928003,2.212860430799221,3.1415848658395538,0.6226469952259286,6.283179473556301,-0.7044694654570754,1.2292278298829842,0.5024875036616987,-0.5916944376850624,0.3653880592377099,0.491593225516492,2.0969015422415445,0.8148928469654327,2.83550742602219,162.462608289075,0.1740577461590858,0.4928244422578727,0.1740577461590858,0.4928244422578727,False,,gradient,347006402,1.9207072246396493,2.794190772599203,1.0,19.755417124420262,0.46562729354369947,1.0000000000000002,0.38944231084964226,0.013468986674486594,0.015150249988839126,0.8735478831964807,0.8733438246812659,6.100796492936045e-06,2.160716716725879e-05,3.4042559972385716e-06,0.9998831882684962,0.9998831880407978,0.9998831882556956,1.1546825758144392,0.00023471109971645913,0.9997663900216592,0.9997663896778837,0.9997663896778207,0.9997663896779161,0.6827038420351088,0.00021729073869192206,0.6827038421068434,0.6829211327738007,0.34124327571994306,-2.0504416251493474e-05,0.9993636434530156,0.6827038420351088,0.03466055541767136,0.177257173462503,0.177257173462503,0.010234383469008247,0.13982169376369633,0.13982169376369633,0.03466055541767136,347,latin_hypercube,nan,True,False,2,ABNORMAL: ,3,6446,567,2.343866031495896,1.02459112699523,0.5995158866152466,0.00023471109971645913,264,250,False,1e-05,0.0002352242445593784,True,0.3412770151449445,0.49714900148378044,0.2802545489388903,0.7117878677779765,0.10456852275399799,0.05968773844793768,0.7750767402125275,0.414666766572329,0.22468917347300055,0.5468096542868072,0.704375351868314,0.7743448180025668,0.9999983286739019,0.49999876054105385,0.6113800980674312,0.8894185468018504,173,0.00023421406108091176,True,3,197,0.1971932794506229,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0174,gradient,gradient,gradient,0.1056583755,5.414792012941727,2.3269705655512123,0.9710994593465269,0.08531129894454499,0.0,0.0,3.141592653589793,0.0,0.6552365500242453,2.036432310125754,3.1415600051403008,2.74452130843266,3.1415613928334825,0.47397769832690934,6.283153725503189,0.7596061459311771,2.65155879139272,0.6976072472562883,-0.8580230338900494,0.2719222199697869,0.33188856880456175,2.029218759428872,0.8402110448743894,3.0646863004198956,175.5935905456223,0.053260906913206396,0.9500287856647733,0.053260906913206396,0.9500287856647733,False,,gradient,14008697,1.8495986928845805,2.852052956044304,1.0,20.124427790882542,0.29491745597812935,0.9999999999999999,0.5278154320722361,0.01450838678938765,0.013932577262139867,0.8650288119042491,0.8648266726843569,1.744833357366586e-05,2.8864861170208034e-05,2.224891942431695e-05,0.9998830510289831,0.9998830508598805,0.999883051124217,1.1546609540526378,0.0002373489233277539,0.999766115685788,0.9997661145974035,0.9997661145974036,0.999766114597279,0.7733990536760179,0.0004221319529581491,0.7733990544461691,0.7738211856289761,0.38648846163168105,-6.312984496041035e-05,0.9989089696931369,0.7733990536760179,0.13642594861181112,0.14800795110161663,0.1480079511016166,0.05139764778734521,0.07817086326940725,0.07817086326940723,0.13642594861181112,14,latin_hypercube,nan,True,False,2,ABNORMAL: ,12,8741,1431,99963880.26601219,0.9806085249068851,0.3611973444274597,0.0002373489233277539,328,314,False,1e-05,0.00023735704288339182,True,0.30117495212511036,0.9115666677945936,0.4046891923223278,0.3874445829607388,0.40473283412195094,0.5229472136404381,0.5903139503539935,0.6469354359531958,0.31533791632776154,0.6482165368571227,0.8736082653161883,0.6894515444423817,0.49999480383787903,0.49999502469610835,0.5887455494177788,0.9078366518286062,174,0.00023685188469220654,True,3,197,0.2262259249901741,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0175,gradient,gradient,gradient,0.1056583755,4.742965695057001,2.177835093632436,0.8831831963767259,0.2594575278520058,0.0,0.0,3.141592653589793,0.0,0.5861282998370101,2.2952478132653527,6.546391522577568e-05,2.2868850290067813,3.1416357086162785,0.41888359287587745,2.5488971022212894e-05,-0.1298881150145787,2.0612799676775215,0.6358732755222215,-1.0517476488806867,0.22578431339920274,0.25805273909716475,2.060216177531224,0.8415595764283403,2.705768621770521,155.0291223663804,0.1815385325926686,0.6863046919909532,0.1815385325926686,0.6863046919909532,False,,gradient,251006864,1.7788652755663261,2.910379661202954,0.9999999999999999,2.233840200148713,0.18298203203561894,0.9999999999999999,0.43145361700833135,-0.01387617334300889,-0.015281520112519098,0.9070649253420973,0.9068528763200713,2.3705049707389847e-05,2.3301193193030884e-05,2.39867398768672e-05,0.9998830355549938,0.99988303557121,0.9998830355617612,1.1546595505616373,0.00023747959210170588,0.9997660848059894,0.999766083685794,0.9997660836858047,0.9997660836858929,0.8477177803863704,3.0533611393934734e-05,0.8477177836694628,0.8477483139977643,0.4238436266705807,0.0001244668576815666,0.9999279731311821,0.8477177803863704,0.007476880722550592,0.08139680711281487,0.08139680711281488,0.0008634408519749663,0.070854878889421,0.07085487888942102,0.007476880722550592,251,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,6905,9,0.0,1000.0,1000.0,0.00023747959210170588,308,294,False,1e-05,0.00023755894739669163,True,0.07735439257642912,0.769183899057789,0.685501853932436,0.7203512403041614,0.9997493812471688,0.7671081347760081,0.7261287088793409,0.9092890886695735,0.27713878479653414,0.7306000702040888,0.7279381132985634,0.6828749192291208,1.0418905702330988e-05,0.5000068524202901,0.5662304034018147,0.9264026187091315,175,0.0002369825534661585,True,3,197,0.25530910337343,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0176,gradient,gradient,gradient,0.1056583755,20.118481066428966,4.485362980454198,2.143243672323567,0.08977902451881892,0.0,0.0,3.141592653589793,0.0,1.8146637183116854,0.10110063611988,6.267494891633542,2.961413478186361,3.141636979453771,0.1842908344242965,0.0004953017645027286,-0.9968726823967691,14.665228041953112,0.7965940726370991,-2.26643112435163,0.09488413811562729,0.07856925440876739,4.624529546035741,0.9574796037826047,3.1374801824629928,179.76437276106492,0.06768423227191844,6.267082691071506,0.06768423227191844,6.267082691071506,False,,gradient,201010197,2.064789178169398,2.647034761031426,1.0000000000000002,4.792325815280255,0.6988339762687484,1.0000000000000002,0.213653738378004,0.006012270266884834,0.005253209426832384,0.8721989236322854,0.8721673399174427,7.616643971525644e-06,0.00023623526291144715,3.200820073705853e-05,0.9999819086295532,0.9999818812364923,0.9999819091128497,1.1545412841237614,0.00024124697550072932,0.9999637996468858,0.9999637617212912,0.9999637617187361,0.9999637617213551,0.002844094345094061,2.061768502517711e-05,0.002844861751232987,0.002864712030119238,0.0014125057361733678,-0.0329649321888348,0.9861415188140743,0.002844094345094061,0.2472186840832404,0.4952242661989569,0.4952242661989569,0.07844224008247638,0.5019110217709238,0.5019110217709241,0.2472186840832404,201,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,10235,630,1.8476936699812898,0.807042638973107,0.000690262648285627,0.00024124697550072932,422,408,False,1e-05,0.0002412480851642349,True,0.8728109931813004,0.05048180015797505,0.6799409837117681,0.72505435657425,0.7503687817083048,0.48125931653675236,0.664818991103809,0.7775563993296264,0.8681823516059567,0.03218133197642784,0.9426471871846442,0.8478580409637847,0.9975027928066812,0.5000070546803589,0.6572428082966238,0.8425773335084508,176,0.00024074993686518196,True,3,197,0.13163914605518362,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0177,gradient,gradient,gradient,0.1056583755,6.369907016192435,2.5238674719946044,1.0847068450820094,0.06788781056423937,0.0,0.0,3.141592653589793,0.0,0.7884045688714284,1.1678025496329134,3.141595040898935,2.7882636332610864,3.141574382149604,0.4394860789762591,6.283170883926737,-0.049644342336283676,3.257500567746663,0.6864065717737649,-0.8798249325643361,0.26601376020382583,0.32221327961972696,2.368073880796178,0.8661831816947492,3.0554355949295733,175.06356416350835,0.05687588815646405,1.2457137057479064,0.05687588815646405,1.2457137057479064,False,,gradient,1939010465,1.9059253440527157,2.799469536093182,0.9999999999999999,26.105528493920332,0.3982143189785634,0.9999999999999999,0.25501292202259523,0.014706796339272632,0.013703061296506114,0.8799058875092609,0.8797043593775487,2.331210049422161e-05,5.8094241584242516e-05,4.383102025905156e-05,0.9998853149207471,0.9998853141936735,0.9998853156097987,1.1546282328191628,0.0002417523547451515,0.9997706429688168,0.9997706390757666,0.9997706390755688,0.9997706390760074,0.3733832473802243,0.0006095681894469629,0.373383247382986,0.3739928155696713,0.1863868395981504,5.443714557497656e-06,0.9967402144570251,0.3733832473802243,0.2521402692852869,0.34557834711444146,0.34557834711444163,0.0809575890432846,0.2804288373158874,0.2804288373158877,0.2521402692852869,1939,sobol_screened,0.7314783854953194,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,10531,1026,0.6920354043495329,0.7314783854953194,0.017461911081247124,0.0002417523547451515,433,419,False,1e-05,0.0002417569772996339,True,0.2728336453437805,0.769328648224473,0.6616176599636674,0.48933857772499323,0.16704272758215666,0.34779022820293903,0.6171917393803596,0.9089948479086161,0.36577052455003134,0.3717230966587933,0.8875318797537392,0.7406590039695046,0.5000003799520506,0.49999709200997644,0.606674879340222,0.89109882940881,177,0.00024125531610960413,True,3,197,0.20170756278702032,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0178,gradient,gradient,gradient,0.1056583755,5.101904657477552,2.2587396170159924,0.9311009469358708,0.0883670002642622,0.0,0.0,3.141592653589793,0.0,0.6546045369225344,1.1112429249188205,3.141599195587299,2.762162043471425,3.141567421702811,0.5146303765575633,6.283167898668055,-0.08003709256757074,2.277643935974531,0.6469882623995604,-0.6577410777341506,0.33778747991161057,0.44329249895767237,2.1225791316876372,0.8360164346896698,3.006392887109205,172.25362398950801,0.047262206061102874,0.8572136351813573,0.047262206061102874,0.8572136351813573,False,,gradient,814008851,0.32096608026748397,1.2217005497816396,0.9999999999999999,53.1214971940388,0.39147900196612695,0.9999999999999999,0.2724842023052436,0.014695351553491609,0.014123969542474801,0.864255859988585,0.8640483032908275,9.586444882914158e-06,2.554195105936019e-05,2.092202123405341e-05,0.9998798610700603,0.9998798609627697,0.9998798612430491,1.1546681777141807,0.0002427107645727192,0.9997597366172769,0.999759735829192,0.9997597358292968,0.9997597358292968,0.3904294711280111,0.00043784450339348635,0.39042947114772897,0.39086731563140453,0.19499581333202667,1.4221083084047981e-05,0.997759626010334,0.3904294711280111,0.06732623322967932,0.25217370639456416,0.2521737063945642,0.09832630022706768,0.3569589779740314,0.35695897797403126,0.06732623322967932,814,latin_hypercube,nan,True,False,2,ABNORMAL: ,5,8890,639,2.5966245731929227,0.9943416037592104,0.4364187922079104,0.0002427107645727192,371,357,False,1e-05,0.00024275188626346302,True,0.36501348672558537,0.13897761634648234,0.7397549994596757,0.11677464134681811,0.4617952351753578,0.4340046552198745,0.2124651335669548,0.1658253547818994,0.2978614370967389,0.3537196089534524,0.879223485678576,0.7231103555116856,0.5000010411912408,0.49999598422046326,0.10216667647880025,0.3888793629516682,178,0.00024221372593717183,True,0,203,0.20326410095941536,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0179,gradient,gradient,gradient,0.1056583755,3.9339849032478145,1.983427564406579,0.7654715202984287,0.3079711482030039,0.0,0.0,3.141592653589793,0.0,0.4973960488807183,2.3065747730080908,3.141557194921199,2.057234779292825,6.283170841958674,0.4485769785780865,3.1416008604589543,-0.3415630152770858,1.4209211703719633,0.5666261304336597,-0.9473147678264394,0.24896196541732982,0.29463685397624034,1.966610163575167,0.8240900802464456,2.5058117577049783,143.5724379707537,0.20636275071722535,0.44316595198987074,0.20636275071722535,0.44316595198987074,False,,gradient,192006291,2.9386386639844946,1.7902991685063108,1.0,2.5068905861115303,0.1801803473080122,1.0000000000000002,0.5053400124559714,-0.013751948882349208,-0.015231556836761029,0.863573514636722,0.8633640510457044,1.5741556482858214e-05,1.9475603562482907e-05,1.6238113574464286e-05,0.9998786220439964,0.9998786219862186,0.9998786220519732,1.1546708306667368,0.00024456914842107717,0.9997572587874045,0.9997572581935052,0.9997572581935865,0.9997572581935772,0.8265929696506201,0.00024328415762975286,0.8265929705210644,0.8268362538082499,0.41317484361693946,-6.491103641639482e-05,0.9994115321236461,0.8265929696506201,0.0025883536086009217,0.06457079004833659,0.06457079004833659,0.011450399321272384,0.10859295614341351,0.10859295614341354,0.0025883536086009217,192,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,6328,1035,2.0313526720460873,1.0434293547790567,0.5354562631818126,0.00024456914842107717,240,226,False,1e-05,0.0002448338946041022,True,0.1091662039819473,0.7968067191906244,0.6278824782689051,0.06072372779686688,0.48539641348894813,0.21495372106694713,0.5679473053797754,0.24264211436631786,0.2273437985064582,0.7342055534706082,0.654838168450035,0.6774636947561022,0.49999435657761776,0.9999976977885888,0.9353977386681912,0.5698699245621789,179,0.0002440721097855298,True,3,197,0.25791619804248395,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0180,gradient,gradient,gradient,0.1056583755,5.29540829722429,2.3011754164392357,0.9560197124326764,0.07854441159882868,0.0,0.0,3.141592653589793,0.0,0.6554174276187665,1.676951013371895,3.141574718181189,2.7475328552799527,3.1415726423613695,0.4931745595817794,6.283165787625172,0.4796137557707258,2.5059081755614367,0.679035405303523,-0.7776098763376188,0.29564312100182677,0.3713004697992366,2.064329809773271,0.8378879026625887,3.042477892317633,174.32114249165852,0.05183841744484763,0.9159875670563867,0.05183841744484763,0.9159875670563867,False,,gradient,1781008319,1.8649623044436,2.834272919022224,0.9999999999999999,28.409307053225305,0.3257425741544802,0.9999999999999998,0.36928538286854695,0.014772629962111594,0.014267179531003815,0.866873391372526,0.8666626276087114,1.9275824580111678e-05,3.69620201209369e-05,2.8859358573150175e-05,0.9998782886105557,0.9998782883438986,0.9998782888413743,1.1546514075539185,0.00024863237940212353,0.9997565920108845,0.9997565902970253,0.9997565902971044,0.9997565902973012,0.6387729825081532,0.0006244787571923482,0.6387729826952884,0.6393974612653455,0.31907425206261564,-3.4248920736592846e-05,0.9980466654690143,0.6387729825081532,0.1898551172435468,0.22278857730182694,0.22278857730182697,0.0638458052556695,0.13781396143282762,0.1378139614328276,0.1898551172435468,1781,sobol_screened,0.7042145425387928,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,8387,54,6.449602020463033,0.7042145425387928,0.7042145357498918,0.00024863237940212353,375,361,False,1e-05,0.00024864949374660766,True,0.1427142731845379,0.606168040074408,0.5686642369255424,0.6920438967645168,0.49664453137665987,0.7906086230650544,0.5959841050207615,0.8599526416510344,0.30873082090560294,0.5337900862022004,0.8745668704503872,0.7022626503225229,0.4999971454910643,0.499996815114079,0.5936359388645023,0.9021770902677644,180,0.00024813534076657617,True,3,197,0.21877146037483336,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0181,gradient,gradient,gradient,0.1056583755,10.88491674078332,3.299229719310754,1.5142842491122062,0.07200684558298556,0.0,0.0,3.141592653589793,0.0,1.1409396893064236,3.141592653589793,5.288436043272731,3.124821376896863,1.2698844429382626e-06,0.015775684746774755,3.1415939234742356,0.999859365435515,7.347017102745987,0.7875097817820499,-1.8098724200413532,0.1257627842661746,0.11573043860377388,2.8622565408077447,0.9335115617228864,3.140597061643583,179.94295678336496,0.004443519143841668,2.773015860496584,0.004443519143841668,2.773015860496584,False,,gradient,427003865,0.8225616225504808,2.3957538298962486,0.9999999999999999,83.63503433443289,0.9929816294570316,0.9999999999999998,0.24978215863079037,0.00536623704740774,-0.004393267610135587,-0.818815781394214,-0.8187922060788053,1.4417247800602162e-06,0.0002486904841370124,1.949502484595849e-05,0.9999856007780018,0.999985570043517,0.9999856009670237,1.1545448854782883,0.00025111671224913886,0.9999711813999919,0.9999711399143058,0.999971139913123,0.9999711399143667,6.663456513233967e-07,0.0905861157463307,0.0905861157463307,0.09058678209198202,0.04529272470033969,3.1415926535385124,0.9999852882366294,6.663456513233967e-07,0.1512342602510112,0.4522751280905389,0.452275128090539,0.15156664126814975,0.4571380898174793,0.4571380898174791,0.1512342602510112,427,latin_hypercube,nan,True,False,2,ABNORMAL: ,6,3908,927,3.7376976658380965,0.9869819296105002,0.41268658066298974,0.00025111671224913886,134,120,False,1e-05,0.00025111671224913886,True,0.4758513425883267,0.7141375854046461,0.8939780123459012,0.5715748521783401,0.8980347598288028,0.04608802466178478,0.07257851380267856,0.7994290279274578,0.564369584106491,1.0,0.9946615368247166,0.7563653151108399,0.8416807375121996,2.0210838624912242e-07,0.26182949645319775,0.7625921289186556,181,0.0002506196736135915,True,1,204,0.019375677083353377,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0182,gradient,gradient,gradient,0.1056583755,5.202438026275337,2.280885360178222,0.9441227506783623,0.224589110479831,0.0,0.0,3.141592653589793,0.0,0.6409158108299072,2.268422788670746,3.141566768483491,2.387891088429829,6.283178015871841,0.4109132957361348,3.1415973715778587,-0.05604572056011009,2.4159272528710307,0.6585771046941977,-1.0800198619210148,0.22009091432822597,0.24923977764960625,2.1323213054575447,0.8508555802077526,2.798804384107316,160.35967889206094,0.1676631418239325,0.8356168372992097,0.1676631418239325,0.8356168372992097,False,,gradient,657008873,1.349619235855348,0.24331736883075378,1.0,2.507968092321637,0.200494891035871,1.0,0.4148510249617782,-0.014676709290199152,-0.015883963838814685,0.922527399376865,0.9222942750572267,2.320458625412832e-06,8.758831542413387e-06,1.9859329754012833e-06,0.9998736465630158,0.9998736465265994,0.9998736465622892,1.1546929951817733,0.0002528611347742864,0.9997473090664639,0.999747309009121,0.9997473090090705,0.9997473090091085,0.8474948297876435,7.466987973442363e-05,0.8474948303086844,0.8475694996673779,0.4237100804749955,-4.9592558744304604e-05,0.9998238035731045,0.8474948297876435,0.0019739516681087227,0.07370102793579915,0.07370102793579919,0.00918914111583642,0.07872947239682289,0.07872947239682287,0.0019739516681087227,657,latin_hypercube,nan,True,False,2,ABNORMAL: ,10,8911,1296,99949147.28374976,0.9996351836347003,0.5085271670512809,0.0002528611347742864,342,328,False,1e-05,0.0002528708370037058,True,0.5451876175727425,0.7918055926641323,0.5391102272019631,0.3152976081587365,0.30901465105237863,0.4109938006589534,0.48144464941047543,0.41854451377175705,0.3035337841582852,0.7220613996785022,0.760089340577387,0.6955893021074294,0.49999588025737957,0.9999988395523308,0.4295971453565704,0.07745032397905666,182,0.00025236409613873904,True,0,203,0.24862232672673457,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0183,gradient,gradient,gradient,0.1056583755,3.908631984683371,1.9770260455247857,0.7615244375092018,0.2726598890656852,0.0,0.0,3.141592653589793,0.0,0.5124222339903097,2.2087332847437535,2.2764522693264557e-05,2.0984476822881306,3.1416236135869164,0.4890075979582014,3.898477572885156e-05,-0.39420993739279103,1.3679700625601536,0.551774465578676,-0.8480377003413233,0.2746986920394214,0.33645499612855445,1.9910935242423788,0.8215799405748184,2.587455280221498,148.25026723553157,0.19748115967374041,0.4574473407832501,0.19748115967374041,0.4574473407832501,False,,gradient,1333005931,0.2347143464159238,1.3233715699360324,1.0,4.274146555824372,0.2348383501546085,1.0,0.5070913121225078,-0.01414768510936043,-0.01574578526082382,0.8672566105678338,0.867033844156164,2.0784412257418463e-05,1.869764251114486e-05,1.3872383775461907e-05,0.9998715082762535,0.9998715081976294,0.9998715081563715,1.1546697341906809,0.00025885538736019546,0.9997430329303093,0.9997430322810364,0.9997430322809672,0.999743032280852,0.8133992114200479,0.00023518924565552046,0.8133992118263089,0.8136344006657035,0.40658201149345713,4.470369681683435e-05,0.9994218807877293,0.8133992114200479,0.0029472940330231745,0.07259197601179092,0.0725919760117909,0.0006583221490809115,0.11377362332250573,0.11377362332250579,0.0029472940330231745,1333,sobol_screened,0.5721468549287376,True,False,2,ABNORMAL: ,5,5956,1089,99951174.6715194,0.5721468549287376,0.48825328935519785,0.00025885538736019546,219,205,False,1e-05,0.00025940220396002985,True,0.17769092228263617,0.7377551570534706,0.6011021519079804,0.6851912550628185,0.8377789296209812,0.6665578400716186,0.1552028963342309,0.4072110541164875,0.22570413184218902,0.7030616404771343,0.6679566429117743,0.7038338105230816,3.623086313760681e-06,0.5000049274365803,0.07471189689335553,0.4212422538052029,183,0.0002583583487246481,True,0,203,0.2454881656290556,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0184,gradient,gradient,gradient,0.1056583755,13.818625677235227,3.7173412107627715,1.7386214471107961,0.033607005653715646,0.0,0.0,3.141592653589793,0.0,1.3710137309803483,3.141592653589793,2.009600977178427,2.9113558412462814,1.9282582033435696e-06,0.22477330232793377,3.1415945818479964,0.9736123798126156,9.640115755215842,0.7951222030080102,-2.065610568555077,0.10687394952314516,0.09252782761881397,3.363796367579024,0.9378423880513578,3.1361291435741845,179.68696393477816,0.06729706557597437,3.8545496589058335,0.06729706557597437,3.8545496589058335,False,,gradient,1254011237,1.1770908028313078,0.40163656758642574,1.0,3.6800005838869874,0.511550884425377,1.0,0.20837558740014556,-0.012276042071971804,-0.010698148353173453,0.8677057999211462,0.8675744690018704,5.864492446074308e-06,0.00020707142693863258,4.642056550173748e-05,0.9999242803929641,0.9999242600290604,0.9999242814533296,1.154550808650124,0.0002607754466035035,0.9998485536513358,0.9998485236064191,0.9998485236054029,0.9998485236065127,0.9337209495994745,3.586739088884405e-05,0.9337209495994746,0.9337568169903634,0.4668425411042929,-1.2951112609721828e-08,0.9999231761627093,0.9337209495994745,0.00828123153293184,0.03339888789052545,0.03339888789052544,0.009151829749668727,0.032844295119111196,0.03284429511911121,0.00828123153293184,1254,sobol_screened,0.5309890988961286,True,False,2,ABNORMAL: ,3,11304,711,2.1988472672466526,0.5309890988961286,0.3630324628819038,0.0002607754466035035,472,458,False,1e-05,0.0002607754453373782,True,0.6209053667262197,0.9618626162409782,0.6843760376796126,0.7195621496066451,0.29651946295052767,0.07825656794011593,0.3144463524222374,0.2339566359296441,0.6714634609099377,1.0,0.926713346467618,0.7902625290000077,0.3198379291602498,3.0689182461962616e-07,0.3746796394772204,0.12784489011568353,184,0.00026027840796795615,True,0,203,0.17411048706975402,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
