spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,0,-1,-1,-1,-1.9430551685258818e-01,-6.6833865304409007e-19,1.9430551685258818e-01,-3.1415926535897931e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,1,-1,-1,1,-1.1747635065199850e-01,1.1156925992628934e-02,1.1800495735398708e-01,3.0469049776564106e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,2,-1,1,-1,4.5396286130498752e-03,3.5940264683967202e-02,3.6225831301683629e-02,1.4451513173232553e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,3,-1,1,1,2.6216404045798136e-05,-5.3568657536721064e-04,5.3632770473819712e-04,-1.5218955237456677e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,4,1,-1,-1,-4.0825534087146359e-18,-2.0629097054673735e-18,4.5741489687065259e-18,-2.6737149239143863e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,5,1,-1,1,1.4777290742454219e-17,-2.4012860176115527e-18,1.4971122076364214e-17,-1.6109034013753465e-01
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,6,1,1,-1,-2.5336802929642652e-18,-2.2014799600636289e-18,3.3564936826273400e-18,-2.4262358198711254e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,0,-1,-1,-1,7,1,1,1,-9.9494092695466836e-21,-3.3904783709317540e-21,1.0511236292496593e-20,-2.8131624607031713e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,1,-1,-1,1,0,-1,-1,-1,-1.1747635065199850e-01,-1.1156925992628934e-02,1.1800495735398708e-01,-3.0469049776564106e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,1.5707963267948966e+00,1.0212175085047757e+03,1.7053025658242404e-13,5.5511151231257827e-17,True,1,1,7.2751092998198260e-18,-2.6807370266024645e-17,8.6280256905122976e-03,-2.5809568279517847e-08,8.6280249574419432e-03,8.6280249574419432e-03,-5.2206647856998785e-09,-6.6613381477509383e-16,-2.5683331503212337e-10,-2.5683331503212337e-10,1,-1,-1,1,1,-1,-1,1,-7.5098950403265224e-02,-4.7723732021788339e-19,7.5098950403265224e-02,-3.1415926535897931e+00
