spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,0,-1,-1,-1,-1.7200856936947378e-01,3.7215212898913269e-18,1.7200856936947378e-01,3.1415926535897931e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,1,-1,-1,1,1.8920510230446684e-02,1.2599033845775617e-01,1.2740310471915664e-01,1.4217359240760052e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,2,-1,1,-1,5.2191152650554662e-03,3.6552101025492845e-03,6.3717913528075713e-03,6.1096117561031471e-01
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,3,-1,1,1,-1.3214150476111602e-04,-1.6017675143307492e-06,1.3215121240345098e-04,-3.1294716392793847e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,4,1,-1,-1,-6.4785063402156410e-18,-1.7295306500570822e-18,6.7053948928978917e-18,-2.8807123023846875e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,5,1,-1,1,-5.3932214953559616e-19,4.2392235094523130e-18,4.2733926035496531e-18,1.6973384552807174e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,6,1,1,-1,-7.1143288952575245e-21,1.1383122867751987e-19,1.1405333093717044e-19,1.6332140613487425e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,0,-1,-1,-1,7,1,1,1,3.5614001620258944e-19,2.2638118802340646e-19,4.2200018179103852e-19,5.6622268547821331e-01
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,1,-1,-1,1,0,-1,-1,-1,1.8920510230446684e-02,-1.2599033845775615e-01,1.2740310471915661e-01,-1.4217359240760052e+00
polarized,h_in_plus_minus_h_in_minus,1.5000000000000000e+00,-4.0000000000000002e-01,2.6179938779914940e+00,7.4565602134437877e+03,-4.5474735088646412e-13,-1.3877787807814457e-17,True,1,1,-2.5564042890097838e-18,1.2218189726722082e-17,1.4013401179461763e-02,0.0000000000000000e+00,1.4013401028410939e-02,1.4013401028428504e-02,0.0000000000000000e+00,-8.9341100485537820e-34,2.7217288752628965e-12,2.7230610344722295e-12,1,-1,-1,1,1,-1,-1,1,-9.4414704869787661e-02,-2.4479265032311501e-18,9.4414704869787661e-02,-3.1415926535897931e+00
