selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_p,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_gamma,lepton_heavy_unpolarized_proton_unpolarized_C_p_gamma,lepton_heavy_unpolarized_proton_unpolarized_C_heavy_rest,lepton_heavy_unpolarized_proton_unpolarized_C_p_rest,lepton_heavy_unpolarized_proton_unpolarized_C_gamma_rest,lepton_heavy_unpolarized_proton_unpolarized_F3,lepton_heavy_unpolarized_proton_L_C_heavy_p,lepton_heavy_unpolarized_proton_L_C_heavy_gamma,lepton_heavy_unpolarized_proton_L_C_p_gamma,lepton_heavy_unpolarized_proton_L_C_heavy_rest,lepton_heavy_unpolarized_proton_L_C_p_rest,lepton_heavy_unpolarized_proton_L_C_gamma_rest,lepton_heavy_unpolarized_proton_L_F3,lepton_heavy_L_proton_unpolarized_C_heavy_p,lepton_heavy_L_proton_unpolarized_C_heavy_gamma,lepton_heavy_L_proton_unpolarized_C_p_gamma,lepton_heavy_L_proton_unpolarized_C_heavy_rest,lepton_heavy_L_proton_unpolarized_C_p_rest,lepton_heavy_L_proton_unpolarized_C_gamma_rest,lepton_heavy_L_proton_unpolarized_F3,lepton_heavy_unpolarized_proton_Tx_C_heavy_p,lepton_heavy_unpolarized_proton_Tx_C_heavy_gamma,lepton_heavy_unpolarized_proton_Tx_C_p_gamma,lepton_heavy_unpolarized_proton_Tx_C_heavy_rest,lepton_heavy_unpolarized_proton_Tx_C_p_rest,lepton_heavy_unpolarized_proton_Tx_C_gamma_rest,lepton_heavy_unpolarized_proton_Tx_F3,lepton_heavy_unpolarized_proton_Ty_C_heavy_p,lepton_heavy_unpolarized_proton_Ty_C_heavy_gamma,lepton_heavy_unpolarized_proton_Ty_C_p_gamma,lepton_heavy_unpolarized_proton_Ty_C_heavy_rest,lepton_heavy_unpolarized_proton_Ty_C_p_rest,lepton_heavy_unpolarized_proton_Ty_C_gamma_rest,lepton_heavy_unpolarized_proton_Ty_F3,lepton_heavy_Tx_proton_unpolarized_C_heavy_p,lepton_heavy_Tx_proton_unpolarized_C_heavy_gamma,lepton_heavy_Tx_proton_unpolarized_C_p_gamma,lepton_heavy_Tx_proton_unpolarized_C_heavy_rest,lepton_heavy_Tx_proton_unpolarized_C_p_rest,lepton_heavy_Tx_proton_unpolarized_C_gamma_rest,lepton_heavy_Tx_proton_unpolarized_F3,lepton_heavy_Ty_proton_unpolarized_C_heavy_p,lepton_heavy_Ty_proton_unpolarized_C_heavy_gamma,lepton_heavy_Ty_proton_unpolarized_C_p_gamma,lepton_heavy_Ty_proton_unpolarized_C_heavy_rest,lepton_heavy_Ty_proton_unpolarized_C_p_rest,lepton_heavy_Ty_proton_unpolarized_C_gamma_rest,lepton_heavy_Ty_proton_unpolarized_F3,lepton_heavy_L_proton_L_C_heavy_p,lepton_heavy_L_proton_L_C_heavy_gamma,lepton_heavy_L_proton_L_C_p_gamma,lepton_heavy_L_proton_L_C_heavy_rest,lepton_heavy_L_proton_L_C_p_rest,lepton_heavy_L_proton_L_C_gamma_rest,lepton_heavy_L_proton_L_F3,lepton_heavy_L_proton_Tx_C_heavy_p,lepton_heavy_L_proton_Tx_C_heavy_gamma,lepton_heavy_L_proton_Tx_C_p_gamma,lepton_heavy_L_proton_Tx_C_heavy_rest,lepton_heavy_L_proton_Tx_C_p_rest,lepton_heavy_L_proton_Tx_C_gamma_rest,lepton_heavy_L_proton_Tx_F3,lepton_heavy_L_proton_Ty_C_heavy_p,lepton_heavy_L_proton_Ty_C_heavy_gamma,lepton_heavy_L_proton_Ty_C_p_gamma,lepton_heavy_L_proton_Ty_C_heavy_rest,lepton_heavy_L_proton_Ty_C_p_rest,lepton_heavy_L_proton_Ty_C_gamma_rest,lepton_heavy_L_proton_Ty_F3,lepton_heavy_Tx_proton_Tx_C_heavy_p,lepton_heavy_Tx_proton_Tx_C_heavy_gamma,lepton_heavy_Tx_proton_Tx_C_p_gamma,lepton_heavy_Tx_proton_Tx_C_heavy_rest,lepton_heavy_Tx_proton_Tx_C_p_rest,lepton_heavy_Tx_proton_Tx_C_gamma_rest,lepton_heavy_Tx_proton_Tx_F3,lepton_heavy_Tx_proton_Ty_C_heavy_p,lepton_heavy_Tx_proton_Ty_C_heavy_gamma,lepton_heavy_Tx_proton_Ty_C_p_gamma,lepton_heavy_Tx_proton_Ty_C_heavy_rest,lepton_heavy_Tx_proton_Ty_C_p_rest,lepton_heavy_Tx_proton_Ty_C_gamma_rest,lepton_heavy_Tx_proton_Ty_F3
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_0,0,1,7.2047537107247883e-01,1.0000000000000004e+00,nan,heavy,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8939546195653341e+00,1.5707949999999999e+00,2.6507188014663878e+00,5.7923114550561809e+00,2.5000000000000000e-01,2.5525440310417071e+00,1.3422183517222983e+01,9.6196894286824353e-01,-1.1751272298569884e+01,1.4104846531737094e+00,7.1057364893036756e-01,1.2958844849088857e+02,5.8853422976330505e-02,8.9430903230291625e-01,5.8853422976330505e-02,8.9430903230291625e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0322068983263455e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3782437532384820e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8683110212270115e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0128469112820451e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4529696915734702e-01,1.6182045678891221e-01,2.1409076249290601e-02,2.5144071966772319e-01,1.9363605955996241e-01,2.0632395506505305e-01,4.5095885580790633e-02,7.2472599499339585e-01,2.4806721942106003e-01,1.0638921103828858e-01,9.8960421078577943e-01,9.6389719968369103e-01,6.8220773069737606e-01,7.2047537107247883e-01,7.2466453171932821e-01,2.5729639956152145e-01,1.0626459827930336e-01,9.9197434588952194e-01,9.6390032216305033e-01,6.8568694151562781e-01,7.2454483550704207e-01,5.1996059120694416e-01,1.9298949904526361e-01,4.0418891072910447e-02,9.7358916965467057e-01,9.5512544204646677e-01,8.2410590240299186e-01,8.2948120392089564e-01,5.2459160515237846e-01,1.9973001314572253e-01,4.0680380916720188e-02,9.8287971416552822e-01,9.6323172009258584e-01,8.3217250153828937e-01,8.4498822159619258e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_0,0,2,7.1447317261296850e-01,1.0000000000000004e+00,nan,heavy,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8848280563914597e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,2.5000000000000000e-01,2.4543692606170260e+00,1.4110727849939114e+01,9.6877528305625049e-01,-1.2363980606897707e+01,1.3346486287830901e+00,7.4177696469353283e-01,1.3477755534033426e+02,5.8853422976330561e-02,9.3222704449717131e-01,5.8853422976330561e-02,9.3222704449717131e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2490767409179607e-03,1.6617377695599754e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9248892747571095e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2804000624013878e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.7345633619497478e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1450749564860312e-01,1.1383797975725013e-01,1.6536315180561575e-02,1.9304118257514005e-01,1.5677774667466368e-01,1.5628941413468739e-01,2.7469283274965280e-02,7.0981063763076024e-01,2.0523833129144783e-01,1.0037513492063110e-01,9.7863744316703905e-01,9.6212454521527058e-01,6.8115729757560417e-01,7.1447317261296850e-01,7.1531112745598535e-01,2.1190519945935485e-01,1.0087080866249715e-01,9.8758017678555532e-01,9.6983798271307364e-01,6.8834549023205627e-01,7.2798143000634641e-01,6.0432791344761383e-01,1.3277155752904668e-01,4.4495821128109736e-02,9.6895371578809031e-01,9.6084488599811135e-01,7.5870873862611354e-01,7.7721357531016677e-01,6.0998456551204172e-01,1.3710225136002147e-01,4.4674062625102040e-02,9.7752662805857560e-01,9.6889475881968790e-01,7.6516201241364301e-01,7.9058624496833330e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_1,1,1,6.8953630784309550e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9037893638882881e+00,1.5707949999999999e+00,3.9269908169872458e-01,3.5342917352885173e+00,2.5000000000000000e-01,4.9087385212340517e-01,1.2688901245859554e+01,9.5395639320033199e-01,-1.1099791183578148e+01,1.4922858095508065e+00,6.7739575552100051e-01,1.2434909057843231e+02,5.8853422976330505e-02,8.5340845411685207e-01,5.8853422976330505e-02,8.5340845411685207e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4314583578795283e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7974745397312772e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5443099582328155e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3830431280635044e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8562954055252012e-01,2.2256492726533605e-01,2.7151398278579111e-02,3.2639684537949981e-01,2.4028514572349025e-01,2.6984027271041572e-01,7.3574047114633445e-02,7.2795713252206373e-01,2.7391895893127721e-01,1.0663052159147832e-01,9.7827656737214408e-01,9.4517909064374528e-01,6.6217333366178066e-01,6.8953630784309550e-01,7.1542236291058980e-01,2.9389197210134121e-01,1.0534825284386090e-01,9.6814515756361674e-01,9.2845614286595057e-01,6.6073757366240082e-01,6.7695982652369979e-01,4.2187982844244321e-01,2.6074217739196104e-01,3.3754122690363868e-02,9.7988866804607377e-01,9.4516382660136777e-01,8.8506415049764098e-01,8.7288295710258090e-01,3.8697552087827292e-01,2.4286075274462784e-01,3.0292861448882918e-02,8.9917306317287471e-01,8.6628431173279441e-01,8.1220674792634795e-01,7.3445692995128797e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_1,1,2,6.8701383344736466e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8689698282015264e+00,1.5707949999999999e+00,8.8357293382212987e-01,4.0251655874119230e+00,2.5000000000000000e-01,8.8357293382212931e-01,1.5857318709957454e+01,9.8002497050526094e-01,-1.3973900553745720e+01,1.2030504676633431e+00,8.2402348633228784e-01,1.4502276145247043e+02,5.6317046954593358e-02,9.9802612506027666e-01,5.6317046954593358e-02,9.9802612506027666e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5969470212523242e-03,5.1422006825674786e-03,1.9529932962037855e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1769218171678087e-03,8.0016736456012552e-02,2.0798493109423831e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8572358637224981e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8596042692727358e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3993850405868341e-01,5.8188827781602434e-02,2.8775041252662319e-02,1.9690659407310704e-01,1.9030047301510858e-01,1.4148294927146110e-01,2.9409930296836671e-02,6.8538256304717804e-01,7.8063303803512785e-02,1.5089066875764201e-01,9.4582339556598094e-01,9.5459730235318796e-01,6.6902961926674553e-01,6.8701383344736466e-01,6.5528867250007050e-01,8.1537277344466419e-02,1.4043556017360373e-01,9.0249079740405169e-01,9.0970514943470682e-01,6.3624566102475921e-01,6.2326916570209601e-01,3.3171770856764926e-01,1.7125370411091234e-01,1.2508044995865736e-01,7.6751487501903304e-01,7.5854885891414359e-01,7.0334028999658160e-01,5.4990909820656941e-01,3.7005014579786943e-01,1.9822586370442158e-01,1.4059608914260988e-01,8.6235866651255311e-01,8.5096194764097532e-01,7.9151286781156427e-01,6.9432361261600273e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_2,2,1,5.3333129564352177e-01,1.0000000000000002e+00,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0407421927873735e+00,1.5707949999999999e+00,1.7671458676442597e+00,4.9087385212340520e+00,1.0000000000000000e+00,1.9634954084936207e+00,1.6870629299121955e+01,9.5047286566983036e-01,-9.0041922972460888e+00,1.7589368744117948e+00,9.0393777620359317e-01,1.6852247014426246e+02,2.6575249741571438e-01,4.1989709983540742e+00,2.6575249741571438e-01,4.1989709983540742e+00,6.1604706315282476e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.1159101372622472e-03,4.5415014992794947e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4718658932210443e-03,5.5814757471508152e-02,3.5418133919184417e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3541981521262553e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1986821406808451e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3770405161257598e-03,1.9433221100360859e-02,3.1958352643271337e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1607581739152517e-03,1.2034502476375298e-02,4.5063877803723056e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0840150087454363e-02,1.0759091306840159e-01,1.7454374832118202e-04,1.0942849078037944e-01,1.9970486658053569e-02,1.0889038619232637e-01,2.5057456008429689e-03,8.8057726916135826e-01,5.4750310417497977e-02,7.5418927081439574e-02,9.9820646292230342e-01,9.9955318044027741e-01,4.7611745422563023e-01,5.3333129564352177e-01,8.8202063790448715e-01,5.5600773887165618e-02,7.2132381361193168e-02,9.9813999840254908e-01,9.9919722308174064e-01,4.7278549856362995e-01,5.2970342466713538e-01,4.1480096640809938e-01,1.8389856877536415e-02,6.7447891318057104e-02,8.7732281514985855e-01,8.7971947441712706e-01,7.7600560381809791e-01,7.0626304657881644e-01,4.2320383428642011e-01,1.8130447699350315e-02,6.9071165293529663e-02,8.8582414466155979e-01,8.8832793951425659e-01,7.8125140299502416e-01,7.1847324206499497e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_2,2,2,5.3324052898961072e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0313262424571707e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.0000000000000000e+00,1.8653206380689396e+00,1.6926850573931191e+01,9.5409901112957796e-01,-8.9956588016937395e+00,1.6941821040563656e+00,9.0350319199366280e-01,1.7143143189273573e+02,2.6575249741571472e-01,4.2313483835336552e+00,2.6575249741571472e-01,4.2313483835336552e+00,6.6987793126354568e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0500956523554632e-03,5.0625931000768669e-02,7.9764317428375670e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.4787710564190096e-03,5.4766907110625596e-02,3.6002214591174639e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7261374663059523e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.7141163419136909e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4083949320549944e-03,3.2828290172025702e-03,3.1109560192599944e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.4095607977806939e-03,2.7076152790490748e-02,4.7990181669821282e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9575643254766627e-03,1.0764455242010353e-01,1.5368944328645650e-03,1.0810791422153071e-01,1.0115996365082026e-02,1.0807837884947340e-01,1.2612418073156342e-03,8.8107640297544809e-01,5.4559527889705861e-02,6.4853000370690528e-02,9.9918901129872961e-01,9.9980390574180023e-01,4.7569839228722305e-01,5.3324052898961072e-01,8.8294056359680506e-01,5.4745401002521642e-02,6.1251884928410570e-02,9.9924773100755193e-01,9.9962531086209028e-01,4.7187263026209425e-01,5.2917293080325589e-01,4.1466103328849857e-01,3.7750228173077955e-03,5.7119085153394034e-02,8.8526595046334111e-01,8.8709872173494841e-01,7.8422867777811978e-01,7.1964795136559168e-01,4.2216436580328459e-01,3.0284861845524614e-03,5.9801090194073037e-02,8.8906114666942315e-01,8.9106493655375474e-01,7.8471850980875490e-01,7.2390712605872543e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_3,3,1,5.2836927438622805e-01,1.0000000000000000e+00,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.3323729116447272e+00,1.5707949999999999e+00,6.0868357663302239e+00,2.9452431127404308e+00,1.0000000000000000e+00,9.8174770424681035e-02,1.0308311113865459e+01,7.7471194124600973e-01,-4.6609422647243335e+00,3.8775251718427755e+00,6.7763252626340598e-01,1.3045301910645972e+02,3.1599242506760694e-01,3.1396768496384850e+00,3.1599242506760694e-01,3.1396768496384850e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6211041024931742e-02,3.2359302788866062e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7760226793534350e-03,2.9827976955209345e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.2242785177829405e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7849115128187435e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1603543100808640e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3865975519132243e-02,2.0665919732630936e-01,4.5612000335442217e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3084250509960619e-01,1.8260088032141597e-01,3.7008766411220563e-02,3.0561920570075579e-01,2.4785008760363569e-01,2.0367740447357705e-01,5.8031750300599261e-02,8.2218061487665850e-01,3.0584030545009899e-01,1.7445251827430192e-01,9.5162206702273278e-01,9.1786706437767207e-01,5.0993849629135679e-01,5.2836927438622805e-01,8.3484452738488368e-01,3.3540668493441705e-01,1.8236140687622912e-01,9.7037142105653074e-01,9.2864349005691460e-01,5.2717262432523615e-01,5.5353069255465248e-01,3.0933330377800011e-01,3.2659070813388025e-01,1.1338000571238424e-01,9.6882872462351943e-01,9.1914233570408410e-01,9.2509298253952532e-01,8.7775417456031724e-01,2.8626917186924922e-01,3.2458971856135449e-01,1.0644923200888651e-01,9.5047787352065782e-01,8.9965612157443342e-01,9.1257305914919906e-01,8.4664172846468666e-01
F3,F_3,lepton_heavy_L_proton_Tx,enhanced_region_3,3,2,5.2590387452304710e-01,9.9999999999999978e-01,nan,heavy,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.3760359053001665e+00,1.5707949999999999e+00,5.9886609959055432e+00,2.8470683423157501e+00,1.0000000000000000e+00,0.0000000000000000e+00,9.5530182865196256e+00,7.4148239250274994e-01,-4.2386251452943631e+00,4.2105008797577668e+00,6.5612523763889785e-01,1.2600685056839224e+02,3.1599242506760739e-01,2.9731889956806592e+00,3.1599242506760739e-01,2.9731889956806592e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6738558845988955e-02,3.8413919460791882e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2541505578807267e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.5209491251570998e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7462503616995150e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6316561272490727e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0392264827490803e-03,2.6050233752911633e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4714804445539804e-01,2.0923484978552370e-01,4.1985161718072601e-02,3.3436581600159326e-01,2.6416666848815373e-01,2.2908753119158201e-01,6.9617672797437566e-02,8.1651769491470905e-01,3.3678602101216659e-01,1.7922184237358438e-01,9.4794275999970079e-01,9.0404154828345962e-01,5.1382369006640305e-01,5.2590387452304710e-01,8.1866387728854773e-01,3.6231445891343061e-01,1.8451252532400306e-01,9.5608781896802930e-01,9.0381249266536712e-01,5.2719848723541041e-01,5.4021874318069152e-01,2.8110307241667476e-01,3.7546573743064526e-01,1.1875770366794264e-01,9.6467347223225530e-01,8.9650642980079243e-01,9.3041891646646491e-01,8.6356446273459020e-01,2.5817113562071314e-01,3.7629357034803695e-01,1.1416107841577090e-01,9.5085511089656927e-01,8.8065960291492718e-01,9.2222874463343030e-01,8.4009482482272380e-01
