detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_TxTx_region_0,enhanced_cluster,F3,F_3,TxTx,enhanced_region_0,0,9.9999957135220341e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,1.0748223810627322e-05,4.8769041965187908e-02,4.8769043149590033e-02,1.5705759364980301e+00,2.3784195697265746e-03,2.3784195697265746e-03,4.9999980839375380e-01,1,9.9999961678746685e-01
f3_TxTx_region_0,enhanced_cluster,F3,F_3,TxTx,enhanced_region_0,0,9.9999957135220341e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,6,1,1,-1,1.0748223811155958e-05,4.8769041965185923e-02,4.8769043149588048e-02,1.5705759364980192e+00,2.3784195697263808e-03,2.3784195697263808e-03,4.9999980839371305e-01,2,9.9999961678746685e-01
f3_TxTx_region_1,enhanced_cluster,F3,F_3,TxTx,enhanced_region_1,1,9.9999954690367754e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,6.3658635726892416e-06,1.8724185436225863e-01,1.8724185447047217e-01,1.5707623287147563e+00,3.5059512065541483e-02,3.5059512065541483e-02,4.9999982816392030e-01,1,9.9999965632783439e-01
f3_TxTx_region_1,enhanced_cluster,F3,F_3,TxTx,enhanced_region_1,1,9.9999954690367754e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,6,1,1,-1,6.3658635726839239e-06,1.8724185436225746e-01,1.8724185447047101e-01,1.5707623287147563e+00,3.5059512065541046e-02,3.5059512065541046e-02,4.9999982816391408e-01,2,9.9999965632783439e-01
f3_TxTx_region_2,enhanced_cluster,F3,F_3,TxTx,enhanced_region_2,2,9.9999946152025199e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,3,-1,1,1,-5.6402190281377850e-09,3.2642699659386626e-02,3.2642699659387112e-02,1.5707964995814334e+00,1.0655458410529514e-03,1.0655458410529514e-03,4.9999979807022060e-01,1,9.9999959614044098e-01
f3_TxTx_region_2,enhanced_cluster,F3,F_3,TxTx,enhanced_region_2,2,9.9999946152025199e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,4,1,-1,-1,-5.6402190397948336e-09,3.2642699659386612e-02,3.2642699659387105e-02,1.5707964995814339e+00,1.0655458410529510e-03,1.0655458410529510e-03,4.9999979807022038e-01,2,9.9999959614044098e-01
f3_TxTx_region_3,enhanced_cluster,F3,F_3,TxTx,enhanced_region_3,3,9.9999941513350254e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,1.9505129267373316e-05,3.0614650141781317e+00,3.0614650142402668e+00,1.5707899556199276e+00,9.3725680334171582e+00,9.3725680334171582e+00,4.9999978008371648e-01,1,9.9999956016743174e-01
f3_TxTx_region_3,enhanced_cluster,F3,F_3,TxTx,enhanced_region_3,3,9.9999941513350254e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,6,1,1,-1,1.9505129266700944e-05,3.0614650141781281e+00,3.0614650142402633e+00,1.5707899556199278e+00,9.3725680334171351e+00,9.3725680334171351e+00,4.9999978008371526e-01,2,9.9999956016743174e-01
f3_low_egamma_txtx_region_0,egamma_region_max,F3,F_3,TxTx,low_Egamma_TxTx_region_0,0,9.9999957135220341e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,1.0748223810627322e-05,4.8769041965187908e-02,4.8769043149590033e-02,1.5705759364980301e+00,2.3784195697265746e-03,2.3784195697265746e-03,4.9999980839375380e-01,1,9.9999961678746685e-01
f3_low_egamma_txtx_region_0,egamma_region_max,F3,F_3,TxTx,low_Egamma_TxTx_region_0,0,9.9999957135220341e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\mu}\rangle\otimes|T_{x,p}\rangle$","muon Tx, proton Tx",1.0000000000000000e+00,6,1,1,-1,1.0748223811155958e-05,4.8769041965185923e-02,4.8769043149588048e-02,1.5705759364980192e+00,2.3784195697263808e-03,2.3784195697263808e-03,4.9999980839371305e-01,2,9.9999961678746685e-01
