local_minimum_id,contour_status,contour_file,contour_point_count,configured_direction_count,contour_delta
367,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0367_contour_samples.csv,694,1536,0.05
368,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0368_contour_samples.csv,612,1536,0.05
369,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0369_contour_samples.csv,669,1536,0.05
370,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0370_contour_samples.csv,1108,1536,0.05
371,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0371_contour_samples.csv,675,1536,0.05
372,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0372_contour_samples.csv,880,1536,0.05
373,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0373_contour_samples.csv,716,1536,0.05
374,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0374_contour_samples.csv,707,1536,0.05
375,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0375_contour_samples.csv,616,1536,0.05
376,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0376_contour_samples.csv,697,1536,0.05
377,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0377_contour_samples.csv,686,1536,0.05
378,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0378_contour_samples.csv,568,1536,0.05
379,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0379_contour_samples.csv,385,1536,0.05
380,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0380_contour_samples.csv,734,1536,0.05
381,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0381_contour_samples.csv,599,1536,0.05
382,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0382_contour_samples.csv,699,1536,0.05
383,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0383_contour_samples.csv,494,1536,0.05
384,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0384_contour_samples.csv,1230,1536,0.05
385,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0385_contour_samples.csv,1077,1536,0.05
386,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0386_contour_samples.csv,615,1536,0.05
387,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0387_contour_samples.csv,641,1536,0.05
388,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0388_contour_samples.csv,706,1536,0.05
389,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0389_contour_samples.csv,731,1536,0.05
390,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0390_contour_samples.csv,1026,1536,0.05
391,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0391_contour_samples.csv,557,1536,0.05
392,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0392_contour_samples.csv,663,1536,0.05
393,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0393_contour_samples.csv,1022,1536,0.05
394,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0394_contour_samples.csv,656,1536,0.05
395,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0395_contour_samples.csv,375,1536,0.05
396,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0396_contour_samples.csv,640,1536,0.05
397,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0397_contour_samples.csv,618,1536,0.05
398,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0398_contour_samples.csv,733,1536,0.05
399,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0399_contour_samples.csv,1015,1536,0.05
400,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0400_contour_samples.csv,723,1536,0.05
401,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0401_contour_samples.csv,656,1536,0.05
402,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0402_contour_samples.csv,588,1536,0.05
403,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0403_contour_samples.csv,859,1536,0.05
404,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0404_contour_samples.csv,707,1536,0.05
405,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0405_contour_samples.csv,711,1536,0.05
406,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0406_contour_samples.csv,610,1536,0.05
407,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0407_contour_samples.csv,704,1536,0.05
408,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0408_contour_samples.csv,534,1536,0.05
409,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0409_contour_samples.csv,360,1536,0.05
410,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0410_contour_samples.csv,603,1536,0.05
411,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0411_contour_samples.csv,888,1536,0.05
412,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0412_contour_samples.csv,623,1536,0.05
413,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0413_contour_samples.csv,685,1536,0.05
414,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0414_contour_samples.csv,622,1536,0.05
415,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0415_contour_samples.csv,414,1536,0.05
416,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0416_contour_samples.csv,377,1536,0.05
417,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0417_contour_samples.csv,698,1536,0.05
418,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0418_contour_samples.csv,848,1536,0.05
419,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0419_contour_samples.csv,628,1536,0.05
420,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0420_contour_samples.csv,624,1536,0.05
421,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0421_contour_samples.csv,836,1536,0.05
422,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0422_contour_samples.csv,671,1536,0.05
423,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0423_contour_samples.csv,711,1536,0.05
424,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0424_contour_samples.csv,753,1536,0.05
425,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0425_contour_samples.csv,748,1536,0.05
426,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0426_contour_samples.csv,675,1536,0.05
427,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0427_contour_samples.csv,508,1536,0.05
428,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0428_contour_samples.csv,669,1536,0.05
429,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0429_contour_samples.csv,640,1536,0.05
430,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0430_contour_samples.csv,633,1536,0.05
431,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0431_contour_samples.csv,1521,1536,0.05
432,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0432_contour_samples.csv,418,1536,0.05
433,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0433_contour_samples.csv,807,1536,0.05
434,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0434_contour_samples.csv,694,1536,0.05
435,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0435_contour_samples.csv,691,1536,0.05
436,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0436_contour_samples.csv,505,1536,0.05
437,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0437_contour_samples.csv,639,1536,0.05
438,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0438_contour_samples.csv,627,1536,0.05
439,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0439_contour_samples.csv,665,1536,0.05
440,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0440_contour_samples.csv,738,1536,0.05
441,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0441_contour_samples.csv,582,1536,0.05
442,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0442_contour_samples.csv,1028,1536,0.05
443,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0443_contour_samples.csv,777,1536,0.05
444,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0444_contour_samples.csv,614,1536,0.05
445,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0445_contour_samples.csv,700,1536,0.05
446,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0446_contour_samples.csv,508,1536,0.05
447,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0447_contour_samples.csv,653,1536,0.05
448,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0448_contour_samples.csv,1427,1536,0.05
449,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0449_contour_samples.csv,398,1536,0.05
450,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0450_contour_samples.csv,755,1536,0.05
451,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0451_contour_samples.csv,477,1536,0.05
452,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0452_contour_samples.csv,415,1536,0.05
453,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0453_contour_samples.csv,392,1536,0.05
454,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0454_contour_samples.csv,615,1536,0.05
455,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0455_contour_samples.csv,871,1536,0.05
456,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0456_contour_samples.csv,652,1536,0.05
457,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0457_contour_samples.csv,401,1536,0.05
458,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0458_contour_samples.csv,669,1536,0.05
459,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0459_contour_samples.csv,906,1536,0.05
460,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0460_contour_samples.csv,667,1536,0.05
461,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0461_contour_samples.csv,701,1536,0.05
462,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0462_contour_samples.csv,513,1536,0.05
463,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0463_contour_samples.csv,664,1536,0.05
464,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0464_contour_samples.csv,693,1536,0.05
465,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0465_contour_samples.csv,659,1536,0.05
466,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0466_contour_samples.csv,706,1536,0.05
467,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0467_contour_samples.csv,1064,1536,0.05
468,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0468_contour_samples.csv,965,1536,0.05
469,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0469_contour_samples.csv,537,1536,0.05
470,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0470_contour_samples.csv,652,1536,0.05
471,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0471_contour_samples.csv,724,1536,0.05
472,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0472_contour_samples.csv,731,1536,0.05
473,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0473_contour_samples.csv,658,1536,0.05
474,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0474_contour_samples.csv,684,1536,0.05
475,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0475_contour_samples.csv,707,1536,0.05
476,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0476_contour_samples.csv,389,1536,0.05
477,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0477_contour_samples.csv,494,1536,0.05
478,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0478_contour_samples.csv,642,1536,0.05
479,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0479_contour_samples.csv,603,1536,0.05
480,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0480_contour_samples.csv,671,1536,0.05
481,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0481_contour_samples.csv,822,1536,0.05
482,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0482_contour_samples.csv,505,1536,0.05
483,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0483_contour_samples.csv,399,1536,0.05
484,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0484_contour_samples.csv,687,1536,0.05
485,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0485_contour_samples.csv,904,1536,0.05
486,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0486_contour_samples.csv,620,1536,0.05
487,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0487_contour_samples.csv,834,1536,0.05
488,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0488_contour_samples.csv,630,1536,0.05
489,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0489_contour_samples.csv,375,1536,0.05
490,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0490_contour_samples.csv,391,1536,0.05
491,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0491_contour_samples.csv,746,1536,0.05
492,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0492_contour_samples.csv,599,1536,0.05
493,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0493_contour_samples.csv,1098,1536,0.05
494,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0494_contour_samples.csv,404,1536,0.05
495,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0495_contour_samples.csv,387,1536,0.05
496,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0496_contour_samples.csv,851,1536,0.05
497,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0497_contour_samples.csv,688,1536,0.05
498,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0498_contour_samples.csv,538,1536,0.05
499,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0499_contour_samples.csv,1140,1536,0.05
500,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0500_contour_samples.csv,366,1536,0.05
501,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0501_contour_samples.csv,476,1536,0.05
502,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0502_contour_samples.csv,399,1536,0.05
503,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0503_contour_samples.csv,523,1536,0.05
504,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0504_contour_samples.csv,677,1536,0.05
505,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0505_contour_samples.csv,850,1536,0.05
506,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0506_contour_samples.csv,703,1536,0.05
507,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0507_contour_samples.csv,571,1536,0.05
508,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0508_contour_samples.csv,525,1536,0.05
509,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0509_contour_samples.csv,599,1536,0.05
510,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0510_contour_samples.csv,443,1536,0.05
511,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0511_contour_samples.csv,646,1536,0.05
512,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0512_contour_samples.csv,624,1536,0.05
513,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0513_contour_samples.csv,938,1536,0.05
514,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0514_contour_samples.csv,408,1536,0.05
515,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0515_contour_samples.csv,579,1536,0.05
516,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0516_contour_samples.csv,1075,1536,0.05
517,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0517_contour_samples.csv,659,1536,0.05
518,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0518_contour_samples.csv,632,1536,0.05
519,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0519_contour_samples.csv,738,1536,0.05
520,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0520_contour_samples.csv,704,1536,0.05
521,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0521_contour_samples.csv,400,1536,0.05
522,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0522_contour_samples.csv,367,1536,0.05
523,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0523_contour_samples.csv,754,1536,0.05
524,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0524_contour_samples.csv,872,1536,0.05
525,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0525_contour_samples.csv,521,1536,0.05
526,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0526_contour_samples.csv,566,1536,0.05
527,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0527_contour_samples.csv,443,1536,0.05
528,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0528_contour_samples.csv,639,1536,0.05
529,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0529_contour_samples.csv,384,1536,0.05
530,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0530_contour_samples.csv,374,1536,0.05
531,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0531_contour_samples.csv,742,1536,0.05
532,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0532_contour_samples.csv,676,1536,0.05
533,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0533_contour_samples.csv,652,1536,0.05
534,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0534_contour_samples.csv,559,1536,0.05
535,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0535_contour_samples.csv,684,1536,0.05
536,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0536_contour_samples.csv,477,1536,0.05
537,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0537_contour_samples.csv,714,1536,0.05
538,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0538_contour_samples.csv,711,1536,0.05
539,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0539_contour_samples.csv,417,1536,0.05
540,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0540_contour_samples.csv,641,1536,0.05
541,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0541_contour_samples.csv,971,1536,0.05
542,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0542_contour_samples.csv,371,1536,0.05
543,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0543_contour_samples.csv,481,1536,0.05
544,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0544_contour_samples.csv,700,1536,0.05
545,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0545_contour_samples.csv,658,1536,0.05
546,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0546_contour_samples.csv,709,1536,0.05
547,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0547_contour_samples.csv,862,1536,0.05
548,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0548_contour_samples.csv,840,1536,0.05
549,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0549_contour_samples.csv,640,1536,0.05
550,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0550_contour_samples.csv,784,1536,0.05
551,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0551_contour_samples.csv,721,1536,0.05
552,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0552_contour_samples.csv,715,1536,0.05
553,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0553_contour_samples.csv,1313,1536,0.05
554,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0554_contour_samples.csv,619,1536,0.05
555,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0555_contour_samples.csv,706,1536,0.05
556,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0556_contour_samples.csv,1248,1536,0.05
557,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0557_contour_samples.csv,707,1536,0.05
558,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0558_contour_samples.csv,776,1536,0.05
559,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0559_contour_samples.csv,415,1536,0.05
560,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0560_contour_samples.csv,697,1536,0.05
561,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0561_contour_samples.csv,895,1536,0.05
562,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0562_contour_samples.csv,670,1536,0.05
563,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0563_contour_samples.csv,537,1536,0.05
564,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0564_contour_samples.csv,527,1536,0.05
565,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0565_contour_samples.csv,875,1536,0.05
566,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0566_contour_samples.csv,595,1536,0.05
567,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0567_contour_samples.csv,700,1536,0.05
568,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0568_contour_samples.csv,612,1536,0.05
569,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0569_contour_samples.csv,519,1536,0.05
570,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0570_contour_samples.csv,1522,1536,0.05
571,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0571_contour_samples.csv,362,1536,0.05
572,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0572_contour_samples.csv,710,1536,0.05
573,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0573_contour_samples.csv,1366,1536,0.05
574,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0574_contour_samples.csv,694,1536,0.05
