local_minimum_id,contour_point_count,original_contour_cut,target_covariance_cut,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,requested_samples,attempted_samples,accepted_samples,rejected_samples,rejection_fraction
36,401,0.05,0.02,8,1.2928509354311144e-11,0.0009806432389304859,2000,19213,2000,17213,0.8959038151251757
37,390,0.05,0.02,8,1.4575251946617093e-11,0.00020313663005337777,2000,18832,2000,16832,0.8937977909940527
38,403,0.05,0.02,8,7.780561760676395e-12,0.00019879083973515407,2000,19762,2000,17762,0.8987956684546099
39,394,0.05,0.02,8,1.7877225404691282e-11,0.0009644312343852895,2000,15500,2000,13500,0.8709677419354839
40,719,0.05,0.02,8,8.115941321043473e-12,0.000528401155396797,2000,15602,2000,13602,0.8718113062427894
41,469,0.05,0.02,8,1.0895547008580197e-11,0.0001966886247564333,2000,14181,2000,12181,0.8589662224102672
42,419,0.05,0.02,8,1.8162656134652748e-11,0.00017453920279301768,2000,9938,2000,7938,0.7987522640370296
43,242,0.05,0.02,8,2.479825469528413e-11,0.00028466142253269586,2000,24377,2000,22377,0.9179554498092464
44,294,0.05,0.02,8,1.0700188850289264e-11,0.0002973304298867457,2000,20371,2000,18371,0.9018212164351284
45,386,0.05,0.02,8,1.4659455779128576e-11,0.00017102504328891273,2000,19583,2000,17583,0.8978706020528009
46,381,0.05,0.02,8,1.7180599870712898e-11,0.000351595045179478,2000,9012,2000,7012,0.7780736795383932
47,350,0.05,0.02,8,1.6376868179103334e-11,0.00020156609536778366,2000,19738,2000,17738,0.8986726112068092
48,389,0.05,0.02,8,1.0421947122660063e-11,0.0001655547519925215,2000,19190,2000,17190,0.8957790515893694
49,361,0.05,0.02,8,1.4738684276728775e-11,0.00015064393510388042,2000,18111,2000,16111,0.8895698746618077
50,429,0.05,0.02,8,1.1486756350970537e-11,0.00011016710381580943,2000,10039,2000,8039,0.800776969817711
51,397,0.05,0.02,8,1.6839726254739143e-11,0.0009682293708354421,2000,15357,2000,13357,0.8697662303835384
52,398,0.05,0.02,8,1.2019639542045697e-11,0.0008977325741217133,2000,15204,2000,13204,0.8684556695606419
53,401,0.05,0.02,8,1.052025609179079e-11,0.00019975234633569846,2000,18111,2000,16111,0.8895698746618077
54,732,0.05,0.02,8,5.531710150539622e-12,8.047174871018295e-05,2000,8511,2000,6511,0.7650099870755492
55,536,0.05,0.02,8,1.3397395136499626e-11,9.074545972294966e-05,2000,10946,2000,8946,0.8172848529143066
56,318,0.05,0.02,8,1.561447234083863e-11,0.00014751558185264639,2000,20132,2000,18132,0.9006556725610968
57,372,0.05,0.02,8,8.601133086372915e-12,0.0001326562114069267,2000,18285,2000,16285,0.890620727372163
58,242,0.05,0.02,8,2.2871038381745833e-11,0.0003828125060607219,2000,19963,2000,17963,0.899814657115664
59,411,0.05,0.02,8,8.74142104764227e-12,0.00011585206616849221,2000,17987,2000,15987,0.888808583977317
60,271,0.05,0.02,8,3.2156080009679126e-11,0.00012050317629543861,2000,23009,2000,21009,0.9130774914164023
61,736,0.05,0.02,8,8.893315009895496e-12,6.80094203475831e-05,2000,8124,2000,6124,0.7538158542589857
62,394,0.05,0.02,8,1.7545088162083377e-11,0.00020330047582240002,2000,18576,2000,16576,0.892334194659776
63,374,0.05,0.02,8,1.5112122232993618e-11,0.0001474068375316707,2000,17406,2000,15406,0.8850970929564518
64,706,0.05,0.02,8,1.2240132867829681e-11,7.599670743946959e-05,2000,8153,2000,6153,0.7546915245921747
65,238,0.05,0.02,8,2.5653716191969963e-11,0.0002044002723966039,2000,19198,2000,17198,0.8958224815084904
66,230,0.05,0.02,8,2.7027213374960787e-11,0.0002696185815257924,2000,18654,2000,16654,0.8927843894070977
67,742,0.05,0.02,8,1.4189385798253134e-11,0.0004858869112715796,2000,12137,2000,10137,0.8352146329405948
68,780,0.05,0.02,8,5.3704983657219056e-11,8.833749990559881e-05,2000,3981,2000,1981,0.4976136649083145
69,744,0.05,0.02,8,6.576037380626131e-12,6.3535453525006e-05,2000,8450,2000,6450,0.7633136094674556
70,784,0.05,0.02,8,2.1385517553599653e-11,0.00010103559141076991,2000,3935,2000,1935,0.49174078780177893
71,386,0.05,0.02,8,2.1308579763953966e-11,2.386878563909993e-06,2000,8881,2000,6881,0.774800135119919
72,545,0.05,0.02,8,1.3239810935477135e-11,2.550521374925029e-05,2000,9452,2000,7452,0.788404570461278
73,681,0.05,0.02,8,1.0890608546717728e-11,0.00010115853429726733,2000,11541,2000,9541,0.8267047916125119
74,745,0.05,0.02,8,1.7757826820428063e-11,0.0005063873631634295,2000,12848,2000,10848,0.8443337484433375
75,219,0.05,0.02,8,2.6288808575506375e-11,0.0018263924341588855,2000,18243,2000,16243,0.8903689086224853
76,383,0.05,0.02,8,1.2929709594552245e-11,0.00028930851651121883,2000,8687,2000,6687,0.7697709220674571
77,227,0.05,0.02,8,1.5432802847120332e-11,0.0012257980821828978,2000,29721,2000,27721,0.9327075132061505
78,715,0.05,0.02,8,1.387006985356792e-11,0.00010585949309265973,2000,7829,2000,5829,0.7445395325073445
79,392,0.05,0.02,8,1.2792376925954505e-11,0.0003114147760536059,2000,9498,2000,7498,0.7894293535481154
80,425,0.05,0.02,8,2.329043308393743e-11,3.0906751259370345e-05,2000,9590,2000,7590,0.7914494264859229
81,651,0.05,0.02,8,1.1264496132363263e-11,0.0001970855413579743,2000,9104,2000,7104,0.7803163444639719
82,383,0.05,0.02,8,1.0330463699724285e-11,0.00021980888931621092,2000,9044,2000,7044,0.778858911985847
83,734,0.05,0.02,8,1.0377430751079687e-10,0.00041432301724405685,2000,6220,2000,4220,0.6784565916398714
84,375,0.05,0.02,8,1.9405019270161878e-11,0.00028027921825902715,2000,8618,2000,6618,0.7679275934091436
85,755,0.05,0.02,8,1.6505893970589333e-11,0.0005234755786518576,2000,14673,2000,12673,0.8636952225175493
86,241,0.05,0.02,8,2.166634303555069e-11,0.0005777630109596087,2000,20241,2000,18241,0.9011906526357394
87,418,0.05,0.02,8,1.3059893886041188e-11,0.00033035456643863313,2000,8747,2000,6747,0.7713501772036127
88,446,0.05,0.02,8,1.1104933802099797e-11,1.7578362352417047e-05,2000,8485,2000,6485,0.7642899233942251
89,147,0.05,0.02,8,1.6921488230121767e-11,3.9115779872348245e-06,2000,47954,2000,45954,0.9582933644742878
90,449,0.05,0.02,8,1.9034081320238054e-11,4.990147308838668e-05,2000,9758,2000,7758,0.7950399672063948
91,387,0.05,0.02,8,2.330437271028829e-11,0.00035371977690590485,2000,8164,2000,6164,0.7550220480156786
92,390,0.05,0.02,8,2.046930385586563e-11,0.00032451960607845105,2000,8093,2000,6093,0.7528728530829112
93,678,0.05,0.02,8,2.2726923145596004e-11,7.434832698165688e-05,2000,8147,2000,6147,0.7545108628943169
94,618,0.05,0.02,8,1.630363681538992e-11,3.0574754544956805e-05,2000,9444,2000,7444,0.7882253282507412
95,742,0.05,0.02,8,2.1287113663825058e-11,0.00034928982420000157,2000,4841,2000,2841,0.5868622185498864
96,620,0.05,0.02,8,1.552019849275851e-11,3.375602618175741e-05,2000,8287,2000,6287,0.7586581392542536
97,415,0.05,0.02,8,2.1927317695292898e-11,9.63628543929306e-05,2000,9333,2000,7333,0.7857066323797278
98,616,0.05,0.02,8,1.480551398220484e-11,0.00020361303839049993,2000,9098,2000,7098,0.7801714662563201
99,414,0.05,0.02,8,2.3416723944118577e-11,4.3661630888435285e-05,2000,9549,2000,7549,0.7905539847104409
100,230,0.05,0.02,8,1.7129205834774505e-11,0.0004501306585893992,2000,21565,2000,19565,0.9072571296081614
101,386,0.05,0.02,8,1.963792810189174e-11,0.00028698266023833484,2000,8612,2000,6612,0.7677659080352995
102,392,0.05,0.02,8,2.474524275209862e-11,0.0006531362699404805,2000,16561,2000,14561,0.8792343457520682
103,247,0.05,0.02,8,6.16644763987109e-11,2.526124418705765e-05,2000,20943,2000,18943,0.9045026977987872
104,754,0.05,0.02,8,1.1166501475628376e-11,0.00016342100578809572,2000,8408,2000,6408,0.7621313035204567
105,727,0.05,0.02,8,1.7557570044636144e-11,2.816296654465129e-05,2000,8231,2000,6231,0.7570161584254647
106,388,0.05,0.02,8,2.744384798728055e-11,0.0006672687497013958,2000,16573,2000,14573,0.8793217884510952
107,364,0.05,0.02,8,1.5267666596537095e-11,0.00020870033470549499,2000,8689,2000,6689,0.7698239152952008
108,666,0.05,0.02,8,1.4008780842241737e-11,2.586514816535703e-05,2000,9031,2000,7031,0.7785405824382682
109,394,0.05,0.02,8,1.326806064285686e-11,0.00022555197730280078,2000,9887,2000,7887,0.7977141701223829
110,376,0.05,0.02,8,1.868292714295365e-11,2.661586901496824e-06,2000,7975,2000,5975,0.7492163009404389
111,783,0.05,0.02,8,3.841981260625962e-11,8.487734138881013e-05,2000,4087,2000,2087,0.5106435037925129
112,527,0.05,0.02,8,1.9436105616876666e-11,1.31118441110849e-05,2000,9122,2000,7122,0.7807498355623766
113,750,0.05,0.02,8,8.236150397109843e-12,5.355406590255267e-05,2000,8495,2000,6495,0.7645673925838729
114,357,0.05,0.02,8,3.517094239933116e-11,2.630591835310698e-06,2000,5382,2000,3382,0.6283909327387588
115,765,0.05,0.02,8,3.844065067204363e-11,0.0001685113032880906,2000,5996,2000,3996,0.6664442961974649
116,409,0.05,0.02,8,2.2920818439417474e-11,7.837696933358717e-07,2000,7839,2000,5839,0.7448654165072075
117,387,0.05,0.02,8,1.8502273367563274e-11,0.00029861028488869915,2000,8828,2000,6828,0.7734481196193929
118,762,0.05,0.02,8,1.5343343145582243e-11,0.00013256026774573893,2000,3977,2000,1977,0.49710837314558715
119,380,0.05,0.02,8,1.7178860082836856e-11,2.0940135227868702e-06,2000,9246,2000,7246,0.7836902444300238
120,728,0.05,0.02,8,1.4262706307668337e-11,0.00017462770239126804,2000,9585,2000,7585,0.7913406364110589
121,401,0.05,0.02,8,1.2103279406720969e-11,0.00031556239099899655,2000,9197,2000,7197,0.7825377840600196
122,367,0.05,0.02,8,9.043891833287264e-12,0.00017002405835200992,2000,9327,2000,7327,0.7855687788141954
123,784,0.05,0.02,8,1.2056180501614919e-11,0.00025179309223567097,2000,6524,2000,4524,0.6934396076026977
124,689,0.05,0.02,8,1.156757531777086e-11,7.948062558735444e-05,2000,8823,2000,6823,0.7733197325172844
125,376,0.05,0.02,8,3.3285550311640385e-11,2.4961719840277847e-06,2000,5659,2000,3659,0.6465806679625375
126,769,0.05,0.02,8,2.4985560325746244e-11,0.00013999513741583163,2000,3953,2000,1953,0.49405514798886924
127,544,0.05,0.02,8,1.9533276790555246e-11,1.8790717210097753e-05,2000,9729,2000,7729,0.7944290266214411
128,703,0.05,0.02,8,1.5985987926595846e-11,0.0001873039267673808,2000,8486,2000,6486,0.7643176997407495
129,776,0.05,0.02,8,9.715045340445677e-12,0.0001531591805395554,2000,8003,2000,6003,0.7500937148569287
130,760,0.05,0.02,8,1.0425601930856585e-10,3.2947072186037877e-05,2000,4031,2000,2031,0.5038451997023071
131,222,0.05,0.02,8,1.9080885013093892e-11,1.6245581368868766e-06,2000,20343,2000,18343,0.9016860836651428
132,395,0.05,0.02,8,2.3764494057609976e-11,0.00032757071101630097,2000,8280,2000,6280,0.7584541062801933
133,388,0.05,0.02,8,1.7478348940037003e-11,2.5174649421041356e-06,2000,9064,2000,7064,0.7793468667255075
134,118,0.05,0.02,8,1.850196397890061e-11,1.7505749754054111e-06,2000,43343,2000,41343,0.9538564474078859
135,791,0.05,0.02,8,2.412149536001106e-11,0.000370964064651712,2000,5855,2000,3855,0.6584116140051238
136,374,0.05,0.02,8,1.5073858260762165e-11,4.4076576345435957e-07,2000,6220,2000,4220,0.6784565916398714
137,749,0.05,0.02,8,1.77981193662075e-11,1.1234198893708133e-05,2000,3997,2000,1997,0.49962471853890417
138,770,0.05,0.02,8,9.4769006180572e-12,0.0001550768200208297,2000,4007,2000,2007,0.5008734714250063
139,754,0.05,0.02,8,2.2432090841119932e-11,0.0002669300210786518,2000,7370,2000,5370,0.728629579375848
140,756,0.05,0.02,8,1.811403026990371e-11,0.00020866521646089662,2000,7142,2000,5142,0.7199663959675161
141,766,0.05,0.02,8,5.863631134954437e-11,0.00013415886145467815,2000,4054,2000,2054,0.506660088801184
142,389,0.05,0.02,8,1.4857033314600653e-11,0.0005982881631768998,2000,10842,2000,8842,0.8155321896329091
143,396,0.05,0.02,8,2.0165630129953807e-11,0.0005310204588884411,2000,10307,2000,8307,0.8059571165227515
144,215,0.05,0.02,8,3.064457568867935e-11,0.0008480039219236152,2000,22265,2000,20265,0.9101729171345161
145,389,0.05,0.02,8,1.2318475503238315e-11,0.00047420458204936974,2000,22822,2000,20822,0.9123652615896941
146,747,0.05,0.02,8,1.5544948166427468e-11,0.0003077232754184293,2000,16393,2000,14393,0.8779967059110596
147,361,0.05,0.02,8,2.844307906709207e-11,0.0002408806775976978,2000,8426,2000,6426,0.7626394493235225
148,390,0.05,0.02,8,1.4294651627140659e-11,0.0006154530877388979,2000,10873,2000,8873,0.8160581256323002
149,392,0.05,0.02,8,1.2234136655449591e-11,0.00042357416372813263,2000,11391,2000,9391,0.8244227899218681
150,409,0.05,0.02,8,3.735844246485097e-11,2.5807084922250427e-05,2000,10048,2000,8048,0.8009554140127388
151,389,0.05,0.02,8,2.420082628993324e-11,0.0008726813137843038,2000,14653,2000,12653,0.8635091790077117
152,213,0.05,0.02,8,6.786566246179975e-11,0.000667553606345495,2000,15541,2000,13541,0.871308152628531
153,390,0.05,0.02,8,1.3875527171124162e-11,0.0005268268228141759,2000,11251,2000,9251,0.8222380232868189
154,204,0.05,0.02,8,1.0849488066951398e-11,3.1365579135805e-07,2000,9376,2000,7376,0.7866894197952219
155,396,0.05,0.02,8,2.614858217914677e-11,0.000365161934634246,2000,9752,2000,7752,0.7949138638228056
156,381,0.05,0.02,8,2.8343062953830675e-11,0.0006559835990905322,2000,9730,2000,7730,0.7944501541623844
157,368,0.05,0.02,8,1.0862905624419976e-11,0.0003799744419463667,2000,12299,2000,10299,0.837385153264493
158,429,0.05,0.02,8,1.4100082584327864e-11,0.00045504160470352233,2000,10945,2000,8945,0.8172681589767017
159,127,0.05,0.02,8,2.049156046843173e-11,0.0021910026823003825,2000,49755,2000,47755,0.9598030348708673
160,376,0.05,0.02,8,1.2844814609480414e-11,0.0004914592195512635,2000,10856,2000,8856,0.8157700810611643
161,390,0.05,0.02,8,1.0113133846595322e-11,0.0001375767688538771,2000,29215,2000,27215,0.9315420160876262
162,375,0.05,0.02,8,3.5925779784140394e-11,0.0003270860014621275,2000,8945,2000,6945,0.776411403018446
163,375,0.05,0.02,8,1.537401180097681e-11,0.0006473281440485868,2000,10259,2000,8259,0.8050492250706697
164,372,0.05,0.02,8,1.069361452578215e-11,0.00014033010137749443,2000,13780,2000,11780,0.8548621190130624
165,760,0.05,0.02,8,2.3203291111205203e-11,0.00018398680345913665,2000,4001,2000,2001,0.5001249687578105
166,730,0.05,0.02,8,2.2951767685584518e-11,0.000131559039725879,2000,8255,2000,6255,0.7577225923682617
167,397,0.05,0.02,8,4.3915908284067954e-11,0.0004788137344088118,2000,7187,2000,5187,0.7217197718102129
168,778,0.05,0.02,8,2.391880647836717e-11,0.00012597651227574196,2000,3947,2000,1947,0.49328604003040283
169,400,0.05,0.02,8,1.1631035370075342e-11,8.271945157789408e-06,2000,15117,2000,13117,0.8676986174505523
170,398,0.05,0.02,8,2.5345475955039413e-11,0.00041290859828412745,2000,7855,2000,5855,0.7453851050286442
171,393,0.05,0.02,8,2.962914376403153e-11,0.0003335921065740708,2000,9525,2000,7525,0.7900262467191601
172,770,0.05,0.02,8,4.400407202918692e-11,0.00011855160264057749,2000,5575,2000,3575,0.6412556053811659
173,766,0.05,0.02,8,6.655063248463155e-11,1.8872918933779553e-05,2000,4030,2000,2030,0.5037220843672456
174,226,0.05,0.02,8,2.5346424797557732e-11,0.0015952089346233768,2000,18286,2000,16286,0.8906267089576725
175,244,0.05,0.02,8,1.2974040531537196e-11,3.683485504481519e-08,2000,9434,2000,7434,0.788000847996608
176,208,0.05,0.02,8,1.608351644825042e-11,0.0011972984682580936,2000,24686,2000,22686,0.9189824191849632
177,779,0.05,0.02,8,1.6682597928096024e-11,0.0004278180299353121,2000,15942,2000,13942,0.8745452264458663
178,256,0.05,0.02,8,1.2963155555351602e-11,1.3662935429018329e-08,2000,9708,2000,7708,0.7939843428100536
179,766,0.05,0.02,8,9.631562783886464e-11,9.496190684375279e-06,2000,3985,2000,1985,0.4981179422835634
180,772,0.05,0.02,8,2.034522604957276e-11,8.303803907636925e-06,2000,3999,2000,1999,0.49987496874218557
181,397,0.05,0.02,8,1.507305289087946e-11,0.00017562132281920116,2000,13165,2000,11165,0.8480820357007216
182,781,0.05,0.02,8,2.2746679773931986e-11,0.00011677639656623362,2000,4096,2000,2096,0.51171875
183,758,0.05,0.02,8,2.1189699767787756e-11,0.0001319238539529352,2000,7988,2000,5988,0.7496244366549825
184,779,0.05,0.02,8,5.173134327556848e-07,0.0001511847850778605,2000,3862,2000,1862,0.48213360952874157
185,939,0.05,0.02,8,7.392330085487629e-07,0.00018223801338452308,2000,2173,2000,173,0.0796134376438104
186,750,0.05,0.02,8,6.246421001324248e-07,0.00022814059246213246,2000,4043,2000,2043,0.5053178332921098
187,1536,0.05,0.02,8,1.2582214964929799e-05,3.093908733620275e-05,2000,2000,2000,0,0.0
188,840,0.05,0.02,8,7.676754689869878e-08,1.0584473393866923e-05,2000,3221,2000,1221,0.37907482148401117
189,842,0.05,0.02,8,1.4979730074103242e-07,0.00013149060743676718,2000,2560,2000,560,0.21875
190,1536,0.05,0.02,8,1.1074082931472298e-05,3.3917505458441724e-05,2000,2000,2000,0,0.0
191,1536,0.05,0.02,8,1.1836023182074134e-05,3.1011289508431976e-05,2000,2000,2000,0,0.0
192,1536,0.05,0.02,8,1.1234385394851121e-05,3.120440691228812e-05,2000,2000,2000,0,0.0
193,889,0.05,0.02,8,4.1999158755101174e-06,0.00012891509960932888,2000,2988,2000,988,0.33065595716198126
194,1536,0.05,0.02,8,3.1919197540652946e-06,1.2077930892755139e-05,2000,2000,2000,0,0.0
195,1536,0.05,0.02,8,9.199457677782454e-06,2.5153716664656017e-05,2000,2000,2000,0,0.0
196,1536,0.05,0.02,8,1.0857468198387554e-05,2.8223596920621358e-05,2000,2000,2000,0,0.0
197,1536,0.05,0.02,8,1.2453517150931976e-05,3.924373721900115e-05,2000,2000,2000,0,0.0
198,958,0.05,0.02,8,1.116173155270502e-06,2.7403706230031996e-05,2000,2136,2000,136,0.06367041198501873
199,1536,0.05,0.02,8,3.591039988206935e-06,1.1269464586214519e-05,2000,2000,2000,0,0.0
200,1536,0.05,0.02,8,1.9887896704990713e-06,8.834783769670527e-06,2000,2000,2000,0,0.0
201,1536,0.05,0.02,8,1.0334987062922169e-05,2.6694178967082736e-05,2000,2000,2000,0,0.0
202,1536,0.05,0.02,8,1.1052074801242713e-05,2.8228123258781235e-05,2000,2000,2000,0,0.0
203,726,0.05,0.02,8,5.832145173794319e-07,0.00024381398640824925,2000,6317,2000,4317,0.6833940161469052
204,1533,0.05,0.02,8,1.2368946545125121e-05,4.373597754354401e-05,2000,2000,2000,0,0.0
205,774,0.05,0.02,8,9.170740077282818e-07,0.00013323705197198346,2000,3794,2000,1794,0.4728518713758566
206,645,0.05,0.02,8,3.889030359006219e-06,0.0002315994441019305,2000,7062,2000,5062,0.7167941093174738
207,783,0.05,0.02,8,9.332209058435105e-07,0.00016073022341825833,2000,3632,2000,1632,0.44933920704845814
208,1536,0.05,0.02,8,2.109522522812846e-06,8.864501710704237e-06,2000,2000,2000,0,0.0
209,1536,0.05,0.02,8,3.918948120098075e-06,1.2443288531515658e-05,2000,2000,2000,0,0.0
210,797,0.05,0.02,8,2.6218026591927657e-06,9.227067877294623e-05,2000,3736,2000,1736,0.46466809421841543
211,1536,0.05,0.02,8,1.0576128216890777e-05,2.9871495568027735e-05,2000,2000,2000,0,0.0
212,1536,0.05,0.02,8,1.3094433448001338e-05,3.8885914948773285e-05,2000,2000,2000,0,0.0
213,1536,0.05,0.02,8,2.5346413822702237e-06,1.0778198390422137e-05,2000,2000,2000,0,0.0
214,1536,0.05,0.02,8,2.8126463970776852e-06,1.2133250131579996e-05,2000,2000,2000,0,0.0
215,1536,0.05,0.02,8,8.246285564137146e-06,2.0153915105995153e-05,2000,2000,2000,0,0.0
216,808,0.05,0.02,8,2.864624298996824e-06,8.246242827134827e-05,2000,3504,2000,1504,0.4292237442922374
217,1536,0.05,0.02,8,9.808985771771311e-06,2.499862585595246e-05,2000,2000,2000,0,0.0
218,1536,0.05,0.02,8,1.212972206551163e-06,1.0892953156138896e-05,2000,2000,2000,0,0.0
219,798,0.05,0.02,8,1.8457252015744363e-07,0.00015242823116905975,2000,3899,2000,1899,0.487047961015645
220,795,0.05,0.02,8,3.6254613973227154e-11,6.063853425001953e-06,2000,3967,2000,1967,0.4958406856566675
221,894,0.05,0.02,8,4.104459971539031e-07,2.6537613826849836e-05,2000,2131,2000,131,0.061473486625997185
222,1536,0.05,0.02,8,1.387066778337234e-06,5.493411118400773e-06,2000,2000,2000,0,0.0
223,1536,0.05,0.02,8,1.1416145945988598e-05,3.18380651011721e-05,2000,2000,2000,0,0.0
224,1536,0.05,0.02,8,5.501870298729138e-06,1.5197070920333632e-05,2000,2000,2000,0,0.0
225,1529,0.05,0.02,8,2.0237019981389197e-11,3.478613138348965e-06,2000,3649,2000,1649,0.4519046314058646
226,1536,0.05,0.02,8,3.4441089720295218e-06,1.1290721585514345e-05,2000,2000,2000,0,0.0
227,1536,0.05,0.02,8,7.907365257137382e-06,2.001107052736867e-05,2000,2000,2000,0,0.0
228,824,0.05,0.02,8,1.4866220560866505e-06,8.595267164621959e-05,2000,3129,2000,1129,0.3608181527644615
229,1536,0.05,0.02,8,1.974156775091746e-06,6.861457999716554e-06,2000,2000,2000,0,0.0
230,1536,0.05,0.02,8,1.0502854220074039e-05,3.051426024414258e-05,2000,2000,2000,0,0.0
231,782,0.05,0.02,8,8.408980339921534e-07,0.0001987307902411242,2000,4357,2000,2357,0.5409685563461097
232,1536,0.05,0.02,8,3.4697565833833065e-06,1.167975856087419e-05,2000,2000,2000,0,0.0
233,1536,0.05,0.02,8,3.58718253635496e-06,1.1338427511857128e-05,2000,2000,2000,0,0.0
234,1536,0.05,0.02,8,1.0204197739662129e-05,2.5258023986866907e-05,2000,2000,2000,0,0.0
235,865,0.05,0.02,8,4.3361596030869443e-07,3.221165355681714e-05,2000,2128,2000,128,0.06015037593984962
236,941,0.05,0.02,8,6.0997087208663534e-06,7.48729258646514e-05,2000,2797,2000,797,0.28494815874150875
237,1536,0.05,0.02,8,9.767371028943265e-06,2.7881893753818898e-05,2000,2000,2000,0,0.0
238,772,0.05,0.02,8,1.284925816691357e-07,9.619019368584801e-05,2000,3090,2000,1090,0.35275080906148865
239,1536,0.05,0.02,8,9.850420101895407e-06,2.757890071676817e-05,2000,2000,2000,0,0.0
240,1485,0.05,0.02,8,5.553495907199706e-10,3.3998851217686e-05,2000,3809,2000,1809,0.4749278025728538
241,879,0.05,0.02,8,7.051675200162319e-06,6.0121708949058546e-05,2000,3233,2000,1233,0.3813795236622332
242,863,0.05,0.02,8,5.635532101930484e-06,8.088325552109417e-05,2000,3646,2000,1646,0.45145364783324193
243,1536,0.05,0.02,8,6.849081707648472e-06,1.9368715235362867e-05,2000,2000,2000,0,0.0
244,1536,0.05,0.02,8,1.2239902118509565e-05,3.360025912275582e-05,2000,2000,2000,0,0.0
