detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_p_gamma_lepton_massless_L_proton_Tx_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_0,0,9.9998665680963705e-01,1.0000000000000002e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,-3.4551521639458651e-03,-5.0523492048747478e+01,5.0523492166891295e+01,-1.5708647138366163e+00,2.5526232607379261e+03,2.5526232607379261e+03,5.0258221096981037e-01,1,9.9999999102443593e-01
c_p_gamma_lepton_massless_L_proton_Tx_region_0,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_0,0,9.9998665680963705e-01,1.0000000000000002e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,-3.4820637670663970e-03,-5.0263237257643006e+01,5.0263237378255688e+01,-1.5708656033467361e+00,2.5263930317428799e+03,2.5263930317428799e+03,4.9741778005462561e-01,2,9.9999999102443593e-01
c_p_gamma_lepton_massless_L_proton_Tx_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_1,1,9.9964985346283686e-01,1.0000000000000002e+00,1.9634954084936207e-01,high_s_high_theta_in_mid_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,-2.4741933372858418e-01,-5.4369857853159766e+00,5.4426124936863438e+00,-1.6162716627749660e+00,2.9622030756430682e+01,2.9622030756430682e+01,5.1104942796131936e-01,1,9.9989639324329227e-01
c_p_gamma_lepton_massless_L_proton_Tx_region_1,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_1,1,9.9964985346283686e-01,1.0000000000000002e+00,1.9634954084936207e-01,high_s_high_theta_in_mid_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,-2.4198742762329989e-01,-5.3175697772404167e+00,5.3230730082301561e+00,-1.6162720988209516e+00,2.8335106250948442e+01,2.8335106250948442e+01,4.8884696528197297e-01,2,9.9989639324329227e-01
c_p_gamma_lepton_massless_L_proton_Tx_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_2,2,9.9128174095959209e-01,9.9999999999999978e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,-5.3496527462583767e+00,-9.2085945430534366e+01,9.2241206249381321e+01,-1.6288252328141639e+00,8.5084401303409031e+03,8.5084401303409031e+03,5.3027414379906324e-01,1,9.9354366997863641e-01
c_p_gamma_lepton_massless_L_proton_Tx_region_2,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_2,2,9.9128174095959209e-01,9.9999999999999978e-01,1.3744467859455343e+00,high_s_high_theta_in_low_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,-5.0018960116852584e+00,-8.6071527697349097e+01,8.6216743407920745e+01,-1.6288442877221425e+00,7.4333268438672449e+03,7.4333268438672449e+03,4.6326952617957318e-01,2,9.9354366997863641e-01
c_p_gamma_lepton_massless_L_proton_Tx_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_3,3,9.8910678108564343e-01,1.0000000000000000e+00,9.8174770424681057e-01,high_s_high_theta_in_high_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,6.7373019620806898e-02,-1.9455345525761170e-01,2.0588873384792367e-01,-1.2374253805184960e+00,4.2390170725501150e-02,4.2390170725501150e-02,4.5412481548898781e-01,1,1.0000000000000000e+00
c_p_gamma_lepton_massless_L_proton_Tx_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_3,3,9.8910678108564343e-01,1.0000000000000000e+00,9.8174770424681057e-01,high_s_high_theta_in_high_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,-7.6669297023484489e-02,-1.6065984143019432e-01,1.7801619520271317e-01,-2.0160504071089633e+00,3.1689765754450476e-02,3.1689765754450476e-02,3.3949165053660985e-01,2,1.0000000000000000e+00
c_p_gamma_lepton_massless_L_proton_Tx_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_3,3,9.8910678108564343e-01,1.0000000000000000e+00,9.8174770424681057e-01,high_s_high_theta_in_high_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,7,1,1,1,3.5174807283168082e-02,-9.9544974518156179e-02,1.0557683940726952e-01,-1.2311349466561099e+00,1.1146469019228377e-02,1.1146469019228377e-02,1.1941183769910288e-01,3,1.0000000000000000e+00
c_p_gamma_lepton_massless_L_proton_Tx_region_3,enhanced_cluster,C_p_gamma,C_{p\gamma},lepton_massless_L_proton_Tx,enhanced_region_3,3,9.8910678108564343e-01,1.0000000000000000e+00,9.8174770424681057e-01,high_s_high_theta_in_high_Egamma,"$|L_{\ell_0}\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,4,1,-1,-1,3.8673924408158949e-02,8.1379846763658448e-02,9.0101897251969806e-02,1.1271625547614483e+00,8.1183518884045246e-03,8.1183518884045246e-03,8.6971696275299548e-02,4,1.0000000000000000e+00
