lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0108,gradient,gradient,gradient,0.1056583755,1.4947572044959525,1.2226026355672364,0.23322555336898906,0.03612609797069789,0.0,0.0,3.141592653589793,0.0,0.13741703800737198,0.8876410969384266,0.37495967277324194,2.329039937406846,3.4635625009490147,0.7862111047829053,0.30130152372852936,-0.9963917932674353,0.08612801267389902,0.24329510003560742,-0.04428570326000349,0.8944194724195027,1.5590416473553872,1.1477223469333997,0.5863464109933734,3.111370301386225,178.26838677177764,0.013146104666510207,0.034067259373443515,0.013146104666510207,0.034067259373443515,False,,gradient,1128002417,2.9098131407311687,0.2977327320862074,1.0000000000000002,13292.282597665726,1.032037892019043,1.0000000000000002,0.9298026529970221,0.30948521946098934,0.15219993050728509,0.02881833304376441,-0.018285295851230038,0.6665926468517117,0.6665781609392728,0.6665898867890706,0.9426952526716655,0.9427036565682911,0.9426933065397345,0.00013859057107585323,1.1599167115610598,0.8886783978232298,2.1379317413638965e-06,2.3501009897564096e-06,2.148384168787487e-06,0.033011225606960286,0.051472201231576274,0.05312739366316581,0.08448342683853656,0.010885680243897525,2.5828979157534975,0.2576997797379141,0.033011225606960286,0.014218933148907275,0.19083340183243874,0.19083340183243874,0.05833451728912404,0.7246831713290246,0.7246831713290246,0.014218933148907275,1128,sobol_screened,0.47079617336224683,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,2473,873,2.651956361551187,0.47079617336224683,0.00022169139167076745,0.00013859057107585323,73,59,False,1e-05,0.00013863568135858163,True,0.01658709906041622,0.0033333059400320053,0.47686673793941736,0.6292919805273414,0.10705630667507648,0.6923527847975492,0.99665223993361,0.09755517449229956,0.03246828596039281,0.2825449365385257,0.741356437393476,0.8195462274628026,0.059676685381981016,0.5512430927337632,0.9262222896422369,0.09477127206354971,108,0.00013505778500259828,True,0,583,0.4141539903235768,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0109,gradient,gradient,gradient,0.1056583755,1.686898430721063,1.2988065409140281,0.2967389971969253,0.26862053156317556,0.0,0.0,3.141592653589793,0.0,0.12568081231942438,2.7601480016571447,0.0007007406869471976,0.09044631744722631,0.0005594293239327684,0.731106345265602,3.142278987781997,-0.8907103009242522,0.1757214424625453,0.3652357293669134,-0.3081076902009931,0.541815717269885,0.8161517133323034,1.1852404447910774,0.6045024323516232,0.8215526620495893,47.071500183179104,0.07672996258145084,0.010536838712227683,0.07672996258145084,0.010536838712227683,False,,gradient,1077001406,1.6487410398470683,0.2444588142337169,1.0,100.54755450134286,0.11236653842396199,1.0,0.7685605198416235,-0.3122447544079473,0.22934590983523806,0.4043632844544316,0.47597534174540274,0.6665599931016761,0.6666016932087199,0.6666062862453456,0.9426910942482319,0.9426940751161814,0.9427239415822852,0.00013873209788744137,1.1599198756701141,0.8886890152755692,6.457382490054897e-06,5.953993634566501e-06,6.671781896061546e-06,0.27884517199324516,0.09261537904267626,0.27884517376275925,0.3714605510359214,0.09311489824479856,0.00019495412489393282,0.5013447483729924,0.27884517199324516,1.4600588974965643e-05,0.03850954931028468,0.038509549310284684,0.00032873945476515694,0.590029899653794,0.590029899653794,1.4600588974965643e-05,1077,sobol_screened,0.4268713311091039,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,1444,666,3.687144052073127,0.4268713311091039,0.0005175048432851596,0.00013873209788744137,34,20,False,1e-05,0.0001388247617051027,True,0.06904422212392092,0.9312287690117955,0.06393331941217184,0.3465215926989913,0.005008178763091564,0.09900169633328915,0.4972082143649459,0.05972018651664257,0.05198693545459688,0.878582396257903,0.028789957012369607,0.522351026872201,0.00011152634415325688,8.903594221445724e-05,0.524810572740265,0.07781365733535886,109,0.00013519931181418641,True,3,537,0.08313281504041084,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0110,gradient,gradient,gradient,0.1056583755,7.908294151128693,2.812168940716168,1.2471666154636152,0.6112402477325738,0.0,0.0,3.141592653589793,0.0,0.7700268636013454,2.2251050805214296,1.2233465974597466,2.0994643058714035,3.4942923328627633,0.5922596142514894,5.824914850318351,-0.1344869349764511,4.183776044815049,0.6932994594629839,-2.6625084876422385,0.07647079829713864,0.05842278423669658,2.7306551565881083,0.8599602192129794,2.419607631285308,138.6333053502944,0.47940627245776046,1.2400400510437612,0.47940627245776046,1.2400400510437612,False,,gradient,1819002527,1.4914113178960196,0.030790367162873266,0.9999999999999999,0.017803828622240572,0.04452219218458392,0.9999999999999998,0.9003417933859714,-0.33159322568434735,0.011152956001638764,0.05502907186565187,0.058727316522150866,0.6665940249603762,0.6665770202239346,0.6665857518437789,0.9427724607687297,0.9427786381865565,0.94276661537429,0.0001409273243563525,1.1599008785114473,0.8888201213933162,0.0001473947804315201,0.00014740194688733776,0.00014740261253870512,0.003613687879213928,0.39852552451022083,0.40093648480415167,0.4021392123894348,0.19986687860943428,2.986111716685909,0.9940183521117638,0.003613687879213928,0.14175342550119455,0.24045138585726633,0.24045138585726633,0.1988133109359017,0.35740940175329905,0.357409401753299,0.14175342550119455,1819,sobol_screened,0.6172015200297376,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,2556,981,2.9188767164988207,0.6172015200297376,0.0004376864210868389,0.0001409273243563525,71,57,False,1e-05,0.0001409444811811368,True,0.5143504701554775,0.36518737487494946,0.8312823362648487,0.47997073270380497,0.17582055181264877,0.408214021474123,0.27689239010214806,0.2783345365896821,0.43961523488386134,0.7082729449277506,0.6682802442488576,0.615910674577671,0.19470165810036977,0.5561338973832193,0.4747309668526992,0.009800878267171315,110,0.00013739453828309753,True,3,537,0.027693408961709336,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0111,gradient,gradient,gradient,0.1056583755,6.745524844149641,2.597214824412806,1.1264298724461839,0.811376819835663,0.0,0.0,3.141592653589793,0.0,0.5437509427926621,2.511526310462393,4.533646830902184,1.6638188458808147,2.166437125418718,0.5039625035331073,0.05725136940120401,-0.3443162443801682,3.4085357055799803,0.6734763985257667,-3.3532143126296563,0.05504147281435787,0.03721604351934119,2.5324146866280204,0.864478873483276,1.9048529421493048,109.14003417823272,0.5582919696194335,0.5859526660947395,0.5582919696194335,0.5859526660947395,False,,gradient,1477001625,3.073039778576332,1.5640139180037775,0.9999999999999999,0.005221854250713502,0.023295481561843454,0.9999999999999998,0.7089097109869792,0.3221117558933214,-0.0698311928142845,0.15823595463182033,0.1807294027653546,0.6665773459372202,0.6666072325747466,0.6665713639479258,0.9427074815195094,0.9426818458307473,0.9427030216121125,0.00014350335254129229,1.1599139728527084,0.8886784812092269,6.835075185396278e-06,6.32110675824471e-06,6.4012002465307916e-06,0.2695527580212805,0.14485889013053893,0.4139291908663342,0.4144116481518194,0.20672336679042444,1.2644302024333944,0.9976716036451344,0.2695527580212805,0.007388799305167188,0.2812541420121386,0.28125414201213855,0.10399502572978611,0.3043342098360422,0.3043342098360422,0.007388799305167188,1477,sobol_screened,0.5756979255101529,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,1688,1206,6.764894736152367,0.5756979255101529,0.00019647779545301235,0.00014350335254129229,23,9,False,1e-05,0.00014353360701515255,True,0.318723532371223,0.9392648488283157,0.439190655015409,0.6402403330430388,0.6455265209078789,0.5556887909770012,0.9018390327692032,0.5325745157897472,0.3845575047797658,0.79944365403088,0.5296099874627681,0.4730007948062275,0.7215523033709886,0.3447991774081854,0.9781789421568935,0.49784109222964695,111,0.00013997056646803733,True,0,583,0.022272140141908824,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0112,gradient,gradient,gradient,0.1056583755,1.7071694037774339,1.3065869292846282,0.30297502307814067,0.1207025647354338,0.0,0.0,3.141592653589793,0.0,0.15519106123767756,1.12376124689436,0.959842369790817,2.878690029107453,0.5693457416184817,0.9841195279661487,3.996765569601093,-0.20073528923542372,0.16884295823181977,0.359315054438585,-0.07314649742290912,0.8381364439219317,1.4308186559928147,1.180903307610144,0.5757465208689997,2.407176303270333,137.9210427212936,0.004392727945155814,0.05224095834962236,0.004392727945155814,0.05224095834962236,False,,gradient,454001109,3.0653167886035066,1.9326362117243765,1.0,6004.109631505337,0.5335383062103679,1.0,1.1159664298273768,-0.18635049031873752,0.23463704300324417,-0.11664257603105356,-0.07291784802046031,0.666590658381197,0.6665754156274555,0.6665832878233193,0.9426946087055122,0.9427000664831627,0.9426894487949345,0.00014510700580977592,1.1599106868771694,0.8886733124245221,7.234722446070041e-06,7.029900935484612e-06,7.332545036320415e-06,0.2391827190766414,0.07081701784198695,0.30737710007540947,0.30999973691862837,0.1523772316160953,0.9854795599565938,0.9830797479424487,0.2391827190766414,0.1144601328579922,0.3019432811552163,0.3019432811552162,0.10786728354564872,0.3880569819261555,0.38805698192615545,0.1144601328579922,454,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1150,702,5.5650695392702465,0.9188187569814639,0.00015961565971896928,0.00014510700580977592,19,5,False,1e-05,0.0001495792930392852,True,0.17630529979873238,0.7073015494452766,0.8809854314191287,0.06314139876152068,0.08800388700911353,0.15238973826533278,0.8751397897149243,0.26139965844877566,0.05397978179027249,0.3577043145966985,0.9163154955236065,0.638182020584831,0.15276365774124745,0.0906141891069024,0.975720638097645,0.6151772125886587,112,0.00014157421973652097,True,0,583,0.11545802281978684,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0113,gradient,gradient,gradient,0.1056583755,5.367239313523989,2.316730306601092,0.9651189878752436,0.7699374568521308,0.0,0.0,3.141592653589793,0.0,0.5047498121425813,2.5006986918395078,1.6379620722593087,1.3562722254194644,5.405586989726377,0.5250724977878982,3.415812124590615,-0.6440554631568944,2.123574231638831,0.5516891542653524,-2.6980010529154246,0.07508765807016633,0.05697745514091031,2.6054921342904995,0.8599247518134975,1.5858505376770464,90.86254274744711,0.5937585305355866,0.3065451198972297,0.5937585305355866,0.3065451198972297,False,,gradient,2022001841,0.07628044076874613,1.569133844232114,0.9999999999999999,0.014514621748826137,0.026965403713108734,0.9999999999999996,0.9151085943627072,0.3100263449581872,-0.11467158989553214,0.17242642341318257,0.2079776372990386,0.6665918546769612,0.66656968012846,0.6665852786120199,0.9426903022481541,0.9427017676243334,0.9426860161662204,0.00014706202037294755,1.1599095866203286,0.8886695177265058,5.1667644876407515e-06,5.988298107606482e-06,5.852946517947988e-06,0.057791114889190615,0.33291329529806557,0.38605689836249074,0.3907044101872562,0.19070469326886264,2.376517613016175,0.9762095758144219,0.057791114889190615,0.1882394616006806,0.2402815050413794,0.2402815050413794,0.11497748923863532,0.36901408477136444,0.36901408477136455,0.1882394616006806,2022,sobol_screened,0.6364288031022839,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,1882,1107,6.535112404578083,0.6364288031022839,0.0004231778305510444,0.00014706202037294755,34,20,False,1e-05,0.00014729123888866668,True,0.9507608944550157,0.47613541409373283,0.8498382586985826,0.4615845736116171,0.093886012211442,0.795651669614017,0.2531255157664418,0.6730817314237356,0.31271500580542444,0.7959971159793879,0.43171485770750617,0.5228295528181257,0.2606897603971132,0.8603258897281914,0.024280818419148965,0.4994708153646582,113,0.0001435292342996926,True,0,583,0.024445191344106693,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0114,gradient,gradient,gradient,0.1056583755,6.17861207794419,2.485681411191746,1.0628650629493648,0.4147944821808821,0.0,0.0,3.141592653589793,0.0,0.738728605637488,1.8438172634171799,1.4518794949836973,2.214552208329746,3.7330111402226946,0.6791183443832177,6.132732698203123,-0.3404121444757736,2.6988639502822527,0.6102170154980593,-1.3858608505053893,0.1705073320867187,0.17581184234690772,2.6037737144919726,0.8364456457433169,2.5633038503556618,146.86649223501297,0.317777555814656,0.9742791057029847,0.317777555814656,0.9742791057029847,False,,gradient,1473002075,3.0394129815184905,1.6326671961946537,1.0,0.2963254306678438,0.07307112320914957,1.0000000000000002,0.9225814547249477,0.32156743949287653,-0.07839251791811136,0.006195444380577175,0.03140392564290369,0.6665868678858121,0.6665712796630898,0.6665874887785376,0.9426962506229029,0.9427073017308029,0.9426965429938433,0.0001474301999110281,1.1599075825718452,0.8886833498434359,2.0897628972615934e-05,2.0124102676821742e-05,2.0621104776963328e-05,0.003583233951426873,0.3527995452355206,0.35630981000453554,0.3563827791869475,0.17811842041106182,-2.9427331521014235,0.9995905010753977,0.003583233951426873,0.020862054817437345,0.36561317210277755,0.3656131721027776,0.012100269999676741,0.27800404871027506,0.27800404871027506,0.020862054817437345,1473,sobol_screened,0.5751566689143163,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,2111,864,3.951730438901392,0.5751566689143163,0.00031040604476842545,0.0001474301999110281,56,42,False,1e-05,0.00014755559282945572,True,0.4492268394678831,0.4997442262247205,0.34546883031725883,0.4627668047323823,0.4562139790505171,0.855689917691052,0.827271624468267,0.7497038329020143,0.35598965658816717,0.586905263262031,0.7049138613815038,0.7069449328644991,0.23107379840042008,0.5941271755835543,0.9674752002126866,0.5196941093967289,114,0.00014389741383777314,True,0,583,0.03688342729275336,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0115,gradient,gradient,gradient,0.1056583755,14.167834555533513,3.7640184053128,1.7634540714887936,0.9041247340549627,0.0,0.0,3.141592653589793,0.0,0.9199512439741487,2.612014551952873,1.2113866701665734,2.2839391431660006,5.538896282266921,0.45363832134961085,3.076555687352464,0.42115485661043617,10.297952356256255,0.8585645032397432,-6.196707556175822,0.020585473835814782,0.009665053730775789,2.5762756619480047,0.9034074287306849,2.579090908575471,147.77102404193536,0.5638751832948763,2.614497583335094,0.5638751832948763,2.614497583335094,False,,gradient,1881003766,0.037681130339785235,1.5819140952069595,1.0,0.00022426768622841662,0.013245314452326282,1.0,1.113054871122946,0.3294558560316426,0.14165770315205728,-0.04553262640490052,-0.09220258626033787,0.6665720628177974,0.6665841933276659,0.666588801711292,0.9426960736831926,0.9426993322273687,0.9427078406958516,0.00014769797270883673,1.1599070600605372,0.8886853303112565,2.308561423874922e-05,2.3085485857166077e-05,2.295554824377488e-05,0.37591503972403356,0.030951821616643838,0.38860245389919534,0.4068668613406774,0.18516902322885664,0.3723307369227446,0.9102192428191446,0.37591503972403356,0.31907401778092814,0.46827974565359565,0.4682797456535957,0.01829660095014305,0.12485339300572695,0.12485339300572695,0.31907401778092814,1881,sobol_screened,0.6240466609681319,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,3834,1251,2.2106395026587844,0.6240466609681319,0.0006994310139764649,0.00014769797270883673,116,102,False,1e-05,0.00014785489200185072,True,0.633535074070096,0.8212397405877709,0.36640552431344986,0.5412300890311599,0.0691174203529954,0.8884883346036077,0.14947140030562878,0.7272614203393459,0.6834192234873098,0.831430054742524,0.7270004087118741,0.5047616723730911,0.1927981765526416,0.8815427225961026,0.01199427630973362,0.5035388955978615,115,0.00014416518663558177,True,0,583,0.012057999815143165,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0116,gradient,gradient,gradient,0.1056583755,5.637901318424968,2.3744265241158686,0.9987155545732644,0.9929170203152462,0.0,0.0,3.141592653589793,0.0,0.4794805049937123,3.038133573704253,0.9154349115686878,0.0,2.824402168238031,0.19913147006660523,4.0570275651584815,-0.9946528814805332,2.055218676953217,0.47661037596671557,-3.955977646444389,0.04288245018222636,0.026435004684025296,3.136782129924073,0.9084165659742233,0.19913147006660467,11.409392803052134,0.9604016486372795,0.010022163891692859,0.9604016486372795,0.010022163891692859,False,,gradient,1699002177,1.574549804646407,0.0017936867353516672,1.0,0.0006297142504465414,0.0004239851624967043,1.0,1.071375611997361,-0.21729530538480152,0.21226920109064729,0.5208569284711984,0.5669820293459784,0.6666375259330479,0.666545364168685,0.6665872110029541,0.9427172026312454,0.942746785034039,0.9426816184928862,0.00014790767684065854,1.1599188994972154,0.8887119500519736,2.7410659980353635e-05,2.739983718441641e-05,2.740147690566408e-05,0.04021558591027233,0.4386661231159307,0.44046639915943314,0.478881709026203,0.20102554464633166,3.0076608961661297,0.8395624257819885,0.04021558591027233,0.011196808173349344,0.020231426045402227,0.02023142604540224,0.0028784477945419168,0.5008868649283947,0.5008868649283947,0.011196808173349344,1699,sobol_screened,0.6048425247023616,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,2215,1305,8.0578841576068,0.6048425247023616,0.0007852497875980595,0.00014790767684065854,42,28,False,1e-05,0.00014790767684065854,True,0.4640709441155195,0.8817436983808875,0.4964791163802147,0.48860654328018427,0.021123284474015236,0.07494819443672895,0.40359534975141287,0.14865907467901707,0.3274931492836013,0.9670679520569541,0.0,0.47429638561572873,0.14569599125504876,0.44951756635454965,0.5011947691077077,0.0005709482205791643,116,0.0001443748907674036,True,3,537,0.0024173732190110233,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0117,gradient,gradient,gradient,0.1056583755,6.630374901525681,2.5749514367315127,1.1137964238778566,0.4064482299040453,0.0,0.0,3.141592653589793,0.0,0.8137193760850775,1.6597359265193465,4.182449292660313,2.2494547133605813,0.167338041480141,0.7260573561186663,2.6155515714656707,-0.4421126639654426,2.849460791687813,0.5929467303560084,-1.2979100963787307,0.1828363163650795,0.19346601089740204,2.8359764358471145,0.8373036699623201,2.6197534917690812,150.1008184430288,0.34144631096751654,1.1172216586223338,0.34144631096751654,1.1172216586223338,False,,gradient,1336010246,0.1070012387119165,1.5028664682720416,1.0,0.407786858305186,0.0874036119704024,0.9999999999999998,1.0344825867238798,0.33188807048374136,-0.01613610738161777,0.05459258565307897,0.05994796719708255,0.6665789283253843,0.666591078032666,0.6665718894909904,0.9427505491877498,0.9427370314569729,0.9427455866208786,0.00014964748962209922,1.159897409651541,0.8887669830643975,0.00010746499363412099,0.00010755893329844612,0.0001074919208034486,0.07319893486803059,0.34314663749876845,0.4120335011645463,0.41634557236679903,0.20386071498114675,2.294398576695572,0.9792860955492335,0.07319893486803059,0.16014210255408584,0.38286258610764423,0.38286258610764423,0.1367230143895834,0.20079184152555665,0.20079184152555668,0.16014210255408584,1336,sobol_screened,0.5509684509450449,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,10281,666,0.7953092187974313,0.5509684509450449,0.011334329336672841,0.00014964748962209922,434,420,False,1e-05,0.00014965805793391317,True,0.34991589933633804,0.6356129916384816,0.545587788335979,0.5751430857926607,0.7183194886893034,0.9371278490871191,0.22405533865094185,0.3365705581381917,0.3788550245889256,0.5283103538655216,0.7160236737853981,0.743436933692359,0.66565747915809,0.026632676468881063,0.03405955211591476,0.47837725446510904,117,0.00014611470354884427,True,0,583,0.041622021852959115,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0118,gradient,gradient,gradient,0.1056583755,1.4898274480866553,1.2205848795092684,0.23147210899805415,0.14156336707084755,0.0,0.0,3.141592653589793,0.0,0.06193714426997641,2.3619162748760623,2.9975697912369665,2.8853717553767892,0.14716977590196742,0.4849218977833902,6.085876740042813,0.5172548253557655,0.15889580665131278,0.5943694103909158,-0.11991801203834099,0.7596348086572347,1.256938738476506,0.9882832948418938,0.4464366763383613,2.4107879938578543,138.12797734886567,0.001890997049214001,0.021379894355686668,0.001890997049214001,0.021379894355686668,False,,gradient,1911002758,1.0218553911749717,2.8531899041262583,1.0,8093.802839337238,0.3160828328453431,0.9999999999999997,0.8093331759092803,0.3290698865705956,-0.02512462471175604,0.10689353939064626,0.1151612967946726,0.6665853150951012,0.6665686177266251,0.6665871929342687,0.9426874841455936,0.9427005994174825,0.9426889536279891,0.0001501590722556621,1.1599063812518977,0.8886688585953342,9.988326329590791e-06,9.952057657469648e-06,1.025537026128065e-05,0.15899124347821736,0.09172806872431305,0.1705054807763357,0.2507193122025304,0.045145824675070514,-0.730329621707449,0.3601304125994238,0.15899124347821736,0.0009250999004062874,0.41383081935672306,0.41383081935672306,0.025128013668191913,0.3354498684407463,0.33544986844074637,0.0009250999004062874,1911,sobol_screened,0.6266584564624452,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,2794,495,0.9964374556338909,0.6266584564624452,0.00027917847142290705,0.0001501590722556621,102,88,False,1e-05,0.00015019695083949518,True,0.019074601121246815,0.9054155983030796,0.9669792717322707,0.25983229000121355,0.5921650351956487,0.09499331377446651,0.26969142723828554,0.7764211436733603,0.0319514637177393,0.7518213006314423,0.9184423550519101,0.344660559428893,0.477078049538304,0.023422797308524614,0.3252666732611981,0.9081985536431699,118,0.00014662628618240713,True,3,537,0.19667377408178333,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0119,gradient,gradient,gradient,0.1056583755,9.646555495853054,3.1058904513606165,1.4091456180976454,0.8276913316726169,0.0,0.0,3.141592653589793,0.0,0.7323985821106423,2.486906260751462,4.794711341137133,2.0297945785047773,2.577439795819231,0.4994189448493966,0.2864119345823111,0.022615563503010472,5.915031217822718,0.7661933568023981,-4.325925694623781,0.03729083136145373,0.021829520665055228,2.684836931836164,0.881729427202462,2.3078586109261208,132.23055811899147,0.5777005352488397,1.3722532968485974,0.5777005352488397,1.3722532968485974,False,,gradient,414001585,3.084306307398292,1.581926394960524,1.0,0.001524000593924494,0.02213949205689718,1.0,0.8900590471334895,0.3306624294849462,0.02482210416500327,0.05053180605875446,0.04232406879062608,0.6665727537300146,0.6665865175905884,0.6665771664502029,0.9426920835132154,0.9426854548297009,0.9426952073006066,0.00015249197622779146,1.15990394596244,0.8886661615783636,1.154286972465668e-05,1.151189948389586e-05,1.1549601204363658e-05,0.07261785014869357,0.32697384395389106,0.39755671434201834,0.39959169410258466,0.19776086729072603,2.269322576389851,0.9898147044065242,0.07261785014869357,0.01691968848584757,0.36532032794753233,0.36532032794753233,0.04634577406934302,0.235087977949883,0.23508797794988295,0.01691968848584757,414,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,1629,666,8.293229850352228,1.123967157358912,0.0006424615188624663,0.00015249197622779146,42,28,False,1e-05,0.00015266822529714952,True,0.1183425706419952,0.2891739264048409,0.8166390931518799,0.0019424388058745124,0.7440710345759117,0.03186355131362547,0.3468397719579171,0.530417471436066,0.5148482191920402,0.7916068488095543,0.646103681260331,0.5069997464625927,0.7631020106407456,0.4102122840263961,0.981765189663898,0.5035428107310187,119,0.0001489591901545365,True,0,583,0.018277054267625187,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
