detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_ep_LTx_region_0,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_0,0,1.1278550581595512e-01,9.9999999999999989e-01,3.0782750826635192e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-1.7228859209486047e-01,1.7038664407141574e+01,1.7039535443730831e+01,1.5809076076123230e+00,2.9034576813815926e+02,2.9034576813815926e+02,9.7405618730581500e-01,1,9.9417067512157109e-01
c_ep_LTx_region_0,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_0,0,1.1278550581595512e-01,9.9999999999999989e-01,3.0782750826635192e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-7.1700606059061334e-01,-2.3412838888939511e+00,2.4486134728286646e+00,-1.8679724203845116e+00,5.9957079393180530e+00,5.9957079393180530e+00,2.0114487815756091e-02,2,9.9417067512157109e-01
c_ep_LTx_region_1,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_1,1,9.4202725684533736e-02,1.0000000000000002e+00,3.0981892332774255e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-6.3279016741117000e-01,1.6460798673092370e+01,1.6472957122267143e+01,1.6092196586281626e+00,2.7135831635205182e+02,2.7135831635205182e+02,9.9537384622622016e-01,1,9.9537384622622016e-01
c_ep_LTx_region_2,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_2,2,7.7294748562430599e-02,9.9999999999999989e-01,3.0258961528425967e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-1.5400456238779521e+01,5.9627685310655110e+01,6.1584372269830581e+01,1.8235497548276203e+00,3.7926349078690778e+03,3.7926349078690778e+03,8.9808662502598458e-01,1,9.9570880331569611e-01
c_ep_LTx_region_2,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_2,2,7.7294748562430599e-02,9.9999999999999989e-01,3.0258961528425967e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,1.7627171664480709e+01,1.0076850616928047e+01,2.0304189204323201e+01,5.1932490525827379e-01,4.1226009924495480e+02,4.1226009924495480e+02,9.7622178289711564e-02,2,9.9570880331569611e-01
c_ep_LTx_region_3,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_3,3,7.0373106229199123e-02,1.0000000000000004e+00,3.0223268346834962e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-1.8484454322933033e+01,9.5079292579590103e+01,9.6859418380722758e+01,1.7628120567332370e+00,9.3817469290518929e+03,9.3817469290518929e+03,8.1692876558572713e-01,1,9.9529885599487689e-01
c_ep_LTx_region_3,enhanced_cluster,C_e_p,C_{ep},LTx,enhanced_region_3,3,7.0373106229199123e-02,1.0000000000000004e+00,3.0223268346834962e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-3.9250216319536484e+01,-2.2535584011956818e+01,4.5259607023154452e+01,-2.6203960203874104e+00,2.0484320278903720e+03,2.0484320278903720e+03,1.7837009040914975e-01,2,9.9529885599487689e-01
c_ep_low_egamma_ltx_region_0,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_0,0,1.1278550581595512e-01,9.9999999999999989e-01,3.0782750826635192e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-1.7228859209486047e-01,1.7038664407141574e+01,1.7039535443730831e+01,1.5809076076123230e+00,2.9034576813815926e+02,2.9034576813815926e+02,9.7405618730581500e-01,1,9.9417067512157109e-01
c_ep_low_egamma_ltx_region_0,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_0,0,1.1278550581595512e-01,9.9999999999999989e-01,3.0782750826635192e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-7.1700606059061334e-01,-2.3412838888939511e+00,2.4486134728286646e+00,-1.8679724203845116e+00,5.9957079393180530e+00,5.9957079393180530e+00,2.0114487815756091e-02,2,9.9417067512157109e-01
c_ep_low_egamma_ltx_region_1,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_1,1,9.4202725684533736e-02,1.0000000000000002e+00,3.0981892332774255e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-6.3279016741117000e-01,1.6460798673092370e+01,1.6472957122267143e+01,1.6092196586281626e+00,2.7135831635205182e+02,2.7135831635205182e+02,9.9537384622622016e-01,1,9.9537384622622016e-01
c_ep_low_egamma_ltx_region_2,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_2,2,7.7294748562430599e-02,9.9999999999999989e-01,3.0258961528425967e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-1.5400456238779521e+01,5.9627685310655110e+01,6.1584372269830581e+01,1.8235497548276203e+00,3.7926349078690778e+03,3.7926349078690778e+03,8.9808662502598458e-01,1,9.9570880331569611e-01
c_ep_low_egamma_ltx_region_2,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_2,2,7.7294748562430599e-02,9.9999999999999989e-01,3.0258961528425967e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,1.7627171664480709e+01,1.0076850616928047e+01,2.0304189204323201e+01,5.1932490525827379e-01,4.1226009924495480e+02,4.1226009924495480e+02,9.7622178289711564e-02,2,9.9570880331569611e-01
c_ep_low_egamma_ltx_region_3,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_3,3,7.0373106229199123e-02,1.0000000000000004e+00,3.0223268346834962e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-1.8484454322933033e+01,9.5079292579590103e+01,9.6859418380722758e+01,1.7628120567332370e+00,9.3817469290518929e+03,9.3817469290518929e+03,8.1692876558572713e-01,1,9.9529885599487689e-01
c_ep_low_egamma_ltx_region_3,egamma_region_max,C_e_p,C_{ep},LTx,low_Egamma_LTx_region_3,3,7.0373106229199123e-02,1.0000000000000004e+00,3.0223268346834962e+00,high_s_high_theta_in_low_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-3.9250216319536484e+01,-2.2535584011956818e+01,4.5259607023154452e+01,-2.6203960203874104e+00,2.0484320278903720e+03,2.0484320278903720e+03,1.7837009040914975e-01,2,9.9529885599487689e-01
c_ep_mid_egamma_ltx_region_0,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_0,0,2.7990039641871203e-02,1.0000000000000000e+00,2.8340927458458252e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,6.7930136668638390e+00,6.1523444321721236e+01,6.1897328180513028e+01,1.4608283446810508e+00,3.8312792358861325e+03,3.8312792358861325e+03,9.7403347709709631e-01,1,9.9974180609145880e-01
c_ep_mid_egamma_ltx_region_0,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_0,0,2.7990039641871203e-02,1.0000000000000000e+00,2.8340927458458252e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-3.4077076313603669e+00,-9.4609244332398372e+00,1.0055921759456277e+01,-1.9165179707498130e+00,1.0112156243230623e+02,1.0112156243230623e+02,2.5708328994362470e-02,2,9.9974180609145880e-01
c_ep_mid_egamma_ltx_region_1,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_1,1,2.4474563160129942e-02,9.9999999999999989e-01,3.0056754620829986e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-4.3313175472961865e+00,5.7458662318108466e+01,5.7621681571105974e+01,1.6460354846575858e+00,3.3202581870819340e+03,3.3202581870819340e+03,9.9815982745928600e-01,1,9.9815982745928600e-01
c_ep_mid_egamma_ltx_region_2,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_2,2,2.2434322617094743e-02,9.9999999999999978e-01,2.6280705884798321e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-4.4628969155374378e+01,1.0672979162221819e+02,1.1568488798280211e+02,1.9668499425274921e+00,1.3382993307593471e+04,1.3382993307593471e+04,9.5236867247056667e-01,1,9.9980967074104476e-01
c_ep_mid_egamma_ltx_region_2,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_2,2,2.2434322617094743e-02,9.9999999999999978e-01,2.6280705884798321e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,1.2624335109673408e+01,2.2522931632436837e+01,2.5819687958624840e+01,1.0599196168777203e+00,6.6665628628075660e+02,6.6665628628075660e+02,4.7440998270478124e-02,2,9.9980967074104476e-01
c_ep_mid_egamma_ltx_region_3,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_3,3,1.9887303191429298e-02,9.9999999999999978e-01,2.5531655552487749e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,1.4422512683539331e+01,2.2206758001946594e+02,2.2253543306136388e+02,1.5059409095186991e+00,4.9522018967808763e+04,4.9522018967808763e+04,8.7012373038545365e-01,1,9.9979479870871901e-01
c_ep_mid_egamma_ltx_region_3,egamma_region_max,C_e_p,C_{ep},LTx,mid_Egamma_LTx_region_3,3,1.9887303191429298e-02,9.9999999999999978e-01,2.5531655552487749e+00,high_s_high_theta_in_mid_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-7.8249784638399490e+01,-3.5454761751204273e+01,8.5907327550044059e+01,-2.7161660444540932e+00,7.3800689267905591e+03,7.3800689267905591e+03,1.2967106832326536e-01,2,9.9979479870871901e-01
c_ep_high_egamma_ltx_region_0,egamma_region_max,C_e_p,C_{ep},LTx,high_Egamma_LTx_region_0,0,1.4608316154733618e-02,1.0000000000000000e+00,1.5825367918325890e+00,high_s_high_theta_in_high_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-8.6844284592134284e+02,6.6550605472253471e+02,1.0941166690551399e+03,2.4877276233432002e+00,1.1970912855043146e+06,1.1970912855043146e+06,6.9713611972173639e-01,1,9.9994138356252127e-01
c_ep_high_egamma_ltx_region_0,egamma_region_max,C_e_p,C_{ep},LTx,high_Egamma_LTx_region_0,0,1.4608316154733618e-02,1.0000000000000000e+00,1.5825367918325890e+00,high_s_high_theta_in_high_Egamma,"$|L_e\rangle\otimes|T_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-4.4333617066324655e+02,5.6869748982608326e+02,7.2108515111104555e+02,2.2329515747280539e+00,5.1996379515283939e+05,5.1996379515283939e+05,3.0280526384078482e-01,2,9.9994138356252127e-01
