selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,lepton_muon_unpolarized_proton_unpolarized_C_mu_p,lepton_muon_unpolarized_proton_unpolarized_C_mu_gamma,lepton_muon_unpolarized_proton_unpolarized_C_p_gamma,lepton_muon_unpolarized_proton_unpolarized_C_mu_rest,lepton_muon_unpolarized_proton_unpolarized_C_p_rest,lepton_muon_unpolarized_proton_unpolarized_C_gamma_rest,lepton_muon_unpolarized_proton_unpolarized_F3,lepton_muon_unpolarized_proton_L_C_mu_p,lepton_muon_unpolarized_proton_L_C_mu_gamma,lepton_muon_unpolarized_proton_L_C_p_gamma,lepton_muon_unpolarized_proton_L_C_mu_rest,lepton_muon_unpolarized_proton_L_C_p_rest,lepton_muon_unpolarized_proton_L_C_gamma_rest,lepton_muon_unpolarized_proton_L_F3,lepton_muon_L_proton_unpolarized_C_mu_p,lepton_muon_L_proton_unpolarized_C_mu_gamma,lepton_muon_L_proton_unpolarized_C_p_gamma,lepton_muon_L_proton_unpolarized_C_mu_rest,lepton_muon_L_proton_unpolarized_C_p_rest,lepton_muon_L_proton_unpolarized_C_gamma_rest,lepton_muon_L_proton_unpolarized_F3,lepton_muon_unpolarized_proton_Tx_C_mu_p,lepton_muon_unpolarized_proton_Tx_C_mu_gamma,lepton_muon_unpolarized_proton_Tx_C_p_gamma,lepton_muon_unpolarized_proton_Tx_C_mu_rest,lepton_muon_unpolarized_proton_Tx_C_p_rest,lepton_muon_unpolarized_proton_Tx_C_gamma_rest,lepton_muon_unpolarized_proton_Tx_F3,lepton_muon_unpolarized_proton_Ty_C_mu_p,lepton_muon_unpolarized_proton_Ty_C_mu_gamma,lepton_muon_unpolarized_proton_Ty_C_p_gamma,lepton_muon_unpolarized_proton_Ty_C_mu_rest,lepton_muon_unpolarized_proton_Ty_C_p_rest,lepton_muon_unpolarized_proton_Ty_C_gamma_rest,lepton_muon_unpolarized_proton_Ty_F3,lepton_muon_Tx_proton_unpolarized_C_mu_p,lepton_muon_Tx_proton_unpolarized_C_mu_gamma,lepton_muon_Tx_proton_unpolarized_C_p_gamma,lepton_muon_Tx_proton_unpolarized_C_mu_rest,lepton_muon_Tx_proton_unpolarized_C_p_rest,lepton_muon_Tx_proton_unpolarized_C_gamma_rest,lepton_muon_Tx_proton_unpolarized_F3,lepton_muon_Ty_proton_unpolarized_C_mu_p,lepton_muon_Ty_proton_unpolarized_C_mu_gamma,lepton_muon_Ty_proton_unpolarized_C_p_gamma,lepton_muon_Ty_proton_unpolarized_C_mu_rest,lepton_muon_Ty_proton_unpolarized_C_p_rest,lepton_muon_Ty_proton_unpolarized_C_gamma_rest,lepton_muon_Ty_proton_unpolarized_F3,lepton_muon_L_proton_L_C_mu_p,lepton_muon_L_proton_L_C_mu_gamma,lepton_muon_L_proton_L_C_p_gamma,lepton_muon_L_proton_L_C_mu_rest,lepton_muon_L_proton_L_C_p_rest,lepton_muon_L_proton_L_C_gamma_rest,lepton_muon_L_proton_L_F3,lepton_muon_L_proton_Tx_C_mu_p,lepton_muon_L_proton_Tx_C_mu_gamma,lepton_muon_L_proton_Tx_C_p_gamma,lepton_muon_L_proton_Tx_C_mu_rest,lepton_muon_L_proton_Tx_C_p_rest,lepton_muon_L_proton_Tx_C_gamma_rest,lepton_muon_L_proton_Tx_F3,lepton_muon_L_proton_Ty_C_mu_p,lepton_muon_L_proton_Ty_C_mu_gamma,lepton_muon_L_proton_Ty_C_p_gamma,lepton_muon_L_proton_Ty_C_mu_rest,lepton_muon_L_proton_Ty_C_p_rest,lepton_muon_L_proton_Ty_C_gamma_rest,lepton_muon_L_proton_Ty_F3,lepton_muon_Tx_proton_Tx_C_mu_p,lepton_muon_Tx_proton_Tx_C_mu_gamma,lepton_muon_Tx_proton_Tx_C_p_gamma,lepton_muon_Tx_proton_Tx_C_mu_rest,lepton_muon_Tx_proton_Tx_C_p_rest,lepton_muon_Tx_proton_Tx_C_gamma_rest,lepton_muon_Tx_proton_Tx_F3,lepton_muon_Tx_proton_Ty_C_mu_p,lepton_muon_Tx_proton_Ty_C_mu_gamma,lepton_muon_Tx_proton_Ty_C_p_gamma,lepton_muon_Tx_proton_Ty_C_mu_rest,lepton_muon_Tx_proton_Ty_C_p_rest,lepton_muon_Tx_proton_Ty_C_gamma_rest,lepton_muon_Tx_proton_Ty_F3
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_0,0,1,6.5802883527416467e-01,9.9999999999999967e-01,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1941512209945722e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.6142142099600090e+00,1.9984494154614238e-01,1.2001820173745140e-02,-1.2816328810561129e-04,1.7331218511259671e+01,8.0733825977566920e-01,2.9277971975311505e+01,2.3785739250503753e-02,1.2364412837951944e-01,2.3785739250503753e-02,1.2364412837951944e-01,1.3949221786148480e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1675490103607895e-01,0.0000000000000000e+00,4.3706701126622710e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4697891075983072e-01,3.8347883200312161e-01,1.6206116449727948e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5255488934267275e-01,6.4708736981009540e-02,8.6898463931261119e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3994796001500298e-01,4.8976289849259044e-02,2.6392281534062528e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1669340435344234e-01,0.0000000000000000e+00,3.8767741522056598e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3955366835488670e-01,1.4162831333627204e-01,2.3659938866803631e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1434608262962920e-01,3.3966080089078937e-01,7.0568737557668293e-01,7.4438715616499906e-01,9.6785197657647193e-01,8.2139258934085368e-01,6.8559152655553501e-01,7.4433096947064140e-02,5.3389040480130978e-01,5.2159618567636290e-01,7.6718657684680736e-01,7.5868232160580851e-01,9.2471484472220145e-01,6.4797238787373956e-01,5.2896990519959031e-01,5.5607223472341516e-01,6.2250661980253630e-01,7.7405437233114249e-01,8.2307860170795832e-01,8.4075296860190807e-01,6.5802883527416467e-01,3.7701668500314117e-01,5.7051157402579968e-02,4.9704910742302921e-01,6.2411530162061657e-01,7.9581586645312075e-01,7.0316153592061903e-01,4.8564524407379650e-01,3.9466030742607616e-01,1.0367571966031409e-01,5.2703916900751591e-01,7.2685705062749195e-01,8.9181993921564795e-01,8.0643331921050865e-01,6.3963881821779200e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_0,0,2,6.5802883527297740e-01,1.0000000000000002e+00,nan,muon,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1941512209945722e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.8105637508093704e+00,1.9984494154614071e-01,1.2001820173745039e-02,-1.2816328810561129e-04,1.7331218511259678e+01,8.0733825977566920e-01,2.9277971975311395e+01,2.3785739250503802e-02,1.2364412837951877e-01,2.3785739250503802e-02,1.2364412837951877e-01,1.3949221786166130e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1675490103668125e-01,0.0000000000000000e+00,4.3706701126811909e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4697891076014330e-01,3.8347886329045910e-01,1.6206116449745769e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5255488934299474e-01,6.4708736980645970e-02,8.6898463931417175e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3994796001516882e-01,4.8976289847690292e-02,2.6392281534247053e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1669340435459264e-01,0.0000000000000000e+00,3.8767741522136995e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3955366835503258e-01,1.4162831333477835e-01,2.3659938866788502e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1434608130600410e-01,3.3966080038770069e-01,7.0568736441194480e-01,7.4438715616444562e-01,9.6785197657643085e-01,8.2139258934079251e-01,6.8559152655505995e-01,6.6017487243419748e-01,2.6930429379629961e-01,1.6997953803146126e-01,7.7358345806953455e-01,7.4484871357742444e-01,4.3759975307633331e-01,3.6656016509754813e-01,5.2896990519829423e-01,5.5607223167887954e-01,6.2250666140628919e-01,7.7405437232978425e-01,8.2307860170750380e-01,8.4075296860167648e-01,6.5802883527297740e-01,3.7701668044762549e-01,5.7051157524116873e-02,4.9704910352094056e-01,6.2411530162025619e-01,7.9581586645318125e-01,7.0316153592033925e-01,4.8564524407344256e-01,3.9519562083306925e-01,9.9074109531750137e-02,5.2835253133342375e-01,7.2748621208096176e-01,8.9363130347623732e-01,8.0759705685717931e-01,6.4138072767226362e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_1,1,1,4.4532436439940204e-01,1.0000000000000002e+00,nan,muon,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2040237629054436e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.9087385212340520e+00,7.2647598473559505e-02,7.9079630490663244e-03,-5.5464822758697424e-05,9.9938349863054672e+00,4.4541631495786688e-01,2.0311601230960406e+01,4.5225875580973657e-02,8.1521942406385162e-02,4.5225875580973657e-02,8.1521942406385162e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5109700114778860e-02,0.0000000000000000e+00,5.7066499038874741e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8582555032064231e-01,3.2845681819643330e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6226749112348005e-02,8.9409083542294182e-02,3.0653463046625168e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1845717347457887e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2424028274641661e-01,9.9891489435719238e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9326739383425835e-01,2.6844727969734528e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8308424119805301e-01,3.5315915645986090e-01,9.0903787518222501e-01,5.2789625573402876e-01,9.9010248117808108e-01,9.7891306001425293e-01,5.7801876518604256e-01,3.6084579873032230e-01,3.2090783451967392e-01,1.7156672381773067e-01,5.3883850296004387e-01,4.6561812114399487e-01,4.3539910327217790e-01,2.2430291006515887e-01,2.3525453839165872e-01,4.4413184931848287e-01,7.0324729574425782e-01,5.1919829290053310e-01,7.5290805058077159e-01,8.4189009108651691e-01,4.4532436439940204e-01,2.0273041114879617e-01,2.6744226682322847e-01,4.7582335614487986e-01,5.2609981351526713e-01,6.5701104838003455e-01,6.7977147788989667e-01,3.7292275582438850e-01,2.7716754737888266e-01,4.5306679459400534e-01,5.7300795072444433e-01,7.1408944340082969e-01,7.9560814839512084e-01,8.7260529305294920e-01,6.1795017432898847e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_1,1,2,4.4532436439923284e-01,9.9999999999999989e-01,nan,muon,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2040237629054436e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5160394395353274e+00,7.2647598473559755e-02,7.9079630490663522e-03,-5.5464822758697424e-05,9.9938349863054672e+00,4.4541631495786688e-01,2.0311601230960445e+01,4.5225875580973844e-02,8.1521942406385439e-02,4.5225875580973844e-02,8.1521942406385439e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5109700114890229e-02,0.0000000000000000e+00,5.7066499038842278e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8582555884346315e-01,3.2845681819717021e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6226749112203467e-02,8.9409083542256129e-02,3.0653463046685470e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1845717347425391e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2424028274619739e-01,9.9891489435435243e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.9326739653579945e-01,2.6844727971167964e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.8308424077157188e-01,3.5315915848081086e-01,9.0903787269306979e-01,5.2789625573383225e-01,9.9010248117836352e-01,9.7891306001445266e-01,5.7801876518599371e-01,1.3853817450604008e-01,4.2998415179376565e-01,6.3205237474075626e-01,5.0289008596447615e-01,6.8374138387240957e-01,7.9573602810831756e-01,3.9383486105571752e-01,2.3525455771504072e-01,4.4413184829378849e-01,7.0324727136133192e-01,5.1919829290038899e-01,7.5290805058073285e-01,8.4189009108627744e-01,4.4532436439923284e-01,2.0273041230174665e-01,2.6744226308464619e-01,4.7582335602690123e-01,5.2609981351602220e-01,6.5701104838093261e-01,6.7977147789085357e-01,3.7292275582543727e-01,2.7666886255204620e-01,4.5834435117052374e-01,5.7132380377255665e-01,7.1652213045207891e-01,7.9355863528887938e-01,8.7365278956806225e-01,6.1885193114020165e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_2,2,1,2.3088836184975231e-01,9.9999999999999978e-01,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2166541788449261e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,5.0069132916587327e+00,6.0701019933305260e-03,2.6738804569230068e-03,-6.3171158831687173e-06,3.1439210085905680e+00,1.1006861226519586e-01,1.8976808584889095e+01,2.4558962154903448e-02,2.7590854593630199e-02,2.4558962154903448e-02,2.7590854593630199e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0089349840157358e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5222013698057849e-01,2.7074999931085536e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6375484212752245e-02,3.3161193682474183e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4343310560182654e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5127582904406222e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1095184393548576e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9902880208693560e-01,2.4870917512278076e-01,8.8436156028223589e-01,3.1871627627676824e-01,9.0654245874990047e-01,9.1872902281794044e-01,3.3046813129211999e-01,1.4870994181149316e-01,2.1885632092308832e-01,1.3440733100601579e-01,2.9579503652095146e-01,2.4012902005096720e-01,2.8886915465840957e-01,7.3874171888679577e-02,1.0209233879201859e-01,2.6011696071529877e-01,6.6833635951309756e-01,2.9388501977903309e-01,6.8218845325410871e-01,7.2292397511419038e-01,2.3088836184975231e-01,9.5120074667940119e-02,3.6221687940807090e-01,3.9489505343432735e-01,4.7008617211257592e-01,4.9570359207862769e-01,6.0652723762159400e-01,2.6295291037841290e-01,2.7714267480812915e-01,5.3726702170843943e-01,6.5311499877775803e-01,6.3463734271501715e-01,7.3530123368776068e-01,8.6747662672810077e-01,5.2744613148013908e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_2,2,2,2.3088836184919034e-01,1.0000000000000000e+00,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.2166541788449261e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,2.5000000000000000e-01,4.4178646691106467e+00,6.0701019933305797e-03,2.6738804569230307e-03,-6.3171158831687173e-06,3.1439210085905680e+00,1.1006861226519586e-01,1.8976808584889113e+01,2.4558962154903489e-02,2.7590854593630264e-02,2.4558962154903489e-02,2.7590854593630264e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0089349840112427e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5222013632700330e-01,2.7074999930702776e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.6375484205201396e-02,3.3161193680188072e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4343310559973976e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5127583507995261e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1095185053952585e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9902880172254822e-01,2.4870917592557665e-01,8.8436158847028001e-01,3.1871627627612836e-01,9.0654245874599937e-01,9.1872902281454727e-01,3.3046813129009467e-01,7.6648986017943441e-02,2.7211299240765841e-01,5.0517209112360528e-01,2.9556504159513464e-01,5.1818149159220794e-01,5.8024345905339891e-01,1.7650237073018027e-01,1.0209233879212629e-01,2.6011696114146582e-01,6.6833636762373339e-01,2.9388501977922349e-01,6.8218845325199051e-01,7.2292397511240314e-01,2.3088836184919034e-01,9.5120075692035067e-02,3.6221687518486440e-01,3.9489505515938778e-01,4.7008617211272541e-01,4.9570359207218723e-01,6.0652723761848293e-01,2.6295291037523272e-01,2.7622487592261269e-01,5.6478025949805566e-01,6.5046935189412491e-01,6.5758768845543791e-01,7.3249929254066448e-01,8.8274105615704990e-01,5.4530389647386079e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_3,3,1,1.3371673349524160e-01,9.9999999999999956e-01,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1705441523102929e+00,1.5707949999999999e+00,3.8288160465625602e+00,6.8722339297276713e-01,2.5000000000000000e-01,3.8288160465625602e+00,3.9760342873862999e+00,6.8003601529097557e-01,-3.5287955652578593e+00,2.7506092908463673e+00,2.8348344156572119e-01,5.6111576248409669e+01,6.2735240092376410e-04,2.2424671346518102e-01,6.2735240092376410e-04,2.2424671346518102e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6495297089802599e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.5616715498314373e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.3586821819385770e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3728583215316112e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.5477831431289708e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.1892877810796361e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.0196981102686591e-02,6.3966226594574094e-01,5.3449031623503968e-03,6.5224575395893114e-01,1.2761378098260104e-01,6.4600123512001872e-01,9.5074786949763748e-02,1.6929806293430677e-01,5.8137105042519510e-01,9.3678579640118203e-03,6.2853485489829686e-01,2.3906383858789815e-01,6.0537755614080946e-01,1.6629626012870097e-01,1.4992266960258693e-01,5.2827637945093497e-01,8.6305107054883007e-03,5.6912169795557532e-01,2.1189161864868994e-01,5.4908759404862573e-01,1.3371673349524160e-01,6.1755108018767435e-02,8.2848933264555735e-01,7.7392715431718467e-03,8.6274136844427962e-01,2.4080695762715751e-01,8.6056311299851540e-01,2.3723058824731269e-01,6.4767090414346862e-02,8.8914592837652173e-01,8.1108079409233213e-03,9.2423684843075149e-01,2.5238671773684984e-01,9.2200041259924403e-01,2.6648939452691101e-01
F3,F_3,lepton_muon_L_proton_Ty,enhanced_region_3,3,2,1.3176172012270046e-01,1.0000000000000000e+00,nan,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1595428963202616e+00,1.5707949999999999e+00,3.7306412761378791e+00,5.8904862254808599e-01,2.5000000000000000e-01,3.7306412761378791e+00,4.8088423626647359e+00,7.3016574926170141e-01,-4.2679559112245853e+00,2.6569615615403364e+00,3.1932180338083666e-01,6.2123444287099048e+01,6.2735240092370859e-04,2.7107057812097407e-01,6.2735240092370859e-04,2.7107057812097407e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3927692354555370e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1243154552300130e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3603070240914428e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.2794125395555885e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.7356545134128716e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.1421418573094140e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0258098670539245e-01,6.2561740790507692e-01,5.5067770994462854e-03,6.4219544490118619e-01,1.4507988062704083e-01,6.3397354464056088e-01,1.0603067168314925e-01,1.9134031264080081e-01,5.3964915842860062e-01,9.6533743987427412e-03,6.0344003249309230e-01,2.7020703951678626e-01,5.7238269126388941e-01,1.7734084296289487e-01,1.6156647143592778e-01,4.7648430364996569e-01,8.4598939226255259e-03,5.2829165480595974e-01,2.2831195852422112e-01,5.0305061107076654e-01,1.3176172012270046e-01,6.1928489802636988e-02,8.5138458332612132e-01,8.0244877421414909e-03,9.0241188304093267e-01,2.9925889329556615e-01,9.0032019896215731e-01,3.0714192146767416e-01,6.3357621480453805e-02,9.0899760162102816e-01,8.2080158713840716e-03,9.5910664872953744e-01,3.0606582398848686e-01,9.5704688862174336e-01,3.3424322058883216e-01
