detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_06_local_minimum_106,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_106,gradient_local_minimum,0,0,2.6477729586043110e-04,1.0000000000000000e+00,2.3795908352612005e+00,1.2914225501683856e+00,1.0158083296377223,1.7224927616977352,0.506124199178818,1.5373181775538158,0.03955309818826708,5.163006813096174
dw_mixing_angles_polarization_06_local_minimum_217,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_217,gradient_local_minimum,1,1,5.3332053537652978e-04,9.9999999999999967e-01,2.4017919281158182e+00,1.0111751208086219e+00,1.2617552458346126,0.007040148873745421,1.4790771819613386,1.6901334305972915,0.048431349696760696,4.997489496965175
dw_mixing_angles_polarization_06_local_minimum_271,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_271,gradient_local_minimum,2,2,6.9433748695879257e-04,1.0000000000000002e+00,2.3588112933596075e+00,1.7643680302260121e+00,1.101134087706369,2.2341170712848823,1.3438517492376718,1.1976906738924307,0.0868174379879526,3.9738682502329405
dw_mixing_angles_polarization_06_local_minimum_273,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_273,gradient_local_minimum,3,3,7.0773024416038598e-04,9.9999999999999978e-01,2.3564827338765570e+00,1.7143833938214612e+00,1.1112230790602988,2.2070321981054937,1.482685961776111,5.472943442389784,0.0901237346368068,2.5049813648005146
dw_mixing_angles_polarization_06_local_minimum_414,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_414,gradient_local_minimum,4,4,1.4331213752268052e-03,1.0000000000000002e+00,2.3218982753473663e+00,1.8255673762493523e+00,1.052847181522731,2.842488812465121,1.9332870042515096,4.662070855745058,0.05251809589576696,2.212338860666741
dw_mixing_angles_polarization_06_local_minimum_463,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_463,gradient_local_minimum,5,5,1.9840399883002289e-03,1.0000000000000000e+00,2.3829895107726355e+00,1.8504596298424381e+00,1.3272045543951048,0.027480119798097894,2.1302129897752793,1.6451147801005737,0.17495293230361578,4.148650112207367
dw_mixing_angles_polarization_06_local_minimum_509,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_509,gradient_local_minimum,6,6,2.5954224732676109e-03,9.9999999999999989e-01,2.3474720802567641e+00,1.3918246603566731e+00,1.0770634964616002,2.6610410264067967,2.136477393744479,1.8700103116524482,0.06878224660345021,5.351976106265731
dw_mixing_angles_polarization_06_local_minimum_530,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_530,gradient_local_minimum,7,7,2.8097385596970001e-03,1.0000000000000004e+00,2.3654335615185387e+00,1.9147799188935160e+00,1.160890490211164,0.07732315521017478,1.3345422703048915,4.96146806415749,0.08657700598531638,1.9735625900109572
dw_mixing_angles_polarization_06_local_minimum_543,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_543,gradient_local_minimum,8,8,3.1388041885926348e-03,1.0000000000000000e+00,2.3754345285799632e+00,1.3018381926997893e+00,1.0306827839257102,0.7162590161159333,0.582980488324399,4.437367914637422,0.04578160320947475,1.1371885616508184
dw_mixing_angles_polarization_06_local_minimum_547,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_547,gradient_local_minimum,9,9,3.1627240599876737e-03,1.0000000000000000e+00,2.3538094494793560e+00,1.7117873850710217e+00,1.1201324014267406,1.595749072916123,1.6348838099935399,6.225599126026718,0.09300661699199256,3.1149187292706983
dw_mixing_angles_polarization_06_local_minimum_580,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_580,gradient_local_minimum,10,10,3.6986093886026733e-03,1.0000000000000000e+00,2.3269676484793269e+00,1.7897825372083858e+00,1.0839767743531639,1.6700729814232003,2.135843377261998,4.677997399660065,0.07470167580377866,2.3856151995210744
dw_mixing_angles_polarization_06_local_minimum_610,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_610,gradient_local_minimum,11,11,4.3093982397726157e-03,1.0000000000000002e+00,2.3566246355785814e+00,1.6695932302243295e+00,1.128540094211619,0.4830200822367502,1.596253200403232,0.28728839317557947,0.09738577126416435,3.4696027337043214
dw_mixing_angles_polarization_06_local_minimum_613,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_613,gradient_local_minimum,12,12,4.5002000806791996e-03,1.0000000000000002e+00,2.3489925393086981e+00,1.7907971148560193e+00,1.412966610268675,0.009692858544261357,2.4476496410393938,5.169357468698726,0.2371456577738529,2.009652682570058
dw_mixing_angles_polarization_06_local_minimum_643,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_643,gradient_local_minimum,13,13,5.3649343102707197e-03,1.0000000000000000e+00,2.3586722578908339e+00,1.3673414349660946e+00,1.1298041685722238,0.6883479859514824,1.7988177460098074,1.679171544868777,0.09873819059845107,5.78097043152489
dw_mixing_angles_polarization_06_local_minimum_653,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_653,gradient_local_minimum,14,14,5.5900946005817340e-03,1.0000000000000002e+00,2.3669171560369477e+00,1.4491886345504565e+00,1.1223570877925226,1.6787877250583056,1.5195676920207644,3.375406248245711,0.09393819616998922,0.13875073082932227
dw_mixing_angles_polarization_06_local_minimum_654,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_654,gradient_local_minimum,15,15,5.6180450555268005e-03,9.9999999999999978e-01,2.3998893470711926e+00,1.3396292160712882e+00,1.3938867709665002,0.01228033386378491,2.3188453992200375,4.997129207078789,0.216426693488651,0.9226338540368554
dw_mixing_angles_polarization_06_local_minimum_678,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_678,gradient_local_minimum,16,16,6.3065275912283997e-03,1.0000000000000002e+00,2.4077902489118923e+00,1.8442140601970913e+00,1.2160255286776702,0.07167668963370283,1.6554808322676875,1.7401415870958565,0.12260458533056304,4.102564713467054
dw_mixing_angles_polarization_06_local_minimum_687,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_687,gradient_local_minimum,17,17,6.6234797659969237e-03,9.9999999999999978e-01,2.3355151895560251e+00,1.7539808272798265e+00,1.1125515767631735,2.871630316096286,1.802354376986144,0.5158201096930605,0.08725111905799739,3.180544613864562
dw_mixing_angles_polarization_06_local_minimum_690,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_690,gradient_local_minimum,18,18,6.8326404120828523e-03,1.0000000000000000e+00,2.3964456540271315e+00,1.3770046437061108e+00,1.520907389471033,0.003396246295677017,2.550870431962636,1.0874332680678047,0.28934844545702343,5.3651680487523
dw_mixing_angles_polarization_06_local_minimum_697,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_697,gradient_local_minimum,19,19,7.0904671553579570e-03,1.0000000000000000e+00,2.3357721161107716e+00,1.3847328892352646e+00,1.0594926543342347,2.238923711569774,2.3660623854049705,1.2870983136057605,0.06057857077019421,5.35078406595341
dw_mixing_angles_polarization_06_local_minimum_705,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_705,gradient_local_minimum,20,20,7.4543486006585277e-03,1.0000000000000000e+00,2.3477981949544970e+00,1.7659151255104499e+00,1.1448461465740072,0.0,1.94490522163713,3.0606096179732094,0.106425857200184,3.141578272458389
dw_mixing_angles_polarization_06_local_minimum_708,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_708,gradient_local_minimum,21,21,7.5731910634690052e-03,1.0000000000000000e+00,2.4028058668654007e+00,1.8017668109302474e+00,1.056870154983406,2.081728430388811,0.7219113257759759,4.4608129667629095,0.060799524941893876,2.1653198275779224
dw_mixing_angles_polarization_06_local_minimum_710,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_710,gradient_local_minimum,22,22,7.7205649286416064e-03,1.0000000000000000e+00,2.3727623972434166e+00,1.7245629296963823e+00,1.119569829394489,0.3615564334922825,1.2606248888485536,0.9020178448408562,0.09072910795018703,3.901815090232258
dw_mixing_angles_polarization_06_local_minimum_715,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_715,gradient_local_minimum,23,23,7.9099912896122629e-03,1.0000000000000000e+00,2.3328713051203116e+00,1.7633989806798134e+00,1.1153306324750423,3.1414776050307016,1.8416974783995483,3.2429426597289863,0.08861759931283339,3.1416086031048667
dw_mixing_angles_polarization_06_local_minimum_720,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_720,gradient_local_minimum,24,24,8.0290566160744394e-03,9.9999999999999978e-01,2.3446561006075468e+00,1.7740380674379033e+00,1.1238054683379588,2.553029062118254,1.7217575856447274,1.379535766417215,0.09289806501751974,3.161607000900585
dw_mixing_angles_polarization_06_local_minimum_734,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_734,gradient_local_minimum,25,25,8.4735142396022735e-03,1.0000000000000000e+00,2.2859690274306272e+00,1.8384724885803161e+00,1.0322464396091686,2.9940734157528683,1.6977234670947738,2.0738120935490523,0.037925488851777156,4.0616362954177685
dw_mixing_angles_polarization_06_local_minimum_737,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_737,gradient_local_minimum,26,26,8.5127190313197664e-03,1.0000000000000002e+00,2.3517715983318639e+00,1.7780680149744490e+00,1.127437695526042,1.9566982989349246,1.6554084287573951,1.5892436542348132,0.09471390452950802,3.189463237892175
dw_mixing_angles_polarization_06_local_minimum_742,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_742,gradient_local_minimum,27,27,8.6421913412386732e-03,1.0000000000000000e+00,2.3504976820286640e+00,1.7798264553145202e+00,1.1267541311501066,1.9171742350937202,1.6631721328824576,4.612550493184521,0.09433570198282565,3.049329878052955
dw_mixing_angles_polarization_06_local_minimum_759,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_759,gradient_local_minimum,28,28,9.3548213478893451e-03,1.0000000000000000e+00,2.3545655526611262e+00,1.3737025462298416e+00,1.122149144930501,3.1069789726549,1.6758837527424473,1.5083728706598465,0.09181504347280378,6.274053960438435
dw_mixing_angles_polarization_06_local_minimum_762,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_762,gradient_local_minimum,29,29,9.3830929529939728e-03,9.9999999999999989e-01,2.3625129730507664e+00,1.7776891331050861e+00,1.1314517400854365,0.003435164407223374,1.5691484618930926,3.221948582158782,0.09671948539517099,3.141546189917232
dw_mixing_angles_polarization_06_local_minimum_765,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_765,gradient_local_minimum,30,30,9.4019069584162576e-03,9.9999999999999978e-01,2.3440440831840319e+00,1.3862428617200249e+00,1.1125303163958435,3.140979061274639,1.782598208185349,1.0009715788404658,0.0865579900144828,6.282936726179953
dw_mixing_angles_polarization_06_local_minimum_777,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_777,gradient_local_minimum,31,31,9.6823591684239551e-03,1.0000000000000000e+00,2.3407176488595582e+00,1.3995517657041066e+00,1.1094491943931342,3.1415159545503983,1.8896507589632074,0.12541426344506412,0.08531158444915775,0.0
dw_mixing_angles_polarization_06_local_minimum_782,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_782,gradient_local_minimum,32,32,9.8453906757093590e-03,1.0000000000000000e+00,2.3645135616904991e+00,1.3707722730297194e+00,1.1304121845777302,2.8285169416228855,1.6241053242395298,0.1906469378492232,0.09620540508242992,2.2333471418516976e-05
dw_mixing_angles_polarization_06_local_minimum_784,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_784,gradient_local_minimum,33,33,9.9147277986483297e-03,9.9999999999999989e-01,2.3682459197629711e+00,1.7778209493451647e+00,1.1332794759997906,0.7154307059881942,1.5316033802879452,4.666931738056564,0.09762568540089393,3.047876451379486
dw_mixing_angles_polarization_06_local_minimum_786,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_786,gradient_local_minimum,34,34,9.9535973480890331e-03,1.0000000000000002e+00,2.3653261948001711e+00,1.3705843462436040e+00,1.1285072787829231,3.053705050148434,1.5895911030339003,1.539747715717633,0.09522415706841354,6.272892244231992
dw_mixing_angles_polarization_06_local_minimum_795,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_795,gradient_local_minimum,35,35,1.0215308649166975e-02,1.0000000000000000e+00,2.3684745449542919e+00,1.3705715191839052e+00,1.1291134549262385,3.140961983904426,1.558546487615346,4.918638337287205,0.09555602420991169,0.00010890270135426097
dw_mixing_angles_polarization_06_local_minimum_803,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_803,gradient_local_minimum,36,36,1.0447771187162147e-02,9.9999999999999978e-01,2.3462121858229668e+00,1.3732708733201258e+00,1.1203671325641662,2.4877560836060826,1.7945893652376592,5.848876658016753,0.09074123961033094,0.021986148642028
dw_mixing_angles_polarization_06_local_minimum_812,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_812,gradient_local_minimum,37,37,1.0786106072562109e-02,9.9999999999999978e-01,2.3638087710311044e+00,1.3635838250922445e+00,1.1359665489187556,0.35960543344810286,1.684125033998749,1.2428214059236469,0.09898094445821995,6.170801386907982
dw_mixing_angles_polarization_06_local_minimum_831,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_831,gradient_local_minimum,38,38,1.1437783891741162e-02,9.9999999999999978e-01,2.3807655347979058e+00,1.3809873141250277e+00,1.1586972252889411,0.0,1.7004229378495734,0.8024176920435255,0.11034737968581916,6.283175524869597
dw_mixing_angles_polarization_06_local_minimum_832,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_832,gradient_local_minimum,39,39,1.1439902055856536e-02,1.0000000000000002e+00,2.3759727052768760e+00,1.7749961732568245e+00,1.1343405211246922,0.7939570398830711,1.4751300873167212,4.713863704767373,0.09815071999414134,3.0680425146003425
dw_mixing_angles_polarization_06_local_minimum_840,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_840,gradient_local_minimum,40,40,1.1640326342322333e-02,9.9999999999999989e-01,2.3185035364259217e+00,1.7221856968406803e+00,1.0739341667550222,3.141592653589793,1.622213477515228,4.914121596417542,0.06382141584133816,3.141605434864291
dw_mixing_angles_polarization_06_local_minimum_842,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_842,gradient_local_minimum,41,41,1.1674152425581508e-02,1.0000000000000002e+00,2.3744650093539965e+00,1.3705897213104743e+00,1.1313448418271743,1.4691461688627596,1.5071890552332565,1.2727910155632634,0.09656401789391274,6.22947227329926
dw_mixing_angles_polarization_06_local_minimum_843,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_843,gradient_local_minimum,42,42,1.1729528452804840e-02,1.0000000000000000e+00,2.3405129098581181e+00,1.4394800501760736e+00,1.100094041058184,1.044890511066327,2.0386654570208456,0.016731037546452686,0.08104247267262683,6.283122558850417
dw_mixing_angles_polarization_06_local_minimum_845,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_845,gradient_local_minimum,43,43,1.1819457824939690e-02,1.0000000000000000e+00,2.3407015135240310e+00,1.4413352133239024e+00,1.0999242570150327,2.848439488603918,2.0413172837875635,5.418215304366156,0.08096130530328037,1.6138257333407435e-05
dw_mixing_angles_polarization_06_local_minimum_847,D_W,D_W,mixing_angles,polarization_cluster_06_local_minimum_847,gradient_local_minimum,44,44,1.1871564450729507e-02,1.0000000000000000e+00,2.3406717885839896e+00,1.4421737384718616e+00,1.0996980321056298,3.140033935992747,2.042183592496538,6.269078243724729,0.08084634944998258,8.622369806717212e-06
