detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-9.1978195581808265e+01,3.6813992943041086e+01,9.9071986650594894e+01,2.7608734001645314e+00,9.8152585388956522e+03,3.0742048484607049e-01,1,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,4.3370403234784632e-01,8.4744386283400587e+01,8.4745496079366305e+01,1.5656785807714231e+00,7.1817991057378895e+03,2.2493876798088175e-01,2,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-6.5456124710712089e+01,-3.9702637702983822e+01,7.6555886140248461e+01,-2.5963683751907016e+00,5.8608037027186865e+03,1.8356430538610577e-01,3,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.1415116001538423e+00,-6.6967595965050322e+01,6.6977324208059485e+01,-1.5537522468195084e+00,4.4859619580715116e+03,1.4050333923313410e-01,4,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-5.1443231132540205e+01,-8.9209442155267926e-01,5.1450965606224720e+01,-3.1242530543089284e+00,2.6472018618129182e+03,8.2912138953755127e-02,5,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-1.1138286371660330e+01,-2.6813748894269850e+01,2.9035126193320941e+01,-1.9645030620973254e+00,8.4303855306207163e+02,2.6404533278389992e-02,6,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_106,D_W,polarization_cluster_06_local_minimum_106,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3795908352612005e+00,1.2914225501683856e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,1.1071465451212259e+01,2.5455546401836408e+01,2.7759001960687154e+01,1.1605422376970616e+00,7.7056218985343332e+02,2.4134524940944164e-02,7,9.8987809461928133e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-3.1941301642289581e+01,-1.1095449980057202e+02,1.1546058971180975e+02,-1.8510947740585977e+00,1.3331147776598869e+04,2.4722811532308897e-01,1,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|+1-1-1>,2,-1,1,-1,-1.1261911337447140e+02,1.8723717314953415e+01,1.1416497837490414e+02,2.9768425852829896e+00,1.3033642287342333e+04,2.4171083184234640e-01,2,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.0039236488754118e+02,3.3615978538665203e+00,1.0044862999486021e+02,3.1081205629526036e+00,1.0089927267844330e+04,1.8711919963523313e-01,3,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,-1.8220567238789528e+01,-8.1875175878703843e+01,8.3878087100695964e+01,-1.7897688392097431e+00,7.0355334956719389e+03,1.3047501352289412e-01,4,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|-1+1+1>,5,1,-1,1,-7.1381160519446269e+01,3.4217960081231681e+01,7.9158946867828647e+01,2.6945851385857864e+00,6.2661388692237188e+03,1.1620647591277135e-01,5,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,9.8222492712945559e+00,-4.6818984597393452e+01,4.7838205437478649e+01,-1.3640033380570082e+00,2.2884938994784111e+03,4.2440459229593788e-02,6,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_217,D_W,polarization_cluster_06_local_minimum_217,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4017919281158182e+00,1.0111751208086219e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-4.4209006479303934e+00,3.5452634875338028e+01,3.5727212067874895e+01,1.6948547337071278e+00,1.2764336821429056e+03,2.3671652198248436e-02,7,9.8885174766417616e-01
dw_mixing_angles_polarization_06_local_minimum_271,D_W,polarization_cluster_06_local_minimum_271,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3588112933596075e+00,1.7643680302260121e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,2.0814440292190405e+01,5.1640194163267594e+01,5.5677199802945694e+01,1.1876490809032370e+00,3.0999505778971361e+03,3.0965319654771833e-01,1,9.6827203905765513e-01
dw_mixing_angles_polarization_06_local_minimum_271,D_W,polarization_cluster_06_local_minimum_271,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3588112933596075e+00,1.7643680302260121e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-2.5166492142924302e+01,-4.9286402650116663e+01,5.5339875433265092e+01,-2.0429016909468927e+00,3.0625018129692980e+03,3.0591244988893279e-01,2,9.6827203905765513e-01
dw_mixing_angles_polarization_06_local_minimum_271,D_W,polarization_cluster_06_local_minimum_271,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.3588112933596075e+00,1.7643680302260121e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-4.9539967563648233e+01,1.9203047860388153e+01,5.3131586023152714e+01,2.7717976188793489e+00,2.8229654333356766e+03,2.8198522789646657e-01,3,9.6827203905765513e-01
