lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration
electron,gradient_local_minimum_0106,gradient,gradient,gradient,0.00051099895,1.0318665625613794,1.0158083296377223,0.07482675346400106,0.0024415471141320923,0.0,0.0,3.141592653589793,0.0,0.03955309818826708,1.7224927616977352,1.5373181775538158,0.506124199178818,5.163006813096174,2.6788079781032077,2.087242991746707,-0.5563290143370138,0.0006022182857552758,0.008039059795789739,-0.005651359147705438,0.9845848142655941,1.7602215882397099,0.9541533137905046,0.4927667280784474,3.0885244738791466,176.95941727613817,0.005548280138146188,0.0030237097071717303,0.005548280138146188,0.0030237097071717303,False,,gradient,759002479,2.3795908352612005,1.2914225501683856,1.0,31927.796040690915,0.9851193393094327,1.0,1.1401905846154283,-0.26383710310775355,-0.28335185011819486,-0.3157853254874008,-0.3905440567828077,0.6665377651105591,0.6664892696711241,0.6665182695265032,0.9425938135441341,0.9426142359850564,0.9425797118312361,0.0002647772958604311,1.1598113106775392,0.8884870686529147,2.5584263465550094e-06,2.4019505086014803e-06,1.9629565034540164e-06,0.1922524510152588,0.05682084190656711,0.19821697155533585,0.24907329292182592,0.07368032509442289,0.4051363430743616,0.591635692691855,0.1922524510152588,0.13298688510083126,0.24982001146527924,0.2498200114652793,0.3111615637068976,0.5011066956128949,0.5011066956128949,0.13298688510083126,759,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,2541,612,10.68104613899915,0.9559119546424459,0.3598298191187924,0.0002647772958604311,87,73,False,1e-05,0.0002648059118328758,True,0.12001976988636133,0.6956493402799393,0.1675123832175054,0.5432874869611093,0.4326237419200577,0.91554989726363,0.6690171107668017,0.5345916243995305,0.007565400599629672,0.5482864749284094,0.16110433623547177,0.5073052812603721,0.24467178706271384,0.8217180555213894,0.7574472879359841,0.4110725649592795,106,0.0002483444566775627,True,5,82,0.09112935060962395,True,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0217,gradient,gradient,gradient,0.00051099895,1.5920263003911637,1.2617552458346126,0.2822185191765343,0.23696964423514166,0.0,0.0,3.141592653589793,0.0,0.048431349696760696,0.007040148873745421,1.6901334305972915,1.4790771819613386,4.997489496965175,2.9509646081601777,1.8618062298150746,0.08467392851277064,0.002513739023901115,0.02666193268460867,-0.0019051857550316056,0.9947163308478835,1.78173798013788,0.9716122117122599,0.13238462294364797,1.8531400868277341,106.17710582173609,0.014920127051220845,0.015224403685667336,0.014920127051220845,0.015224403685667336,False,,gradient,1739002452,2.401791928115818,1.011175120808622,0.9999999999999999,53922.45845168991,0.9810699587478021,0.9999999999999997,1.1200883145466711,-0.11010211718655516,-0.16595339439744408,-0.21452557542162012,-0.23279739549907413,0.666253782200814,0.6664837840551152,0.6663829217782474,0.9423914818190672,0.9423202245877997,0.9424826818882897,0.0005333205353765298,1.1596031056635234,0.8881142210937432,6.96829982205216e-06,7.104932597812308e-06,6.7728132037148114e-06,0.03314828784795167,0.001671616686120543,0.03365487614841922,0.034819904534072216,0.01624492388138311,0.2503910751527832,0.9330826203436035,0.03314828784795167,0.3511865899866727,0.6194139606883295,0.6194139606883293,0.16266310057433178,0.3457661347775983,0.3457661347775983,0.3511865899866727,1739,sobol_screened,0.6171687081139092,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,2510,936,12.9923253479084,0.6171687081139092,0.02993663845823787,0.0005333205353765298,73,59,False,1e-05,0.0005333716932806202,True,0.1640950758010149,0.003981955349445343,0.3597535938024521,0.1442357674241066,0.3331980463117361,0.7699472056701779,0.8493245728313923,0.27293639071285725,0.06882907700991217,0.0022409489867188472,0.4708048894471556,0.12825334250463047,0.2689930899644218,0.795375156491837,0.7645141152756932,0.32186703761647323,217,0.0005168876961936614,True,5,82,0.1806141839895297,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0271,gradient,gradient,gradient,0.00051099895,1.2124962791089373,1.101134087706369,0.15104910492188664,0.012707985069730515,0.0,0.0,3.141592653589793,0.0,0.0868174379879526,2.2341170712848823,1.1976906738924307,1.3438517492376718,3.9738682502329405,1.7250138071331562,0.7847548284629733,-0.855599119859172,0.01949137590813424,0.1057797591186481,-0.02519722239586723,0.9362378655497278,1.6539763720061638,1.0446163818328116,0.5539234628873759,3.055190457899039,175.04951884625638,0.016064372702822932,0.013211449458962824,0.016064372702822932,0.013211449458962824,False,,gradient,1223001598,2.3588112933596075,1.764368030226012,1.0,10011.040132826229,0.9987576363226662,1.0000000000000002,0.898249217213103,-0.3247191783374448,-0.321809554070982,-0.3054326145600409,-0.4099303485391097,0.6662516526703761,0.6662797131193204,0.6662664981010903,0.9422430081791087,0.9422335589217373,0.9422533116838513,0.0006943374869587926,1.159445891839002,0.8878224228730313,1.9656620444674644e-06,1.7683804254264857e-06,1.6007729308764596e-06,0.14603879239069556,0.1743891393205983,0.2179758147297634,0.32042793171129386,0.057761848874116485,1.8187360395540888,0.3605294242960069,0.14603879239069556,0.031290936476697256,0.09043946240899924,0.09043946240899921,0.20032156818440724,0.589132605879707,0.589132605879707,0.031290936476697256,1223,sobol_screened,0.5289439629135629,True,False,2,ABNORMAL: ,35,1663,1134,2.2888304645540356,0.5289439629135629,0.0007018207772977732,0.0006943374869587926,26,12,False,1e-05,0.000694452491113989,True,0.01582813821732998,0.8917151726782322,0.3115612091496587,0.3144257189705968,0.17726647295057774,0.6203903164714575,0.5971020385622978,0.0983804203569889,0.028819457013961384,0.7111415506819546,0.42776129734773133,0.5541287408923055,0.19061839104504358,0.6324607752205134,0.7508329543183367,0.5616157868875609,271,0.0006779046477759242,True,5,82,0.05972449407613862,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0273,gradient,gradient,gradient,0.00051099895,1.234816731436251,1.1112230790602988,0.1597209338816359,0.008548827639726144,0.0,0.0,3.141592653589793,0.0,0.0901237346368068,2.2070321981054937,5.472943442389784,1.482685961776111,2.5049813648005146,1.6051292310529734,5.66088508799223,-0.8414557215824732,0.025621821673280778,0.13072519904393876,-0.027025220451649037,0.9320346436243934,1.6445183358752327,1.050219750796805,0.5521486561913598,3.085950892474901,176.81196192344154,0.015661397890264536,0.014959698501081009,0.015661397890264536,0.014959698501081009,False,,gradient,1680001431,2.356482733876557,1.7143833938214612,1.0,10221.299030487342,1.0000456813605605,0.9999999999999998,1.0977924955338656,-0.3273452505785326,-0.33351526262287184,-0.3227403970633406,-0.43191503427838973,0.6661860237867091,0.6663224903941807,0.6662775558676606,0.9422260068067071,0.9421943497041675,0.9422908268308196,0.000707730244160386,1.1594402553401142,0.8878106744992335,3.6840906403323714e-07,5.928727297432879e-07,5.596714229283428e-07,0.16212154066733225,0.13602117121531493,0.18170882490557153,0.2981427118826472,0.03263746896424794,-1.1594400374781717,0.2189385664211337,0.16212154066733225,0.029312783193317253,0.11096908335055596,0.11096908335055594,0.13024002531785467,0.5908882047667969,0.5908882047667968,0.029312783193317253,1680,sobol_screened,0.6108429015177248,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,1476,828,2.327476768853534,0.6108429015177248,0.0007272836705276445,0.000707730244160386,28,14,False,1e-05,0.0007078734767662337,True,0.037381517700850964,0.7101374445483088,0.335807285271585,0.5204586191102862,0.9500642782077193,0.3168471958488226,0.7710265284404159,0.39866271521896124,0.03133255500750767,0.702520167782921,0.4719535997392581,0.542930453926813,0.871046002118708,0.39868016656108424,0.7500917508143148,0.5457051829626901,273,0.0006912974049775176,True,5,82,0.043808177504115475,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0414,gradient,gradient,gradient,0.00051099895,1.1084871876403584,1.052847181522731,0.10858219544384891,0.026857396459128546,0.0,0.0,3.141592653589793,0.0,0.05251809589576696,2.842488812465121,4.662070855745058,1.9332870042515096,2.212338860666741,0.7741916306916999,5.470781438948395,0.12669638683314222,0.023069598017716086,0.19022313004745356,-0.018050359937472043,0.9531457694166592,1.6917199991079008,0.9780509155795579,0.5304188301072897,2.6969985321175702,154.526633243315,0.00368045241257957,0.006190071452703572,0.00368045241257957,0.006190071452703572,False,,gradient,1238001441,2.3218982753473663,1.8255673762493523,1.0000000000000002,51498.58625626398,1.021451737506288,1.0000000000000002,0.9639622875942071,-0.3007512857241114,-0.28267361698940896,-0.3144653159131344,-0.3994797696629842,0.6657204824478129,0.6659333352554607,0.6658787597296094,0.9416231505536321,0.9415844875648773,0.9417350162957251,0.0014331213752268052,1.1588280105294717,0.8867000989689761,3.18990353753712e-06,3.0638132210158986e-06,3.1112540048727766e-06,0.0865831594344594,0.2555711938189069,0.26071233595424614,0.3421543532533663,0.08963515932756301,-2.8012600318628365,0.5239457483166254,0.0865831594344594,0.014647815050921418,0.02431577754862088,0.024315777548620885,0.25226090343077556,0.6335298691980127,0.6335298691980127,0.014647815050921418,1238,sobol_screened,0.5314960614059933,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,1505,1143,1.4038812229374649,0.5314960614059933,0.0014358744294979229,0.0014331213752268052,18,4,False,1e-05,0.0014331480805881535,True,0.02579870354384184,0.8929291749373078,0.5950246891006827,0.4028697572648525,0.6697828955948353,0.2740436000749469,0.8812593538314104,0.6537716621533036,0.016791522526993143,0.904792290374471,0.6153843662838997,0.45863574929837786,0.7419916217364885,0.3521046654694037,0.73908317575616,0.5810961437547727,414,0.0014166885360439368,True,5,82,0.07994789140095254,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0463,gradient,gradient,gradient,0.00051099895,1.7614719292071086,1.3272045543951048,0.332136875202919,0.21670785502991552,0.0,0.0,3.141592653589793,0.0,0.17495293230361578,0.027480119798097894,1.6451147801005737,2.1302129897752793,4.148650112207367,2.2823927552989844,0.9823472648676972,-0.5491978977652077,0.043684854279363056,0.10347296187955984,-0.01233107215970715,0.9672820738122359,1.7228247863089607,1.2583453234992452,0.47887128893606806,1.8703744678501544,107.16456311684112,0.027270775749287133,0.04294766680909556,0.027270775749287133,0.04294766680909556,False,,gradient,1777001750,2.3829895107726355,1.850459629842438,1.0,14242.786852843368,0.9837138459094198,1.0,1.1335795292694641,-0.2617802577583468,-0.27777259649339764,-0.3107743383592551,-0.383489720267502,0.6656342621252253,0.6653539581310749,0.6655955215604508,0.9411520667302352,0.9413229227905837,0.9411244440471696,0.001984039988300229,1.1583656025860203,0.8858570614647404,2.3521949118476826e-06,2.475734685702946e-06,1.9312610772814764e-06,0.0032861083919770223,0.011356443662351622,0.011383225873215993,0.014642552054328645,0.004061949846051669,-3.026695347720744,0.5548144655358588,0.0032861083919770223,0.40453956687977743,0.8788966879813557,0.8788966879813556,0.00274262109641339,0.10646075996431571,0.1064607599643157,0.40453956687977743,1777,sobol_screened,0.6201700522834068,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,1811,522,4.760990389011963,0.6201700522834068,0.5556287797893869,0.001984039988300229,57,43,False,1e-05,0.0019841047664373324,True,0.17185272835195065,0.01010213978588581,0.6442376859486103,0.6292931791394949,0.3823827663436532,0.585400765761733,0.74143654294312,0.7207150002941489,0.08513204727247407,0.008747193805249473,0.6780678543226016,0.5024453379315434,0.26182814920654274,0.6602781725165486,0.7585291199512046,0.5890195941628459,463,0.0019676071491173605,True,5,82,0.0875389890741558,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0509,gradient,gradient,gradient,0.00051099895,1.1600657754100874,1.0770634964616002,0.13008512286828475,0.008648533435542671,0.0,0.0,3.141592653589793,0.0,0.06878224660345021,2.6610410264067967,1.8700103116524482,2.136477393744479,5.351976106265731,0.884011570623922,2.2349584841781676,0.10741569034250426,0.029861189554067982,0.18807310639166458,-0.01891230329637928,0.9510641088706552,1.6871022733316428,1.0087571834914941,0.5666030798804298,3.018868058361847,172.96839865098733,0.004151812146138685,0.00962625527498743,0.004151812146138685,0.00962625527498743,False,,gradient,1187001741,2.347472080256764,1.391824660356673,1.0,41014.01225044461,1.0027187513985367,0.9999999999999999,0.7709259135835618,-0.33629790055769954,-0.29904431056867786,-0.3299677786501335,-0.43053575246810455,0.6652460759141445,0.665184049852492,0.6650792199397123,0.940756977236835,0.9406830788607804,0.9406391403685368,0.002595422473267611,1.1578427136072025,0.8849034363660511,1.5285224566619071e-06,1.9445402132944878e-06,1.8034194810279125e-06,0.19392080502768547,0.1334272376320688,0.2157273429014156,0.32734804265975426,0.05205332157153846,0.9507497394887904,0.318030443369064,0.19392080502768547,0.02095296279614909,0.026743532973545984,0.026743532973545984,0.27829957779348163,0.6459084243666997,0.6459084243666997,0.02095296279614909,1187,sobol_screened,0.5167115819083173,True,False,2,ABNORMAL: ,4,1807,468,9.425776226669255,0.5167115819083173,0.26695275308847594,0.002595422473267611,59,45,False,1e-05,0.0025955558738798654,True,0.013094346038997173,0.7926706820726395,0.8229598198086023,0.46144968643784523,0.07169994246214628,0.8506447793915868,0.8919279966503382,0.45918368361890316,0.0228236391528292,0.847035666245945,0.6800618760370468,0.5058530897688424,0.2976213847323029,0.851793452621906,0.747223570686157,0.44303154922592575,509,0.0025789896340847425,True,5,82,0.05893099192160352,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0530,gradient,gradient,gradient,0.00051099895,1.3476667302627168,1.160890490211164,0.20149251410815316,0.08716655084965841,0.0,0.0,3.141592653589793,0.0,0.08657700598531638,0.07732315521017478,4.96146806415749,1.3345422703048915,1.9735625900109572,2.5153473994459734,5.128451347587622,0.15914785370446155,0.010115200827230811,0.05921160419678122,-0.01287415481235768,0.9659141147805058,1.7198356304699791,1.0405601921817205,0.3651628647122757,2.4332182162456255,139.41313442522483,0.021527803821201192,0.020148326828634332,0.021527803821201192,0.020148326828634332,False,,gradient,1275001357,2.3654335615185387,1.914779918893516,1.0,10779.437135519831,0.9952601431600213,1.0000000000000004,1.1511212847707324,-0.27590533284901325,-0.27877909925903815,-0.28431958745273395,-0.36123622762514696,0.6647899126976593,0.6655021614918574,0.6649299015669753,0.9406609962460621,0.9402559196847309,0.9407598445761314,0.002809738559697,1.1577028697711933,0.8846509397364083,4.354883738399984e-06,3.7924797500754615e-06,4.184218705127751e-06,0.00498325786967046,0.016669364827958007,0.01771736223400605,0.021652622697628465,0.006891050885191817,-2.5828438635161532,0.6365095795943989,0.00498325786967046,0.39580483777542863,0.8126204441727566,0.8126204441727568,0.01164818643847874,0.165726933129615,0.16572693312961498,0.39580483777542863,1275,sobol_screened,0.5417172852516103,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,1417,918,1.6447324651390387,0.5417172852516103,0.0028542918012204855,0.002809738559697,25,11,False,1e-05,0.002809751715034426,True,0.014923501759767532,0.008442130871117115,0.4371580509468913,0.4120059385895729,0.799259620718658,0.37619804590940475,0.7178507251664996,0.6753753488883376,0.04370436373735234,0.024612724734322317,0.4247979981682076,0.4005897893705902,0.7896421674032414,0.3141022417014875,0.7529408877422847,0.609493378050003,530,0.0027933057205141317,True,5,82,0.10763646008548351,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0543,gradient,gradient,gradient,0.00051099895,1.0623070010808522,1.0306827839257102,0.08851424731438737,0.0035995356160118735,0.0,0.0,3.141592653589793,0.0,0.04578160320947475,0.7162590161159333,4.437367914637422,0.582980488324399,1.1371885616508184,2.6320460123678338,4.262463076314528,0.2727672021766081,0.001054636898051606,0.012142968084786331,-0.007349787312042908,0.9800969873560038,1.7505987380213412,0.9656410200187556,0.4759966716240636,3.0676731170546905,175.76472253297553,0.007435375446268799,0.004287800239272586,0.007435375446268799,0.004287800239272586,False,,gradient,740002457,2.375434528579963,1.3018381926997893,1.0,23407.715238173652,0.9876721172161818,1.0,1.1301390318600506,-0.2709102136979078,-0.3170686767704386,-0.3167568267502544,-0.4026539697310468,0.6644733301327803,0.6652454618008982,0.6649284079652754,0.9402555751824513,0.9400312934311383,0.9405773211342248,0.003138804188592635,1.1574235666685857,0.8841414912224499,4.215757245240592e-06,4.238452836369255e-06,4.384866108597674e-06,0.04956510507655348,0.024141873093286005,0.055689182849674945,0.07370697816983948,0.018835693764755208,-0.8300098675640297,0.51109662158047,0.04956510507655348,0.3625775877380166,0.6933775879011748,0.6933775879011748,0.1447810129095099,0.23291543392898573,0.23291543392898575,0.3625775877380166,740,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,2513,9,0.0,1000.0,1000.0,0.003138804188592635,111,97,False,1e-05,0.0031390246447373627,True,0.04994303394722034,0.19644935263030988,0.12112222862276201,0.5447917444278307,0.5104525982951571,0.3041481798414471,0.5168635071825332,0.30449114856203097,0.01127052432457743,0.22799232589797663,0.18556845288591015,0.4946821830542113,0.7062290379319212,0.18098918081429033,0.7561242944293346,0.4143879669479817,543,0.0031223713494097664,True,5,82,0.08772317606616353,False,"alpha_e~3pi/4,alpha_p~pi/2"
electron,gradient_local_minimum_0547,gradient,gradient,gradient,0.00051099895,1.2546965967260368,1.1201324014267406,0.1673244650982164,0.003908546364945049,0.0,0.0,3.141592653589793,0.0,0.09300661699199256,1.595749072916123,6.225599126026718,1.6348838099935399,3.1149187292706983,1.5028101769187183,6.257869663900039,-0.9955619204959641,0.03184870457831694,0.15381801726652602,-0.027826377151156424,0.9302071063445332,1.6403979532676707,1.0550497429064114,0.5523626981006685,3.137465124897897,179.7635100261352,0.01456569007384608,0.01657685378741369,0.01456569007384608,0.01657685378741369,False,,gradient,1495001772,2.353809449479356,1.7117873850710217,1.0,11055.671966409403,1.0016041545581074,1.0,0.6508487343575889,-0.32528146042836736,-0.328797152229448,-0.331440794661435,-0.43839241252331806,0.6648583257236071,0.6648077587471061,0.6648563661778321,0.9402164966432119,0.9402511518677683,0.9402153112536042,0.0031627240599876737,1.157363137797634,0.884028039116151,1.1111856865198e-06,1.6476574755119877e-06,1.4877781701061465e-06,0.11663350545067164,0.07645405829358848,0.11672363654471105,0.19308756374426012,0.020179854672580985,-0.0945485947853335,0.20902283172735786,0.11663350545067164,0.04854252264073722,0.39583422356954734,0.39583422356954723,0.0008563458449678445,0.41107821268619266,0.4110782126861927,0.04854252264073722,1495,sobol_screened,0.5849439903181174,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,1807,792,0.7084182153076679,0.5849439903181174,0.003237378961251433,0.0031627240599876737,47,33,False,1e-05,0.0031628088315696625,True,0.0683043273165822,0.541948301717639,0.5979221649467945,0.6336546754464507,0.9926016945391893,0.5171381803229451,0.8336173724383116,0.6126468768343329,0.03355180561220168,0.5079427057778206,0.5203996794827658,0.5339681593676717,0.9908348746157357,0.49575471309295693,0.7492408179621048,0.5448788477128056,547,0.0031462912208048053,True,5,82,0.04298845032693895,False,"alpha_e~3pi/4,alpha_p~pi/2"
