detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_0,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_0,gradient_local_minimum,0,0,9.9999999999999967e-01,9.9999999999999989e-01,0.0000000000000000e+00,8.6490895591441386e-01,3.276138825067191,0.0,0.0,5.888385136302904,1.0186575123397381,5.237553795049591
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_1,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_1,gradient_local_minimum,1,1,9.9999999999947320e-01,1.0000000000000000e+00,0.0000000000000000e+00,2.2968027783156519e+00,3.1716353283976333,0.0,0.0,4.0781630449953585,0.8535817731696087,4.417537561088501
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_3,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_3,gradient_local_minimum,2,2,9.9999999999863709e-01,1.0000000000000000e+00,1.0712526846498855e-04,2.3528343153149627e+00,4.756215630453887,0.0,1.7471657802556653e-05,0.6074926973649404,0.3374113963815258,0.5142519614097455
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_4,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_4,gradient_local_minimum,3,3,9.9999999999846834e-01,1.0000000000000002e+00,0.0000000000000000e+00,2.3261676861073051e+00,4.440831416546214,0.0,0.0,3.1659440636782397,1.2319338018701662,4.460431708710942
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_5,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_5,gradient_local_minimum,4,4,9.9999999999820333e-01,1.0000000000000002e+00,2.9748284665453952e-06,2.3074238633004742e+00,4.297564022733205,6.416319542549405e-06,9.878564118892074e-06,4.316396485076326,1.3963020134686273,5.571804759298672
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_6,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_6,gradient_local_minimum,5,5,9.9999999999817624e-01,1.0000000000000004e+00,7.6843865489928297e-06,2.3258129731690276e+00,4.980277051927848,2.5509884831532313e-05,0.0,3.008802888545758,1.5327673718219863,2.261420894810186
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_7,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_7,gradient_local_minimum,6,6,9.9999999999786660e-01,9.9999999999999989e-01,0.0000000000000000e+00,2.2872184756618208e+00,2.16907895031565,0.0,0.0,4.671427212028369,0.38765323467853496,5.958198286276037
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_9,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_9,gradient_local_minimum,7,7,9.9999999999726674e-01,1.0000000000000000e+00,5.8839215182176917e-06,6.7587986015013168e-01,2.8989663524939138,0.0,3.141592653589793,1.8964662894777755,0.25702119390265493,1.282161860225522
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_10,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_10,gradient_local_minimum,8,8,9.9999999999678402e-01,9.9999999999999989e-01,0.0000000000000000e+00,2.3272680902951408e+00,4.344931904422207,0.0,0.0,1.6320181518510133,1.1610808400977972,4.377785203305334
max_c_p_gamma_mixing_angles_polarization_01_local_minimum_11,C_p_gamma,C_{p\gamma},mixing_angles,polarization_cluster_01_local_minimum_11,gradient_local_minimum,9,9,9.9999999999668010e-01,1.0000000000000000e+00,0.0000000000000000e+00,8.7273081255652796e-01,3.354860936016415,0.0,0.0,3.4026737409072907,1.0967788107587562,4.453105761061341
