selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,size,max_concurrence,best_purity,best_kinematic_point,best_pair_delta_xy,s_min,s_max,theta_in_min,theta_in_max,phi_in_electron_min,phi_in_electron_max,qOut_min,qOut_max,phiOut_min,phiOut_max,Q2_min,Q2_max,xB_min,xB_max,t_min,t_max,W2_min,W2_max,y_min,y_max,theta_e_gamma_deg_min,theta_e_gamma_deg_max,pair_delta_xy_min,pair_delta_xy_max,abs_k_dot_qout_min,abs_k_dot_qout_max,abs_kp_dot_qout_min,abs_kp_dot_qout_max,best_lepton,best_s_regime,best_theta_in_regime,best_qOut_regime,best_electron_mass,best_s,best_sqrt_s,best_pIn,best_pOut,best_theta_in,best_phi_in_electron,best_phi_in_lepton,best_phi_in,best_qOut,best_phiOut,best_Q2,best_xB,best_t,best_W2,best_y,best_theta_e_gamma_deg,best_k_dot_qout,best_kp_dot_qout,best_abs_k_dot_qout,best_abs_kp_dot_qout
W_purity,P_W,TxTx,enhanced_region_0,0,21,5.1437698448262337e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.3996123733574573e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.5342917352885173e+00,4.5160394395353274e+00,3.3431106135396477e-01,1.4204247657658726e+00,3.9435653200830867e-02,2.2600168901868120e-01,-1.9083567402595412e+00,-4.6500353589176251e-03,5.7444375981829934e+00,9.1937830854182963e+00,3.2007630698456258e-01,4.6823337595958814e-01,2.2161633374416713e+01,1.0533803661218565e+02,,,3.8564963689377396e-01,1.5259187082611121e+00,4.8154789285182331e-01,2.2062206364686245e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8708892135738879e+00,1.5707949999999999e+00,4.7123889803846897e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.1233403578366037e+00,8.2959460452631317e-01,1.0208518986656333e-01,-1.0162413604693920e-02,8.1767426273586015e+00,4.1385685638036851e-01,6.1874523293975756e+01,5.8035202642150086e-01,9.9006812188222015e-01,5.8035202642150086e-01,9.9006812188222015e-01
W_purity,P_W,TxTx,enhanced_region_1,1,13,5.1302787332934119e-01,1.0000000000000000e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.7123889803846897e+00,5.4977871437821380e+00,2.5000000000000000e-01,2.5000000000000000e-01,2.9452431127404308e+00,5.6941366846315002e+00,2.1598251306746440e-02,3.0116289161590806e+00,1.0165917300480231e-02,6.4147223711474077e-01,-2.5084877714574860e+00,-2.0836579709162129e-03,1.7668870431186867e+00,3.0495010433281182e+00,4.8521528921905477e-02,2.3909504178725258e-01,1.2765014943009470e+01,1.0828999456418967e+02,,,6.6438124353928707e-02,6.8581369859218921e-01,7.4800837224791028e-02,7.1610783733134975e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0607615213308965e+00,1.5707949999999999e+00,5.1050880620834143e+00,5.1050880620834143e+00,1.9634954084936211e+00,2.5000000000000000e-01,5.3996123733574573e+00,8.9404475010023865e-01,3.1674088197939909e-01,-6.6137518053080524e-01,2.8084369356734205e+00,1.4374809970328276e-01,4.4229200402429115e+01,7.8998106266901735e-02,1.9533289105165183e-01,7.8998106266901735e-02,1.9533289105165183e-01
W_purity,P_W,TxTx,enhanced_region_2,2,13,4.5571470287930699e-01,1.0000000000000004e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.6142142099600090e+00,5.5959619142068187e+00,1.0000000000000000e+00,1.0000000000000000e+00,2.9452431127404310e-01,5.7923114550561809e+00,8.0220552377844367e-01,6.0125724284266138e+00,1.0812044843846144e-01,5.3229214591806673e-01,-2.5500950442253942e+00,-4.5680613254656284e-02,3.2829798608904142e+00,8.5066772551178804e+00,1.6323800084889281e-01,5.7525081078199114e-01,5.2745040964453054e+01,1.3867363439756778e+02,,,2.6575249741571438e-01,3.1385026937433755e+00,8.2510080800285712e-01,3.4369495051168220e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.8266405057947532e+00,1.5707949999999999e+00,5.1050880620834143e+00,5.1050880620834143e+00,1.9634954084936211e+00,1.0000000000000000e+00,5.3996123733574573e+00,2.3147486090005982e+00,2.5036280945828976e-01,-6.0052688401997190e-01,7.8106722960078638e+00,4.7084828401957968e-01,7.0427250944938393e+01,3.1599242506760694e-01,1.1731032875577863e+00,3.1599242506760694e-01,1.1731032875577863e+00
W_purity,P_W,TxTx,enhanced_region_3,3,33,4.2670294120161867e-01,1.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.5160394395353274e+00,4.6142142099600090e+00,1.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,6.1850105367549055e+00,1.6219897329543887e-03,1.0831856531264339e+00,2.1064200914435852e-03,2.4830589826599231e-01,-4.1611854640507340e-01,-1.0459184454920292e-01,1.6116849675574241e+00,5.3359518472716658e+00,3.8343798466030414e-02,2.8209887453646876e-01,1.1100059078248880e+02,1.8000000000000000e+02,,,1.9211666076357314e+00,4.4391532141861143e+00,2.4104635119244491e+00,4.2725969517832443e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.2178880715715210e+00,1.5707949999999999e+00,4.6142142099600090e+00,4.6142142099600090e+00,1.4726215563702159e+00,1.0000000000000000e+00,3.9269908169872414e-01,7.0752105001373056e-01,2.4826498481132092e-01,-2.2366060005539040e-01,3.0221853683673396e+00,1.4513457009477851e-01,1.4249433865204409e+02,3.3254165263970870e+00,3.5673467513764923e+00,3.3254165263970870e+00,3.5673467513764923e+00
W_purity,P_W,TxTy,enhanced_region_0,0,29,5.0946407979092334e-01,9.9999999999999978e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.3379421944391554e+00,4.6142142099600090e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.6324665057131984e+00,5.2032628325080950e+00,3.1585189302966182e-01,6.6128009704387285e+00,3.8389731689275862e-02,5.5589126003186595e-01,-6.8173015791506533e+00,-4.4110658465469757e-02,6.1628964920885565e+00,9.3339594832579511e+00,4.1566568708165863e-01,6.2395616393376196e-01,0.0000000000000000e+00,9.9286713712679628e+01,,,2.3541369190532224e-01,2.1256942210211820e+00,4.1145969393304749e-01,1.9969911895163310e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9927683372268068e+00,1.5707949999999999e+00,4.0251655874119221e+00,4.0251655874119221e+00,8.8357293382212898e-01,1.0000000000000000e+00,4.9087385212340520e+00,8.8029148492417075e-01,9.5743899197361704e-02,-1.9083567402595416e+00,9.1937830854182998e+00,4.6823337595958814e-01,2.2161633374416713e+01,9.9558052051952417e-01,4.8154789285182281e-01,9.9558052051952417e-01,4.8154789285182281e-01
W_purity,P_W,TxTy,enhanced_region_1,1,15,5.0088027836778659e-01,9.9999999999999989e-01,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.2397674240144743e+00,5.4977871437821380e+00,2.5000000000000000e-01,2.5000000000000000e-01,3.7306412761378791e+00,5.6941366846315002e+00,2.1598251306746627e-02,6.9152350504637887e+00,1.0165917300480313e-02,7.5976192986601854e-01,-7.9486912746096241e+00,-4.2280750723383789e-02,2.5630853243754093e+00,3.0664535914272140e+00,1.0819794050689102e-01,4.6352844988241010e-01,6.3869651369704288e+00,6.2517192734343901e+01,,,6.6438124353928596e-02,5.8305267525056070e-01,6.6324563177635659e-02,3.1800869670465859e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0892782708873359e+00,1.5707949999999999e+00,3.9269908169872414e+00,3.9269908169872414e+00,7.8539816339744828e-01,2.5000000000000000e-01,4.9087385212340520e+00,2.1474511505787643e+00,4.9742815193041778e-01,-2.5786775551260881e+00,3.0495010433281182e+00,2.1985680351939726e-01,1.2765014943009470e+01,2.9041403949844380e-01,7.4800837224790986e-02,2.9041403949844380e-01,7.4800837224790986e-02
W_purity,P_W,TxTy,enhanced_region_2,2,17,4.4463838167329867e-01,9.9999999999999967e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.2397674240144743e+00,4.2215151282612844e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.2397674240144743e+00,4.0251655874119221e+00,2.7381918729820081e+00,1.0651570374714485e+01,2.8319228061637902e-01,7.4290948067619478e-01,-5.5111437769238920e+00,-9.2349029269759675e-01,4.5659158976918999e+00,7.8106722960078638e+00,4.9241292366010769e-01,7.3017123000643658e-01,7.0427250944938407e+01,1.2130235046677475e+02,,,2.2526818781837310e-01,2.6575249741571483e-01,1.1731032875577867e+00,2.7954814867139341e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.5721104487859965e+00,1.5707949999999999e+00,3.6324665057131984e+00,3.6324665057131984e+00,4.9087385212340529e-01,1.0000000000000000e+00,3.5342917352885173e+00,7.5032689666163259e+00,6.0667467214356718e-01,-3.5616550774899856e+00,5.7444375981829934e+00,6.2985651684657395e-01,1.0533803661218565e+02,2.3541369190532246e-01,2.2062206364686245e+00,2.3541369190532246e-01,2.2062206364686245e+00
W_purity,P_W,TxTy,enhanced_region_3,3,19,4.2879688630424490e-01,9.9999999999999978e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.9886609959055432e+00,1.0000000000000000e+00,1.0000000000000000e+00,4.5160394395353274e+00,6.0868357663302239e+00,6.9579890129234112e-01,9.2308951476150440e+00,7.7227429068264186e-02,6.9441824854379175e-01,-4.4867829647327575e+00,-1.6161066595616905e-01,4.9419393044250723e+00,9.1937830854182963e+00,4.4849565527320967e-01,6.7697038358322070e-01,2.2161633374416713e+01,1.1631071669325108e+02,,,2.3541369190532202e-01,1.1616561579937756e+00,4.8154789285182331e-01,2.6074697833468630e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.7788808468314095e+00,1.5707949999999999e+00,5.3014376029327757e+00,5.3014376029327757e+00,2.1598449493429825e+00,1.0000000000000000e+00,5.4977871437821380e+00,3.4914854422879387e+00,3.4812948179744990e-01,-1.2837426353640362e+00,7.4176310693672729e+00,5.1075944752776625e-01,7.8414975442244199e+01,2.6575249741571472e-01,1.3696239008775803e+00,2.6575249741571472e-01,1.3696239008775803e+00
W_purity,P_W,LTx,enhanced_region_0,0,10,4.4251074704937948e-01,1.0000000000000002e+00,high_s_high_theta_in_low_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,4.9087385212340520e+00,5.6941366846315002e+00,2.5000000000000000e-01,2.5000000000000000e-01,4.4178646691106467e+00,5.8904862254808616e+00,2.6599682651435408e-01,4.4575161894146307e+00,1.1047976467343384e-01,7.4909226549709851e-01,-3.7641744846247458e+00,-1.6774630158025508e-01,2.3728847642826780e+00,3.0495010433281182e+00,1.1683541459112454e-01,3.0304323455374371e-01,1.2765014943009470e+01,7.4382997831615285e+01,,,6.6438124353928540e-02,2.1059434058992571e-01,7.4800837224791028e-02,4.1310897674886893e-01,aux,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0518638952409223e+00,1.5707949999999999e+00,5.2032628325080950e+00,5.2032628325080950e+00,2.0616701789183018e+00,2.5000000000000000e-01,5.4977871437821380e+00,1.3292281698790089e+00,4.1763881060455027e-01,-1.0214593494475332e+00,2.7333376848137902e+00,1.6208605900859643e-01,5.0385728099401717e+01,7.8998106266901763e-02,2.3288251648265329e-01,7.8998106266901763e-02,2.3288251648265329e-01
W_purity,P_W,LTx,enhanced_region_1,1,40,3.6869931374967213e-01,9.9999999999999989e-01,high_s_high_theta_in_mid_Egamma,nan,2.1515843999999998e+01,2.1515843999999998e+01,1.5707949999999999e+00,1.5707949999999999e+00,3.9269908169872458e-01,3.1415926535897931e+00,1.0000000000000000e+00,1.0000000000000000e+00,3.9269908169872414e-01,3.1415926535897931e+00,1.1417670008020352e+01,1.7019436441374783e+01,7.7416713739116616e-01,9.5877248996237485e-01,-8.9447063813185927e+00,-5.9218283922966188e+00,1.6116849675574223e+00,4.2105008797577668e+00,7.5108611162039718e-01,9.0401697947301951e-01,1.2600685056839224e+02,1.8000000000000000e+02,,,2.2526818781837332e-01,2.3541369190532252e-01,2.9731889956806596e+00,4.2725969517832443e+00,aux,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.0206097674060488e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.0000000000000000e+00,1.4726215563702154e+00,1.6999770245136087e+01,9.5823371077759156e-01,-8.9142364149428275e+00,1.6208086652867988e+00,9.0348008303233318e-01,1.7715879006860314e+02,2.2526818781837363e-01,4.2680351029158938e+00,2.2526818781837363e-01,4.2680351029158938e+00
