detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_ep_mid_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.6953001182953358e-12,2.5541702232240766e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,-1.5581941131939020e+04,-1.7585139544648182e+05,1.7654039245995274e+05,-1.6591740829400308e+00,3.1166510169914146e+10,1.5583255084957073e+10,1.7820681915928860e-01,2,9.8497622159347920e-01
c_ep_mid_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.6953001182953358e-12,2.5541702232240766e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,1,-1,-1,1,1.5389280255452479e+05,-7.5238902060325745e+03,1.5407661601267854e+05,-4.8851563790607622e-02,2.3739603601918388e+10,1.1869801800959194e+10,1.3574055044777317e-01,3,9.8497622159347920e-01
c_ep_mid_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.6953001182953358e-12,2.5541702232240766e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,-5.5930228062921291e+04,1.3985414191323041e+05,1.5062327649289925e+05,1.9512322547441954e+00,2.2687371421456379e+10,1.1343685710728189e+10,1.2972399778034649e-01,4,9.8497622159347920e-01
c_ep_mid_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.6953001182953358e-12,2.5541702232240766e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,4,1,-1,-1,-8.5772475675690293e+03,-9.6796337067285698e+04,9.7175614458972967e+04,-1.6591767717622332e+00,9.4431000454789524e+09,4.7215500227394762e+09,5.3994650441556748e-02,5,9.8497622159347920e-01
c_ep_mid_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_0,0,9.6953001182953358e-12,2.5541702232240766e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,6,1,1,-1,-3.0786321228466724e+04,7.6981958754341103e+04,8.2909707202699836e+04,1.9512303351785718e+00,6.8740195484374170e+09,3.4370097742187085e+09,3.9304919026459481e-02,6,9.8497622159347920e-01
c_ep_mid_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_1,1,6.7782446322439682e-12,2.9613200060601983e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,7.3858244133610369e+03,2.1264093149197673e+04,2.2510265651980993e+04,1.2364950983328118e+00,5.0671205972275531e+08,2.5335602986137766e+08,3.9215637998683495e-01,1,9.9545158102635878e-01
c_ep_mid_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_1,1,6.7782446322439682e-12,2.9613200060601983e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,2.1124894994245886e+04,5.8457547127998032e+03,2.1918805548663822e+04,2.6996782068145719e-01,4.8043403668013597e+08,2.4021701834006798e+08,3.7181919994173673e-01,2,9.9545158102635878e-01
c_ep_mid_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_1,1,6.7782446322439682e-12,2.9613200060601983e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,1,-1,-1,1,4.0654807869167080e+03,1.1704696359655987e+04,1.2390643683866187e+04,1.2364953492136650e+00,1.5352805090053302e+08,7.6764025450266510e+07,1.1881896929891404e-01,3,9.9545158102635878e-01
c_ep_mid_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_1,1,6.7782446322439682e-12,2.9613200060601983e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,6,1,1,-1,1.1628075290371056e+04,3.2177584794580016e+03,1.2065077894098396e+04,2.6996757135810573e-01,1.4556610459066176e+08,7.2783052295330882e+07,1.1265703179887307e-01,4,9.9545158102635878e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,-1.0410961193027094e+06,-3.1656669447778305e+05,1.0881615696576273e+06,-2.8464055841505553e+00,1.1840956016797512e+12,5.9204780083987561e+11,3.8371100267236208e-01,1,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,-6.0607798364257731e+04,-8.2482001631514577e+05,8.2704375007412990e+05,-1.6441445348829820e+00,6.8400136453667981e+11,3.4200068226833990e+11,2.2165342818883091e-01,2,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,-4.9753392287867074e+05,-3.4496787795712589e+05,6.0542781670260383e+05,-2.5353400245773461e+00,3.6654284123728168e+11,1.8327142061864084e+11,1.1877970067113959e-01,3,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,1,-1,-1,1,-5.7306577624425001e+05,-1.7425044905684880e+05,5.9897212197141384e+05,-2.8464087634581330e+00,3.5876760289893823e+11,1.7938380144946912e+11,1.1626010301822200e-01,4,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,4,1,-1,-1,-3.3359556953637846e+04,-4.5401741153575509e+05,4.5524133162287693e+05,-1.6441409083088969e+00,2.0724467001777020e+11,1.0362233500888510e+11,6.7158479448966690e-02,5,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,2,-1,1,-1,-1.7563134119292308e+05,3.2068962471102935e+05,3.6563397463382117e+05,2.0718471218462926e+00,1.3368820340652579e+11,6.6844101703262894e+10,4.3322206840236695e-02,6,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_2,2,4.6467274472661302e-12,2.6329209562750799e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,6,1,1,-1,-2.7386409595268616e+05,-1.8988640730029321e+05,3.3325424337792752e+05,-2.5353369858591344e+00,1.1105839072939494e+11,5.5529195364697472e+10,3.5988923868564886e-02,7,9.8687384470832284e-01
c_ep_mid_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_3,3,0.0000000000000000e+00,2.6370489377546553e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,9.2351673627981551e-02,3.5828784830260996e-01,3.6999866738030729e-01,1.3185291504138643e+00,1.3689901386320322e-01,6.8449506931601609e-02,4.6669643763636820e-01,1,9.9885498410594864e-01
c_ep_mid_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_3,3,0.0000000000000000e+00,2.6370489377546553e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,2.3783345223310692e-01,6.1303550936779083e-02,2.4560715860612822e-01,2.5226717638103224e-01,6.0322876358575812e-02,3.0161438179287906e-02,2.0564407814257796e-01,2,9.9885498410594864e-01
c_ep_mid_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_3,3,0.0000000000000000e+00,2.6370489377546553e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,1,-1,-1,1,-5.1149771478904330e-02,-1.9843312431997900e-01,2.0491950602549378e-01,-1.8230728731401966e+00,4.1992003949732369e-02,2.0996001974866185e-02,1.4315310314897728e-01,3,9.9885498410594864e-01
c_ep_mid_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_3,3,0.0000000000000000e+00,2.6370489377546553e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,1.5462887455444857e-01,3.9857097622341492e-02,1.5968305193993587e-01,2.5226850317592897e-01,2.5498677076852258e-02,1.2749338538426129e-02,8.6926424233401176e-02,4,9.9885498410594864e-01
c_ep_mid_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_3,3,0.0000000000000000e+00,2.6370489377546553e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,6,1,1,-1,-1.2546820453411342e-01,-3.2341702505080602e-02,1.2956950285441884e-01,-2.8893162923907747e+00,1.6788256069941252e-02,8.3941280349706261e-03,5.7232109135555098e-02,5,9.9885498410594864e-01
c_ep_mid_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,mid_Egamma_Ty_proton_region_3,3,0.0000000000000000e+00,2.6370489377546553e+00,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,4,1,-1,-1,-1.0384181903395887e-01,-2.6767347506154740e-02,1.0723625447019636e-01,-2.8893141467322896e+00,1.1499614272796709e-02,5.7498071363983544e-03,3.9202831809068986e-02,6,9.9885498410594864e-01
c_ep_high_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_0,0,2.6090796190203491e-11,2.1126012480759169e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,1.0045158112906919e+05,1.4498791095513894e+05,1.7638598151345609e+05,9.6490050195869648e-01,3.1112014474465275e+10,1.5556007237232637e+10,4.0217240788206560e-01,1,9.6487430470691682e-01
c_ep_high_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_0,0,2.6090796190203491e-11,2.1126012480759169e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,1.4194853909446870e+05,9.5074791120262831e+04,1.7084672562743342e+05,5.9015731695890372e-01,2.9188603657615517e+10,1.4594301828807758e+10,3.7730925541105631e-01,2,9.6487430470691682e-01
c_ep_high_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_0,0,2.6090796190203491e-11,2.1126012480759169e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,2,-1,1,-1,4.7903595359265797e+04,7.0102160618204070e+04,8.4906226931154786e+04,9.7133944399028471e-01,7.2090673716847515e+09,3.6045336858423758e+09,9.3188693577975754e-02,3,9.6487430470691682e-01
c_ep_high_egamma_ty_proton_region_0,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_0,0,2.6090796190203491e-11,2.1126012480759169e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,-6.9855361951580388e+04,-4.7466998567129020e+04,8.4456423949621108e+04,-2.5447552353649763e+00,7.1328875463581314e+09,3.5664437731790657e+09,9.2203947835819214e-02,4,9.6487430470691682e-01
c_ep_high_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_1,1,2.0844048709278695e-11,1.5442603292622832e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,-5.6658453660278302e+05,1.2787947026072604e+05,5.8083663454671518e+05,2.9196097901319336e+00,3.3737119603155426e+11,1.6868559801577713e+11,4.9789074799540273e-01,1,9.6487430464657620e-01
c_ep_high_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_1,1,2.0844048709278695e-11,1.5442603292622832e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,-5.2339104734217690e+04,-3.9108497143991932e+05,3.9457171308970172e+05,-1.7038363285215590e+00,1.5568683677054190e+11,7.7843418385270950e+10,2.2976186623078904e-01,2,9.6487430464657620e-01
c_ep_high_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_1,1,2.0844048709278695e-11,1.5442603292622832e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,1.0124562379242107e+05,-3.3797361692058737e+05,3.5281275780716946e+05,-1.2797371496592036e+00,1.2447684207150041e+11,6.2238421035750206e+10,1.8370230990700334e-01,3,9.6487430464657620e-01
c_ep_high_egamma_ty_proton_region_1,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_1,1,2.0844048709278695e-11,1.5442603292622832e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,2,-1,1,-1,1.8062135081219362e+05,6.0338259597434408e+04,1.9043313246509628e+05,3.2240386959698797e-01,3.6264777940468903e+10,1.8132388970234451e+10,5.3519380513381107e-02,4,9.6487430464657620e-01
c_ep_high_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_2,2,2.0126733613068382e-11,2.1690856690535938e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,-9.5370877739607036e+04,1.4925582504392325e+05,1.7712398378075540e+05,2.1393826742734960e+00,3.1372905630365292e+10,1.5686452815182646e+10,4.0856390030833034e-01,1,9.6487430469019431e-01
c_ep_high_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_2,2,2.0126733613068382e-11,2.1690856690535938e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,1.4672566954690122e+05,-9.0584227304948712e+04,1.7243527580057704e+05,-5.5309473980980151e-01,2.9733924340421082e+10,1.4866962170210541e+10,3.8721973167309043e-01,2,9.6487430469019431e-01
c_ep_high_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_2,2,2.0126733613068382e-11,2.1690856690535938e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,2,-1,1,-1,4.3093475868997608e+04,-6.8347044489299020e+04,8.0798305383801824e+04,-1.0082447732361741e+00,6.5283661528940992e+09,3.2641830764470496e+09,8.5017778381538026e-02,3,9.6487430469019431e-01
c_ep_high_egamma_ty_proton_region_2,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_2,2,2.0126733613068382e-11,2.1690856690535938e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,6.8104084038726709e+04,-4.2633835156304194e+04,8.0348056372813837e+04,-5.5932525151578427e-01,6.4558101628888702e+09,3.2279050814444351e+09,8.4072894327235553e-02,4,9.6487430469019431e-01
c_ep_high_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_3,3,5.1185722327318217e-12,1.6071798481946828e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,0,-1,-1,-1,1.1895792014936339e+06,8.7279947633993230e+04,1.1927767879554096e+06,7.3239205670254950e-02,1.4227164658852241e+12,7.1135823294261206e+11,4.8350165908241910e-01,1,9.6487430469253488e-01
c_ep_high_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_3,3,5.1185722327318217e-12,1.6071798481946828e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,7,1,1,1,-3.7295503450832749e+05,7.1228355014495214e+05,8.0401698587293806e+05,2.0531489055018151e+00,6.4644331357220435e+11,3.2322165678610217e+11,2.1968988347964505e-01,2,9.6487430469253488e-01
c_ep_high_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_3,3,5.1185722327318217e-12,1.6071798481946828e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=+1, proton Ty",5.0000000000000000e-01,5,1,-1,1,-1.8263176414713485e+05,-7.5892447216132109e+05,7.8058997925981251e+05,-1.8069515685530970e+00,6.0932071572083435e+11,3.0466035786041718e+11,2.0707399121932812e-01,3,9.6487430469253488e-01
c_ep_high_egamma_ty_proton_region_3,egamma_region_max,C_e_p,C_{ep},Ty_proton,high_Egamma_Ty_proton_region_3,3,5.1185722327318217e-12,1.6071798481946828e+00,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_e}\rho(h_e,T_{y,p})$",prepared_spin_ensemble_v4,"electron h=-1, proton Ty",5.0000000000000000e-01,2,-1,1,-1,2.2660361624943715e+05,-3.3066381574073329e+05,4.0085877555261750e+05,-9.7000502514866538e-01,1.6068775793754382e+11,8.0343878968771912e+10,5.4608770911142579e-02,4,9.6487430469253488e-01
