detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_0,gradient_local_minimum,0,0,9.9999999978267362e-01,9.9999999999999967e-01,5.4879156910307225e-01,2.9214663532700187e+00,4.949672954184013,1.1315796376982479,3.1401329732790906,0.0,0.14020686055455722,0.0
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_2,gradient_local_minimum,1,1,9.9999999928597338e-01,1.0000000000000000e+00,5.5685982099261122e-01,2.9788436099606850e+00,4.994784508931588,0.39957750768325406,3.1406524544450165,6.283043878619512,2.008572565050795,0.0010273694955651813
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_3,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_3,gradient_local_minimum,2,2,9.9999999908960924e-01,1.0000000000000000e+00,6.8615574163292792e-01,3.0166040090511155e+00,4.949157462802997,0.1948141984529876,3.1385438636455163,6.282077094902492,1.9895555383247538,6.28185642610259
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_4,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_4,gradient_local_minimum,3,3,9.9999999906444303e-01,1.0000000000000000e+00,2.2344116689196922e-01,3.0132761185162180e+00,4.19807040690611,1.8615619775995047,3.140843342194339,6.283170430979158,0.5863648298080502,5.762783774324184e-06
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_7,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_7,gradient_local_minimum,4,4,9.9999999871779532e-01,9.9999999999999989e-01,6.9302777680859806e-01,3.0155854491948770e+00,4.969837483884708,0.18692533462133457,3.1381082338965562,6.281958122549278,1.9703169776311817,6.2811824572612815
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_13,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_13,gradient_local_minimum,5,5,9.9999999744768397e-01,9.9999999999999989e-01,1.5668280590609298e+00,3.1415908272076596e+00,4.999459198390243,3.141592653589793,2.451474268681687,4.755292007565181,1.2458676076208863,3.1417707964051838
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_16,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_16,gradient_local_minimum,6,6,9.9999999679837948e-01,1.0000000000000000e+00,2.7561370315552862e+00,3.0295981328403547e+00,3.764208337669865,0.7366408798295438,3.1408119562759294,6.283032369785036,1.3676219897765376,6.282372693329367
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_17,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_17,gradient_local_minimum,7,7,9.9999999670571171e-01,1.0000000000000002e+00,1.5783926579769936e+00,3.1223607221832594e+00,4.604077634073521,2.9323354680548723,2.484725939703725,3.630348990318269e-05,0.8955269849497312,5.169426241644879
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_25,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_25,gradient_local_minimum,8,8,9.9999999489210900e-01,9.9999999999999978e-01,6.8530306823930898e-01,3.0154829350399832e+00,4.8892446223408905,0.1987155271559034,3.138454162095402,6.280143342262808,1.949894513055824,6.277851507197858
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_26,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_26,gradient_local_minimum,9,9,9.9999999471338585e-01,1.0000000000000000e+00,7.0684447968081388e-01,3.0232946511366339e+00,3.957539121157213,0.15889288487297537,3.1242982488778557,6.28287851102201,0.3075659292106964,6.282925633251058
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_27,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_27,gradient_local_minimum,10,10,9.9999999438384080e-01,9.9999999999999989e-01,5.6114093060939252e-01,3.0303218303398980e+00,3.5906041149652115,0.4068533009455139,3.139039372700753,0.0009419643735074113,1.315061403401171,0.0015541956079976873
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_34,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_34,gradient_local_minimum,11,11,9.9999998935539458e-01,1.0000000000000000e+00,6.4829589366813412e-01,3.0474512406071383e+00,3.5362228169984675,0.2685664509214942,3.1362029923344834,0.0022353071808054554,1.2710212443792848,0.0023915374075452298
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_35,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_35,gradient_local_minimum,12,12,9.9999998775624377e-01,1.0000000000000002e+00,6.9330526471143905e-01,3.0234529611798151e+00,4.885178927326896,0.18113323750434313,3.137922880955431,6.276769802799047,1.950155017765204,6.273387512045405
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_46,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_46,gradient_local_minimum,13,13,9.9999997835543175e-01,1.0000000000000002e+00,2.4152855091460390e+00,3.0094984639706865e+00,4.237636064242696,0.28023979494036905,3.140966709900117,0.0018092738593031244,1.6079353517466264,3.2053772583033857
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_49,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_49,gradient_local_minimum,14,14,9.9999997317606781e-01,1.0000000000000000e+00,2.4087443382538694e+00,2.9841933602903046e+00,3.758526754695658,0.38623830837498946,3.1415671063752004,6.282438224072523,1.209629037086911,2.2356462346635273
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_52,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_52,gradient_local_minimum,15,15,9.9999997189701817e-01,1.0000000000000002e+00,2.3684460639440807e+00,2.9667287068203381e+00,4.4945374556058795,0.3138197727493663,3.139105546230566,6.282267368745536,1.5485439448009235,3.1311905555914836
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_53,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_53,gradient_local_minimum,16,16,9.9999997177786748e-01,9.9999999999999989e-01,1.6879852646520597e+00,3.0536085963063857e+00,4.9978666407753405,2.181547477484393,2.061405589918032,6.283038912159192,1.527158820932596,2.6655538277605575
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_54,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_54,gradient_local_minimum,17,17,9.9999997173318333e-01,9.9999999999999989e-01,1.4058043441733619e+00,3.0365323139087574e+00,4.660169489422505,2.106332282055922,1.5388855767680862,6.282955210061403,1.668857456872414,2.7481874043888457
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_56,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_56,gradient_local_minimum,18,18,9.9999997094775606e-01,1.0000000000000004e+00,1.6137848201929790e+00,3.0886774289343526e+00,4.3817849871187775,2.6125108926386593,2.1768831929229404,7.774803677632685e-05,0.842261872943827,2.5711970956515438
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_61,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_61,gradient_local_minimum,19,19,9.9999996406860647e-01,9.9999999999999956e-01,2.3586678558455616e+00,3.1168395863130862e+00,4.548347243664223,0.04752299244067644,3.1116362700194693,6.135879785358897,1.538014537035912,0.04287329035218731
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_62,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_62,gradient_local_minimum,20,20,9.9999996406325953e-01,1.0000000000000002e+00,2.4098558630710696e+00,3.0017946319459452e+00,4.747710622348647,0.24669595614935197,3.140887713949736,0.0011653144375674035,1.8763474103798778,3.204966766514923
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_69,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_69,gradient_local_minimum,21,21,9.9999995976543843e-01,1.0000000000000002e+00,7.6426905446843119e-01,3.1409929701183841e+00,4.862160763179887,0.024189904134187604,3.0867385687922893,4.568964705387288,1.8701696621794655,1.4914471680823997
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_75,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_75,gradient_local_minimum,22,22,9.9999995715768464e-01,1.0000000000000002e+00,6.7601540279946815e-01,3.0520345879187909e+00,3.8245387229127408,0.20954320198332782,3.1354605608428314,6.271519661534659,1.421913517591971,6.267488737910774
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_76,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_76,gradient_local_minimum,23,23,9.9999995507426631e-01,9.9999999999999967e-01,1.5746750230288944e+00,3.1415871084415823e+00,4.603192486923385,3.141592653589793,2.374624131868451,3.056400450884618,0.9412396894450936,0.0003187324359439361
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_78,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_78,gradient_local_minimum,24,24,9.9999995417346998e-01,1.0000000000000002e+00,7.0766384709314722e-01,3.1182761456139318e+00,3.3139681276300625,0.10211046918804642,3.1179179695898545,6.283067424314422,1.136402553790037,0.0
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_82,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_82,gradient_local_minimum,25,25,9.9999994922755098e-01,9.9999999999999989e-01,7.1229121165196041e-01,3.1237948648535965e+00,3.2801132471792736,0.08357353937779041,3.111314248640797,0.00018591730330015129,1.0560861728428295,0.00016158773116844042
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_88,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_88,gradient_local_minimum,26,26,9.9999994451304086e-01,1.0000000000000000e+00,1.5669211968078163e+00,3.1415862062529820e+00,4.588926992657303,3.141592653589793,2.3713279910735254,3.315027514257951,0.9307192476285555,3.1415645869153384
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_90,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_90,gradient_local_minimum,27,27,9.9999993761173411e-01,1.0000000000000002e+00,2.0349023643466233e+00,2.9524690282881250e+00,3.9214779633545107,1.472808722078847,1.6689070184613282,0.00015370803019934857,1.265555208151775,3.1400554284957636
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_102,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_102,gradient_local_minimum,28,28,9.9999991747783179e-01,9.9999999999999989e-01,2.6809292843143560e+00,3.1071303540174613e+00,2.4902959280286905,0.677875793297349,3.139162615794164,0.002782332817584136,0.7657958285680877,0.0022904766918061246
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_107,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_107,gradient_local_minimum,29,29,9.9999991075484540e-01,1.0000000000000000e+00,2.5164262815541836e+00,2.9155184261286173e+00,5.0,0.9811793605349681,3.1403043549405223,6.283067000324745,0.5858802187510496,6.282192032524192
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_108,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_108,gradient_local_minimum,30,30,9.9999991021852486e-01,1.0000000000000000e+00,2.4327757576129647e+00,3.0159137357844390e+00,3.908882599885682,0.31567362381539166,3.141592653589793,0.0005120811908567426,1.4418132553236451,0.010321324851564498
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_115,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_115,gradient_local_minimum,31,31,9.9999990121755422e-01,9.9999999999999989e-01,1.5189888183743447e+00,3.0829561186203942e+00,3.862951442183326,2.634489444397439,0.8067519298477753,6.282910008536387,1.2226497394972018,3.492044969526724
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_116,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_116,gradient_local_minimum,32,32,9.9999989156995484e-01,9.9999999999999989e-01,2.3599097018515507e+00,3.0514281782837087e+00,3.0980556796932914,0.17226116163705638,3.113703585064233,0.0024543692606170263,0.3300844331242425,6.208197533757176
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_118,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_118,gradient_local_minimum,33,33,9.9999988713658783e-01,1.0000000000000000e+00,1.5668200566746378e+00,3.1415859023448465e+00,5.0,3.141592653589793,2.4517209969966802,2.6320517996502795,1.2471351391411476,3.1415564162438403
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_123,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_123,gradient_local_minimum,34,34,9.9999988142672935e-01,1.0000000000000002e+00,2.3545477467749243e+00,3.0113215436235672e+00,4.999605428542562,0.19245139368098518,3.133310449086807,6.2805034059491724,2.0046008607111747,4.180833181422583
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_126,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_126,gradient_local_minimum,35,35,9.9999987727390105e-01,1.0000000000000000e+00,1.8017700500632505e+00,3.0176143906139417e+00,4.99917377894314,1.8918497626554682,1.7089828556600934,6.2823422351795655,1.9280174484046457,2.8436486709873483
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_127,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_127,gradient_local_minimum,36,36,9.9999987386339173e-01,9.9999999999999989e-01,2.4210758834052415e+00,3.0283449202285957e+00,3.4473776718016325,0.3466051045318894,3.1411113500226207,0.005423399681596084,1.191787553093308,3.3864418069481816
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_133,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_133,gradient_local_minimum,37,37,9.9999986677726072e-01,9.9999999999999989e-01,7.1595847930464707e-01,3.0483926633197314e+00,4.0892825951624,0.12097150708108508,3.123743941258887,0.001516881320720365,0.9659686345691069,0.0021042270596296274
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_135,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_135,gradient_local_minimum,38,38,9.9999986214323311e-01,1.0000000000000000e+00,2.3949423909868952e+00,3.1098594825434485e+00,3.4504733978848154,0.06141311833943391,3.0428939129006447,6.177775468135273,1.03100188694632,3.0336734121322455
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_137,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_137,gradient_local_minimum,39,39,9.9999985856280260e-01,9.9999999999999967e-01,1.7216924427914888e+00,3.0415641768249477e+00,4.685152298903082,2.1378461719932824,1.6901887523959778,6.282560470920248,1.5571855368788148,3.535996528878344
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_138,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_138,gradient_local_minimum,40,40,9.9999985623045329e-01,9.9999999999999978e-01,2.4271641531159611e+00,2.9797688853838822e+00,4.726203342197491,0.29656279270286157,3.141592653589793,6.282749164944926,1.7986088138411385,4.066165965826935
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_140,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_140,gradient_local_minimum,41,41,9.9999985158219784e-01,1.0000000000000002e+00,2.3769421602744907e+00,2.9749660504253921e+00,4.999632428482627,0.2564188457402581,3.139552498043915,0.0019461869084409285,1.8819100996701363,3.202828554175509
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_142,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_142,gradient_local_minimum,42,42,9.9999984939503006e-01,1.0000000000000000e+00,2.3671416651906148e+00,2.9225613377683839e+00,4.342241258903518,0.4673063718200065,3.141495005142607,0.0008565817898007245,1.1063977942249383,2.787996893962373
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_143,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_143,gradient_local_minimum,43,43,9.9999984745483894e-01,9.9999999999999989e-01,7.9125798853487428e-01,3.0950253125614764e+00,4.996113198209043,0.04816807417104925,3.0666882000083637,6.022206798197361,1.8155964568079643,2.8322546141760663
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_147,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_147,gradient_local_minimum,44,44,9.9999984520828133e-01,1.0000000000000000e+00,8.0890243887836022e-01,3.1393703097096854e+00,2.968467507288824,0.04726368168096913,3.080541933049437,3.7994247039574205,0.7081104339973355,3.903266255312277
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_148,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_148,gradient_local_minimum,45,45,9.9999984003430586e-01,1.0000000000000002e+00,7.1063808994839828e-01,3.0324136777839135e+00,4.776488505425117,0.15020315986208613,3.134954662312567,0.03533357089673714,1.7840421389170202,0.04612665861787818
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_153,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_153,gradient_local_minimum,46,46,9.9999983625489208e-01,1.0000000000000002e+00,8.9427198342532388e-01,2.9378291563029482e+00,4.018278588111248,0.33544505838321015,3.1310826940323997,0.0,0.3133201511304265,1.2593889140047951e-05
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_154,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_154,gradient_local_minimum,47,47,9.9999983539440829e-01,9.9999999999999989e-01,2.3577207500289288e+00,3.0227406384889393e+00,4.999577117277926,0.15052050890725047,3.1305260518584324,6.235403219494988,1.8332670819059367,0.7523807205589238
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_156,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_156,gradient_local_minimum,48,48,9.9999983192944686e-01,9.9999999999999978e-01,1.4906521276862366e+00,3.0685245216415340e+00,3.903526534928247,2.5100227835340876,0.8303590844969223,6.282788613785066,1.4282026926708251,3.3840598334576586
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_160,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_160,gradient_local_minimum,49,49,9.9999982774844076e-01,1.0000000000000002e+00,2.3612687240990229e+00,2.9578885831847996e+00,4.99969590815034,0.28428207360047997,3.1386157556322614,0.0030549541319980097,1.789346478585775,3.290483522973503
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_164,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_164,gradient_local_minimum,50,50,9.9999982214096128e-01,1.0000000000000002e+00,2.3596268811406578e+00,3.0754551759828872e+00,3.7792508521233916,0.1627372313389464,3.12342875905153,6.188460684055688,1.4088916710843535,0.903800987125827
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_166,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_166,gradient_local_minimum,51,51,9.9999981946353755e-01,1.0000000000000000e+00,2.3027464809994695e+00,2.9398652819180211e+00,3.768539894203826,0.3609726756939137,2.7678295539132036,0.002528819452067388,1.4096609875639479,3.144083370025822
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_167,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_167,gradient_local_minimum,52,52,9.9999981901070378e-01,1.0000000000000000e+00,7.7574947528854887e-01,3.1192968831710646e+00,4.438961308850768,0.0473309162813853,3.064799008353245,0.9110218860828742,1.6195047002230636,3.9933173285396544
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_169,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_169,gradient_local_minimum,53,53,9.9999981759353251e-01,1.0000000000000002e+00,7.0877365267496606e-01,3.0385897103323889e+00,4.909742191901499,0.14685354057550404,3.136243611799996,0.03378407376137974,1.945437974444039,0.046900082573966585
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_172,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_172,gradient_local_minimum,54,54,9.9999981150917683e-01,1.0000000000000002e+00,8.6687330329191570e-01,3.1159943458988213e+00,3.1828729862444263,0.08741392017711645,3.0909965493760536,0.0017849508818171505,0.8464113629347575,0.0016218485598308507
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_175,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_175,gradient_local_minimum,55,55,9.9999980507073127e-01,1.0000000000000000e+00,2.2765089352693697e+00,2.8901364936337615e+00,4.142057430727305,0.5986580476764914,2.5380516564392352,6.282836333396144,1.5999066294753026,3.1412717905738314
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_180,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_180,gradient_local_minimum,56,56,9.9999979540701500e-01,1.0000000000000000e+00,7.8974352597866981e-01,3.0884362332730864e+00,4.0745969165814095,0.060372071244444964,3.0485333963795913,0.2083449953786391,0.954076524466069,3.3688020329929147
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_183,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_183,gradient_local_minimum,57,57,9.9999979229360381e-01,9.9999999999999978e-01,7.3268360660658027e-01,3.1173337140963717e+00,2.94720145519113,0.0421657639498216,3.049164634732121,3.1395854367948766,0.9774959774836643,6.2810146741981105
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_184,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_184,gradient_local_minimum,58,58,9.9999978880573770e-01,1.0000000000000002e+00,2.3576954876198490e+00,3.0112859849897688e+00,4.999322774513148,0.1891732174324276,3.13361853860502,6.25274220677767,1.9817967115303206,1.774059271184656
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_185,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_185,gradient_local_minimum,59,59,9.9999978592150263e-01,1.0000000000000000e+00,2.3714239468980614e+00,3.1327171888919896e+00,3.0249052427266907,0.03232627415774158,3.0487062533032425,2.3379583288367534,0.8422183115702332,5.5448827534311445
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_188,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_188,gradient_local_minimum,60,60,9.9999977833401033e-01,1.0000000000000004e+00,1.3658856596948497e+00,3.0240879833993577e+00,4.61506798041008,2.014693381657917,1.4700587944957333,4.775724824042425e-05,1.785631414575397,2.843662997824926
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_189,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_189,gradient_local_minimum,61,61,9.9999977499993598e-01,1.0000000000000002e+00,2.4157620173911640e+00,3.1093617689711608e+00,3.3381407578992213,0.03782765390966509,3.0994608695175687,3.496463276692297,1.1371942299834457,3.5353520040408166
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_191,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_05_local_minimum_191,gradient_local_minimum,62,62,9.9999977190085854e-01,1.0000000000000000e+00,6.0130556795490353e-01,3.1145945917230056e+00,2.472980889646065,0.33988552874847994,3.1303252521157,6.23798694548436,0.7633264712448544,6.2270416103429715
