detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,polarization_cluster_05_local_minimum_0,5.4879156910307225e-01,2.9214663532700187e+00,k,2.3870851937519229e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3847456950199861e+00,2.3847456950199861e+00,0.0000000000000000e+00,2.4499262353380697e+01,4.9496729541840132e+00,2.3847456950199861e+00,2.3409998369679865e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.1315796376982479e+00,3.1401329732790906e+00,0.0000000000000000e+00,1.4020686055455722e-01,0.0000000000000000e+00
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,polarization_cluster_05_local_minimum_0,5.4879156910307225e-01,2.9214663532700187e+00,p,2.5625877604320904e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3847456950199861e+00,2.3847456950199861e+00,0.0000000000000000e+00,2.4499262353380697e+01,4.9496729541840132e+00,2.3847456950199861e+00,2.3409998369679865e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.1315796376982479e+00,3.1401329732790906e+00,0.0000000000000000e+00,1.4020686055455722e-01,0.0000000000000000e+00
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,polarization_cluster_05_local_minimum_0,5.4879156910307225e-01,2.9214663532700187e+00,kp,2.2875374196413003e+00,-2.1190085616237204e+00,-0.0000000000000000e+00,-8.5525813045609222e-01,2.2850960054111247e+00,3.1415926535897931e+00,2.4499262353380697e+01,4.9496729541840132e+00,2.3847456950199861e+00,2.3409998369679865e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.1315796376982479e+00,3.1401329732790906e+00,0.0000000000000000e+00,1.4020686055455722e-01,0.0000000000000000e+00
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,polarization_cluster_05_local_minimum_0,5.4879156910307225e-01,2.9214663532700187e+00,pp,2.5219286739882514e+00,2.1188039045026197e+00,0.0000000000000000e+00,9.9546484164363780e-01,2.3409998369679865e+00,0.0000000000000000e+00,2.4499262353380697e+01,4.9496729541840132e+00,2.3847456950199861e+00,2.3409998369679865e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.1315796376982479e+00,3.1401329732790906e+00,0.0000000000000000e+00,1.4020686055455722e-01,0.0000000000000000e+00
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_0,C_e_gamma,polarization_cluster_05_local_minimum_0,5.4879156910307225e-01,2.9214663532700187e+00,qout,1.4020686055455722e-01,2.0465712110088690e-04,0.0000000000000000e+00,-1.4020671118754563e-01,1.4020686055455719e-01,0.0000000000000000e+00,2.4499262353380697e+01,4.9496729541840132e+00,2.3847456950199861e+00,2.3409998369679865e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,1.1315796376982479e+00,3.1401329732790906e+00,0.0000000000000000e+00,1.4020686055455722e-01,0.0000000000000000e+00
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,polarization_cluster_05_local_minimum_2,5.5685982099261122e-01,2.9788436099606850e+00,k,2.4104335171936109e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4081167015942277e+00,2.4081167015942277e+00,0.0000000000000000e+00,2.4947872290662954e+01,4.9947845089315877e+00,2.4081167015942277e+00,1.9746882085803039e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.9957750768325406e-01,3.1406524544450165e+00,6.2830438786195124e+00,2.0085725650507951e+00,1.0273694955651813e-03
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,polarization_cluster_05_local_minimum_2,5.5685982099261122e-01,2.9788436099606850e+00,p,2.5843509917379763e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4081167015942277e+00,2.4081167015942277e+00,0.0000000000000000e+00,2.4947872290662954e+01,4.9947845089315877e+00,2.4081167015942277e+00,1.9746882085803039e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.9957750768325406e-01,3.1406524544450165e+00,6.2830438786195124e+00,2.0085725650507951e+00,1.0273694955651813e-03
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,polarization_cluster_05_local_minimum_2,5.5685982099261122e-01,2.9788436099606850e+00,kp,8.0006521479201442e-01,-7.7009975687770205e-01,1.0670687497889776e-04,1.8943866732386039e-01,7.9305778831488261e-01,3.1414540911849320e+00,2.4947872290662954e+01,4.9947845089315877e+00,2.4081167015942277e+00,1.9746882085803039e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.9957750768325406e-01,3.1406524544450165e+00,6.2830438786195124e+00,2.0085725650507951e+00,1.0273694955651813e-03
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,polarization_cluster_05_local_minimum_2,5.5685982099261122e-01,2.9788436099606850e+00,pp,2.1861467290888985e+00,7.6821129994466641e-01,-1.0864701870818674e-04,1.8191330099636038e+00,1.9746882085803039e+00,6.2830438786195124e+00,2.4947872290662954e+01,4.9947845089315877e+00,2.4081167015942277e+00,1.9746882085803039e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.9957750768325406e-01,3.1406524544450165e+00,6.2830438786195124e+00,2.0085725650507951e+00,1.0273694955651813e-03
max_c_e_gamma_mixing_angles_polarization_05_local_minimum_2,C_e_gamma,polarization_cluster_05_local_minimum_2,5.5685982099261122e-01,2.9788436099606850e+00,qout,2.0085725650507951e+00,1.8884569330356526e-03,1.9401437292889831e-06,-2.0085716772874642e+00,2.0085725650507946e+00,1.0273694955651815e-03,2.4947872290662954e+01,4.9947845089315877e+00,2.4081167015942277e+00,1.9746882085803039e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.9957750768325406e-01,3.1406524544450165e+00,6.2830438786195124e+00,2.0085725650507951e+00,1.0273694955651813e-03
