lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_gamma,optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0184,gradient,gradient,gradient,0.1056583755,24.99322820376584,4.999322774513148,2.4104670302914464,2.3074137319434076,0.0,0.0,3.141592653589793,0.0,1.9817967115303206,0.1891732174324276,6.25274220677767,3.13361853860502,1.774059271184656,2.1547753536899763,3.146866085152482,-0.9824760777471708,1.1478701867372205,0.05737714173057774,-0.1999001264262401,0.651514740586549,1.0312138310429722,19.737679083964533,0.8300357745542878,0.9852690383108861,56.451757580127186,0.0047388622694191085,0.47872389242496904,0.0047388622694191085,0.47872389242496904,False,,gradient,231001836,2.357695487619849,3.011285984989769,1.0000000000000002,828514.1141655601,0.9872151738456074,1.0000000000000002,0.6512499125856912,2.37859252573136e-05,4.4553464415619803e-05,-0.7589659310697041,-0.7589659321294495,0.00017006546891625902,0.9999997888057377,0.00016997512264134044,0.999999980895892,0.0006430253415348346,0.9999999808832284,0.9997732390708732,1.4136885029676949,0.0007425016554961305,3.552580006838113e-07,3.5566778382134483e-07,3.552633947661645e-07,0.02896466658199802,0.03129788189680017,0.04273629824248861,0.06026254847879819,0.012605024003089518,1.663479972302698,0.41833690480329644,0.02896466658199802,0.027735316331797488,0.09779801805277194,0.09779801805277193,0.01733278721196353,0.8419394334684298,0.8419394334684297,0.027735316331797488,2.111942623006513e-07,231,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,1901,621,0.07896835673457227,0.9542055359376466,0.0006643286056517983,2.111942623006513e-07,59,45,False,1e-05,2.1111775228010998e-07,True,0.045794464062353483,0.9993356713943482,0.9999997888057377,0.8492694714599884,0.4851298136525706,0.9031764842766326,0.04261933230193803,0.03096013316112287,0.8014983182427704,0.5854232938877972,0.1316919540846208,0.9998265374084669,0.060215705309937514,0.9974617603667804,0.8199507676933446,0.9951548300879922,0.2823503023470432,0.750477782320311,0.9585220991489374,184,2.1097693592153632e-07,True,4,295,0.041477900851062656,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0185,gradient,gradient,gradient,0.1056583755,9.15005172747542,3.0249052427266907,1.3647807901411362,1.3589766698649046,0.0,0.0,3.141592653589793,0.0,0.8422183115702332,0.03232627415774158,2.3379583288367534,3.0487062533032425,5.5448827534311445,3.0754779437430466,2.486724417476254,-0.9981604004809406,0.014078064713017535,0.0027710429715408673,-0.0019488150396866763,0.9945963105774462,1.7814848943467305,5.946186866179036,0.6151342587910452,0.15886642168971038,9.102375469166006,0.008394528263208745,0.014459153099873667,0.008394528263208745,0.014459153099873667,True,,gradient,1463002715,2.3714239468980614,3.1327171888919896,1.0,216713282.47709528,0.9934048891757685,1.0,0.11064546023713821,-8.194831528252067e-06,-7.564614048310991e-05,-0.961944501435386,-0.9619445020552934,0.0004312135310835173,0.9999997859215026,0.0004312457710295627,0.9999999508214338,0.0007184352973166831,0.9999999508359355,0.9994249764053933,1.4136270642921984,0.0008295775302875099,1.4385470947786416e-07,1.442312520101133e-07,1.438559073343259e-07,0.005112014225833689,0.004382370855049976,0.005160627978291194,0.009494385080883665,0.00041343543784936123,0.48982515988432196,0.0870905138831554,0.005112014225833689,0.003081069163708106,0.011403064225100852,0.011403064225100857,0.6488552781523373,0.9791025506940154,0.9791025506940154,0.003081069163708106,2.140784973736487e-07,1463,sobol_screened,0.44186715719145475,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,2752,468,0.027632598473358885,0.44186715719145475,9.781985842760577e-05,2.140784973736487e-07,101,87,False,1e-05,2.1408095796093818e-07,True,0.5581328428085452,0.9999021801415724,0.9999997859215026,0.4417379107326269,0.25828195735812187,0.7794794188812375,0.5904219355434179,0.5024475194513798,0.8279246194288135,0.769082747399807,0.860665975138545,0.4941049004034954,0.010289772647896735,0.9704333404967661,0.6127389510053117,0.37209762477723624,0.8824954990735657,0.7548476866306376,0.9971748518422139,185,2.1386117099453372e-07,True,4,295,0.002825148157786096,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0188,gradient,gradient,gradient,0.1056583755,21.298852463806377,4.61506798041008,2.2108972429263676,1.7993454271503349,0.0,0.0,3.141592653589793,0.0,1.785631414575397,2.014693381657917,4.775724824042425e-05,1.4700587944957333,2.843662997824926,0.7261183923046819,4.852107840824287,-0.9021011425034596,6.143268577266642,0.3201824656954957,-11.403907775118874,0.00668675075257738,0.002057949561777358,13.923349326551994,0.9401665937120365,1.7770271431258031,101.8161553812986,4.349377301871283,1.7190577029451837,4.349377301871283,1.7190577029451837,False,,gradient,1753001399,1.3658856596948497,3.0240879833993577,1.0,5.328631267394902e-05,0.15626722272279508,1.0000000000000004,0.4869213062954909,3.0898677876312064e-06,1.4937387925129109e-05,0.9191221043470229,0.9191221043008684,0.00048714775837088747,0.9999997783340103,0.0004871497669011991,0.9999999986240108,0.0008231839330132645,0.9999999986209647,0.9993504207651723,1.4135416064294584,0.0009505308488123409,2.032670132212644e-07,2.0300395369351362e-07,2.0325896411401792e-07,0.2943560297483878,0.18542868852596797,0.308538469263367,0.47978471827435576,0.06864611012618908,-0.6544254842133526,0.28615379986711087,0.2943560297483878,0.16119959794452132,0.47058402401230404,0.47058402401230376,0.011596013849472953,0.049631257713340315,0.04963125771334033,0.16119959794452132,2.2166598967476858e-07,1753,sobol_screened,0.5213412455569295,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1437,450,0.004665118443518355,0.5213412455569295,9.519061926477335e-07,2.2166598967476858e-07,43,29,False,1e-05,2.2253200537836193e-07,True,0.47865875444307054,0.9999990480938074,0.9999997783340103,0.7883696975186467,0.5751783410087228,0.6890196651220322,0.43615660071372986,0.919003096409142,0.6299271015450358,0.43532166443765163,0.9906981270760298,0.9014046178436698,0.641296821010768,0.4679342475594174,0.805825101874781,7.6008021259302405e-06,0.4525830225913546,0.43477490887753945,0.9625971018056186,188,2.214486632956536e-07,True,4,295,0.03740289819438136,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0189,gradient,gradient,gradient,0.1056583755,11.14318371954799,3.3381407578992213,1.535324668803314,1.5222513453912196,0.0,0.0,3.141592653589793,0.0,1.1371942299834457,0.03782765390966509,3.496463276692297,3.0994608695175687,3.5353520040408166,2.874243917986745,0.37253166706879776,-0.9968061513261105,0.0664270464387251,0.008758538330190016,-0.003390646611295953,0.9906591650612352,1.7731566996075285,8.397678611668782,0.7397709167263689,0.3094722885417303,17.73145600969597,0.005678903006649305,0.037197102920368874,0.005678903006649305,0.037197102920368874,False,,gradient,1809001638,2.415762017391164,3.109361768971161,1.0000000000000002,157907457.5791994,1.0025264033751127,1.0000000000000002,0.17529452745386967,-1.1860088582282824e-05,-2.7095058051096466e-05,-0.9211362315334742,-0.9211362318548241,0.00032335344219206245,0.999999774999936,0.00032338590017014695,0.9999999951113065,0.000738149241691179,0.9999999951219962,0.9995687770297487,1.4136109093708564,0.0008523412645714099,3.356652419350681e-07,3.357284140029508e-07,3.3566562943701316e-07,0.010163907454524152,0.009541939616802884,0.011482581060545066,0.019705847071327037,0.001629657524881547,1.3787909783144041,0.16539837328310314,0.010163907454524152,0.020804745167947555,0.026068643604527687,0.026068643604527694,0.6258199703722157,0.9542255093241452,0.9542255093241452,0.020804745167947555,2.2500006402470518e-07,1809,sobol_screened,0.5330863117315123,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,1669,828,0.05922029857438371,0.5330863117315123,3.6307368392884953e-06,2.2500006402470518e-07,37,23,False,1e-05,2.249270547594051e-07,True,0.46691368826848767,0.9999963692631607,0.999999774999936,0.29699672292917967,0.2970119621604681,0.8824116857722402,0.416266867890954,0.6787713011726737,0.2793231438845396,0.7234821701422334,0.2562531642615795,0.57433614579657,0.012040916210585319,0.9865890366072502,0.7422618696226057,0.5564794138248644,0.5626687470129343,0.768960932802906,0.9897405907854402,189,2.247827376455902e-07,True,4,295,0.010259409214559746,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0191,gradient,gradient,gradient,0.1056583755,6.115634480554643,2.472980889646065,1.0555814346506842,0.9557997840926294,0.0,0.0,3.141592653589793,0.0,0.7633264712448544,0.33988552874847994,6.23798694548436,3.1303252521157,6.2270416103429715,1.9694649556608854,3.0961066355717115,-0.9389769763569243,0.47270802553654667,0.12160320430139082,-0.12007055377803151,0.7593999286031935,1.2564306872940747,4.294435065406405,0.7440338321756857,1.1833944624946626,67.80350820009676,0.004077507367724276,0.18039624324694598,0.004077507367724276,0.18039624324694598,False,,gradient,1191001813,0.6013055679549035,3.1145945917230056,1.0,169990.45999283233,0.9357187304043398,1.0,0.2471884095111529,2.1524948679518818e-05,-2.0590715863522124e-05,-0.95507377429444,-0.9550737738512258,0.0005692638809974644,0.9999997719008585,0.0005692569160124793,0.9999999997076134,0.0008827986781670155,0.9999999997036482,0.9992409460782788,1.4134930120127929,0.0010193680093563684,1.3155209155346625e-07,1.3121870353709553e-07,1.3155209076621938e-07,0.007956475086929173,0.0032573014662246533,0.007998101166655768,0.011213776553153827,0.002391212890078855,-0.18686185966337115,0.4264777131494272,0.007956475086929173,0.003576275943423071,0.0580934492179868,0.0580934492179868,0.0002459385759089553,0.9306927742288593,0.9306927742288593,0.003576275943423071,2.2809914146382226e-07,1191,sobol_screened,0.318540000974338,True,False,2,ABNORMAL: ,28,1923,1188,99753.76332979462,0.318540000974338,0.00020574229093006657,2.2809914146382226e-07,34,20,False,1e-05,2.2917498887498056e-07,True,0.681459999025662,0.9997942577090699,0.9999997719008585,0.3377610156312585,0.050639163702726364,0.9369347160682082,0.6572872782126069,0.9230613764375448,0.17560329847037792,0.18034095410257578,0.01727766916155815,0.35273658146930553,0.10818892397144617,0.9964134747191943,0.7380103561892347,0.9928064573165494,0.9910644531249999,0.19140150689740495,0.9914062499999999,191,2.2788181508470728e-07,True,4,295,0.008593750000000084,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0193,gradient,gradient,gradient,0.1056583755,12.873006953478189,3.587897288590936,1.6695516446955327,1.6639230476325735,0.0,0.0,3.141592653589793,0.0,0.9670351397020727,0.008394946774669633,3.102317569328226,3.0778673911355,3.103726991420001,3.033894094016707,6.2450590623972895,-0.9974004652866748,0.022387937001676184,0.0032322453155279912,-0.00020339958807969586,0.9994314573476069,1.7916524822893585,7.783891038129252,0.5780700552686848,0.17142382066497241,9.821861432110424,0.006506967937883745,0.017599236644681437,0.006506967937883745,0.017599236644681437,True,,gradient,1208004594,2.2996706547803054,3.039780885291284,1.0,3995099318.0259337,1.00513127852441,1.0,0.1132521137006143,8.723449252623361e-05,5.5018616157587186e-05,-0.966909235857816,-0.9669092406573371,0.00021636834854593543,0.9999997658740098,0.00021648503470605214,0.9999998469592476,0.0004590256874972195,0.9999998469881445,0.9997113582193401,1.4138386867466963,0.0005300371134129015,1.1535518185112892e-07,1.1702354927811899e-07,1.1536246759160651e-07,0.00509576539196007,0.003216201298317316,0.005101677874756539,0.008311966690277386,0.0009456945296178459,-0.11187963264067305,0.22755012498402738,0.00509576539196007,0.0016759299756406026,0.02105562881866691,0.021055628818666905,0.6565734814432843,0.9706324044910557,0.9706324044910557,0.0016759299756406026,2.341259901506021e-07,1208,sobol_screened,0.32603168694217555,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,4626,612,0.012982894253488697,0.32603168694217555,5.958090151392259e-05,2.341259901506021e-07,179,165,False,1e-05,2.341869357325166e-07,True,0.6739683130578245,0.9999404190984861,0.9999997658740098,0.6095888474956155,0.020579352974891663,0.8797170780599117,0.6173328682780266,0.44872681330889463,0.5759787447750568,0.7224334385246038,0.088754509575665,0.638308066386139,0.0026721945523640717,0.9797156189611418,0.5672436583513291,0.49374917619942094,0.49397349269222984,0.7320079043833224,0.9675923076207312,193,2.339086637714871e-07,True,4,295,0.03240769237926884,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0196,gradient,gradient,gradient,0.1056583755,22.425610933301787,4.735568702204814,2.273611929312468,2.2673419228180496,0.0,0.0,3.141592653589793,0.0,1.8402355986042982,0.13154018549892904,6.145018994785782,2.991417505763088,3.005205177674408,3.0900935079922958,2.981236865108084,-0.9998263430676477,0.04074570978552705,0.002339692478374327,-0.08907419434769968,0.8098516386311875,1.3672758837024555,18.254083448365737,0.8086977486078761,0.09869845349454687,5.655004829705767,0.051606623530451756,0.027442381249368264,0.051606623530451756,0.027442381249368264,True,,gradient,1879003722,2.3275022395994247,3.024366979863426,1.0000000000000002,3395977.1051743682,1.0077447070177619,1.0000000000000004,0.11361290163775167,1.2477046496428557e-05,4.094877061094904e-05,-0.9776811133187286,-0.9776811138296484,0.00020989224051584296,0.999999757642889,0.00020986680820916172,0.999999967553542,0.0006819315783281543,0.9999999675513437,0.9997200847216424,1.413656736993403,0.0007874266893109651,3.757664958081719e-07,3.769318477044662e-07,3.757727745387499e-07,0.0022318387207870037,0.003364183147545506,0.003547504513413312,0.00559602186833251,0.000749493579247057,2.427070372353658,0.26786656552876886,0.0022318387207870037,0.022878308507494394,0.023162073915695636,0.02316207391569564,0.637816772950261,0.9712419042159719,0.9712419042159719,0.022878308507494394,2.423571110465872e-07,1879,sobol_screened,0.5455819021207653,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3767,261,0.014298192535726801,0.5455819021207653,9.93727337565975e-05,2.423571110465872e-07,157,143,False,1e-05,2.427160996631983e-07,True,0.45441809787923465,0.9999006272662434,0.999999757642889,0.9606285570189357,0.058831010945141315,0.9067778699100018,0.3714045388624072,0.9421114604920149,0.6142298709601164,0.7818483645096421,0.8283276921138167,0.9322693267034899,0.04187054147475881,0.9521977657876476,0.8072358249082138,0.978010148413747,0.4782932590322397,0.7408669729794107,0.962685909138342,196,2.421397846674722e-07,True,4,295,0.03731409086165808,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0210,gradient,gradient,gradient,0.1056583755,22.89735545737947,4.785118123660008,2.2993638295635135,2.1567819916204076,0.0,0.0,3.141592653589793,0.0,1.52976163498672,0.3561471116720669,0.0047009555856456185,3.140537937837483,3.559376663119998,2.150759928560671,3.1454306048442797,-0.9375834371007193,1.875602075764478,0.122923983972386,-0.6254741270272026,0.35082666278259306,0.4660079080432403,14.262469124110682,0.6933557245740124,0.9898671487955533,56.715209904633475,0.0037135880322618497,0.6287775624008192,0.0037135880322618497,0.6287775624008192,False,,gradient,1681000814,2.37354491775915,2.9367248051056762,1.0,43661.68621403944,0.9682338766861326,1.0,0.6478929343103358,1.8136045188688055e-05,-2.9496180246613157e-06,-0.9178593054395414,-0.917859305386047,0.00010857451735706792,0.999999734034123,0.00010837832132723383,0.999999783396224,0.0003329154132405209,0.999999783373854,0.9998552774137832,1.4139415844874275,0.0003844175183071159,8.693575237472828e-08,8.72983860200774e-08,8.693357764260982e-08,0.006206840906064688,0.01432585024125109,0.015605931462529653,0.020532691147315776,0.005339585888871764,-2.4345185486538714,0.5201058010917194,0.006206840906064688,0.075214056249528,0.08910502648455242,0.0891050264845524,0.46737748330321294,0.8903622823681319,0.8903622823681319,0.075214056249528,2.6596587698879404e-07,1681,sobol_screened,0.5020157778000081,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,875,396,0.01628113575945465,0.5020157778000081,4.5233206313888275e-07,2.6596587698879404e-07,21,7,False,1e-05,2.664558850229426e-07,True,0.497984222199992,0.9999995476679369,0.999999734034123,0.8964911242946982,0.33784481044858694,0.9741260502487421,0.5357919568195939,0.8554898649454117,0.857691053301096,0.724032798781991,0.7910311724990606,0.9449607732326832,0.11336514658102141,0.9996642735489258,0.6540190687981091,0.0007481803187109559,0.5664923902614836,0.7555228126240299,0.9347885384663027,210,2.6574855060967906e-07,True,4,295,0.06521146153369732,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0211,gradient,gradient,gradient,0.1056583755,9.064752222084952,3.0107726951872262,1.3570172217307077,1.354471207756347,0.0,0.0,3.141592653589793,0.0,0.3982544209822958,0.0396264560494997,0.002531747658197712,3.0789164406955885,0.00248321898242563,3.0595503479910624,3.1441090007400136,-0.9947716442797434,0.010101811183361897,0.0042168164853883805,-0.0028879153448344787,0.9920262889201232,1.7760534892168154,3.265343519433115,0.2930849284426315,0.14471851847340475,8.29176032591213,0.0026968287936611768,0.006303776712926978,0.0026968287936611768,0.006303776712926978,True,,gradient,168003961,0.8555962619512224,3.1371239303698895,1.0,233462788.6763743,1.006068458395793,1.0,0.04625569059553208,3.251745124061012e-05,0.0001041305259891212,-0.9795243220203573,-0.9795243254064167,0.00027931352556372313,0.9999997282487406,0.000279475729704506,0.9999997715075757,0.00041608321540551404,0.9999997715525483,0.9996273918890672,1.4138737357587765,0.00048045139267332686,8.501602977162293e-09,1.7002513085488683e-08,8.500910158444192e-09,0.0027824960959485574,0.002371202984261984,0.0027825072158906596,0.005153699080210542,0.00020565767578538892,0.01039910003712773,0.07980973377940696,0.0027824960959485574,0.0016839087428441395,0.006715414838473212,0.006715414838473216,2.595646028059266e-06,0.9881308860813163,0.9881308860813163,0.0016839087428441395,2.7175125938416755e-07,168,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,4033,567,1.4614743484177253,0.9996578286428992,0.00018163279311389502,2.7175125938416755e-07,156,142,False,1e-05,2.722205103555808e-07,True,0.00034217135710078866,0.9998183672068861,0.9999997282487406,0.6435795066793797,0.0631715572666667,0.0037085923499022774,0.4420175552183487,0.7954812117024285,0.11035728820815982,0.46830578535337714,0.8553434141365349,0.4904850302586826,0.012613492714983235,0.9800495418072147,0.2638772467153673,0.00040294015446349615,0.00039521657583266545,0.27234474876097037,0.9985775612204856,211,2.715339330050526e-07,True,4,295,0.0014224387795143962,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0214,gradient,gradient,gradient,0.1056583755,16.087023613548244,4.01086320055275,1.894196131695255,1.8876989637728772,0.0,0.0,3.141592653589793,0.0,1.5229949660187718,0.48861932860627283,6.283102907857341,2.644600521614124,3.141526363638862,2.687918188738224,3.1414371258486278,-0.9999649482576008,0.17655164914113763,0.014299256874668211,-0.8368457764965237,0.2778649338783197,0.3416785202063731,13.05020315109121,0.812509730460255,0.04331768633743168,2.4819206054063443,0.35349195196482963,0.023344888287134324,0.35349195196482963,0.023344888287134324,True,,gradient,1555001295,2.287031211629341,2.901554288148384,1.0,4316.635513250866,1.0084797954160873,1.0,0.19814053002663115,-1.736738906737978e-05,-4.248553219038387e-05,-0.9948067011708399,-0.9948067019087027,6.797052736055727e-05,0.9999997149432946,6.79259514573736e-05,0.9999998276176577,0.0004795223766133785,0.9999998276154393,0.9999093078330228,1.4138218899278894,0.0005537046350758956,2.2072868199884965e-07,2.2070778220188111e-07,2.2073030283286391e-07,0.0003346106760782592,0.0009561512188340928,0.0009561590520373766,0.001290761894912352,0.00031077810458120063,3.134492620023871,0.48154211215276654,0.0003346106760782592,0.04711382698791031,0.059316959005204256,0.05931695900520426,0.6184649293341152,0.9393922790998834,0.9393922790998832,0.04711382698791031,2.8505670535139416e-07,1555,sobol_screened,0.47155817358949803,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,1325,342,0.0077731595442983034,0.47155817358949803,4.406635728537722e-07,2.8505670535139416e-07,43,29,False,1e-05,2.851698208683473e-07,True,0.528441826410502,0.9999995593364271,0.9999997149432946,0.7008616924285889,0.3062803167849779,0.8978435676544905,0.6622715778648853,0.9909159187227488,0.47800412867218256,0.6125748418271542,0.7326492136344314,0.7466453405193811,0.15553236287586292,0.8418024910365853,0.8048317500273225,0.9999868857405573,0.499989449626632,0.7279846446725124,0.9235934152166019,214,2.848393789722792e-07,True,4,295,0.07640658478339817,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0220,gradient,gradient,gradient,0.1056583755,6.505259834629949,2.5505410866382743,1.0999140572184989,1.0968906931592264,0.0,0.0,3.141592653589793,0.0,0.13779734461399115,0.20541228761891994,6.242190984491423,3.10419264214768,0.00023391616848128765,2.9017990504633193,3.1015261682687734,-0.9706721246120675,0.060852412155377386,0.0809164534209278,-0.05073180876771791,0.8812070803104626,1.5288517898937455,1.571031619045975,0.13395195159350878,0.27716726455866597,15.880514478397481,0.000803677849578105,0.005863979543409864,0.000803677849578105,0.005863979543409864,False,,gradient,679001805,2.3624135958190196,3.0617648941970357,1.0,3355484.3168101963,0.9946453625196447,0.9999999999999998,0.10074533537032836,-5.246647747503275e-05,-7.785405426719016e-05,-0.9662031495026265,-0.9662031535873545,0.0004160196361682236,0.999999704646915,0.00041595589436226575,0.9999998719359918,0.0007117207499544633,0.9999998719094765,0.9994452703786737,1.4136324778487612,0.0008218241758542326,1.6150574511097915e-07,1.604547821834902e-07,1.6150574604891676e-07,0.004897947859231882,0.003519460284843759,0.004958146288997099,0.008417408144075642,0.0007494422169592782,-0.4035425360344572,0.17806959200065695,0.004897947859231882,0.008428380120776627,0.016097415231347154,0.016097415231347154,0.6488095893123969,0.9754851766245771,0.9754851766245771,0.008428380120776627,2.9535308498918056e-07,679,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,1839,297,4.34330058017635,0.9361154322321878,0.0005181313558115797,2.9535308498918056e-07,68,54,False,1e-05,2.9594207384686655e-07,True,0.06388456776781218,0.9994818686441884,0.999999704646915,0.1794599250180022,0.2581739273765874,0.6399541470574236,0.3449879097678807,0.8684768857635201,0.7504413229977193,0.22251922390379097,0.03790234060966626,0.3726026276109432,0.06538476189273049,0.9880952066145886,0.08398336840144847,0.9934755509054747,3.722891448291354e-05,0.7519796028041917,0.9745900349933844,220,2.951357586100656e-07,True,4,295,0.02540996500661565,False,alpha_p~pi,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
