detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_e_gamma_LTx_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_0,0,4.2988513323608098e-02,9.9999999999999978e-01,1.2657444085644620e-01,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,1.0714192041771689e+05,1.5703898655910515e+06,1.5740405716060426e+06,1.5026755734560824e+00,2.4776037210618774e+12,2.4776037210618774e+12,6.7975635224185282e-01,1,9.9876775383084482e-01
c_e_gamma_LTx_region_0,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_0,0,4.2988513323608098e-02,9.9999999999999978e-01,1.2657444085644620e-01,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-4.0255625796274573e+04,1.0775552296238868e+06,1.0783069082121458e+06,1.6081372564043184e+00,1.1627457882980371e+12,1.1627457882980371e+12,3.1901140158899194e-01,2,9.9876775383084482e-01
c_e_gamma_LTx_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_1,1,3.9144035453215785e-02,1.0000000000000004e+00,1.3172095573452203e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-2.2613248814184075e+02,4.0012402793834588e+02,4.5960324185848162e+02,2.0852010981659967e+00,2.1123513992682594e+05,2.1123513992682594e+05,5.1919130445105754e-01,1,9.9874102444482293e-01
c_e_gamma_LTx_region_1,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_1,1,3.9144035453215785e-02,1.0000000000000004e+00,1.3172095573452203e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,2.2575210042477954e+02,3.7966140928125435e+02,4.4170895003794965e+02,1.0343463161628097e+00,1.9510679654362789e+05,1.9510679654362789e+05,4.7954971999376544e-01,2,9.9874102444482293e-01
c_e_gamma_LTx_region_2,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_2,2,3.4444840274520015e-02,9.9999999999999967e-01,1.0961885504316919e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-2.5718059161438293e+02,1.6236045692091211e+03,1.6438472112273269e+03,1.7278921164162249e+00,2.7022336538598598e+06,2.7022336538598598e+06,8.6364390042475936e-01,1,9.9912316135935009e-01
c_e_gamma_LTx_region_2,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_2,2,3.4444840274520015e-02,9.9999999999999967e-01,1.0961885504316919e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-6.4982276384192176e+02,4.0348777205804595e+01,6.5107422635914384e+02,3.0795802937046979e+00,4.2389764822915767e+05,4.2389764822915767e+05,1.3547926093459067e-01,2,9.9912316135935009e-01
c_e_gamma_LTx_region_3,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_3,3,2.1282552028046645e-02,9.9999999999999989e-01,2.0999278451297521e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-3.5067253557811888e+00,5.7022912718956562e+01,5.7130637119452963e+01,1.6322157554431378e+00,3.2639096976746168e+03,3.2639096976746168e+03,8.7625090494307623e-01,1,9.9879396252165886e-01
c_e_gamma_LTx_region_3,enhanced_cluster,C_e_gamma,C_{e\gamma},LTx,enhanced_region_3,3,2.1282552028046645e-02,9.9999999999999989e-01,2.0999278451297521e+00,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,-1.5811496853121781e+01,-1.4368437156458088e+01,2.1364817318558224e+01,-2.4039733040753717e+00,4.5645541905536538e+02,4.5645541905536538e+02,1.2254305757858269e-01,2,9.9879396252165886e-01
c_e_gamma_low_egamma_ltx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},LTx,low_Egamma_LTx_region_0,0,4.2988513323608098e-02,9.9999999999999978e-01,1.2657444085644620e-01,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,3,-1,1,1,1.0714192041771689e+05,1.5703898655910515e+06,1.5740405716060426e+06,1.5026755734560824e+00,2.4776037210618774e+12,2.4776037210618774e+12,6.7975635224185282e-01,1,9.9876775383084482e-01
c_e_gamma_low_egamma_ltx_region_0,egamma_region_max,C_e_gamma,C_{e\gamma},LTx,low_Egamma_LTx_region_0,0,4.2988513323608098e-02,9.9999999999999978e-01,1.2657444085644620e-01,high_s_high_theta_in_low_Egamma,"$|L_eT_{x,p}\rangle$","electron L, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-4.0255625796274573e+04,1.0775552296238868e+06,1.0783069082121458e+06,1.6081372564043184e+00,1.1627457882980371e+12,1.1627457882980371e+12,3.1901140158899194e-01,2,9.9876775383084482e-01
