spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,0,-1,-1,-1,1.0565300434886531e-01,2.0460219162086662e-18,1.0565300434886531e-01,1.9365487321616711e-17
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,1,-1,-1,1,8.3114830806063828e-05,1.0114127231168125e-16,8.3114830806063828e-05,1.2168859796836915e-12
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,2,-1,1,-1,1.5353358081256696e-01,-1.0039735677937631e-16,1.5353358081256696e-01,-6.5391138699449020e-16
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,3,-1,1,1,-1.7941110882527694e-03,2.0792843298386747e-17,1.7941110882527694e-03,3.1415926535897816e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,4,1,-1,-1,1.9368589842678042e-17,-4.9149443906893276e-18,1.9982466085482528e-17,-2.4851293874719005e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,5,1,-1,1,1.1445036435260560e-17,-5.3338790941194168e-18,1.2626920653711495e-17,-4.3611490086673460e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,6,1,1,-1,1.6788124088604510e-17,-2.2581009196926066e-17,2.8137929681588920e-17,-9.3149263392433546e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,0,-1,-1,-1,7,1,1,1,-3.4299209492204826e-18,-4.4276106297667081e-18,5.6007225968373650e-18,-2.2298979092885247e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,0,-1,-1,-1,8.3114830806063828e-05,-1.0117005174502003e-16,8.3114830806063828e-05,-1.2172322407908813e-12
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,1,-1,-1,1,1.3020542648982833e-01,2.8164470928173403e-18,1.3020542648982833e-01,2.1630796570812367e-17
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,2,-1,1,-1,5.7983506297950918e-02,-4.7845981176379168e-17,5.7983506297950918e-02,-8.2516536565623317e-16
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,3,-1,1,1,-4.4611677174360043e-02,9.6392248856777489e-17,4.4611677174360043e-02,3.1415926535897909e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,4,1,-1,-1,4.7721305837501367e-18,4.3810981058523528e-19,4.7921989226757327e-18,9.1549287258472931e-02
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,5,1,-1,1,-4.3030581527081581e-18,5.8194343078288822e-18,7.2375496632993102e-18,2.2074975593752444e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,6,1,1,-1,3.1825742844808976e-17,8.3981211653367583e-18,3.2915138564672440e-17,2.5799729083575257e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,1,-1,-1,1,7,1,1,1,1.1870322302477256e-17,-2.6246314919700298e-17,2.8805791057160215e-17,-1.1460593883245180e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,0,-1,-1,-1,1.5353358081256696e-01,9.3978352753614505e-17,1.5353358081256696e-01,6.1210291752618485e-16
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,1,-1,-1,1,5.7983506297950918e-02,4.8427105562513553e-17,5.7983506297950918e-02,8.3518760168915345e-16
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,2,-1,1,-1,2.4882697192979344e-01,1.2189390858288578e-18,2.4882697192979344e-01,4.8987417898280803e-18
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,3,-1,1,1,-2.2431796987163855e-02,1.0378673570541288e-16,2.2431796987163855e-02,3.1415926535897887e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,4,1,-1,-1,2.0482872378522347e-17,4.1626293173402812e-18,2.0901567972485089e-17,2.0049447592163494e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,5,1,-1,1,3.5377218965990920e-17,-5.9316449157542128e-17,6.9065105244449949e-17,-1.0330170387569524e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,6,1,1,-1,1.0268435790173858e-17,1.9938454068132898e-18,1.0460219552341808e-17,1.9178573757696685e-01
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,2,-1,1,-1,7,1,1,1,-5.2838154213519772e-18,9.6746142876918793e-18,1.1023468919651782e-17,2.0706808557348539e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,3,-1,1,1,0,-1,-1,-1,-1.7941110882527694e-03,-2.0814745578756257e-17,1.7941110882527694e-03,-3.1415926535897816e+00
unpolarized,pure_initial_state,2.0000000000000000e+00,-4.0000000000000002e-01,0.0000000000000000e+00,1.0505825648680468e+02,1.0505825648680468e+02,1.0000000000000000e+00,True,1,1,1.3807181824020669e-16,1.6893994861709964e-16,4.3464955276565501e-03,0.0000000000000000e+00,4.3464956078579156e-03,4.3464956078579156e-03,0.0000000000000000e+00,-4.7604533230904937e-32,6.9718975940200913e-13,6.9718975940200913e-13,3,-1,1,1,1,-1,-1,1,-4.4611677174360043e-02,-9.5160089811121627e-17,4.4611677174360043e-02,-3.1415926535897909e+00
