spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3,row_index,row_h_out,row_s_out,row_lambda,col_index,col_h_out,col_s_out,col_lambda,rho_real,rho_imag,rho_abs,rho_phase
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,0,-1,-1,-1,2.3248469068121524e-01,-5.4394103656362471e-18,2.3248469068121524e-01,-2.3396854002291305e-17
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,1,-1,-1,1,-1.1846443760811683e-01,-2.1509721885877708e-16,1.1846443760811683e-01,-3.1415926535897913e+00
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,2,-1,1,-1,-2.2929135105026328e-02,-1.5178128278771950e-17,2.2929135105026328e-02,-3.1415926535897927e+00
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,3,-1,1,1,6.5693798072497141e-04,9.8510389325067500e-18,6.5693798072497141e-04,1.4995386507620589e-14
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,4,1,-1,-1,6.5815848940491496e-18,-1.2683493086416108e-18,6.7026837674402937e-18,-1.9037798925896074e-01
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,5,1,-1,1,-1.1515499051539818e-17,2.7150009988320838e-18,1.1831227697482356e-17,2.9100517918460254e+00
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,6,1,1,-1,2.4555971138123819e-19,-6.9944198521412229e-19,7.4129526002390536e-19,-1.2331601781861341e+00
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,0,-1,-1,-1,7,1,1,1,1.7703428002388965e-18,2.0835608631255632e-18,2.7341067098242965e-18,8.6649286073345166e-01
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,1,-1,-1,1,0,-1,-1,-1,-1.1846443760811683e-01,2.1805028500365902e-16,1.1846443760811683e-01,3.1415926535897913e+00
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,1,-1,-1,1,1,-1,-1,1,6.0527535171321666e-02,1.6260941349401208e-19,6.0527535171321666e-02,2.6865361861134809e-18
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,1,-1,-1,1,2,-1,1,-1,7.0979149724247253e-03,-1.6199928846373840e-17,7.0979149724247253e-03,-2.2823503675812231e-15
unpolarized,pure_initial_state,3.5000000000000000e+00,-4.0000000000000002e-01,3.1415926535897931e+00,3.9239149859288973e+03,3.9239149859288973e+03,1.0000000000000000e+00,True,1,1,1.4257969931414117e-17,5.1292410384217065e-17,8.4109661310857009e-02,0.0000000000000000e+00,8.4109662019597450e-02,8.4109662019597450e-02,0.0000000000000000e+00,-2.8342010695880477e-33,1.1922383739981779e-10,1.1922383739981779e-10,1,-1,-1,1,3,-1,1,1,3.1790647853840288e-03,3.2824153454964746e-18,3.1790647853840288e-03,1.0325097370105847e-15
