lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_p,optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_p_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0000,gradient,gradient,gradient,0.00051099895,15.118102250878872,3.888200387181565,1.8309573246825812,1.733498963728028,0.0,0.0,3.141592653589793,0.0,0.0918479921983164,3.1408608646623253,3.186693276634789,3.1406213565899064,6.282692859435786,0.0006461475419865809,0.04854804000794104,0.9999985504881481,13.368527194808438,0.9967470214834412,-12.697910026357581,0.0054041195602313324,0.001534640808131043,0.9234734574505201,0.9419801679324695,3.139975675610153,179.90735398620103,8.58765678291018e-08,0.3353086701019975,8.58765678291018e-08,0.3353086701019975,False,,gradient,626006887,1.7069506332859343,0.1436341535638462,1.0,3315.9978028845744,0.0801837954874607,1.0,0.010940246240340665,-9.949890648064397e-06,-0.053513297874485506,-1.8730995937091266e-05,-1.9263447399159693e-05,0.9999999996496437,2.369402935391616e-07,7.441012904293635e-08,0.9999999999058178,0.9999999999058178,3.160351863522418e-05,0.9999997923162754,1.4141877581958873,3.6492599974986226e-05,5.12292023191969e-10,5.123426270273673e-10,9.987207125569554e-10,0.001372630367850125,0.4986179995192041,0.4996322740717365,0.4999906298870542,0.24963695912820935,-3.05141779391399,0.9985665498755498,0.001372630367850125,0.0789082356900268,0.23662884866162642,0.23662884866162642,0.08776158584909773,0.2633805214513194,0.26338052145131946,0.0789082356900268,3.5035629952773206e-10,626,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,6953,711,1.2940374311866505,0.9983446552170254,0.0003805867658528417,3.5035629952773206e-10,296,282,False,1e-05,3.438606066552552e-10,True,0.0016553447829745344,0.9996194132341472,0.9999999996496437,0.5813017466239381,0.037327458164791084,0.9387320614642837,0.23035311523733185,0.48673395048219237,0.9250894709825117,0.9598347393129198,0.23008432331109624,0.7230584031463977,0.9997670643497871,0.9996908265625154,0.000176100249879178,0.5071779870941353,0.9999216245073597,0.5433392618025952,0.045720171073012995,0,0.0,True,2,142,0.2285301425803725,True,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0001,gradient,gradient,gradient,0.00051099895,9.759015251876578,3.1239422612904644,1.421148375408772,1.3378663617593864,0.0,0.0,3.141592653589793,0.0,0.07607401286327237,3.131631570106399,6.278222212336741,3.1410382300294217,0.0011236454911191132,0.009454984182059745,3.1366487620360624,0.9999557575984794,8.03747852829309,0.9944256769825353,-7.607231578705078,0.014334440729635831,0.005878569890728807,0.9248986507393018,0.9102801587497782,3.1326920821268915,179.49003481992116,2.3604969132118292e-08,0.21512349839901185,2.3604969132118292e-08,0.21512349839901185,False,,gradient,654002223,1.849084889478779,2.8443309302931072,1.0,284349.4029102515,0.31164245520801304,1.0000000000000002,0.004395111113576356,-8.032110093625366e-05,-0.06556500046026578,-0.00010651258646749567,-0.0001117788394873502,0.9999999918490196,4.020064305269742e-07,4.459516575093745e-07,0.9999999962017461,0.9999999962017448,0.000131950386494008,0.9999994319776334,1.4141058236744914,0.00015236318141359078,8.705291304922674e-09,8.705251598721369e-09,1.7410544013867067e-08,0.4993944164936402,0.0005515486532499114,0.4994066640015479,0.4999459651468901,0.2494336814281028,-0.009909758955562521,0.9978425622649687,0.4993944164936402,0.0778792657741274,0.23365591308434197,0.23365591308434203,0.08879362385925887,0.26639812176876804,0.26639812176876804,0.0778792657741274,8.150980446153255e-09,654,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2253,522,1.3263086715943904,0.8657667933347645,0.0007012926535863162,8.150980446153255e-09,78,64,False,1e-05,8.151085362229082e-09,True,0.13423320666523553,0.9992987073464137,0.9999999918490196,0.24821081278773857,0.49187743079025165,0.2791869222111296,0.5334660075622424,0.21435162058919635,0.8536445958083256,0.5441223996714104,0.8791140103943617,0.5326869878730343,0.9968292886501335,0.9998235214996006,0.003721833023974063,0.9992100989227273,0.00017883373419452724,0.5885820007141573,0.9053786546906344,1,7.800624146625523e-09,True,2,142,0.2874916825482644,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0002,gradient,gradient,gradient,0.00051099895,16.79764403720423,4.0984928982742215,1.9419089092383826,1.8295504787433687,0.0,0.0,3.141592653589793,0.0,0.10647855596479565,3.1311857850350227,3.961227203597183,3.1411821547809207,6.283140175864242,0.00981912277985767,0.8213151800396332,0.999942849380579,15.037960977569048,0.9968020862038356,-14.213402200105227,0.004302561287309805,0.0011209357302600024,0.9280883842583552,0.9477569497069357,3.131489418177937,179.4211272514735,2.4580321195122323e-08,0.4122794133121752,2.4580321195122323e-08,0.4122794133121752,False,,gradient,109001205,1.8474819039121329,0.2955853992331099,1.0,19167.322798232355,0.30908078039352305,1.0000000000000002,0.0087655030761874,2.4904805622782966e-06,-0.06674072569041194,0.00016677474513127066,0.000166940961611315,0.9999999894489133,1.8310477026773312e-07,1.233539808817583e-07,0.9999999964957216,0.9999999964957194,0.00016733808897936804,0.9999997921771397,1.4140769305358738,0.000193225380082282,1.4093582857690019e-08,1.4093596727950217e-08,2.8001987279705404e-08,0.26644465211564994,0.23363786292645694,0.49952523994242576,0.5000825150421069,0.24948398242137232,-1.504999572843221,0.9977712674092026,0.26644465211564994,0.07806576894294555,0.23327300921861527,0.2332730092186151,0.08859046182703585,0.26664447573927785,0.26664447573927774,0.07806576894294555,1.0551086671028997e-08,109,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,1296,369,1.7179206695224358,0.8560979403124342,8.797203404631304e-07,1.0551086671028997e-08,41,27,False,1e-05,1.0534121575034305e-08,True,0.14390205968756573,0.9999991202796595,0.9999999894489133,0.8530028853234993,0.19616398434265797,0.956875822171839,0.20281969690603352,0.3575527375494626,0.9880884590418156,0.8529653860112663,0.3521764621754544,0.7754408137506951,0.9966873908548014,0.9998693341708692,0.005089692444074823,0.6304488901625774,0.9999928171280746,0.5880717545608839,0.09408775478748153,2,1.0200730371501265e-08,True,2,142,0.16923461196389172,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0004,gradient,gradient,gradient,0.00051099895,9.162186072602772,3.026910317898892,1.3681181280841104,1.2541089603530504,0.0,0.0,3.141592653589793,0.0,0.10335883870492249,3.131775176547325,4.409291835651345,3.1405511971014604,0.001432563747091347,0.009046515429640306,1.2760616279545929,0.9999482009662899,7.428526159860519,0.9913913183625994,-6.8673155831150305,0.01720681989394928,0.007555833126862574,0.9443491207942396,0.9046995947771962,3.1321892750323315,179.46122609549363,8.65508670011561e-08,0.2806053749236809,8.65508670011561e-08,0.2806053749236809,False,,gradient,743001273,1.7355694385004363,0.17916699117787405,1.0,40885.574662563944,0.12258352672048996,1.0000000000000002,0.2567322426798349,9.457441401072852e-06,-0.08342746018179757,-0.00016352768664913697,-0.00016273867633322727,0.9999999884775218,2.6995626430684433e-06,2.587464513626548e-06,0.9999999982403841,0.9999999982404124,0.0001972666906446437,0.9999964714751689,1.4140524958253105,0.00022778395238276782,1.9518436843253228e-08,1.9519086130482056e-08,3.890016462681643e-08,0.45388876631003383,0.046028754293675894,0.49904604136996716,0.49991752060370975,0.2490872810681123,-0.6116371864205213,0.9965135079375087,0.45388876631003383,0.07651775401025268,0.22918208413823746,0.22918208413823749,0.09018446126871336,0.27090039525805276,0.2709003952580528,0.07651775401025268,1.152247819380392e-08,743,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,1382,369,3.772928795743754,0.9343296800748011,0.0015483609275125376,1.152247819380392e-08,45,31,False,1e-05,1.158431439662877e-08,True,0.06567031992519885,0.9984516390724875,0.9999999884775218,0.8698106905029258,0.44662374442316605,0.8360184056544238,0.5798979030810922,0.7536731668665447,0.8546981732141549,0.9854469620552011,0.2928952040526498,0.5085170016283469,0.996875,0.9996684941037335,0.026902057558364723,0.7017605911786486,0.00022799960164383571,0.5524489104331394,0.057030624569721314,4,1.1172121894276188e-08,True,2,142,0.2155571785275768,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0005,gradient,gradient,gradient,0.00051099895,11.837478999664011,3.4405637618948455,1.5924184893722224,1.5066007990086532,0.0,0.0,3.141592653589793,0.0,0.07961395973150537,3.1346979352081132,5.16520441638749,3.1407375400982853,0.0,0.006567557015556877,2.029488260830551,0.9999784452935878,10.103551508228525,0.9957915614833858,-9.59841767951992,0.009323132984576639,0.0032526306929975,0.9225438751209363,0.9259526919308111,3.1353564084026577,179.64268947076837,5.2878941753098374e-08,0.2525669672332227,5.2878941753098374e-08,0.2525669672332227,False,,gradient,662001186,1.7461513748277397,2.9562733829659975,0.9999999999999998,27461.81091508443,0.13072986413829868,0.9999999999999999,0.2707872742421792,2.4104026932370015e-05,-0.054536993379879675,0.00019786769943833105,0.00019918226059557014,0.9999999874379271,3.530871114208268e-07,4.298570169460357e-07,0.9999999974163891,0.9999999974163905,0.0001994802681799762,0.9999994738499064,1.4140506879139871,0.00023033997132285427,1.9956799331742992e-08,1.9956741889731483e-08,3.979206794559196e-08,0.09668027345995106,0.4034182847951789,0.4997268991066199,0.5000985582551299,0.2496776199790549,-2.232254485454198,0.9985136563888254,0.09668027345995106,0.0787651220529187,0.23631047347630985,0.2363104734763099,0.08786625257833881,0.2635909682685603,0.2635909682685604,0.0787651220529187,1.2562072937427615e-08,662,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,1269,801,0.38647523604627576,0.6013156252515254,3.5284396371348947e-07,1.2562072937427615e-08,21,7,False,1e-05,1.253424086744559e-08,True,0.3986843747484746,0.9999996471560363,0.9999999874379271,0.789604761376229,0.3701215543587143,0.83484179262843,0.318678464763537,0.6527974324962885,0.9055333034665967,0.8719457337942256,0.7141287149096981,0.6115552146331392,0.9978053429766582,0.999727808921844,4.1893766494108266e-10,0.8220678149481575,0.0,0.5558172453810875,0.9410110440600765,5,1.2211716637899883e-08,True,2,142,0.2803899469116032,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0019,gradient,gradient,gradient,0.00051099895,2.7774753632713027,1.6665759398453173,0.5693202495737939,0.5315371367823492,0.0,0.0,3.141592653589793,0.0,0.0284516358177056,3.141592653589793,2.1275530038638606,3.14112443144987,6.283177255121028,2.3789203324662668e-05,3.1415846015353828,0.9999998903840158,1.2752517842502067,0.9761908310729023,-1.2115214045876945,0.1963411994975646,0.21328128019641313,0.9109472271450703,0.6884135751749859,3.1411482206507326,179.97453586831523,8.300269756233991e-09,0.03186519813150797,8.300269756233991e-09,0.03186519813150797,False,,gradient,663004816,2.092569847632649,0.5708409229941683,0.9999999999999999,287833712.70422095,0.826515014719372,0.9999999999999997,0.01207949550442882,7.1522675368362876e-06,-0.11024571392613483,0.0003338188783879731,0.0003346073852287623,0.9999998089672947,7.252241449181521e-08,5.803779093718326e-08,0.9999998652082487,0.9999998652082622,0.00033788422863935706,0.9999998492823058,1.4139375729042873,0.0003901550425623512,1.1248188443187313e-07,1.1248191341243036e-07,1.1416574333532753e-07,0.0015232011203105134,0.4986436693691361,0.4986436693691361,0.5001668704894466,0.2485602341244128,3.1415926535897434,0.9939092282588811,0.0015232011203105134,0.07407902649041245,0.2223533645124832,0.22235336451248316,0.09253197448873715,0.27747976499807037,0.2774797649980703,0.07407902649041245,1.9103270532117023e-07,663,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,4880,288,0.13722018671573635,0.9892703079474694,0.0012111274856643206,1.9103270532117023e-07,221,207,False,1e-05,1.9102890569389075e-07,True,0.010729692052530625,0.9987888725143357,0.9999998089672947,0.5259741807774333,0.04646794747172574,0.9898623190674898,0.08955015253074786,0.3106917326496946,0.09983460800352834,0.8590667744668217,0.325225380825585,0.16966711306076362,1.0,0.9998509602639324,0.0,0.33861057725494376,0.9999987184750784,0.6660856700315808,0.18170430922732375,19,1.906823490216425e-07,True,2,142,0.09229442486146645,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0020,gradient,gradient,gradient,0.00051099895,2.635453765321499,1.6234080711027339,0.540717172017778,0.504364306240372,0.0,0.0,3.141592653589793,0.0,0.027021208396401573,3.1415612376632573,3.129542835139715,3.1411812668759342,6.282989213483822,8.904126497285426e-06,6.243283580724475,0.9999999019638204,1.1493170855205779,0.9743152099235101,-1.0918823756528822,0.2177690201040292,0.24566493946022858,0.9101421702145823,0.6719120925878296,3.141172369621896,179.97591950244248,7.760820755139952e-09,0.02871736269466391,7.760820755139952e-09,0.02871736269466391,False,,gradient,1037006586,2.122367204095899,0.6103422538452058,1.0,313776772.63554895,0.8819032047337164,1.0,0.016732829194167326,2.3089962418121335e-05,-0.12762405411232147,0.00024216926742000322,0.00024511610203310503,0.9999998087837538,3.3997660412672707e-06,3.34968976437383e-06,0.9999998393057815,0.9999998393057893,0.00025092139446227364,0.999995436625043,1.4140085655674612,0.00028973902043687237,6.10324862988343e-08,6.103283982957445e-08,6.293876736823903e-08,0.002115126474256629,0.49800591388169524,0.4980779336960186,0.5001210403559518,0.2480174135180427,3.117493021127247,0.9918295512683127,0.002115126474256629,0.07263967282473854,0.21802771045369326,0.21802771045369335,0.09398658026405202,0.28185124919035487,0.28185124919035487,0.07263967282473854,1.9121624617035593e-07,1037,sobol_screened,0.011994686530412801,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,6622,342,0.05122800646238544,0.011994686530412801,0.0013148744393889356,1.9121624617035593e-07,303,289,False,1e-05,1.9147490926130217e-07,True,0.9880053134695872,0.9986851255606111,0.9999998087837538,0.28689796198159456,0.9352680807933211,0.8400893146172166,0.055325050838291645,0.4265730753540993,0.017588200978934765,0.6526507223024964,0.1444496400654316,0.1589142954086405,0.99999,0.9998690515419341,2.1122518776195545e-07,0.49808221183031015,0.99996879071901,0.6755704631759757,0.19427797335462574,20,1.908658898708282e-07,True,2,142,0.0902265997246106,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0030,gradient,gradient,gradient,0.00051099895,2.3879359103487348,1.5452947648745643,0.4879623547642002,0.45430312861890076,0.0,0.0,3.141592653589793,0.0,0.024382613748790936,3.1403941967178692,0.010784144111981994,3.141158482983502,6.283009031675384,0.0011595254449888231,3.1521677581429155,0.9999997079020125,0.9343221610052138,0.9702280028468017,-0.8876357315431116,0.2639465053302453,0.3188422753333239,0.9085142060093081,0.6385502946766973,3.140867258639318,179.95843793085768,7.645240001838416e-09,0.023343222376277104,7.645240001838416e-09,0.023343222376277104,False,,gradient,1215005778,2.130231522539656,0.6211273121594705,0.9999999999999999,471203468.4150285,0.8953062775942735,1.0,0.0179657244521878,1.7212212570616447e-05,-0.13288783537378346,0.00040774086227444994,0.0004100281559449526,0.9999996594283445,2.3681621127857635e-06,2.500308138531449e-06,0.9999997457092394,0.9999997457093049,0.00041702373690337305,0.9999966408296264,1.4138728641379787,0.0004815374006005928,1.7255613037326552e-07,1.7255561803058728e-07,1.7389693740827366e-07,0.00227339954498465,0.49793039973936404,0.49798805466261487,0.5002037992843487,0.24788615502044056,-3.1200243752558636,0.9911406325785455,0.00227339954498465,0.07217520672473132,0.21667186689905732,0.21667186689905737,0.09442339324102955,0.28312433381659413,0.28312433381659413,0.07217520672473132,3.4057165554379765e-07,1215,sobol_screened,0.06271577211163282,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,5859,180,0.05117608753974929,0.06271577211163282,0.0013129587137079568,3.4057165554379765e-07,262,248,False,1e-05,3.4225096845474923e-07,True,0.9372842278883672,0.998687041286292,0.9999996594283445,0.886296653188765,0.8614265099167824,0.9513427894562483,0.21344597078859806,0.8174335993826389,0.12159294448792934,0.6704969527199864,0.1943710995838046,0.13945681088271586,0.9996185193295017,0.9998617992037271,0.0,0.0017163498424372925,0.9999719448821601,0.6780737534847211,0.1977109640391249,30,3.402212992442699e-07,True,2,142,0.09020213062302415,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0032,gradient,gradient,gradient,0.00051099895,2.8824248584556114,1.6977705553035167,0.5897676696156741,0.5336212298236505,0.0,0.0,3.141592653589793,0.0,0.04250605210429361,3.1055385844580314,4.4983559412329726,3.1371472108968637,0.0007182484686683088,0.033326200090971134,1.3663810810585524,0.9993060998308989,1.358683209043155,0.9669706831673509,-1.2607619197033095,0.18846150929635108,0.2016618024322839,0.9262532438042613,0.7016409001049991,3.1070854642214814,178.02288368633702,2.5711266414193967e-07,0.04896090178259055,2.5711266414193967e-07,0.04896090178259055,False,,gradient,841003916,1.6629363403133521,0.09965396060320811,1.0,1238773.551199547,0.03900884039960008,0.9999999999999999,0.1648979099233021,-1.1939080801104396e-05,-0.07684647948226472,7.480017840864883e-05,7.388270208082967e-05,0.9999995818546885,1.7102446024985015e-05,1.7109579694286963e-05,0.9999995879879788,0.9999995879899368,0.00012685958985072656,0.9999770526304956,1.4141096903000385,0.00014648477605112834,1.1974081873066648e-08,1.1977753794441474e-08,1.5508124159741883e-08,0.47587624328798245,0.024157413435174024,0.4992942442916979,0.5000336567231565,0.24927741593011965,-0.4369266068135504,0.9970425493503612,0.47587624328798245,0.07703093106571159,0.23077469680206733,0.23077469680206739,0.08957233140370416,0.2691916464747762,0.2691916464747761,0.07703093106571159,4.1814531148709477e-07,841,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,4001,333,0.8054687972282621,0.7879471756500442,0.00951762424948599,4.1814531148709477e-07,162,148,False,1e-05,4.18733755336298e-07,True,0.2120528243499558,0.990482375750514,0.9999995818546885,0.40811195441657266,0.35097813109908427,0.5717290581592059,0.549293632573448,0.7869425111659307,0.5120122883374784,0.8550053138135584,0.4112448730162527,0.17743747609977167,0.9885236333582064,0.998584971642377,0.023270599435757832,0.715935583834023,0.00011431279415674567,0.5293290772160325,0.03172084085737113,32,4.1779495518756704e-07,True,2,142,0.24726598566079627,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
electron,gradient_local_minimum_0034,gradient,gradient,gradient,0.00051099895,8.74992560977097,2.9580273172793676,1.3302921924171351,1.256815382296121,0.0,0.0,3.141592653589793,0.0,0.06650650814356268,3.0985904662957977,0.0010019015146621457,3.1413828746671375,6.282915689106907,0.04085211957372562,3.1425942268515157,0.9990845445961387,7.038374023226259,0.9941272516681785,-6.686496685464222,0.018033958439878914,0.008059241747475758,0.9214227810205142,0.8996035098748121,3.10095031276835,177.67136540139904,8.473929113961276e-09,0.1759386773549584,8.473929113961276e-09,0.1759386773549584,False,,gradient,591010649,2.084553572766272,0.5559462861602533,0.9999999999999999,1205685.9094944245,0.8111807037365778,1.0,0.011352812395446034,8.04547474442252e-06,-0.10638166036960081,0.0004101327669344332,0.0004109886578962065,0.9999995722012265,6.254298789122864e-07,1.0077337810084747e-06,0.9999996550925733,0.9999996550928572,0.0004142392086978385,0.9999987686246722,1.4138750754829466,0.00047832206206487157,1.657822384616559e-07,1.6578218186487074e-07,1.7159271533270455e-07,0.0014184327268423336,0.4987747761740123,0.49877527773024954,0.5001932089008546,0.24867867327982224,-3.1395842285938365,0.9943304661263959,0.0014184327268423336,0.07281876853782397,0.2233089120636735,0.22330891206367356,0.09379122509938777,0.27649787903547207,0.27649787903547196,0.07281876853782397,4.277987735168409e-07,591,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,10738,459,2.940113498530125,0.8397625390099281,0.0008894286931094841,4.277987735168409e-07,475,461,False,1e-05,4.2933856458926556e-07,True,0.16023746099007186,0.9991105713068905,0.9999995722012265,0.9011814380989642,0.46075420115026267,0.6804484142746403,0.79439993244862,0.17507917745974289,0.1864373948821765,0.6601685370855808,0.3531343754693495,0.4913587224135526,0.9863119786567942,0.9999332252950057,0.0,0.00015945757854973755,0.9999570889509861,0.6635340104912463,0.17696319907197136,34,4.274484172173132e-07,True,2,142,0.09279610349139263,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",CEP alpha_e boundary regions
