detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7069506332859343e+00,1.4363415356384621e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.9522703467151420e+01,-1.3338650386339623e+00,2.9552820778237813e+01,-4.5150286934081948e-02,8.7336921595064439e+02,2.6338051707721383e-01,1,9.9999999075254009e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7069506332859343e+00,1.4363415356384621e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-2.9522559494486494e+01,-1.3315927735486048e+00,2.9552574480407987e+01,-3.0965189573169587e+00,8.7335465842006158e+02,2.6337612698667456e-01,2,9.9999999075254009e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7069506332859343e+00,1.4363415356384621e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-2.7983347370423303e+01,-1.2621394721862838e+00,2.8011796195549966e+01,-3.0965199665695700e+00,7.8466072610102731e+02,2.3662884378827201e-01,3,9.9999999075254009e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7069506332859343e+00,1.4363415356384621e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,2.7982463440956714e+01,-1.2628980654849788e+00,2.8010947355423106e+01,-4.5101163402968797e-02,7.8461317174828491e+02,2.3661450290037969e-01,4,9.9999999075254009e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8490848894787790e+00,2.8443309302931072e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,2.7522350166858979e+02,1.4016261956680345e+00,2.7522707066477420e+02,5.0926395097139589e-03,7.5749940426712637e+04,2.6639739577937988e-01,1,9.9999844659436354e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8490848894787790e+00,2.8443309302931072e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,2.7521692890082403e+02,-1.3609429963176658e+00,2.7522029380014919e+02,-4.9449425547148269e-03,7.5746210119440439e+04,2.6638427703450462e-01,2,9.9999844659436354e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8490848894787790e+00,2.8443309302931072e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,2.5775582888401499e+02,-1.2715238812053393e+00,2.5775896511405006e+02,-4.9330157640529752e-03,6.6439684096666097e+04,2.3365508566809359e-01,3,9.9999844659436354e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8490848894787790e+00,2.8443309302931072e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,2.5770426757636415e+02,1.2794648869302536e+00,2.5770744373701581e+02,4.9648164008476957e-03,6.6413126557467200e+04,2.3356168811238542e-01,4,9.9999844659436354e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8474819039121329e+00,2.9558539923310989e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-4.8952456321436173e+01,-5.2115985690428992e+01,7.1501181419520037e+01,-2.3249038443355268e+00,5.1124189443871155e+03,2.6672577063598013e-01,1,9.9999826066046471e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8474819039121329e+00,2.9558539923310989e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,4.8776736089556501e+01,-5.2265430279270738e+01,7.1490175449690668e+01,-8.1991156498069262e-01,5.1108451858275539e+03,2.6664366430448422e-01,2,9.9999826066046471e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8474819039121329e+00,2.9558539923310989e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,4.5631072267885408e+01,-4.8894061918190573e+01,6.6879174988757399e+01,-8.1990427149230571e-01,4.4728240471768331e+03,2.3335674440612675e-01,3,9.9999826066046471e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.8474819039121329e+00,2.9558539923310989e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-4.5779662018074944e+01,-4.8738319912255356e+01,6.6867041824493185e+01,-2.3249021154267488e+00,4.4712012823585210e+03,2.3327208131387364e-01,4,9.9999826066046471e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7355694385004363e+00,1.7916699117787405e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,3.1415650723641448e+01,-1.0044375811274107e+02,1.0524206219093519e+02,-1.2676668000509066e+00,1.1075891654200670e+04,2.7089974265036049e-01,1,9.9999857449571361e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7355694385004363e+00,1.7916699117787405e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-3.1971303844587986e+01,-1.0025063407940324e+02,1.0522525316123203e+02,-1.8795135943367085e+00,1.1072353902845372e+04,2.7081321454394408e-01,2,9.9999857449571361e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7355694385004363e+00,1.7916699117787405e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-2.9410212989963412e+01,-9.2223906791674679e+01,9.6799843037241075e+01,-1.8795012197302872e+00,9.3702096120345122e+03,2.2918131124164334e-01,3,9.9999857449571361e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7355694385004363e+00,1.7916699117787405e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,2.8871359311425454e+01,-9.2376976690255532e+01,9.6783579242149585e+01,-1.2678764079161871e+00,9.3670612109214489e+03,2.2910430605976567e-01,4,9.9999857449571361e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7461513748277397e+00,2.9562733829659975e+00,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,3.7522736743152620e+01,-7.6374770323967297e+01,8.5094425873465369e+01,-1.1141348916584799e+00,7.2410613147346921e+03,2.6367748788035195e-01,1,9.9999924955802022e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7461513748277397e+00,2.9562733829659975e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,3.7212196153804435e+01,7.6510966791324407e+01,8.5080406568917880e+01,1.1181167329243793e+00,7.2386755819323644e+03,2.6359061331808420e-01,2,9.9999924955802022e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7461513748277397e+00,2.9562733829659975e+00,p_gamma_lepton,|+1+1+1>,7,1,1,1,3.5242025919597886e+01,7.2460681338615714e+01,8.0576365833748170e+01,1.1181195937957182e+00,6.4925507309740215e+03,2.3642107037477794e-01,3,9.9999924955802022e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,1.7461513748277397e+00,2.9562733829659975e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,3.5522355845732427e+01,-7.2302592720570956e+01,8.0557449555876588e+01,-1.1141318841292311e+00,6.4895026789476015e+03,2.3631007798480611e-01,4,9.9999924955802022e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0925698476326491e+00,5.7084092299416833e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,8.9395213258315434e+03,2.2114202286415061e-10,8.9395213258315434e+03,2.4737568691193904e-14,7.9915041534996957e+07,2.7764309046424296e-01,1,9.9999991873027616e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0925698476326491e+00,5.7084092299416833e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-8.9368909291472628e+03,1.0740406473150424e-02,8.9368909291537166e+03,3.1415914517840915e+00,7.9868019479589984e+07,2.7747972511358548e-01,2,9.9999991873027616e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0925698476326491e+00,5.7084092299416833e-01,p_gamma_lepton,|+1+1+1>,7,1,1,1,-8.0031147542461058e+03,-5.9856432371692725e-10,8.0031147542461058e+03,-3.1415926535897185e+00,6.4049845769631706e+07,2.2252378002520354e-01,3,9.9999991873027616e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.0925698476326491e+00,5.7084092299416833e-01,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,8.0000489078392711e+03,-3.9646549415287774e-03,8.0000489078402534e+03,-4.9557883797978732e-07,6.4000782527836032e+07,2.2235332312724421e-01,4,9.9999991873027616e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_20,C_e_p,polarization_cluster_03_local_minimum_20,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1223672040958990e+00,6.1034225384520580e-01,p_gamma_lepton,|-1-1-1>,0,-1,-1,-1,-9.4053121677771214e+03,1.1333771616336495e+02,9.4059950250487327e+03,3.1295428429486281e+00,8.8472742411241472e+07,2.8196077634466071e-01,1,9.9999990745968215e-01
max_c_ep_mixing_angles_polarization_03_local_minimum_20,C_e_p,polarization_cluster_03_local_minimum_20,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.1223672040958990e+00,6.1034225384520580e-01,p_gamma_lepton,|+1-1+1>,6,1,1,-1,9.4034881352473421e+03,1.1301302871243441e+02,9.4041672174837622e+03,1.2017624360594756e-02,8.8438361054396287e+07,2.8185120368076849e-01,2,9.9999990745968215e-01
