detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.7069506332859343e+00,1.4363415356384621e-01,k,1.8309573959895196e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8309573246825812e+00,1.8309573246825812e+00,0.0000000000000000e+00,1.5118102250878872e+01,3.8882003871815649e+00,1.8309573246825812e+00,1.7334989637280280e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1408608646623253e+00,3.1406213565899064e+00,3.1866932766347889e+00,9.1847992198316394e-02,6.2826928594357856e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.7069506332859343e+00,1.4363415356384621e-01,p,2.0572429911920453e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8309573246825812e+00,1.8309573246825812e+00,0.0000000000000000e+00,1.5118102250878872e+01,3.8882003871815649e+00,1.8309573246825812e+00,1.7334989637280280e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1408608646623253e+00,3.1406213565899064e+00,3.1866932766347889e+00,9.1847992198316394e-02,6.2826928594357856e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.7069506332859343e+00,1.4363415356384621e-01,kp,1.8253469010167864e+00,1.1780536358012904e-03,5.7237169770647770e-05,1.8253464484434718e+00,1.8253468294906749e+00,4.8548040007941037e-02,1.5118102250878872e+01,3.8882003871815649e+00,1.8309573246825812e+00,1.7334989637280280e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1408608646623253e+00,3.1406213565899064e+00,3.1866932766347889e+00,9.1847992198316394e-02,6.2826928594357856e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.7069506332859343e+00,1.4363415356384621e-01,pp,1.9710054939665052e+00,-1.2672652902247050e-03,-5.7193237689154972e-05,-1.7334984995706701e+00,1.7334989637280280e+00,3.1866932766347884e+00,1.5118102250878872e+01,3.8882003871815649e+00,1.8309573246825812e+00,1.7334989637280280e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1408608646623253e+00,3.1406213565899064e+00,3.1866932766347889e+00,9.1847992198316394e-02,6.2826928594357856e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_0,C_e_p,polarization_cluster_03_local_minimum_0,1.7069506332859343e+00,1.4363415356384621e-01,qout,9.1847992198316394e-02,8.9211654423414558e-05,-4.3932081492801309e-08,-9.1847948872801580e-02,9.1847992198316394e-02,6.2826928594357856e+00,1.5118102250878872e+01,3.8882003871815649e+00,1.8309573246825812e+00,1.7334989637280280e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1408608646623253e+00,3.1406213565899064e+00,3.1866932766347889e+00,9.1847992198316394e-02,6.2826928594357856e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,1.8490848894787790e+00,2.8443309302931072e+00,k,1.4211484672781092e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4211483754087719e+00,1.4211483754087719e+00,0.0000000000000000e+00,9.7590152518765780e+00,3.1239422612904644e+00,1.4211483754087719e+00,1.3378663617593864e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1316315701063990e+00,3.1410382300294217e+00,6.2782222123367406e+00,7.6074012863272367e-02,1.1236454911191132e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,1.8490848894787790e+00,2.8443309302931072e+00,p,1.7027937940123554e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4211483754087719e+00,1.4211483754087719e+00,0.0000000000000000e+00,9.7590152518765780e+00,3.1239422612904644e+00,1.4211483754087719e+00,1.3378663617593864e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1316315701063990e+00,3.1410382300294217e+00,6.2782222123367406e+00,7.6074012863272367e-02,1.1236454911191132e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,1.8490848894787790e+00,2.8443309302931072e+00,kp,1.4139372823439982e+00,-1.3368391202485622e-02,6.6092414832151503e-05,1.4138739897992516e+00,1.4139371900061206e+00,3.1366487620360624e+00,9.7590152518765780e+00,3.1239422612904644e+00,1.4211483754087719e+00,1.3378663617593864e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1316315701063990e+00,3.1410382300294217e+00,6.2782222123367406e+00,7.6074012863272367e-02,1.1236454911191132e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,1.8490848894787790e+00,2.8443309302931072e+00,pp,1.6339309660837258e+00,1.3326214006209036e-02,-6.6139807068521224e-05,-1.3377999886280025e+00,1.3378663617593862e+00,6.2782222123367406e+00,9.7590152518765780e+00,3.1239422612904644e+00,1.4211483754087719e+00,1.3378663617593864e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1316315701063990e+00,3.1410382300294217e+00,6.2782222123367406e+00,7.6074012863272367e-02,1.1236454911191132e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_1,C_e_p,polarization_cluster_03_local_minimum_1,1.8490848894787790e+00,2.8443309302931072e+00,qout,7.6074012863272367e-02,4.2177196276586522e-05,4.7392236369717766e-08,-7.6074001171249017e-02,7.6074012863272367e-02,1.1236454911191130e-03,9.7590152518765780e+00,3.1239422612904644e+00,1.4211483754087719e+00,1.3378663617593864e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1316315701063990e+00,3.1410382300294217e+00,6.2782222123367406e+00,7.6074012863272367e-02,1.1236454911191132e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,1.8474819039121329e+00,2.9558539923310989e-01,k,1.9419089764711763e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9419089092383826e+00,1.9419089092383826e+00,0.0000000000000000e+00,1.6797644037204229e+01,4.0984928982742215e+00,1.9419089092383826e+00,1.8295504787433687e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1311857850350227e+00,3.1411821547809207e+00,3.9612272035971832e+00,1.0647855596479565e-01,6.2831401758642418e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,1.8474819039121329e+00,2.9558539923310989e-01,p,2.1565839218030454e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9419089092383826e+00,1.9419089092383826e+00,0.0000000000000000e+00,1.6797644037204229e+01,4.0984928982742215e+00,1.9419089092383826e+00,1.8295504787433687e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1311857850350227e+00,3.1411821547809207e+00,3.9612272035971832e+00,1.0647855596479565e-01,6.2831401758642418e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,1.8474819039121329e+00,2.9558539923310989e-01,kp,1.9360233515041707e+00,1.2950560325016024e-02,1.3915940024487658e-02,1.9359299538077348e+00,1.9360232840669853e+00,8.2131518003963322e-01,1.6797644037204229e+01,4.0984928982742215e+00,1.9419089092383826e+00,1.8295504787433687e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1311857850350227e+00,3.1411821547809207e+00,3.9612272035971832e+00,1.0647855596479565e-01,6.2831401758642418e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,1.8474819039121329e+00,2.9558539923310989e-01,pp,2.0559909908046992e+00,-1.2994269644137959e-02,-1.3915938051828593e-02,-1.8294514068142511e+00,1.8295504787433685e+00,3.9612272035971832e+00,1.6797644037204229e+01,4.0984928982742215e+00,1.9419089092383826e+00,1.8295504787433687e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1311857850350227e+00,3.1411821547809207e+00,3.9612272035971832e+00,1.0647855596479565e-01,6.2831401758642418e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_2,C_e_p,polarization_cluster_03_local_minimum_2,1.8474819039121329e+00,2.9558539923310989e-01,qout,1.0647855596479565e-01,4.3709319121934896e-05,-1.9726590661332233e-09,-1.0647854699348380e-01,1.0647855596479566e-01,6.2831401758642418e+00,1.6797644037204229e+01,4.0984928982742215e+00,1.9419089092383826e+00,1.8295504787433687e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1311857850350227e+00,3.1411821547809207e+00,3.9612272035971832e+00,1.0647855596479565e-01,6.2831401758642418e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,1.7355694385004363e+00,1.7916699117787405e-01,k,1.3681182235144362e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.3681181280841104e+00,1.3681181280841104e+00,0.0000000000000000e+00,9.1621860726027720e+00,3.0269103178988921e+00,1.3681181280841104e+00,1.2541089603530504e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1317751765473250e+00,3.1405511971014604e+00,4.4092918356513451e+00,1.0335883870492249e-01,1.4325637470913471e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,1.7355694385004363e+00,1.7916699117787405e-01,p,1.6587920943844559e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3681181280841104e+00,1.3681181280841104e+00,0.0000000000000000e+00,9.1621860726027720e+00,3.0269103178988921e+00,1.3681181280841104e+00,1.2541089603530504e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1317751765473250e+00,3.1405511971014604e+00,4.4092918356513451e+00,1.0335883870492249e-01,1.4325637470913471e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,1.7355694385004363e+00,1.7916699117787405e-01,kp,1.3574629489903109e+00,3.5672090695324922e-03,1.1750612150452117e-02,1.3574073061889305e+00,1.3574628528109138e+00,1.2760616279545929e+00,9.1621860726027720e+00,3.0269103178988921e+00,1.3681181280841104e+00,1.2541089603530504e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1317751765473250e+00,3.1405511971014604e+00,4.4092918356513451e+00,1.0335883870492249e-01,1.4325637470913471e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,1.7355694385004363e+00,1.7916699117787405e-01,pp,1.5660885302044099e+00,-3.6748526728140316e-03,-1.1750766356881274e-02,-1.2540485235371350e+00,1.2541089603530506e+00,4.4092918356513451e+00,9.1621860726027720e+00,3.0269103178988921e+00,1.3681181280841104e+00,1.2541089603530504e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1317751765473250e+00,3.1405511971014604e+00,4.4092918356513451e+00,1.0335883870492249e-01,1.4325637470913471e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_4,C_e_p,polarization_cluster_03_local_minimum_4,1.7355694385004363e+00,1.7916699117787405e-01,qout,1.0335883870492249e-01,1.0764360328153944e-04,1.5420642915690795e-07,-1.0335878265179538e-01,1.0335883870492250e-01,1.4325637470913469e-03,9.1621860726027720e+00,3.0269103178988921e+00,1.3681181280841104e+00,1.2541089603530504e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1317751765473250e+00,3.1405511971014604e+00,4.4092918356513451e+00,1.0335883870492249e-01,1.4325637470913471e-03
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,1.7461513748277397e+00,2.9562733829659975e+00,k,1.5924185713606953e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5924184893722224e+00,1.5924184893722224e+00,0.0000000000000000e+00,1.1837478999664011e+01,3.4405637618948455e+00,1.5924184893722224e+00,1.5066007990086532e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1346979352081132e+00,3.1407375400982853e+00,5.1652044163874899e+00,7.9613959731505368e-02,0.0000000000000000e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,1.7461513748277397e+00,2.9562733829659975e+00,p,1.8481451905341502e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5924184893722224e+00,1.5924184893722224e+00,0.0000000000000000e+00,1.1837478999664011e+01,3.4405637618948455e+00,1.5924184893722224e+00,1.5066007990086532e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1346979352081132e+00,3.1407375400982853e+00,5.1652044163874899e+00,7.9613959731505368e-02,0.0000000000000000e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,1.7461513748277397e+00,2.9562733829659975e+00,kp,1.5862132111238283e+00,-4.6126019809644659e-03,9.3406418328728855e-03,1.5861789200266641e+00,1.5862131288146115e+00,2.0294882608305511e+00,1.1837478999664011e+01,3.4405637618948455e+00,1.5924184893722224e+00,1.5066007990086532e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1346979352081132e+00,3.1407375400982853e+00,5.1652044163874899e+00,7.9613959731505368e-02,0.0000000000000000e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,1.7461513748277397e+00,2.9562733829659975e+00,pp,1.7747365910392201e+00,4.5445230181824607e-03,-9.3406418328728855e-03,-1.5065649894027802e+00,1.5066007990086530e+00,5.1652044163874899e+00,1.1837478999664011e+01,3.4405637618948455e+00,1.5924184893722224e+00,1.5066007990086532e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1346979352081132e+00,3.1407375400982853e+00,5.1652044163874899e+00,7.9613959731505368e-02,0.0000000000000000e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_5,C_e_p,polarization_cluster_03_local_minimum_5,1.7461513748277397e+00,2.9562733829659975e+00,qout,7.9613959731505368e-02,6.8078962782004980e-05,0.0000000000000000e+00,-7.9613930623883805e-02,7.9613959731505354e-02,0.0000000000000000e+00,1.1837478999664011e+01,3.4405637618948455e+00,1.5924184893722224e+00,1.5066007990086532e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1346979352081132e+00,3.1407375400982853e+00,5.1652044163874899e+00,7.9613959731505368e-02,0.0000000000000000e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,2.0925698476326491e+00,5.7084092299416833e-01,k,5.6932047889979676e-01,0.0000000000000000e+00,0.0000000000000000e+00,-5.6932024957379390e-01,5.6932024957379390e-01,0.0000000000000000e+00,2.7774753632713027e+00,1.6665759398453173e+00,5.6932024957379390e-01,5.3153713678234915e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1411244314498701e+00,2.1275530038638606e+00,2.8451635817705601e-02,6.2831772551210276e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,2.0925698476326491e+00,5.7084092299416833e-01,p,1.0972554609455205e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6932024957379390e-01,5.6932024957379390e-01,0.0000000000000000e+00,2.7774753632713027e+00,1.6665759398453173e+00,5.6932024957379390e-01,5.3153713678234915e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1411244314498701e+00,2.1275530038638606e+00,2.8451635817705601e-02,6.2831772551210276e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,2.0925698476326491e+00,5.7084092299416833e-01,kp,5.5998900278717578e-01,-1.3321685319657661e-05,1.0726693503523322e-10,5.5998876948130072e-01,5.5998876963975686e-01,3.1415846015353828e+00,2.7774753632713027e+00,1.6665759398453173e+00,5.6932024957379390e-01,5.3153713678234915e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1411244314498701e+00,2.1275530038638606e+00,2.8451635817705601e-02,6.2831772551210276e+00
max_c_ep_mixing_angles_polarization_03_local_minimum_19,C_e_p,polarization_cluster_03_local_minimum_19,2.0925698476326491e+00,5.7084092299416833e-01,pp,1.0781353012394954e+00,-3.4398257187833850e-17,5.5263524398335520e-17,-5.3153713678234915e-01,5.3153713678234915e-01,2.1275530038638606e+00,2.7774753632713027e+00,1.6665759398453173e+00,5.6932024957379390e-01,5.3153713678234915e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1411244314498701e+00,2.1275530038638606e+00,2.8451635817705601e-02,6.2831772551210276e+00
