state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction
CEP,0,ok,one_minus_C_e_p,max_c_ep,3.8153047388078676e-10,0.01,0.02,64,64,64,64,0,64,1.0,1.0,1168,22.472467500003404,8,1.5211052701106822e-05,0.0002917932734786165,0.4998732734683875,0.4999942806740181,0.3266501500429463,0.5000184929367012,0.4999999899189716,0.4809595757926934,0.5433392617975579,0.04572017106536714,0.00011452806393860455,4.732248320191349e-05,-1.0584860567959149e-05,-3.342936036170779e-05,-1.0503381982546621e-05,-2.520549136816104e-05,4.705037060725087e-05,2.132077445479951e-05,4.732248320191349e-05,9.660626568937763e-05,-2.390391988102488e-05,-9.804277162828173e-06,-3.4502243538721093e-05,-3.85547281808966e-06,1.7117544011517016e-05,3.631842772201056e-06,-1.0584860567959149e-05,-2.390391988102488e-05,0.00024491272272617244,6.6701513519284814e-06,3.260601790834153e-05,8.98215950546085e-06,1.9093663929911874e-05,1.280989268612981e-05,-3.342936036170779e-05,-9.804277162828173e-06,6.6701513519284814e-06,0.000252017072329657,5.159633919970668e-06,2.287014211071483e-05,-1.129260667360328e-05,-2.2990648693019824e-05,-1.0503381982546621e-05,-3.4502243538721093e-05,3.260601790834153e-05,5.159633919970668e-06,0.00021618047680563654,3.3769540103691906e-06,-1.878165380794451e-06,-4.2874523391473295e-07,-2.520549136816104e-05,-3.85547281808966e-06,8.98215950546085e-06,2.287014211071483e-05,3.3769540103691906e-06,3.6986597214797975e-05,-1.5033755601440083e-05,-1.8530030923710414e-05,4.705037060725087e-05,1.7117544011517016e-05,1.9093663929911874e-05,-1.129260667360328e-05,-1.878165380794451e-06,-1.5033755601440083e-05,5.1013386905887294e-05,2.5538950465671376e-05,2.132077445479951e-05,3.631842772201056e-06,1.280989268612981e-05,-2.2990648693019824e-05,-4.2874523391473295e-07,-1.8530030923710414e-05,2.5538950465671376e-05,4.471573662862333e-05,23,0.359375
