selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,unpolarized_W_purity,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_proton_W_purity,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,L_electron_W_purity,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Tx_proton_W_purity,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Ty_proton_W_purity,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Tx_electron_W_purity,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,Ty_electron_W_purity,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LL_W_purity,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTx_W_purity,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,LTy_W_purity,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTx_W_purity,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest,TxTy_W_purity
W_purity,P_W,LTy,enhanced_region_0,0,1,4.2765751477591940e-01,1.0000000000000002e+00,nan,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0206050891716032e+00,1.5707949999999999e+00,5.5959619142068187e+00,5.5959619142068187e+00,2.4543692606170255e+00,2.5000000000000000e-01,5.7923114550561809e+00,3.7105451143651056e+00,7.0001658995642280e-01,-3.1142706405833480e+00,2.4699519952934716e+00,2.6994566661532793e-01,6.8484625621757516e+01,6.6438124353928707e-02,3.6457536124476042e-01,6.6438124353928707e-02,3.6457536124476042e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5017369549169254e-01,7.6862745584792332e-03,6.3762150734490000e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6101995008453008e-02,0.0000000000000000e+00,5.7812793819979436e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7639383915702137e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2092437856817934e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3117970173564195e-01,0.0000000000000000e+00,7.3107174760569771e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8050377916880178e-01,0.0000000000000000e+00,6.8803414845239019e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6441484618629107e-01,2.5408313862685250e-01,5.5096687640663511e-01,6.8386455139285526e-02,6.1384172607256926e-01,2.7913056669694147e-01,5.6295659422915922e-01,1.1670879802146025e-01,4.4507516945117942e-01,5.8452398670499672e-01,1.2179303701267405e-01,7.5573187639529171e-01,4.9426300682387309e-01,6.2279394905286345e-01,4.0012218650778786e-01,4.3394304232916187e-01,5.8585275947847781e-01,1.1954794541283101e-01,7.4895846200204685e-01,4.8167108120115948e-01,6.2203209078436161e-01,4.2765751477591940e-01,1.2912579613042971e-01,7.6660426385106817e-01,9.0420350894126172e-02,9.2050860741711549e-01,5.1752278311413502e-01,9.1588125100124740e-01,3.3542131635238853e-01,1.2821918015538297e-01,7.7351978509765829e-01,8.8392248430104486e-02,9.2373739816374989e-01,5.1261204461957344e-01,9.1905593552508624e-01,2.7775831678464641e-01
W_purity,P_W,LTy,enhanced_region_0,0,2,4.1214777311432815e-01,1.0000000000000000e+00,nan,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0090636084867080e+00,1.5707949999999999e+00,5.6941366846315002e+00,5.6941366846315002e+00,2.5525440310417071e+00,2.5000000000000000e-01,5.8904862254808616e+00,4.4575161894146307e+00,7.4909226549709851e-01,-3.7641744846247458e+00,2.3728847642826780e+00,3.0304323455374371e-01,7.4382997831615285e+01,6.6438124353928540e-02,4.1310897674886893e-01,6.6438124353928540e-02,4.1310897674886893e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4083197117957633e-01,8.6338938752382952e-03,5.1496674303723101e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9430312851987544e-02,0.0000000000000000e+00,6.3000154975772871e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3863296662263747e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8640826617058726e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0167566726428424e-01,0.0000000000000000e+00,6.2932948619513995e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3220121071753668e-01,0.0000000000000000e+00,5.0343537361357338e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0564921838109639e-01,1.9852260744830483e-01,5.2063236015414882e-01,6.6103686073761214e-02,5.6725561530360091e-01,2.3471381589893772e-01,5.3547866774703934e-01,9.2003619994620367e-02,4.4869485692706929e-01,6.6153423412368262e-01,1.5526039537401623e-01,8.4075814572171259e-01,5.4162026175519273e-01,7.2777261299705887e-01,3.5188811928239833e-01,4.3896055804063905e-01,6.7763129212016171e-01,1.5277190109241617e-01,8.4580755575869804e-01,5.2872062862673042e-01,7.3894742973721561e-01,4.1214777311432815e-01,2.3886990204290182e-01,6.5540277911950529e-01,9.6209048138812897e-02,8.3752818756637060e-01,5.3024224621499927e-01,8.0848674510691787e-01,2.6180268316761340e-01,2.3219804885879461e-01,6.6988917121118008e-01,9.5259667515259799e-02,8.4268704405240413e-01,5.2004264457071214e-01,8.1564693553926593e-01,1.7681282467619519e-01
W_purity,P_W,LTy,enhanced_region_1,1,1,4.2528306062785476e-01,1.0000000000000002e+00,nan,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9850483150555804e+00,1.5707949999999999e+00,3.4361169648638361e+00,3.4361169648638361e+00,2.9452431127404299e-01,2.5000000000000000e-01,3.3379421944391554e+00,6.8493496609686702e+00,8.4136735860303646e-01,-5.9391842655237372e+00,2.1712304763839629e+00,4.1458220296153159e-01,8.5967119844030989e+01,5.8853422976330505e-02,5.1393612069876693e-01,5.8853422976330505e-02,5.1393612069876693e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4911874594605301e-01,0.0000000000000000e+00,9.3528331904855523e-03,5.8013793454692070e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2755282798328820e-02,0.0000000000000000e+00,4.4427238664519775e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8439401862456698e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.4757435837757621e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2403721929425449e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3776769344647885e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4697788755731356e-01,0.0000000000000000e+00,7.6179851193810366e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7286511982148067e-01,0.0000000000000000e+00,6.4546199061006604e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2405638501531678e-01,7.7079524757588003e-02,6.8169386680565425e-01,9.7902179603348766e-02,7.1479138544173759e-01,2.3623089133961900e-01,7.1733556178734625e-01,1.5191738120605444e-01,1.3066375184607390e-01,4.6380361781322277e-01,1.6193010141787642e-01,5.8769333208996244e-01,3.9558944839386340e-01,5.9542572434085317e-01,2.3541004628040021e-01,1.0085044328885888e-01,3.9083303395410340e-01,1.2660008773452247e-01,4.8034897000907684e-01,3.0661417718633932e-01,4.8640713797598850e-01,4.2528306062785476e-01,4.7318704880367858e-02,7.5329310228259760e-01,1.5245324472177552e-01,9.1044052518480256e-01,5.3356671117648036e-01,9.2190285922333004e-01,1.9189053458322541e-01,4.6268093918415187e-02,7.9116504944976651e-01,1.4893080995874916e-01,9.3582898985531615e-01,5.2154975198707376e-01,9.4647532872956952e-01,3.0609264402737552e-01
W_purity,P_W,LTy,enhanced_region_1,1,2,4.2132876745217002e-01,1.0000000000000004e+00,nan,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.9971693619656157e+00,1.5707949999999999e+00,3.5342917352885173e+00,3.5342917352885173e+00,3.9269908169872414e-01,2.5000000000000000e-01,3.4361169648638361e+00,6.0057632173942608e+00,8.1171310638780103e-01,-5.1973223980766567e+00,2.2729550525069189e+00,3.7680150080979741e-01,8.0210743656095659e+01,5.8853422976330616e-02,4.6307383263520008e-01,5.8853422976330616e-02,4.6307383263520008e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3987148022490845e-01,0.0000000000000000e+00,1.5777568147698380e-02,5.4321918370228685e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.8648956847505840e-02,0.0000000000000000e+00,5.1358500931697959e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.5998515773863357e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3210164913342587e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0694290640299484e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2395420292922940e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3194094546225524e-01,0.0000000000000000e+00,7.1720163433611284e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5341664398835098e-01,0.0000000000000000e+00,5.7378866374523518e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4466295724471404e-01,9.5020880720865980e-02,6.0924915582100470e-01,8.1151478180871539e-02,6.3786326465321419e-01,2.0559806041958820e-01,6.3594507568355052e-01,1.3199930150098507e-01,1.9573076349212087e-01,5.2732563548123779e-01,1.5920424905352742e-01,6.5130102364813147e-01,4.1408536824750830e-01,6.4127099126239417e-01,1.8763544888294714e-01,1.6290784891785764e-01,4.8386488744056727e-01,1.3601094302002747e-01,5.8015298250991520e-01,3.4778042529644765e-01,5.7318190130527147e-01,4.2132876745217002e-01,9.6875054841170219e-02,7.0223263168274308e-01,1.4729850870691463e-01,8.0750655209678279e-01,4.2500942018868687e-01,8.1509441517839853e-01,1.7930678598194943e-01,9.7311795282839786e-02,7.5571998514719840e-01,1.4739778299075973e-01,8.5507218706401533e-01,4.2633536715686127e-01,8.6220935245792685e-01,2.8137701636169993e-01
W_purity,P_W,LTy,enhanced_region_2,2,1,3.9042711364029925e-01,9.9999999999999978e-01,nan,aux,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.4704738888051245e+00,1.5707949999999999e+00,3.3379421944391554e+00,3.3379421944391554e+00,1.9634954084936229e-01,1.0000000000000000e+00,3.3379421944391554e+00,9.8410492107850569e+00,7.0782902385995383e-01,-5.0766460197288712e+00,4.9419393044250697e+00,7.0804361963791673e-01,1.1631071669325108e+02,2.2526818781837310e-01,2.6074697833468639e+00,2.2526818781837310e-01,2.6074697833468639e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4469073763976303e-01,0.0000000000000000e+00,1.6245422827832551e-02,3.7899897376259400e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6714874149610293e-02,0.0000000000000000e+00,2.2046138859847703e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.6951257817318663e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3061766950824277e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3971341925037320e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2544991231641428e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4502988350873586e-01,0.0000000000000000e+00,6.2492866435726824e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0802439902315684e-01,0.0000000000000000e+00,5.8995134346912792e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3467359331976839e-01,2.0380666339424802e-01,4.1015188991339030e-01,1.1443008166337904e-01,5.0176047542126423e-01,3.1085887731598177e-01,4.7256815573624461e-01,1.5790013238657005e-01,3.3666726020213084e-01,2.2621748851519310e-01,1.7551931020666206e-01,5.2099272862576251e-01,5.0106496524369892e-01,4.3462121975993234e-01,2.5569481188027832e-01,2.6526059899172710e-01,1.9641948909307066e-01,1.4393493726208501e-01,4.1989279680212066e-01,3.9805352852401643e-01,3.5589892027604247e-01,3.9042711364029925e-01,9.3262563310237190e-02,6.2246578775319072e-01,1.6505787222829554e-01,9.4334506041217925e-01,7.2779141515828361e-01,9.5312438772355124e-01,2.2029838122729550e-01,9.1423313244413329e-02,6.3870834831587531e-01,1.6156778984200731e-01,9.4321577207811280e-01,7.1260913444002805e-01,9.5257646430479692e-01,3.7903489924586947e-01
W_purity,P_W,LTy,enhanced_region_2,2,2,3.9029330590134476e-01,1.0000000000000002e+00,nan,aux,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,1.4221618305131818e+00,1.5707949999999999e+00,3.2397674240144743e+00,3.2397674240144743e+00,9.8174770424681146e-02,1.0000000000000000e+00,3.2397674240144743e+00,1.0651570374714485e+01,7.4290948067619478e-01,-5.5111437769238920e+00,4.5659158976918999e+00,7.3017123000643658e-01,1.2130235046677475e+02,2.2526818781837354e-01,2.7954814867139341e+00,2.2526818781837354e-01,2.7954814867139341e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4729213427989243e-01,0.0000000000000000e+00,1.4330133759387183e-02,3.5790481319151267e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0942742131292384e-02,0.0000000000000000e+00,1.8945166677968012e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7841005757278975e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.3194963876346980e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4984733742628764e-01,0.0000000000000000e+00,0.0000000000000000e+00,1.2711553334729117e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4417830162973211e-01,0.0000000000000000e+00,5.7780198988459774e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0463093020820625e-01,0.0000000000000000e+00,5.4844590429129680e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3232535873917289e-01,2.2290898597221587e-01,4.0295571129491942e-01,1.2276572967869087e-01,5.1213400942779430e-01,3.3908606309852424e-01,4.7714174985780339e-01,1.6172959428414033e-01,3.3242466126981995e-01,1.9203602906500758e-01,1.7154410498373168e-01,5.0221718052746211e-01,4.9474401250742839e-01,4.1369471433443111e-01,2.7961809625706802e-01,2.6496186319573528e-01,1.6750368332132515e-01,1.4156659063701887e-01,4.0698616431269913e-01,3.9701555783483350e-01,3.3981472684155117e-01,3.9029330590134476e-01,8.8635265913368427e-02,5.7749762996645060e-01,1.6478231669195806e-01,9.5885945494998415e-01,7.8298221650587996e-01,9.6886967927121626e-01,2.1993700948515191e-01,8.5940214627488840e-02,5.8395208284280964e-01,1.5967767507187436e-01,9.4436311923146510e-01,7.5915652261209310e-01,9.5390405133452272e-01,3.6343104290628042e-01
W_purity,P_W,LTy,enhanced_region_3,3,1,3.8327515526367650e-01,9.9999999999999989e-01,nan,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0892782708873359e+00,1.5707949999999999e+00,3.8288160465625602e+00,3.8288160465625602e+00,6.8722339297276713e-01,2.5000000000000000e-01,4.9087385212340520e+00,2.6989448505212121e+00,5.5435726916404493e-01,-3.2188456138753492e+00,3.0495010433281182e+00,2.4794265093956674e-01,1.2765014943009470e+01,3.3475121890185039e-01,7.4800837224790986e-02,3.3475121890185039e-01,7.4800837224790986e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6337708421721284e-01,0.0000000000000000e+00,2.6111728233386006e-02,7.1263511582997222e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.6990617356371391e-02,0.0000000000000000e+00,5.1581600045330323e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0411498390341390e-01,0.0000000000000000e+00,3.6632193290445053e-03,1.4437917388008223e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0782412896510596e-01,0.0000000000000000e+00,5.9454288906641206e-03,1.4090631386618865e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2902289190080136e-01,0.0000000000000000e+00,7.9714829213157423e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4369395367433141e-01,0.0000000000000000e+00,7.6401419239931645e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0405208228808335e-02,1.8990689388135743e-03,3.9473563998864120e-01,5.8278052939652172e-02,4.0533679617463947e-01,1.0898634323692330e-01,4.0950048066169015e-01,9.1725228081709562e-02,4.7757300720803900e-03,4.6897086700715190e-01,1.3393540332863127e-01,5.1548057765964472e-01,2.5243859201379698e-01,5.3257498187216712e-01,8.2043597597025550e-02,5.4856037080680091e-03,5.8412805152746217e-01,1.5719830271312701e-01,6.3538947389891764e-01,2.9533965147972419e-01,6.5452348960704598e-01,3.8327515526367650e-01,1.4306801241315281e-02,8.3008318399434500e-01,1.5215012071695083e-01,8.9227645162511082e-01,3.6092771942548102e-01,9.0504267346745759e-01,2.2220545806298359e-01,1.2625466297944723e-02,7.6097005358996117e-01,1.3383696897549049e-01,8.1391503817033384e-01,3.1826812063633464e-01,8.2474882340137523e-01,3.6845189708905202e-01
W_purity,P_W,LTy,enhanced_region_3,3,2,3.6701468457611519e-01,1.0000000000000002e+00,nan,aux,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0000000000000000e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.1069425131857251e+00,2.0892782708873359e+00,1.5707949999999999e+00,3.7306412761378791e+00,3.7306412761378791e+00,5.8904862254808599e-01,2.5000000000000000e-01,4.9087385212340520e+00,3.2994443755917886e+00,6.0328820456275178e-01,-3.9128020552727811e+00,3.0495010433281182e+00,2.7852421159706198e-01,1.2765014943009470e+01,3.8147967706527819e-01,7.4800837224790986e-02,3.8147967706527819e-01,7.4800837224790986e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3218135691066041e-01,0.0000000000000000e+00,6.7610741002044866e-02,7.2781775067927532e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.5349416506249564e-02,0.0000000000000000e+00,5.7018893143543437e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8742017009299747e-01,0.0000000000000000e+00,1.1921001622797134e-02,1.5531781437009770e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.8625331366817878e-02,0.0000000000000000e+00,2.2365887529604136e-02,1.4864904116391792e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.7982558399434315e-01,0.0000000000000000e+00,6.8611106166741787e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6837389228146296e-01,0.0000000000000000e+00,5.9057880755281322e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.3009899394731848e-02,3.4492710412933661e-03,5.1488871331006192e-01,5.9529182977896548e-02,5.1879466724075574e-01,8.7070309913767394e-02,5.2218744992149102e-01,8.7601654324469549e-02,7.4151985280407947e-03,5.5199339832093797e-01,1.5063016330256346e-01,5.7352513383530823e-01,2.1661904611174448e-01,5.9292962664688953e-01,8.7389049570233537e-02,9.2344724962646080e-03,6.0263574977050383e-01,1.7001405995191077e-01,6.2839432130510553e-01,2.4619982560112472e-01,6.5092159966908913e-01,3.6701468457611519e-01,5.3777993220583499e-02,7.1148583996473180e-01,1.6329862406129741e-01,7.7414889400401310e-01,3.4606479560627068e-01,7.8935472321053224e-01,2.0187560313607622e-01,4.8939734834377725e-02,6.5115396617226351e-01,1.4783791229982948e-01,7.0695853039126855e-01,3.1248186103552500e-01,7.2059094849609306e-01,2.5966662469699925e-01
