lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_p_gamma,optimization_run,start_source,screening_one_minus_C_p_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_p_gamma,lbfgs_one_minus_C_p_gamma,final_one_minus_C_p_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_p_gamma,local_minimum_verified,initial_C_p_gamma,lbfgs_C_p_gamma,final_C_p_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_p_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0002,gradient,gradient,gradient,0.1056583755,11.47797217878679,3.3879156097498635,1.5621860157736245,1.4793190408345311,0.0,0.0,3.141592653589793,0.0,0.07668868268076214,0.0,0.0,0.0,2.9257771216743707,3.141592653589793,0.0,1.0,1.7450595691198914e-07,4.178038257209145e-06,-0.001893226329731189,0.9947491889605272,1.7818072075902545,0.9216112642222258,0.00394517604942832,3.141592653589793,180.0,0.23987767894561668,0.23893115303374757,0.23987767894561668,0.23893115303374757,False,,gradient,1994000435,3.1413521697672353,2.3542176641975994,1.0,32575.947414578666,0.9999843686707584,1.0,2.3133706339644045e-07,0.9999998843314484,1.1795417157065777e-08,1.271002829356305e-08,9.146125008560897e-10,0.0,0.0,0.999999999999096,1.9015773429456228e-06,1.0,1.0,0.9999999999996986,1.4142120097419095,2.19575238138451e-06,3.615996391204135e-12,1.80810921790453e-12,1.80810921790453e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8555581206458524e-08,5.7834275822268263e-08,5.7834275822268263e-08,0.6666666281104829,0.9999999421657242,0.9999999421657242,3.8555581206458524e-08,9.04054608952265e-13,1994,sobol_screened,0.18831235244849565,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,615,216,12.5640903466285,0.18831235244849565,1.365309471035303e-07,9.04054608952265e-13,19,5,False,1e-05,9.04054608952265e-13,True,0.8116876475515044,0.9999998634690529,0.999999999999096,0.4512915099039674,0.02400215156376362,0.09941293112933636,0.34008987806737423,0.0036517204716801643,0.4645562320947647,0.18332585785537958,0.6723514758050442,0.5870853334199247,0.0,0.0,1.9464557701341287e-05,0.0,0.46565189129965384,0.9999234516218125,0.7493707567426074,2,9.037215420448774e-13,True,2,386,7.654837818742044e-05,True,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0031,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.0501992875381347,0.0,0.0,3.141592653589793,0.0,0.34644306539051384,0.0,3.221726072627627,0.0,3.099050834753354,3.141592653589793,0.0,1.0,3.8750044349379576e-07,2.736245335830079e-06,-0.019634780233967447,0.9493285990719976,1.6832459466854366,1.021461192772649,0.005874056387995199,3.141592653589793,180.0,1.6712239269350988,1.6614067305680682,1.6712239269350988,1.6614067305680682,False,,gradient,243000529,3.141222822075321,0.7883417629745978,1.0,2823.694914945916,0.9999653157250841,1.0000000000000002,5.471579675226605e-07,0.9999997264303379,4.34204508160465e-06,4.345267257668129e-06,3.2233639152855602e-09,1.3268532255447489e-14,1.3266511658351814e-14,0.9999999999858257,4.35781905094948e-06,0.9999999999905732,0.9999999999905732,0.9999999999952575,1.4142100042231929,5.031976004486681e-06,1.8990586880818228e-11,9.495071395804189e-12,9.495071395804189e-12,4.403958915048179e-29,4.3974870253682365e-29,4.403958915048179e-29,8.801445940416416e-29,3.235944839971516e-32,2.449293598294707e-16,0.000735321187422624,4.403958915048179e-29,3.1627467409701824e-12,1.367848311034017e-07,1.367848311034017e-07,3.1445567822546965e-12,0.999999863215169,0.9999998632151691,3.1627467409701824e-12,1.4174328377691836e-11,243,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,712,270,0.06775802336055542,0.03865072356999444,2.450902132355992e-07,1.4174328377691836e-11,22,8,False,1e-05,7.291944825738028e-12,True,0.9613492764300056,0.9999997549097868,0.9999999999858257,0.915526921369559,0.04206660284269843,0.1396872867519341,0.8020812516229363,0.5222162389428714,0.4415791501638979,0.7197547402162806,0.27258590210695915,1.0,0.0,0.0,0.09988423405216273,0.5127536297467254,0.4932292592440608,0.9998822789727212,0.2509369768463731,31,1.4173995310784449e-11,True,2,386,0.0001177210272787637,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0032,gradient,gradient,gradient,0.1056583755,4.0795072792709055,2.0197790174350523,0.7877922562250926,0.34634200594227416,0.0,0.0,3.141592653589793,0.0,0.332683706967454,0.0,2.3091786733916098,0.0,2.8669068315668076,3.141592653589793,0.0,1.0,0.00024181449137486606,0.0005557715363030441,-0.14423778619030075,0.7236973183921576,1.180146946653769,1.3146991193735729,0.13645820612450113,3.141592653589793,180.0,0.5265179969368394,0.4545200110875992,0.5265179969368394,0.4545200110875992,False,,gradient,1169000405,3.1415663525731965,0.8586565978093136,1.0,198.88199280486384,0.9786860310228441,1.0,2.8876128196966723e-09,0.9999999985562534,-3.459477152146267e-07,-3.455349587943541e-07,4.1275592081177e-10,0.0,0.0,0.9999999999848752,7.762704110526152e-06,0.9999999999999402,0.9999999999999402,0.9999999999949584,1.4142072241552388,8.963598615493536e-06,6.025957510757961e-11,3.0129898576092273e-11,3.0129898576092273e-11,6.039197469101531e-32,6.038649025878383e-32,6.039197469101531e-32,1.2077846494979914e-31,2.74221611573678e-36,2.449293598294706e-16,4.5409024148080804e-05,6.039197469101531e-32,1.0043261064141789e-11,7.218732570437588e-10,7.21873257043759e-10,1.9934713181725457e-14,0.9999999992781267,0.9999999992781266,1.0043261064141789e-11,1.5124790309073433e-11,1169,sobol_screened,0.04246449448878209,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,522,171,0.0012796729525860397,0.04246449448878209,7.795704082269594e-10,1.5124790309073433e-11,16,2,False,1e-05,6.223355164536315e-12,True,0.9575355055112179,0.9999999992204296,0.9999999999848752,0.11473606713116169,0.09362831059843302,0.008921101689338684,0.49300863686949015,0.27689313236624,0.4510945864021778,0.1753384694457054,0.23697706870734692,0.236654755301111,0.0,0.0,0.4204430734007757,0.36751720035266006,0.4562823936277813,0.9999916281264006,0.27331888391964354,32,1.5124457242166045e-11,True,2,386,8.371873599387886e-06,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0034,gradient,gradient,gradient,0.1056583755,11.588831283611775,3.4042372543070165,1.5709814439720722,0.30114846636070924,0.0,0.0,3.141592653589793,0.0,1.0569138958133104,0.0,5.409268083714449,0.0,4.33474423962302,3.141592653589793,0.0,1.0,0.00023597595410336514,0.00016317954820143778,-0.8992116261829556,0.26092975250229783,0.313936478780845,2.3257203383909717,0.13517817918789882,3.141592653589793,180.0,3.324535314642852,2.875047489527744,3.324535314642852,2.875047489527744,False,,gradient,196000530,3.1415922023373373,0.8577716979355425,0.9999999999999999,2.909350776010389,0.979193420917831,0.9999999999999999,3.147981875222949e-11,0.9999999999995753,5.53446490954352e-06,5.534465029529638e-06,1.1998846892875533e-13,0.0,0.0,0.9999999999846806,1.2990531157078367e-07,0.9999999999846849,0.9999999999846849,0.9999999999948935,1.4142134562950237,1.5000173351868206e-07,1.6875389974302383e-14,8.659739592076221e-15,8.659739592076221e-15,6.852082072061837e-33,6.852071376138958e-33,6.852082072061837e-33,1.3704153448200794e-32,5.347961439011071e-39,-2.449293598294706e-16,7.804876761232121e-07,6.852082072061837e-33,2.8845634211730076e-15,2.1228246922247168e-13,2.1228246922247183e-13,5.10498519163013e-12,0.9999999999997878,0.9999999999997882,2.8845634211730076e-15,1.5319412405290223e-11,196,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,683,351,0.0022494895639440663,0.33560757906679795,2.0620183927011482e-07,1.5319412405290223e-11,17,3,False,1e-05,1.5319412405290223e-11,True,0.664392420933202,0.9999997937981607,0.9999999999846806,0.45381377284104646,0.03280529439980708,0.038689434742185294,0.1715963246629547,0.6222745400159376,0.7639676258743657,0.9228689938883249,0.7724998931821534,0.5912659125888041,0.0,0.0,0.6687966587702628,0.8609117540323789,0.6898959727751228,0.9999998563618822,0.2730372115415394,34,1.5319079338382835e-11,True,2,386,1.4363811786063291e-07,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0035,gradient,gradient,gradient,0.1056583755,23.176214706041215,4.814168121912779,2.314452354254417,1.49561778531727,0.0,0.0,3.141592653589793,0.0,0.7753356235753528,0.0,1.4200370008693606,2.62315349462946e-05,3.402136477403555,3.1415836977687728,0.26054382381376173,0.9999999996559533,4.010818030210665e-06,9.586488280887976e-06,-0.134837618177317,0.7372370613247212,1.2088625791699577,1.298222394990236,0.01877399682895199,3.141575377879866,179.9990101747331,3.590823648985187,3.5234068453053,3.590823648985187,3.5234068453053,False,,gradient,1775000517,3.14153586667832,2.3467200188088406,1.0,224.66202279199908,0.9996390989840072,1.0,0.20629840238192995,0.9999999935668351,4.986864696261024e-06,4.987106933456558e-06,2.422692768573042e-10,5.7175468998608705e-09,5.724537260107269e-09,0.9999999999845766,2.136277782738979e-06,0.9999999999857176,0.9999999999857176,0.9999999923668027,1.4142118180997594,2.4667611057419717e-06,4.563617304354773e-12,2.2821744494194718e-12,2.2821744494194718e-12,3.1660016480812753e-17,2.259251001753184e-18,3.3909779628989393e-17,3.3919267482565934e-17,1.6950145887706423e-17,0.521100669889026,0.9994405625898956,3.1660016480812753e-17,1.9408261772269363e-09,3.2184417241915948e-09,3.218441724191595e-09,0.6224259960823535,0.9999999967815582,0.9999999967815583,1.9408261772269363e-09,1.54234403026976e-11,1775,sobol_screened,0.15199443643171107,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,611,216,0.0035166244224115193,0.15199443643171107,2.3526800718709495e-07,1.54234403026976e-11,18,4,False,1e-05,1.9326762412674725e-12,True,0.8480055635682889,0.9999997647319928,0.9999999999845766,0.7897056853398681,0.04069847334176302,0.09366964641958475,0.7078603850677609,0.22697303723543882,0.5310749160125852,0.8283662172034383,0.8236699067056179,0.9524015563673883,0.0,8.349756903181163e-06,0.30314814947203583,0.2260059080617488,0.5414668374520241,0.9999819241646722,0.7469841820922651,35,1.5423107235790212e-11,True,2,386,1.8075835327747398e-05,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0040,gradient,gradient,gradient,0.1056583755,15.475355478875953,3.933872834609166,1.8535170520022122,1.3075567685892002,0.0,0.0,3.141592653589793,0.0,0.5070175367274159,0.0,0.7649942997535778,0.0,5.5600877204129,3.141592653589793,3.141592653589793,1.0,5.017072535334465e-06,1.6401589230447957e-05,-0.07891826486006462,0.8276828684770897,1.4072335932256703,1.1857283979617574,0.020973815182611336,3.141592653589793,180.0,1.8810569393152246,1.841600315421482,1.8810569393152246,1.841600315421482,False,,gradient,1558000564,3.141409727014758,2.3455968890588186,1.0,506.21789079986047,0.9995507861907265,1.0,1.339732339327525e-07,0.9999999330155833,2.0995599407685203e-06,2.102398090422868e-06,2.8382902921458806e-09,0.0,0.0,0.9999999999827563,7.756222592315707e-06,0.9999999999977959,0.9999999999977959,0.999999999994252,1.414207229445854,8.956114403163104e-06,6.015898890154858e-11,3.007905036156444e-11,3.007905036156444e-11,6.724895315385998e-32,6.729714485403647e-32,6.729714485403647e-32,1.3454609800789645e-31,2.4095850088246976e-35,3.141592653589793,0.0003581798423739171,6.724895315385998e-32,2.231811325861635e-08,3.3492208295978875e-08,3.3492208295978875e-08,0.6666666443377922,0.9999999665077917,0.9999999665077917,2.231811325861635e-08,1.7243650951570544e-11,1558,sobol_screened,0.11605404598452196,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,712,198,0.002691207454985648,0.11605404598452196,2.7710555124627057e-05,1.7243650951570544e-11,24,10,False,1e-05,1.6469270391894497e-11,True,0.883945954015478,0.9999722894448754,0.9999999999827563,0.46224735490977764,0.12065241299569607,0.13561483845114708,0.4417337542399764,0.12005930300801992,0.9000725448131561,0.28078536223620176,0.7190367728471756,0.7269252492662551,0.0,0.0,0.23924953952762476,0.121752624242905,0.8849154447282612,0.9999417726627207,0.7466266787893661,40,1.7243317884663156e-11,True,2,386,5.822733727939655e-05,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0041,gradient,gradient,gradient,0.1056583755,13.62336919021486,3.6909848536962135,1.7245828715687412,0.5163042225087179,0.0,0.0,3.141592653589793,0.0,1.050207087155562,0.0,3.5493425721946372,0.0,3.255244837400116,3.141592653589793,0.0,1.0,0.00010282594230304545,8.829453103070512e-05,-0.6634504576975777,0.3355630025558485,0.43943676608679155,2.044320011531637,0.0914660518919352,3.141592653589793,180.0,3.6257342620473603,3.2940604461697487,3.6257342620473603,3.2940604461697487,False,,gradient,1173000672,3.141552301828981,2.308298757424301,1.0,7.209232565123907,0.9908522602191739,1.0,6.639363858532017e-09,0.999999996683341,-2.459102348772099e-06,-2.4584736639585856e-06,6.286766575092073e-10,0.0,0.0,0.9999999999819444,7.75424701348035e-06,0.9999999999969764,0.9999999999969764,0.9999999999939815,1.4142072310583262,8.953833200982002e-06,6.012834674606892e-11,3.006395132842954e-11,3.006395132842954e-11,9.328950108272965e-33,9.330318220177359e-33,9.330318220177359e-33,1.8659268328450324e-32,6.840559521970969e-37,3.141592653589793,7.332076908440156e-05,9.328950108272965e-33,1.0955313690750304e-09,1.658329507493643e-09,1.6583295074936437e-09,0.6666666655601061,0.9999999983416705,0.9999999983416704,1.0955313690750304e-09,1.805555704947892e-11,1173,sobol_screened,0.04376123363438089,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,802,252,0.0009729497424590213,0.04376123363438089,6.67525276165648e-08,1.805555704947892e-11,25,11,False,1e-05,3.760214362102943e-12,True,0.9562387663656191,0.9999999332474724,0.9999999999819444,0.6424682270735502,0.08112992811948061,0.21290624514222145,0.469028590247035,0.5209259754046798,0.4179814290255308,0.02311716414988041,0.7153992019593716,0.6647126192938145,0.0,0.0,0.5984407768900849,0.5648954150912789,0.5180883068466016,0.9999871556356086,0.7347543147539146,41,1.8055223982571533e-11,True,2,386,1.284436439147751e-05,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0046,gradient,gradient,gradient,0.1056583755,1.2008681422383072,1.095841294275,0.10866928040574365,0.07778869441622374,0.0,0.0,3.141592653589793,0.0,0.043555549591411696,3.141592653589793,5.592010960398225,0.0,0.0,0.0,2.450418306808432,-1.0,0.018780711870745346,0.17462684504120593,-0.03475725064604519,0.9147469801805574,1.6053800437281973,0.9686109671033193,0.34708424066412163,0.0,0.0,0.011334755672756916,0.003346486285108112,0.011334755672756916,0.003346486285108112,True,,gradient,42000801,3.141592653589793,1.857883222267914,1.0,793.9665886413402,0.2950008582782122,1.0,4.0003778068698714e-11,-1.0,6.3248513976765786e-06,-6.3248513976765786e-06,0.0,5.99534335065013e-16,5.995381372675792e-16,0.9999999999799984,0.0,0.999999999979998,0.999999999979998,0.999999999993332,1.4142135623589518,0.0,-7.18887396960126e-31,-8.881784197001252e-16,-8.881784197001252e-16,0.24999841878715068,0.2499984187871505,0.24999841878715073,0.4999968375743012,1.3522683549103876e-16,-0.7764967160197553,5.409107631443513e-16,0.24999841878715068,5.076901865603931e-31,8.951699148205515e-31,8.951699148205515e-31,0.16666772080856615,0.5000031624256989,0.5000031624256989,5.076901865603931e-31,2.0001555967041895e-11,42,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,1104,828,21288.984203310454,0.9861109624685519,2.0001555967041895e-11,2.0001555967041895e-11,14,0,False,1e-05,2.0001555967041895e-11,True,0.013889037531448142,0.9999999999799984,0.9999999999799984,0.1357053414389473,0.9400549960579406,0.13737819206799662,0.15739518535369668,0.601856887854143,0.2863798655561516,0.5995711870706567,0.955483244258054,0.0,1.0,0.0,0.8473992586569767,0.8899961861714345,0.0,1.0,0.591382597022874,46,2.0001222900134508e-11,True,2,386,0.0,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0054,gradient,gradient,gradient,0.1056583755,23.93522456803135,4.892363903884434,2.3550337666828565,0.4193735702307669,0.0,0.0,3.141592653589793,0.0,1.721451553328028,0.0,2.754818581042829,7.823527973524494e-05,5.821176091966896,3.1415297440849477,2.6795834383771027,0.9999999969396205,0.00010139726089778561,4.8428357181609984e-05,-1.4742854341043699,0.1593555182547118,0.16022798926092643,2.9735006155814174,0.09085828449429899,3.141577327798025,179.999121896814,8.11223115241753,7.375139133996586,8.11223115241753,7.375139133996586,False,,gradient,1392000517,3.14156354835828,2.3086407125530437,0.9999999999999999,0.5517110624566637,0.9909851291052565,0.9999999999999999,0.26301840571361074,0.9999999982049367,2.8786280771818825e-06,2.8789729372181553e-06,3.448652035926613e-10,8.764678229468736e-08,8.767652921145236e-08,0.9999999999752704,5.78410794446856e-06,0.9999999999836346,0.9999999999836345,0.9999998831095499,1.4142088396591395,6.6789125571588604e-06,3.3440535581043135e-11,1.6720735906972095e-11,1.672051386236717e-11,2.103742112775468e-15,1.7605005614144761e-15,2.2168839729293525e-15,3.864242674189944e-15,2.847626358343804e-16,-0.9239408592441777,0.14738341240127978,2.103742112775468e-15,5.368431290815252e-10,9.097820135099152e-10,9.097820135099155e-10,0.5342066003597417,0.9999999990902143,0.9999999990902146,5.368431290815252e-10,2.4729551739710587e-11,1392,sobol_screened,0.08551980589485497,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,620,180,0.0027583000779209973,0.08551980589485497,2.097009410562123e-08,2.4729551739710587e-11,20,6,False,1e-05,1.8246515409714448e-11,True,0.914480194105145,0.9999999790299059,0.9999999999752704,0.9328321237117052,0.007070090621709824,0.24490792956203222,0.8203172199428082,0.4444431820884347,0.8912270814180374,0.11818400584161282,0.7799884472042322,0.9724303994205644,0.0,2.490306298808284e-05,0.7234549920794439,0.43844299449436736,0.926468949644893,0.9999907355170696,0.7348631624520248,54,2.47292186728032e-11,True,2,386,9.264482930363423e-06,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
muon,gradient_local_minimum_0057,gradient,gradient,gradient,0.1056583755,9.757764848475226,3.1237421225951456,1.4188977508190614,0.008660921347526856,0.0,0.0,3.141592653589793,0.0,1.0859768955726232,0.0018962638945900965,6.268629091591017,4.1189873395427414e-05,6.155839075746355,3.1415368559036816,3.0445149814166417,0.9999982788543865,0.0007502625661544304,0.0003715424296406484,-1.4067883282645874,0.16776192521801286,0.17194128026503686,2.898412410889461,0.2277403833093924,3.141577973888742,179.99915891508525,3.0860466002704996,2.3830275674209687,3.0860466002704996,2.3830275674209687,False,,gradient,780003650,3.141592191140663,0.9132423242667368,0.9999999999999998,0.6348983333604226,0.9360307061262564,0.9999999999999996,0.06129261978670687,0.999999999995158,1.807768564345679e-06,1.8077714420396304e-06,2.8777027046282978e-12,3.0865928531692697e-07,3.0865319481793127e-07,0.9999999999734921,1.0447828854893508e-06,0.9999999999737654,0.9999999999737653,0.9999995884495212,1.414212709293022,1.2064113605185886e-06,9.01033928727782e-13,4.5141668181258865e-13,4.511946372076636e-13,2.3228912071866464e-07,2.31993871098401e-07,2.322893207754647e-07,4.6428299181706563e-07,1.478248669318664e-10,-0.052031566280760146,0.0006367877761505922,2.3228912071866464e-07,1.573407835221253e-07,4.7104439671061826e-07,4.7104439671061826e-07,0.010753092991056437,0.9999990646726116,0.9999990646726116,1.573407835221253e-07,2.6507906980555163e-11,780,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3707,1971,0.7230949107684144,0.7480197905548724,0.01763094589202252,2.6507906980555163e-11,84,70,False,1e-05,2.6304181055536446e-11,True,0.2519802094451276,0.9823690541079775,0.9999999999734921,0.6013931976957294,0.2944265391375168,0.6834875373608066,0.4544605873227706,0.09352969441238618,0.8526487887244609,0.9020647892549339,0.3718007808345141,0.5194206950005547,0.0006035995444614052,1.3111143912423249e-05,0.7712343026308089,0.9976833063363679,0.9797322177832768,0.9999998527978701,0.29069406029556544,57,2.6507573913647775e-11,True,2,386,1.472021299681947e-07,False,alpha_e~pi,around pi,CPGAMMA nearest fixed alpha_e quarter-pi center
