detail_id,selected_observable,selected_region,alpha_e,alpha_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_2,C_p_gamma,polarization_cluster_03_local_minimum_2,3.1413521697672353e+00,2.3542176641975994e+00,k,1.5657550383734902e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5621860157736245e+00,1.5621860157736245e+00,0.0000000000000000e+00,1.1477972178786789e+01,3.3879156097498635e+00,1.5621860157736245e+00,1.4793190408345311e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6688682680762135e-02,2.9257771216743707e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_2,C_p_gamma,polarization_cluster_03_local_minimum_2,3.1413521697672353e+00,2.3542176641975994e+00,p,1.8221605713763731e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5621860157736245e+00,1.5621860157736245e+00,0.0000000000000000e+00,1.1477972178786789e+01,3.3879156097498635e+00,1.5621860157736245e+00,1.4793190408345311e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6688682680762135e-02,2.9257771216743707e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_2,C_p_gamma,polarization_cluster_03_local_minimum_2,3.1413521697672353e+00,2.3542176641975994e+00,kp,1.5595908848004161e+00,0.0000000000000000e+00,-0.0000000000000000e+00,-1.5560077235152934e+00,1.5560077235152934e+00,0.0000000000000000e+00,1.1477972178786789e+01,3.3879156097498635e+00,1.5621860157736245e+00,1.4793190408345311e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6688682680762135e-02,2.9257771216743707e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_2,C_p_gamma,polarization_cluster_03_local_minimum_2,3.1413521697672353e+00,2.3542176641975994e+00,pp,1.7516360422689403e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4793190408345311e+00,1.4793190408345311e+00,0.0000000000000000e+00,1.1477972178786789e+01,3.3879156097498635e+00,1.5621860157736245e+00,1.4793190408345311e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6688682680762135e-02,2.9257771216743707e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_2,C_p_gamma,polarization_cluster_03_local_minimum_2,3.1413521697672353e+00,2.3542176641975994e+00,qout,7.6688682680762135e-02,-0.0000000000000000e+00,0.0000000000000000e+00,7.6688682680762135e-02,7.6688682680762135e-02,3.1415926535897931e+00,1.1477972178786789e+01,3.3879156097498635e+00,1.5621860157736245e+00,1.4793190408345311e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6688682680762135e-02,2.9257771216743707e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_31,C_p_gamma,polarization_cluster_03_local_minimum_31,3.1412228220753211e+00,7.8834176297459779e-01,k,2.4131319692313298e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.4108177468678500e+00,2.4108177468678500e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4108177468678500e+00,2.0501992875381347e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2217260726276269e+00,3.4644306539051384e-01,3.0990508347533541e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_31,C_p_gamma,polarization_cluster_03_local_minimum_31,3.1412228220753211e+00,7.8834176297459779e-01,p,2.5868680307686698e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4108177468678500e+00,2.4108177468678500e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4108177468678500e+00,2.0501992875381347e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2217260726276269e+00,3.4644306539051384e-01,3.0990508347533541e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_31,C_p_gamma,polarization_cluster_03_local_minimum_31,3.1412228220753211e+00,7.8834176297459779e-01,kp,2.3989702499540648e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.3966423529286485e+00,2.3966423529286485e+00,0.0000000000000000e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4108177468678500e+00,2.0501992875381347e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2217260726276269e+00,3.4644306539051384e-01,3.0990508347533541e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_31,C_p_gamma,polarization_cluster_03_local_minimum_31,3.1412228220753211e+00,7.8834176297459779e-01,pp,2.2545866846546123e+00,-0.0000000000000000e+00,-0.0000000000000000e+00,2.0501992875381347e+00,2.0501992875381347e+00,3.1415926535897931e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4108177468678500e+00,2.0501992875381347e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2217260726276269e+00,3.4644306539051384e-01,3.0990508347533541e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_31,C_p_gamma,polarization_cluster_03_local_minimum_31,3.1412228220753211e+00,7.8834176297459779e-01,qout,3.4644306539051384e-01,-0.0000000000000000e+00,0.0000000000000000e+00,3.4644306539051384e-01,3.4644306539051384e-01,3.1415926535897931e+00,2.5000000000000000e+01,5.0000000000000000e+00,2.4108177468678500e+00,2.0501992875381347e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2217260726276269e+00,3.4644306539051384e-01,3.0990508347533541e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_32,C_p_gamma,polarization_cluster_03_local_minimum_32,3.1415663525731965e+00,8.5865659780931358e-01,k,7.9484610540753176e-01,0.0000000000000000e+00,0.0000000000000000e+00,-7.8779225622509264e-01,7.8779225622509264e-01,0.0000000000000000e+00,4.0795072792709055e+00,2.0197790174350523e+00,7.8779225622509264e-01,3.4634200594227416e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3091786733916098e+00,3.3268370696745397e-01,2.8669068315668076e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_32,C_p_gamma,polarization_cluster_03_local_minimum_32,3.1415663525731965e+00,8.5865659780931358e-01,p,1.2249329120275207e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.8779225622509264e-01,7.8779225622509264e-01,0.0000000000000000e+00,4.0795072792709055e+00,2.0197790174350523e+00,7.8779225622509264e-01,3.4634200594227416e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3091786733916098e+00,3.3268370696745397e-01,2.8669068315668076e+00
max_c_p_gamma_mixing_angles_polarization_03_local_minimum_32,C_p_gamma,polarization_cluster_03_local_minimum_32,3.1415663525731965e+00,8.5865659780931358e-01,kp,6.8719692309109148e-01,0.0000000000000000e+00,-0.0000000000000000e+00,-6.7902571290972813e-01,6.7902571290972813e-01,0.0000000000000000e+00,4.0795072792709055e+00,2.0197790174350523e+00,7.8779225622509264e-01,3.4634200594227416e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3091786733916098e+00,3.3268370696745397e-01,2.8669068315668076e+00
