objective_name,objective_file_tag,local_minimum_index,local_minimum_id,selection_absolute_threshold,contour_delta,configured_direction_count,target_success_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,record_type,contour_sample_id,u0,u1,u2,u3,u4,u5,u6,u7,sqrt_s,theta_p_out,theta_gamma_out,qOut,phi_p_out,phi_gamma_out,alpha_e,alpha_p
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,minimum,,,,,,,,,,,,,,,,,
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,0,0.6259425265762365,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.999985656398266,0.5735168071581614,3.141592653589793,0.7725392830581226,6.282991456358439,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,1,0.5173902804824865,0.624736328125,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.999988242925049,0.5735175659355612,3.141592653589793,0.7725392830581226,1.4322728858493246,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,2,0.5173902804824865,0.4999755859375,0.7404200970096895,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.999997539657675,0.07220720596960177,3.141592653589793,0.7725392830581226,6.281781416857905,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,3,0.5173902804824865,0.4999755859375,0.694975150720627,0.5000028991699219,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.133155184624703,0.0889569851749594,3.1415745507819977,0.7725392831847077,6.281781416857905,0.0,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,4,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5000076293945312,0.33984970981832957,0.7499090830200039,0.976887068746828,4.133153134549692,0.0889569851749594,3.1415450146219412,0.7725392839347504,6.281781416857905,1.5707963267948966,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,5,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.4797081082558296,0.7499090830200039,0.976887068746828,4.128524984831026,0.0889569851749594,3.141592653589793,0.09788482732158435,6.281781416857905,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,6,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7817660776489102,0.976887068746828,4.1331531406545405,0.0889569851749594,3.141592653589793,0.7725392830581226,6.281781416857905,nan,2.455990566367524,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,7,0.3740565402481115,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.9999971682112365,0.5735201842251325,3.141592653589793,0.7725392830581226,3.141786502974606,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,8,0.5173902804824865,0.375263671875,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.999988242925049,0.5735175659355612,3.141592653589793,0.7725392830581226,4.8509124213302615,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,9,0.5173902804824865,0.4999755859375,0.580010551111252,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,2.1937066718997724,0.21402129453819094,3.141592653589793,0.7725392830581226,6.281781416857905,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,10,0.5173902804824865,0.4999755859375,0.694975150720627,0.49999710083007814,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,4.133151097098395,0.0889569851749594,3.1415745507819977,0.7725392831847077,6.281781416857905,3.141592653589793,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,11,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.49999237060546875,0.33984970981832957,0.7499090830200039,0.976887068746828,4.133153149650856,0.0889569851749594,3.1415450146219412,0.7725392839347504,6.281781416857905,4.71238898038469,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,12,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.07538926059957951,0.7499090830200039,0.976887068746828,4.418743095431584,0.0889569851749594,3.141592653589793,2.0482540232869573,6.281781416857905,nan,2.3559088660759024,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,13,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7179992929809415,0.976887068746828,4.1331531406545405,0.0889569851749594,3.141592653589793,0.7725392830581226,6.281781416857905,nan,2.2556613041115914,3.0689812385619017
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,14,0.5173881052782425,0.4999782586993567,0.6949743709568781,0.5000024996618789,0.5000051568044073,0.3398500933768083,0.749906341313513,0.9768817715651893,4.133135231638457,0.08894625271010635,3.1415568702306196,0.7725374333282097,6.281934953045804,1.1194385323539684,2.3559002527509323,3.0689645969749813
one_minus_C_e_gamma,max_c_e_gamma,0,0,0.01,0.02,64,64,62,96,32,64,0.5173902804824865,0.4999755859375,0.694975150720627,0.5,0.5,0.33984970981832957,0.7499090830200039,0.976887068746828,sample,15,0.5173944322433526,0.49996927478905784,0.694978860116445,0.5000027106250234,0.49999609867928,0.33984882174637454,0.7499046056611626,0.9768888405797242,4.13323453559783,0.08897647789256195,3.1415629906362956,0.7725435673145049,6.281418927078352,5.319614299153096,2.355894800038259,3.0689868049391125
