detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
w_purity_lepton_heavy_Tx_proton_Ty_region_0,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_0,0,5.0946407979092334e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,4,1,-1,-1,6.6426948527183172e-01,1.0005999041082239e+00,1.2010221135202677e+00,9.8473152592561608e-01,1.4424541171646907e+00,1.4424541171646907e+00,4.7137237575530638e-01,1,9.9448575937461503e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_0,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_0,0,5.0946407979092334e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,1,-1,-1,1,9.8286592689617103e-01,3.3003524106417698e-01,1.0367973237801875e+00,3.2395872605879128e-01,1.0749486905977590e+00,1.0749486905977590e+00,3.5127711313140464e-01,2,9.9448575937461503e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_0,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_0,0,5.0946407979092334e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,3,-1,1,1,-1.8615318988002544e-01,-5.3724624535179843e-01,5.6858292117079423e-01,-1.9043453322833512e+00,3.2328653824711362e-01,3.2328653824711362e-01,1.0564519298734262e-01,3,9.9448575937461503e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_0,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_0,0,5.0946407979092334e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,6,1,1,-1,4.2650762132452130e-01,-1.4367887735317478e-01,4.5005818606639064e-01,-3.2493281262146084e-01,2.0255237084536989e-01,2.0255237084536989e-01,6.6191077500561357e-02,4,9.9448575937461503e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_1,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_1,1,5.0088027836778659e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,4,1,-1,-1,5.7309633887556177e-01,7.2900924377904752e-01,9.2730463772585081e-01,9.0456985053387495e-01,8.5989389114787140e-01,8.5989389114787140e-01,5.7038455795592835e-01,1,9.8419703084446575e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_1,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_1,1,5.0088027836778659e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,1,-1,-1,1,6.1332670968976144e-01,1.7429722343623524e-01,6.3761208811976722e-01,2.7688367045526396e-01,4.0654917491644982e-01,4.0654917491644982e-01,2.6967207676346877e-01,2,9.8419703084446575e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_1,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_1,1,5.0088027836778659e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,3,-1,1,1,-1.7309790600154862e-01,-3.0547328097517745e-01,3.5110797548882405e-01,-2.0863363644213875e+00,1.2327681045186067e-01,1.2327681045186067e-01,8.1771936932750686e-02,3,9.8419703084446575e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_1,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_1,1,5.0088027836778659e-01,9.9999999999999989e-01,nan,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,6,1,1,-1,2.4974951072385213e-01,-1.7790423591350651e-01,3.0663453044752170e-01,-6.1895373115154573e-01,9.4024735262772108e-02,9.4024735262772108e-02,6.2368459192317892e-02,4,9.8419703084446575e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_2,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_2,2,4.4463838167329867e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,1,-1,-1,1,-3.3447290156702625e-01,-1.1275297107973478e-01,3.5296650601717600e-01,-2.8164501504145152e+00,1.2458535436997314e-01,1.2458535436997314e-01,5.1605772504755276e-01,1,9.7627272440282009e-01
w_purity_lepton_heavy_Tx_proton_Ty_region_2,enhanced_cluster,W_purity,P_W,lepton_heavy_Tx_proton_Ty,enhanced_region_2,2,4.4463838167329867e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,"$|T_{x,\ell}\rangle\otimes|T_{y,p}\rangle$","electron Tx, proton Ty",1.0000000000000000e+00,4,1,-1,-1,-1.4423007815902997e-01,-1.8020307158189300e-01,2.3081477953828855e-01,-2.2457660370686545e+00,5.3275462453308747e-02,5.3275462453308747e-02,2.2067773610745603e-01,2,9.7627272440282009e-01
