lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_gamma,optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,one_minus_C_e_gamma_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0008,gradient,gradient,gradient,0.1056583755,24.99749642430009,4.999749636161804,2.410688090659689,2.130062302948285,0.0,0.0,3.141592653589793,0.0,2.005652994638719,0.3126346049391011,3.141081870908329,3.140222913777891,3.140661006193776,1.6029486030532945,6.282672767030139,-0.9511043780200503,3.09290811826571,0.1504657578263987,-0.5093283283344773,0.40542033963844526,0.5630013752559614,18.34249724629527,0.8526982752691769,1.5400137902281081,88.23629057201589,0.004646312098858907,1.2964362070644404,0.004646312098858907,1.2964362070644404,False,,gradient,1916002720,2.5224803202753225,0.15977959158604338,0.9999999999999999,44715.0584263662,0.9174580084540667,0.9999999999999999,0.2714517928932156,-2.0185837594333123e-05,2.5703505757590506e-05,-0.9902380637898354,-0.9902380632709886,2.0146156504844603e-05,0.999999998241496,2.0153038176426076e-05,0.9999999989268566,5.235895077154229e-05,0.9999999989268655,0.9999731333291418,1.4141708111586682,6.045890855921513e-05,9.6485364142751e-10,1.929447156238609e-09,9.64594130059012e-10,0.0019269446645542015,0.0005142529175654136,0.0019269479794438316,0.002441197582119615,0.0007063491883840242,-0.00306365585654204,0.5786907160302227,0.0019269446645542015,0.0754893284825191,0.09416317542316822,0.09416317542316824,0.588724223926606,0.9033956269947123,0.9033956269947123,0.0754893284825191,1.758504009075068e-09,1916,sobol_screened,0.5513128794181461,True,False,2,ABNORMAL: ,3,2750,477,2.496493720936472,0.5513128794181461,0.2455853591650775,1.758504009075068e-09,103,89,False,1e-05,1.8253279998603489e-09,True,0.44868712058185384,0.7544146408349225,0.999999998241496,0.22964716516435146,0.06654741428792477,0.903472101315856,0.6693508615717292,0.5337518909946084,0.35688307415694,0.8910403568297625,0.1546892523765564,0.99993587252541,0.09951468551527964,0.9995639982763721,0.8303723918178995,0.49991870641139924,0.49985172371170516,0.8029304236476899,0.050859423612246026,8,1.5411776299600888e-09,True,0,266,0.050859423612246026,True,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0012,gradient,gradient,gradient,0.1056583755,24.999009809997315,4.999900980019237,2.410766467330518,2.2870676879822023,0.0,0.0,3.141592653589793,0.0,2.0101210727820664,0.19538194094394395,3.140472989416445,3.1386189302106553,3.138587525225873,2.0493445724347756,6.282040597159048,-0.9803919328175238,1.3512746339840978,0.06655417505431777,-0.2119130483728214,0.6375328173569891,1.0031141400786803,19.831948273218398,0.8421842178414812,1.0952217993958078,62.751586736103484,0.004673392344273886,0.5743541851499676,0.004673392344273886,0.5743541851499676,False,,gradient,1976001546,2.4550528155441764,0.127503486131546,0.9999999999999998,617175.6120884534,0.9803453398800472,0.9999999999999993,0.22970509708384035,2.324301484607494e-05,-2.339110956783852e-05,-0.9679383609334998,-0.96793836038982,3.5744693696503494e-05,0.9999999976897955,3.574292542734208e-05,0.9999999985318809,5.8038808172710146e-05,0.9999999985319614,0.9999523409591105,1.4141661739485691,6.701744291701945e-05,4.064876213405455e-10,8.132634085472521e-10,4.067750670521637e-10,0.005762916148591936,0.0022513036779544275,0.005763006408291243,0.008014219826546364,0.001755896495018061,-0.010139448727137299,0.43819524121407694,0.005762916148591936,0.05410118926596976,0.05742238012701516,0.05742238012701516,0.604535733871396,0.9345634000464385,0.9345634000464385,0.05410118926596976,2.310204472166788e-09,1976,sobol_screened,0.5643367439178917,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,1628,738,0.0036053938809270723,0.5643367439178917,1.907685422830596e-05,2.310204472166788e-09,41,27,False,1e-05,2.212397043344083e-09,True,0.4356632560821083,0.9999809231457717,0.9999999976897955,0.9647042378783226,0.18132516369223595,0.8946113493293524,0.5295010255649686,0.3760372018441558,0.4396954458206892,0.633598412387073,0.32454484794288874,0.9999746373064653,0.06219200338423492,0.9990534344496446,0.8323102690992386,0.49982179991220876,0.4995217189662564,0.7814675822910616,0.04058562015856894,12,2.0928780930518087e-09,True,0,266,0.04058562015856894,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0014,gradient,gradient,gradient,0.1056583755,18.60694465249761,4.313576781801573,2.053380402703776,1.7153892278836302,0.0,0.0,3.141592653589793,0.0,1.65310815873587,0.41399530291669256,3.1421005168771314,3.1401101534970444,3.1432927207138497,1.4520344222931336,0.00051208244656227,-0.9149235711051035,3.217645749618133,0.2163768961385454,-0.6179317078494428,0.3539940977075142,0.47155356344828797,12.532758864939739,0.8393888874169465,1.691040730343091,96.88949683337944,0.004494517975717205,1.304351538860044,0.004494517975717205,1.304351538860044,False,,gradient,1118003045,2.5815226180659065,0.1477247467860919,0.9999999999999999,13109.501103655239,0.8422704690712417,0.9999999999999999,0.28429085162270706,9.462752286748533e-06,-5.9614607286762045e-06,-0.9935363350926734,-0.9935363350362615,2.603039107923145e-05,0.9999999974222951,2.610910622923389e-05,0.9999999987889171,7.393657074013354e-05,0.9999999987889815,0.9999652395513816,1.4141531933623468,8.537459787799101e-05,2.055662862154861e-09,4.10734980498362e-09,2.0516874332959995e-09,0.001311688356463601,0.0003043873581439208,0.0013116966136525444,0.0016160757146075216,0.0005036587563487834,0.005726160383421163,0.623310840941758,0.001311688356463601,0.08489604039080263,0.11035929962825572,0.11035929962825572,0.5801413681303471,0.8880246246571369,0.8880246246571368,0.08489604039080263,2.577704938389047e-09,1118,sobol_screened,0.24598587229820534,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,3084,657,3.251827431364794,0.24598587229820534,0.009962931966210897,2.577704938389047e-09,109,95,False,1e-05,2.498222073654688e-09,True,0.7540141277017947,0.9900370680337891,0.9999999974222951,0.27487155329436064,0.10468297637999058,0.9759297138080001,0.6635181391611695,0.6268749823793769,0.25778031442314386,0.8306805100291967,0.9442097749561071,0.8241815279712201,0.13177879775203635,0.9995281055642097,0.8043431107785504,0.5000808289525948,0.5002705740863816,0.8217241707374401,0.047022247336010216,14,2.360378559274068e-09,True,0,266,0.047022247336010216,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0019,gradient,gradient,gradient,0.1056583755,18.879740970205596,4.345082389346098,2.069884939095575,1.6102075423546984,0.0,0.0,3.141592653589793,0.0,1.228067789108663,2.3781153182738253,3.141544413127447,1.542646054766218,0.4507911815763549,0.4425909082731592,4.728109140458001,-0.6424379760467688,9.846296376709036,0.58042090877201,-11.52558266935479,0.00654886982865542,0.0019997180862080695,7.99760978559441,0.9430381728518848,1.7264279607466357,98.91703578415958,2.6168159769051464,1.7771728305822307,2.6168159769051464,1.7771728305822307,False,,gradient,771001027,1.4750288251814634,0.0796367950225871,0.9999999999999999,1.5440450870108383e-05,0.034663675204030193,1.0,0.3918684395117639,-4.503652764198396e-05,-5.117080092864601e-05,0.8284285013848423,0.828428499080287,4.9694943730357095e-05,0.9999999961035501,4.971605969489762e-05,0.999999998288297,9.348292612915538e-05,0.9999999982883315,0.9999337249733472,1.41413723493542,0.00010794478482785034,1.8999064543834265e-09,3.79778345371914e-09,1.897876342117095e-09,0.1843406337935805,0.2727490291427354,0.27517510020102054,0.4570896629363159,0.04663026873286257,-2.8176008906344774,0.20403116724763623,0.1843406337935805,0.1498440899915246,0.4532239069764625,0.4532239069764624,0.008426855024424116,0.0896864300872218,0.0896864300872218,0.1498440899915246,3.896449940476998e-09,771,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1076,594,0.0070440106459682145,0.9908346850528335,4.821299093293874e-08,3.896449940476998e-09,21,7,False,1e-05,4.866827163496623e-09,True,0.009165314947166513,0.9999999517870091,0.9999999961035501,0.8382458139291662,0.9739032266312786,0.7346776773904128,0.4232319394469152,0.4341673919686317,0.19468981065022212,0.4862380271698905,0.17682614747716463,0.8322512838185752,0.7569776162916705,0.4910394901145086,0.5788178402246329,0.49999232229196056,0.07174564485011302,0.4695162574613221,0.025349179159681566,19,3.6791235613620188e-09,True,0,266,0.025349179159681566,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0021,gradient,gradient,gradient,0.1056583755,23.123435375770526,4.8086833307851045,2.311604085225281,1.2309867248236022,0.0,0.0,3.141592653589793,0.0,1.159001053850438,2.9296328817125232,3.1416288798488816,2.3118922966628963,0.715019012966503,0.33034778813996635,4.108588549073243,0.5427957972752194,18.887141077883037,0.9025797414602709,-11.52571709482781,0.006548719581228156,0.0019996549243529137,2.9184341459596363,0.9412256511875737,2.6266806595831094,150.49771592275147,0.8732619835079163,4.553973975034629,0.8732619835079163,4.553973975034629,False,,gradient,69003500,1.5771472368760364,0.018449678404185228,1.0,1.806212451024448e-06,0.002115511442180663,1.0,0.22448053315916594,8.248408327471424e-07,-2.3356399584339993e-05,-0.9211647080247691,-0.9211647080055038,6.041796446465977e-05,0.9999999954438825,6.040818787849485e-05,0.9999999974332477,8.920398160513334e-05,0.9999999974331923,0.9999194481185023,1.414140728862092,0.00010300388521808928,3.2839997388123265e-10,6.578707413925444e-10,3.2947049318972095e-10,0.010395909419520233,0.009307660086257719,0.010539824192008013,0.01970356950577795,0.0006880394391190379,0.65862659824702,0.06983906534471071,0.010395909419520233,0.009386156584476606,0.020844495433503293,0.020844495433503286,0.22685656757934697,0.9594519350607187,0.9594519350607187,0.009386156584476606,4.556117483289768e-09,69,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,3568,9,0.0,1000.0,1000.0,4.556117483289768e-09,159,145,False,1e-05,8.14032574680823e-09,True,nan,nan,0.9999999954438825,0.16718352171816753,0.999553304180834,0.5819043584057154,0.7141712332096151,0.5734740548284013,0.16506460237836348,0.8308814345309997,0.25084261166605537,0.9509966977176539,0.9325311091382039,0.7358981738199489,0.47986800950007535,0.5000057655882036,0.11379881031830698,0.5020215574650911,0.005872715032963741,21,4.3387911041747884e-09,True,0,266,0.005872715032963741,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0023,gradient,gradient,gradient,0.1056583755,21.7762589958322,4.666503937192403,2.2376827455749524,1.27295705677037,0.0,0.0,3.141592653589793,0.0,1.0448823167152999,2.96783534539123,3.141669512333741,2.2845206382413186,5.626845751664402,0.31432851700468595,2.2704180983575952,0.5412667581078174,17.7918548375598,0.9051444940306353,-11.524604004854693,0.006549963823548823,0.002000178006102773,2.744358896660358,0.9411603168456156,2.588534632573391,148.3121095699026,0.8100645801706885,3.943689996523678,0.8100645801706885,3.943689996523678,False,,gradient,743001625,1.5756760034611923,0.01567826556646836,1.0,1.6177994136566338e-06,0.0016762064400532308,1.0,0.24981304978124044,-5.103663785366308e-06,1.0291529049022419e-05,-0.9498655158278846,-0.94986551577536,7.435146931814799e-05,0.9999999952133738,7.43548383173023e-05,0.9999999992866317,0.0001276460978876512,0.9999999992868785,0.9999008614802027,1.4141093441361374,0.00014739301754765664,2.6183749612940233e-09,5.236743334984165e-09,2.618367530268913e-09,0.006497009639282918,0.006038170420148302,0.006617401042537148,0.01253518005943122,0.00034981101282153713,-0.855503198592996,0.05581268257225332,0.006497009639282918,0.0057237661427207934,0.013263222102564688,0.013263222102564684,0.18867927175901647,0.9742015978380041,0.9742015978380041,0.0057237661427207934,4.786626206509936e-09,743,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,1692,1008,0.0935090301266269,0.9880204433762486,5.471202777274087e-06,4.786626206509936e-09,30,16,False,1e-05,6.143512587541977e-09,True,0.011979556623751414,0.9999945287972227,0.9999999952133738,0.9112481267964372,0.35297954440997825,0.04446675760484442,0.7511210130112655,0.7583397573292312,0.7832706147541918,0.2777963937808098,0.13910462218295627,0.9145792761143231,0.9446913310037135,0.727185504343115,0.4435807387575214,0.5000122324490192,0.8955403153930209,0.5015532493242623,0.004990546928021788,23,4.569299827394957e-09,True,0,266,0.004990546928021788,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0030,gradient,gradient,gradient,0.1056583755,24.994711325849654,4.999471104611931,2.4105438466782045,2.258597267254334,0.0,0.0,3.141592653589793,0.0,2.020470936681502,0.2195930683677219,3.139048497716556,3.140303800008318,6.269422377765441,1.9302269300753205,6.280700845974968,-0.9762660988657601,1.665014436896155,0.08138733048474274,-0.26469564481954744,0.5817461956040415,0.8930869072783645,19.67273654910932,0.8487453752767542,1.2100769519454564,69.33230223252959,0.0046803950552067874,0.7048397910934676,0.0046803950552067874,0.7048397910934676,False,,gradient,777004608,0.7432748790089416,0.13688670299796082,1.0,343834.92709168117,0.9723130007151367,1.0000000000000002,0.3480857067841423,-3.748474758163978e-05,4.257030678300744e-06,-0.9077660796964856,-0.9077660795369119,8.28070287533363e-05,0.9999999915548471,8.278938040817372e-05,0.9999999967777151,0.00014453881331706888,0.9999999967777138,0.9998896003403417,1.414095550727358,0.00016689904458044847,3.5887319782546e-09,7.180383035781325e-09,3.591651769983222e-09,0.006073592535195149,0.01697333758187019,0.016975433164950433,0.023046930117065337,0.005451968106417763,3.1138655376728455,0.4731188126769905,0.006073592535195149,0.007240564351674207,0.07848504142398921,0.07848504142398917,0.000530996691904431,0.8984680284589455,0.8984680284589456,0.007240564351674207,8.44515291031911e-09,777,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,4645,702,0.8050338608757005,0.9958214719864168,0.0014757257511226474,8.44515291031911e-09,182,168,False,1e-05,8.71014671499637e-09,True,0.004178528013583217,0.9985242742488774,0.9999999915548471,0.7524824454018981,0.24695842646560542,0.013572061750062168,0.7030941242353184,0.7233372892942183,0.9293195625475611,0.3221147558901432,0.9855052941982222,0.999864530254036,0.06989864459887893,0.9995897451631731,0.8369501772812914,0.499595085016778,0.997809561752314,0.236591742140607,0.04357239085135527,30,8.22782653120413e-09,True,0,266,0.04357239085135527,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0032,gradient,gradient,gradient,0.1056583755,18.282653686917122,4.275821989619905,2.033587513341608,1.9050347240619527,0.0,0.0,3.141592653589793,0.0,1.08937354763783,0.4718387894147842,3.1414026759682643,3.141592653589793,0.5491967903979268,2.182595491804682,6.282995329558057,-0.8907340188958757,1.836109948061408,0.1807262181560413,-0.8496628836157635,0.2742438047329583,0.3357059393519945,9.203355421739445,0.584166752988942,0.9589971617851111,54.94648993531146,0.002988126809546632,0.4962116590322646,0.002988126809546632,0.4962116590322646,False,,gradient,1362001104,0.7708464387358126,0.2170025115332963,0.9999999999999999,12647.680244872405,0.956391067680654,0.9999999999999997,0.5260824840432236,-3.7019489606548994e-05,2.3552472052990048e-05,-0.9293860592815912,-0.9293860584096908,2.0208697209976212e-05,0.9999999898095473,2.0231370368270358e-05,0.9999999988542769,0.0001447520082299899,0.999999998854245,0.9999730366034678,1.414095370875638,0.0001671452212054386,1.768106772104261e-08,2.0135444096712432e-08,1.7680086857001434e-08,0.006721189671466069,0.010922385360476121,0.013435124764715093,0.01764357503194219,0.004613337248743997,-2.0435408609637937,0.522948125920279,0.006721189671466069,0.027201925446205425,0.08768974064992271,0.08768974064992269,0.15402717198823962,0.8946666843181352,0.8946666843181352,0.027201925446205425,1.0190452703895403e-08,1362,sobol_screened,0.4014226854151487,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,1159,513,0.04160974734490865,0.4014226854151487,6.074022829150039e-08,1.0190452703895403e-08,29,15,False,1e-05,1.09058554409458e-08,True,0.5985773145848513,0.9999999392597717,0.9999999898095473,0.8341677701100707,0.020811695605516434,0.9588800119236112,0.41357302758842707,0.581963119097054,0.045085917226970196,0.23219329863786697,0.15755342040210962,0.8145111239155901,0.15019095135571753,1.0,0.5177174416503046,0.49996976412245686,0.08740738392203361,0.24536804217917688,0.06907404474776027,32,9.973126324780424e-09,True,0,266,0.06907404474776027,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0040,gradient,gradient,gradient,0.1056583755,15.230691471832092,3.9026518512201536,1.8369962672930964,1.6891291651568365,0.0,0.0,3.141592653589793,0.0,1.14182530926842,2.597598864104178,3.1414454761559307,0.9228369651565612,0.3608030942606605,0.4029286311079001,4.782073902642143,-0.9025021423718874,5.805501337711293,0.42378917068796074,-11.520701120199073,0.006554329110117864,0.002002013543793963,8.773374490513334,0.9553231465111384,1.0866074818493243,62.25802269730449,3.366981302972062,0.5093814117282726,3.366981302972062,0.5093814117282726,False,,gradient,854002759,1.5121625598235278,0.06244474718710099,1.0,1.0289010857397388e-05,0.013750961255791084,1.0000000000000002,0.5287319083350834,-6.919281976158764e-05,-7.296326250527674e-05,0.7843105508111701,0.7843105457626361,9.765874378003885e-05,0.9999999843482794,9.766197719860295e-05,0.9999999961491797,0.00019458650977220775,0.9999999961491691,0.99986978202796,1.414054687756287,0.00022468914566663316,1.4064570064142856e-08,1.8788817758293784e-08,1.4063917407350135e-08,0.19776138895941636,0.24828264925955806,0.253258847159725,0.4460440382189744,0.030236828050237786,-2.559703631050107,0.13557777017252165,0.19776138895941636,0.14674612073532461,0.44454967035009846,0.4445496703500987,0.009206239912678613,0.10940629143092712,0.10940629143092709,0.14674612073532461,1.565172058626274e-08,854,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,2819,9,0.0,1000.0,1000.0,1.565172058626274e-08,124,110,False,1e-05,1.580218922381249e-08,True,nan,nan,0.9999999843482794,0.5443525130450554,0.5354557628625728,0.02989069534685421,0.8047668109183356,0.38922164913176976,0.39984005941988704,0.7436651059008764,0.001048923109116899,0.7189283962327885,0.8268413987841449,0.2937481293451798,0.6107627753203517,0.4999765759838892,0.05742359593443517,0.4813362923088167,0.0198767803699017,40,1.543439420714776e-08,True,0,266,0.0198767803699017,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
muon,gradient_local_minimum_0045,gradient,gradient,gradient,0.1056583755,20.551211451501175,4.533344400274611,2.168289323605434,2.1614537459100296,0.0,0.0,3.141592653589793,0.0,1.7592774647757006,0.09539415904818674,3.099217515921048,3.025631710870698,0.003040805486149575,3.1178861280350207,4.937922516120851,-0.9997771476389736,0.0392013557628621,0.002460363656322754,-0.042623846094557945,0.8978935933497727,1.5669752026845742,16.773797754100947,0.8104267537114264,0.11310760453057775,6.480588370436894,0.030145011583706527,0.028433766417863215,0.030145011583706527,0.028433766417863215,True,,gradient,185002061,2.349175555871083,0.08576028660397331,0.9999999999999999,11546284.372734368,0.9925587952084366,0.9999999999999998,0.26585157271787063,-1.7850374507966116e-05,1.8088887784151186e-05,-0.9641385911242795,-0.9641385908013861,0.00019295987447296215,0.9999999801558623,0.0001929770266356828,0.9999999998315577,0.00028053853789142654,0.9999999998311027,0.9997427062546691,1.4139845344720718,0.0003239379974978032,2.1178772069418983e-09,4.228225276489016e-09,2.110347398495946e-09,0.005235933027002607,0.0037293363137578315,0.005325068275890767,0.008965269340760439,0.0008424336055105479,0.46417067432510717,0.1879326930381084,0.005235933027002607,0.001524507631170287,0.017594070063373216,0.017594070063373213,0.03329409732373993,0.9734406605958665,0.9734406605958665,0.001524507631170287,1.98441376664249e-08,185,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,2154,1044,0.011860090852992397,0.9988916047923004,1.459322804886476e-05,1.98441376664249e-08,49,35,False,1e-05,2.0886740115244606e-08,True,0.0011083952076995605,0.9999854067719511,0.9999999801558623,0.36877740963163735,0.10694305676697809,0.19895512177769395,0.6013855749600103,0.7921575494695219,0.5320409322481342,0.019290058425397914,0.6294321981807268,0.880472174698971,0.030364903909226748,0.9630884855213198,0.8100939676228466,0.49325578737581965,0.0004839592241016588,0.7477658038150677,0.027298347068000012,45,1.962681128730992e-08,True,0,266,0.027298347068000012,False,alpha_p~0,all alpha_e,CEGAMMA nearest fixed alpha_p quarter-pi center
