detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,theta_p_out,theta_gamma_out,phi_p_out,qOut,phi_gamma_out
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_8,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_8,gradient_local_minimum,0,0,9.9999999824149599e-01,9.9999999999999989e-01,2.5224803202753225e+00,1.5977959158604338e-01,4.999749636161804,0.3126346049391011,3.140222913777891,3.141081870908329,2.005652994638719,3.140661006193776
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_12,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_12,gradient_local_minimum,1,1,9.9999999768979553e-01,9.9999999999999933e-01,2.4550528155441764e+00,1.2750348613154600e-01,4.999900980019237,0.19538194094394395,3.1386189302106553,3.140472989416445,2.0101210727820664,3.138587525225873
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_14,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_14,gradient_local_minimum,2,2,9.9999999742229506e-01,9.9999999999999989e-01,2.5815226180659065e+00,1.4772474678609190e-01,4.313576781801573,0.41399530291669256,3.1401101534970444,3.1421005168771314,1.65310815873587,3.1432927207138497
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_19,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_19,gradient_local_minimum,3,3,9.9999999610355006e-01,1.0000000000000000e+00,1.4750288251814634e+00,7.9636795022587095e-02,4.345082389346098,2.3781153182738253,1.542646054766218,3.141544413127447,1.228067789108663,0.4507911815763549
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_21,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_21,gradient_local_minimum,4,4,9.9999999544388252e-01,1.0000000000000000e+00,1.5771472368760364e+00,1.8449678404185228e-02,4.8086833307851045,2.9296328817125232,2.3118922966628963,3.1416288798488816,1.159001053850438,0.715019012966503
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_23,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_23,gradient_local_minimum,5,5,9.9999999521337379e-01,1.0000000000000000e+00,1.5756760034611923e+00,1.5678265566468359e-02,4.666503937192403,2.96783534539123,2.2845206382413186,3.141669512333741,1.0448823167152999,5.626845751664402
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_30,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_30,gradient_local_minimum,6,6,9.9999999155484709e-01,1.0000000000000002e+00,7.4327487900894162e-01,1.3688670299796082e-01,4.999471104611931,0.2195930683677219,3.140303800008318,3.139048497716556,2.020470936681502,6.269422377765441
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_32,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_32,gradient_local_minimum,7,7,9.9999998980954730e-01,9.9999999999999967e-01,7.7084643873581260e-01,2.1700251153329631e-01,4.275821989619905,0.4718387894147842,3.141592653589793,3.1414026759682643,1.08937354763783,0.5491967903979268
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_40,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_40,gradient_local_minimum,8,8,9.9999998434827941e-01,1.0000000000000002e+00,1.5121625598235278e+00,6.2444747187100989e-02,3.9026518512201536,2.597598864104178,0.9228369651565612,3.1414454761559307,1.14182530926842,0.3608030942606605
max_c_e_gamma_mixing_angles_polarization_01_local_minimum_45,C_e_gamma,C_{mu\gamma},mixing_angles,polarization_cluster_01_local_minimum_45,gradient_local_minimum,9,9,9.9999998015586233e-01,9.9999999999999978e-01,2.3491755558710832e+00,8.5760286603973307e-02,4.533344400274611,0.09539415904818674,3.025631710870698,3.099217515921048,1.7592774647757006,0.003040805486149575
