detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_LTx_region_0,enhanced_cluster,F3,F_3,LTx,enhanced_region_0,0,3.3993617013097360e-08,9.9999999999999956e-01,nan,high_s_high_theta_in_mid_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,2.4274083073399966e-01,-5.1777077475593840e+00,5.1833947013556569e+00,-1.5239487186250020e+00,2.6867580630041900e+01,2.6867580630041900e+01,5.1536578878318640e-01,1,9.9999999999999978e-01
f3_LTx_region_0,enhanced_cluster,F3,F_3,LTx,enhanced_region_0,0,3.3993617013097360e-08,9.9999999999999956e-01,nan,high_s_high_theta_in_mid_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,-2.3001129174378565e-01,-4.3975188412703714e+00,4.4035300786593421e+00,-1.6230534948501771e+00,1.9391077153657552e+01,1.9391077153657552e+01,3.7195376503220207e-01,2,9.9999999999999978e-01
f3_LTx_region_0,enhanced_cluster,F3,F_3,LTx,enhanced_region_0,0,3.3993617013097360e-08,9.9999999999999956e-01,nan,high_s_high_theta_in_mid_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,4,1,-1,-1,7.1062445758477089e-02,1.7898990722500234e+00,1.7913091748882075e+00,1.5311152381234290e+00,3.2087885600386707e+00,3.2087885600386707e+00,6.1550009658618648e-02,3,9.9999999999999978e-01
f3_LTx_region_0,enhanced_cluster,F3,F_3,LTx,enhanced_region_0,0,3.3993617013097360e-08,9.9999999999999956e-01,nan,high_s_high_theta_in_mid_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,7,1,1,1,9.6612462576240940e-02,-1.6298008047749610e+00,1.6326618238845902e+00,-1.5115869215311963e+00,2.6655846311701570e+00,2.6655846311701570e+00,5.1130436525992647e-02,4,9.9999999999999978e-01
f3_LTx_region_1,enhanced_cluster,F3,F_3,LTx,enhanced_region_1,1,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,5,1,-1,1,-7.4524073246027889e-02,-2.0744989335751862e-01,2.2042979777522179e-01,-1.9156779731550573e+00,4.8589295747225168e-02,4.8589295747225168e-02,5.5540111302937867e-01,1,1.0000000000000000e+00
f3_LTx_region_1,enhanced_cluster,F3,F_3,LTx,enhanced_region_1,1,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,6,1,1,-1,7.3740188651162690e-03,-1.8516096137462223e-01,1.8530773802353057e-01,-1.5309924498861642e+00,3.4338957771397435e-02,3.4338957771397435e-02,3.9251228224669471e-01,2,1.0000000000000000e+00
f3_LTx_region_1,enhanced_cluster,F3,F_3,LTx,enhanced_region_1,1,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,7,1,1,1,1.7033843618732308e-02,4.7524507677587251e-02,5.0484954772926922e-02,1.2266381319719155e+00,2.5487306584244768e-03,2.5487306584244768e-03,2.9133327057573079e-02,3,1.0000000000000000e+00
f3_LTx_region_1,enhanced_cluster,F3,F_3,LTx,enhanced_region_1,1,3.3914719613161231e-08,1.0000000000000002e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,4,1,-1,-1,2.3457570877355003e-03,-4.4750040606359023e-02,4.4811479674135318e-02,-1.5184251543139466e+00,2.0080687105854429e-03,2.0080687105854429e-03,2.2953277666353415e-02,4,1.0000000000000000e+00
f3_LTx_region_2,enhanced_cluster,F3,F_3,LTx,enhanced_region_2,2,3.3306507684145481e-08,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,7,1,1,1,1.1607848560316747e-01,-6.0245552076352689e-02,1.3078127299009321e-01,-4.7873736806291045e-01,1.7103741364909282e-02,1.7103741364909282e-02,3.8342981313497793e-01,1,1.0000000000000000e+00
f3_LTx_region_2,enhanced_cluster,F3,F_3,LTx,enhanced_region_2,2,3.3306507684145481e-08,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|L_eT_{x,p}\rangle$",prepared_spin_ensemble_v4,"electron L, proton Tx",1.0000000000000000e+00,4,1,-1,-1,4.8214814098738901e-02,9.2685413905191666e-02,1.0447609415245503e-01,1.0911207905911540e+00,1.0915254249352647e-02,1.0915254249352647e-02,2.4469698224837824e-01,2,1.0000000000000000e+00
