detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
c_e_gamma_TxTx_region_0,enhanced_cluster,C_e_gamma,C_{l_0\gamma},TxTx,enhanced_region_0,0,9.3056726775993481e-01,1.0000000000000002e+00,5.0486868014160802e-01,high_s_high_theta_in_high_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,0,-1,-1,-1,-6.8657471033695046e+01,-1.5901763409213373e+02,1.7320639792167728e+02,-1.9783788852392490e+00,3.0000456281002411e+04,3.0000456281002411e+04,4.3801596606656312e-01,1,9.6616119568902592e-01
c_e_gamma_TxTx_region_0,enhanced_cluster,C_e_gamma,C_{l_0\gamma},TxTx,enhanced_region_0,0,9.3056726775993481e-01,1.0000000000000002e+00,5.0486868014160802e-01,high_s_high_theta_in_high_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,5,1,-1,1,-4.8455247534316385e+01,1.5748561983463640e+02,1.6477145222492729e+02,1.8692844328829521e+00,2.7149631468311494e+04,2.7149631468311494e+04,3.9639303964433814e-01,2,9.6616119568902592e-01
c_e_gamma_TxTx_region_0,enhanced_cluster,C_e_gamma,C_{l_0\gamma},TxTx,enhanced_region_0,0,9.3056726775993481e-01,1.0000000000000002e+00,5.0486868014160802e-01,high_s_high_theta_in_high_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,7,1,1,1,-4.6927772551713403e+01,5.3633264326114066e+01,7.1265299262264847e+01,2.2896122419060774e+00,5.0787428789401665e+03,5.0787428789401665e+03,7.4151221157637837e-02,3,9.6616119568902592e-01
c_e_gamma_TxTx_region_0,enhanced_cluster,C_e_gamma,C_{l_0\gamma},TxTx,enhanced_region_0,0,9.3056726775993481e-01,1.0000000000000002e+00,5.0486868014160802e-01,high_s_high_theta_in_high_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,2,-1,1,-1,3.0454910316409780e+00,-6.2736855321830390e+01,6.2810731816275506e+01,-1.5222905139021929e+00,3.9451880312960843e+03,3.9451880312960843e+03,5.7600968820486778e-02,4,9.6616119568902592e-01
c_e_gamma_low_egamma_txtx_region_0,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_0,0,4.6206537830847122e-01,1.0000000000000000e+00,3.3118060404939698e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,1,-1,-1,1,-3.0642584124188664e+02,-3.0649371098569627e+03,3.0802169215104232e+03,-1.6704430545577338e+00,9.4877362835591491e+06,9.4877362835591491e+06,4.5971538008037666e-01,1,9.8916364294728021e-01
c_e_gamma_low_egamma_txtx_region_0,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_0,0,4.6206537830847122e-01,1.0000000000000000e+00,3.3118060404939698e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,2,-1,1,-1,-3.1233529065880396e+02,-1.7040886735868289e+03,1.7324755528543074e+03,-1.7520701329568020e+00,3.0014715412378381e+06,3.0014715412378381e+06,1.4543222842013603e-01,2,9.8916364294728021e-01
c_e_gamma_low_egamma_txtx_region_0,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_0,0,4.6206537830847122e-01,1.0000000000000000e+00,3.3118060404939698e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,5,1,-1,1,-2.4968922334415319e+02,-1.7143881800737024e+03,1.7324755525636222e+03,-1.7154227847335277e+00,3.0014715402306281e+06,3.0014715402306281e+06,1.4543222837133304e-01,3,9.8916364294728021e-01
c_e_gamma_low_egamma_txtx_region_0,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_0,0,4.6206537830847122e-01,1.0000000000000000e+00,3.3118060404939698e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,4,1,-1,-1,-2.8036280222280197e+02,1.5438399268795893e+03,1.5690905074908196e+03,1.7504395411939986e+00,2.4620450206977976e+06,2.4620450206977976e+06,1.1929504874902551e-01,4,9.8916364294728021e-01
c_e_gamma_low_egamma_txtx_region_0,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_0,0,4.6206537830847122e-01,1.0000000000000000e+00,3.3118060404939698e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,3,-1,1,1,-2.8035375056123098e+02,-1.5437995177746648e+03,1.5690491313324246e+03,-1.7504384668121835e+00,2.4619151765350364e+06,2.4619151765350364e+06,1.1928875732640888e-01,5,9.8916364294728021e-01
c_e_gamma_low_egamma_txtx_region_1,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_1,1,1.1998311148304161e-01,1.0000000000000000e+00,6.5865780384237382e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,7,1,1,1,-3.7604723800820103e+00,-4.1720401144867010e+00,5.6166779539373506e+00,-2.3043573164810187e+00,3.1547071238245863e+01,3.1547071238245863e+01,2.5374336063759106e-01,1,1.0000000000000000e+00
c_e_gamma_low_egamma_txtx_region_1,egamma_region_max,C_e_gamma,C_{l_0\gamma},TxTx,low_Egamma_TxTx_region_1,1,1.1998311148304161e-01,1.0000000000000000e+00,6.5865780384237382e-01,high_s_high_theta_in_low_Egamma,"$|T_{x,\ell_0}\rangle\otimes|T_{x,p}\rangle$","massless lepton Tx, proton Tx",1.0000000000000000e+00,6,1,1,-1,3.3461388504662661e+00,3.6979748668325452e+00,4.9871498195186481e+00,8.3530421064672034e-01,2.4871663322324885e+01,2.4871663322324885e+01,2.0005088232730495e-01,2,1.0000000000000000e+00
