local_minimum_id,contour_status,contour_file,contour_point_count,configured_direction_count,contour_delta
207,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0207_contour_samples.csv,425,1536,0.05
208,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0208_contour_samples.csv,653,1536,0.05
209,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0209_contour_samples.csv,405,1536,0.05
210,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0210_contour_samples.csv,1026,1536,0.05
211,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0211_contour_samples.csv,715,1536,0.05
212,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0212_contour_samples.csv,381,1536,0.05
213,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0213_contour_samples.csv,540,1536,0.05
214,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0214_contour_samples.csv,421,1536,0.05
215,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0215_contour_samples.csv,579,1536,0.05
216,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0216_contour_samples.csv,1377,1536,0.05
217,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0217_contour_samples.csv,678,1536,0.05
218,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0218_contour_samples.csv,392,1536,0.05
219,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0219_contour_samples.csv,560,1536,0.05
220,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0220_contour_samples.csv,380,1536,0.05
221,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0221_contour_samples.csv,1063,1536,0.05
222,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0222_contour_samples.csv,1300,1536,0.05
223,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0223_contour_samples.csv,382,1536,0.05
224,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0224_contour_samples.csv,398,1536,0.05
225,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0225_contour_samples.csv,394,1536,0.05
226,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0226_contour_samples.csv,467,1536,0.05
227,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0227_contour_samples.csv,405,1536,0.05
228,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0228_contour_samples.csv,472,1536,0.05
229,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0229_contour_samples.csv,470,1536,0.05
230,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0230_contour_samples.csv,408,1536,0.05
231,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0231_contour_samples.csv,489,1536,0.05
232,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0232_contour_samples.csv,506,1536,0.05
233,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0233_contour_samples.csv,406,1536,0.05
234,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0234_contour_samples.csv,637,1536,0.05
235,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0235_contour_samples.csv,635,1536,0.05
236,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0236_contour_samples.csv,609,1536,0.05
237,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0237_contour_samples.csv,831,1536,0.05
238,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0238_contour_samples.csv,507,1536,0.05
239,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0239_contour_samples.csv,601,1536,0.05
240,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0240_contour_samples.csv,521,1536,0.05
241,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0241_contour_samples.csv,726,1536,0.05
242,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0242_contour_samples.csv,611,1536,0.05
243,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0243_contour_samples.csv,473,1536,0.05
244,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0244_contour_samples.csv,393,1536,0.05
245,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0245_contour_samples.csv,651,1536,0.05
246,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0246_contour_samples.csv,640,1536,0.05
247,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0247_contour_samples.csv,1452,1536,0.05
248,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0248_contour_samples.csv,488,1536,0.05
249,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0249_contour_samples.csv,760,1536,0.05
250,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0250_contour_samples.csv,380,1536,0.05
251,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0251_contour_samples.csv,373,1536,0.05
252,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0252_contour_samples.csv,486,1536,0.05
253,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0253_contour_samples.csv,528,1536,0.05
254,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0254_contour_samples.csv,382,1536,0.05
255,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0255_contour_samples.csv,385,1536,0.05
256,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0256_contour_samples.csv,376,1536,0.05
257,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0257_contour_samples.csv,605,1536,0.05
258,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0258_contour_samples.csv,385,1536,0.05
259,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0259_contour_samples.csv,571,1536,0.05
260,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0260_contour_samples.csv,602,1536,0.05
261,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0261_contour_samples.csv,386,1536,0.05
262,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0262_contour_samples.csv,410,1536,0.05
263,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0263_contour_samples.csv,780,1536,0.05
264,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0264_contour_samples.csv,597,1536,0.05
265,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0265_contour_samples.csv,495,1536,0.05
266,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0266_contour_samples.csv,549,1536,0.05
267,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0267_contour_samples.csv,794,1536,0.05
268,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0268_contour_samples.csv,630,1536,0.05
269,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0269_contour_samples.csv,369,1536,0.05
270,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0270_contour_samples.csv,410,1536,0.05
271,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0271_contour_samples.csv,1533,1536,0.05
272,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0272_contour_samples.csv,1534,1536,0.05
273,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0273_contour_samples.csv,195,1536,0.05
274,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0274_contour_samples.csv,1447,1536,0.05
275,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0275_contour_samples.csv,183,1536,0.05
276,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0276_contour_samples.csv,195,1536,0.05
277,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0277_contour_samples.csv,225,1536,0.05
278,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0278_contour_samples.csv,240,1536,0.05
279,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0279_contour_samples.csv,240,1536,0.05
280,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0280_contour_samples.csv,214,1536,0.05
281,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0281_contour_samples.csv,188,1536,0.05
282,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0282_contour_samples.csv,219,1536,0.05
283,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0283_contour_samples.csv,253,1536,0.05
284,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0284_contour_samples.csv,197,1536,0.05
285,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0285_contour_samples.csv,263,1536,0.05
286,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0286_contour_samples.csv,249,1536,0.05
287,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0287_contour_samples.csv,263,1536,0.05
288,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0288_contour_samples.csv,224,1536,0.05
289,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0289_contour_samples.csv,224,1536,0.05
290,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0290_contour_samples.csv,243,1536,0.05
291,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0291_contour_samples.csv,158,1536,0.05
292,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0292_contour_samples.csv,202,1536,0.05
293,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0293_contour_samples.csv,242,1536,0.05
294,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0294_contour_samples.csv,265,1536,0.05
295,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0295_contour_samples.csv,191,1536,0.05
296,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0296_contour_samples.csv,229,1536,0.05
297,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0297_contour_samples.csv,255,1536,0.05
298,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0298_contour_samples.csv,209,1536,0.05
299,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0299_contour_samples.csv,188,1536,0.05
300,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0300_contour_samples.csv,181,1536,0.05
301,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0301_contour_samples.csv,207,1536,0.05
302,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0302_contour_samples.csv,264,1536,0.05
303,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0303_contour_samples.csv,234,1536,0.05
304,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0304_contour_samples.csv,219,1536,0.05
305,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0305_contour_samples.csv,267,1536,0.05
306,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0306_contour_samples.csv,241,1536,0.05
307,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0307_contour_samples.csv,223,1536,0.05
308,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0308_contour_samples.csv,237,1536,0.05
309,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0309_contour_samples.csv,208,1536,0.05
310,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0310_contour_samples.csv,199,1536,0.05
311,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0311_contour_samples.csv,196,1536,0.05
312,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0312_contour_samples.csv,215,1536,0.05
313,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0313_contour_samples.csv,245,1536,0.05
314,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0314_contour_samples.csv,256,1536,0.05
315,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0315_contour_samples.csv,193,1536,0.05
316,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0316_contour_samples.csv,232,1536,0.05
317,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0317_contour_samples.csv,193,1536,0.05
318,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0318_contour_samples.csv,268,1536,0.05
319,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0319_contour_samples.csv,238,1536,0.05
320,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0320_contour_samples.csv,193,1536,0.05
321,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0321_contour_samples.csv,265,1536,0.05
322,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0322_contour_samples.csv,184,1536,0.05
323,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0323_contour_samples.csv,269,1536,0.05
324,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0324_contour_samples.csv,189,1536,0.05
325,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0325_contour_samples.csv,244,1536,0.05
326,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0326_contour_samples.csv,253,1536,0.05
327,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0327_contour_samples.csv,278,1536,0.05
328,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0328_contour_samples.csv,264,1536,0.05
329,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0329_contour_samples.csv,241,1536,0.05
330,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0330_contour_samples.csv,195,1536,0.05
331,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0331_contour_samples.csv,256,1536,0.05
332,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0332_contour_samples.csv,297,1536,0.05
333,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0333_contour_samples.csv,190,1536,0.05
334,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0334_contour_samples.csv,256,1536,0.05
335,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0335_contour_samples.csv,236,1536,0.05
336,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0336_contour_samples.csv,203,1536,0.05
337,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0337_contour_samples.csv,240,1536,0.05
338,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0338_contour_samples.csv,200,1536,0.05
339,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0339_contour_samples.csv,197,1536,0.05
340,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0340_contour_samples.csv,220,1536,0.05
341,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0341_contour_samples.csv,200,1536,0.05
342,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0342_contour_samples.csv,279,1536,0.05
343,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0343_contour_samples.csv,196,1536,0.05
344,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0344_contour_samples.csv,192,1536,0.05
345,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0345_contour_samples.csv,248,1536,0.05
346,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0346_contour_samples.csv,290,1536,0.05
347,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0347_contour_samples.csv,240,1536,0.05
348,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0348_contour_samples.csv,267,1536,0.05
349,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0349_contour_samples.csv,262,1536,0.05
350,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0350_contour_samples.csv,249,1536,0.05
351,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0351_contour_samples.csv,265,1536,0.05
352,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0352_contour_samples.csv,244,1536,0.05
353,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0353_contour_samples.csv,199,1536,0.05
354,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0354_contour_samples.csv,221,1536,0.05
355,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0355_contour_samples.csv,185,1536,0.05
356,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0356_contour_samples.csv,243,1536,0.05
357,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0357_contour_samples.csv,238,1536,0.05
358,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0358_contour_samples.csv,187,1536,0.05
359,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0359_contour_samples.csv,201,1536,0.05
360,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0360_contour_samples.csv,206,1536,0.05
361,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0361_contour_samples.csv,242,1536,0.05
362,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0362_contour_samples.csv,169,1536,0.05
363,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0363_contour_samples.csv,255,1536,0.05
364,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0364_contour_samples.csv,265,1536,0.05
365,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0365_contour_samples.csv,197,1536,0.05
366,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0366_contour_samples.csv,257,1536,0.05
367,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0367_contour_samples.csv,243,1536,0.05
368,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0368_contour_samples.csv,274,1536,0.05
369,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0369_contour_samples.csv,198,1536,0.05
370,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0370_contour_samples.csv,295,1536,0.05
371,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0371_contour_samples.csv,255,1536,0.05
372,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0372_contour_samples.csv,195,1536,0.05
373,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0373_contour_samples.csv,253,1536,0.05
374,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0374_contour_samples.csv,227,1536,0.05
375,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0375_contour_samples.csv,249,1536,0.05
376,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0376_contour_samples.csv,234,1536,0.05
377,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0377_contour_samples.csv,201,1536,0.05
378,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0378_contour_samples.csv,269,1536,0.05
379,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0379_contour_samples.csv,251,1536,0.05
380,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0380_contour_samples.csv,269,1536,0.05
381,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0381_contour_samples.csv,200,1536,0.05
382,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0382_contour_samples.csv,172,1536,0.05
383,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0383_contour_samples.csv,256,1536,0.05
384,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0384_contour_samples.csv,215,1536,0.05
385,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0385_contour_samples.csv,199,1536,0.05
386,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0386_contour_samples.csv,247,1536,0.05
387,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0387_contour_samples.csv,248,1536,0.05
388,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0388_contour_samples.csv,208,1536,0.05
389,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0389_contour_samples.csv,241,1536,0.05
390,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0390_contour_samples.csv,385,1536,0.05
391,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0391_contour_samples.csv,268,1536,0.05
392,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0392_contour_samples.csv,266,1536,0.05
393,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0393_contour_samples.csv,288,1536,0.05
394,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0394_contour_samples.csv,294,1536,0.05
395,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0395_contour_samples.csv,230,1536,0.05
396,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0396_contour_samples.csv,196,1536,0.05
397,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0397_contour_samples.csv,221,1536,0.05
398,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0398_contour_samples.csv,191,1536,0.05
399,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0399_contour_samples.csv,256,1536,0.05
400,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0400_contour_samples.csv,255,1536,0.05
401,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0401_contour_samples.csv,237,1536,0.05
402,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0402_contour_samples.csv,267,1536,0.05
403,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0403_contour_samples.csv,266,1536,0.05
404,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0404_contour_samples.csv,253,1536,0.05
405,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0405_contour_samples.csv,530,1536,0.05
406,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0406_contour_samples.csv,327,1536,0.05
407,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0407_contour_samples.csv,219,1536,0.05
408,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0408_contour_samples.csv,206,1536,0.05
409,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0409_contour_samples.csv,243,1536,0.05
410,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0410_contour_samples.csv,258,1536,0.05
411,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0411_contour_samples.csv,501,1536,0.05
412,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0412_contour_samples.csv,545,1536,0.05
413,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0413_contour_samples.csv,225,1536,0.05
414,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0414_contour_samples.csv,249,1536,0.05
