local_minimum_id,contour_point_count,original_contour_cut,target_covariance_cut,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,requested_samples,attempted_samples,accepted_samples,rejected_samples,rejection_fraction
19,1536,0.05,0.02,8,1.3903536616369119e-07,3.4177700632685108e-06,2000,2000,2000,0,0.0
20,1536,0.05,0.02,8,3.669397868741434e-07,7.783418374176449e-06,2000,2000,2000,0,0.0
21,1536,0.05,0.02,8,1.6043178079675462e-07,3.3858101730434695e-06,2000,2000,2000,0,0.0
22,1536,0.05,0.02,8,1.296088540394694e-06,9.512058224204298e-06,2000,2000,2000,0,0.0
23,1536,0.05,0.02,8,5.701385062330832e-07,5.2306419614311165e-06,2000,2000,2000,0,0.0
24,1536,0.05,0.02,8,1.9258807805013617e-07,3.522733244335735e-06,2000,2000,2000,0,0.0
25,1536,0.05,0.02,8,3.9031276904833757e-07,5.720870333004968e-06,2000,2000,2000,0,0.0
26,1536,0.05,0.02,8,1.5484272289308856e-06,9.373449116573555e-06,2000,2000,2000,0,0.0
27,1536,0.05,0.02,8,2.2583281183494177e-07,4.404829211819416e-06,2000,2000,2000,0,0.0
28,1536,0.05,0.02,8,3.850227074030809e-07,5.861931335127875e-06,2000,2000,2000,0,0.0
29,1536,0.05,0.02,8,1.1490595545489303e-06,9.33000583623343e-06,2000,2000,2000,0,0.0
30,1536,0.05,0.02,8,2.1329726957006435e-06,1.4588977113471579e-05,2000,2000,2000,0,0.0
31,1536,0.05,0.02,8,3.418858342029147e-07,4.886132218579557e-06,2000,2000,2000,0,0.0
32,1536,0.05,0.02,8,2.5998200865275134e-07,4.242936948799308e-06,2000,2000,2000,0,0.0
33,1536,0.05,0.02,8,1.4318849163970314e-06,8.665177820117503e-06,2000,2000,2000,0,0.0
34,1536,0.05,0.02,8,2.4342022688651206e-07,5.442175805464689e-06,2000,2000,2000,0,0.0
35,1536,0.05,0.02,8,6.835185951124202e-08,3.300137638964784e-06,2000,2000,2000,0,0.0
36,1536,0.05,0.02,8,9.251254415419039e-07,6.730678696081055e-06,2000,2000,2000,0,0.0
37,1536,0.05,0.02,8,8.085550829696228e-07,8.46278284773497e-06,2000,2000,2000,0,0.0
38,1536,0.05,0.02,8,3.9513230448180437e-07,6.745930848398593e-06,2000,2000,2000,0,0.0
39,1536,0.05,0.02,8,3.8334217957954514e-07,4.441318474273996e-06,2000,2000,2000,0,0.0
40,1536,0.05,0.02,8,4.202659901455675e-06,1.4867831325483864e-05,2000,2000,2000,0,0.0
41,1536,0.05,0.02,8,1.5087668639382127e-06,8.677449712450198e-06,2000,2000,2000,0,0.0
42,1536,0.05,0.02,8,2.7187197434208696e-06,9.36607495033154e-06,2000,2000,2000,0,0.0
43,1536,0.05,0.02,8,3.247024438852023e-07,3.978503219796092e-06,2000,2000,2000,0,0.0
44,1536,0.05,0.02,8,5.120623394194312e-07,5.5001578179013016e-06,2000,2000,2000,0,0.0
45,1536,0.05,0.02,8,8.085248864951299e-07,6.560933971882765e-06,2000,2000,2000,0,0.0
46,1536,0.05,0.02,8,1.3845644807068783e-07,2.434870782765712e-06,2000,2000,2000,0,0.0
47,1536,0.05,0.02,8,1.0055069152250727e-07,3.975274858100025e-06,2000,2000,2000,0,0.0
48,1536,0.05,0.02,8,6.606895432053274e-07,6.002259432546373e-06,2000,2000,2000,0,0.0
49,1536,0.05,0.02,8,1.3137983023711002e-06,7.305895399437953e-06,2000,2000,2000,0,0.0
50,1536,0.05,0.02,8,1.8805430781693358e-07,3.8015150697534878e-06,2000,2000,2000,0,0.0
51,1536,0.05,0.02,8,2.8642534343568208e-06,1.44486410710727e-05,2000,2000,2000,0,0.0
52,1536,0.05,0.02,8,1.390771865819908e-06,8.853216048498686e-06,2000,2000,2000,0,0.0
53,1536,0.05,0.02,8,9.629004230041772e-07,8.425734546903701e-06,2000,2000,2000,0,0.0
54,1536,0.05,0.02,8,1.2837781081097072e-06,8.317765824806399e-06,2000,2000,2000,0,0.0
55,1536,0.05,0.02,8,1.8080633848262343e-07,4.832409461338359e-06,2000,2000,2000,0,0.0
56,1536,0.05,0.02,8,3.3118892088400947e-07,4.7485180868169244e-06,2000,2000,2000,0,0.0
57,1536,0.05,0.02,8,1.9601964766162828e-07,4.0455791979711916e-06,2000,2000,2000,0,0.0
58,1536,0.05,0.02,8,5.240909642923698e-07,7.431657854169824e-06,2000,2000,2000,0,0.0
59,1536,0.05,0.02,8,2.111957173998116e-06,1.632743388419937e-05,2000,2000,2000,0,0.0
60,1536,0.05,0.02,8,3.269508768010492e-07,4.973576801390339e-06,2000,2000,2000,0,0.0
61,1536,0.05,0.02,8,1.247895957276566e-07,2.16688485933439e-06,2000,2000,2000,0,0.0
62,1536,0.05,0.02,8,1.0886483572353712e-07,2.3246784335524903e-06,2000,2000,2000,0,0.0
63,1536,0.05,0.02,8,5.492721268119533e-07,7.8717480227636e-06,2000,2000,2000,0,0.0
64,1536,0.05,0.02,8,5.803274405933966e-07,6.388732163111018e-06,2000,2000,2000,0,0.0
65,1536,0.05,0.02,8,4.402301446509356e-07,6.850162372557448e-06,2000,2000,2000,0,0.0
66,1536,0.05,0.02,8,9.394398619797334e-08,3.129507547342217e-06,2000,2000,2000,0,0.0
67,1536,0.05,0.02,8,4.5111679821912775e-07,6.717703235720927e-06,2000,2000,2000,0,0.0
68,1536,0.05,0.02,8,1.4059642556415473e-07,3.6561571500441876e-06,2000,2000,2000,0,0.0
69,1536,0.05,0.02,8,3.0446131281884095e-07,4.091932645428564e-06,2000,2000,2000,0,0.0
70,1536,0.05,0.02,8,1.052398029224931e-07,8.07762086684684e-06,2000,2000,2000,0,0.0
71,1536,0.05,0.02,8,2.1927752318131707e-06,8.994797660248848e-06,2000,2000,2000,0,0.0
72,1536,0.05,0.02,8,2.110576280807319e-06,1.3563667148954027e-05,2000,2000,2000,0,0.0
73,1536,0.05,0.02,8,1.6559218309171473e-06,9.7334353031971e-06,2000,2000,2000,0,0.0
74,1536,0.05,0.02,8,1.2035174332384816e-07,7.1026783220529435e-06,2000,2000,2000,0,0.0
75,1536,0.05,0.02,8,4.4701534352319757e-07,5.78393308208707e-06,2000,2000,2000,0,0.0
76,1536,0.05,0.02,8,1.6232626361256802e-06,9.222989834072496e-06,2000,2000,2000,0,0.0
77,1536,0.05,0.02,8,4.654234236314167e-06,2.5214423418515903e-05,2000,2000,2000,0,0.0
78,1536,0.05,0.02,8,1.0710646655495178e-06,8.688219276903447e-06,2000,2000,2000,0,0.0
79,1536,0.05,0.02,8,1.1356029235306904e-06,6.8890301039099565e-06,2000,2000,2000,0,0.0
80,1536,0.05,0.02,8,3.69520914130153e-07,5.446285495524763e-06,2000,2000,2000,0,0.0
81,1536,0.05,0.02,8,4.246271535796227e-07,6.256180548263835e-06,2000,2000,2000,0,0.0
82,1536,0.05,0.02,8,1.4041807513599425e-07,1.4013191118008498e-06,2000,2000,2000,0,0.0
83,1536,0.05,0.02,8,4.104389431260874e-07,5.1189215096031826e-06,2000,2000,2000,0,0.0
84,1536,0.05,0.02,8,3.305730103516375e-07,6.919431201838388e-06,2000,2000,2000,0,0.0
85,1536,0.05,0.02,8,9.115220420891532e-08,4.317363743042896e-06,2000,2000,2000,0,0.0
86,1536,0.05,0.02,8,2.091355231932893e-06,8.4937728133847e-06,2000,2000,2000,0,0.0
87,1536,0.05,0.02,8,1.181038647628001e-06,9.834998688395353e-06,2000,2000,2000,0,0.0
88,1536,0.05,0.02,8,7.74145507593025e-09,3.772136101736845e-06,2000,2038,2000,38,0.018645731108930325
89,1536,0.05,0.02,8,1.6423146459095635e-06,8.814830419455311e-06,2000,2000,2000,0,0.0
90,1536,0.05,0.02,8,2.598926426303274e-06,1.3560588155415734e-05,2000,2000,2000,0,0.0
91,1536,0.05,0.02,8,3.499623098325339e-06,1.4963899536956545e-05,2000,2000,2000,0,0.0
92,1536,0.05,0.02,8,3.232419797886581e-07,5.5033460471144555e-06,2000,2000,2000,0,0.0
93,1536,0.05,0.02,8,2.51044806060495e-06,9.905466044944294e-06,2000,2000,2000,0,0.0
94,1536,0.05,0.02,8,3.160941611714386e-06,1.3477477360683757e-05,2000,2000,2000,0,0.0
95,1536,0.05,0.02,8,6.160963349871806e-07,5.068473203756388e-06,2000,2000,2000,0,0.0
96,1536,0.05,0.02,8,2.16997327538981e-07,4.503101261879513e-06,2000,2000,2000,0,0.0
97,1536,0.05,0.02,8,1.684307341109661e-07,3.5394193209308686e-06,2000,2000,2000,0,0.0
98,1536,0.05,0.02,8,1.107727825174212e-07,2.9393822615922413e-06,2000,2000,2000,0,0.0
99,1536,0.05,0.02,8,1.3139900304993891e-06,1.2009805027948487e-05,2000,2000,2000,0,0.0
100,1536,0.05,0.02,8,4.5614197632316184e-07,9.486719671466186e-06,2000,2000,2000,0,0.0
101,1536,0.05,0.02,8,1.8215972898953164e-06,9.604436650458978e-06,2000,2000,2000,0,0.0
102,1536,0.05,0.02,8,5.332037929919421e-07,7.067249718799514e-06,2000,2000,2000,0,0.0
103,1536,0.05,0.02,8,9.787595247231059e-07,7.955489546127764e-06,2000,2000,2000,0,0.0
104,1536,0.05,0.02,8,4.3438697539299883e-07,7.1221087537028635e-06,2000,2000,2000,0,0.0
105,1536,0.05,0.02,8,2.012172199663341e-06,9.021993415067483e-06,2000,2000,2000,0,0.0
106,1536,0.05,0.02,8,1.8277850356519199e-06,1.6850839552306588e-05,2000,2000,2000,0,0.0
107,1536,0.05,0.02,8,1.155132079751256e-06,8.333943711697178e-06,2000,2000,2000,0,0.0
108,1536,0.05,0.02,8,6.466601397498072e-07,5.626748371726041e-06,2000,2000,2000,0,0.0
109,1536,0.05,0.02,8,1.1293811556432582e-07,2.345626071221396e-06,2000,2000,2000,0,0.0
110,1536,0.05,0.02,8,6.847550641297835e-07,5.92949005711641e-06,2000,2000,2000,0,0.0
111,1536,0.05,0.02,8,1.7113807827909954e-06,9.194182991748545e-06,2000,2000,2000,0,0.0
112,1536,0.05,0.02,8,9.404207905188477e-07,8.560535619083365e-06,2000,2000,2000,0,0.0
113,1535,0.05,0.02,8,3.92512378869567e-06,4.1559080632625285e-05,2000,2000,2000,0,0.0
114,1536,0.05,0.02,8,2.429492263196942e-07,4.010918909549542e-06,2000,2000,2000,0,0.0
115,1536,0.05,0.02,8,1.1091517210525927e-06,8.207967875916694e-06,2000,2000,2000,0,0.0
116,1536,0.05,0.02,8,4.25675065333053e-07,5.643613748189492e-06,2000,2000,2000,0,0.0
117,1536,0.05,0.02,8,8.217314738264894e-07,6.985655201625917e-06,2000,2000,2000,0,0.0
118,1536,0.05,0.02,8,1.1267177262447982e-07,1.1183317386716441e-05,2000,2000,2000,0,0.0
119,1536,0.05,0.02,8,2.220266984447067e-07,3.580289457110295e-06,2000,2000,2000,0,0.0
120,1536,0.05,0.02,8,1.7830830070940755e-06,7.031502517326078e-06,2000,2000,2000,0,0.0
121,1536,0.05,0.02,8,1.0016721485596675e-06,9.260893317006545e-06,2000,2000,2000,0,0.0
122,1536,0.05,0.02,8,5.978026778640842e-07,6.179277584703743e-06,2000,2000,2000,0,0.0
123,1536,0.05,0.02,8,1.7028078700003445e-06,1.1124224126980849e-05,2000,2000,2000,0,0.0
124,1536,0.05,0.02,8,1.217296064595871e-07,2.146550635248885e-06,2000,2000,2000,0,0.0
125,1536,0.05,0.02,8,3.841745850562234e-08,1.5252988641885783e-06,2000,2000,2000,0,0.0
126,1536,0.05,0.02,8,1.053813135782749e-06,7.869717039841699e-06,2000,2000,2000,0,0.0
127,1536,0.05,0.02,8,1.2339185890866072e-06,7.349423417527362e-06,2000,2000,2000,0,0.0
128,1536,0.05,0.02,8,5.956885714265869e-07,6.259953202480991e-06,2000,2000,2000,0,0.0
129,1536,0.05,0.02,8,1.575253330309299e-06,1.0835047340511635e-05,2000,2000,2000,0,0.0
130,1536,0.05,0.02,8,2.4908894797071317e-06,1.2908712314533935e-05,2000,2000,2000,0,0.0
131,1536,0.05,0.02,8,3.5426063504772e-06,1.7291153630129235e-05,2000,2000,2000,0,0.0
132,1536,0.05,0.02,8,2.455326003535672e-06,1.1837141026974606e-05,2000,2000,2000,0,0.0
133,1536,0.05,0.02,8,9.426371779475138e-07,9.590481393962297e-06,2000,2000,2000,0,0.0
134,1536,0.05,0.02,8,1.055732330322613e-06,7.83215139797628e-06,2000,2000,2000,0,0.0
135,1536,0.05,0.02,8,1.331618661750088e-06,7.578119830895546e-06,2000,2000,2000,0,0.0
136,1536,0.05,0.02,8,1.5288257117752023e-06,9.243493649101862e-06,2000,2000,2000,0,0.0
137,1536,0.05,0.02,8,9.480961182843496e-07,7.850954708388215e-06,2000,2000,2000,0,0.0
138,1536,0.05,0.02,8,8.605710764701606e-08,2.7963842096122242e-06,2000,2000,2000,0,0.0
139,1536,0.05,0.02,8,3.7582725983298137e-07,6.626322804600484e-06,2000,2000,2000,0,0.0
140,791,0.05,0.02,8,3.46636218430885e-08,2.2520423122914406e-05,2000,2394,2000,394,0.164578111946533
141,1536,0.05,0.02,8,1.8647571370539325e-06,9.654453041808828e-06,2000,2000,2000,0,0.0
142,1536,0.05,0.02,8,1.8553916601811387e-06,9.776527755026766e-06,2000,2000,2000,0,0.0
143,1536,0.05,0.02,8,1.0361082338315958e-07,2.7827812874563583e-06,2000,2000,2000,0,0.0
144,1536,0.05,0.02,8,2.0180491950109333e-06,7.057957068796845e-06,2000,2000,2000,0,0.0
145,1536,0.05,0.02,8,1.1064779041402805e-06,6.931719635625131e-06,2000,2000,2000,0,0.0
146,1536,0.05,0.02,8,3.3057121749220228e-06,1.35173412905092e-05,2000,2000,2000,0,0.0
147,1536,0.05,0.02,8,2.2047332190090397e-07,4.5477303141210335e-06,2000,2000,2000,0,0.0
148,1536,0.05,0.02,8,2.628553980858575e-07,3.509759183948869e-06,2000,2000,2000,0,0.0
149,1536,0.05,0.02,8,7.912566924718619e-07,8.520363467392409e-06,2000,2000,2000,0,0.0
150,1536,0.05,0.02,8,3.392840372912596e-07,4.809935202662648e-06,2000,2000,2000,0,0.0
151,1536,0.05,0.02,8,1.8436489609523896e-06,1.6435488180767652e-05,2000,2000,2000,0,0.0
152,1536,0.05,0.02,8,5.396511970158658e-07,6.492119248906207e-06,2000,2000,2000,0,0.0
153,1536,0.05,0.02,8,9.299115258907497e-07,7.45189765353592e-06,2000,2000,2000,0,0.0
154,1536,0.05,0.02,8,2.669138966242741e-07,6.5563903973067515e-06,2000,2000,2000,0,0.0
155,1536,0.05,0.02,8,1.1268365144410072e-07,4.680951086980712e-06,2000,2000,2000,0,0.0
156,1536,0.05,0.02,8,3.3596095020928055e-06,1.6450149419146943e-05,2000,2000,2000,0,0.0
157,1536,0.05,0.02,8,1.288897118565945e-06,9.288184884070654e-06,2000,2000,2000,0,0.0
158,1536,0.05,0.02,8,1.2750651603462702e-06,7.695665026041976e-06,2000,2000,2000,0,0.0
159,1536,0.05,0.02,8,8.045865436783703e-07,4.618903557850467e-06,2000,2000,2000,0,0.0
160,1536,0.05,0.02,8,1.0058390736269388e-06,7.437783759663853e-06,2000,2000,2000,0,0.0
161,1536,0.05,0.02,8,8.480275550255456e-07,9.837695542657565e-06,2000,2000,2000,0,0.0
162,1536,0.05,0.02,8,4.4594574190381386e-07,5.59494918073765e-06,2000,2000,2000,0,0.0
163,1536,0.05,0.02,8,3.4401241237278225e-07,4.5681049250268e-06,2000,2000,2000,0,0.0
164,1536,0.05,0.02,8,2.0661988523111943e-06,8.31808270128026e-06,2000,2000,2000,0,0.0
165,1536,0.05,0.02,8,4.3700502433130674e-07,6.672751000806472e-06,2000,2000,2000,0,0.0
166,1536,0.05,0.02,8,5.00647023436595e-07,6.939268882604887e-06,2000,2000,2000,0,0.0
167,1536,0.05,0.02,8,2.0334144711234304e-06,1.2002811866317165e-05,2000,2000,2000,0,0.0
168,1536,0.05,0.02,8,2.626706314385185e-07,3.5044895876880954e-06,2000,2000,2000,0,0.0
169,1536,0.05,0.02,8,1.0562800219116292e-06,7.832794601213263e-06,2000,2000,2000,0,0.0
170,1536,0.05,0.02,8,1.8628487273591397e-07,5.755038814823577e-06,2000,2000,2000,0,0.0
171,1536,0.05,0.02,8,5.413126145758228e-06,4.3990755656654116e-05,2000,2000,2000,0,0.0
172,1536,0.05,0.02,8,8.564124740542825e-08,2.0523949330762636e-06,2000,2000,2000,0,0.0
173,1536,0.05,0.02,8,8.123400348944768e-07,7.426316926543541e-06,2000,2000,2000,0,0.0
174,1536,0.05,0.02,8,1.8207200517997034e-07,4.922021852328314e-06,2000,2000,2000,0,0.0
175,1263,0.05,0.02,8,1.7998972900242766e-07,4.354768700959166e-06,2000,2100,2000,100,0.047619047619047616
176,1536,0.05,0.02,8,4.241953375051586e-07,6.554564932977211e-06,2000,2000,2000,0,0.0
177,1536,0.05,0.02,8,1.4839735607862212e-07,3.54833437703249e-06,2000,2000,2000,0,0.0
178,1536,0.05,0.02,8,7.0762320840699285e-06,8.762031519789958e-05,2000,2000,2000,0,0.0
179,1536,0.05,0.02,8,1.749545203122516e-06,1.0695041470727533e-05,2000,2000,2000,0,0.0
180,1536,0.05,0.02,8,5.837517998972945e-07,8.000419021398736e-06,2000,2000,2000,0,0.0
181,1536,0.05,0.02,8,9.922955027244944e-07,7.470765304000104e-06,2000,2000,2000,0,0.0
182,1536,0.05,0.02,8,9.202264495572071e-07,6.9942393489533685e-06,2000,2000,2000,0,0.0
183,1536,0.05,0.02,8,5.052295878666438e-07,4.94336024871544e-06,2000,2000,2000,0,0.0
184,1536,0.05,0.02,8,4.149086457905385e-07,4.1583089756435965e-06,2000,2000,2000,0,0.0
185,1536,0.05,0.02,8,7.894210191759609e-07,7.80622064768607e-06,2000,2000,2000,0,0.0
186,1536,0.05,0.02,8,1.3143792987856683e-06,1.004182093830662e-05,2000,2000,2000,0,0.0
187,1536,0.05,0.02,8,1.7491411084988342e-06,1.0031354116241688e-05,2000,2000,2000,0,0.0
188,1536,0.05,0.02,8,4.785413199266694e-07,5.437135670193384e-06,2000,2000,2000,0,0.0
189,1536,0.05,0.02,8,1.0409648919647365e-06,5.863967081669685e-06,2000,2000,2000,0,0.0
190,1536,0.05,0.02,8,1.448339216045537e-07,3.0528961752262775e-06,2000,2000,2000,0,0.0
191,1536,0.05,0.02,8,1.2501389526783378e-06,7.479053745093133e-06,2000,2000,2000,0,0.0
192,1536,0.05,0.02,8,2.546094858243355e-07,5.267752664303412e-06,2000,2000,2000,0,0.0
193,1536,0.05,0.02,8,7.721465824072212e-07,7.898585491521283e-06,2000,2000,2000,0,0.0
194,1536,0.05,0.02,8,2.5281704632652453e-06,8.649827283331213e-06,2000,2000,2000,0,0.0
195,1536,0.05,0.02,8,1.0430741692923802e-07,5.3078359105176145e-06,2000,2000,2000,0,0.0
196,1536,0.05,0.02,8,2.149291117703021e-06,1.1193632768077508e-05,2000,2000,2000,0,0.0
197,1536,0.05,0.02,8,8.804236320684788e-08,1.5376402670216709e-06,2000,2000,2000,0,0.0
198,1536,0.05,0.02,8,2.3815881694822827e-06,7.64624978253136e-06,2000,2000,2000,0,0.0
199,1536,0.05,0.02,8,2.0860954062300564e-07,6.3006486918178476e-06,2000,2000,2000,0,0.0
200,1536,0.05,0.02,8,1.1126389882470792e-07,2.13388635692526e-06,2000,2000,2000,0,0.0
201,1536,0.05,0.02,8,2.2783730716369698e-07,3.78040682728212e-06,2000,2000,2000,0,0.0
202,1536,0.05,0.02,8,1.994798125628599e-06,1.1647028800918251e-05,2000,2000,2000,0,0.0
203,1536,0.05,0.02,8,3.973823285339094e-07,5.7060794836976025e-06,2000,2000,2000,0,0.0
204,1536,0.05,0.02,8,2.5817679457566504e-06,1.1075633971513998e-05,2000,2000,2000,0,0.0
205,1536,0.05,0.02,8,2.1705487658378396e-07,6.645864186354374e-06,2000,2000,2000,0,0.0
206,1536,0.05,0.02,8,6.904170451015265e-08,2.163019767734244e-06,2000,2000,2000,0,0.0
207,1536,0.05,0.02,8,1.2434910792386498e-06,8.383211844847707e-06,2000,2000,2000,0,0.0
208,1536,0.05,0.02,8,1.0980255040182837e-06,8.225414294767934e-06,2000,2000,2000,0,0.0
209,1536,0.05,0.02,8,1.7561218486931866e-06,9.626619637190888e-06,2000,2000,2000,0,0.0
210,1536,0.05,0.02,8,5.134630385985091e-07,5.690074567509884e-06,2000,2000,2000,0,0.0
211,1536,0.05,0.02,8,5.300423442674104e-07,6.05096457745557e-06,2000,2000,2000,0,0.0
212,1536,0.05,0.02,8,1.2558127322239626e-06,8.948334278315848e-06,2000,2000,2000,0,0.0
213,1536,0.05,0.02,8,6.559508500191591e-07,8.42990747699937e-06,2000,2000,2000,0,0.0
214,1536,0.05,0.02,8,1.0433844092570069e-06,7.98292979332308e-06,2000,2000,2000,0,0.0
215,1536,0.05,0.02,8,2.794534379698726e-07,7.602664158723667e-06,2000,2000,2000,0,0.0
216,1536,0.05,0.02,8,2.2997119209657148e-06,1.0946047152549628e-05,2000,2000,2000,0,0.0
217,1536,0.05,0.02,8,3.04677161744516e-07,9.752151573486729e-06,2000,2000,2000,0,0.0
218,1536,0.05,0.02,8,8.062681090659443e-07,7.65086849205118e-06,2000,2000,2000,0,0.0
219,1536,0.05,0.02,8,7.820877008714674e-08,8.886729128863556e-06,2000,2000,2000,0,0.0
220,1536,0.05,0.02,8,6.841516227244673e-07,5.871321297987478e-06,2000,2000,2000,0,0.0
221,1536,0.05,0.02,8,1.5198167372160064e-06,5.796728844196051e-06,2000,2000,2000,0,0.0
222,836,0.05,0.02,8,4.907838956737454e-08,8.405148110782463e-06,2000,2106,2000,106,0.050332383665717
223,1536,0.05,0.02,8,1.3898732409803211e-06,8.863931402633023e-06,2000,2000,2000,0,0.0
224,1536,0.05,0.02,8,1.262598723773851e-07,2.841435860224561e-06,2000,2000,2000,0,0.0
225,1536,0.05,0.02,8,2.5940013205372503e-06,1.807654795313694e-05,2000,2000,2000,0,0.0
226,1536,0.05,0.02,8,1.83407333440435e-06,1.0410113545525548e-05,2000,2000,2000,0,0.0
227,1536,0.05,0.02,8,4.2573576931504634e-07,7.504127070524881e-06,2000,2000,2000,0,0.0
228,1536,0.05,0.02,8,4.822265819143348e-07,5.879406037705554e-06,2000,2000,2000,0,0.0
229,1536,0.05,0.02,8,7.91122537611706e-07,6.06994280388591e-06,2000,2000,2000,0,0.0
230,1536,0.05,0.02,8,2.156819857925969e-06,1.0373917724405852e-05,2000,2000,2000,0,0.0
231,1536,0.05,0.02,8,1.156051383833082e-07,2.418126024759491e-06,2000,2000,2000,0,0.0
232,1536,0.05,0.02,8,2.0638848941639867e-06,1.145980065000844e-05,2000,2000,2000,0,0.0
233,1536,0.05,0.02,8,4.3365430452671253e-07,4.074881107000716e-06,2000,2000,2000,0,0.0
234,1536,0.05,0.02,8,1.1962869914218904e-06,6.551644263108166e-06,2000,2000,2000,0,0.0
235,1536,0.05,0.02,8,1.2476219949214382e-07,4.3335539033352265e-06,2000,2000,2000,0,0.0
236,797,0.05,0.02,8,2.6604844623503056e-08,4.768774343066781e-06,2000,3920,2000,1920,0.4897959183673469
237,1536,0.05,0.02,8,1.9222988280877172e-06,1.350411598486727e-05,2000,2000,2000,0,0.0
238,1536,0.05,0.02,8,2.6534111841290124e-08,1.7938316244940483e-06,2000,2000,2000,0,0.0
239,1536,0.05,0.02,8,1.720037744648184e-06,9.874571437198798e-06,2000,2000,2000,0,0.0
240,1536,0.05,0.02,8,1.274711964831248e-06,8.485541067300746e-06,2000,2000,2000,0,0.0
241,1536,0.05,0.02,8,9.390181835555009e-08,2.945550909186892e-06,2000,2000,2000,0,0.0
242,1536,0.05,0.02,8,1.5218505285553804e-07,4.701264435579743e-06,2000,2000,2000,0,0.0
243,1536,0.05,0.02,8,2.0433535589683478e-07,4.1210935446822915e-06,2000,2000,2000,0,0.0
244,1536,0.05,0.02,8,2.494716924847784e-07,6.773401189904783e-06,2000,2000,2000,0,0.0
245,1536,0.05,0.02,8,7.144653906800238e-07,6.5447314083591985e-06,2000,2000,2000,0,0.0
246,1536,0.05,0.02,8,6.567771852706485e-07,7.910078059285038e-06,2000,2000,2000,0,0.0
247,1536,0.05,0.02,8,6.550028314363102e-07,7.2333997072581536e-06,2000,2000,2000,0,0.0
248,1536,0.05,0.02,8,5.011709087469899e-07,4.451023409783649e-06,2000,2000,2000,0,0.0
249,1536,0.05,0.02,8,7.716761237860359e-07,7.984479810652759e-06,2000,2000,2000,0,0.0
250,1536,0.05,0.02,8,5.464817827930801e-07,8.876263995134599e-06,2000,2000,2000,0,0.0
251,1536,0.05,0.02,8,6.144405505039625e-07,7.728475363851135e-06,2000,2000,2000,0,0.0
252,1536,0.05,0.02,8,1.086758051684713e-06,8.60132906838043e-06,2000,2000,2000,0,0.0
253,1536,0.05,0.02,8,1.7909552995108795e-06,1.10820422030616e-05,2000,2000,2000,0,0.0
254,1536,0.05,0.02,8,1.2082980539513048e-07,6.929473775869135e-06,2000,2000,2000,0,0.0
255,1536,0.05,0.02,8,1.666172543066452e-07,2.885986365598077e-06,2000,2000,2000,0,0.0
256,1536,0.05,0.02,8,1.367942918322937e-06,8.44741396636394e-06,2000,2000,2000,0,0.0
257,1536,0.05,0.02,8,4.839167603852555e-07,4.593800925184369e-06,2000,2000,2000,0,0.0
258,1536,0.05,0.02,8,1.3986180225599573e-07,4.782280512346754e-06,2000,2000,2000,0,0.0
259,1536,0.05,0.02,8,4.1119678604889256e-07,2.5871540622996265e-06,2000,2000,2000,0,0.0
260,1536,0.05,0.02,8,9.518860056518243e-08,4.1473031330676825e-06,2000,2000,2000,0,0.0
