lepton,kinematic_point,s_regime,theta_out_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_out,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,search_stage,sample_id,theta_e,theta_p,lepton_electron_theta_mix_proton_theta_p_mix_trace,lepton_electron_theta_mix_proton_theta_p_mix_spin_signal_M2,lepton_electron_theta_mix_proton_theta_p_mix_cross_section_ratio,lepton_electron_theta_mix_proton_theta_p_mix_purity,lepton_electron_theta_mix_proton_theta_p_mix_M2_magic,lepton_electron_theta_mix_proton_theta_p_mix_h_out_mean,lepton_electron_theta_mix_proton_theta_p_mix_lambda_mean,lepton_electron_theta_mix_proton_theta_p_mix_h_lambda,lepton_electron_theta_mix_proton_theta_p_mix_h_lambda_connected,lepton_electron_theta_mix_proton_theta_p_mix_C_e_p,lepton_electron_theta_mix_proton_theta_p_mix_C_e_gamma,lepton_electron_theta_mix_proton_theta_p_mix_C_p_gamma,lepton_electron_theta_mix_proton_theta_p_mix_C_e_rest,lepton_electron_theta_mix_proton_theta_p_mix_C_p_rest,lepton_electron_theta_mix_proton_theta_p_mix_C_gamma_rest,lepton_electron_theta_mix_proton_theta_p_mix_D_W,lepton_electron_theta_mix_proton_theta_p_mix_dGHZ,lepton_electron_theta_mix_proton_theta_p_mix_F3,lepton_electron_theta_mix_proton_theta_p_mix_M_e,lepton_electron_theta_mix_proton_theta_p_mix_M_p,lepton_electron_theta_mix_proton_theta_p_mix_M_gamma,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_plus_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_minus_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_phase_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_abs,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_phase_rad,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_visibility,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_purity,lepton_electron_theta_mix_proton_theta_p_mix_W_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_W_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_W_subspace_max_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_subspace_max_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration
electron,gradient_local_minimum_0000,gradient,gradient,gradient,0.00051099895,5.32552733226412,2.3077104090990535,0.9632237542152142,0.49994886520619086,0.0,0.0,3.141592653589793,0.0,0.6735651210774386,1.9786954612674086,1.9786954612674086,5.058103823584203,1.9786954612674086,1.3648077842148942,0.6181856114777131,3.693058673811485,-0.5602667031376629,1.9972241745558028,0.5246947739406078,-1.4805217206959203,0.15861163731474398,0.15920218966904254,2.689069353340345,0.8562125250454425,2.3306254945998353,133.5350044661606,0.39142933751589026,0.6497805644459292,0.39142933751589026,0.6497805644459292,False,gradient,709001117,1.6971122236601608,3.0476415744353686,1.0,0.24347719328429973,0.08554635783345907,0.9999999999999999,1.1782287131143674,-0.27931234488934364,0.17333727328247578,0.43994678489137246,0.48836202514862576,0.666632943031524,0.6666585289677883,0.6666510888390556,0.9427850554324408,0.942779380792354,0.9427979140522023,3.802860007085256e-05,1.1600049470747147,0.8888481758712586,1.0585766384019202e-05,9.805862044964808e-06,1.0638245389993362e-05,0.14125732396929688,0.35227401333197494,0.4827022999539235,0.49353133730127186,0.23593663130328757,-2.0344168091993393,0.9561161104518157,0.14125732396929688,0.08145130687006855,0.3874104982681439,0.38741049826814383,0.059093921985079054,0.11905816443058419,0.11905816443058417,0.08145130687006855,709,sobol_screened,0.5681705824923382,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,1159,792,3.4827976678194257,0.5681705824923382,8.555910257309514e-05,3.802860007085256e-05,20,6,False,1e-05,3.851423989791321e-05,True,0.14836096670478582,0.5730888405814767,0.6023238161578774,0.9758352115750313,0.3121514739468694,0.6138296648859978,0.941018789075315,0.3293692767113754,0.629838327068412,0.6836142936820067,0.8050222261954421,0.21721590522809728,0.5402075987543857,0.9700944426875109,0,0.0,True,3,284,0.05053395506247788,True,"theta_e~pi/2,theta_p~0"
electron,gradient_local_minimum_0001,gradient,gradient,gradient,0.00051099895,10.644368449401606,3.262570834388367,1.4964463052118209,0.6412769884513619,0.0,0.0,3.141592653589793,0.0,0.8810320004994855,2.4699891014568407,2.4699891014568407,3.733625470652439,2.4699891014568407,1.3110995203294735,0.2944105510589686,5.267166854857289,0.3214885748241425,7.293628369411643,0.816525890840368,-3.7563096118534522,0.046427796807905285,0.02947450103813593,2.518728917956434,0.9147924788888236,2.632222229390444,150.8152244845889,0.28632747123458624,2.054986850013881,0.28632747123458624,2.054986850013881,False,gradient,912001807,0.0356995841418025,1.6096178365898748,1.0,0.001508170309076635,0.007477869503602914,1.0,0.9392109781553823,0.31843029653191113,-0.17807896066496942,0.30516348132357185,0.3618692175742126,0.6666416265058159,0.6666454613337329,0.6666471710841799,0.9427806778713602,0.9427819034028464,0.9427843745712486,3.8167440793876154e-05,1.1600011030341009,0.8888385002862704,8.17726039614719e-06,8.208479034321758e-06,7.755104295015247e-06,0.018270047581328663,0.40091772454207397,0.40486105719618687,0.41918777212340264,0.19526717113448555,2.940282502738819,0.931645358572157,0.018270047581328663,0.0194692143438988,0.14777668023278362,0.14777668023278362,0.14694668109810988,0.4330355476438138,0.43303554764381386,0.0194692143438988,912,sobol_screened,0.6340653323397878,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,1841,880,7.71490495233068,0.6340653323397878,0.0008492066923086396,3.8167440793876154e-05,47,33,False,1e-05,3.854664437072149e-05,True,0.6964263143017888,0.49476712942123413,0.4479341395199299,0.5432148873806,0.19981023389846087,0.06967345625162125,0.6937141371890903,0.567218406989061,0.7862219497599303,0.5671661701008177,0.59422494930814,0.20866796954584863,0.011363530564985812,0.5123572703643224,1,1.3884072302359227e-07,True,0,286,0.013924443685816894,True,"theta_e~0,theta_p~pi/2"
electron,gradient_local_minimum_0002,gradient,gradient,gradient,0.00051099895,10.482801092916088,3.237715412588958,1.482983455959249,0.6432651083898357,0.0,0.0,3.141592653589793,0.0,0.8651859198487669,2.472831369974935,2.472831369974935,0.5897257741532365,2.472831369974935,4.450434590627519,0.2901641601714982,2.1470286508036294,0.3263502886075638,7.173680646409652,0.817186124407036,-3.7288291887733997,0.04694940851480494,0.029929080411049715,2.484678348096643,0.9141470849311671,2.6268794547994783,150.5091060496368,0.27638288458203464,1.9988086134004508,0.27638288458203464,1.9988086134004508,False,gradient,1024001664,0.03556211112537861,1.5321682015405635,1.0,0.0015942937609878685,0.0074125756198883145,1.0,0.9362143589716051,0.3213131431443771,-0.172516102301103,0.3092814843273267,0.364713175400711,0.6666404080333543,0.6666473293791944,0.6666464937011853,0.9427915731845952,0.9427908122129365,0.942795713044753,3.8345730486251837e-05,1.1599992114783024,0.8888580741803093,2.7855076594696104e-05,2.7534406166762615e-05,2.7547203067579407e-05,0.398751710797018,0.018812232389308625,0.4032562261554859,0.4175639431863266,0.1944742545623226,-0.21565018674549033,0.93147053396583,0.398751710797018,0.02770475785070798,0.14409238225836485,0.14409238225836482,0.12748955318210572,0.43834367455530865,0.4383436745553085,0.02770475785070798,1024,physics_anchor:epcm_standard_W,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,1707,840,14.814708386737264,0.8608982317416496,0.0008417546602016108,3.8345730486251837e-05,42,28,False,1e-05,3.8943200494649294e-05,True,0.04145304693256762,0.5,0.9105401100523041,0.0,0.4825577874546267,0.2654704450772814,0.9885408440973835,0.5610270932628866,0.7871266719284287,0.5615450748636777,0.09385777202518227,0.7083086640055253,0.011319771544774582,0.48770428584680003,2,3.1713041539927503e-07,True,0,286,0.018586331498001048,False,"theta_e~0,theta_p~pi/2"
electron,gradient_local_minimum_0003,gradient,gradient,gradient,0.00051099895,11.53453713545038,3.39625339682574,1.5685950938117792,0.6643772153522677,0.0,0.0,3.141592653589793,0.0,0.9027745795583786,2.5502709129845966,2.5502709129845966,2.6470269446181542,2.5502709129845966,5.054592505075971,0.25354535531043976,1.0860153846820195,0.4585054440302708,8.298127862594988,0.8447209735802466,-4.1723015690836505,0.03947436954345737,0.023599655538986283,2.4052296076866653,0.9219893605707499,2.686776873485944,153.94097534409934,0.2404452817933307,2.3033584285492745,0.2404452817933307,2.3033584285492745,False,gradient,954002111,0.027407560787141932,1.6048485850480896,1.0,0.0007352986292441183,0.004455886921938269,1.0,1.001625107704907,0.32417437346129535,-0.1730831626995868,0.2931899817942683,0.3492991076191063,0.6666491665223312,0.6666498981601908,0.666632438406755,0.9428067701658052,0.94279436212293,0.9427951151866676,4.194057269241173e-05,1.159996550883054,0.8888694813179818,4.140792856571762e-05,4.1290089727641366e-05,4.1734566713025334e-05,0.04119571774008965,0.36702739777677884,0.39302971515739693,0.4082231155168685,0.18891815739896264,-2.610712915641409,0.9255632531233092,0.04119571774008965,0.014622216762541648,0.14615649696633776,0.14615649696633778,0.1694837367840037,0.44562038751679367,0.44562038751679384,0.014622216762541648,954,sobol_screened,0.6434255028082586,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,2151,1056,2.942889998063381,0.6434255028082586,0.001086394095777413,4.194057269241173e-05,56,42,False,1e-05,4.226164403788033e-05,True,0.6063706018030643,0.5039731943979859,0.545086458325386,0.3053258555009961,0.31813307013362646,0.7577673215419054,0.19991038367152214,0.6005178090450083,0.811776444049959,0.5532452674735997,0.42128742273341596,0.8044633824980869,0.008724097554730473,0.510839170448875,3,3.911972621559169e-06,True,0,286,0.010959362762654487,False,"theta_e~0,theta_p~pi/2"
electron,gradient_local_minimum_0004,gradient,gradient,gradient,0.00051099895,5.62592726484474,2.371903721664254,1.0004796703089232,0.5120116377181789,0.0,0.0,3.141592653589793,0.0,0.5078247903064171,2.416669316068595,2.416669316068595,2.755525389228128,2.416669316068595,0.2874742379607587,0.28477392364492676,4.6748180668415245,0.2166717440698832,3.119162718340306,0.762285569920623,-1.9383403537228754,0.11569392272926493,0.1031860348614817,1.8525371968452655,0.8621543095588952,2.4621023284924344,141.0680721519491,0.1277537293508476,0.7181649116593343,0.1277537293508476,0.7181649116593343,False,gradient,453001278,0.04400098273866834,1.5856264263926292,1.0,0.04703562868704496,0.011270024607936623,1.0,1.1371599881768453,0.31214269397216393,-0.24314150723464917,0.17113972274805228,0.24703456783272806,0.6666522650544475,0.6666166089058106,0.6666757899544005,0.9427865761142652,0.9428286262254963,0.9428034138534633,5.288118980789402e-05,1.160002768253818,0.8888835400406878,4.358232995133049e-05,4.396701670739134e-05,4.396499333852999e-05,0.20987178799121473,0.13484910614127535,0.31365067352435305,0.3447208941324901,0.14129022645810801,-1.302082742466491,0.819736945819156,0.20987178799121473,0.0058885989182500134,0.14897760380548114,0.14897760380548114,0.36909498379204886,0.5063015020620288,0.5063015020620291,0.0058885989182500134,453,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,1333,832,11.72677341045075,1.0166662593494658,0.00037886581278945297,5.288118980789402e-05,24,10,False,1e-05,5.288528470263291e-05,True,0.40140474146032684,0.39270153784551204,0.025583791280934104,0.4644216622980559,0.029686991541730625,0.15862428804742512,0.502992047793467,0.34535938705514685,0.7692497349416538,0.48177298334855373,0.43855548651087545,0.045752945983030535,0.014005947807520458,0.5047205673150486,4,1.485258973704146e-05,True,0,286,0.013161851916201683,False,"theta_e~0,theta_p~pi/2"
electron,gradient_local_minimum_0005,gradient,gradient,gradient,0.00051099895,3.7452323497548505,1.9352602795889888,0.7403107371389028,0.41406769680985334,0.0,0.0,3.141592653589793,0.0,0.3752957928453832,2.264593781208342,2.264593781208342,1.1644894682070848,2.264593781208342,4.8872215381683795,0.33584778713354607,3.1886574776392056,-0.08514377533446438,1.5389645000666112,0.6590772928544356,-1.0827797826778944,0.21954736316644816,0.24840209483667133,1.675908360359487,0.8149084131701374,2.2601276607653897,129.4957761226323,0.10017050211745399,0.32826286081166633,0.10017050211745399,0.32826286081166633,False,gradient,738001388,1.4992147145300083,0.022219062185962656,1.0,0.7723409412014153,0.02888878998239085,1.0000000000000002,1.1661868969363156,-0.2970167061150154,0.2419445676791902,0.18991722058461152,0.261778799139106,0.6666319910579211,0.6666608077488707,0.6666211915047388,0.942783302799814,0.9427552373428338,0.9427756740625489,5.748665159822554e-05,1.1599914274284548,0.8888179211649568,5.511947900826986e-06,5.413072297177912e-06,5.52605251918914e-06,0.027527437115916875,0.3375489449891519,0.33761964639962083,0.36507638210506876,0.15508145534708648,3.111395528104429,0.8495836101632788,0.027527437115916875,0.16950959989430697,0.49071205299149523,0.49071205299149534,0.09396874366423855,0.1442115649034361,0.1442115649034361,0.16950959989430697,738,sobol_screened,0.583361783926037,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,1427,992,8.67546825190104,0.583361783926037,0.00011086050695543425,5.748665159822554e-05,21,7,False,1e-05,5.76734281967703e-05,True,0.6710971286520362,0.40532776806503534,0.5832298574969172,0.19395960122346878,0.805627184920013,0.3396314727142453,0.12129200901836157,0.23659452447579155,0.7208425887489476,0.4811723309120476,0.18533425504361004,0.7778254657846737,0.4772148651471112,0.007072547155524341,5,1.945805152737298e-05,True,3,284,0.023921140604813127,False,"theta_e~pi/2,theta_p~0"
electron,gradient_local_minimum_0006,gradient,gradient,gradient,0.00051099895,3.507664904598171,1.872876104978162,0.7015467979002032,0.39677026315423314,0.0,0.0,3.141592653589793,0.0,0.35670002910026755,2.241701262083208,2.241701262083208,2.123850950814825,2.241701262083208,4.69703313066133,0.34473155170234204,0.0887656369270203,-0.1305231266908219,1.3555844734322895,0.6396973938285281,-0.9723283090645247,0.2430789803958127,0.28524850578554206,1.643362224984606,0.8064107052648776,2.230179344207245,127.77986398032884,0.09466776647046701,0.2862958486543826,0.09466776647046701,0.2862958486543826,False,gradient,662001732,0.07709861961859397,1.542913700929345,1.0,1.2241376197218847,0.03339713491052384,1.0,1.1583292156803215,0.29536637995516163,-0.24436930483736732,0.19015235241767206,0.2623308293596446,0.6666280783822346,0.666622254774375,0.6666564472764513,0.9427521296938512,0.942775970265405,0.942771973185184,5.971522258775768e-05,1.1599881357977175,0.8888090334238369,3.3525942296774858e-06,2.7165270252149654e-06,2.9441677537045408e-06,0.04639669035199517,0.3217954646387001,0.3412341118644639,0.3681921549906953,0.15713803436911625,-2.638915081510584,0.8535653584095909,0.04639669035199517,0.08340225523789258,0.14438776037448575,0.14438776037448575,0.1998590930376297,0.4874200846348189,0.4874200846348187,0.08340225523789258,662,sobol_screened,0.5466443750188923,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,1771,1416,9.73272905611177,0.5466443750188923,0.00012025620452832355,5.971522258775768e-05,19,5,False,1e-05,5.9954444335241746e-05,True,0.2626731814816594,0.6366344280540943,0.4444451844319701,0.42181751783937216,0.7945525478571653,0.11541117914021015,0.38568749744445086,0.22105505788853547,0.7135556735917659,0.4827725751406462,0.33802137721260134,0.747556040611151,0.02454125283572202,0.4911246845342311,6,2.168662251690512e-05,True,0,286,0.02647482235225246,False,"theta_e~0,theta_p~pi/2"
electron,gradient_local_minimum_0007,gradient,gradient,gradient,0.00051099895,5.537728808888988,2.3532379414094504,0.9896756225024065,0.5095666781982244,0.0,0.0,3.141592653589793,0.0,0.6867447894585652,2.0008127384828156,2.0008127384828156,4.340119928830191,2.0008127384828156,1.744817659048593,0.5870633960869212,5.697746665128902,-0.5321645627062486,2.172819868837979,0.5416559715721131,-1.5719239334226895,0.14829087883915662,0.14514845574783275,2.718463094036452,0.8612147685789567,2.3374850925394464,133.92803047725695,0.3963163798932872,0.6967643476009281,0.3963163798932872,0.6967643476009281,False,gradient,490001424,1.6896982402943856,0.08930799629330208,1.0,0.18308847075521656,0.07700955183474702,0.9999999999999998,1.171770641376339,-0.28671701704101726,0.1640520880881244,0.4374100362285346,0.4844465615645118,0.6666113302283259,0.666652323171924,0.6666303553933873,0.9427607995849272,0.9427457118352867,0.9427744440345245,6.772271271026402e-05,1.1599819479562485,0.8887970176966578,1.939654709681715e-06,2.7808631293257946e-06,2.301602169352268e-06,0.3244596190326927,0.1642069617903138,0.4782907699202509,0.4886665808230065,0.23395747950874765,-1.2212384656456894,0.9575341907552557,0.3244596190326927,0.21423265370048822,0.39507938293948575,0.39507938293948575,0.015056527460013028,0.1162540362375076,0.1162540362375076,0.21423265370048822,490,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1482,968,7.707508494099094,0.8755828187309871,0.00021307720251737024,6.772271271026402e-05,25,11,False,1e-05,6.920601527376352e-05,True,0.3865092667199702,0.29965757222068085,0.5379529596320912,0.5925920209153723,0.41489310653851696,0.07769957425046554,0.26864465472305143,0.3407098702441277,0.6368784750615436,0.6779499714417051,0.6907515402849699,0.2776963552316129,0.5378476545530573,0.028427618135423386,7,2.9694112639411454e-05,True,3,284,0.04626286808411264,False,"theta_e~pi/2,theta_p~0"
electron,gradient_local_minimum_0008,gradient,gradient,gradient,0.00051099895,4.022187888123774,2.0055393010668663,0.7834160814268548,0.43093128394229513,0.0,0.0,3.141592653589793,0.0,0.3955178337897771,2.289804669380089,2.289804669380089,4.955075050973437,2.289804669380089,1.185615391354294,0.34187618924815993,2.939123117315668,-0.024406440001765284,1.7581423048065592,0.6806562019564949,-1.2081027505165913,0.19690714595939104,0.21412191440826697,1.7047124717836073,0.8220013732403315,2.3001092182898284,131.78655062714213,0.1057725469020773,0.38079232404696284,0.1057725469020773,0.38079232404696284,False,gradient,432001757,1.6372977406158842,0.01692953293490212,1.0,0.4770919064643664,0.024883375636316128,1.0000000000000004,1.0772356943736445,-0.296676527782098,0.24829452340628233,0.1811322285613824,0.2547953856328691,0.6666298591977582,0.6666626690226518,0.6666085814469206,0.9427813408975652,0.9427429250592554,0.9427660423146362,6.888151913293398e-05,1.1599854655598147,0.8888028956810662,2.173302182328918e-06,1.8527165821513591e-06,1.695414520996863e-06,0.31343077293814703,0.04902492415622736,0.3343725986601206,0.3624556970943744,0.1531447501129334,-0.5291138818909787,0.8450398288155936,0.31343077293814703,0.17404108006041225,0.4854772137070543,0.4854772137070544,0.006055352016690753,0.15206708919857131,0.1520670891985713,0.17404108006041225,432,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,77,1793,1128,2.746877739761836,0.7235855438699381,0.000491495551634286,6.888151913293398e-05,32,18,False,1e-05,7.185973401252572e-05,True,0.7142808356374264,0.7136497039356737,0.6678977723787376,0.8811302094043603,0.11276756083126793,0.6913568850240386,0.14523041385280885,0.25410054283466876,0.7288674636934885,0.47896586614237335,0.7886246877537477,0.18869655013986789,0.5211680574644197,0.00538883770165343,8,3.085291906208142e-05,True,3,284,0.021163491966479164,False,"theta_e~pi/2,theta_p~0"
electron,gradient_local_minimum_0009,gradient,gradient,gradient,0.00051099895,12.745203076319486,3.5700424474114434,1.661795195891517,0.698510295810512,0.0,0.0,3.141592653589793,0.0,0.9274797372248443,2.6636809469150533,2.6636809469150533,2.7844425338974754,2.6636809469150533,5.172514538191359,0.1995791361127185,1.178813198030749,0.6342013297399212,9.694445817231143,0.8779526849383765,-4.765199776706585,0.03194243564156002,0.01765670035785673,2.2275032797099237,0.930617039814767,2.7662073007437655,158.4920035908934,0.1726893708885684,2.6373123911511955,0.1726893708885684,2.6373123911511955,False,gradient,66001925,3.1235999560874226,1.5985115559083345,1.0,0.00027013289158088407,0.0019104220020205902,1.0,1.000654807858127,0.32759731297725786,-0.18344740966922107,0.2775496849424411,0.33764656342271615,0.6666226063805158,0.6666241584123881,0.6666343511459943,0.9427727202840862,0.9427800773678657,0.9427811782891039,6.922827004785574e-05,1.1599713439898103,0.8888303421202123,4.693419527901366e-05,4.7216816365824865e-05,4.722342932556023e-05,0.28983373694350467,0.10321765246066533,0.3741470351471572,0.39305138940417,0.17762134044507222,1.017705189167395,0.90380721317042,0.28983373694350467,0.09787246921696863,0.13944629247722456,0.13944629247722456,0.1921892902964817,0.46750231811860543,0.46750231811860543,0.09787246921696863,66,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,1967,776,55.59882272107728,0.6078856135144269,0.0003853770484255133,6.922827004785574e-05,58,44,False,1e-05,6.951244282199272e-05,True,0.9201081376624308,0.6390227886566454,0.3683033380920793,0.3010918754032218,0.6385439059356618,0.8815590483723276,0.6509065140449487,0.643807460012656,0.8478759790424625,0.5349103028503625,0.44315779302510555,0.823231256967847,0.994272746505881,0.5088220314246561,9,3.1199669977003174e-05,True,0,286,0.008772015004108716,False,"theta_e~0,theta_p~pi/2"
