polarization,polarization_label,rank,D_W,purity,C_e_p,C_p_gamma,C_e_gamma,search_stage,sample_id,s,theta_in,qOut,phi_in,phi_in_electron,phiOut,Q2,xB,t,theta_e_gamma_deg,aligned
L_electron,L electron,25,1.0995755094831494,0.7660581054310265,1.5039016042605749e-05,0.1007810590772132,2.1793042773452385e-05,broad,1223,17.90718174395986,0.7967762247134256,1.5295582325581731,0.8405415878159377,3.982134241405731,2.6595092296342475,7.245331484269885,0.7378778838885993,-1.9474406401878532,170.14167092244318,False
L_electron,L electron,26,1.0997739880353499,0.806764115653263,2.0604076725175036e-05,0.10038224864150247,2.747647874588097e-05,broad,1896,17.426430053688634,2.0738295642762137,1.4894637628436447,0.4749524712808544,3.6165451248706475,2.3628952240727172,7.90995323278552,0.7731585360820481,-2.0859327764633653,173.09639485284845,False
L_electron,L electron,27,1.0999554970167518,0.9225400150255333,3.680960503666018e-05,0.10002589428200906,1.461037142111259e-05,broad,3037,16.654943312689145,0.6451412060726739,1.5703193800923279,3.307862016302578,0.16626936271278492,0.7317928765308526,9.162349187914208,0.7571716353803768,-2.2719704024435474,179.90269694876142,False
L_electron,L electron,28,1.1005451861156699,0.6394418546102272,8.629707586611288e-06,0.09893078058392506,1.284264006708117e-06,broad,3510,15.835262216711827,1.252718116016854,1.3654044049376008,0.5350309773276725,3.6766236309174656,1.8263702949693563,4.297245820640364,0.6892399281054368,-1.843887272449121,177.53932701389908,False
L_electron,L electron,29,1.1006447232893979,0.6129676609209346,6.738639756761847e-06,0.09874158109330844,0.0,broad,479,15.587339959626844,1.0488016802411981,1.4197200500499674,1.103176095153172,4.244768748742965,2.2383106756562037,3.3782910394911334,0.5952538326021354,-1.6885072186936174,175.75306642172131,False
L_electron,L electron,30,1.1007226251490565,0.9468478316924827,4.815661446835744e-05,0.09852518272507672,1.4348141135811855e-05,broad,1869,15.709975412432849,2.4951904536711726,1.5123005914350331,3.514772346458653,0.37317969286885955,0.28951518609252685,9.061108173607458,0.7617405513376384,-2.169188226603149,179.87668380233794,False
L_electron,L electron,31,1.1007230243441555,0.6942826438593475,1.0439607704039247e-05,0.09858166388634539,3.272695664344838e-06,broad,3000,15.96905014614,2.7332997837604953,1.388941537249651,2.668428942198423,5.810021595788216,1.4255800795511857,5.3379730250541835,0.72646649008459,-2.1623776443338816,178.7343904027401,False
L_electron,L electron,32,1.1007964101653371,0.8773912317563335,2.3938790322562416e-05,0.09842490421498325,2.2012807542278267e-06,broad,1175,15.603936990533406,0.9808807491345141,1.464370940273768,4.597729954711752,1.4561373011219585,2.664390446003509,7.783755073687605,0.7507397363750438,-2.6487675136366464,175.17753564884367,False
L_electron,L electron,33,1.1011439650296964,0.8301213044041393,1.638296741978353e-05,0.09774859892915735,1.2586077000059167e-05,broad,3758,18.570845888698948,2.2484440280606903,1.665506519372628,0.15194107107970778,3.293533724669501,2.029876555206791,8.588046266154672,0.741294016976372,-2.457447595318047,179.34802577654864,False
L_electron,L electron,34,1.1016468355249898,0.8977901406182308,2.8800773329544416e-05,0.09674805269299899,2.3974195104056227e-05,broad,1901,19.08747066987083,1.772449701852341,1.7088997911986317,0.9878017377845376,4.129394391374331,3.0579516755621547,10.21061909384729,0.7616801285438838,-2.2539178654282486,177.16117544874302,False
L_electron,L electron,35,1.101880371964531,0.7223003120862698,1.00379237557771e-05,0.09634189136142988,4.125235950595742e-06,broad,2656,16.93308287799983,0.9634132309741475,1.4863433804159352,0.03665504351456583,3.178247697104359,1.529599170485135,6.131946267618899,0.7281021037403222,-2.358052512552484,179.73734095582466,False
L_electron,L electron,36,1.101902997700065,0.6302787609998328,7.087629719906646e-06,0.0962986353568539,6.6852080230132865e-06,broad,813,17.126517933195018,2.277804079893696,1.4123435085703444,1.1621033752306946,4.303696028820488,2.4698485689637613,4.448187905764877,0.6722622509592622,-1.5677813481465277,169.02553457790955,False
L_electron,L electron,37,1.1021465253385345,0.6366610143006569,4.337781094561075e-06,0.09583301571736157,5.39922677906142e-06,broad,2894,19.102001243413724,1.3821522853129604,1.6769461235752563,1.5098293687404984,4.651422022330292,0.17477824706603037,4.697289343761581,0.602155922179229,-1.738017485838882,172.71969347889728,False
L_electron,L electron,38,1.1022757264411747,0.8067348739587512,1.5018497156469129e-05,0.09555865265176045,1.6088460778637694e-05,broad,3217,18.96584253395544,1.1167579429874857,1.6468908327907625,0.26833132048624453,3.4099239740760376,2.065553557349082,8.566981002732426,0.7573206972175374,-2.4274591248703485,178.01045948315326,False
L_electron,L electron,39,1.1029071244039077,0.6747326178068302,8.549393741625813e-06,0.09436184452480134,4.630633277746992e-06,broad,2149,16.923893950145192,2.6886072309938096,1.4409782872630585,0.9818348539383486,4.123427507528142,2.1983415908941932,5.3154200010244645,0.7125333178621923,-2.0769783810575317,174.09935905727204,False
L_electron,L electron,40,1.1030076930895678,0.6585825250722197,6.264444434639479e-06,0.09417500472928637,9.51232133103505e-07,broad,1018,16.549711293477507,0.3503000503191024,1.5353293459658828,1.2778736344007937,4.419466287990587,1.892112392291568,4.4003227573639,0.6188661192763076,-2.1908653279833348,179.3126165776881,False
L_electron,L electron,41,1.1030436028369177,0.6576759753689387,7.598768490698116e-06,0.09410343355033442,1.667561452151419e-06,broad,3509,16.004233386023397,1.3360083639758953,1.4613714854985211,0.03394836084006192,3.175541014429855,1.2991839209906488,4.383716378683155,0.6471260519103308,-2.2229009570430303,178.69898266117931,False
L_electron,L electron,42,1.1032653039112315,0.8134315643843888,1.7254472438947637e-05,0.0936531434850587,1.2037727188391515e-05,refined,5790,16.970312908793037,2.4624170336879136,1.5668686866584918,1.7705604167134945,4.912153070303288,5.935148863413615,6.469447856120941,0.6206021809473715,-1.6329245545232665,160.04583740978086,False
L_electron,L electron,43,1.103289583237352,0.6009476923581911,6.872164819692806e-06,0.09360144022913928,2.6682025098141416e-05,broad,3045,18.10443724502485,1.3427999545387808,1.230221443652129,1.1262989205008704,4.2678915740906636,2.6812788382884136,4.104338285564789,0.6533340761316355,-0.8699741877127429,154.93479650970517,False
L_electron,L electron,44,1.1036000311223901,0.90342946119939,3.1146909141621276e-05,0.09299524185121506,9.926776365342717e-06,broad,3464,15.518563031459717,1.0695832421670615,1.4163504591331602,5.320359661605435,2.178767008015642,1.0931525345094575,8.441400016294198,0.7879402269769983,-2.664725278878591,177.1392118645205,False
L_electron,L electron,45,1.1038582301573923,0.6454090659877957,6.969029139353953e-06,0.09251930801977692,1.6345740582531508e-05,broad,2824,20.08537510886852,1.33919368670383,1.536896785298686,0.868067524223818,4.009660177813611,2.3389838059566825,6.018369547794779,0.7331181951831747,-1.6588818813275852,170.21946594308974,False
L_electron,L electron,46,1.1040877023876234,0.7259028454217111,6.811511959222173e-06,0.0920833149754136,1.2135407835587457e-05,refined,5042,20.327054994767764,2.3270358483563616,1.7686460089344356,1.3861930671022158,4.527785720692009,5.994038011949581,6.4797721090046245,0.6092656203295284,-1.7370929047851678,164.98063742750452,False
L_electron,L electron,47,1.104152744008453,0.7809603306339288,1.621380601083991e-05,0.09194238610025818,1.6490690162899768e-05,broad,3918,16.348887132000808,2.676448548572504,1.3672384064815275,3.050801548718024,6.192394202307817,1.159751401957363,7.1137328708180725,0.790672990632584,-2.432669295468326,175.42543650623332,False
L_electron,L electron,48,1.1041789121764234,0.6012423196916037,7.5768946867606905e-06,0.09191534246867106,5.100763729896947e-06,broad,1722,16.257566498545497,1.3387362714876037,1.2658038854580662,2.423100498778912,5.564693152368705,1.178408943946056,3.8731228306489105,0.7141575336328788,-1.5484162300095474,173.91469810632387,False
L_electron,L electron,49,1.104179699445776,0.8569434771347785,1.820135116675517e-05,0.09189449257763277,1.114823633205472e-05,broad,441,18.485934293699856,2.4921303586460617,1.6476909652666902,4.4270950105341225,1.2855023569443293,2.3626752466516523,9.141291841024804,0.7589589309509398,-2.6896818289228155,177.92827177599685,False
L_electron,L electron,50,1.1043273748071947,0.8865662622753797,2.307059024189685e-05,0.09159695382359356,1.8264636459624532e-05,broad,3394,19.540216171624838,2.4683508444303097,1.728544010213158,2.769741504870728,5.911334158460521,0.4908833545399521,10.309648566031008,0.7650481959469991,-2.5318573589344777,178.56421631838322,False
L_electron,L electron,51,1.1043470341106039,0.8876464269635043,2.483287374093531e-05,0.09156567671476205,1.0917015895409867e-05,broad,1927,15.713670257020443,0.44168414049122606,1.455340218291085,3.9694989195415857,0.8279062659517926,0.20241643525261982,7.940533574959134,0.7474415097118731,-2.6443311979629462,170.06220951746946,False
L_electron,L electron,52,1.1045265401635012,0.7723946242401003,1.6408833173832684e-05,0.09119418761782658,4.253155492723549e-05,broad,2809,21.191305503702925,1.1739918446665878,1.6365456443354012,2.270356762990935,5.411949416580728,0.3493815662367676,8.949057110073333,0.7530546647769486,-1.7524480348212377,164.57658978603058,False
L_electron,L electron,53,1.1048623796686632,0.6985707466396507,6.578713111031672e-06,0.09060383099985497,5.722482615376282e-06,broad,3993,19.270966652342462,0.5093142360589833,1.6607418659919586,1.020350389611421,4.161943043201214,2.385389887232852,6.4666551530920096,0.6986131368154062,-2.3262085751625357,176.16031830903648,False
L_electron,L electron,54,1.1050351570690782,0.8629407314884752,2.3320263335330382e-05,0.09022505695425365,3.00207740090937e-05,broad,3564,19.062042481325662,2.3770877805081665,1.627072462400834,2.64592340550756,5.787516059097353,0.4504298930918983,9.710056918924483,0.776616882145196,-2.32826990565112,172.0234343643246,False
L_electron,L electron,55,1.1051443980887699,0.9389455079298974,4.464787446888806e-05,0.0899818782857515,3.792475820114017e-05,broad,3967,16.618411018244363,0.8185509034358068,1.5510283021047921,2.4917526857373886,5.633345339327182,6.127010832173709,9.226325928478355,0.7406990006856281,-1.9483898503998585,168.08121755802915,False
L_electron,L electron,56,1.1051698735253366,0.8035114748389109,1.1421315784606117e-05,0.08999940061291667,1.3760383151440158e-05,broad,1239,20.891042746744624,0.7923337064087324,1.7978596322147697,0.7159149287458568,3.85750758233565,2.5381956258620755,9.295430000705467,0.7405660062333145,-2.5936841657635297,178.4426821394369,False
L_electron,L electron,57,1.1055210820260184,0.6226452258780152,6.0515502681863416e-06,0.08934869309217314,0.0,broad,1280,17.34264237763147,0.6063299081106532,1.490729677573137,1.2672197293274694,4.4088123829172625,2.232253304495465,4.259518309315473,0.6498946758204834,-1.943280860816384,174.66982953674858,False
L_electron,L electron,58,1.1056456353743844,0.6821537973155027,7.49312607466517e-06,0.08909789322296933,9.236422808778685e-06,broad,2083,18.51985442152635,2.555201277541346,1.5270143089771808,1.1498619917592308,4.291454645349024,2.5848450024547245,5.953584988522225,0.7063863450210097,-2.013530266802029,169.27066937108142,False
L_electron,L electron,59,1.1057388708788132,0.8476776142694806,1.664566415870121e-05,0.08890636684293207,1.1406417940599472e-05,broad,2736,18.759811395081524,0.7852863451972282,1.6442945154359154,5.362231613672371,2.220638960082578,1.0277251730445296,9.22552186031944,0.7678996806669741,-2.7874030252156157,178.0763004059752,False
L_electron,L electron,60,1.105745223663719,0.7658502873048368,1.2238865887746374e-05,0.08889824273857683,1.2317051819051341e-05,broad,785,18.008375169220376,0.7799567208058131,1.504441163690962,3.167255056868063,0.025662403278269963,1.4828297806115858,7.628716370691063,0.7804865433764782,-2.5939046525647766,179.25359080272128,False
L_electron,L electron,61,1.1059337911481506,0.8312590261976004,1.949015990306893e-05,0.08850669908326599,3.172583109765597e-05,refined,5470,19.44154095644594,2.2862979924798994,1.6707028672049746,1.9419547384876514,5.0835473920774445,6.035842353658841,8.190546274188938,0.6617074559267664,-1.600075882204243,159.42713440723713,False
L_electron,L electron,62,1.106103105744241,0.8941477213584695,2.341718480931584e-05,0.08819487850260291,1.7396993627618875e-05,broad,1408,19.52838562903884,0.4497872122121326,1.7168171072451799,4.5212410144979644,1.3796483609081713,1.650219288324325,10.55937564026564,0.7749957904038189,-2.661161811046696,179.880233848758,False
L_electron,L electron,63,1.1063190665517513,0.9326905114845395,3.304946173165368e-05,0.08778756472595585,2.971266565452538e-06,broad,2291,16.133179489667295,1.3168489369565688,1.4949256257520294,4.682842447193552,1.5412497936037592,0.4856389552086022,9.232720071753883,0.7783511954831799,-2.822526720260652,175.10139201463045,False
L_electron,L electron,64,1.1065946507038291,0.6144789259316437,5.809001690757368e-06,0.08729582050741773,0.0,broad,3883,17.52677404115088,2.5144682796472386,1.4943089090806776,1.2316362998046273,4.37322895339442,2.1557817869254463,4.156692971076669,0.6479322716609544,-1.9462080736900433,175.1795370060313,False
L_electron,L electron,65,1.1066629282136735,0.7007410332931636,8.593243782021676e-06,0.0871612578920673,8.350662052264568e-07,broad,3128,17.126241938145085,2.623345576775824,1.461864438392681,6.12004054530748,2.9784478917176873,1.0957378717397512,5.892232914330675,0.7316731227455282,-2.5649467152115655,175.9162112685851,False
L_electron,L electron,66,1.1068021796849483,0.5840854437683876,3.329596541170087e-06,0.0868989309123754,3.0089349591632347e-06,broad,2643,18.584731161615423,1.1527955744311407,1.5737122098871246,1.6785120168266392,4.820104670416432,2.822188712345472,3.2554519742227006,0.536846641251635,-1.405396515753313,168.16006038891226,False
L_electron,L electron,67,1.1068203902968623,0.6734833909902216,1.485831736260857e-05,0.08677858531860942,6.591965840666918e-05,broad,3020,15.989455937371691,1.7410310358058418,1.1204485576817458,2.2043160208980987,5.345908674487892,0.29669396224891725,4.8409732905570015,0.6786745241597985,-1.027120321097051,148.95408584361343,False
L_electron,L electron,68,1.1069451486327877,0.7921059524391227,1.732130453817097e-05,0.08658464348061634,2.5039713857267733e-05,refined,4973,15.491407679999998,0.6218794300178625,1.350562145645724,2.153282423411585,5.294875077001378,0.013318275783378297,6.007706205757764,0.6694522008537271,-1.7823229730233825,156.66674041357007,False
L_electron,L electron,69,1.1069678141033081,0.7840404911886176,1.3513815084748125e-05,0.08655152129862775,2.0033608101903287e-05,broad,2761,19.01904851472226,2.5645729976569425,1.5568828991828674,2.8008868407339245,5.942479494323718,0.904510565521002,8.439606381392494,0.7850881844134813,-2.516148919309051,173.8458414310486,False
L_electron,L electron,70,1.1069970051637985,0.6477970816637548,7.154666352098475e-06,0.08650900148170322,1.4922479153535795e-05,broad,381,18.682775808372416,2.2520303166296856,1.4177138576587336,2.183796812992651,5.325389466582444,0.7326852169438619,5.55570619066063,0.7309232798492654,-1.7260784583787374,167.30193919928013,False
L_electron,L electron,71,1.1070979658534938,0.8373180438657145,1.4418921646890069e-05,0.0863182411332608,6.0396949264632935e-06,broad,3521,18.21771810804915,0.8824168255100473,1.6020878601120883,4.256729882246836,1.1151372286570425,2.4266284022642903,8.712248129480859,0.7629493751435901,-2.962182668623506,175.86168468523312,False
L_electron,L electron,72,1.107117566687092,0.7053145415208375,9.642293179472175e-06,0.08615796920887842,0.00011781587139496783,grid_seed,3888,21.515843999999998,1.570795,1.8,1.2762720155208536,4.417864669110647,5.399612373357457,3.512508483599691,0.25916810977450144,-0.41330001005433803,128.26836712215228,False
L_electron,L electron,73,1.1071175684650247,0.7053145415208378,9.64229317947338e-06,0.08615796581881308,0.00011781587076740074,grid_seed,3887,21.515843999999998,1.570795,1.8,1.8653206380689396,5.006913291658733,4.025165587411922,3.512508483599691,0.2591681097745015,-0.4133000100543376,128.26836712215228,False
L_electron,L electron,74,1.1072221828825697,0.5953108281564103,3.526313593587181e-06,0.08609227197526782,7.389531384204734e-06,broad,2627,21.89246594889835,1.457836332448648,1.7002482321959766,1.2090004080773875,4.350593061667181,2.473830016086238,4.917314922603144,0.6510785260162635,-1.56280164420291,171.08928086678515,False
L_electron,L electron,75,1.1072611399111325,0.8020424400299148,1.1416874948923558e-05,0.08600293749733187,1.2600820215368862e-05,refined,5794,20.31461022698475,2.4798958900145385,1.7818890427221337,1.6345154110185467,4.77610806460834,5.894413366800148,7.858046179969223,0.6360080173929049,-1.912022196359834,163.4169412141756,False
L_electron,L electron,76,1.1073735166945782,0.6270636156662703,7.930713623643422e-06,0.0858071390616148,0.0,broad,518,16.554397076476,0.8394759244797387,1.3649818800353513,0.40088961357837327,3.5424822671681664,1.493850838231206,4.388724244120523,0.7096244705038388,-2.135522054470605,179.11843500750956,False
L_electron,L electron,77,1.1076752312170717,0.6201167386477897,7.349155643904456e-06,0.08523281162975324,0.0,broad,2432,16.83553799407757,1.9762720599695331,1.3962776006816588,2.7766215039209987,5.918214157510792,1.6128257723212591,4.289354573408664,0.6958043757199303,-2.111196749471584,179.55132948581493,False
L_electron,L electron,78,1.1078204170176345,0.7552863173497006,7.4265738663114795e-06,0.08495187747251515,3.754849292855573e-06,broad,3795,19.529506997870122,2.608279190660661,1.6974513751690088,4.069448949195844,0.927856295606051,2.509175593980515,7.670958083112707,0.721624845165532,-2.8290761655969976,176.70106930328743,False
L_electron,L electron,79,1.1079088017059988,0.8703059254589652,2.4315229423103308e-05,0.084727354848371,3.59401558844105e-05,broad,388,18.325479973134364,2.43707999105829,1.5549088165991818,0.5016951700259362,3.6432878236157293,2.8410577094405043,9.331019672777392,0.7692087265944315,-2.302047273219186,167.47154133878087,False
L_electron,L electron,80,1.1080847484376517,0.7636747218183448,1.642179158909838e-05,0.08441216156787687,2.6619849573238332e-05,refined,4510,16.842434193391274,2.1462557550074073,1.455085809923365,1.772014279660472,4.913606933250265,5.929233077593536,5.324423834554914,0.5441894884586971,-0.9978998751531906,146.60520422717056,False
L_electron,L electron,81,1.1081194274192956,0.6543534986662614,6.255428671259045e-06,0.08438629825627206,1.7327786530066644e-06,broad,1234,18.53895334882778,0.49879371942090156,1.5444183249030858,2.6066281570212846,5.748220810611078,1.578412607241687,5.535283947879764,0.7125131332354844,-2.3678663404493925,179.9398520989367,False
L_electron,L electron,82,1.1081824954929493,0.5718738835228501,4.800811259073316e-06,0.08426173249805485,7.163931408059607e-06,broad,1940,18.638980977422893,1.252648650088891,1.3331375146120907,1.014766619601298,4.156359273191091,2.2155991030653808,3.7341662648976426,0.689740985276041,-1.2699943451723072,168.5407302218923,False
L_electron,L electron,83,1.1082761001667338,0.8677769584585968,1.5708828462376778e-05,0.08407500943999217,3.8016861234603803e-06,broad,1633,17.183946377048407,0.8035838637877055,1.5609560265320053,4.543550688385235,1.4019580347954417,0.15229513853753981,8.425703036625245,0.7433058779386853,-3.1384606009508973,171.47232301043115,False
L_electron,L electron,84,1.1082998413239407,0.72748603277263,1.1209235147349348e-05,0.08402787181918359,1.0027838164136298e-05,broad,1160,16.957808077125787,0.7988960212247223,1.353909678263018,3.0807433643683897,6.222336017958183,1.5430850097172002,6.628441641309414,0.7968603118449297,-2.5790441693358854,179.64268433608973,False
L_electron,L electron,85,1.108513531683934,0.8522332161488391,2.118585003522112e-05,0.08359570949661138,2.2599912940731935e-05,broad,2053,17.74284875358804,1.6173531490537743,1.4752612948236037,6.107058358060087,2.9654657044702937,1.7281484648337002,9.163444682490443,0.8162296594684841,-2.773142254666772,178.54600933530787,False
L_electron,L electron,86,1.1087815230348441,0.5404082894303346,3.1406551861963055e-06,0.08312893075629918,3.3935834625104466e-06,broad,3637,19.72721992089744,1.6724609445470229,1.3879089418782753,1.8818861416231218,5.023478795212915,0.8153205623266851,2.6779123405049328,0.5908045088273561,-0.9240018072894229,166.54637792237153,False
L_electron,L electron,87,1.108796332768833,0.5745463728812017,6.848579334570306e-06,0.08309686662586552,3.1210983510101594e-06,broad,1979,15.792051820342087,1.4480192281541036,1.355340361999759,2.5448695601084674,5.6864622136982605,1.5550723476917179,2.785732228843129,0.5960358394755129,-1.758123271700439,179.8442035519919,False
L_electron,L electron,88,1.109062428999181,0.6537320985432945,8.85548072349497e-06,0.0825483139412535,3.889630926486271e-05,broad,3978,19.978900259153665,1.8363567324614438,1.3515479229147258,0.9527704230061129,4.094363076595906,2.6658959389097556,6.045106168066872,0.7199189745437622,-1.2992931842513527,157.1477510603278,False
L_electron,L electron,89,1.109092772367483,0.710197185344354,1.1780193581099126e-05,0.08250843530088074,2.043305625753736e-05,broad,2624,16.786362271006467,2.0839171979407665,1.2613083515377903,0.37392639872221123,3.5155190523120043,1.983597653015382,6.340584223161638,0.8093012093372817,-2.230243784821634,173.0680383448885,False
L_electron,L electron,90,1.109103237606215,0.6406336858966697,5.61166217510645e-06,0.08251892425517501,0.0,broad,1926,17.871149290271315,0.4560253439522083,1.5126818742185721,1.7283817769598802,4.869974430549673,2.6797467876489347,4.668950735905799,0.6465242059003347,-2.066512752390028,168.92682177192785,False
L_electron,L electron,91,1.1091444141260183,0.5866432744092365,4.495386076187536e-06,0.0824251185800882,1.4812803051326546e-05,broad,1370,18.65976778529055,1.8330021928520317,1.2559073867971189,1.5258505567587388,4.667443210348532,3.1775291757604287,2.8035949375608458,0.4310869857370226,-0.41922864790948566,138.30567053324322,False
L_electron,L electron,92,1.1092511767853224,0.5846970133487731,8.524044257810368e-06,0.08223476333624613,0.0,broad,2403,15.566299777108158,2.6042692067405104,1.2203886265505421,1.2028975502639137,4.344490203853707,1.5830200597366364,3.277943427332211,0.6966551628630921,-1.7773690361404395,179.80829087269206,False
L_electron,L electron,93,1.1092652265903156,0.6285175083864143,7.731746398048322e-06,0.08219872762632467,9.006658643982571e-06,broad,183,17.065860198034375,2.331568110091326,1.2689366890307026,0.7658867731375003,3.9074794267272934,2.0307882956642915,4.7977709020963735,0.7604395343693096,-1.8813258335316696,172.13633023665548,False
L_electron,L electron,94,1.1092991675148807,0.824597720972818,1.7044672593134662e-05,0.08212399948300997,8.737300951241837e-06,broad,3899,16.18131701322594,2.2521483417517656,1.3506011923261585,3.707328357919341,0.5657357043295477,1.9140361855028571,7.787684539756043,0.8096660944089243,-3.0095052869611076,176.0850516812938,False
L_electron,L electron,95,1.1093052741104992,0.9499835573054527,4.167221298513802e-05,0.0820689161060923,2.225022075131267e-05,broad,1139,17.290956313887115,1.9886431601204935,1.5577417855594302,3.6976761108530276,0.5560834572632345,1.3750987187937869,10.569798941737979,0.8007427168789601,-2.555531729279363,179.32001609347495,False
L_electron,L electron,96,1.1093197585028773,0.8795562898129269,2.742911098140022e-05,0.08202914864373331,4.726545181950904e-05,broad,14,20.628298928853727,1.6144601440720576,1.663854611815804,0.4507868561770554,3.5923795097668485,2.563120352618246,11.2284803410993,0.8064003041285533,-2.319353383451068,171.0548027915223,False
L_electron,L electron,97,1.1093318464999675,0.7598123717374956,1.0406350628583383e-05,0.08205045456138554,2.5488232469310993e-05,broad,1165,23.23348216893446,2.155539610851958,1.7884993979720036,2.449577842303981,5.591170495893774,0.6681601865788719,9.974312868412168,0.7808176864412981,-2.3809955706387242,172.08260562669946,False
L_electron,L electron,98,1.1094016643138038,0.6651051706165974,5.158096630559264e-06,0.08195258659216342,3.855814530210777e-07,broad,116,18.557210067160344,2.6317918975932733,1.6248721676849123,6.065187129111571,2.923594475521778,0.7728145365518655,5.393326910141995,0.6625859435568289,-2.591473569813628,176.444740111539,False
L_electron,L electron,99,1.1096289365119836,0.8057996989571664,9.643234421628226e-06,0.08150844996990095,7.344909717123464e-06,broad,1629,20.31791423330902,0.48040442235594294,1.7413294386717177,4.885843270800733,1.744250617210941,0.46140281457548354,9.118501996117116,0.7480656685352511,-3.0149184760402514,175.62230109600605,False
L_electron,L electron,100,1.1096451634249032,0.596498707265134,4.028415907096485e-06,0.08149176731823009,5.938495748529566e-07,broad,550,18.185409169168626,1.6324979106587012,1.6052992946412035,2.002136983530529,5.143729637120322,0.8904095696407011,3.5713829587331327,0.568789674222605,-1.9831791005541484,177.17531851160393,False
Tx_proton,Tx proton,1,0.9428090474748468,0.5001476591249081,0.0,0.6665612553808067,0.0,refined,4418,18.198786046303816,2.5076814508504643,1.61316468034202,1.3533912451299823,4.494983898719775,5.806593002433886,4.987785082034761,0.4951847507990862,-1.8639288413018194,151.15975736126896,False
Tx_proton,Tx proton,2,0.942809093292247,0.5040743491114106,0.0,0.6669789256301695,0.0,refined,4388,21.715861826745396,2.527811837942861,1.8,5.902072283629824,2.760479630040031,5.483769378387603,2.6227597555372744,0.22296332794159238,-7.271074603852029,133.64690226084429,False
Tx_proton,Tx proton,3,0.9428091448377475,0.5000076190971227,0.0,0.6662254175353892,0.0,refined,4254,17.130580213103,2.559569436527065,1.453204473979695,1.452556474522443,4.594149128112236,5.9408371537752265,4.43007566491409,0.4949401201499449,-1.9300707787217415,145.40193247918808,False
Tx_proton,Tx proton,4,0.9428094302146819,0.5001047462761818,0.0,0.6658106217821728,0.0,refined,5290,21.681061449992132,0.35,1.618303949659533,1.609378212849097,4.75097086643889,6.158685384451702,6.845739691125962,0.6014201832406713,-3.1390483425314,149.70984210523537,False
Tx_proton,Tx proton,5,0.9428097074698341,0.500137116028617,0.0,0.6655461264107096,0.0,broad,2696,19.33332082976208,1.0280858967966844,1.183764894408439,3.402072385211904,0.2604797316221106,3.0815969608871083,4.237012814383523,0.55594386135976,-6.217089460395069,137.03335884497412,False
Tx_proton,Tx proton,6,0.9428097517098891,0.5006989944208212,0.0,0.6655095018667946,0.0,refined,5282,21.727708168607673,2.569389698959341,1.6214563463550766,1.3697619283369633,4.511354581926756,5.964717247266002,5.27097538698231,0.4835458260565656,-2.5764354176310595,142.3754459280059,False
Tx_proton,Tx proton,7,0.9428111423209133,0.5005146795806998,0.0,0.6646763914151469,0.0,refined,4397,17.204738483408224,0.8059283207812264,1.3220470488844702,1.8462874708219763,4.987880124411769,6.253438805842302,4.901799196767124,0.5884067182604111,-1.4383826919025111,146.5142873212826,False
Tx_proton,Tx proton,8,0.9428113827172976,0.5080320752988876,0.0,0.6645655973165875,0.0,refined,5328,24.758221764600872,2.545325378474304,1.8,2.5736643564064536,5.715257009996247,3.7149645638206605,3.5061758285414637,0.2936332143409484,-4.6859329843652455,134.14851541305728,False
Tx_proton,Tx proton,9,0.9428116782393734,0.5000040233583749,0.0,0.6644369277458524,0.0,broad,851,20.850006992040903,1.852381077148559,1.5608872112929555,0.03518656546315979,3.176779219052953,1.6820399439897036,9.086799562906293,0.82653898072211,-3.0674616478806556,178.65217489556215,False
Tx_proton,Tx proton,10,0.9428118791168779,0.5080206457354471,0.0,0.6689797846942799,0.0,refined,4257,20.42334085312932,2.8,1.4431345566119467,2.5191837616046637,5.660776415194457,3.3072191549137333,4.756678604541555,0.5069957249993888,-4.053672101332816,140.09610405874898,False
Tx_proton,Tx proton,11,0.9428120778616346,0.5001011666205064,0.0,0.6642739124201902,0.0,refined,5039,21.471889971407666,0.35,1.623716827437729,1.5969076739307653,4.738500327520558,3.3228739882323697,6.604633558830034,0.5815484820483285,-3.142344724697482,148.7517274008,False
Tx_proton,Tx proton,12,0.94281222578008,0.5000816443217878,0.0,0.6642163214869948,0.0,broad,265,18.079276872513574,0.6734750574008426,1.6451557146901308,4.705238130101679,1.5636454765118861,3.59933323585919,5.701488672450015,0.5523988183587976,-4.846562615031644,157.70038863969162,False
Tx_proton,Tx proton,13,0.9428123416178222,0.5004256395537654,0.0,0.6641721490795655,0.0,broad,2835,25.68913726071017,1.3745188107254473,1.6898650409173108,2.7557294698330423,5.8973221234228355,1.0289657931080398,11.142570356740011,0.8479702495714676,-3.021737178469144,171.7395294023018,False
Tx_proton,Tx proton,14,0.9428125255061209,0.500618860709354,0.0,0.6641035899333019,0.0,broad,3286,17.840114538186356,2.583769605449733,0.9944041901810461,1.7921209300332812,4.933713583623074,2.4994951367177207,3.5504605605221267,0.6963285446429113,-2.298086037841972,152.6701162481073,False
Tx_proton,Tx proton,15,0.9428128988407647,0.5004320273268352,0.0,0.6693635781663746,0.0,broad,4005,20.79963928641073,1.54532745026864,1.342747031133001,5.962902484527579,2.8213098309377855,0.9525229807817475,8.105699605134525,0.8369613537581664,-5.023155594345289,167.3475222474568,False
