detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_TxTy_region_0,enhanced_cluster,F3,F_3,TxTy,enhanced_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,5,1,-1,1,-9.1308713148396677e+01,-2.2777244070760676e+02,2.4539267683188189e+02,-1.9520584356749682e+00,6.0217565842716424e+04,6.0217565842716424e+04,4.0990498506642264e-01,1,9.9999949949945899e-01
f3_TxTy_region_0,enhanced_cluster,F3,F_3,TxTy,enhanced_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,2,-1,1,-1,2.2745289397193113e+02,9.1180614239410716e+01,2.4504841029739976e+02,3.8126210888129553e-01,6.0048723389282772e+04,6.0048723389282772e+04,4.0875566323009888e-01,2,9.9999949949945899e-01
f3_TxTy_region_0,enhanced_cluster,F3,F_3,TxTy,enhanced_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,1,-1,-1,1,-5.0820713676360420e+01,-7.2429553602321462e+01,8.8480422544233846e+01,-2.1826336023043349e+00,7.8287851736061648e+03,7.8287851736061648e+03,5.3291062578933776e-02,3,9.9999949949945899e-01
f3_TxTy_region_0,enhanced_cluster,F3,F_3,TxTy,enhanced_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,6,1,1,-1,1.7202804351545037e+01,-8.6754641546119245e+01,8.8443791796559566e+01,-1.3750430252974153e+00,7.8223043073531771e+03,7.8223043073531771e+03,5.3246946890305860e-02,4,9.9999949949945899e-01
f3_TxTy_region_0,enhanced_cluster,F3,F_3,TxTy,enhanced_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,4,1,-1,-1,6.8909124801040022e+01,-2.7310957014931351e+01,7.4123922278281640e+01,-3.7734113899154392e-01,5.4943558539167370e+03,5.4943558539167370e+03,3.7400446576200508e-02,5,9.9999949949945899e-01
f3_TxTy_region_0,enhanced_cluster,F3,F_3,TxTy,enhanced_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,3,-1,1,1,-2.7923006888172548e+01,6.8663338008836604e+01,7.4123871324915811e+01,1.9570355374910986e+00,5.4943483001926761e+03,5.4943483001926761e+03,3.7400395157497254e-02,6,9.9999949949945899e-01
f3_TxTy_region_1,enhanced_cluster,F3,F_3,TxTy,enhanced_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,0,-1,-1,-1,-3.3968137215155503e-01,4.2772020610862230e-02,3.4236366678416569e-01,3.0163338219045253e+00,1.1721288033389923e-01,1.1721288033389923e-01,4.7961900960973786e-01,1,9.5841743321847450e-01
f3_TxTy_region_1,enhanced_cluster,F3,F_3,TxTy,enhanced_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,7,1,1,1,4.4195825436737800e-02,-3.3920357958650621e-01,3.4207066432293465e-01,-1.4412332799429848e+00,1.1701233939033384e-01,1.1701233939033384e-01,4.7879842360873659e-01,2,9.5841743321847450e-01
f3_TxTy_region_2,enhanced_cluster,F3,F_3,TxTy,enhanced_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,0,-1,-1,-1,3.3968137215155492e-01,4.2772020610862334e-02,3.4236366678416558e-01,1.2525883168526838e-01,1.1721288033389916e-01,1.1721288033389916e-01,4.7961900960973802e-01,1,9.5841743321847450e-01
f3_TxTy_region_2,enhanced_cluster,F3,F_3,TxTy,enhanced_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,"$|T_{x,e}T_{y,p}\rangle$",prepared_spin_ensemble_v4,"electron Tx, proton Ty",1.0000000000000000e+00,7,1,1,1,4.4195825436737897e-02,3.3920357958650599e-01,3.4207066432293448e-01,1.4412332799429846e+00,1.1701233939033372e-01,1.1701233939033372e-01,4.7879842360873653e-01,2,9.5841743321847450e-01
