detail_id,selected_observable,selected_region,incoming_state,alpha_e,alpha_p,final_state_order,final_ket,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction,decomposition_rank,retained_fraction_total
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_5,C_e_gamma,polarization_cluster_04_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.2845709104075727e-01,2.1144195897843256e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,2.4965006717552152e+05,-2.0401131121027973e+05,3.2240622069445252e+05,-6.8513456749771739e-01,1.0394577114248000e+11,3.6720019480448418e-01,1,9.9976114394654436e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_5,C_e_gamma,polarization_cluster_04_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.2845709104075727e-01,2.1144195897843256e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,-2.4964694989194229e+05,-2.0400895859802011e+05,3.2240231819668825e+05,-2.4564576182337889e+00,1.0394325477859866e+11,3.6719130546442480e-01,2,9.9976114394654436e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_5,C_e_gamma,polarization_cluster_04_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.2845709104075727e-01,2.1144195897843256e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,1.5006812038827210e+05,1.2263759865473793e+05,1.9380511180221618e+05,6.8514882285112255e-01,3.7560421360669518e+10,1.3268643725458723e-01,3,9.9976114394654436e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_5,C_e_gamma,polarization_cluster_04_local_minimum_5,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,8.2845709104075727e-01,2.1144195897843256e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-1.5006608523866834e+05,1.2263636022446342e+05,1.9380275227138450e+05,2.4564421337999658e+00,3.7559506787963638e+10,1.3268320642304815e-01,4,9.9976114394654436e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_310,C_e_gamma,polarization_cluster_04_local_minimum_310,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.2956421176517980e+00,2.0657262212875080e+00,p_gamma_lepton,|-1+1-1>,1,-1,-1,1,1.5314625540431426e+05,-1.0453368667129549e+05,1.8542132345945551e+05,-5.9893482632572259e-01,3.4381067193456039e+10,4.1810900057964273e-01,1,9.9981155087979467e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_310,C_e_gamma,polarization_cluster_04_local_minimum_310,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.2956421176517980e+00,2.0657262212875080e+00,p_gamma_lepton,|-1-1+1>,4,1,-1,-1,1.5314147176310827e+05,1.0453112857309145e+05,1.8541593031488708e+05,5.9893797607204136e-01,3.4379067214535065e+10,4.1808467878697925e-01,2,9.9981155087979467e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_310,C_e_gamma,polarization_cluster_04_local_minimum_310,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.2956421176517980e+00,2.0657262212875080e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-6.7743144324063382e+04,-4.6241018203254811e+04,8.2020517965839637e+04,-2.5426447975157918e+00,6.7273653673846226e+09,8.1811655073541698e-02,3,9.9981155087979467e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_310,C_e_gamma,polarization_cluster_04_local_minimum_310,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.2956421176517980e+00,2.0657262212875080e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-6.7741507020038698e+04,4.6238581029692999e+04,8.2017791661233103e+04,2.5426580856548555e+00,6.7269181489854383e+09,8.1806216439631013e-02,4,9.9981155087979467e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_324,C_e_gamma,polarization_cluster_04_local_minimum_324,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4518418501359949e+00,2.6060812134967271e+00,p_gamma_lepton,|+1-1+1>,6,1,1,-1,-4.0808796146957218e+04,-9.4696398735992130e+04,1.0311530330911082e+05,-1.9776903699978954e+00,1.0632765776529921e+10,3.9322937639413541e-01,1,9.9991499662047534e-01
max_c_e_gamma_mixing_angles_polarization_04_local_minimum_324,C_e_gamma,polarization_cluster_04_local_minimum_324,cos(alpha_e)|+>+sin(alpha_e)|-> tensor cos(alpha_p)|+>+sin(alpha_p)|->,2.4518418501359949e+00,2.6060812134967271e+00,p_gamma_lepton,|+1+1-1>,3,-1,1,1,-4.0809586625054792e+04,9.4695262952266174e+04,1.0311457310247998e+05,1.9777017693136074e+00,1.0632615186106688e+10,3.9322380713967581e-01,2,9.9991499662047534e-01
