spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,F1,F2,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475251e+00,9.4990542165975467e-01,-6.0570104453440026e+00,2.1408880033351039e-02,1.0199620289281107e-02,1.3888540136531971e+00,4.9239097210703270e-01,4.8374879413036982e-02,4.8374879413036982e-02,1.0000000000000000e+00,True,1,1,4.6356567722935657e-18,7.0916440179604370e-18,4.5962003279411641e-02,0.0000000000000000e+00,4.5962003279410225e-02,4.5962003279405396e-02,0.0000000000000000e+00,-7.1780728587985250e-35,-1.3010426069826053e-16,-5.7375978967932895e-16
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475269e+00,9.4990542165975467e-01,-6.0570104453440035e+00,2.1408880033351025e-02,1.0199620289281100e-02,1.3888540136531971e+00,4.9239097210703270e-01,4.8374879413036823e-02,4.8374879413036823e-02,1.0000000000000000e+00,True,1,1,8.7393811785456958e-18,2.4157148441703658e-17,4.5962000551967495e-02,0.0000000000000000e+00,4.5962003279410225e-02,4.5962003279405396e-02,0.0000000000000000e+00,-6.5994460421842426e-34,2.5071745591090377e-10,2.5071701225537479e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475269e+00,9.4990542165975489e-01,-6.0570104453440026e+00,2.1408880033351039e-02,1.0199620289281107e-02,1.3888540136531971e+00,4.9239097210703270e-01,4.8374879413036934e-02,4.8374879413036934e-02,1.0000000000000000e+00,True,1,1,4.7623334603721235e-18,2.0651761413241382e-18,4.5961999256504474e-02,0.0000000000000000e+00,4.5962003279412647e-02,4.5962003279410225e-02,0.0000000000000000e+00,-2.6944772482474378e-35,3.6980182110957216e-10,3.6980159819760550e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475269e+00,9.4990542165975467e-01,-6.0570104453440035e+00,2.1408880033351025e-02,1.0199620289281100e-02,1.3888540136531971e+00,4.9239097210703270e-01,4.8374879413036843e-02,4.8374879413036843e-02,1.0000000000000000e+00,True,1,1,3.5541363936496047e-18,3.9307084916805471e-17,4.5962000854064024e-02,1.4901161193847656e-08,4.5962003279412647e-02,4.5962003279415062e-02,7.9083964126894932e-10,2.2204460492503131e-16,2.2294775704409520e-10,2.2294797865501925e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475251e+00,9.4990542165975489e-01,-6.0570104453440026e+00,2.1408880033351039e-02,1.0199620289281107e-02,1.3888540136531971e+00,4.9239097210703270e-01,4.8374879413036920e-02,4.8374879413036920e-02,1.0000000000000000e+00,True,1,1,2.0923405737626915e-18,1.0225186518709626e-17,4.5961999891180653e-02,0.0000000000000000e+00,4.5962003279410225e-02,4.5962003279405396e-02,0.0000000000000000e+00,-1.0893232841901470e-34,3.1145962588532972e-10,3.1145918222980074e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475251e+00,9.4990542165975456e-01,-6.0570104453440035e+00,2.1408880033351025e-02,1.0199620289281100e-02,1.3888540136531971e+00,4.9239097210703270e-01,4.8374879413036864e-02,4.8374879413036864e-02,9.9999999999999956e-01,True,1,1,4.6081274483704926e-19,2.8903063092186501e-17,4.5962001379693175e-02,0.0000000000000000e+00,4.5962003279410225e-02,4.5962003279405396e-02,0.0000000000000000e+00,-8.3559940449671780e-34,1.7462959897573960e-10,1.7462915532021062e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,2.0943951023931953e+00,1.0157681932635438e+01,9.2644908284699912e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.3130944300847105e-01,5.3259742576230160e-02,5.3259742576230160e-02,1.0000000000000000e+00,True,1,1,2.0605901532314403e-17,4.6153037188013681e-17,4.1214669924327027e-02,0.0000000000000000e+00,4.1214671914089722e-02,4.1214671914089722e-02,0.0000000000000000e+00,-2.5547060196376108e-33,1.6401482949568447e-10,1.6401482949568447e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,2.0943951023931953e+00,1.0662990495729796e+01,9.2968952045614728e-01,-6.2117962694306854e+00,2.0499274451686242e-02,9.6095556965624714e-03,1.6862637332873653e+00,5.5579619252845347e-01,6.2806000033250195e-02,6.2806000033250195e-02,1.0000000000000000e+00,True,1,1,7.3193385491907280e-18,6.5785591101492643e-17,3.6458111914715409e-02,0.0000000000000000e+00,3.6458117875034730e-02,3.6458117875034730e-02,0.0000000000000000e+00,-4.3813167133704576e-33,4.3460401315080499e-10,4.3460401315080499e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,2.0943951023931953e+00,1.1060942860283090e+01,9.3204726602654975e-01,-6.2117962694306854e+00,2.0499274451686242e-02,9.6095556965624714e-03,1.6862637332873653e+00,5.7508056762795412e-01,7.3412890657478094e-02,7.3412890657478094e-02,9.9999999999999978e-01,True,1,1,4.5332453122553039e-18,1.0387516944730435e-16,3.2627321146801821e-02,0.0000000000000000e+00,3.2627322368271844e-02,3.2627322368278651e-02,0.0000000000000000e+00,-1.0810601140767275e-32,7.9706590720013404e-11,7.9707035026063688e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1314506248608758e+01,9.3346880143548105e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.8736799679667240e-01,8.2421777970673238e-02,8.2421777970673238e-02,1.0000000000000000e+00,True,1,1,5.4488967057061997e-18,2.2565824401592802e-17,3.0131323659031265e-02,0.0000000000000000e+00,3.0131328157696660e-02,3.0131328157692976e-02,0.0000000000000000e+00,-5.3890690623297700e-34,2.7110150636975444e-10,2.7110128432514952e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1400084478284681e+01,9.3393524310401155e-01,-6.2117962694306854e+00,2.0499274451686242e-02,9.6095556965624714e-03,1.6862637332873653e+00,5.9151503254371240e-01,8.6011806988343320e-02,8.6011806988343320e-02,1.0000000000000000e+00,True,1,1,3.1506559837183493e-18,1.3758245946346344e-17,2.9276642702784898e-02,0.0000000000000000e+00,2.9276644400767209e-02,2.9276644400767209e-02,0.0000000000000000e+00,-1.9921596464789585e-34,9.9422445753657995e-11,9.9422445753657995e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1309713783200413e+01,9.3344248541087949e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.8713575869779921e-01,8.2229962531258152e-02,8.2229962531258152e-02,9.9999999999999989e-01,True,1,1,1.0328228374673094e-17,2.7992802119465450e-17,3.0178989639693544e-02,0.0000000000000000e+00,3.0178992050295651e-02,3.0178992050295651e-02,0.0000000000000000e+00,-8.9026927185895194e-34,1.4549907784676408e-10,1.4549907784676408e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1051803908236337e+01,9.3199489589119022e-01,-6.2117962694306854e+00,2.0499274451686242e-02,9.6095556965624714e-03,1.6862637332873653e+00,5.7463770311706286e-01,7.3126576957435699e-02,7.3126576957435699e-02,1.0000000000000000e+00,True,1,1,1.1799066221562828e-17,8.0629181002623601e-17,3.2716380272424739e-02,2.1073424255447017e-08,3.2716381287999100e-02,3.2716381287992313e-02,7.9610387868238140e-10,4.4408920985006271e-16,6.6451835136968618e-11,6.6451391047758768e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,2.0499274451686245e-02,9.6095556965624749e-03,1.6862637332873653e+00,5.5518391383202625e-01,6.2522127506614456e-02,6.2522127506614456e-02,1.0000000000000000e+00,True,1,1,3.5665570835932414e-18,5.4997573037477996e-17,3.6578341606887173e-02,2.1073424255447017e-08,3.6578345047691634e-02,3.6578345047703777e-02,8.9007895194498076e-10,4.4408920985006271e-16,2.5171785380910527e-10,2.5171874220436541e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0142726708605796e+01,9.2634862109416327e-01,-6.2117962694306845e+00,2.0499274451686242e-02,9.6095556965624714e-03,1.6862637332873653e+00,5.3058472775214016e-01,5.3024567864160446e-02,5.3024567864160446e-02,1.0000000000000000e+00,True,1,1,2.6142878621389275e-18,3.2766798377935101e-17,4.1354042856643250e-02,0.0000000000000000e+00,4.1354046488583027e-02,4.1354046488577656e-02,0.0000000000000000e+00,-1.0804975769663773e-33,3.0039079969117199e-10,3.0039035538512171e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,2.6179938779914940e+00,1.0194765434369915e+01,8.5572809130711858e-01,-6.6866369495914189e+00,1.8033294955086925e-02,8.0588341964111486e-03,2.5986356148061631e+00,5.7731910492227578e-01,5.0495785321356540e-02,5.0495785321356540e-02,1.0000000000000002e+00,True,1,1,4.3883745529644985e-18,1.8704076512528500e-17,3.8774942323176444e-02,0.0000000000000000e+00,3.8774949219893697e-02,3.8774949219893697e-02,0.0000000000000000e+00,-3.6910030940362663e-34,5.3483967493543616e-10,5.3483967493543616e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,2.6179938779914940e+00,1.1069985539148966e+01,8.6560156658335385e-01,-6.6866369495914189e+00,1.8033294955086925e-02,8.0588341964111486e-03,2.5986356148061640e+00,6.1973139920309817e-01,7.4056564158505644e-02,7.4056564158505644e-02,9.9999999999999978e-01,True,1,1,1.8373997726971815e-18,3.0854563570726512e-17,2.9935890038089240e-02,0.0000000000000000e+00,2.9935890038087831e-02,2.9935890038087831e-02,0.0000000000000000e+00,-9.5538013106471117e-34,-8.4350929019372245e-17,-8.4350929019372245e-17
unpolarized,pure_initial_state,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,2.6179938779914940e+00,1.1759259253547445e+01,8.7247476422263093e-01,-6.6866369495914189e+00,1.8033294955086925e-02,8.0588341964111486e-03,2.5986356148061631e+00,6.5313291666764950e-01,1.1936042157081636e-01,1.1936042157081636e-01,1.0000000000000000e+00,True,1,1,8.1703369686087509e-18,7.7980747668355046e-17,2.2273761747949865e-02,0.0000000000000000e+00,2.2273761747952408e-02,2.2273761747932469e-02,0.0000000000000000e+00,-6.1477514130962763e-33,1.1329912702473521e-16,-7.7487929267539002e-16
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.2198443925066822e+01,8.7649906406471223e-01,-6.6866369495914180e+00,1.8033294955086928e-02,8.0588341964111521e-03,2.5986356148061631e+00,6.7441536828227333e-01,1.9813285422996835e-01,1.9813285422996835e-01,1.0000000000000000e+00,True,1,1,6.9313641985856385e-18,4.0233269692314849e-17,1.6633480559290949e-02,0.0000000000000000e+00,1.6633482721010388e-02,1.6633482721010388e-02,0.0000000000000000e+00,-1.6667597997879751e-33,7.1913841201420858e-11,7.1913841201420858e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.2346669766887317e+01,8.7780055213523167e-01,-6.6866369495914189e+00,1.8033294955086925e-02,8.0588341964111486e-03,2.5986356148061631e+00,6.8159824489695120e-01,2.5557963437891329e-01,2.5557963437891329e-01,1.0000000000000000e+00,True,1,1,2.2393491839624371e-18,1.9413900475060651e-17,1.4449076928251155e-02,2.5809568279517847e-08,1.4449077392346412e-02,1.4449077392369463e-02,4.3061606262144143e-10,6.6613381477509383e-16,1.3411496360086345e-11,1.3412162493901120e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.2190143131486051e+01,8.7642535922714337e-01,-6.6866369495914180e+00,1.8033294955086928e-02,8.0588341964111521e-03,2.5986356148061631e+00,6.7401312009557190e-01,1.9567551189324101e-01,1.9567551189324101e-01,9.9999999999999978e-01,True,1,1,7.4740954802358928e-19,1.9752320684110542e-17,1.6750119180630709e-02,0.0000000000000000e+00,1.6750127430237068e-02,1.6750127430243695e-02,0.0000000000000000e+00,-3.9071279344041798e-34,2.7636384749684523e-10,2.7636406948724004e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.1743430124274536e+01,8.7232481769212511e-01,-6.6866369495914189e+00,1.8033294955086925e-02,8.0588341964111486e-03,2.5986356148061631e+00,6.5236585283391657e-01,1.1768664616801680e-01,1.1768664616801680e-01,1.0000000000000000e+00,True,1,1,9.1590177128502664e-18,2.4406173926576983e-17,2.2462018355396369e-02,2.1073424255447017e-08,2.2462019404312802e-02,2.2462019404312802e-02,5.4657942189265065e-10,4.4408920985006271e-16,4.7121561427138081e-11,4.7121561427138081e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.1048101106329343e+01,8.6537118683853942e-01,-6.6866369495914171e+00,1.8033294955086931e-02,8.0588341964111555e-03,2.5986356148061640e+00,6.1867090139249425e-01,7.3186698401946526e-02,7.3186698401946526e-02,1.0000000000000000e+00,True,1,1,3.9476750730541652e-18,3.7635170770193838e-17,3.0165894300378523e-02,2.1073424255447017e-08,3.0165895963806529e-02,3.0165895963813891e-02,7.3404165849875687e-10,4.4408920985006271e-16,1.0035758953464563e-10,1.0035803373227570e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.0168862226512001e+01,8.5541372269504312e-01,-6.6866369495914189e+00,1.8033294955086925e-02,8.0588341964111486e-03,2.5986356148061631e+00,5.7606386127729059e-01,5.0034447753445531e-02,5.0034447753445531e-02,1.0000000000000000e+00,True,1,1,7.6088382418744177e-18,1.7194618157597051e-17,3.9028004936177509e-02,0.0000000000000000e+00,3.9028006545334795e-02,3.9028006545334795e-02,0.0000000000000000e+00,-3.5354931297657678e-34,1.2560439971096016e-10,1.2560439971096016e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,1.4753843787510152e-02,6.1163365192976040e-03,4.1353858617957160e+00,6.2449477869767811e-01,4.2001215170748646e-02,4.2001215170748646e-02,1.0000000000000000e+00,True,1,1,1.3112737899077758e-18,1.9788110882563466e-17,3.7017435936113265e-02,0.0000000000000000e+00,3.7017439890189643e-02,3.7017439890189643e-02,0.0000000000000000e+00,-3.9328877125272575e-34,2.9273955373491922e-10,2.9273955373491922e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,3.1415926535897931e+00,1.0642149517598281e+01,7.6574944910471365e-01,-7.4864331152853376e+00,1.4753843787510145e-02,6.1163365192976006e-03,4.1353858617957160e+00,6.7346827773764295e-01,6.9669954471122925e-02,6.9669954471122925e-02,1.0000000000000004e+00,True,1,1,1.6516204689691432e-17,3.0992555016344528e-17,2.6751393421086175e-02,0.0000000000000000e+00,2.6751400568365231e-02,2.6751400568352783e-02,0.0000000000000000e+00,-1.2333234837929276e-33,3.8239939892988767e-10,3.8239873290449311e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,3.1415926535897931e+00,1.1438054246704873e+01,7.7843804622393908e-01,-7.4864331152853385e+00,1.4753843787510143e-02,6.1163365192975997e-03,4.1353858617957160e+00,7.1203702793664436e-01,1.4985103750459566e-01,1.4985103750459566e-01,1.0000000000000002e+00,True,1,1,1.6816501926242020e-18,2.4045679384059644e-17,1.7158752633933631e-02,0.0000000000000000e+00,1.7158754681740124e-02,1.7158754681740124e-02,0.0000000000000000e+00,-5.8102264441134400e-34,7.0275614320880475e-11,7.0275614320880475e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1945181023356209e+01,7.8582979991196789e-01,-7.4864331152853367e+00,1.4753843787510152e-02,6.1163365192976040e-03,4.1353858617957160e+00,7.3661188627408081e-01,5.9046144608381934e-01,5.9046144608381934e-01,9.9999999999999989e-01,True,1,1,2.2584209159905764e-17,8.6817048088304188e-17,8.2915159881519086e-03,0.0000000000000000e+00,8.2915173441894374e-03,8.2915173441626584e-03,0.0000000000000000e+00,-8.0472463421452936e-33,2.2487215540177574e-11,2.2486771464520251e-11
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2116337482708055e+01,7.8821445388460343e-01,-7.4864331152853376e+00,1.4753843787510145e-02,6.1163365192976006e-03,4.1353858617957160e+00,7.4490595776816115e-01,3.0202351015377499e+03,3.0202351015377499e+03,9.9999999999999989e-01,True,1,1,1.5440401231122946e-15,8.4441363411832782e-16,1.1424537921173802e-04,0.0000000000000000e+00,1.1425235023678619e-04,1.1425235120851501e-04,0.0000000000000000e+00,-3.0970942872655510e-30,1.5928633954363247e-12,1.5930854400379410e-12
unpolarized,pure_initial_state,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1935596092539521e+01,7.8569466806358301e-01,-7.4864331152853367e+00,1.4753843787510152e-02,6.1163365192976040e-03,4.1353858617957160e+00,7.3614741007633466e-01,5.5920902534530037e-01,5.5920902534530037e-01,1.0000000000000000e+00,True,1,1,1.1190468329214591e-17,8.2156618557188361e-17,8.5269594203742274e-03,0.0000000000000000e+00,8.5269594203650958e-03,8.5269594203390559e-03,0.0000000000000000e+00,-6.8749365541785017e-33,-1.5573208955038664e-16,-5.9982129940044926e-16
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1419776342611367e+01,7.7816209390144209e-01,-7.4864331152853385e+00,1.4753843787510143e-02,6.1163365192975997e-03,4.1353858617957160e+00,7.1115129891486173e-01,1.4595068780668602e-01,1.4595068780668602e-01,1.0000000000000000e+00,True,1,1,5.7545630586050342e-18,3.7099994127907794e-17,1.7411889506947529e-02,0.0000000000000000e+00,1.7411895153456994e-02,1.7411895153456994e-02,0.0000000000000000e+00,-1.4095245602862545e-33,1.9663282970188573e-10,1.9663282970188573e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0616879551239338e+01,7.6532273891732527e-01,-7.4864331152853367e+00,1.4753843787510152e-02,6.1163365192976040e-03,4.1353858617957160e+00,6.7224372034478874e-01,6.8520684296081671e-02,6.8520684296081671e-02,1.0000000000000000e+00,True,1,1,8.2563114668838252e-18,4.9054099107723280e-17,2.7025247130597493e-02,2.5809568279517847e-08,2.7025249675110261e-02,2.7025249675110261e-02,8.0541520347760959e-10,6.6613381477509383e-16,1.3753217911315757e-10,1.3753217911315757e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.6016219433502812e+00,7.4679160107669262e-01,-7.4864331152853376e+00,1.4753843787510145e-02,6.1163365192976006e-03,4.1353858617957160e+00,6.2304534818501645e-01,4.1523246332440485e-02,4.1523246332440485e-02,1.0000000000000000e+00,True,1,1,3.1319204741139703e-18,1.8011587747704382e-17,3.7305925847212339e-02,0.0000000000000000e+00,3.7305928330159964e-02,3.7305928330156987e-02,0.0000000000000000e+00,-3.3422621904942892e-34,1.8525732618963897e-10,1.8525710414503405e-10
unpolarized,pure_initial_state,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.6651914291880918e+00,8.5036921550530948e+00,6.1850284341140838e-01,-8.5219126594557615e+00,1.1648978137969154e-02,4.4193925025750201e-03,6.1249846039851832e+00,6.6625473730559626e-01,3.7105657937855856e-02,3.7105657937855856e-02,1.0000000000000000e+00,True,1,1,2.0204507700360431e-18,1.4834775885208878e-17,3.2874931448401264e-02,0.0000000000000000e+00,3.2874931448403810e-02,3.2874931448397059e-02,0.0000000000000000e+00,-2.2415279687851407e-34,1.6740081543176188e-16,-2.7647155398380363e-16
