selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,lepton,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in_lepton,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_p,C_{mup},TxTx,enhanced_region_0,0,1,9.9293274926687025e-01,1.0000000000000000e+00,3.0525127722797984e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0050908556144287e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,6.8722339297276724e-01,1.9278791976886687e+01,9.7616076931841078e-01,-1.7837995676207850e+01,1.3506594472549385e+00,9.5756432339689002e-01,1.3447890123858900e+02,2.0382348492104010e-01,9.2422163526064183e-01,2.0382348492104010e-01,9.2422163526064183e-01,1.8808603576512804e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8852700124554378e-03,1.3644998778295698e-03,1.7527531736674358e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8812889597066655e-03,1.3472045488990153e-03,1.7510510426505183e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8853757215140710e-03,0.0000000000000000e+00,2.1177979938727894e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8808606080426983e-03,0.0000000000000000e+00,2.0941936330016895e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8855079615194234e-03,1.9058893850073988e-03,1.7317559860386507e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8808802346416435e-03,1.9688155077967808e-03,8.5975967224746872e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8863828058151375e-03,1.3598007953772734e-03,1.7626400479158553e-03,2.3268677601096690e-03,2.5830514715732161e-03,2.2277283240371040e-03,2.2280942604633036e-03,1.3951528056310020e-03,3.9332284293295463e-03,6.3886742912371329e-03,7.3714987949710627e-03,7.1638705980113576e-03,4.5202139012241148e-03,1.3478619452996791e-03,2.7903804087481224e-03,7.4552669126383836e-03,7.8454124145840524e-03,6.5524723573189775e-03,9.9293274926687025e-01,1.9677290712925150e-03,1.9872429849812807e-03,9.9999828243934930e-01,9.9999832104281239e-01,1.1868052330329319e-01,9.9289923960889415e-01,1.9059851281931009e-03,2.1537107189211042e-03,9.9999012613740157e-01,9.9999062896710744e-01,1.1889486712628133e-01
C_e_p,C_{mup},TxTx,enhanced_region_0,0,2,9.9293210871925774e-01,1.0000000000000004e+00,3.0604231265513127e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.9963084572264265e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,7.8539816339744828e-01,1.9355964126881005e+01,9.7989946899864155e-01,-1.7760573261950707e+01,1.2768899922701418e+00,9.5772930385825039e-01,1.3965067132437792e+02,1.6341093029039699e-01,9.6110636275550732e-01,1.6341093029039699e-01,9.6110636275550732e-01,1.8721427000425311e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8756324296411873e-03,1.2033139278676858e-03,1.5858112216231540e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8724906264330288e-03,1.1869221804961393e-03,1.5856484639519650e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8758436730543660e-03,0.0000000000000000e+00,1.7322948094018764e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8721622041045650e-03,0.0000000000000000e+00,1.7129609741051734e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8759334705551710e-03,1.5902538054910558e-03,1.8048020540753964e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8721439105203028e-03,1.6530384178940062e-03,9.1625740371266821e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8765276347818783e-03,1.1991390518964291e-03,1.5969529209198475e-03,2.2282031868288369e-03,2.4652007347955021e-03,1.9984478835119489e-03,3.3274818599003638e-03,1.2258724292447344e-03,3.4040417621777866e-03,7.4850191600761605e-03,8.1308209542978755e-03,7.5193667961920910e-03,5.5251870896573839e-03,1.1874056133419132e-03,2.4069844855427393e-03,8.6508416033469170e-03,8.9006012511951265e-03,7.0783431886842323e-03,9.9293210871925774e-01,1.6399915618443978e-03,1.6205513193434037e-03,9.9999559741355704e-01,9.9999556573064641e-01,1.1865768300961520e-01,9.9289805467648540e-01,1.5903377197135128e-03,1.7987266771132479e-03,9.9998701634688114e-01,9.9998736946567102e-01,1.1887271049167487e-01
C_e_p,C_{mup},TxTx,enhanced_region_1,1,1,9.9293274902980955e-01,1.0000000000000004e+00,3.0525127722797984e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0050908556144287e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.4543692606170260e+00,1.9278791976886687e+01,9.7616076931841078e-01,-1.7837995676207850e+01,1.3506594472549385e+00,9.5756432339689002e-01,1.3447890123858900e+02,2.0382348492104027e-01,9.2422163526064183e-01,2.0382348492104027e-01,9.2422163526064183e-01,1.8808603557401535e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8852700124554447e-03,1.3644998778326112e-03,1.7527531736930748e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8812889597079230e-03,1.3472048274357140e-03,1.7510510435425058e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8853757206041047e-03,0.0000000000000000e+00,2.1177979937064282e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8808606100323767e-03,0.0000000000000000e+00,2.0941936328906052e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8855079596523899e-03,1.9058847658706196e-03,1.7317557993587617e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8808802346585837e-03,1.9688100003320548e-03,8.5975964959762922e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8863827974012844e-03,1.3598009611262899e-03,1.7626396089459276e-03,2.3268677602050953e-03,2.5830514714872540e-03,2.2277283240371040e-03,5.9915306803593098e-03,1.3127949385774215e-03,4.0842814091134169e-04,8.3872777483023752e-03,8.2939623206629790e-03,5.8834345015659224e-03,4.5202139123307018e-03,1.3478619438946282e-03,2.7903804031715516e-03,7.4552669126234919e-03,7.8454124145132965e-03,6.5524723572850897e-03,9.9293274902980955e-01,1.9677213896225269e-03,1.9872387445398808e-03,9.9999828243934896e-01,9.9999832104281239e-01,1.1868052330329787e-01,9.9289923772043431e-01,1.9059980674929200e-03,2.1537238693467029e-03,9.9999012384123931e-01,9.9999062669598038e-01,1.1889486731608256e-01
C_e_p,C_{mup},TxTx,enhanced_region_1,1,2,9.9293210963334411e-01,1.0000000000000002e+00,3.0604231265513127e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,1.9963084572264265e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,2.3561944901923448e+00,1.9355964126881005e+01,9.7989946899864155e-01,-1.7760573261950707e+01,1.2768899922701418e+00,9.5772930385825039e-01,1.3965067132437795e+02,1.6341093029039711e-01,9.6110636275550732e-01,1.6341093029039711e-01,9.6110636275550732e-01,1.8721427039972991e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8756324296412131e-03,1.2033139278677916e-03,1.5858112216077416e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8724906264333166e-03,1.1869223644421379e-03,1.5856484738156118e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8758435994250648e-03,0.0000000000000000e+00,1.7322948094623694e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8721622080355872e-03,0.0000000000000000e+00,1.7129609745338060e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8759334431709630e-03,1.5902526961379402e-03,1.8048019178372321e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8721439053849243e-03,1.6530346206062531e-03,9.1625741383289522e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8765276339093714e-03,1.1991389933175885e-03,1.5969528099451741e-03,2.2282031867790109e-03,2.4652007347054305e-03,1.9984478835119489e-03,7.0686659945575509e-03,1.1601795822497123e-03,2.1405619602497209e-04,9.6763725499165783e-03,9.6089535883292811e-03,6.6115025968828582e-03,5.5251870991641300e-03,1.1874056009193597e-03,2.4069844530310298e-03,8.6508416033340835e-03,8.9006012511826521e-03,7.0783431887156021e-03,9.9293210963334411e-01,1.6399915618443839e-03,1.6205523967894029e-03,9.9999559741355704e-01,9.9999556573064652e-01,1.1865768300961052e-01,9.9289805178847534e-01,1.5903404596785092e-03,1.7987388864044232e-03,9.9998701347570818e-01,9.9998736661751908e-01,1.1887271064594071e-01
C_e_p,C_{mup},TxTx,enhanced_region_2,2,1,9.9290767769550903e-01,1.0000000000000000e+00,3.0458338333933259e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1705441523102929e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,3.8288160465625602e+00,1.7932393048361085e+01,9.0553197329425372e-01,-1.9301873658639842e+01,2.7506092908463691e+00,9.6016075200688933e-01,5.6111576248409669e+01,9.0898701860452114e-01,2.2424671346518102e-01,9.0898701860452114e-01,2.2424671346518102e-01,2.0302445120441619e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0370301972645710e-03,5.6360543318600548e-03,2.0560140818717066e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0403970174236253e-03,5.6372102388223449e-03,2.0597271674572971e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0346320990702990e-03,1.8671760341061635e-04,2.3029012289839052e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0302446659370222e-03,8.5341853096952125e-05,2.2704680380667085e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0369529128630337e-03,2.0404860180657809e-03,2.6716560237202956e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0302659826758247e-03,2.1085565871834687e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0488141541178543e-03,5.6417869002810166e-03,2.0698448509845545e-03,6.0030129834862571e-03,2.9138742774668792e-03,6.0102232179502701e-03,1.1751362586024979e-03,5.4453637617628246e-03,2.7064678925486918e-04,5.7223126516626234e-03,1.7793607879399557e-03,5.6068856357735760e-03,2.2183829179678724e-03,5.6398169695412968e-03,3.1199366594313058e-03,6.2487620637600117e-03,4.1198903817805986e-03,6.6226738883006769e-03,9.9290767769550903e-01,2.2610472068744706e-03,2.2904254569202473e-03,9.9999580969455792e-01,9.9999587653124988e-01,1.1887476197845907e-01,9.9288776660660427e-01,2.0428462787709040e-03,2.3139069572781557e-03,9.9999462856994159e-01,9.9999521906206501e-01,1.1903148058438645e-01
C_e_p,C_{mup},TxTx,enhanced_region_2,2,2,9.9290453204395568e-01,9.9999999999999989e-01,3.0536088025467842e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1807843115893744e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,3.9269908169872414e+00,1.7855240960179692e+01,9.0117713443653480e-01,-1.9392782773487063e+01,2.8378453846161076e+00,9.6064967737036433e-01,5.0041103330072147e+01,9.4939957323516433e-01,1.8062866658148813e-01,9.4939957323516433e-01,1.8062866658148813e-01,2.0370956220541764e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0443893339079171e-03,6.4245607263077572e-03,1.8950648955667680e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0487779106645805e-03,6.4261901706859897e-03,1.8996758252488350e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0407406355899081e-03,1.9699448627901473e-04,1.9128510205575629e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0371201200349038e-03,9.3904066804894056e-05,1.8853076752897689e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0425506806394430e-03,1.7157635167588234e-03,4.0734563690378358e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0370974871529793e-03,1.7843076552538659e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0574555736142907e-03,6.4302086778170705e-03,1.9110722828673586e-03,6.7518990293871355e-03,2.8094046060334029e-03,6.7087416256684743e-03,1.1977254194876991e-03,6.2239596859026665e-03,5.8975210020179291e-05,6.4375234897202996e-03,1.6454519668244118e-03,6.3253964757611679e-03,2.2207678046338849e-03,6.4286327423062539e-03,2.7388330269527178e-03,6.9349884012786791e-03,3.7772941633265264e-03,7.1178269733542018e-03,9.9290453204395568e-01,1.9406144871003633e-03,1.9292049406687544e-03,9.9999633683231248e-01,9.9999631477163586e-01,1.1889905716537469e-01,9.9288560343369980e-01,1.7188683462297850e-03,1.9485330951676488e-03,9.9999544323237777e-01,9.9999586437770227e-01,1.1904982268910179e-01
C_e_p,C_{mup},TxTx,enhanced_region_3,3,1,9.9290767708797967e-01,9.9999999999999989e-01,3.0458338333933259e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1705441523102929e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,5.5959619142068187e+00,1.7932393048361085e+01,9.0553197329425361e-01,-1.9301873658639842e+01,2.7506092908463708e+00,9.6016075200688955e-01,5.6111576248409634e+01,9.0898701860452125e-01,2.2424671346518057e-01,9.0898701860452125e-01,2.2424671346518057e-01,2.0302445100685721e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0370301972644123e-03,5.6360543304961406e-03,2.0560140818125022e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0403970174258392e-03,5.6372102097745243e-03,2.0597271529681190e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0346321012230397e-03,1.8671760089390664e-04,2.3029012302723637e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0302446664193295e-03,8.5341852800225357e-05,2.2704680386109611e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0369529101991130e-03,2.0404860178785994e-03,2.6716560759369128e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0302659941469543e-03,2.1085608841057216e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0488141655542933e-03,5.6417860925755394e-03,2.0698448622926725e-03,6.0030129835787292e-03,2.9138742775049807e-03,6.0102232179502701e-03,2.9299608891066239e-03,5.8432149979078469e-03,4.4202297916700111e-03,6.7458108912515332e-03,5.5588877817734968e-03,7.5139686872296111e-03,2.2183829184535910e-03,5.6398169374086331e-03,3.1199366213909827e-03,6.2487620637600117e-03,4.1198903817805986e-03,6.6226738883342047e-03,9.9290767708797967e-01,2.2610536489204450e-03,2.2904227135443662e-03,9.9999580969455815e-01,9.9999587653125011e-01,1.1887476197845721e-01,9.9288776483200081e-01,2.0428499103472691e-03,2.3139060890723924e-03,9.9999462817024531e-01,9.9999521864056684e-01,1.1903148038945860e-01
C_e_p,C_{mup},TxTx,enhanced_region_3,3,2,9.9290453140517621e-01,9.9999999999999978e-01,3.0536088025467834e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.1807843115893744e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.5707963267948966e+00,4.7123889803846897e+00,2.5000000000000000e-01,5.4977871437821380e+00,1.7855240960179692e+01,9.0117713443653480e-01,-1.9392782773487063e+01,2.8378453846161076e+00,9.6064967737036433e-01,5.0041103330072119e+01,9.4939957323516422e-01,1.8062866658148796e-01,9.4939957323516422e-01,1.8062866658148796e-01,2.0370956189035209e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0443893339079033e-03,6.4245607275913996e-03,1.8950648956064979e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0487779097139646e-03,6.4261905330884276e-03,1.8996755969282728e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0407406306809949e-03,1.9699452185209453e-04,1.9128510207256258e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0371201240673279e-03,9.3904067696104555e-05,1.8853076752321349e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0425506814014754e-03,1.7157653602865898e-03,4.0734684775407500e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0370974795606497e-03,1.7843091724684473e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0574555794615184e-03,6.4302086735207710e-03,1.9110722942790818e-03,6.7518990294200215e-03,2.8094046060729212e-03,6.7087416256684743e-03,2.9236993949011813e-03,6.6411886157170079e-03,3.8891050403372903e-03,7.4096032043477452e-03,5.0913623869332288e-03,7.8408762064530926e-03,2.2207678072781296e-03,6.4286327095701250e-03,2.7388330165638193e-03,6.9349884013267058e-03,3.7772941634147024e-03,7.1178269733542018e-03,9.9290453140517621e-01,1.9406141103613282e-03,1.9292040703444999e-03,9.9999633683231270e-01,9.9999631477163586e-01,1.1889905716537376e-01,9.9288560348613397e-01,1.7188735100695052e-03,1.9485312563131431e-03,9.9999544283283937e-01,9.9999586395848106e-01,1.1904982251469440e-01
C_e_p,C_{mup},TxTy,enhanced_region_0,0,1,9.9291978193545383e-01,1.0000000000000000e+00,3.0292317822983961e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0476282790059925e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.4726215563702159e+00,4.6142142099600090e+00,2.5000000000000000e-01,2.9452431127404310e-01,1.8972467484352308e+01,9.5813795098322940e-01,-1.8169572225941767e+01,1.7087709441670837e+00,9.6007522838567139e-01,1.1331280370740973e+02,3.4371825760232594e-01,7.4516588680753260e-01,3.4371825760232594e-01,7.4516588680753260e-01,1.9219943733285213e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9270228786674862e-03,2.0236343432864659e-03,2.1513746527085350e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9265841248780433e-03,2.0235357376598298e-03,2.1139799375576728e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9273844310449934e-03,9.6987863203319680e-05,1.8124385724283879e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9220906450612507e-03,1.9999329619336813e-05,1.8916533954767059e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9267135635963610e-03,2.2020189219104582e-03,1.4687923861341634e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9220478213849699e-03,2.1340246059054517e-03,6.8264573508425018e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9698739954146882e-03,2.0264599829327504e-03,2.1371928376231223e-03,2.8289127517504955e-03,2.9092608984852943e-03,2.9478699014367808e-03,1.8962235809998498e-03,2.1013333724726499e-03,2.9096322107138769e-04,4.8697002124920789e-03,4.4026171454631001e-03,4.4947720685952937e-03,4.5112210162032837e-03,2.0180526701632910e-03,3.0094806981262236e-03,6.3404095281028609e-03,6.7219960953231817e-03,5.3764907765488871e-03,9.9267571698548607e-01,2.0854196274651959e-03,2.0465449838590610e-03,9.9971552300914868e-01,9.9971544267196566e-01,1.1844929325002267e-01,9.9291978193545383e-01,2.2396105815988259e-03,1.9851580324074525e-03,9.9999500964177312e-01,9.9999447211837422e-01,1.1876137034591806e-01
C_e_p,C_{mup},TxTy,enhanced_region_0,0,2,9.9291972777283188e-01,9.9999999999999978e-01,3.0336644125399710e+00,muon,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,1.0565837550000000e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2231115974493845e+00,2.0360452313616908e+00,1.5707949999999999e+00,1.4726215563702159e+00,1.4726215563702159e+00,4.6142142099600090e+00,2.5000000000000000e-01,3.9269908169872414e-01,1.9066676072252516e+01,9.6306278783868338e-01,-1.8067525435491159e+01,1.6111253538070729e+00,9.5990858451958061e-01,1.1868383270242541e+02,2.9441336360359366e-01,7.9398868198443795e-01,2.9441336360359366e-01,7.9398868198443795e-01,1.9096686513185126e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9145507625629658e-03,1.8197297565447895e-03,2.0383966687154971e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9143302399805984e-03,1.8199068913128467e-03,2.0003425728217570e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9149552968172297e-03,7.4856666738194063e-05,1.8316808313964760e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9097570581429442e-03,7.3499245854425403e-06,1.9049309903368611e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9141836839879336e-03,2.2221377278405516e-03,1.5408312708775813e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9097173215915468e-03,2.1537632012294775e-03,7.2616936741629100e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9641077747009172e-03,1.8222959737756994e-03,2.0240441092761459e-03,2.6818950521063614e-03,2.8228629664123739e-03,2.7260958516327036e-03,2.5211404097447523e-03,1.8868163994201308e-03,2.0646658020635278e-04,5.4053989206193321e-03,5.0696045006742357e-03,4.7858977124260226e-03,5.0817535583962360e-03,1.8151847947114835e-03,2.9428107756949069e-03,6.9780109840691809e-03,7.3524062061837998e-03,5.6150292624832145e-03,9.9266171164679995e-01,2.1200151543634346e-03,2.0829040832994888e-03,9.9970070591828097e-01,9.9970062790751235e-01,1.1844224809327347e-01,9.9291972777283188e-01,2.2544298273878003e-03,2.0066532460758513e-03,9.9999421674750411e-01,9.9999368883821571e-01,1.1875550803807136e-01
