lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id
electron,gradient_local_minimum_0364,gradient,gradient,gradient,0.00051099895,3.6782913973182563,1.9178872222626273,0.7295650493730196,0.4561697152083556,0.0,0.0,3.141592653589793,0.0,0.36223655208703914,2.3107907408406203,1.2949019715973642,2.0718874618136662,4.9765411252399,0.34960788184469,3.2411166525117046,-0.2315941397325469,1.450680802002434,0.6354625189070569,-1.1680601219009554,0.20372913158213346,0.2243222096315131,1.7120371029723005,0.8157645272070434,2.0950387408612583,120.03687776775227,0.1373219631477291,0.2786323031984177,0.1373219631477291,0.2786323031984177,False,,gradient,1529002112,1.4972679047415334,0.023406697408066193,1.0,0.5522924859591208,0.031055400027347205,0.9999999999999999,1.10789419038531,-0.3108090950791404,0.23602119026352997,0.17868483201657515,0.2520423645818845,0.6660259406854541,0.6660787331150837,0.6659436948415557,0.9419420210702648,0.9418463221708016,0.9418838791937427,0.001130877492915111,1.159079685464348,0.8871581629768017,3.3386837963167437e-06,2.9362214983286172e-06,3.3584776350514822e-06,0.03652252999863825,0.3221300523066761,0.3324183381991027,0.3586525823053143,0.15309204704644555,-2.7728928592230977,0.8537066487151129,0.03652252999863825,0.1605655858782219,0.5013026276220278,0.5013026276220279,0.0930710029120068,0.14004479007265783,0.1400447900726578,0.1605655858782219,1529,sobol_screened,0.5899559860258184,True,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,2152,1152,9.552996896464537,0.5899559860258184,0.01619387007965284,0.001130877492915111,44,30,False,1e-05,0.0011317501373128605,True,0.6761120576411486,0.5303583052009344,0.33078976441174746,0.566829782910645,0.1411096267402172,0.9166313661262393,0.3230737028643489,0.24189934879541397,0.23226701600869032,0.7355475377115351,0.6595022621555311,0.47019039009407254,0.20609004959916158,0.7920411195820332,0.47659517634492027,0.007450583187899978,364
electron,gradient_local_minimum_0365,gradient,gradient,gradient,0.00051099895,3.776303089720175,1.943271234213118,0.7452533179535007,0.6368618861977362,0.0,0.0,3.141592653589793,0.0,0.3414511367233865,2.548426937612839,5.521148481857964,1.2888130061705976,2.898514226940205,0.3891276294169138,1.2214229725628112,-0.6969472176506487,1.3431047656649673,0.5548937246637234,-1.7439599445663698,0.13145238428320996,0.12298966976000221,1.957211310278792,0.8356659697847265,1.3502141494302013,77.36157220119681,0.3252761061941844,0.12484851674353924,0.3252761061941844,0.12484851674353924,False,,gradient,1088004295,1.625981842062373,3.1291106349367657,1.0,0.09076443839857598,0.01727723230702739,1.0000000000000002,1.114482539186257,-0.2994666338449935,0.2508226066205731,0.13501449310355088,0.21012749480044088,0.6659355946507048,0.6660245890915201,0.6660671290653838,0.9418394516023284,0.9418694626430891,0.9419324453875909,0.0011428802388616663,1.1590694733612545,0.8871387836357535,2.583097258701539e-06,2.4480153908990054e-06,2.5579779161510885e-06,0.23283778807616337,0.09798582739865255,0.29287815686118646,0.3308236154748159,0.12746634912377852,1.0134089504733996,0.7706000609468701,0.23283778807616337,0.2830565130381917,0.5172152822440478,0.5172152822440477,0.053402046856454846,0.15196110228113635,0.15196110228113635,0.2830565130381917,1088,sobol_screened,0.4453618665911176,True,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,4335,1134,8.417611102663823,0.4453618665911176,0.04193187732993056,0.0011428802388616663,147,133,False,1e-05,0.001143214106227769,True,0.7546323807910085,0.7315690955147147,0.7538155494257808,0.5007724780589342,0.816745120100677,0.6006591934710741,0.5237990636378527,0.02359677478671074,0.23858999788696145,0.811189488459249,0.41024192130635206,0.42981050417941197,0.8787180724320086,0.46131286683971734,0.5175660950837843,0.9960268500632109,365
electron,gradient_local_minimum_0366,gradient,gradient,gradient,0.00051099895,7.023296864910878,2.6501503476049955,1.1590762264770287,1.0080018914891542,0.0,0.0,3.141592653589793,0.0,0.42009239577043067,2.7516496135044926,3.1697999689138734,1.3080758320726742,0.6010377332642892,0.2655611637285381,4.9304657792141295,-0.5487058159863298,3.8860741607003804,0.7055781044701396,-4.5077821355708965,0.034928174321629375,0.01995689294821285,2.501415465036069,0.8965065706436536,1.4142576809291485,81.03099626119962,0.6133762635955091,0.30252227616016913,0.6133762635955091,0.30252227616016913,False,,gradient,1322009582,3.1168603981768093,1.5941303598164382,0.9999999999999998,0.0005056716362471644,0.0036221364438312293,0.9999999999999996,0.919752299755794,0.3264078413216604,-0.1520983941290226,0.13364643929500963,0.183292547791155,0.6659932625156106,0.6659699226035849,0.6660550938124227,0.9418421108855366,0.9419025588541128,0.9418861673377042,0.001145838904971891,1.1590649233620913,0.8871321788724389,3.59830851148768e-06,4.016666263151336e-06,4.226416009722733e-06,0.03337123830375999,0.2877839382960093,0.3005333613150271,0.3211551765997693,0.13995577301514248,-2.711444346605336,0.8715772512025143,0.03337123830375999,0.12456754621437593,0.17527361243790812,0.17527361243790812,0.31678584197977744,0.5035712109623226,0.5035712109623229,0.12456754621437593,1322,sobol_screened,0.5541974375130257,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,9620,648,1.6786746992678805,0.5541974375130257,0.01828105210056856,0.001145838904971891,405,391,False,1e-05,0.0011460512831318313,True,0.3980891639366746,0.8375603100284934,0.3700219038873911,0.6033964119851589,0.2859210493043065,0.07405408658087254,0.835320389829576,0.4005368575453758,0.4146686978506525,0.8758772752922867,0.4163734692268202,0.328941194661887,0.5044893336651791,0.09565812623375972,0.9921274785944247,0.5074274533952957,366
electron,gradient_local_minimum_0367,gradient,gradient,gradient,0.00051099895,10.734296647732794,3.276323648196678,1.5038887176804467,0.9869114067677323,0.0,0.0,3.141592653589793,0.0,0.6692362658912842,2.675810865938048,0.5551553186091082,2.047563341364152,4.369838164231385,0.30271902695515074,2.0675361902710825,0.09801536023188007,7.322208925470533,0.8122122556193532,-5.719042294936983,0.023609618429312352,0.011665350466172382,2.572777206172109,0.9148293358126711,2.233149478928456,127.9500401644395,0.5445846858177912,1.346168001084528,0.5445846858177912,1.346168001084528,False,,gradient,1609009603,1.5406569865790456,3.1028891368160467,1.0,0.0001556777064734681,0.005353627614600559,1.0,0.9131662669412132,-0.3213019553152563,0.1259810094045981,0.23226817521839793,0.272746119872685,0.6660123158382614,0.6660138854312753,0.6659837265611266,0.9418857171189156,0.9418642514506022,0.9418655566324463,0.001149219533278463,1.1590610594765132,0.8871225659617307,1.8036771059493084e-06,1.5392681136372488e-06,1.9071390386371512e-06,0.012711617615697807,0.38964876003429294,0.3941868303102736,0.4023603776499908,0.1930066414852782,2.924312971256394,0.9593720068190846,0.012711617615697807,0.1535845980607547,0.4045447764700374,0.40454477647003756,0.015125160845532505,0.19309484587997186,0.1930948458799719,0.1535845980607547,1609,sobol_screened,0.602376504993728,True,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,9643,1116,18.360448289597567,0.602376504993728,0.0053650509148674315,0.001149219533278463,382,368,False,1e-05,0.0011494008306647044,True,0.29235824942588806,0.904608909972012,0.1700080018490553,0.3731913799419999,0.018981296569108963,0.9868687279522419,0.46106918528676033,0.9627966685220599,0.570644137825258,0.8517370521860905,0.6517596541437254,0.41583953190140294,0.08835571314039564,0.6954813443490384,0.49040635004623795,0.9876802879808363,367
electron,gradient_local_minimum_0368,gradient,gradient,gradient,0.00051099895,11.740765871608415,3.4264800994035287,1.584851108586978,0.605735449256724,0.0,0.0,3.141592653589793,0.0,0.9393884051224863,2.553336890408044,5.849420534800484,2.6606916744578535,1.941386744291703,0.22238191681407238,4.2021502505796535,0.5526384004170745,8.581229039864803,0.8538438416069266,-3.95024581719507,0.04297856395550264,0.026516231042231345,2.3487302408345405,0.9253464522747183,2.764354190503283,158.38582819514127,0.16886094400939333,2.484352555344689,0.16886094400939333,2.484352555344689,False,,gradient,1381002700,1.5939772875645497,3.1111426779952738,0.9999999999999999,0.0009036029345860831,0.003195675279610246,0.9999999999999998,1.0430870577526306,-0.3318266898722928,0.1821365304403906,0.3021930579486538,0.36263081994951274,0.6661183704195595,0.6658956779959977,0.66600939779809,0.9418778529645405,0.9419580358908968,0.9418008721849358,0.0011519785894241635,1.1590675403368549,0.8871358882416845,3.1525209337468496e-06,2.7400136520250307e-06,3.310919181875871e-06,0.33138554853865454,0.06927055689430209,0.38265318850273156,0.4006561054329566,0.18232513578625326,0.7687043682080247,0.9101328212094971,0.33138554853865454,0.17437388465047107,0.4662470266921624,0.46624702669216217,0.08921841599091855,0.13309686787488106,0.13309686787488106,0.17437388465047107,1381,sobol_screened,0.565493696964221,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,2735,846,3.18074879892484,0.565493696964221,0.0017988569782273138,0.0011519785894241635,84,70,False,1e-05,0.001152478959564295,True,0.738381639122963,0.4633758934214711,0.8524998454377055,0.5845017535611987,0.9925356321036816,0.28901190776377916,0.6239328924566507,0.8636228265240788,0.6080470716774091,0.8127523749746586,0.8469244640668387,0.5713501505553581,0.9309641923367351,0.30898129680710595,0.5073787289842192,0.9903074717342094,368
electron,gradient_local_minimum_0369,gradient,gradient,gradient,0.00051099895,10.75871705566213,3.2800483312997275,1.5059035340670301,0.8726577039585607,0.0,0.0,3.141592653589793,0.0,0.7201727197298294,2.627291086510745,3.690542884362023,2.276830454788764,1.2645304402609172,0.28528257009470037,5.304964946681294,0.28237772724216836,7.546819458005199,0.8350832299049733,-5.074518346290803,0.02882495546894189,0.01533822849728641,2.370230879935483,0.9148013671087539,2.4278385131303817,139.10490014168798,0.38085733177103775,1.6170078876286356,0.38085733177103775,1.6170078876286356,False,,gradient,186002884,0.030228297517803333,1.6098776600192293,1.0,0.000319175455771821,0.00548614712154311,1.0000000000000002,0.9022515356453875,0.33346389116455694,-0.10908651700889804,0.27079408191554777,0.3071704963509235,0.6659684441790973,0.6659896244975226,0.6660451846969642,0.9418377625843755,0.941877025665548,0.9418921744141886,0.0011541839453102704,1.1590577491445746,0.8871171881401073,2.222449263844517e-06,2.1747762388169e-06,2.5002263239204403e-06,0.014979377330880395,0.38805017618973603,0.3944408793132108,0.4030295535206164,0.19292610255290257,2.8834855185505863,0.957379432191112,0.014979377330880395,0.022741209213186706,0.1699858209355772,0.16998582093557724,0.15622382074795943,0.42698462554380634,0.4269846255438064,0.022741209213186706,186,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,2947,972,2.003999213468731,0.8286772970749122,0.0023524256100305612,0.0011541839453102704,88,74,False,1e-05,0.0011543015182243043,True,0.8226386521348716,0.3850406370240773,0.21024961227992617,0.11619376648702322,0.6789344479840358,0.5445459435891088,0.2592306801666833,0.7912760299918464,0.5715719306347169,0.836292726718923,0.7247376429235998,0.4508208739954258,0.5873681427388371,0.20125627025769566,0.009621965942421741,0.5124399747305481,369
electron,gradient_local_minimum_0370,gradient,gradient,gradient,0.00051099895,1.9692370747814258,1.4032950775875421,0.38815513902791693,0.16322608888450568,0.0,0.0,3.141592653589793,0.0,0.30051832461588485,1.2997630078958253,1.0990806802793376,1.6687656892990754,4.0147869823393245,1.6658795010697103,0.6361581263675713,-0.9607024971118518,0.10586906958300384,0.13707160707931154,-0.13940786411445952,0.7306008420691705,1.1947555999029535,1.54633816332012,0.7089850632548017,2.836174003883653,162.5008003872537,0.10523820126388526,0.0884688039981642,0.10523820126388526,0.0884688039981642,False,,gradient,1274001904,0.3111352638875015,1.8399075905253255,0.9999999999999999,212.35680267460447,0.3978916278173633,1.0,1.113810934999482,0.17868454465610906,-0.1884604324506755,0.5208268520356758,0.5545018185938182,0.6660233228901846,0.666105148783874,0.6658804095027103,0.9419580958757963,0.9417991639272403,0.9418571632510698,0.0011607729645829639,1.159060537605813,0.8871218612595467,1.918515885879213e-06,1.8787808684361806e-06,2.1269714683413987e-06,0.3086657753084223,0.2371486335166031,0.536877195027083,0.5458144088250254,0.26396999061457027,-1.4349140268537197,0.9672518216689018,0.3086657753084223,0.01175751549761353,0.07362988648351723,0.07362988648351723,0.008306694229208343,0.38055570469145755,0.38055570469145744,0.01175751549761353,1274,sobol_screened,0.5415975887143528,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,1969,1476,1.8380304426765408,0.5415975887143528,0.0012316853738124764,0.0011607729645829639,26,12,False,1e-05,0.0011610717985290693,True,0.040713909082114697,0.43047056812793016,0.5780678931623697,0.765058021992445,0.2380527975037694,0.73384072445333,0.14752057753503323,0.6272642854601145,0.10408567052920477,0.4137274151092216,0.5311846166282037,0.7630574246141202,0.17492412312325958,0.6389731937002974,0.09903743043579429,0.5856607757288089,370
electron,gradient_local_minimum_0371,gradient,gradient,gradient,0.00051099895,3.8060531400182263,1.9509108488135039,0.749959621079656,0.5495929563352024,0.0,0.0,3.141592653589793,0.0,0.35324494714089016,2.4192771768273125,1.444705131574309,1.7559144472868062,4.073236704807872,0.3623464527566539,5.814188355726074,-0.42806220632201775,1.4817420002760602,0.6133008371424981,-1.4700283765417042,0.15986643328126598,0.16093352045062848,1.8141137031806285,0.8256456744695214,1.8040144205442912,103.36241247792668,0.21615773620710263,0.22201454807438686,0.21615773620710263,0.22201454807438686,False,,gradient,1935001730,1.637655811098596,3.1233727008942593,0.9999999999999998,0.2029668967800852,0.025828998445907535,0.9999999999999998,1.0669688194252431,-0.3139157467729109,0.2230757670841213,0.16680990087359265,0.23683689688474452,0.6659503221326882,0.6659931749940506,0.6660395013924015,0.9418277437948256,0.9418607332116573,0.9418908879140954,0.0011662233086711233,1.1590477988320897,0.8870998588345171,2.758294364246794e-06,3.191802330659854e-06,2.918181908007078e-06,0.19503610915118563,0.15165482526216217,0.3190152812950573,0.3466909344133478,0.1456698140883834,1.421337725287364,0.8403439468925151,0.19503610915118563,0.21585029016205573,0.5135284876452524,0.5135284876452524,0.0022166030342692785,0.13978057794139992,0.13978057794139992,0.21585029016205573,1935,sobol_screened,0.6365388715674511,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,1793,1116,2.5367037398791443,0.6365388715674511,0.001361993300105556,0.0011662233086711233,30,16,False,1e-05,0.0011663075145251162,True,0.5354245435446501,0.6643901588395238,0.24677039310336113,0.5943519789725542,0.2968537248671055,0.5519882906228304,0.5893631568178535,0.8614202411845326,0.24049297306556716,0.7700798428029443,0.558924927864337,0.44334041834940374,0.22993196300027832,0.6482757559535162,0.5212820348390175,0.9942004089312105,371
electron,gradient_local_minimum_0372,gradient,gradient,gradient,0.00051099895,6.265592039502398,2.503116465429125,1.0758084506753696,0.9165124342510798,0.0,0.0,3.141592653589793,0.0,0.6025430049558118,2.60640659130698,5.536134830317208,1.1163809682871644,1.8734665196199736,0.47515799515492974,3.973210003327459,-0.7749908581009533,2.394810757793141,0.49570187121397746,-3.6801789001758807,0.047894150539621816,0.03075749844067104,3.31618457905421,0.8970251737815907,1.3868768320431144,79.46218918054439,0.9327490984982312,0.2900650273068671,0.9327490984982312,0.2900650273068671,False,,gradient,890002049,1.5182326158563815,3.089667416141856,1.0,0.0023605377516662594,0.015943977717423754,1.0,1.0801924083170824,-0.3102733974729021,0.17670038745165856,0.29199318462244084,0.3468186141718451,0.6661231724371923,0.665876677462891,0.6659862693032681,0.9418687012077714,0.9419462136872339,0.94177195417461,0.0011757591129451428,1.1590491457594227,0.887104557495204,4.8198680057676135e-06,4.877721441365335e-06,4.953180359534848e-06,0.09222619010460949,0.3381464298193539,0.4174908633517388,0.43037261992396336,0.20230455338975709,2.224079845916544,0.9401367281473413,0.09222619010460949,0.17913052490564513,0.40822637052266386,0.408226370522664,0.014691560794768639,0.16140100955337286,0.16140100955337283,0.17913052490564513,890,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,2088,1278,9.90498834313317,1.0411756193059771,0.001343780150439444,0.0011757591129451428,36,22,False,1e-05,0.0011758466005567423,True,0.5055584792262792,0.8744002981106411,0.7355669519222938,0.04411264586535673,0.7964916071855485,0.16141780502329303,0.0757718854487932,0.8650131243478782,0.3780435743554713,0.8296449854276067,0.35535509895323736,0.5370359465347281,0.881103223868195,0.29817145731468814,0.4832684511537636,0.9834716835778808,372
electron,gradient_local_minimum_0373,gradient,gradient,gradient,0.00051099895,7.323989428072107,2.706287018790155,1.190587888665558,0.8038570586291914,0.0,0.0,3.141592653589793,0.0,0.6708429184362258,2.438415013943131,2.2910244651645235,1.7280663790155197,4.876118397570924,0.4563364791047697,0.8418593825982585,-0.4228257637581604,3.615487430841362,0.6310924907621552,-3.4451543699035625,0.052880002783559324,0.0352277664403199,2.9932908914083365,0.8890138527030194,1.9972319825088634,114.43296330630413,0.6736035056382735,0.758770036107158,0.6736035056382735,0.758770036107158,False,,gradient,1683001138,3.0743763861755933,1.6329142605917855,1.0,0.0038123650257038378,0.02595822259228158,1.0,1.0791560497250068,0.31159979248168274,-0.13007412228178022,0.34213979121997945,0.38267086073021916,0.6659501712125347,0.6660545006615931,0.6659614805553589,0.9418709831146912,0.9418054287651771,0.9418791581763413,0.0011770303331438386,1.1590395756898566,0.8870849166751011,2.7204438665107133e-06,3.141530069195042e-06,3.0571719236149875e-06,0.3546574840585135,0.08970856303529065,0.4346710965600298,0.4443660470938041,0.21248807301312772,-0.8976562036283567,0.9563650256486506,0.3546574840585135,0.08913759548649478,0.14378041475648373,0.14378041475648373,0.13702473342447924,0.41185353814971215,0.4118535381497123,0.08913759548649478,1683,sobol_screened,0.6112788907118708,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,1225,810,0.903767962033381,0.6112788907118708,0.0012255709064424144,0.0011770303331438386,20,6,False,1e-05,0.0011774400896928197,True,0.38433972373604774,0.7630707528442144,0.5988786267116666,0.1708955792710185,0.4122718935832381,0.7634778041392565,0.9693116145208478,0.5441059404984117,0.4286519545282231,0.7761716055570844,0.5500606124224654,0.5405679485567404,0.3646278683753997,0.7760583460747442,0.9786043975696868,0.5197727524368599,373
electron,gradient_local_minimum_0374,gradient,gradient,gradient,0.00051099895,10.110213706005814,3.1796562245006634,1.4514728548296503,0.9215091816760306,0.0,0.0,3.141592653589793,0.0,0.6852902124074319,2.6178185548399124,2.511378334166195,2.039882597531063,4.929017030322094,0.35041154034390076,0.9333249920136969,0.05723116723341182,6.639653285298828,0.7933079877075107,-5.10163110756754,0.02857316967104332,0.015154805150435118,2.609768972051129,0.9067435824020181,2.2468814157402064,128.73682218829313,0.5450137145792362,1.3140248034449353,0.5450137145792362,1.3140248034449353,False,,gradient,65006508,0.037698758710802034,1.6151007705421017,0.9999999999999999,0.0003559724946360927,0.008313907651374559,0.9999999999999999,0.8408426178304911,0.31722117835249525,-0.15729863941636166,0.228204295334518,0.2781027550834205,0.6661147503962075,0.6659110445009462,0.665949679708596,0.9418852467660359,0.9419125287638722,0.9417686029540939,0.001178832780749245,1.159044279201627,0.8870916948922964,1.4381917733952143e-06,1.3752429690039314e-06,1.6064177831287552e-06,0.009713784323449381,0.40210951678694085,0.4030706115342012,0.4118233011103902,0.19715896097900606,3.042813245560851,0.9574929852070567,0.009713784323449381,0.02847606227481858,0.20157169140885273,0.20157169140885273,0.12846051060400587,0.38660500748075716,0.3866050074807572,0.02847606227481858,65,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,6596,315,18.827737012192504,0.8637215722318455,0.19548508329160635,0.001178832780749245,282,268,False,1e-05,0.0011790900843265293,True,0.758304312686034,0.8554201950365625,0.7307401916924491,0.3459756214527669,0.5855723928231135,0.6912470193135578,0.7795523593952907,0.36507422995763467,0.5465649509165376,0.8332775262409079,0.6493147974484079,0.44440404700054165,0.39969827585643963,0.7844774249598959,0.011999887594505583,0.514102542446609,374
electron,gradient_local_minimum_0375,gradient,gradient,gradient,0.00051099895,9.363807116574549,3.0600338423903986,1.3862531001728138,0.6607317728321331,0.0,0.0,3.141592653589793,0.0,0.7973680044037863,2.415594287109308,5.583951177961796,2.3512533465093077,1.7507630768733438,0.329959481062285,4.006973916307614,0.16282588154814326,6.017634819697241,0.7839764020773614,-3.4510840305811414,0.052744945902898875,0.03510451830814261,2.5379948337380664,0.9047406010859996,2.517315966803234,144.23158059871975,0.3276222668885507,1.6108976614463644,0.3276222668885507,1.6108976614463644,False,,gradient,1537001588,1.6162403896368132,3.095620507745164,1.0000000000000002,0.0029777863769375004,0.012233707510994056,1.0000000000000002,0.8816627262176387,-0.3292778205531554,0.1366572048140608,0.33235078152519104,0.37734896808925117,0.6659981446603631,0.6658648874741856,0.6661129702869494,0.9417707391829928,0.9419463640185434,0.9418521930083226,0.0011816730627883536,1.159044407584938,0.8870935231824069,2.548119224787815e-06,2.9348122059791315e-06,3.015919074367268e-06,0.4104702021236031,0.014244931370807318,0.4138533849522169,0.42471513349441037,0.20149581820501175,-0.1835076843283834,0.9488516057677215,0.4104702021236031,0.1322472777611075,0.4348272803956631,0.4348272803956631,0.08270066643666105,0.14045758610992654,0.14045758610992654,0.1322472777611075,1537,sobol_screened,0.5914460117045601,True,False,2,ABNORMAL: ,48,1629,1152,1.7962047052574397,0.5914460117045601,0.001229353535374846,0.0011816730627883536,24,10,False,1e-05,0.0011823203593077207,True,0.6372504066675901,0.3857336062937975,0.6210339218378067,0.4697869876399636,0.7434092462062836,0.10019374266266823,0.7118333699181676,0.6873951191082597,0.5167678425715659,0.7689075425959788,0.7484271851166348,0.5529074766896933,0.8887134319564317,0.2786425978671686,0.5144652944709395,0.9853666114885714,375
electron,gradient_local_minimum_0376,gradient,gradient,gradient,0.00051099895,9.811655265820434,3.1323561843794896,1.4257336055519023,0.9925030076391705,0.0,0.0,3.141592653589793,0.0,0.6263209872829176,2.641516624338806,5.663786959905691,1.9033180945565014,1.827585139260067,0.33926308500934566,4.037492505743786,-0.06176051248532227,6.318381027255571,0.7794896206877208,-5.385027177589287,0.026122964678153445,0.013401745444555654,2.66725535222608,0.907519468920228,2.0891518670670717,119.6995847448192,0.6014778169753635,1.0681547418086583,0.6014778169753635,1.0681547418086583,False,,gradient,795003648,1.5347459328895499,3.0966725395335946,0.9999999999999999,0.0002795893610729095,0.007765170683240668,0.9999999999999999,0.8321172146933125,-0.3313805406299496,0.10199630565600411,0.2467209937504271,0.28052058466097135,0.6659221553880885,0.6659761063958416,0.6660315981578486,0.9417951999616861,0.9418344439084673,0.9418728184082493,0.0011976988529944744,1.1590219707708695,0.8870515708032662,1.707343989520993e-06,1.7129509563007517e-06,2.14202143578035e-06,0.0073288323569354885,0.39776595297535255,0.39871270406370113,0.40509478533228804,0.1961653113975571,3.0433055306837735,0.9684909236076595,0.0073288323569354885,0.14138766631277971,0.4026671854948308,0.40266718549483077,0.029226840610012454,0.19223802917288124,0.19223802917288124,0.14138766631277971,795,latin_hypercube,nan,True,False,2,ABNORMAL: ,54,3713,1422,2.92726657730842,0.9825679172780426,0.002023460738190258,0.0011976988529944744,107,93,False,1e-05,0.0011977089214874116,True,0.8438797527449003,0.040058615139433235,0.3239651594156802,0.729219182945589,0.8406018869799824,0.2784771044573312,0.48168375205594355,0.24947357803336404,0.5347828379427885,0.8408208560458763,0.6058449660498293,0.4098367432455927,0.9014196912884092,0.2908692088345296,0.48852480321910824,0.9857014836074085,376
