optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
482,angular_minimum:482,0.0022011028322561294,True,False,2,ABNORMAL: ,1,1149,306,5.3814753853263095,0.0022015052865168284,0.0022011598843049473,0.0019565232315090415,40,26,False,1e-05,0.001956753391081708,True,0.461397281397008,0.4696052151776731,0.4116419904188953,0.5452641555855032,0.6158222194070762,0.5235287074371581,0.013532912953604408,0.5150576586454796,0.46139936608511406,0.4696281963806821,0.41149173823161295,0.5448447029521362,0.6159244325128682,0.5234017108015359,0.013520919906938813,0.5150664930814989
483,angular_minimum:483,0.002211485479056377,True,False,2,ABNORMAL: ,2,643,378,21.686365409720896,0.002211595323610337,0.002211206564558646,0.002211206564558646,14,0,False,1e-05,0.0022118969539239577,True,0.5293514052231874,0.49826517875232623,0.45897065516373176,0.45405139523268356,0.4577222174718758,0.38007041124560126,0.008431046229267165,0.49400734364531756,0.5293514046109936,0.49826517817608357,0.45897065463293313,0.45405139470757405,0.45772221740935803,0.3800704108060506,0.008431046219516677,0.4940073430739991
484,angular_minimum:484,0.002215006572600613,True,False,2,ABNORMAL: ,1,3678,387,9.270643476035868,0.0022155862536436086,0.0022152868306606005,0.001201089022942098,148,134,False,1e-05,0.0012014700433054968,True,0.4650168853365962,0.4676415008320675,0.44399001278374084,0.5168505675824769,0.6232685176180722,0.4126424454489222,0.5163185660426156,0.016745983934351723,0.4650843999471725,0.46764489186529645,0.44404990874933203,0.5169509703064893,0.6249662175573162,0.4126176440349144,0.5164532757085976,0.016723315117824926
485,angular_minimum:485,0.0022374166932577527,True,False,2,ABNORMAL: ,0,463,162,80.06848688505877,0.0022370550991919875,0.0022370550991919875,0.0022370550991919875,14,0,False,1e-05,0.002238343741653549,True,0.4955490832053351,0.497399984538809,0.4946688066322399,0.5041590277171589,0.5050636260282961,0.49168444780400866,0.07060187298332214,0.3886990849877093,0.4955490832053351,0.497399984538809,0.4946688066322399,0.5041590277171589,0.5050636260282961,0.49168444780400866,0.07060187298332214,0.3886990849877093
486,angular_minimum:486,0.0022412465314879237,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,517,207,15.018581733139522,0.002241641238826398,0.002239041118866625,0.002239041118866625,14,0,False,1e-05,0.002239919815674868,True,0.5224509179075186,0.5267888505339791,0.4488206581741774,0.43861863852654,0.4768219843573494,0.521510053439569,0.4818378738130278,0.9964755099359478,0.5224508087110266,0.5267887404308238,0.4488205643670086,0.43861854685167634,0.47682188469767567,0.5215099444397253,0.4818377731049924,0.9964753016644599
487,angular_minimum:487,0.0022628976558366487,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,571,108,14.469316024345623,0.0022631341756979935,0.0022630918290106987,0.0022128648007993176,20,6,False,1e-05,0.0022130616904378012,True,0.4674969400027012,0.5181980581374932,0.45169988364350316,0.5729840462920757,0.5114916286345339,0.4735165308536468,0.017295348766010393,0.5041788206148549,0.46750869153798474,0.5182119203175086,0.45170849505039684,0.5729709209571552,0.5114395769854643,0.4733684381496356,0.01728892036209738,0.5041767994863173
488,angular_minimum:488,0.002282621075651684,True,False,2,ABNORMAL: ,1,643,387,19.058827892358977,0.0022825392470813273,0.002280758485444934,0.002280758485444934,14,0,False,1e-05,0.0022815776044174383,True,0.48442231130023605,0.47539352490728193,0.4756485878033237,0.5557508863071178,0.5161294524193536,0.41027415189848815,0.4847709980282718,0.0032038959888587445,0.484421948547991,0.47539316891610556,0.4756482316211474,0.5557507453822588,0.5161290659237004,0.4102738446709591,0.4847708895858224,0.003203893589670194
489,angular_minimum:489,0.002286401777007829,True,False,2,ABNORMAL: ,0,723,162,29.978843489885755,0.0022866332083359637,0.0022866332083359637,0.002249090171424943,25,11,False,1e-05,0.002250157392363517,True,0.5244621433191918,0.49169608362641964,0.4769737295587162,0.4610701085061081,0.5741172106039445,0.23280492192054497,0.4945660610873812,0.9925183204368035,0.5244621433191918,0.49169608362641964,0.4769737295587162,0.46110672959985805,0.5740561754476944,0.23287816410804493,0.4945660610873812,0.9925183204368035
490,angular_minimum:490,0.0022895529822721727,True,False,2,ABNORMAL: ,2,695,369,9.770609923667054,0.00228989453336606,0.00228923061843521,0.0022511484735213637,16,2,False,1e-05,0.002254248855208734,True,0.5117226177126796,0.4674450804982634,0.4522725956919998,0.45036143327912376,0.5422724378376645,0.5169208105985597,0.4803770165096223,0.9964205902287108,0.5117225640423885,0.4674450314718716,0.4522603412256726,0.4503613860444924,0.5422846431636946,0.5169207563830738,0.4803769661269083,0.9964204857225168
491,angular_minimum:491,0.002317158944317445,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,641,198,6.874673244872592,0.0023175218779833183,0.00231639287342646,0.002275842746517779,20,6,False,1e-05,0.002276692317138164,True,0.4846333355220804,0.5437011498969907,0.4795014750021618,0.4699275228910323,0.37891935029636115,0.4559759264696592,0.956701128643591,0.5330043012766147,0.48464103795425956,0.5437012128630174,0.47951345727362854,0.46995542643062416,0.37890814005477386,0.4559743004749534,0.9566916964036138,0.5330003020561669
492,angular_minimum:492,0.002324214136498982,True,False,2,ABNORMAL: ,1,571,288,10.577490447118807,0.0023244940934425435,0.0023240340172085584,0.0023240340172085584,14,0,False,1e-05,0.002326124367824733,True,0.49268459426187217,0.534095771186495,0.46136787304124727,0.48402774263136383,0.4334209411308989,0.49925507733267954,0.47638445572920096,0.992292408906461,0.4926845926467149,0.5340957694355803,0.4613678715287549,0.4840277410445861,0.4334209399559301,0.49925507585993706,0.47638445416748004,0.9922924056534501
493,angular_minimum:493,0.0023345721052732407,True,False,2,ABNORMAL: ,0,463,162,22.880701570944712,0.0023343172052016858,0.0023343172052016858,0.0023343172052016858,14,0,False,1e-05,0.0023365009494230975,True,0.511925665048892,0.5190628064342847,0.4868570986610529,0.4616915083315534,0.4898968110349109,0.3756401541636231,0.510535456150492,0.9980635621938155,0.511925665048892,0.5190628064342847,0.4868570986610529,0.4616915083315534,0.4898968110349109,0.3756401541636231,0.510535456150492,0.9980635621938155
494,angular_minimum:494,0.002341789625920486,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,504,171,15.932892472574645,0.0023419882277742918,0.002341746900398332,0.002340985485386429,15,1,False,1e-05,0.002341746900398332,True,0.47843323915701513,0.5169728581841815,0.47576127737295626,0.550068980681098,0.5042439120839227,0.39859467095084633,0.9872605887756171,0.5029540860805798,0.4784328722242408,0.5169724616935751,0.4757609124894341,0.5500586813923884,0.504243525355739,0.39859436524999514,0.9872598315994069,0.5029537003416238
495,angular_minimum:495,0.002382082198654578,True,False,2,ABNORMAL: ,2,643,378,6.913091807119025,0.0023826163535556133,0.0023819084056314202,0.0023819084056314202,14,0,False,1e-05,0.002382555851040866,True,0.476923113252173,0.5430484848545404,0.46958377867913265,0.480441122595742,0.3666922086791699,0.4451084377934048,0.4655453758027989,0.02714580090379436,0.476923052559146,0.5430484157464275,0.46958371892010614,0.4804411183403637,0.36669220114918777,0.4451083811490995,0.4655453165576978,0.027145797449231596
496,angular_minimum:496,0.0024005820121285573,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,1683,108,8.264543296322755,0.002400486184750052,0.002400486184750052,0.002145504999031681,70,56,False,1e-05,0.0021468622672730863,True,0.5290685488715524,0.47401052974440433,0.46765882372835815,0.4880512840590195,0.603792656400412,0.35164830496490024,0.5144042999163057,0.9867374614617089,0.5290863773862685,0.4740005481289278,0.4676652280971537,0.48794427578467603,0.6042566840461883,0.35150175352711294,0.5144342739920121,0.986729496031085
497,angular_minimum:497,0.0024076924209784035,True,False,2,ABNORMAL: ,1,4913,261,7.738489046453446,0.0024078609131904754,0.0024072330869930663,0.0013023798533445658,209,195,False,1e-05,0.0013030770205427246,True,0.4805756997542263,0.5397075307383883,0.48165080354492235,0.4751692616794861,0.36919967669428444,0.40491300970161764,0.4673782989095451,0.02352698133390545,0.4806527457152434,0.5397164502647178,0.48164750853476374,0.47563319782963603,0.3711193438140503,0.4047541947756026,0.4677285510257796,0.023499137400477845
498,angular_minimum:498,0.0024595096791950035,True,False,2,ABNORMAL: ,2,697,459,12.886594664818304,0.002459656869023006,0.002459306355383399,0.002459306355383399,14,0,False,1e-05,0.002464057761216716,True,0.5165078347089775,0.5295578027202331,0.4650139566969853,0.43741421396231894,0.4764543535070328,0.44685713010784955,0.4814882083976409,0.9966230383233293,0.5165078346990662,0.5295578027100714,0.4650139566880621,0.4374142139539254,0.4764543534978901,0.4468571300992748,0.4814882083884016,0.9966230383042051
499,angular_minimum:499,0.0024614295510133927,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,580,279,16.355729343160693,0.0024614281554364006,0.0024610000773698354,0.0024610000773698354,14,0,False,1e-05,0.0024662540179326703,True,0.49760016350215086,0.5272804570640575,0.48075404481459916,0.46900653648825097,0.4576006506444832,0.4109817571566736,0.5163937690282039,0.9968513595244891,0.4976001395182584,0.527280431646325,0.4807540216430411,0.469006513887693,0.45760062857881817,0.41098173734643473,0.5163937441373633,0.996851311473835
500,angular_minimum:500,0.0024675950079227774,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,1130,720,4.337720978872755,0.0024676187470930745,0.00034368611226423334,0.00032951510203283087,19,5,False,1e-05,0.00032952536574843046,True,0.4716705092466605,0.4570222373968301,0.45649112739495423,0.4929966760070364,0.6342410104913585,0.46468682495367186,0.47029105377651204,0.025488104873743908,0.47150260070214395,0.45735119223925136,0.455015857039703,0.49935872447333973,0.637071206783392,0.4662296230821321,0.471310940453369,0.024168750660257823
501,angular_minimum:501,0.002479651337486875,True,False,2,ABNORMAL: ,1,685,261,11.427285277246238,0.0024804571249352494,0.0024796091499802424,0.002433056245692381,20,6,False,1e-05,0.002433212501067533,True,0.4827222283541659,0.526774091107006,0.46184444166548333,0.5051359693417771,0.44330728687993026,0.5109870602568396,0.5242825801533653,0.9928826415944547,0.4827324194404222,0.5267821194252069,0.4618661057782238,0.5051348843557807,0.44330024349952757,0.5109924010148948,0.5242980290751612,0.9928684437007839
502,angular_minimum:502,0.002483480391336137,True,False,2,ABNORMAL: ,0,2770,153,10.820086235810358,0.002483521260307806,0.002483521260307806,0.0021866068929533764,116,102,False,1e-05,0.002186633984292314,True,0.5267977711970231,0.5353499845686143,0.47060841539059234,0.5097459198129093,0.37167272842375043,0.3873774514080648,0.4766278488064113,0.9809599387236958,0.5267755958025716,0.5353632462674247,0.47059901791239506,0.5095821662639619,0.3725484249957856,0.38748584170061917,0.47672843710328433,0.9809659671977025
503,angular_minimum:503,0.0024963361167902867,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,526,216,15.608914701037449,0.0024967286103882904,0.002496291617311584,0.002496291617311584,14,0,False,1e-05,0.0024974790014868167,True,0.479818378211245,0.47957287971470713,0.4784544983011405,0.5106652411380154,0.5533046229462111,0.46693744908946627,0.47027131681163103,0.9854768807000257,0.479818329600498,0.47957283099267767,0.47845444982040103,0.5106651894558523,0.5533045667465494,0.46693740187306015,0.4702713038448136,0.9854767808384579
504,angular_minimum:504,0.0025164962146369983,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,1236,666,10.110199534583545,0.0025168046844626195,0.000746377485216943,0.0003447689626100866,27,13,False,1e-05,0.00034536567101963204,True,0.507227995721172,0.47501174364869386,0.4845269980630275,0.520955350918038,0.5457261586342274,0.4037179139183393,0.48401115941563144,0.003310293958476632,0.5051796761110147,0.47395646446982825,0.4830700486677905,0.51923148131768,0.5443149629450742,0.40287485700111597,0.4845581393918534,0.003541140226488423
505,angular_minimum:505,0.0025540795814053036,True,False,2,ABNORMAL: ,1,710,261,9.05880196064939,0.0025544123328566,0.0025513279307069776,0.0024673862591178776,21,7,False,1e-05,0.00246757849127473,True,0.5115439614037948,0.46607620661518473,0.4582631844975592,0.4430894441022051,0.5391041733895643,0.4788197876012773,0.47956986299159315,0.9962946053199566,0.5115437515188688,0.4660760153855398,0.4582385824110734,0.4431014693352086,0.5391407128140172,0.47873193489297994,0.4795940802880422,0.9962941965433211
506,angular_minimum:506,0.0025734908228937352,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,3876,108,8.386324820335215,0.002573242557169345,0.00257320905751788,0.0014422226554204564,168,154,False,1e-05,0.0014428595285101275,True,0.4719249156355515,0.4590399420122808,0.4614714176921445,0.49367915844262816,0.6293497194437464,0.43352948028391386,0.9733903348785107,0.5231640201848893,0.4719577196308521,0.45906313314089175,0.461471685695697,0.4935541240619083,0.6314684877434275,0.43401014012202327,0.9730828585345628,0.5231357035240554
507,angular_minimum:507,0.0025761171512759394,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,697,432,22.10348287916787,0.002575722039274372,0.002574535912812111,0.002574535912812111,14,0,False,1e-05,0.0025796941639177526,True,0.5168633099639853,0.5064341845207911,0.5004830048638876,0.4831877069121449,0.4733028896409995,0.40994139561025805,0.9798743834726722,0.5153521899773518,0.5168628356999964,0.5064337196385897,0.5004825449009563,0.48318726267525625,0.4733024552448858,0.4099410188533783,0.9798734844931376,0.5153517152766596
508,angular_minimum:508,0.002578286049031629,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,517,216,27.175223602227597,0.002578113337056447,0.0025773469766115047,0.0025773469766115047,14,0,False,1e-05,0.002577797030339861,True,0.48183653548299604,0.5093599640686017,0.5008692560664902,0.5445494711678404,0.51314553688151,0.3165114840830976,0.5082533417126824,0.001648062702901962,0.4818360978253638,0.5093595014111247,0.5008688011212203,0.5445489765473319,0.5131450707855539,0.3165111965920991,0.5082528800603632,0.0016480612059477727
509,angular_minimum:509,0.002595422473267611,True,False,2,ABNORMAL: ,0,454,144,61.57482941155916,0.002595406197862385,0.002595406197862385,0.002595406197862385,14,0,False,1e-05,0.002595590561610558,True,0.49988215293146854,0.5003820308951952,0.49923309989606734,0.5071848322049671,0.4903416987806727,0.49235740331514566,0.747223570686157,0.44303154922592575,0.49988215293146854,0.5003820308951952,0.49923309989606734,0.5071848322049671,0.4903416987806727,0.49235740331514566,0.747223570686157,0.44303154922592575
510,angular_minimum:510,0.002597252673042847,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,716,198,19.488466064803944,0.002597583196822417,0.0025967500487026575,0.0025272539724755906,23,9,False,1e-05,0.002528616268613267,True,0.47659667965311997,0.5150679009748313,0.49444560299534995,0.5261328594308821,0.41413914280867037,0.26214554764546016,0.990315850322567,0.5078204042624975,0.4765966020555053,0.5150678170211203,0.4944455224767838,0.5260229415668758,0.4142612703460978,0.2622431611005037,0.9903156891403452,0.5078203214928815
511,angular_minimum:511,0.0026017389334484515,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,1482,342,8.335475000819983,0.00260184398146351,0.0025998489810413893,0.001969774869228343,53,39,False,1e-05,0.001971092548304214,True,0.4719314751732452,0.46886559995556354,0.46971393376938075,0.49766932467425545,0.6174541956901328,0.36830629930105163,0.018820736923089353,0.5162688238107297,0.47200301707590003,0.4688112888325942,0.469780551486705,0.49861473114010585,0.617654416955962,0.36836804350176344,0.018807897710156295,0.5162049603457165
512,angular_minimum:512,0.002605575636395547,True,False,2,ABNORMAL: ,1,1290,234,14.611204737519374,0.0026060958496143087,0.002605278927015114,0.0019069865251697558,48,34,False,1e-05,0.0019079406764822941,True,0.5102367319175865,0.4754227241371264,0.4512600661661466,0.4665642951253879,0.5371880372694219,0.5524674650799254,0.5140176189948755,0.997486172739096,0.5102855193733713,0.47542268624281603,0.45110133879150877,0.46677177746840226,0.5372124085145108,0.5524552140133937,0.5139443358367987,0.9974860932329036
513,angular_minimum:513,0.0026119466513428056,True,False,2,ABNORMAL: ,1,653,252,10.277395698320097,0.0026123533477421944,0.0026119000987158427,0.002584544587630649,19,5,False,1e-05,0.002585293963382117,True,0.46811826429364933,0.48072122999019884,0.44697867416138326,0.5721262719999956,0.4959535343334689,0.5028226671186699,0.5175734033044073,0.004075449773808699,0.46812272399648625,0.48071918190911894,0.4469678443442706,0.572144468663666,0.4959567827691092,0.5027690291445451,0.5175663154150245,0.0040743904185365646
514,angular_minimum:514,0.002612190194246071,True,False,2,ABNORMAL: ,1,835,351,13.461913702791286,0.0026122503571604475,0.0026121161745855225,0.002547292319847125,23,9,False,1e-05,0.0025478717565226767,True,0.4889091057903745,0.5342652571125035,0.4555306250031732,0.5542899164485182,0.45833584796169985,0.4930808855636382,0.5205804992757307,0.003723618427480797,0.48890878663594495,0.5342649083500826,0.4555181206065949,0.5543017616454723,0.4583111347026532,0.4929829074359172,0.5205679524153175,0.003723615996744079
515,angular_minimum:515,0.0026184384676663135,True,False,2,ABNORMAL: ,1,774,387,6.346902023917804,0.0026185011883379924,0.0026183214925643654,0.0025721536345379922,20,6,False,1e-05,0.0025743564302385205,True,0.4923914014963289,0.5339498749232168,0.4529405917308139,0.5429593556376906,0.4526007317636509,0.514634585557204,0.5200868867420292,0.003663091809019836,0.4923913785181594,0.53394985000566,0.45296501722315313,0.5429593302996931,0.4526251247048716,0.5146467869805585,0.5200990695026592,0.0036630916380762653
516,angular_minimum:516,0.002620465568220248,True,False,2,ABNORMAL: ,1,1274,351,7.623825657581483,0.002620357715301838,0.00261925407007124,0.0020012813264051743,43,29,False,1e-05,0.0020020678894577108,True,0.4790885582618243,0.5441860896100686,0.4632968451728519,0.4900083164904949,0.37052400198915164,0.49586096384698614,0.03815116252449979,0.528836513770391,0.47912064453217496,0.5442102901874106,0.4633135597858857,0.49007821409061253,0.3709459977221953,0.4953424988025762,0.037952573240964016,0.5288298222283526
517,angular_minimum:517,0.0026262605979652754,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,1067,360,8.518791953957967,0.0026266066292645962,0.002625028248503507,0.002389588601625039,33,19,False,1e-05,0.002389835563589642,True,0.5289511669801628,0.45843367903579985,0.4580364712560825,0.5076929273680032,0.63355557534568,0.44591668292451436,0.027646705049442926,0.47597645645935144,0.5288693462242222,0.458427242804238,0.45800094066728625,0.5074598396071315,0.633709196566144,0.44616268328314795,0.027638143054956855,0.4760236036967
518,angular_minimum:518,0.0026385657514192066,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,780,306,13.012772203432867,0.002638618968981514,0.0019324276758412578,0.0017839307969714736,21,7,False,1e-05,0.0017864994750274635,True,0.4962941017574118,0.46654686626945213,0.4539998682335998,0.5364380998499669,0.551550112953336,0.5191683217197202,0.5202102745403246,0.003721202248920116,0.4956487414436997,0.4661077734762142,0.4532755087585382,0.5360162001771246,0.5513606641804795,0.5188088018605413,0.5200552325228148,0.003861728023189809
519,angular_minimum:519,0.0026411958486740566,True,False,2,ABNORMAL: ,1,571,279,8.561748810949515,0.0026416069192430566,0.00264016382818839,0.00264016382818839,14,0,False,1e-05,0.0026423349276145126,True,0.5163961738411003,0.45558684167682917,0.473969511235795,0.5233101170403907,0.6201316344376476,0.4768706168869762,0.5429749971630484,0.9665983749036238,0.5163960905721396,0.4555867682133825,0.4739694348081401,0.5233100326565556,0.6201316386104176,0.4768705550706313,0.5429749635581367,0.9665982190394906
520,angular_minimum:520,0.0026589187493936857,True,False,2,ABNORMAL: ,0,1400,153,13.109587890018688,0.002658954084512673,0.002658954084512673,0.002023094726038061,56,42,False,1e-05,0.002023264845264646,True,0.48271313951040945,0.47352194932426905,0.46916911521305793,0.5058795242500367,0.5612289298297234,0.49259787948859396,0.527551733064922,0.9886854389470532,0.48269942710127595,0.4734163036900255,0.4690488500478795,0.5059141428689604,0.5610869920024097,0.49233034228833805,0.5275040574034939,0.9887041886240149
521,angular_minimum:521,0.0026665103177462837,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,1391,189,6.872661506829859,0.002667222468638608,0.0026662635529291156,0.0017426110590608372,54,40,False,1e-05,0.0017430860769736519,True,0.48376819587394215,0.456465405525326,0.4670896270426324,0.4874888237573935,0.6129607113689042,0.505225796887432,0.9600717277487542,0.5311311019391596,0.48357422831986047,0.456436527369171,0.46699995814358763,0.4874268881547561,0.6144152436421824,0.5048785566941879,0.9598759817611163,0.5310064784260512
522,angular_minimum:522,0.0026672024998984213,True,False,2,ABNORMAL: ,1,2232,225,4.9733524493313634,0.0026674602346935055,0.002667249167341724,0.0022849483987250536,91,77,False,1e-05,0.002285182416444653,True,0.5114740106050613,0.5408560586582989,0.48833113354100094,0.5333582136217122,0.3874060560114727,0.4208121206362041,0.03832306721962908,0.47152531642200446,0.5114639705204049,0.5408570848878692,0.4884150751441545,0.5334613687084283,0.38694055786797316,0.42083936216199536,0.03847068369070321,0.47150597512336695
523,angular_minimum:523,0.00268375178939074,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,1550,207,145.74323278579936,0.0026848754706527618,0.002684209345671179,0.0024622559986917265,59,45,False,1e-05,0.0024625005513547772,True,0.4989715512655279,0.5023419241204392,0.5278870941185291,0.5215826432923827,0.47267278780613586,0.48796722220186,0.3370114845029186,0.8420453057933547,0.4989715402899218,0.5023419130706969,0.5278870825068835,0.5215704247881626,0.47267277740900937,0.4880648897147668,0.3356809197354865,0.8420574943025916
524,angular_minimum:524,0.002707467267480797,True,False,2,ABNORMAL: ,1,652,387,15.716791184054355,0.0027069795913792047,0.0027067734573657863,0.0027067734573657863,14,0,False,1e-05,0.0027078208487794184,True,0.4817261160700579,0.4803785797912682,0.48629668501171464,0.5122077782451724,0.5495492609875218,0.43479846894672847,0.5250833527682052,0.987174158594179,0.48172609830044694,0.4803785620713643,0.48629666707350744,0.512207759351173,0.5495492407160932,0.43479845290815516,0.5250833492422662,0.9871741221799176
525,angular_minimum:525,0.0027157238395849976,True,False,2,ABNORMAL: ,2,652,387,13.86769471191938,0.002715894322140595,0.002714707166977799,0.002714707166977799,14,0,False,1e-05,0.002718175746981644,True,0.4788664881165329,0.47437729122316963,0.464983459055942,0.5641019651254725,0.5105608567919452,0.44083102831189414,0.48268880785219054,0.0035122224542566334,0.4788663460380624,0.4743771504766325,0.464983321096531,0.5641017978211222,0.510560705309836,0.440830897518448,0.48268866463964755,0.0035122214121891537
526,angular_minimum:526,0.0027311440828712095,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,997,117,9.097711371414155,0.002731081216098346,0.002730994177029227,0.002579871985849961,39,25,False,1e-05,0.0025800400263553728,True,0.5231513204076961,0.45588996299574414,0.4601163604372468,0.5081525015705256,0.6314441057741692,0.4943729600704635,0.46403883848278726,0.9720321115210234,0.5231423208081868,0.4558851687559252,0.46011345230228695,0.5080366138100929,0.631331768282478,0.49435281637723977,0.46409635331059557,0.9720465681154762
527,angular_minimum:527,0.0027391376671646634,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,1389,108,9.020318019898372,0.002739287713868872,0.002739227722272737,0.002415555467764652,57,43,False,1e-05,0.0024156166887056084,True,0.4849557973517644,0.4559310806359016,0.4724318483982189,0.4797784083036546,0.6156582798442042,0.4902562817862317,0.5433172454986661,0.03364433784720742,0.484961615885723,0.4559551461278342,0.4724234095228784,0.4797659949565684,0.6159603858308751,0.4906905673622344,0.5434901645587833,0.03362797788436234
528,angular_minimum:528,0.0027844451494687932,True,False,2,ABNORMAL: ,0,896,135,15.967736865815857,0.0027847005198863213,0.0027847005198863213,0.0024482832033121973,34,20,False,1e-05,0.0024498175637085663,True,0.5074955559169577,0.5301023191872978,0.4521895613388044,0.465389743732383,0.44906032346267827,0.5402187379136886,0.48268953432444967,0.9957919037418685,0.5075077171948706,0.5301133517319472,0.45211649541806964,0.46547137307485237,0.4491444965958038,0.540165150737046,0.48270141803507877,0.9958087358915347
529,angular_minimum:529,0.0027960297528640578,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,1974,279,54.13170577150072,0.002797107380969438,0.002796832964258801,0.0022198573472386584,75,61,False,1e-05,0.002220215871441545,True,0.502682759907793,0.5053690865089161,0.5196386455006993,0.46950511773247716,0.46595505921612745,0.4861571985478268,0.14048592674651408,0.6319591105927176,0.5026827348662233,0.505369061334515,0.519638619622641,0.4695173013820384,0.4659428289782527,0.48649902101440645,0.14312265063356025,0.6319957002070824
530,angular_minimum:530,0.002809738559697,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,553,234,155.38836731740275,0.0028100977543561254,0.0028092339995138813,0.0028092339995138813,14,0,False,1e-05,0.002809838232031433,True,0.5001659831033844,0.49934745114991475,0.508690610190194,0.49316053731480025,0.5160528990599513,0.5042008904471126,0.7529408877422847,0.609493378050003,0.5001659515247566,0.499347419622966,0.5086905780733528,0.49316050617847035,0.5160528664782825,0.5042008586137356,0.7529408872572935,0.6094933395688484
531,angular_minimum:531,0.0028796828781596185,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,4294,207,6.968717693132155,0.0028798845377550363,0.0028795924478819705,0.0015425214683358016,184,170,False,1e-05,0.0015425657583977488,True,0.5308697289169246,0.5423296981729702,0.4469443962715971,0.48638239000654276,0.3700950758719447,0.4851145400038678,0.9748539024177074,0.4773069383221421,0.530882465306562,0.5422082439070126,0.4468388939383315,0.4869344411549832,0.36854336471587557,0.4850559529606435,0.9746735190383368,0.4773498020953567
532,angular_minimum:532,0.0029210059416224497,True,False,2,ABNORMAL: ,1,3760,279,9.744729153924672,0.0029214938215925785,0.00292080841532794,0.0026227777175655957,156,142,False,1e-05,0.0026230266370355867,True,0.5131138605099046,0.45891607623541764,0.488319861096206,0.5396862856254574,0.6156378106263046,0.4225697051903997,0.04109489327684758,0.46985427044871536,0.5128768240808653,0.4588741415619519,0.488320005027367,0.5395587126076766,0.6156330813230523,0.42362688868364506,0.04134863426706051,0.46968908192496917
533,angular_minimum:533,0.0029372881055995275,True,False,2,ABNORMAL: ,1,4223,279,19.455753448559225,0.002937566299591752,0.002936964719730138,0.0014850827547381806,179,165,False,1e-05,0.0014858844975260627,True,0.47185316840490094,0.48870406490758267,0.4605735955548387,0.5370630229476978,0.5841490554055307,0.2893573465979288,0.49320431477052673,0.008706656059733578,0.4718541589969102,0.4886418174504816,0.46087704214586,0.5367978268546484,0.5821978505263309,0.29108041908137666,0.4932077959538485,0.008706317639466945
534,angular_minimum:534,0.002952246821704128,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,785,126,15.350422803286754,0.00295227020239711,0.0029521772100035053,0.002847557699523288,29,15,False,1e-05,0.0028477812421489374,True,0.4784365955542839,0.5281264854711297,0.45875338679367106,0.567141768359384,0.4840411794363089,0.4644982087859873,0.48130639970277656,0.0036722874766499094,0.47843623645567335,0.5281263137209294,0.4587303917271096,0.5671299830851653,0.483993581091541,0.46441882495374354,0.48132706350233373,0.003673693747218632
