local_minimum_id,contour_point_count,original_contour_cut,target_covariance_cut,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,requested_samples,attempted_samples,accepted_samples,rejected_samples,rejection_fraction
48,404,0.05,0.02,8,8.023438285268869e-09,0.0007981264051162152,2000,8244,2000,6244,0.757399320718098
49,207,0.05,0.02,8,4.2787906390022406e-05,0.0036045260681174347,2000,10854,2000,8854,0.8157361341440943
50,203,0.05,0.02,8,3.0118399353101204e-09,0.0013971601446916193,2000,11269,2000,9269,0.8225219629070902
51,378,0.05,0.02,8,0.00040859546320102434,0.003979187321945094,2000,7651,2000,5651,0.7385962619265456
52,343,0.05,0.02,8,0.00027003044031112403,0.0029851172434442897,2000,7391,2000,5391,0.7294006223785685
53,405,0.05,0.02,8,8.933359162980109e-08,0.0010786433559266222,2000,7049,2000,5049,0.7162718116044829
54,383,0.05,0.02,8,0.0007788735801062348,0.0043575848562905075,2000,6780,2000,4780,0.7050147492625368
55,1249,0.05,0.02,8,0.00030997988147308733,0.000949306672923187,2000,2050,2000,50,0.024390243902439025
56,383,0.05,0.02,8,0.0004755233446239513,0.0033888346715863437,2000,7150,2000,5150,0.7202797202797203
57,297,0.05,0.02,8,0.000825521544397341,0.004649322985041717,2000,6899,2000,4899,0.7101029134657196
58,215,0.05,0.02,8,0.0007984609772315757,0.00585037376136765,2000,9828,2000,7828,0.7964997964997965
59,388,0.05,0.02,8,0.00027487799028270716,0.0016686946063923602,2000,6242,2000,4242,0.6795898750400513
60,378,0.05,0.02,8,0.00045537923523311137,0.003805336466470256,2000,6411,2000,4411,0.688036187802215
61,174,0.05,0.02,8,0.0008152599518000138,0.0054997705665761655,2000,10391,2000,8391,0.807525743431816
62,357,0.05,0.02,8,0.0007496791762250889,0.005283640207968645,2000,6996,2000,4996,0.7141223556317896
63,387,0.05,0.02,8,0.00013432251717657677,0.003402864340872002,2000,7433,2000,5433,0.7309296381003633
64,371,0.05,0.02,8,0.0007430269503763555,0.004636802997330932,2000,7048,2000,5048,0.7162315550510783
65,381,0.05,0.02,8,0.0003344877359120822,0.0022853409407850517,2000,6472,2000,4472,0.6909765142150803
66,380,0.05,0.02,8,0.0007166875550254204,0.0038684299727570117,2000,6612,2000,4612,0.6975196612220206
67,333,0.05,0.02,8,0.00043828231944484706,0.005790530541372314,2000,7753,2000,5753,0.7420353411582613
68,343,0.05,0.02,8,0.0007489048941764333,0.003988743378947074,2000,7882,2000,5882,0.7462572951027658
69,392,0.05,0.02,8,0.0007920876044586422,0.003987014608492849,2000,6636,2000,4636,0.6986136226642555
70,377,0.05,0.02,8,0.0004401905774101374,0.0033408926373189843,2000,6503,2000,4503,0.6924496386283254
71,362,0.05,0.02,8,0.0007991912766369756,0.004154836820448673,2000,6856,2000,4856,0.7082847141190198
72,355,0.05,0.02,8,0.0007861407518572247,0.0048954187961705005,2000,6803,2000,4803,0.7060120535058063
73,385,0.05,0.02,8,0.0007969932904008914,0.0046561070376441105,2000,6982,2000,4982,0.7135491263248352
74,408,0.05,0.02,8,0.0006569375982661197,0.0042525252697884555,2000,7205,2000,5205,0.7224149895905622
75,447,0.05,0.02,8,0.00026515884059038564,0.0037460213613859958,2000,5692,2000,3692,0.6486296556570625
76,387,0.05,0.02,8,0.0006782068080709698,0.004870701468016244,2000,7160,2000,5160,0.7206703910614525
77,339,0.05,0.02,8,0.0004996242902160608,0.005118677476864968,2000,7619,2000,5619,0.7374983593647461
78,378,0.05,0.02,8,0.0007226275269590791,0.004894837593037273,2000,7051,2000,5051,0.7163522904552546
79,369,0.05,0.02,8,0.000409195819952136,0.0033607538286212595,2000,6251,2000,4251,0.6800511918093105
80,317,0.05,0.02,8,0.00013720057757948606,0.0031626952795131566,2000,8487,2000,6487,0.764345469541652
81,386,0.05,0.02,8,0.0001295839290028184,0.003480952630627765,2000,6810,2000,4810,0.7063142437591777
82,437,0.05,0.02,8,0.0007088501920618333,0.004281414394156121,2000,5782,2000,3782,0.6540989277066759
83,412,0.05,0.02,8,0.0005461075173461376,0.004393595654007378,2000,6946,2000,4946,0.7120644975525482
84,483,0.05,0.02,8,0.0007579496519786045,0.004283639266082109,2000,5508,2000,3508,0.6368917937545389
85,390,0.05,0.02,8,0.0005453026925180557,0.003404696128771642,2000,6747,2000,4747,0.703571957907218
86,383,0.05,0.02,8,0.0004749959109225978,0.004166262602279968,2000,6834,2000,4834,0.7073456248170911
87,1161,0.05,0.02,8,0.0008687425091292756,0.0026211018658824927,2000,2037,2000,37,0.018163966617574866
88,388,0.05,0.02,8,0.0007505123848628971,0.004391749440064666,2000,6637,2000,4637,0.6986590326954949
89,396,0.05,0.02,8,0.0006299682653400843,0.004393989404703923,2000,6687,2000,4687,0.7009122177359055
90,383,0.05,0.02,8,0.0006493483139655091,0.003867874438100978,2000,7073,2000,5073,0.7172345539375088
91,201,0.05,0.02,8,0.00018600588370447417,0.004986427411750588,2000,11965,2000,9965,0.8328458002507313
92,389,0.05,0.02,8,0.0002692638506133551,0.0018188737220214113,2000,6629,2000,4629,0.6982953688339116
93,297,0.05,0.02,8,0.00013969407527277992,0.0044293132990918405,2000,8657,2000,6657,0.768973085364445
94,377,0.05,0.02,8,0.000765042988988484,0.004217417362910974,2000,6879,2000,4879,0.7092600668701846
95,458,0.05,0.02,8,0.00015786181261926715,0.003167090990487717,2000,7433,2000,5433,0.7309296381003633
96,401,0.05,0.02,8,0.0007779054543171312,0.004294209762945645,2000,6672,2000,4672,0.7002398081534772
97,379,0.05,0.02,8,0.00013106117690194288,0.003144203035913075,2000,7557,2000,5557,0.7353447135106523
98,370,0.05,0.02,8,0.0006605582440750669,0.0046135191638935116,2000,7514,2000,5514,0.7338301836571732
99,447,0.05,0.02,8,0.00021003659273592873,0.0017592881639757712,2000,5833,2000,3833,0.6571232641865249
100,362,0.05,0.02,8,0.0005437190583587365,0.003976641724356425,2000,6577,2000,4577,0.6959099893568497
101,686,0.05,0.02,8,0.0007705924560151701,0.002745743619556143,2000,3801,2000,1801,0.47382267824256774
102,376,0.05,0.02,8,0.0006013825019300799,0.004405244410095429,2000,7764,2000,5764,0.7424008243173622
103,389,0.05,0.02,8,0.0006851436706397402,0.004084894012849172,2000,6811,2000,4811,0.7063573630891206
104,399,0.05,0.02,8,5.870963412350898e-06,0.0014695921100653234,2000,6884,2000,4884,0.7094712376525276
105,354,0.05,0.02,8,2.2147742342983056e-10,0.0012229727349713615,2000,9724,2000,7724,0.7943233237350884
106,659,0.05,0.02,8,0.0003607103926644276,0.0016113360468540101,2000,4089,2000,2089,0.5108828564441183
107,164,0.05,0.02,8,2.7973076290972533e-09,0.002476945319030633,2000,10084,2000,8084,0.8016660055533519
108,406,0.05,0.02,8,0.0003862876632613116,0.003272776482903602,2000,6191,2000,4191,0.6769504118882248
109,367,0.05,0.02,8,0.0007507924801106665,0.004408574999032481,2000,7517,2000,5517,0.7339364108021817
110,412,0.05,0.02,8,0.00041046237627669166,0.00414076759065247,2000,6633,2000,4633,0.698477310417609
111,343,0.05,0.02,8,0.0004660489216845518,0.003949535949488695,2000,7286,2000,5286,0.7255009607466374
112,410,0.05,0.02,8,1.3304845691369344e-06,0.001150086064439934,2000,7501,2000,5501,0.7333688841487802
113,382,0.05,0.02,8,0.00036431622349848036,0.0038211629803537868,2000,6204,2000,4204,0.6776273372018052
114,395,0.05,0.02,8,0.0007391818250949471,0.004608968297504158,2000,6599,2000,4599,0.6969237763297469
115,367,0.05,0.02,8,0.000787254919875456,0.003949813002891192,2000,6273,2000,4273,0.6811732823210586
116,889,0.05,0.02,8,0.0007473538883263251,0.0026217594353985787,2000,2973,2000,973,0.32727884291960985
117,375,0.05,0.02,8,6.5478856784966e-10,0.0007265329864018302,2000,13323,2000,11323,0.8498836598363732
118,366,0.05,0.02,8,0.0007629183307177455,0.005755011363689847,2000,6928,2000,4928,0.7113163972286374
119,380,0.05,0.02,8,0.0006936906389855588,0.004851715450461947,2000,7062,2000,5062,0.7167941093174738
120,345,0.05,0.02,8,4.849070898499047e-10,0.000764480608261921,2000,19055,2000,17055,0.8950406717397008
121,573,0.05,0.02,8,0.00026738799507494503,0.003134458805045997,2000,5637,2000,3637,0.6452013482348767
122,1058,0.05,0.02,8,0.0003191238684603524,0.0015180126096646606,2000,3208,2000,1208,0.3765586034912718
123,423,0.05,0.02,8,0.0002724324024348778,0.0015077815637630288,2000,6020,2000,4020,0.6677740863787376
124,364,0.05,0.02,8,0.00048365567199627855,0.004418505255276454,2000,7140,2000,5140,0.7198879551820728
125,1071,0.05,0.02,8,0.0007591178448275803,0.002817914863063366,2000,2274,2000,274,0.12049252418645559
126,387,0.05,0.02,8,4.054722464314314e-06,0.0015489399422192903,2000,8237,2000,6237,0.7571931528469102
127,397,0.05,0.02,8,0.0005986060636315358,0.0036449389040986773,2000,6861,2000,4861,0.7084973036000582
128,339,0.05,0.02,8,0.0008320270096980923,0.00367486592646057,2000,7414,2000,5414,0.7302400863231724
129,335,0.05,0.02,8,0.0007453251789462672,0.0050016985550615295,2000,6702,2000,4702,0.7015816174276336
130,364,0.05,0.02,8,0.0004926650169629207,0.003612631622224455,2000,6475,2000,4475,0.6911196911196911
131,406,0.05,0.02,8,0.0004311689125773241,0.003300507607047195,2000,6075,2000,4075,0.6707818930041153
132,380,0.05,0.02,8,1.1997237820374376e-05,0.002998017883259187,2000,6236,2000,4236,0.6792815907633099
133,282,0.05,0.02,8,0.000767568631766294,0.00455981207050803,2000,8953,2000,6953,0.7766111917792918
134,259,0.05,0.02,8,0.000815160679971722,0.0049641705467538995,2000,9369,2000,7369,0.7865300458960401
135,434,0.05,0.02,8,0.0007394477552726327,0.003838969576336565,2000,5956,2000,3956,0.664204163868368
136,380,0.05,0.02,8,2.4966468921649995e-10,0.0007384982024325995,2000,18574,2000,16574,0.8923226014859481
137,386,0.05,0.02,8,0.0003034199346304546,0.004318595820475772,2000,7680,2000,5680,0.7395833333333334
138,391,0.05,0.02,8,0.0001711950703835978,0.0031720286483685775,2000,7835,2000,5835,0.7447351627313338
139,229,0.05,0.02,8,0.0002891559512561959,0.0035896544565406086,2000,12298,2000,10298,0.8373719303951862
140,362,0.05,0.02,8,0.0007519835304381657,0.0038840041597674553,2000,6542,2000,4542,0.6942830938550902
141,363,0.05,0.02,8,0.0003909994328677259,0.0029920906529975946,2000,6510,2000,4510,0.6927803379416283
142,377,0.05,0.02,8,0.000795490938723698,0.005003029092399329,2000,7129,2000,5129,0.7194557441436387
143,360,0.05,0.02,8,0.0008411192423284223,0.00417639211307544,2000,6679,2000,4679,0.70055397514598
144,1055,0.05,0.02,8,0.0003877339668125057,0.0014830272991824532,2000,2823,2000,823,0.2915338292596529
145,386,0.05,0.02,8,0.00010015321000225348,0.0027085860744695766,2000,7119,2000,5119,0.7190616659643209
146,453,0.05,0.02,8,0.0004656586687554941,0.0036246987345575246,2000,6004,2000,4004,0.6668887408394404
147,475,0.05,0.02,8,0.00026997267381571936,0.0015939236709447324,2000,6247,2000,4247,0.6798463262365936
148,379,0.05,0.02,8,0.0007289183179449663,0.004280426689472627,2000,6980,2000,4980,0.7134670487106017
149,363,0.05,0.02,8,0.0007020820639118772,0.00450758653488769,2000,7507,2000,5507,0.7335819901425337
150,976,0.05,0.02,8,0.0004989299782143787,0.0017993021857486335,2000,2551,2000,551,0.2159937279498236
151,157,0.05,0.02,8,4.19123942142899e-10,0.0018972947502930537,2000,21731,2000,19731,0.9079655791265934
152,408,0.05,0.02,8,0.0002770430905686638,0.0033121161088011312,2000,7992,2000,5992,0.7497497497497497
153,753,0.05,0.02,8,0.00021479043253047308,0.001370876206334546,2000,4018,2000,2018,0.5022399203583873
154,412,0.05,0.02,8,0.00011926180304824466,0.0034062372097492157,2000,6905,2000,4905,0.7103548153511948
155,337,0.05,0.02,8,0.0008348887648562534,0.004721414149043573,2000,7106,2000,5106,0.7185477061638053
156,348,0.05,0.02,8,1.5086059158045545e-06,0.001306075461096186,2000,7046,2000,5046,0.7161510076639228
157,399,0.05,0.02,8,0.000682410678407013,0.003399224127028997,2000,6847,2000,4847,0.7079012706294727
158,432,0.05,0.02,8,0.0004030454025518755,0.002178815980941356,2000,6965,2000,4965,0.7128499641062455
159,403,0.05,0.02,8,0.0007713894269864405,0.004883907946220125,2000,6786,2000,4786,0.7052755673445329
160,392,0.05,0.02,8,0.0003417998168657861,0.004138112942214016,2000,6315,2000,4315,0.6832937450514648
161,324,0.05,0.02,8,0.0007875790695073766,0.0045595838992759435,2000,7058,2000,5058,0.7166336072541797
162,391,0.05,0.02,8,0.0007437240929989083,0.004893203885357257,2000,6898,2000,4898,0.7100608872136851
163,391,0.05,0.02,8,0.0006341468802660373,0.0038689648407713934,2000,6712,2000,4712,0.7020262216924911
164,357,0.05,0.02,8,0.00032315975723770993,0.0014763122980405463,2000,6344,2000,4344,0.6847414880201765
165,415,0.05,0.02,8,0.0007249367869622668,0.004417676681369385,2000,7022,2000,5022,0.7151808601538023
166,758,0.05,0.02,8,0.0007318829899911577,0.002720231941839867,2000,3319,2000,1319,0.3974088580897861
167,362,0.05,0.02,8,0.0004209470174422392,0.004517261762792057,2000,7668,2000,5668,0.7391757955138237
168,192,0.05,0.02,8,2.7140160715525553e-09,0.0014384108391324165,2000,21568,2000,19568,0.9072700296735905
169,653,0.05,0.02,8,0.0008140204926244128,0.0032246565248858243,2000,3931,2000,1931,0.49122360722462477
170,392,0.05,0.02,8,0.0004065561086365602,0.001908423256431378,2000,6930,2000,4930,0.7113997113997114
171,562,0.05,0.02,8,0.00024103128800748839,0.002216482956383989,2000,5834,2000,3834,0.6571820363387042
172,385,0.05,0.02,8,0.0007786340415432495,0.004710399775614619,2000,6890,2000,4890,0.7097242380261248
173,371,0.05,0.02,8,0.0007050571769696985,0.0037737613959271847,2000,6602,2000,4602,0.6970614965162072
174,484,0.05,0.02,8,0.0002507138313950765,0.002024669347934224,2000,6190,2000,4190,0.6768982229402262
175,1240,0.05,0.02,8,0.0007833194606846239,0.0027561486240791446,2000,2016,2000,16,0.007936507936507936
176,745,0.05,0.02,8,0.0008975580049884921,0.002728769134129412,2000,2886,2000,886,0.306999306999307
177,591,0.05,0.02,8,0.0006431675281903741,0.002732640490098404,2000,3960,2000,1960,0.494949494949495
178,388,0.05,0.02,8,0.0007804975598623423,0.0039630293927585825,2000,7048,2000,5048,0.7162315550510783
179,831,0.05,0.02,8,0.00042099886747915384,0.0016696878495571622,2000,3580,2000,1580,0.441340782122905
180,361,0.05,0.02,8,0.0005941310215152618,0.00508406296127056,2000,6591,2000,4591,0.6965559095736611
181,508,0.05,0.02,8,0.0008480074069871156,0.004208965388780312,2000,4051,2000,2051,0.5062947420390027
182,1069,0.05,0.02,8,0.0007504584055831045,0.0026959274111490973,2000,2167,2000,167,0.07706506691278264
183,300,0.05,0.02,8,0.0007398206959129631,0.003635911309040201,2000,7867,2000,5867,0.7457734841743994
184,520,0.05,0.02,8,0.0008127344786573082,0.0035257921904848118,2000,4542,2000,2542,0.5596653456627037
185,526,0.05,0.02,8,0.00011786963009245623,0.002264855901790587,2000,4152,2000,2152,0.5183044315992292
186,615,0.05,0.02,8,0.00022339447732931667,0.0012337445252712845,2000,5429,2000,3429,0.6316080309449253
187,396,0.05,0.02,8,0.00047940904907432347,0.0018830021965222277,2000,6855,2000,4855,0.7082421590080233
188,371,0.05,0.02,8,0.0005593870990355923,0.0036823677820434423,2000,7235,2000,5235,0.72356599861783
189,376,0.05,0.02,8,0.0007116809770162441,0.004616008560029361,2000,7082,2000,5082,0.7175939000282406
190,389,0.05,0.02,8,0.0007131487337026317,0.0042792887913000385,2000,6953,2000,4953,0.7123543794045736
191,255,0.05,0.02,8,0.0008707534586562033,0.004420047294945667,2000,9809,2000,7809,0.7961056172902437
192,381,0.05,0.02,8,0.00015293603603790302,0.0026148066235719514,2000,7888,2000,5888,0.7464503042596349
193,379,0.05,0.02,8,0.0004957791497302559,0.004283438315604368,2000,6534,2000,4534,0.6939087848178758
194,381,0.05,0.02,8,0.0007670005952270555,0.004858346391783596,2000,7015,2000,5015,0.714896650035638
195,381,0.05,0.02,8,0.0002718274975379049,0.001362439737796679,2000,6345,2000,4345,0.6847911741528763
196,1329,0.05,0.02,8,0.0007970336876527263,0.0026311633175584654,2000,2000,2000,0,0.0
197,368,0.05,0.02,8,0.0008125102397662061,0.004977119658518047,2000,7086,2000,5086,0.7177533163985323
198,397,0.05,0.02,8,0.0007912869924467997,0.003975843859660558,2000,7060,2000,5060,0.71671388101983
199,379,0.05,0.02,8,4.307335148930648e-08,0.0005823834716500362,2000,11280,2000,9280,0.8226950354609929
200,378,0.05,0.02,8,0.0006531310753073598,0.0041671590156831745,2000,7001,2000,5001,0.714326524782174
201,413,0.05,0.02,8,0.0003119750644398545,0.0017882235350823476,2000,6517,2000,4517,0.693110326837502
202,356,0.05,0.02,8,0.0008181682249270236,0.005296160672121422,2000,6513,2000,4513,0.6929218486104713
203,386,0.05,0.02,8,0.000723084661604224,0.004202852092393264,2000,6942,2000,4942,0.7118985883030827
204,282,0.05,0.02,8,1.841827842195038e-10,0.0010441075324775556,2000,17905,2000,15905,0.8882993577213069
205,598,0.05,0.02,8,0.00020656615683947027,0.0011335827144250373,2000,5050,2000,3050,0.6039603960396039
206,396,0.05,0.02,8,0.00018423508529995052,0.0030297058437070952,2000,6876,2000,4876,0.7091332169866201
207,365,0.05,0.02,8,0.0008143316326287274,0.004050911501777404,2000,7346,2000,5346,0.7277429893819766
208,381,0.05,0.02,8,0.0007382461223499534,0.004134426200866263,2000,6926,2000,4926,0.7112330349408028
209,511,0.05,0.02,8,0.00028512794812703227,0.0026468331693315873,2000,5764,2000,3764,0.6530187369882027
210,380,0.05,0.02,8,0.0005624403265829533,0.0031781680972075466,2000,7088,2000,5088,0.7178329571106095
211,1108,0.05,0.02,8,0.0007019757537118658,0.0023310295500792006,2000,2242,2000,242,0.1079393398751115
212,751,0.05,0.02,8,0.0007711819658128538,0.002694396545296973,2000,2724,2000,724,0.2657856093979442
213,354,0.05,0.02,8,0.0007775757225638284,0.003699815461850654,2000,6806,2000,4806,0.7061416397296503
214,391,0.05,0.02,8,0.0006812668271371962,0.00431667421217313,2000,7165,2000,5165,0.7208653175157014
215,379,0.05,0.02,8,0.0005181380945661528,0.004602403857565769,2000,6167,2000,4167,0.6756932057726609
216,390,0.05,0.02,8,0.0003162620491237807,0.003977587673871145,2000,6937,2000,4937,0.7116909326798327
217,392,0.05,0.02,8,0.0006460065012805878,0.0038618790004303644,2000,7003,2000,5003,0.714408110809653
218,226,0.05,0.02,8,0.0007682038704532923,0.005782633907468942,2000,10654,2000,8654,0.8122770790313497
219,237,0.05,0.02,8,1.35926528922992e-09,0.0010499508637506038,2000,29506,2000,27506,0.9322171761675592
220,358,0.05,0.02,8,0.0006272446589854855,0.0037065421284031928,2000,6330,2000,4330,0.684044233807267
221,1056,0.05,0.02,8,0.0005653934855880857,0.0018430215781457663,2000,2614,2000,614,0.23488905891354248
222,399,0.05,0.02,8,2.0651073982623455e-06,0.000724627562914603,2000,7358,2000,5358,0.7281870073389508
223,212,0.05,0.02,8,5.33756195305171e-10,0.0013215923205179899,2000,20633,2000,18633,0.9030679009353948
224,383,0.05,0.02,8,0.0005887325570459879,0.004754583144249527,2000,7368,2000,5368,0.7285559174809989
225,997,0.05,0.02,8,0.0006973634163511752,0.002512791250569143,2000,2213,2000,213,0.09624943515589697
226,385,0.05,0.02,8,0.0007431916494762572,0.004797651833729292,2000,7432,2000,5432,0.7308934337997847
227,1271,0.05,0.02,8,0.0008471664855029625,0.0026308042678270392,2000,2011,2000,11,0.005469915464942815
228,420,0.05,0.02,8,0.00036273031454081073,0.0017966273076478185,2000,6150,2000,4150,0.6747967479674797
229,391,0.05,0.02,8,0.0005290275582159507,0.003733762643858889,2000,6624,2000,4624,0.6980676328502415
230,1254,0.05,0.02,8,0.00016648845777045358,0.0009506783181479554,2000,2607,2000,607,0.23283467587265055
231,371,0.05,0.02,8,0.0007828682804111166,0.005118952181560481,2000,6899,2000,4899,0.7101029134657196
232,1094,0.05,0.02,8,0.0007943531763818214,0.0028911926346907434,2000,2172,2000,172,0.07918968692449356
233,405,0.05,0.02,8,0.0005452226424095424,0.0027496523824338554,2000,6481,2000,4481,0.6914056472766549
234,942,0.05,0.02,8,0.0001579561584307462,0.0018548633651551516,2000,6207,2000,4207,0.6777831480586435
235,746,0.05,0.02,8,0.0008348671828949841,0.003134966763762641,2000,2964,2000,964,0.3252361673414305
236,904,0.05,0.02,8,0.0007897669884329907,0.0025169018491470077,2000,2571,2000,571,0.22209257098405288
237,401,0.05,0.02,8,0.0004273149835183735,0.0026151156916220542,2000,6208,2000,4208,0.6778350515463918
238,358,0.05,0.02,8,0.000775655674552217,0.0037678820440325495,2000,6935,2000,4935,0.7116077865897621
239,766,0.05,0.02,8,0.0007131670753585217,0.002574100801672066,2000,3670,2000,1670,0.4550408719346049
240,383,0.05,0.02,8,7.834375178651929e-10,0.0006883813361692965,2000,9691,2000,7691,0.793622949128057
241,1397,0.05,0.02,8,0.0007248483380857884,0.0023947609859365617,2000,2000,2000,0,0.0
242,387,0.05,0.02,8,0.0006236235439825987,0.0036632574223670346,2000,7336,2000,5336,0.7273718647764449
243,1355,0.05,0.02,8,0.000707091404120373,0.0024860925855582686,2000,2000,2000,0,0.0
244,1178,0.05,0.02,8,0.0008122622281998096,0.0028125334327633363,2000,2055,2000,55,0.0267639902676399
245,1364,0.05,0.02,8,0.0005925955958752133,0.0018926506402810318,2000,2012,2000,12,0.005964214711729622
246,513,0.05,0.02,8,0.0003423256330577272,0.003152086949753557,2000,6019,2000,4019,0.6677188901810932
247,372,0.05,0.02,8,0.000733409817994742,0.004631196012514816,2000,7061,2000,5061,0.716754000849738
248,410,0.05,0.02,8,0.00014218447635668742,0.0036308612280889826,2000,7019,2000,5019,0.7150591252315145
249,1255,0.05,0.02,8,0.0006108728658656722,0.0019628839396520262,2000,2019,2000,19,0.009410599306587419
250,404,0.05,0.02,8,0.0005380561920298276,0.0036715253736394737,2000,7466,2000,5466,0.7321189391909992
251,423,0.05,0.02,8,0.0007130935762073397,0.0035303420607783477,2000,7126,2000,5126,0.7193376368229021
252,368,0.05,0.02,8,0.00046165361548984764,0.002803311291525398,2000,6679,2000,4679,0.70055397514598
