detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
ghz_purity_lepton_electron_unpolarized_proton_unpolarized_region_0,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,enhanced_region_0,0,4.8272383573213357e-01,4.9892361047868394e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=-1, proton h=-1",2.5000000000000000e-01,0,-1,-1,-1,1.6518675204657454e-01,-8.7774493516139629e-01,8.9315330949013461e-01,-1.3847775669544100e+00,7.9772283425318014e-01,1.9943070856329503e-01,4.8271318155535797e-01,1,9.6542636311071595e-01
ghz_purity_lepton_electron_unpolarized_proton_unpolarized_region_0,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,enhanced_region_0,0,4.8272383573213357e-01,4.9892361047868394e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=+1, proton h=+1",2.5000000000000000e-01,7,1,1,1,1.6518675204657454e-01,8.7774493516139629e-01,8.9315330949013461e-01,1.3847775669544100e+00,7.9772283425318014e-01,1.9943070856329503e-01,4.8271318155535797e-01,2,9.6542636311071595e-01
ghz_purity_lepton_electron_unpolarized_proton_unpolarized_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,enhanced_region_1,1,4.8245746128386979e-01,4.9993269094215231e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=-1, proton h=-1",2.5000000000000000e-01,0,-1,-1,-1,3.7721926838736168e-03,-1.8294119433233471e-02,1.8678978651994874e-02,-1.3674492687328073e+00,3.4890424348168022e-04,8.7226060870420054e-05,4.8246171604605875e-01,1,9.6492343209211751e-01
ghz_purity_lepton_electron_unpolarized_proton_unpolarized_region_1,enhanced_cluster,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,enhanced_region_1,1,4.8245746128386979e-01,4.9993269094215231e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=+1, proton h=+1",2.5000000000000000e-01,7,1,1,1,3.7721926838736159e-03,1.8294119433233471e-02,1.8678978651994874e-02,1.3674492687328073e+00,3.4890424348168022e-04,8.7226060870420054e-05,4.8246171604605875e-01,2,9.6492343209211751e-01
ghz_purity_low_egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,egamma_region_max,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,low_Egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,0,2.7970721512066726e-01,4.9993216140638563e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=-1, proton h=-1",2.5000000000000000e-01,0,-1,-1,-1,5.1850310075037551e-03,3.2712966825947154e-02,3.3121333685470676e-02,1.4136031960756352e+00,1.0970227451042945e-03,2.7425568627607362e-04,2.7967375929145477e-01,1,9.9960230281153106e-01
ghz_purity_low_egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,egamma_region_max,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,low_Egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,0,2.7970721512066726e-01,4.9993216140638563e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=+1, proton h=+1",2.5000000000000000e-01,7,1,1,1,5.1850310075037534e-03,-3.2712966825947154e-02,3.3121333685470676e-02,-1.4136031960756352e+00,1.0970227451042945e-03,2.7425568627607362e-04,2.7967375929145477e-01,2,9.9960230281153106e-01
ghz_purity_low_egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,egamma_region_max,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,low_Egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,0,2.7970721512066726e-01,4.9993216140638563e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=-1, proton h=-1",2.5000000000000000e-01,1,-1,-1,1,-4.6000093726315415e-03,-2.9022258999956096e-02,2.9384547022011938e-02,-1.7279880613578626e+00,8.6345160368883069e-04,2.1586290092220767e-04,2.2012739211431076e-01,3,9.9960230281153106e-01
ghz_purity_low_egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,egamma_region_max,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,low_Egamma_lepton_electron_unpolarized_proton_unpolarized_region_0,0,2.7970721512066726e-01,4.9993216140638563e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=+1, proton h=+1",2.5000000000000000e-01,6,1,1,-1,-4.6000093726315432e-03,2.9022258999956096e-02,2.9384547022011938e-02,1.7279880613578629e+00,8.6345160368883069e-04,2.1586290092220767e-04,2.2012739211431076e-01,4,9.9960230281153106e-01
ghz_purity_low_egamma_lepton_electron_unpolarized_proton_unpolarized_region_1,egamma_region_max,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,low_Egamma_lepton_electron_unpolarized_proton_unpolarized_region_1,1,2.7970721512066721e-01,4.9993216140638541e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=-1, proton h=-1",2.5000000000000000e-01,0,-1,-1,-1,5.1850310075037638e-03,-3.2712966825947133e-02,3.3121333685470655e-02,-1.4136031960756348e+00,1.0970227451042932e-03,2.7425568627607329e-04,2.7967375929145466e-01,1,9.9960230281153084e-01
ghz_purity_low_egamma_lepton_electron_unpolarized_proton_unpolarized_region_1,egamma_region_max,GHZ_purity,P_{\rm GHZ+},lepton_electron_unpolarized_proton_unpolarized,low_Egamma_lepton_electron_unpolarized_proton_unpolarized_region_1,1,2.7970721512066721e-01,4.9993216140638541e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{4}\sum_{h_e,h_p}\rho(h_e,h_p)$","electron h=+1, proton h=+1",2.5000000000000000e-01,7,1,1,1,5.1850310075037638e-03,3.2712966825947133e-02,3.3121333685470655e-02,1.4136031960756348e+00,1.0970227451042932e-03,2.7425568627607329e-04,2.7967375929145466e-01,2,9.9960230281153084e-01
