state,local_minimum_id,status,objective_name,objective_file_tag,absolute_objective,absolute_threshold,contour_delta,target_success_count,initial_direction_count,initial_success_count,attempted_direction_count,replacement_direction_count,contour_point_count,initial_success_fraction,overall_success_fraction,physics_evaluation_count,direct_contour_seconds,covariance_rank,covariance_min_eigenvalue,covariance_max_eigenvalue,center_u0,center_u1,center_u2,center_u3,center_u4,center_u5,center_u6,center_u7,covariance_u0_u0,covariance_u0_u1,covariance_u0_u2,covariance_u0_u3,covariance_u0_u4,covariance_u0_u5,covariance_u0_u6,covariance_u0_u7,covariance_u1_u0,covariance_u1_u1,covariance_u1_u2,covariance_u1_u3,covariance_u1_u4,covariance_u1_u5,covariance_u1_u6,covariance_u1_u7,covariance_u2_u0,covariance_u2_u1,covariance_u2_u2,covariance_u2_u3,covariance_u2_u4,covariance_u2_u5,covariance_u2_u6,covariance_u2_u7,covariance_u3_u0,covariance_u3_u1,covariance_u3_u2,covariance_u3_u3,covariance_u3_u4,covariance_u3_u5,covariance_u3_u6,covariance_u3_u7,covariance_u4_u0,covariance_u4_u1,covariance_u4_u2,covariance_u4_u3,covariance_u4_u4,covariance_u4_u5,covariance_u4_u6,covariance_u4_u7,covariance_u5_u0,covariance_u5_u1,covariance_u5_u2,covariance_u5_u3,covariance_u5_u4,covariance_u5_u5,covariance_u5_u6,covariance_u5_u7,covariance_u6_u0,covariance_u6_u1,covariance_u6_u2,covariance_u6_u3,covariance_u6_u4,covariance_u6_u5,covariance_u6_u6,covariance_u6_u7,covariance_u7_u0,covariance_u7_u1,covariance_u7_u2,covariance_u7_u3,covariance_u7_u4,covariance_u7_u5,covariance_u7_u6,covariance_u7_u7,domain_boundary_point_count,domain_boundary_point_fraction,previous_success_count,added_success_count,previous_output_variant
W,0,ok,D_W,dw,1.6032671033342927e-05,0.01,0.02,1536,512,512,512,0,1536,1.0,1.0,8704,196.7294772000023,8,7.475473447951305e-08,3.9028548157476914e-07,0.5217487212689401,0.5157292739586972,0.47796471387303086,0.44865887479320105,0.5025114247668664,0.3840691588055735,0.011549656160866294,0.49655608950465835,2.2299532345724202e-07,-6.715143648872592e-08,-2.4773841890663597e-08,-1.9388408201332792e-08,1.3215489995942479e-08,-6.619258888947106e-09,3.6608335775502355e-08,1.2600174412273788e-08,-6.715143648872592e-08,2.1016252972957517e-07,-6.267502390613704e-09,7.331654621597928e-09,-2.1771714950652817e-08,1.58415747030686e-08,2.814746452188112e-08,2.758935993917598e-08,-2.4773841890663597e-08,-6.267502390613704e-09,2.7042352445520343e-07,9.162877666922451e-10,1.1191681705655724e-09,-4.995202351932164e-10,3.750179522219748e-08,3.346141923044662e-08,-1.9388408201332792e-08,7.331654621597928e-09,9.162877666922451e-10,3.482786320287707e-07,-3.180202801191389e-08,3.7092946490466954e-09,-1.1716589607734097e-08,1.7674075285106338e-08,1.3215489995942479e-08,-2.1771714950652817e-08,1.1191681705655724e-09,-3.180202801191389e-08,3.468008847164775e-07,-1.6570089906421154e-09,5.224605865652607e-09,1.0922944193763325e-08,-6.619258888947106e-09,1.58415747030686e-08,-4.995202351932164e-10,3.7092946490466954e-09,-1.6570089906421154e-09,3.238246182114788e-07,1.9625986208645687e-08,8.930374962927002e-09,3.6608335775502355e-08,2.814746452188112e-08,3.750179522219748e-08,-1.1716589607734097e-08,5.224605865652607e-09,1.9625986208645687e-08,1.1946848752311877e-07,3.6335537706901904e-08,1.2600174412273788e-08,2.758935993917598e-08,3.346141923044662e-08,1.7674075285106338e-08,1.0922944193763325e-08,8.930374962927002e-09,3.6335537706901904e-08,1.371020478884808e-07,0,0.0,1024,512,delta0.02_incremental_n1024_threshold0.01_b16_boundaryaware
