lepton,kinematic_point,s_regime,theta_out_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_out,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,search_stage,sample_id,theta_e,theta_p,lepton_electron_theta_mix_proton_theta_p_mix_trace,lepton_electron_theta_mix_proton_theta_p_mix_spin_signal_M2,lepton_electron_theta_mix_proton_theta_p_mix_cross_section_ratio,lepton_electron_theta_mix_proton_theta_p_mix_purity,lepton_electron_theta_mix_proton_theta_p_mix_M2_magic,lepton_electron_theta_mix_proton_theta_p_mix_h_out_mean,lepton_electron_theta_mix_proton_theta_p_mix_lambda_mean,lepton_electron_theta_mix_proton_theta_p_mix_h_lambda,lepton_electron_theta_mix_proton_theta_p_mix_h_lambda_connected,lepton_electron_theta_mix_proton_theta_p_mix_C_e_p,lepton_electron_theta_mix_proton_theta_p_mix_C_e_gamma,lepton_electron_theta_mix_proton_theta_p_mix_C_p_gamma,lepton_electron_theta_mix_proton_theta_p_mix_C_e_rest,lepton_electron_theta_mix_proton_theta_p_mix_C_p_rest,lepton_electron_theta_mix_proton_theta_p_mix_C_gamma_rest,lepton_electron_theta_mix_proton_theta_p_mix_D_W,lepton_electron_theta_mix_proton_theta_p_mix_dGHZ,lepton_electron_theta_mix_proton_theta_p_mix_F3,lepton_electron_theta_mix_proton_theta_p_mix_M_e,lepton_electron_theta_mix_proton_theta_p_mix_M_p,lepton_electron_theta_mix_proton_theta_p_mix_M_gamma,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_plus_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_minus_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_phase_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_abs,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_phase_rad,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_visibility,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_purity,lepton_electron_theta_mix_proton_theta_p_mix_W_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_W_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_W_subspace_max_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_subspace_max_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
electron,gradient_local_minimum_0174,gradient,gradient,gradient_local_minimum,0.00051099895,5.669693158774093,2.381111748485168,1.0058009257170586,0.5093888331167615,0.0,0.0,3.141592653589793,0.0,0.7041447841345433,2.003702573411716,2.003702573411716,1.9492656413760545,2.003702573411716,4.560660181276683,0.5823844183653923,0.6472460351052327,-0.5348905258617882,2.2503132962222407,0.5439191745002241,-1.606164604596922,0.14468666389469698,0.14032456936649917,2.7667507205016113,0.8637475012520873,2.357683938758827,135.08533911666123,0.4111197120736415,0.7331940578863472,0.4111197120736415,0.7331940578863472,False,gradient,394001400,1.6880460687568704,0.08621538543227772,1.0,0.1584284114727243,0.07407214595215281,0.9999999999999998,1.1713561886886823,-0.27799478527929544,0.1770588960696555,0.43604092953191753,0.4852623793265905,0.6661446335742777,0.6662327233832429,0.666153392476892,0.9421364972163011,0.9420800876694339,0.9421426744669444,0.0008510438982018289,1.1593149480835527,0.8875896268352557,6.464840540010286e-06,5.8764349673556815e-06,6.435036602081556e-06,0.3137037513916744,0.17621081885162837,0.47837703040639845,0.48991457024330276,0.23341974528474707,1.2718445470266853,0.9528997889114647,0.3137037513916744,0.21429612830398784,0.3963653339661631,0.396365333966163,0.014942432888766552,0.1137200957905341,0.1137200957905341,0.21429612830398784,394,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,1438,1072,5.9460526110571585,0.6075477957803544,0.0008563174905238013,0.0008510438982018289,18,4,False,1e-05,0.000852952103475678,True,0.3393967491930014,0.49712928923308786,0.3426938731315282,0.4620830266198238,0.8329135760040612,0.6484571304459072,0.15936422924645274,0.3476530428742832,0.6377983380888518,0.6844468033344523,0.31023526222419284,0.7258516116125635,0.5373217520189947,0.027443209524239967,174,0.0008130152981309763,True,3,284,0.04526150719877923,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.6880461, theta_p=0.086215385",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008510438982018289,0.9999999999999998,nan,1.9492656413760545,4.560660181276683,75,75,polarization_cluster_04_local_minimum_174,dw_mixing_angles_polarization_04_local_minimum_174,polarization_cluster_member
electron,gradient_local_minimum_0176,gradient,gradient,gradient_local_minimum,0.00051099895,13.976540075465754,3.738521108067434,1.7515877803925994,0.7472967924046612,0.0,0.0,3.141592653589793,0.0,0.944316878710853,2.771961618470193,2.771961618470193,6.04190978802891,2.771961618470193,2.1409271276460635,0.14848916864480913,4.3753891912160965,0.7748246915690298,11.113044760665888,0.9046395634687627,-5.447230288612831,0.02562631890560053,0.013053534847214951,2.051299287125383,0.9379846811693604,2.840874668865819,162.77012865163672,0.11171370417443138,2.944620940201446,0.11171370417443138,2.944620940201446,False,gradient,1004006389,1.58171414442773,3.1191511062793094,1.0,9.369092337301735e-05,0.000704688298683036,1.0000000000000004,0.9702693087683443,-0.33429611763918193,0.17477463502430987,0.27518409207839,0.33361057402882177,0.6662098728595658,0.6661808535507416,0.6661336603067859,0.9421434660197823,0.9421103063368117,0.9420896798465201,0.0008536807046453303,1.159312253737087,0.8875796996174883,1.786230615141715e-06,2.1812167659285286e-06,1.981842007725554e-06,0.21040347910744644,0.1671268363421785,0.3554514321630655,0.37753031544962495,0.16668627443825307,1.4406142750543782,0.8830351768690985,0.21040347910744644,0.22875451073118955,0.4959614165830692,0.49596141658306925,0.08889465798370397,0.12650826796730602,0.12650826796730602,0.22875451073118955,1004,sobol_screened,0.6522646690737106,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,6451,776,42.80607219954939,0.6522646690737106,0.004168294086957652,0.0008536807046453303,279,265,False,1e-05,0.0008541401548035055,True,0.4806295121088624,0.635967530310154,0.597826506011188,0.9223849130794406,0.03849334083497524,0.8398713506758213,0.7517733462154865,0.6857743295634966,0.8823427872810834,0.5149057657289366,0.9615998084801066,0.3407391351644042,0.5034752492880826,0.9928566336298117,176,0.0008156521045744777,True,3,284,0.008926975127996119,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.5817141, theta_p=3.1191511",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008536807046453303,1.0000000000000004,nan,6.04190978802891,2.1409271276460635,76,76,polarization_cluster_04_local_minimum_176,dw_mixing_angles_polarization_04_local_minimum_176,polarization_cluster_member
electron,gradient_local_minimum_0177,gradient,gradient,gradient_local_minimum,0.00051099895,10.838893968294894,3.292247555742869,1.5125001222439807,0.643177877103412,0.0,0.0,3.141592653589793,0.0,0.8831207721074082,2.494031372933552,2.494031372933552,2.573857803083269,2.494031372933552,4.952237308840001,0.29377022639653494,0.9948410281286573,0.3731350399481249,7.529547279563872,0.8261096879506037,-3.840373683444655,0.04488421502156655,0.028140268286939697,2.4647610456796953,0.9151941794885384,2.6532087754667915,152.01766500132044,0.27040688249834455,2.114993680557436,0.27040688249834455,2.114993680557436,False,gradient,11002176,1.537051992011194,0.03747894604197935,1.0,0.001307514145002139,0.006623875374836937,1.0000000000000002,0.9361895591474148,-0.3159832281741412,0.20143560505521915,0.2846119881970386,0.34826226095159807,0.6662607255583509,0.6661616367160641,0.6661021895580899,0.9421658562284542,0.9421238868375117,0.9420537938871434,0.0008593473340468155,1.1593123481909715,0.8875797479089408,1.8199889306180772e-06,1.9367941987979975e-06,1.8974108536018441e-06,0.393472860769726,0.022552285792242305,0.40031417764126775,0.4160251465619683,0.1923016043602836,0.26754042681984147,0.9244710611820656,0.393472860769726,0.12650491372156994,0.4253656420823554,0.42536564208235567,0.031166588440199833,0.15860921135567635,0.15860921135567638,0.12650491372156994,11,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,2214,1520,3.3520422347297285,0.7546012274596906,0.00118302918554699,0.0008593473340468155,35,21,False,1e-05,0.0008598924587180037,True,0.740323063216734,0.6657670362251487,0.330406233839707,0.3180815310384189,0.7480459716021486,0.22188116508611308,0.1873673388532974,0.5746106731011713,0.7938748424572822,0.5620402345165784,0.40964219217634845,0.7881730470659913,0.4892588446356519,0.01192991904891088,177,0.0008213187339759629,True,3,284,0.015449030506417558,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.537052, theta_p=0.037478946",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008593473340468155,1.0000000000000002,nan,2.573857803083269,4.952237308840001,77,77,polarization_cluster_04_local_minimum_177,dw_mixing_angles_polarization_04_local_minimum_177,polarization_cluster_member
electron,gradient_local_minimum_0178,gradient,gradient,gradient_local_minimum,0.00051099895,3.725043752381983,1.9300372411904343,0.7370840492203939,0.4081271085945486,0.0,0.0,3.141592653589793,0.0,0.38239877857767013,2.246500030740258,2.246500030740258,5.1423813342625815,2.246500030740258,1.4269414396782438,0.3412976041707299,3.1748050724619543,-0.12011216574225486,1.502364861187945,0.646957540851335,-1.0572557623853578,0.2246574620561974,0.25630138401812685,1.6996792312802174,0.8161818176897309,2.2592887096563645,129.44770776486732,0.10557171859985093,0.32812626800105704,0.10557171859985093,0.32812626800105704,False,gradient,360001879,1.6444734273973693,0.025007715620914497,1.0,0.8209369922360523,0.030973716803783805,1.0000000000000004,1.173540940225749,-0.3088036999414364,0.24672768566753422,0.1898932231601706,0.2660836453722929,0.6661977953734688,0.6661792226888991,0.6661338889828614,0.9421355759912154,0.9421032963329211,0.9420904623902273,0.0008609843096176217,1.1593053674110627,0.8875708331712275,5.184245443268232e-06,4.760349454402402e-06,5.3245328154316596e-06,0.3415358333458237,0.02635403237719741,0.3428001471459219,0.3678898657230211,0.1588552142844113,0.12624964432304003,0.8636020129133486,0.3415358333458237,0.21348139881384504,0.48800237206051333,0.48800237206051356,0.022184725503387227,0.14410776221646568,0.14410776221646565,0.21348139881384504,360,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,1917,1648,6.072089541694788,1.026736204430367,0.0008743963579353921,0.0008609843096176217,18,4,False,1e-05,0.0008609980071392087,True,0.39522092498767797,0.9245859012373938,0.5705536530564432,0.8191720948405203,0.060675553304051326,0.5329184573849287,0.20942354476026465,0.23529350172146943,0.7150831690968138,0.4936576254875157,0.818435408611386,0.2271047836274581,0.5234521495071248,0.007960203113009897,178,0.0008229557095467691,True,3,284,0.023996889123579373,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.6444734, theta_p=0.025007716",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008609843096176217,1.0000000000000004,nan,5.1423813342625815,1.4269414396782438,78,78,polarization_cluster_04_local_minimum_178,dw_mixing_angles_polarization_04_local_minimum_178,polarization_cluster_member
electron,gradient_local_minimum_0180,gradient,gradient,gradient_local_minimum,0.00051099895,3.4506716134197606,1.8575983455579843,0.6919760613792467,0.3861105859108308,0.0,0.0,3.141592653589793,0.0,0.35599204116112526,2.232304507640804,2.232304507640804,0.9737155893537052,2.232304507640804,4.706165686355791,0.36077470566161585,2.9725162934783427,-0.13969436239102495,1.3052408897727517,0.6318174156109695,-0.9332924399770129,0.25235934390033965,0.3000886663554204,1.6404545057773054,0.8035745355291826,2.239439043772249,128.3104056849627,0.09501074890681849,0.28098497380460685,0.09501074890681849,0.28098497380460685,False,gradient,569001591,1.4923548115691636,0.02874254964199438,1.0,1.3766254335031283,0.03481230855458638,1.0,1.1620848161225952,-0.30054135163550966,0.269688070765583,0.16748900552460652,0.24854142283246783,0.6661494505740785,0.6661845342781109,0.6661677021848174,0.9421041328638564,0.9420923166111947,0.9421172210362041,0.0008654072340082171,1.1593010227430285,0.8875609957028153,3.2729476687198833e-06,3.4350835014240744e-06,3.617027436841891e-06,0.05809842330976932,0.3050094680238671,0.33460471586497587,0.3631078913336364,0.1530507701981577,2.509226386186675,0.8430043733614658,0.05809842330976932,0.20082955459476587,0.4849592553775405,0.48495925537754075,0.0822683837703079,0.15193285328882317,0.15193285328882317,0.20082955459476587,569,sobol_screened,0.4773106575631613,True,False,2,ABNORMAL: ,45,1616,1192,5.541428384976125,0.4773106575631613,0.0009389024027727301,0.0008654072340082171,24,10,False,1e-05,0.0008663902482162225,True,0.5551126832142472,0.6756144808605313,0.4793489882722497,0.09169038478285074,0.8239870434626937,0.5552740301936865,0.07331212144345045,0.2172494736435083,0.7105645937547073,0.48910476117156837,0.1549716492112803,0.7490095319929865,0.4750312902164128,0.009149037705175184,180,0.0008273786339373645,True,3,284,0.02658626942197061,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.4923548, theta_p=0.02874255",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008654072340082171,1.0,nan,0.9737155893537052,4.706165686355791,79,79,polarization_cluster_04_local_minimum_180,dw_mixing_angles_polarization_04_local_minimum_180,polarization_cluster_member
electron,gradient_local_minimum_0181,gradient,gradient,gradient_local_minimum,0.00051099895,14.384603865579662,3.7927040308439124,1.78036032611679,0.7244403081293599,0.0,0.0,3.141592653589793,0.0,0.9947263882450383,2.7552107739168115,2.7552107739168115,6.03571349984722,2.7552107739168115,2.14416313939984,0.15909429184282756,4.469959205154387,0.7540822159501621,11.41290105006845,0.8997905825362265,-5.3996642134871,0.02600485272187718,0.013318695577730697,2.1508954957551265,0.9392209056157431,2.8421219428067697,162.84159218434985,0.13055861611536423,3.1371770344061063,0.13055861611536423,3.1371770344061063,False,gradient,42007933,1.5824934659610213,3.118870887286699,1.0,9.284605809714413e-05,0.0007975565366949582,1.0,0.9502945757079081,-0.3236259046257113,0.21313688897674596,0.25897348271708187,0.3279501012212911,0.6662425797379569,0.6661488110106788,0.666108325845296,0.9421563362574106,0.9421277135531383,0.9420614071352607,0.0008716471053986798,1.1592979585930918,0.887580955479696,2.5148483158043966e-05,2.5151828553393596e-05,2.5154642303182317e-05,0.21545573975040627,0.16697550508493075,0.35769863488574916,0.382431244835337,0.16648301246808064,1.4246757606629858,0.8706559137957623,0.21545573975040627,0.22107613113844643,0.48216118689570253,0.48216118689570264,0.09882057238864295,0.1354075682689606,0.1354075682689606,0.22107613113844643,42,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,7966,1504,44.20365561903549,0.9627172215240642,0.002665733564554443,0.0008716471053986798,316,302,False,1e-05,0.0008717823533603498,True,0.9064486802525684,0.9770536633432266,0.7067090735246478,0.6417262445583697,0.24895668113513056,0.7451724473308791,0.6819569959046722,0.6992709210201837,0.8770108278578141,0.5355391000382471,0.9606136385871687,0.34125416243092116,0.5037233150366451,0.9927674371541674,181,0.0008336185053278273,True,3,284,0.009098065970943378,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.5824935, theta_p=3.1188709",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008716471053986798,1.0,nan,6.03571349984722,2.14416313939984,80,80,polarization_cluster_04_local_minimum_181,dw_mixing_angles_polarization_04_local_minimum_181,polarization_cluster_member
electron,gradient_local_minimum_0183,gradient,gradient,gradient_local_minimum,0.00051099895,14.06889950150149,3.750853169813701,1.7581406960536843,0.71426469304354,0.0,0.0,3.141592653589793,0.0,0.9873669354144711,2.732642087744072,2.732642087744072,6.010069674544426,2.732642087744072,2.1099984871550057,0.1712720127495746,4.442878713999042,0.7270983919043394,11.061548388956913,0.8946446711291789,-5.243538385801735,0.027306259557555487,0.01424114235535951,2.1824763253769035,0.9374576487084392,2.8269487149954693,161.9722302691718,0.1431472352007841,3.052152236779102,0.1431472352007841,3.052152236779102,False,gradient,866003075,1.583907138454189,3.117754198621786,1.0,0.00011894666118894029,0.001003057662438692,0.9999999999999999,0.9528103469210278,-0.322760598207195,0.21601065403146452,0.2563522132058661,0.326071941120189,0.666066651365854,0.6661576223657478,0.6662454145597083,0.9420292501761937,0.9420915565286573,0.9421560155839653,0.0008925232765166643,1.159284887615895,0.8875378448763663,8.346289813332408e-06,8.764399028637904e-06,9.027443229225884e-06,0.23418547641633114,0.15133200804208746,0.3618398911043998,0.3855174844584186,0.1690811488751905,1.3232653322596715,0.8771646199793948,0.23418547641633114,0.2106859940591334,0.47385558019425145,0.47385558019425117,0.10192821994903228,0.14062693534732984,0.14062693534732984,0.2106859940591334,866,sobol_screened,0.6234531009973732,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,3137,944,6.689208561249198,0.6234531009973732,0.004040782472190345,0.0008925232765166643,108,94,False,1e-05,0.0008925819073153598,True,0.9195357551798224,0.4976849891245365,0.38547592237591743,0.8072355492040515,0.13650321681052446,0.6262156143784523,0.7612317055463791,0.6888461608837564,0.8698269919308517,0.5385669303637721,0.9565322970304441,0.3358166891471402,0.5041733009670465,0.9924119841123362,183,0.0008544946764458117,True,3,284,0.009597203884772884,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.5839071, theta_p=3.1177542",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0008925232765166643,0.9999999999999999,nan,6.010069674544426,2.1099984871550057,81,81,polarization_cluster_04_local_minimum_183,dw_mixing_angles_polarization_04_local_minimum_183,polarization_cluster_member
electron,gradient_local_minimum_0185,gradient,gradient,gradient_local_minimum,0.00051099895,13.803299840822307,3.7152792412983313,1.7392307152169109,0.7120541558608342,0.0,0.0,3.141592653589793,0.0,0.9761253767922412,2.710568630943253,2.710568630943253,3.463159931177386,2.710568630943253,1.1218547259903775,0.1887244399896335,5.079870879839214,0.7038622738835753,10.766802760678205,0.8907436984426783,-5.144824267595069,0.02817861504600147,0.014868640363299055,2.2004719778184274,0.93530949705752,2.811725065099423,161.0999793813436,0.15527511385105552,2.9662643603921746,0.15527511385105552,2.9662643603921746,False,gradient,721008542,1.5854511741934345,0.02568018581009201,1.0,0.000151704937323488,0.0012895253775966893,1.0000000000000002,0.955745408815521,-0.3274799427048087,0.19684380127468212,0.2480650255923406,0.31252742235557024,0.6661610100280974,0.6661743320343585,0.666072498613911,0.9421074478804853,0.9420354911022791,0.9420449495396138,0.0009225604051846819,1.1592547635590265,0.8874819948566568,7.711408802790753e-06,7.80180487885973e-06,7.872881891302086e-06,0.11165007203786971,0.2765478271199441,0.36950593069997995,0.3881978991578138,0.17540698112107303,2.060136169699089,0.9036987655091094,0.11165007203786971,0.11942311277320325,0.4552151960757738,0.4552151960757735,0.07808011122439092,0.1565869047664125,0.1565869047664125,0.11942311277320325,721,sobol_screened,0.5751878276427355,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,8597,600,1.3278787811262542,0.5751878276427355,0.19520443234834645,0.0009225604051846819,390,376,False,1e-05,0.0009227036829733361,True,0.9022552622482181,0.44417292438447475,0.7867427309975028,0.5678040338680148,0.1192098455503583,0.758658361621201,0.2634375700727105,0.6799849412396629,0.8628007924089002,0.5381914749034685,0.551179021764669,0.17854872507237238,0.5046647828074694,0.008174257022388984,185,0.0008845318051138294,True,3,284,0.008130897608379468,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.5854512, theta_p=0.025680186",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0009225604051846819,1.0000000000000002,nan,3.463159931177386,1.1218547259903775,82,82,polarization_cluster_04_local_minimum_185,dw_mixing_angles_polarization_04_local_minimum_185,polarization_cluster_member
electron,gradient_local_minimum_0186,gradient,gradient,gradient_local_minimum,0.00051099895,20.45924352084284,4.523189529617662,2.164335488049947,0.8112181573101553,0.0,0.0,3.141592653589793,0.0,1.2532115448891996,2.937369162843069,2.937369162843069,6.143783951859757,2.937369162843069,2.1969978090046283,0.0905775277321508,4.636235403431593,0.9303670259119241,17.537080779755023,0.9351267710403052,-7.529399729013196,0.01460268151225636,0.00603033557095446,2.096456647549445,0.9578278259988793,2.9945417830468397,171.57460574416413,0.05636648909370079,5.06020701446436,0.05636648909370079,5.06020701446436,False,gradient,312010732,1.567680154685927,3.128345451961293,1.0000000000000002,4.798564772991076e-06,6.561439887637743e-05,1.0000000000000002,0.8509393923342374,-0.3314377387482291,0.16340842428642016,0.17353424279350227,0.22769396143140458,0.666220228498637,0.6661513568253463,0.6660372220277944,0.9426612040663267,0.9425805517711608,0.9425318453863727,0.0009279287816638805,1.1591590591527492,0.8884781625493944,0.0010031225907508046,0.0010031225899484464,0.0010030682406898528,0.1800690024868926,0.17729315961699224,0.34209084404101286,0.35736216210388483,0.16340976298907048,-1.5623027209205913,0.9145331001303234,0.1800690024868926,0.2269656917917081,0.45572087071426576,0.455720870714266,0.0019300117197495119,0.18691696718184936,0.18691696718184936,0.2269656917917081,312,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,10769,1096,5.23669695996456,0.9566129569271591,0.0720223992582324,0.0009279287816638805,476,462,False,1e-05,0.0009279307456581433,True,0.9268628195030197,0.46905497644049066,0.7811240267984096,0.060553435308449984,0.5358499173042468,0.46827278503987535,0.9338158940204887,0.8812298083739604,0.9349936439043539,0.5569023464718407,0.9778135852271396,0.34966306126515034,0.4990080916106648,0.9957832847573784,186,0.0008899001815930279,True,3,284,0.005637582602550922,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.5676802, theta_p=3.1283455",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0009279287816638805,1.0000000000000002,nan,6.143783951859757,2.1969978090046283,83,83,polarization_cluster_04_local_minimum_186,dw_mixing_angles_polarization_04_local_minimum_186,polarization_cluster_member
electron,gradient_local_minimum_0188,gradient,gradient,gradient_local_minimum,0.00051099895,5.679196482319401,2.3831064773357067,1.0069529354024476,0.5223308601378862,0.0,0.0,3.141592653589793,0.0,0.6823816792926988,2.025727500352901,2.025727500352901,1.165785461707756,2.025727500352901,4.881957425684973,0.5658594138579065,2.601311984520132,-0.4842788677309098,2.3289805452000656,0.5626306346519969,-1.6574775554282932,0.13953110985385056,0.13349794527606126,2.690311969971182,0.8625015052837067,2.32510585371962,133.2187523392964,0.38520272006629913,0.7209542149521568,0.38520272006629913,0.7209542149521568,False,gradient,53001851,1.4579524564985102,3.0537252424838477,1.0,0.15123754096320222,0.07111961198423215,1.0,1.1653316366019193,-0.30279705106542565,0.14496992761558303,0.4303529274334822,0.47424939400864896,0.6659896696101425,0.6662563160581264,0.6661213088267545,0.9420426138885561,0.9419469171260619,0.9421357595468983,0.0009613156661707588,1.1592352954160559,0.8874426663850413,4.567667210464421e-06,4.1565827970657665e-06,4.7126565966282286e-06,0.299575440269539,0.1812202615430826,0.47183908127385144,0.48079570181262155,0.2314412303675407,-1.3122332622458968,0.9627425099475589,0.299575440269539,0.06295770360207582,0.3981124790815568,0.3981124790815568,0.043082631368483316,0.12109181910582166,0.12109181910582167,0.06295770360207582,53,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1891,8,0.0,1000.0,1000.0,0.0009613156661707588,92,78,False,1e-05,0.0009615983744616364,True,0.33465674888126057,0.9578655354362379,0.7131912036594108,0.03616331629604494,0.8403520917360269,0.365704881334899,0.9165538607759618,0.348149916039905,0.6448090900767068,0.6608483348704665,0.18554051881545686,0.7769876562619478,0.46408068048941886,0.9720309343716022,188,0.0009232870660999062,True,3,284,0.04662060267655489,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.4579525, theta_p=3.0537252",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0009613156661707588,1.0,nan,1.165785461707756,4.881957425684973,84,84,polarization_cluster_04_local_minimum_188,dw_mixing_angles_polarization_04_local_minimum_188,polarization_cluster_member
electron,gradient_local_minimum_0190,gradient,gradient,gradient_local_minimum,0.00051099895,9.397455034364052,3.065526877123091,1.3892572240782024,0.6156984772069496,0.0,0.0,3.141592653589793,0.0,0.846078793279103,2.3578661328375277,2.3578661328375277,2.414813846962571,2.3578661328375277,4.906214207405967,0.3379348459714,0.9563050682332692,0.1050185048033705,5.925979851073527,0.7680915553955869,-3.2136147275268865,0.05858229343940983,0.04053647858331938,2.669063996451805,0.9057938960724339,2.5496969180487876,146.08687244170886,0.34288472096126277,1.699067282734741,0.34288472096126277,1.699067282734741,False,gradient,419001552,1.6195252985262403,0.04593373144830445,0.9999999999999999,0.004016437969311878,0.01383717644644111,0.9999999999999998,0.9200106163074722,-0.3160102907592482,0.16003288742374935,0.34328724767549335,0.3938592869613144,0.6661347637457555,0.6660272080952648,0.6661831211510033,0.9419824435450773,0.942092586638714,0.9420164358517306,0.0009621040731288325,1.159224589777242,0.8874214352377153,3.1585533680211775e-06,2.967422516930718e-06,2.772585131982641e-06,0.01787164524814533,0.4154278369722464,0.42070184336656247,0.4332994822203917,0.20405210225636658,2.9137396999081444,0.9418525090809056,0.01787164524814533,0.17918597303303313,0.43313299912131464,0.43313299912131464,0.0394326862928035,0.13356751865829375,0.13356751865829375,0.17918597303303313,419,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,1612,1000,8.675042367779152,0.9966637918894032,0.0011075245515718103,0.0009621040731288325,29,15,False,1e-05,0.000963619582302722,True,0.7342432604971444,0.028095205783413332,0.5483458183188664,0.49593750357062777,0.7409014096442036,0.8908029301889316,0.2422924279901618,0.5181361195460359,0.7505321003801281,0.5885098472550939,0.3843295603908488,0.7808482429763451,0.5155109134456571,0.014621160829306595,190,0.00092407547305798,True,3,284,0.020171325413228792,False,"theta_e~pi/2,theta_p~0",D_W,D_W,mixing_angles,"theta_e=1.6195253, theta_p=0.045933731",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0009621040731288325,0.9999999999999998,nan,2.414813846962571,4.906214207405967,85,85,polarization_cluster_04_local_minimum_190,dw_mixing_angles_polarization_04_local_minimum_190,polarization_cluster_member
